"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"49","2021-03-15 16:37:00-03","NY","NYBG","797933","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","G. L. Smith","1980","09","27","Brazil","Rio de Janeiro",NA,"Itatiaia Nacional Parque. Road to Abrigo Reboucas. Planalto",NA,NA,NA,NA,"1800","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797933","NY00797933_01",NA,NA,NA,"960",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","797947","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"G. G. Hatschbach","1979","10","03","Brazil","Paraná","Rio Branco do Sul","Serra do Caete","-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797947","NY00797947_01",NA,NA,NA,"42523",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","797932","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","F. C. Hoehne","F. C. Hoehne","1931","08","06","Brazil","São Paulo","Sao Paulo","Jardim Botanico, S. Paulo","-46.618358","-23.646109",NA,NA,NA,NA,"Planta viva, n° 62 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797932","NY00797932_01",NA,NA,NA,"28121",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","797960","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","F. C. Hoehne","D. A. R. F. Emelen","1919","09","25","Brazil","São Paulo","Sao Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160539' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797960","NY00797960_01",NA,NA,NA,"15",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","797959","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","F. C. Hoehne","A. Puttemans","1896","08",NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797959","NY00797959_01",NA,NA,NA,"16177",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","797943","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","G. L. Smith","1980","10","25","Brazil","Paraná","Balsa Nova","2 km S of Serra Sao Luis","-49.6356","-25.5842",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160527' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797943","NY00797943_01",NA,NA,NA,"1106",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","163118","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris minor","Baker",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=204193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00163118","NY00163118_01",NA,NA,NA,"s.n.","minor","Magnoliophyta","Asterales","South America","sheet","isolectotype",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","797962","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","P. K. H. Dusén","G. Jönsson","1914","07","09","Brazil","Paraná","Lapa","Serra do Mar, Volta Grande","-49.7156","-25.7697",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797962","NY00797962_01",NA,NA,NA,"648a",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","797937","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","R. Reitz","1957","07","25","Brazil","Santa Catarina",NA,"Estrada Dona Francisca, Joinvile",NA,NA,NA,NA,"650","650","Foto em preto <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797937","NY00797937_01",NA,NA,NA,"4616",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","797965","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","H. Merxmüller","R. M. Klein","1949","11","10","Brazil","Santa Catarina","Brusque","Mata do Hoffmann, Brusque","-48.9","-27.1",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797965","NY00797965_01",NA,NA,NA,"283",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","797954","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"L. P. de Queiroz","1990","10","07","Brazil","São Paulo","Campos do Jordao","Reserva do Instituto Florestal. Subida para Sao José dos Alpes","-45.57","-22.72",NA,NA,"1200","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797954","NY00797954_01",NA,NA,NA,"2695",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","797958","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","S. F. Smith; L. B. Smith","G. G. Hatschbach","1967","07","19","Brazil","Paraná","Sao José dos Pinhais","Purgatorio","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797958","NY00797958_01",NA,NA,NA,"16701",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","797964","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","H. Merxmüller","R. Reitz","1949","11","02","Brazil","Santa Catarina",NA,"Azambuja, Brusque","-48.910147","-27.126635",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797964","NY00797964_01",NA,NA,NA,"3155",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","797948","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","S. M. Silva","D. J. Carriao","1994","05","20","Brazil","Paraná","Curitiba","Parque Barigui","-49.22","-25.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797948","NY00797948_01",NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","797950","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. G. Hatschbach","J. M. Silva","1986","07","31","Brazil","Paraná","Sao José dos Pinhais","Cachoeira","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797950","NY00797950_01",NA,NA,NA,"150",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","797975","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith",NA,NA,NA,NA,"Brazil","Minas Gerais","Caldas","Caldas","-46.3858","-21.9236",NA,NA,NA,NA,"Ex herb. Brasil Regnellian Musei bot. Stockholm <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160530' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797975","NY00797975_01",NA,NA,NA,"II:150",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","797945","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. M. Barroso","J. C. Lindeman","1966","10","14","Brazil","Paraná",NA,"Ca. 17 km E. of Palmeira",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797945","NY00797945_01",NA,NA,NA,"2685",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","797955","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Á. L. Cabrera","R. Reitz","1957","10","17","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre",NA,NA,NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797955","NY00797955_01",NA,NA,NA,"5174",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02423555","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"C. T. Blum","2010","08","15","Brazil","Paraná","Tijucas do Sul","Remanecentes florestais marginais a represa de Vossoroca","-49.0736","-25.8242",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2668883' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423555","NY02423555_01",NA,NA,NA,"10031",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","797952","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","W. Hoehne","W. Hoehne","1945","08","06","Brazil","São Paulo","Sao Paulo","Parque do Estado de Sao Paulo","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160534' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797952","NY00797952_01",NA,NA,NA,"1787",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","797953","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"F. C. Hoehne","1931","08","06","Brazil","São Paulo",NA,"Capital, Nativa no Jardim Botânico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797953","NY00797953_01",NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","797969","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","G. G. Hatschbach","1980","10","23","Brazil","Paraná","Sao José dos Pinhais","Contenda","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797969","NY00797969_01",NA,NA,NA,"43224",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","797972","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","J. F. Pruski","A. C. Filho","1980","07","30","Brazil","São Paulo",NA,"Santo André, Paranapiacaba, Estaçao Biológica","-46.317","-23.783",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160518' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797972","NY00797972_01",NA,NA,NA,"313",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","797963","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","P. K. H. Dusén","P. K. H. Dusén","1910","04","26","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797963","NY00797963_01",NA,NA,NA,"9989",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","797966","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","D. R. Hunt","1966","07","24","Brazil","Rio de Janeiro",NA,"Itatiaia, Parque Nacional",NA,NA,NA,NA,"1500","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797966","NY00797966_01",NA,NA,NA,"6425",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","797951","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"L. Riedel","1825","11",NA,"Brazil","São Paulo",NA,"Pr. Campinas",NA,NA,NA,NA,NA,NA,"L. Riedel: Iter Brasiliense 1824-29 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797951","NY00797951_01",NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","797938","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","G. L. Smith","G. G. Hatschbach","1971","08","11","Brazil","Paraná","Prudentópolis","Relogio","-50.9778","-25.2133",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797938","NY00797938_01",NA,NA,NA,"26898",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","797957","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","W. Hoehne","A. S. Grotta","1954","09","07","Brazil","São Paulo","Sao Paulo","Próx. Brigadeiro Tobias","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160535' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797957","NY00797957_01",NA,NA,NA,NA,NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","797940","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"G. Jönsson","1914","05","23","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00797940","NY00797940_01",NA,NA,NA,"427a",NA,"Magnoliophyta","Asterales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG353","S","Plantae","Asteraceae","Piptocarpha","axilaris var. minor","Piptocarpha axilaris var. minor",NA,NA,"Meyer; S.T. & Santos, J.G.","2000","10","05","Brasil","Minas Gerais","Paracatu","Município de Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"Doação do CETEC, coleção PA72.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA
"79","2021-02-08 11:07:28-03","UNESP-IBB","BOTU","29183","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Bignotto, R.B.","2004","03","27","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667","48°26'w","22°52's",NA,NA,"Mata mesófila semidecidual secundária, com árvores de até 20m de altura e sub-bosque pouco denso. Árvore de 1,5m; flores de anteras amareladas.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029183",NA,NA,NA,NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:07:28-03","UNESP-IBB","BOTU","29227","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Ishara, K.L.","2005","07","25","Brasil","São Paulo","Botucatu",NA,"-48.433333","-22.866667","48°26'w","22°52's",NA,NA,"Mata mesófila semidecidual secundária com árvores de até 20m e sub-bosque pouco denso, área III; Coleção: Jardim Botânico UNESP Botucatu","BOTU029227",NA,NA,NA,NA,"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","27118","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Silva, S.M.","Carrião, D.","1994","06","10","Brasil","Paraná","Curitiba","Parque Barigui",NA,NA,"9999","9999",NA,NA,"Arvoreta c/ 6 m, orla da floresta alterada","BOTU027118",NA,"1996","03",NA,"26070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","26049","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, M.C.","Paiva, M.R.C.","2000","05","04","Brasil","Paraná","Ivaí","Passinhos",NA,NA,"9999","9999",NA,NA,"Arvoreta 7-8 m; 10+ 7 cm; botões imaturos","BOTU026049",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 11:29:19-03","UFRJ","RFA","20558","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Paulo Nunes",NA,NA,NA,"Brasil","Paraná","São Mateus do Sul","Área de anomalia radioativa de Urânio","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"RFA17221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"84","2020-11-24 17:10:29-03","UTFPR","DVPR","2894","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Cavalheiro, AL","1998","10","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 13m, matriz do viveiro 1719.","DVPR002894",NA,"1999",NA,NA,"s.n.",NA,"Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"85","2020-11-24 17:10:31-03","UTFPR","DVPR","4650","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barboza, E","Siqueira, EL; et al.","2014","09","17","Brasil","Paraná","Ortigueira","Morro da Pedra Branca","-51.0516","-23.57581","-51.0516","-23.57581","1181","1181","erva heliófita, ca. 5 m. Folhas discolores. Capítulos amarelos.; Relevo: montanhoso","DVPR004650",NA,"2015",NA,NA,"1189",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-24 17:10:31-03","UTFPR","DVPR","3011","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Barboza, E","Siqueira, EL; et al.","2014","09","17","Brasil","Paraná","Ortigueira","Morro da Pedra Branca","-51.05232","-23.58049","-51.05232","-23.58049","1147","1147","Árvore ca. 6m, heliófita, capítulos amarelos.; Relevo: montanhoso. Solo Argissolo.","DVPR003011",NA,"2014",NA,NA,"1186",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-24 17:10:29-03","UTFPR","DVPR","1473","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Rossetto, EFS","Trentin, BE","2013","06",NA,"Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Planta jovem, veg.","DVPR001473",NA,"2013",NA,NA,"63",NA,"Magnoliophyta",NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA
"88","2020-11-24 17:10:29-03","UTFPR","DVPR","228","PreservedSpecimen","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Caxambu, MG","Chaves, MRR","2006","08","28","Brasil","Paraná","Peabiru",NA,"-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,"Árvore ca. 5 m de altura, com flores amareladas.","DVPR000228","DVPR000228","2006","10","27","s.n.",NA,"Magnoliophyta",NA,NA,NA,NA,"21732","auto",NA,NA,NA,NA
