"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","fieldNumber","infraspecificEpithet","class","individualCount","relatedCatalogItem","sex"
"192","2021-03-04 15:44:24-03","IF","SPSF","35597","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna",NA,NA,NA,NA,NA,"J.M.Silva & O.S.Ribas & L.R.Lima","4067","2004","05","16","Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,"COLETA: XLS: SPSFNovo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"55154","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"193","2021-03-04 15:44:24-03","IF","SPSF","13511","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","G.A.D.C. Franco",NA,NA,NA,"O.T.de Aguiar","376","1990","05","18","Brasil","SP","São Paulo","P.E.Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"194","2021-03-04 15:44:24-03","IF","SPSF","11584","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna",NA,"A.L.Peixoto",NA,NA,NA,"J.B.Baitello","229","1987","12","04","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Laurales",NA,NA,"53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"195","2021-02-08 12:43:39-03","UFRGS","ICN","184445","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Joaquim Jr, GO","1996","12","04","Souza, VC; Lconi, LS; Souza, JP; Mazine, FF","12139","1996","09","01","Brasil","MG","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"Doação ESA - 35311; Arbusto, 2m, botões verdes; Mata de Altitude",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:10:50-03","IBt","SP","311477","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2016",NA,NA,"Ferretti, A; et al.","54","1996","12","13","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha - Trilha da Pedreira.","-45.004722","-23.239444","-45.004722","-23.239444",NA,"SP048026","SP048026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:10:50-03","IBt","SP","335389","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Pirani, JR",NA,NA,NA,"Pirani, JR; et al.","4205","1998","03","04","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG-010, Vale da Mãe D'Água.","-43.600833","-19.303056","-43.600833","-19.303056",NA,"SP048032","SP048032",NA,NA,NA,NA,NA,"1113","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:10:50-03","IBt","SP","453278","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2016",NA,NA,"Versieux, LM; et al.","479","2009","04","26","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.542472","-19.260194","-43.542472","-19.260194",NA,"SP048023","SP048023",NA,NA,NA,NA,NA,"1378","1378",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:10:50-03","IBt","SP","78010","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1979","07","17","Heringer, EP","s.n.","1958","03","06","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,"SP048037","SP048037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:10:50-03","IBt","SP","346533","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Fiaschi, P","2000","08",NA,"Fiaschi, P; Costa, CB","400","2000","07","31","Brasil","Minas Gerais","Diamantina","Estrada de Curvelo para Diamantina (BR-259). Floresta do lado direito da rodovia.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"SP048035","SP048035",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:10:50-03","IBt","SP","166706","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1982","12","15","Giulietti, AM; et al.","CFSC6402","1980","08","23","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128","-43.7449989318848","-19.513599395752",NA,NA,NA,"SP048030","SP048030",NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:10:50-03","IBt","SP","166637","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1982","12","16","Furlan, A; et al.","CFSC6446","1980","08","23","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128","-43.7449989318848","-19.513599395752",NA,NA,NA,"SP048028","SP048028",NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:10:50-03","IBt","SP","166637a","Extra","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1982","12","16","Furlan, A; et al.","CFSC6446","1980","08","23","Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 128","-43.7449989318848","-19.513599395752",NA,NA,NA,"SP048029","SP048029",NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:10:50-03","IBt","SP","293185","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Campos, MTVA","1993",NA,NA,"Campos, MTVA; Roque, N","CFSC13330","1993","08","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG-010 - Conceição do Mato Dentro cerca de 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SP048036","SP048036",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:10:50-03","IBt","SP","293177","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Campos, MTVA","1993",NA,NA,"Campos, MTVA; Roque, N","CFSC13310","1993","08","08","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG-010 - Conceição do Mato Dentro cerca de 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SP048039","SP048039",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:10:50-03","IBt","SP","293258","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Campos, MTVA","1993",NA,NA,"Campos, MTVA; Roque, N","CFSC13335","1993","08","10","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG-010 - Conceição do Mato Dentro cerca de 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SP048041","SP048041",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:10:50-03","IBt","SP","382580","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Ribas, OS","2004",NA,NA,"Silva, JM; Ribas, OS; Lima, LR","4067","2004","05","16","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Trilha para o Pico Caratuva.","-49.0553016662598","-25.3055992126465",NA,NA,NA,"SP048034","SP048034",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:10:50-03","IBt","SP","49851","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2016",NA,NA,"Kuhlmann, M","603","1943","04","06","Brasil","São Paulo","Amparo","Monte Alegre. Fazenda Santa Isabel.","-46.7599983215332","-22.7000007629395",NA,NA,NA,"SP048024","SP048024",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:10:50-03","IBt","SP","203946","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Custodio Filho, A","1989",NA,NA,"Custodio Filho, A","2415","1984","05","11","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-46.0299987792969","-23.5699996948242",NA,NA,NA,"SP048033","SP048033",NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:10:50-03","IBt","SP","298983","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","2002",NA,NA,"Tamashiro, JY; et al.","499","1994","08","16","Brasil","São Paulo","Joanópolis","Cachoeira dos Pretos.","-46.2700004577637","-22.9300003051758",NA,NA,NA,"SP048040","SP048040",NA,NA,NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:10:50-03","IBt","SP","58625","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Peixoto, AL","1979","07","09","Kuhlmann, M","4319","1958","01","30","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,"SP048031","SP048031",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:10:50-03","IBt","SP","293854","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Couto, LA","2003","12",NA,"Godoi, JV; Chiea, SAC","687","1994","11","24","Brasil","São Paulo","São Bernardo do Campo","Campo próximo à sede.","-46.560001373291","-23.6900005340576",NA,NA,NA,"SP048042","SP048042",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:10:50-03","IBt","SP","357943","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2013","05","23","Hoehne, FC","s.n.","1931","10","25","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP048027","SP048027",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:10:50-03","IBt","SP","202791","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2013","05","24","Jung, SL; Wanderley, MGL","406","1981","11","04","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP048025","SP048025",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:10:50-03","IBt","SP","174531","S","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins","Lírio, EJ","2013","05","27","Jung, SL; et al.","400","1981","10","21","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SP048038","SP048038",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"216","2010-08-16 16:43:01-03","GH","HU-HERB","GH 00039977","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","argyrogyna","Mollinedia argyrogyna","Perkins",NA,NA,NA,NA,"A. F. M. Glaziou","1591",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Orgaos",NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,NA,"Type","1591",NA,NA,NA,NA,"undetermined"
