"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"300","2021-03-30 12:48:54-03","EAO","IAN","161435","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Daly, DC; Campbell, DG","1980","09","29","Southern America","Brasil",NA,NA,"Tree 8m, 6 cm diameter. Flowers greenish white with green anthers. Immature fruits green.","IAN161435","Dicotiledônea",NA,"Aubl.","Marinho, LR","D373","Km 447, 430 of BR-316, Codó to Peritoró. Region of steep hells approx. 100m height. Disturbed areas dominated by Orbignya palm.",NA,"Maranhão","-44","-4.566667",NA,NA,NA,NA,NA,NA,NA,"-44","-4.566667","1988","02",NA,NA,NA,NA,NA,NA
"301","2021-03-30 12:48:54-03","EAO","IAN","193982","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Santos, LO; Oliveira, L","2009","01","04","Southern America","Brasil",NA,NA,"Árvore. Folhas compostas, alternas, ápice abortado. Folíolos alternos, inteiros, elípticos, ápice acuminado, base cuneada. Inflorescência terminal. Flores bege.","IAN193982","Dicotiledônea",NA,"Aubl.","Mehlig, U; Santos, LO","682","Quatro Bocas. Sítio Boa Esperança",NA,"Pará","-47.3925","-1.275",NA,NA,"Nova Timboteua",NA,NA,NA,NA,"-47.3925","-1.275","2009","06",NA,NA,NA,NA,NA,NA
"302","2021-03-30 12:48:54-03","EAO","IAN","29202","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Miranda, R","1945","12",NA,"Southern America","Brasil",NA,NA,"Arbusto da serra.","IAN029202","Dicotiledônea",NA,"Aubl.","Figueira, M","40","Região de Araripe.","IAN029202 IAN029202_1 IAN029202_e","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","12","18",NA,NA,NA,NA,NA
"303","2021-03-30 12:48:54-03","EAO","IAN","38066","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA","1948","11","15","Southern America","Brasil",NA,NA,"Árvore; flor branca.","IAN038066","Dicotiledônea",NA,"Aubl.",NA,"3582","Capoeira de Condeixa. Ilha de Marajó.","IAN038066 IAN038066_e","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-30 12:48:54-03","EAO","IAN","42181","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Fróes, RL","1948","09","25","Southern America","Brasil",NA,NA,"Shrub, red fruit white arriled border of train line.","IAN042181","Dicotiledônea",NA,"Aubl.",NA,"23526","Estrada de ferro Tocantins.",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-30 12:48:54-03","EAO","IAN","49021","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Capucho, P","1932","09",NA,"Southern America","Brasil",NA,NA,"Tree.","IAN049021","Dicotiledônea",NA,"Aubl.",NA,"452","Region Boa Vista. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-30 12:48:54-03","EAO","IAN","49740","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","sc","1916","05","25","Southern America","Suriname",NA,NA,NA,"IAN049740","Dicotiledônea",NA,"Aubl.","Uittien, H","1975","Watramiri, arbor no 1569.",NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,"-56.5","3.6","1936","06",NA,NA,NA,NA,NA,NA
"307","2021-03-30 12:48:54-03","EAO","IAN","51903","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Fróes, RL","1950","01","10","Southern America","Brasil",NA,NA,"Arbusto de 2 metros; flores brancas.","IAN051903","Dicotiledônea",NA,"Aubl.",NA,"25657","Estrada que vai do Rio Anil para Maioba; floresta secundaria; terra alta.",NA,"Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-30 12:48:54-03","EAO","IAN","52094","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Fróes, RL","1950","02","05","Southern America","Brasil",NA,NA,"Árvore de 4 metros; flores brancas.","IAN052094","Dicotiledônea",NA,"Aubl.",NA,"25855","Rio Oiapoque, Igarapé Nataia; terra firme, alta.",NA,"Amapá","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-30 12:48:54-03","EAO","IAN","60213","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Schultes, RE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN060213","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","10215",NA,"IAN060213 IAN060213_e IAN060213_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-30 12:48:54-03","EAO","IAN","61738","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA; Ledoux, PVD","1950","10","31","Southern America","Brasil",NA,NA,"Arbusto.","IAN061738","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","10441","Cacaual Grande; campo coberto, atraz da mata de Puruí.","IAN061738 IAN061738_e","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-30 12:48:54-03","EAO","IAN","61791","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA; Ledoux, PVD","1950","10","31","Southern America","Brasil",NA,NA,NA,"IAN061791","Dicotiledônea",NA,"Aubl.",NA,"10492","Cacaual grande; Limpo dos Alemães; campo aberto, beira da mata.","IAN061791 IAN061791_e","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-30 12:48:54-03","EAO","IAN","61809","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA; Ledoux, PVD","1950","11","03","Southern America","Brasil",NA,NA,"Árvore pequena; flores brancas.","IAN061809","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","10508","Morro de Óbidos.","IAN061809 IAN061809_e","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-30 12:48:54-03","EAO","IAN","72080","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA","1951","10","08","Southern America","Brasil",NA,NA,"Arbusto; flor branca.","IAN072080","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","13823","Rio Cantá; campina.",NA,"Roraima","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-30 12:48:54-03","EAO","IAN","87284","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Macêdo, A","1951","11","18","Southern America","Brasil",NA,NA,"Árvore ou arbusto do cerrado; flores brancas aromáticas.","IAN087284","Dicotiledônea",NA,"Aubl.","Figueira, M","3411",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Ituiutuba",NA,NA,NA,NA,NA,NA,"2019","12","18",NA,NA,NA,NA,NA
"315","2021-03-30 12:48:54-03","EAO","IAN","90565","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Macêdo, A","1951","11","18","Southern America","Brasil",NA,NA,"Árvore ou arbusto do Cerrado. Brancas aromáticas.","IAN090565","Dicotiledônea",NA,"Aubl.","Acevedo-Rodríguez, P","3411",NA,NA,"Minas Gerais",NA,NA,NA,NA,"Ituiataba",NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,NA,NA,NA
"316","2021-03-30 12:48:54-03","EAO","IAN","90652","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Macêdo, A","1956","01","18","Southern America","Brasil",NA,NA,"Arbusto ou pequena árvore do cerrado; frutos vermelhos.","IAN090652","Dicotiledônea",NA,"Aubl.","Figueira, M","4189","Cerrado.",NA,"Minas Gerais",NA,NA,NA,NA,"Ituiutuba",NA,NA,NA,NA,NA,NA,"2019","12","18",NA,NA,NA,NA,NA
"317","2021-03-30 12:48:54-03","EAO","IAN","91530","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pires, JM; Black, GA","1956","12","12","Southern America","Brasil",NA,NA,"Arbusto grande; flor branca.","IAN091530","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","6122","Serra do Cachimbo.",NA,"Pará",NA,NA,"425","425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-30 12:48:54-03","EAO","IAN","93733","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Glaziou, AFM",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN093733","Dicotiledônea",NA,"Aubl.",NA,"1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-04-08 17:43:47-03","EAO","IAN","XILO4114","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Capucho, P","1932","09",NA,"Southern America","Brasil",NA,NA,"Tree.","IANXILO4114","Dicotiledônea",NA,"Aubl.",NA,"452","Region Boa Vista. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-04-08 17:43:47-03","EAO","IAN","XILO5059X","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Krukoff, BA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IANXILO5059X","Dicotiledônea",NA,"Aubl.",NA,"6627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-04-08 17:43:47-03","EAO","IAN","XILO5059X","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Krukoff, BA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IANXILO5059X","Dicotiledônea",NA,"Aubl.",NA,"6627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-30 12:48:54-03","EAO","IAN","39388","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Krukoff, BA","1934","10","12","Southern America","Brasil",NA,NA,"Tree 75ft high.","IAN039388","Dicotiledônea",NA,"Aubl.",NA,"6890","Near Livramento, on Rio Livramento. On terra firme.",NA,"Amazonas","-63.0208015441895","-7.50611019134521",NA,NA,"Humaitá",NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-30 12:48:54-03","EAO","IAN","92101","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Luiza, M","1955","06","13","Southern America","Brasil",NA,NA,"Arbusto de 2m; flores amarelo-esverdeadas.","IAN092101","Dicotiledônea",NA,"Aubl.","Figueira, M","1180","Cachoeira baixa do Tarumã. Terreno firme, arenoso, capoeira.",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,"2019","12","18",NA,NA,NA,NA,NA
"324","2021-03-30 12:48:54-03","EAO","IAN","92419","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Coêlho, DF","1956","05","24","Southern America","Brasil",NA,NA,"Arbsto de 2 metros. Flores alvo esverdeadas.","IAN092419","Dicotiledônea",NA,"Aubl.","Figueira, M","3871","Igarapé do Buião.&nf;Terreno firme, arenoso; capoeira rala, baixa.",NA,"Amazonas","-60.0250015258789","-3.10193991661072",NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,"2019","12","18",NA,NA,NA,NA,NA
"325","2021-04-08 17:43:47-03","EAO","IAN","XILO4116","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cordeiro, MR","1975","02","28","Southern America","Brasil",NA,NA,"Arvorezinha de 6m.","IANXILO4116","Dicotiledônea",NA,"Aubl.",NA,"365","Mata secundária. Rio Negro. Capoeira; terreno arenoso.",NA,"Amazonas","-67.0892028808594","-0.130278006196022",NA,NA,"São Gabriel da Cachoeira",NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-30 12:48:53-03","EAO","IAN","146290","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Cordeiro, MR","1975","02","28","Southern America","Brasil",NA,NA,"Arvorezinha de 6m.","IAN146290","Dicotiledônea",NA,"Aubl.",NA,"365","Mata secundária. Rio Negro. Capoeira; terreno arenoso.",NA,"Amazonas","-67.0892028808594","-0.130278006196022",NA,NA,"São Gabriel da Cachoeira",NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-30 12:48:54-03","EAO","IAN","163688","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Salgado, M; Cardoso, RMG","1985","05","20","Southern America","Brasil",NA,NA,"Arbusto; frutos verdes.","IAN163688","Dicotiledônea",NA,"Aubl.","Cordeiro, MR","59","Área do Projeto ALUMAR. Capoeira; terra firme.&nf;Material coletado para pesquisa de fungo.",NA,"Maranhão","-44.3027992248535","-2.52972006797791",NA,NA,"São Luis",NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-30 12:48:54-03","EAO","IAN","59053","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pires, JM","1950","08","30","Southern America","Brasil",NA,NA,"Flor branca.","IAN059053","Dicotiledônea",NA,"Aubl.",NA,"2634",NA,NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-30 12:48:53-03","EAO","IAN","121431","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pires, JM; Silva, NT da","1967","08","14","Southern America","Brasil",NA,NA,"Árvore com 6m; flor verde.","IAN121431","Dicotiledônea",NA,"Aubl.",NA,"10719","IPEAN, Reserva Black.",NA,"Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-30 12:48:54-03","EAO","IAN","32157","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Guedes, TN","1947","10","29","Southern America","Brasil",NA,NA,"Arbusto fino; fruto vermelho; sementes pretas; arilo branco.","IAN032157","Dicotiledônea",NA,"Aubl.",NA,"2","Mosqueiro, Beira da praia do Farol.","IAN032157 IAN032157_e","Pará","-48.5043983459473","-1.4558299779892",NA,NA,"Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-30 12:48:53-03","EAO","IAN","141046","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Ribeiro, BGS","1971","10","03","Southern America","Brasil",NA,NA,"Árvore de 8m; cálice creme; corola cinza.","IAN141046","Dicotiledônea",NA,"Aubl.","Ribeiro, BGS","173","Rio Maruaru. Mata de terra firme.",NA,"Pará","-49.7952995300293","-1.81360995769501",NA,NA,"Curralinho",NA,"76491","auto",NA,NA,NA,"1977","08",NA,NA,NA,NA,NA,NA
"332","2021-03-30 12:48:54-03","EAO","IAN","200230","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Lunz, AM","2013","11","13","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura, frutos imaturos verdes.","IAN200230","Dicotiledônea",NA,"Aubl.",NA,"15","Fazenda Cristalina.",NA,"Pará","-49.1178016662598","-5.36860990524292",NA,NA,"Marabá",NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-30 12:48:53-03","EAO","IAN","133205","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, E","1970","02","21","Southern America","Brasil",NA,NA,"Árvore de 1 1/2m; flor.","IAN133205","Dicotiledônea",NA,"Aubl.",NA,"5110","Rio Muaná; estrada Pedro Ferreira. Capoeira; terra firme.",NA,"Pará","-49.2167015075684","-1.52832996845245",NA,NA,"Muaná",NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-30 12:48:53-03","EAO","IAN","133209","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Oliveira, E","1970","02","21","Southern America","Brasil",NA,NA,"Árvore de 2 1/2m; frutos.","IAN133209","Dicotiledônea",NA,"Aubl.",NA,"5114","Rio Muaná. Estrada Pedro Ferreira.&nf;Capoeira terra firme.",NA,"Pará","-49.2167015075684","-1.52832996845245",NA,NA,"Muaná",NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-30 12:48:54-03","EAO","IAN","172237","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Grogan, J","1997",NA,NA,"Southern America","Brasil",NA,NA,"Habit: Liana non-woody Fruits: in 3 parts Leaves: alt pinncmpd, 4- to 5-fol; from Nelson, 5-fol, crennate.","IAN172237","Dicotiledônea",NA,"Aubl.",NA,"412","Marajoara",NA,"Pará","-50.0443992614746","-7.83305978775024",NA,NA,"Pau D'arco",NA,"50942","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-30 12:48:54-03","EAO","IAN","90098","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Fróes, RL","1955","11","18","Southern America","Brasil",NA,NA,"Árvore de 3 metros.","IAN090098","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","32348","Rio Xingu, em frente Souzel. região onde foi feito um levantamento estatístico florestal pelo IAN, SPVEA e FAO. À margem esquerda do rio. Ao longo do barranco.",NA,"Pará","-52.2383003234863","-1.74832999706268",NA,NA,"Porto de Moz",NA,"154178","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-30 12:48:54-03","EAO","IAN","157563","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Maciel, UN; Cordeiro, MR","1978","12","12","Southern America","Brasil",NA,NA,"Árvore de 5m de altura; botões e flor branca.","IAN157563","Dicotiledônea",NA,"Aubl.","Silva, MG da","263","Margem da estrada Alter do Chão-Pindobal. Capoeira; solo arenoso.",NA,"Pará","-54.7083015441895","-2.44305992126465",NA,NA,"Santarém",NA,"205258","auto",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"338","2021-03-30 12:48:54-03","EAO","IAN","192361","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Souza, EC","2014","04","27","Southern America","Brasil",NA,NA,NA,"IAN192361","Dicotiledônea",NA,"Aubl.",NA,"s.n.",NA,NA,"Pará","-48.1417007446289","-0.858332991600037",NA,NA,"Vigia",NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2021-03-30 12:48:54-03","EAO","IAN","54123","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA","1950","01","24","Southern America","Brasil",NA,NA,"Arbusto; flor branca.","IAN054123","Dicotiledônea",NA,"Aubl.","Rodrigues, JS","8799","Campina das Águas Mortas; capoeira.",NA,"Pará","-48.1417007446289","-0.858332991600037",NA,NA,"Vigia",NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-30 12:48:54-03","EAO","IAN","95433","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA; Wurdack, JJ","1956","12","30","Southern America","Brasil",NA,NA,"Arbusto de 3-4 metros de altura.","IAN095433","Dicotiledônea",NA,"Aubl.",NA,"18945","Campina do Palha.",NA,"Pará","-48.1417007446289","-0.858332991600037",NA,NA,"Vigia",NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2021-03-30 12:48:54-03","EAO","IAN","84357","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA","1954","09","27","Southern America","Brasil",NA,NA,"Arbusto; flor branca.","IAN084357","Dicotiledônea",NA,"Aubl.","Pires, JM","16973","Ilha de Colares.",NA,"Pará","-48.1417007446289","-0.858332991600037",NA,NA,"Vigia",NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2021-03-30 12:48:54-03","EAO","IAN","84276","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Black, GA","1954","09","29","Southern America","Brasil",NA,NA,"Árvore pequena; flor branca.","IAN084276","Dicotiledônea",NA,"Aubl.",NA,"16887","Ilha de Colares, Sítio Horizonte.",NA,"Pará","-48.1417007446289","-0.858332991600037",NA,NA,"Vigia",NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-30 12:48:53-03","EAO","IAN","157146","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Silva, MG da; Pinheiro, A","1979","01","02","Southern America","Brasil",NA,NA,"Arbusto de 1m; fruto imaturo verde-arroxeado.","IAN157146","Dicotiledônea",NA,"Aubl.","Silva, MG da","4071","Arredores do aeroporto. Campo cerrado.",NA,"Rondônia","-60.1458015441895","-12.7405996322632",NA,NA,"Vilhena",NA,"196523","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-30 12:48:54-03","EAO","IAN","87365","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Klein, RM","1949","11","17","Southern America","Brasil",NA,NA,"Árvore, 20m.","IAN087365","Dicotiledônea",NA,"Aubl.",NA,"48","Mata do Hoffmann.",NA,"Santa Catarina","-48.9174995422363","-27.0981006622314",NA,NA,"Brusque",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2013-11-22 14:37:46-02","EBDA","BAH","1663","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Paulo O. Santos","1963","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Aubl.","Edna Oliveira Paiva",NA,NA,NA,"Bahia","-41.1561","-11.55",NA,NA,"Morro do Chapéu",NA,"98143","auto",NA,NA,NA,"1963","11",NA,NA,NA,NA,NA,NA
"346","2013-11-22 14:37:46-02","EBDA","BAH","7246","S","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","L.A. Matos Silva","1986","11","22",NA,"Brasil",NA,NA,"Árvore, 12m x 25cm. Flores esverdeadas.",NA,NA,NA,"Aubl.","P.A. Rodriguez","1961","Rod. Nilo Peçanha / Cairú, km 2.",NA,"Bahia","-39.1069","-13.5994",NA,NA,"Nilo Peçanha",NA,"39303","auto",NA,NA,NA,"1985","08",NA,NA,NA,NA,NA,NA
"347","2020-01-20 14:40:51-03","UPM","MACK","959","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Miró","2008","11","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Aubl.",NA,"25","Herbário Municipal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-01-20 14:40:51-03","UPM","MACK","1942","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","D. G. Rodrigues-Silva; J. D. Rosário","2004","04","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Aubl.","R. J. I. Garcia","354","Cerrado império. Fazenda império, próximo a porteira de acesso.",NA,"MG",NA,NA,NA,NA,"Matozinho",NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA
