"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"166","2020-10-14 10:01:26-03","FURB","FURB","11197","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Dreveck, S.; Carneiro, F.E.","572","2009","01","31","Brasil","Santa Catarina","Seara","Lageado Cruzeiro.","-52.4697223","-27.135","-52.4697223","-27.1350000","Florística IFFSC 2077(Arbusto) Habitat: Floresta Estacional Decidual; borda da mata Habito: arvoreta; Fruto verde;","FURB46760","FURB46760","546","546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:01:26-03","FURB","FURB","11723","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","538","2009","01","24","Brasil","Santa Catarina","Ipumirim","Linha Silvano.","-52.2","-27","-52.2000000","-27.0000000","Florística IFFSC 602(Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbustiva; Fruto verde;","FURB46761","FURB46761","874","874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:01:26-03","FURB","FURB","11838","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Gasper, AL de","2009","05","05","Verdi, M.; Grosch, B. & Klemz, G.","984","2008","11","19","Brasil","Santa Catarina","Campos Novos","Florão da Serra.","-51.5261111","-27.32","-51.5261111","-27.3200000","Florística IFFSC 1703 Habitat: Floresta Estacional Decidual; Estágio Inicial a Médio Habito: flor roxa","FURB46762","FURB46762","585","585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:01:26-03","FURB","FURB","11846","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Stival-Santos, A.; Gasper, A.L. de & Silveira, S.","167","2008","11","19","Brasil","Santa Catarina","Joaçaba",NA,"-51.6122222","-27.1791667","-51.6122222","-27.1791667","Florística IFFSC 1980","FURB46763","FURB46763","744","744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:01:26-03","FURB","FURB","11989","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Dreveck, S.; Carneiro, F.E.","422","2008","11","25","Brasil","Santa Catarina","Concórdia","Lageado Cascudo.","-51.975","-27.135","-51.9750000","-27.1350000","Florística IFFSC 2088 Habitat: Floresta Estacional Decidual; Estágio Inicial a Médio; entorno do fragmento Habito: flor bordô","FURB46764","FURB46764","633","633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:01:26-03","FURB","FURB","11995","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","401","2008","11","20","Brasil","Santa Catarina","Ibicaré","Lageado Cruzeiro.","-51.3894444","-27.1355555","-51.3894444","-27.1355555","Florística IFFSC 2101(Arbusto) Habitat: Floresta Estacional Decidual; Estágio médio de regeneração; borda do fragmento Habito: arbustiva; Fruto verde; flor roxa","FURB01580","FURB01580","762","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:01:26-03","FURB","FURB","19485","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","03","27","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","656","2009","11","19","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","Florística IFFSC e47a (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva; Fruto verde; flor botão floral","FURB46765","FURB46765","479","479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:01:26-03","FURB","FURB","24520","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Korte, A.; Kniess, A.","2507","2010","04","07","Brasil","Santa Catarina","Ibirama","Caminho Moema.","-49.5894444","-26.9980555","-49.5894444","-26.9980555","Florística IFFSC 631 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto;","FURB46766","FURB46766","503","503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:01:26-03","FURB","FURB","50468","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Funez, L.A.","2015",NA,NA,"Funez, L.A.","4885","2015","12","12","Brasil","Santa Catarina","Xanxerê","Estrada SC-155.","-52.3894444","-26.8975","-52.3894444","-26.8975000",NA,"FURB50468","FURB50468","767","767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:01:26-03","FURB","FURB","9211","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","23","Verdi, M.; Dreveck, S. & Godoy, M.B.","180","2008","01","20","Brasil","Santa Catarina","Videira",NA,"-51.0291667","-27.0016667","-51.0291667","-27.0016667","Florística IFFSC 615. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB46753","FURB46753","954","954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:01:26-03","FURB","FURB","9912","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Gasper, A.L. de; Brogni, E.","1293","2008","01","17","Brasil","Santa Catarina","Calmon","Pigato / Pinhelão.","-51.0277778","-26.5536111","-51.0277778","-26.5536111","IFFSC 887/L/40","FURB46755","FURB46755","1047","1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:01:26-03","FURB","FURB","1074","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Sobral, M.",NA,"2002","02","01","Brasil","Rio Grande do Sul","São Francisco de Paula","R.G - B.R.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"FURB46751","FURB46751",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:01:26-03","FURB","FURB","9440","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, MLL","2011","09","27","Verdi, M.; Dreveck, S. & Godoy, M.B.","195","2008","01","22","Brasil","Santa Catarina","Tangará","Tangará.","-51.247200012207","-27.104700088501",NA,NA,"Florística IFFSC 497 (ponto descartado). Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB46754","FURB46754","959","959",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"179","2021-03-16 17:53:20-03","UCS","HUCS","35416","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Sobral, M.","2010","08","05","Pasini, E.","325","2009","11","09","Brasil","Rio Grande do Sul","Monte Belo do Sul",NA,"-51.6316986083984","-29.1627998352051",NA,NA,"em beira da estrada",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"9187","auto",NA,NA,NA,NA,NA,NA
"180","2021-03-16 17:53:20-03","UCS","HUCS","5312","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, S.F.","1989","04",NA,"Wasum, R.A.","s.n.","1989","02","09","Brasil","Rio Grande do Sul","Nova Petrópolis",NA,"-51.1143989562988","-29.3763999938965",NA,NA,"arbusto - beira da estrada",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:53:20-03","UCS","HUCS","34441","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Grings, M.",NA,NA,NA,"Grings, M.","197","2008","12","26","Brasil","Rio Grande do Sul","Nova Petrópolis","BR 116","-51.1143989562988","-29.3763999938965",NA,NA,"árvore de 6 m - Herbário ICN 159842; em beira da floresta de encosta",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"182","2021-03-16 17:53:20-03","UCS","HUCS","12990","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, S.F.","1999","04",NA,"Klegler, A.","107","1999","01","20","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,"em orla da capoeira",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"183","2021-03-16 17:53:20-03","UCS","HUCS","41251","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cavalheiro, A.L.","1999",NA,NA,"Cavalheiro, A.L.","s.n.","1999","02","04","Brasil","Paraná","Curiúva","Estrada da Pedreira","-50.4583015441895","-24.0324993133545",NA,NA,"matriz do viveiro",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"184","2021-03-16 17:53:20-03","UCS","HUCS","16903","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","2000",NA,NA,"Silva, J.M.","2589","1998","11","01","Brasil","Paraná","Fênix","Fazenda Água Azul","-51.9791984558105","-23.9160995483398",NA,NA,"arbusto, 3 m, flor vinosa, Herbário MBM; floresta degradada",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"16297","auto",NA,NA,NA,NA,NA,NA
"185","2021-03-16 17:53:20-03","UCS","HUCS","10641","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, G.","1993",NA,NA,"Poliquesi, C.B.","163","1993","02","07","Brasil","Paraná","Curitiba","Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto 2 m; capoeira",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"186","2021-03-16 17:53:20-03","UCS","HUCS","17608","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, S.F.","2001","10",NA,"Wasum, R.A.","857","2000","12","27","Brasil","Rio Grande do Sul","Jaquirana","Recosta - Mata do Gaspar","-50.3577995300293","-28.8847007751465",NA,NA,"na orla da mata",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA
"187","2021-03-16 17:53:20-03","UCS","HUCS","34214","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Ribas, O.S.",NA,NA,NA,"Ribas, O.S.","3908","2001","11","28","Brasil","Paraná","Pitanga","Rio Corumbataí","-51.7613983154297","-24.7572002410889",NA,NA,"arbusto - 2 m - flor creme - Herbário MBM; Floresta Ombrófila Mista",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA
"188","2021-03-16 17:53:20-03","UCS","HUCS","5175","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, S.F.","1989","04",NA,"Wasum, R.A.","s.n.","1989","01","18","Brasil","Rio Grande do Sul","Farroupilha","São Roque","-51.3478012084961","-29.2250003814697",NA,NA,"arvoreta; beira da mata",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"189","2021-03-16 17:53:20-03","UCS","HUCS","39401","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","tweedieana","Manihot tweedieana","Müll. Arg.","Rambo, B.",NA,NA,NA,"Sehnem, A.","3531","1948","12","17","Brasil","Rio Grande do Sul","Cerro Largo",NA,"-54.7380981445312","-28.1485996246338",NA,NA,"Herbário PACA 98384",NA,NA,NA,NA,"Angiospermae","Malpighiales",NA,NA,"13082","auto",NA,NA,NA,NA,NA,NA
"190","2020-04-27 16:09:39-03","UFES","VIES","27483","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, M.G.","2009","02","26","Siqueira, E.L.; Santos, A.S.","142","2009","02","13","Brasil","Paraná","Luiziana","R.P.P.N. Depositozinho.","-52.319722","-24.202778","52º19'11''W","24º12'10''S",NA,"VIES027483","VIES027483","654","654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-08-16 08:39:17-03","UTFPR","HCF","18047","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2015","10","25","M.G. Caxambu","6966","2015","10","02","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.746167","-25.107583","53°44'46,2 W","25°06'27,3 S","arbusto ca. 4 m, heliófito. Botões florais verdes.",NA,NA,"635","635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-16 08:39:17-03","UTFPR","HCF","7629","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2009","03","05","J. Bueno","41","2009","02","17","Brasil","PR","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","-52.402333","-24.234694","52°24'08,4 W","24°14'04,9 S","arvoreta heliófita, com látex alvo. Frutos imaturos verdes.",NA,NA,"645","645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-08-16 08:39:17-03","UTFPR","HCF","25536","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","E. Duarte","2014","11","06","D.A. Estevan","2053","2014","10","16","Brasil","PR","Dois Vizinhos",NA,"-53.045278","-25.733056","53°02'43 W","25°43'59 S","Árvore, flores, látex. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-08-16 08:39:17-03","UTFPR","HCF","7594","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2009","02","26","E.L. Siqueira","142","2009","02","13","Brasil","PR","Luiziana","RPPN Depositozinho - Propriedade da","-52.319806","-24.202833","52°19'11,3 W","24°12'10,2 S","arvoreta heliófita, ca. 3,5 m. Frutos imaturos verdes. Afloramento basáltico.",NA,NA,"654","654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-08-16 08:39:17-03","UTFPR","HCF","26859","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2018","12","11","M.G. Caxambu","8692","2018","11","22","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.748028","-24.778417","51°44'52,9 W","24°46'42,3 S","arvoreta heliófita, ca. 4,5 m, com látex alvo. Flores com cálice arroxeado e corola amarela.",NA,NA,"868","868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-08-16 08:39:17-03","UTFPR","HCF","6536","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","J. Cordeiro","2008",NA,NA,"M.G. Caxambu","1962","2007","12","07","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.327333","-24.103389","52°19'38,4'' W","24°6'12,2'' S","árvore ca. 8m com frutos imaturos verdes. Flores arroxeadas. Látex alvo.",NA,NA,"580","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:39:17-03","UTFPR","HCF","16439","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2015","04","04","M.G. Caxambu","5922","2015","03","04","Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.966861","-23.866611","51°58'00,7 W","23°51'59,8 S","arvoreta ca. 3 m, heliófita. Frutos imaturos verdes. Látex alvo.",NA,NA,"370","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:39:17-03","UTFPR","HCF","24338","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2017","12","07","E.L. Siqueira","2375","2017","11","23","Brasil","PR","Nova Tebas","Estação Ecológica Municipal João Dasko","-51.843694","-24.447111","51°50'37,3 W","24°26'49,6 S","arvoreta ca. 3,5 m, semi-ciófila, com látex alvo. Botões florais verdes. Flores esverdeadas, com fauce castanho e estames alvos, alaranjados na base.",NA,NA,"624","624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-08-16 08:39:17-03","UTFPR","HCF","4818","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2007","03","14","M.G. Caxambu","1387","2007","03","16","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.312528","-24.101222","52°18'45,1'' W","24°6'4,4'' S","Arvoreta c.a. 2,5m, heliófita. Frutos imaturos verdes. Próximo a afloramento de basalto.",NA,NA,"605","605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-15 20:23:39-03","UTFPR","HCF","29687","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2019","11","15","E.L. Siqueira","3353","2019","10","22","Brasil","PR","Roncador","Sítio São Nicolau","-52.274528","-24.57","52°16'28,3 W","24°34'12 S","arvoreta heliófita, ca. 3 m. Flores verdes com mácula vinácea em cada pétala.",NA,NA,"794","794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-08-16 08:39:17-03","UTFPR","HCF","26952","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2019","01","20","M.G. Caxambu","8773","2018","12","06","Brasil","PR","Barbosa Ferraz","Estação Ecológica Municipal de Barbosa","-52.081556","-23.9395","52°04'53,6 W","23°56'22,2 S","árvore ca. 6 m, heliófita. Flores e frutos imaturos verdes.",NA,NA,"351","351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-16 08:39:17-03","UTFPR","HCF","11561","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2012","12","20","E.L. Siqueira","625","2012","12","06","Brasil","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.069139","-23.966417","52°04'08,9 W","23°57'59,1 S","arvoreta ca. 3 m., com látex alvo. Flores arroxeadas. Frutos imaturos verdes.",NA,NA,"355","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-16 08:39:17-03","UTFPR","HCF","16006","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2015","01","07","M.G. Caxambu","5871","2014","12","04","Brasil","PR","Fênix","RPPN Porto Velho, Propriedade de Ivan","-51.952583","-23.896278","51°57'09,3 W","23°53'46,6 S","arvoreta ca. 3 m, heliófita. Flores de cálice verde e corola verde-amarelada.",NA,NA,"324","324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-04 17:26:31-03","UTFPR","HCF","31097","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2021","01","04","E.L. Siqueira","3490","2020","12","10","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.841222","-25.932639","51°50'28,4 W","25°55'57,5 S","arbusto heliófito, com exsudado alvo. Botões florais verde-arroxeados. Inflorescências verde-claras. Em área de retirada de Pinus sp. (Pinaceae).",NA,NA,"1108","1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-08-16 08:39:17-03","UTFPR","HCF","22124","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2016","12","12","E.L. Siqueira","2032","2016","12","02","Brasil","PR","Mato Rico","Estação Ecológica Municipal Juquiri","-52.129472","-24.7615","52°07'46,1 W","24°45'41,4 S","árvore ca. 7 m, heliófita, com exsudado alvo. Flores de cálice verde e corola roxa, com estames amarelos. Visitada por abelhas nativas (Hymenoptera, Apidae, Meliponinae) e Apis mellifera Linnaeus, 1758 (Hymenoptera, Apidae).",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-08-16 08:39:17-03","UTFPR","HCF","16048","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2015","01","08","M.G. Caxambu","5913","2014","12","05","Brasil","PR","Fênix","RPPN Cagibi. Propriedade de Bernard","-51.975833","-23.887056","51°58'33 W","23°53'13,4 S","arvoreta ca. 6 m, heliófita. Flores verdes. Frutos imaturos verdes.",NA,NA,"338","338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-08-16 08:39:17-03","UTFPR","HCF","15822","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2013",NA,NA,"E.D. Lozano","1847","2013","11","14","Brasil","PR","Campo Mourão","afloramento rochoso de basalto","-52.346667","-24.0325","52°20'48 W","24°01'57 S","arvoreta, 3 m, flores creme, borda de fragmento. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-08-16 08:39:17-03","UTFPR","HCF","602","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G. Hatschbach","2004","01","05","A.E. Bianek","138","2003","12","03","Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,"planta lactescente, flores de coloração vermelho-escuro, com detalhes amarelos. Frutos esverdeados. Altura de aproximadamente 4 m.",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"209","2019-08-16 08:39:17-03","UTFPR","HCF","27667","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","A.C. Allem","1992",NA,NA,"P.I. Oliveira","836","1985","02","01","Brasil","PR","Curitiba","Parque Municipal do Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto, 2 m, frutos verdes. Contém ácido cianídrico. Da clareira do capão.",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"210","2019-08-16 08:39:17-03","UTFPR","HCF","25534","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","M.G. Caxambu","2018","05","29","D.A. Estevan","2168","2015","12","18","Brasil","PR","Dois Vizinhos","estrada para a Comunidade Pinheirinho","-53.057201385498","-25.7336006164551",NA,NA,"arbusto 4 m, flores amarelas. Ecótono de Floresta Estacional Semidecidual e Floresta Ombrófila MIsta.",NA,NA,NA,NA,NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA
