"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00925774","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","T. M. Koyama","1970","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925774","13769","Magnoliophyta","Poales","(Retz.) Link","R. Kral","Mato Grosso","Rio Sabe, tributary of Rio Pedro.",NA,NA,"NY00925774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00925765","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925765","30365","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Minas Gerais","Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.676328","-19.820266","NY00925765_01",NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","568882","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","B. D. Sucre","1968","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568882","4259","Magnoliophyta","Poales","(Retz.) Link","A. P. do N. Prata","Rio de Janeiro","Mata do Judeu. Petrópolis.","-43.18","-22.5","NY00568882_01",NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","818638","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. R. Anderson","1973","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=865736' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818638","10349","Magnoliophyta","Poales","(Retz.) Link",NA,"Goiás","Serra dos Pirineus, ca. 10 km (straight line) NE of Corumbá de Goiás; at base of waterfall on Rio Corumbá","-48.74256","-15.8597","NY00818638_01","Corumbá de Goiás","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-10-28 15:21:00-02","NY","NYBG","00925782","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. P. Roth","1956","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001431' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925782","16527","Magnoliophyta","Poales",NA,"M. Alves","Minas Gerais","Serra do Curral.","-43.9378","-19.9208","NY00925782_01","Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00925778","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","N. A. Rosa","1978","12","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925778","2778","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Maranhão","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","-45.3717","-1.6633","NY00925778_01","Turiaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2017-08-03 10:06:00-03","NY","NYBG","02618571","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","G. Gardner","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2920785' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618571","1897","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,"NY02618571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00925786","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. H. Bailey","1924","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925786","1217","Magnoliophyta","Poales","(Retz.) Link",NA,"Minas Gerais",NA,"-42.8819007873535","-20.7539005279541","NY00925786_01","Viçosa","650","650","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-11-01 11:55:00-02","NY","NYBG","539199","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. Coradin","1983","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539199","6093","Magnoliophyta","Poales",NA,"A. P. do N. Prata","Bahia","Agua Preta - Estrada Alagoinhas - Minas do Mimoso KM 15.","-41.32","-10.37","NY00539199_01","Campo Formoso","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","602309","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","L. A. Mattos Silva","1985","11","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602309","1930","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","Km 4 da Rodovia Cairu/Nilo Peçanha. Ramal à esquerda, com 1,5 km de extensao. Coletas próximas à sede da Fazenda Subaúna.","-39.0339088","-13.5331925","NY00602309_01","Cairu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","602293","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley","1974","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602293","15811","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","Lagoa Encantada, 19 km. N.E. of Ibicoara near Brejao. Serra do Sincorá.","-41.22","-13.33","NY00602293_01",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-11-01 11:56:00-02","NY","NYBG","568885","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. Semir","1977","03","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568885","4909","Magnoliophyta","Poales",NA,"A. P. do N. Prata","São Paulo","Estrada de Souzas-Pedreira, km 10.","-46.925263","-22.808996","NY00568885_01","Campinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-11-01 11:44:00-02","NY","NYBG","00749839","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. C. de Mendonça","1985","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=910641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749839","562","Magnoliophyta","Poales",NA,"A. C. Araújo","Distrito Federal","Nascente do córrego Sto Antonio da Papuda","-47.9294","-15.7797","NY00749839_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00925760","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1970","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925760","27791","Magnoliophyta","Poales","(Retz.) Link",NA,"Minas Gerais","Serra do Espinhaço, Rio Jequití, ca. 25 km E. of Diamantina","-43.50795","-18.1448","NY00925760_01",NA,"790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00925755","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1965","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925755","9219","Magnoliophyta","Poales","(Retz.) Link","A. P. do N. Prata","Distrito Federal","Chapada da Contagem, ca. 20 km E of Brasília","-47.74305","-15.7797","NY00925755_01","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-01 11:56:00-02","NY","NYBG","568879","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","G. Martinelli","1985","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568879","10883","Magnoliophyta","Poales",NA,"A. P. do N. Prata","Espírito Santo","Mata do Dr. Kautsky.","-40.6592","-20.3633","NY00568879_01","Domingos Martins","600","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-01 11:44:00-02","NY","NYBG","00749878","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","E. P. Heringer","1983","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=910827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749878","7593","Magnoliophyta","Poales",NA,"A. C. Araújo","Distrito Federal","Reserva Ecológica do IBGE, pomar n° 1","-47.9294","-15.7797","NY00749878_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","602294","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley","1974","03","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548376' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602294","16934","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","18 km. North West of Lagoinha (which is 5.5 km. S.W. of Delfino) on side road to Minas do Mimoso. Serra do Curral Feio.","-41.33","-10.33","NY00602294_01",NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00925754","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1964","08","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001323' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925754","5790","Magnoliophyta","Poales","(Retz.) Link","A. P. do N. Prata","Distrito Federal","Parque Municipal do Gama, ca. 20 km S of Brasília.","-48.0638","-16.01719","NY00925754_01","Brasília","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","602300","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602300","32512","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","Rio Ferro Doido, ca. 18 km E. of Morro do Chapéu. Serra do Tombador.",NA,NA,"NY00602300_01",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00925762","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925762","29416","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Minas Gerais","Serra do Espinhaço, lower slopes of Pico de Itacolomi, ca. 2 km S. of Ouro Preto","-43.5057","-20.3874","NY00925762_01","Ouro Preto","1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00918794","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1965","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993046' target='other'> <mi>dwc_moreinfo</mi></a>","NY00918794","9595","Magnoliophyta","Poales","(Retz.) Link","A. P. Duarte","Distrito Federal","Chapada da Contagem, ca. 20 km N.E. of Brasília","-47.78472222","-15.6555","NY00918794_01","Brasília","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00925773","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","T. M. Koyama","1970","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925773","13737","Magnoliophyta","Poales","(Retz.) Link","R. Kral","Minas Gerais","Road between Casa Branca and São João de Boa Vista.",NA,NA,"NY00925773_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00925759","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1970","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001342' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925759","25547","Magnoliophyta","Poales","(Retz.) Link",NA,"Minas Gerais","Morro da Pedras, ca. 25 km N.E. of Patrocínio","-46.9925","-18.9439","NY00925759_01","Patrocínio","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00925788","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","B. D. Sucre","1965","05","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925788","265","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Distrito Federal","Parque Nacional de Gama","-48.0638","-16.01719","NY00925788_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00925767","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. R. Anderson","1973","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925767","7458","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Goiás","Chapada dos Veadeiros, 9 km by road S of Terezina.","-47.2647","-13.85775","NY00925767_01","Teresina de Goiás","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00925771","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. R. Anderson","1972","02","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925771","36022","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Minas Gerais","Serra do Espinhaço, ca. 5 km SSE of Pico do Itambé","-43.3919444","-18.43185","NY00925771_01",NA,"1140","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00925764","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925764","29605","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Minas Gerais","Serra do Espinhaço. Steep rocky lower slopes of Pico de Itacolomí, ca. 3 km S. of Ouro Preto","-43.473094","-20.427823","NY00925764_01",NA,"1650","1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","818640","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","W. R. Anderson","1973","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=865764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818640","8116","Magnoliophyta","Poales","(Retz.) Link",NA,"Goiás","Southern edge of Cristalina. Serra dos Cristais.","-47.6","-16.78","NY00818640_01","Cristalina","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","602299","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602299","31606","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","Lower slopes of Espigao Mestre, ca. 4 km N. of Barreiras, road to Santa Rita da Cássia. Valley of the Rio das Ondas.",NA,NA,"NY00602299_01",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00925758","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1969","02","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001340' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925758","23435","Magnoliophyta","Poales","(Retz.) Link",NA,"Minas Gerais","Serra do Espinhaço, ca. 18 km west of Grão Mogol","-42.9909","-16.65775","NY00925758_01","Cristália","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-11-01 11:55:00-02","NY","NYBG","622996","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","B. J. Pickel","1933","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622996","2914","Magnoliophyta","Poales",NA,"H. T. O'Neill","Pernambuco","In wet land, Tapera.","-35.18","-8.12","NY00622996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","602295","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","R. M. Harley","1974","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602295","16975","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","16 km. North West of Lagoinha (which is 5.5 km. S.W. of Delfino) on side road to Minas do Mimoso. Serra do Curral Feio.","-41.33","-10.37","NY00602295_01",NA,"950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","602298","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","H. S. Irwin","1971","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00602298","31011","Magnoliophyta","Poales","(Retz.) Link","T. M. Koyama","Bahia","Rio Riachao, ca. 27 km N. of Seabra, road to Agua de Rega. Serra da Agua de Rega.",NA,NA,"NY00602298_01",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-10-28 15:21:00-02","NY","NYBG","00925787","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","J. E. B. Warming",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001462' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925787","s.n.","Magnoliophyta","Poales",NA,NA,"Minas Gerais",NA,NA,NA,"NY00925787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
