"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"146","2020-04-22 16:16:57-03","UFPB","JPB","685-2","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Espínola, MC","JPB685","Southern America","Brasil",NA,NA,NA,"JPB0000685","1900","01","01","Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,NA,"Barreiras","Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-05 16:30:53-03","UFOP","OUPR","27","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Subarbusto, flores vermelhas. Beira de estrada",NA,NA,NA,NA,NA,NA,"Badini, J.","Minas Gerais",NA,NA,NA,"Lagoa Da Prata","Nees",NA,NA,"-45.5435981750488","-20.0224990844727","1973","07","15","21026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-05 16:30:53-03","UFOP","OUPR","28","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Subarbusto, flores vermelhas. Beira de estrada",NA,NA,NA,NA,NA,NA,"Badini, J.","Minas Gerais",NA,NA,NA,"Resende Costa","Nees",NA,NA,"-44.2374992370605","-20.9221992492676","1973","07","15","29517","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-05 16:30:53-03","UFOP","OUPR","26","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Badini, J.","s.n.",NA,"Brasil",NA,NA,"Subarbusto, flores vermelhas. Beira de estrada",NA,NA,NA,NA,NA,NA,"Badini, J.","Minas Gerais",NA,NA,NA,"São João Del Rei","Nees",NA,NA,"-44.2616996765137","-21.1355991363525","1973","07","15","39093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-05 16:30:53-03","UFOP","OUPR","25","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Badini, J.","s.n.",NA,"Brasil",NA,NA,NA,NA,"1973","07","15",NA,NA,"Lisboa, M.A.","Minas Gerais","Serra de Tiradentes",NA,NA,"Tiradentes","Nees",NA,NA,"-44.1781005859375","-21.1103000640869","1973","07","19","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-01-17 11:25:47-02","PUCRS","MPUC","15092","S","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana",NA,NA,"South America","Brasil",NA,NA,NA,NA,"1977","03","22",NA,"Lamiales","E. Brusamolin","RS","Morro Santana",NA,NA,"Porto Alegre","Nees",NA,NA,"-51.2372222222","-30.0191388889","1977","01","01",NA,NA,"Magnoliopsida","-51.2372222222","-30.0191388889",NA,NA,NA,"1",NA
"152","2019-01-17 11:25:47-02","PUCRS","MPUC","17593","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa",NA,NA,"South America","Brasil",NA,NA,NA,NA,"2011","05","24",NA,"Lamiales","P.J.S. Silva Filho","RS","Reserva Biológica do Lami",NA,NA,"Porto Alegre","Nees",NA,NA,"-51.2372222222","-30.0191388889","2012","01","01",NA,NA,"Magnoliopsida","-51.2372222222","-30.0191388889",NA,NA,NA,"1","1629"
"153","2019-01-17 11:25:47-02","PUCRS","MPUC","21895","S","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana",NA,NA,"South America","Brasil",NA,NA,NA,NA,"2011","04","01",NA,"Lamiales","C.A. Mondin","RS","Reserva Biológica do Lami",NA,NA,"Porto Alegre","Nees",NA,NA,"-51.2372222222","-30.0191388889","2011","01","01",NA,NA,"Magnoliopsida","-51.2372222222","-30.0191388889",NA,NA,NA,"1","3561"
"154","2020-10-14 09:57:55-03","FURB","FURB","46390","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Funez, L.A.","3577",NA,"Brasil",NA,NA,NA,"FURB13580","2014","11","27",NA,NA,"Funez, L.A.","Santa Catarina","joaquina.","42","42","Florianópolis","Nees",NA,"FURB13580","-48.4291667","-26.2841666","2014","11","27",NA,NA,NA,"-48.4291667","-26.2841666",NA,NA,NA,NA,NA
"155","2020-10-14 09:57:55-03","FURB","FURB","50057","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Funez, L.A.","4819",NA,"Brasil",NA,NA,NA,"FURB50057","2015","11","28",NA,NA,"Funez, L.A.","Santa Catarina","Costão do Santinho.","5","5","Florianópolis","Nees",NA,"FURB50057","-48.3722223","-27.45","2016","06",NA,NA,NA,NA,"-48.3722223","-27.4500000",NA,NA,NA,NA,NA
"156","2020-10-14 09:57:55-03","FURB","FURB","55536","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Schwirkowski, P.","2237",NA,"Brasil",NA,NA,"Flores avermelhadas Habitat: Heliófita Habito: Arbusto","FURB55536","2017","04","14",NA,NA,"Funez, L.A.","Santa Catarina","Bairro Lençol. Rua Miguel Hübl.","800","800","São Bento do Sul","Nees",NA,"FURB55536","-49.4616667","-26.2647222","2017","12","05",NA,NA,NA,"-49.4616667","-26.2647222",NA,NA,NA,NA,NA
"157","2021-03-16 17:52:40-03","UCS","HUCS","38552","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Gonzatti, F.","332",NA,"Brasil",NA,NA,"em bordo da mata de restinga","HUCS005557","2012","01","10","Angiospermae","Lamiales","Gonzatti, F.","Rio Grande do Sul","margem leste da Lagoa Suzana",NA,NA,"Cidreira","Nees",NA,NA,"-50.254444","-30.145556","2012","04",NA,NA,NA,NA,"-50.254444","-30.145556",NA,NA,NA,NA,NA
"158","2021-03-16 17:52:40-03","UCS","HUCS","42555","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Gonzatti, F.","1534",NA,"Brasil",NA,NA,"erva em solo seco; bordo de mata de Restinga","HUCS005531","2015","01","20","Angiospermae","Lamiales","Gonzatti, F.","Rio Grande do Sul","Próximo à Lagoa das Traíras","1","1","Osório","Nees",NA,NA,"-50.189811","-29.864942","2015","03","03",NA,NA,NA,"-50.189811","-29.864942",NA,NA,NA,NA,NA
"159","2021-03-16 17:52:40-03","UCS","HUCS","41104","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Gonzatti, F.","1075",NA,"Brasil",NA,NA,"erva ereta, flroes atrio-alaranjadas; bordo de estrada","HUCS005544","2014","03","16","Angiospermae","Lamiales","Gonzatti, F.","Rio Grande do Sul","Estrada p/ Hermenegildo",NA,NA,"Santa Vitória do Palmar","Nees",NA,NA,"-53.3680992126465","-33.5189018249512","2014","03",NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-16 17:52:40-03","UCS","HUCS","32490","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Sartori, M.","314",NA,"Brasil",NA,NA,"borda da mata de restinga","HUCS005505","2008","01","14","Angiospermae","Lamiales","Marchioretto, M.S.; Silva, V.; Parode, M.F.","Rio Grande do Sul","Fazenda Zé Patrício",NA,NA,"Tavares","Nees",NA,NA,"-51.0936012268066","-31.2872009277344","2014","08",NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-16 17:52:40-03","UCS","HUCS","32589","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Butzke, A.","1071",NA,"Brasil",NA,NA,"orla da mata","HUCS005492","2008","01","08","Angiospermae","Lamiales","Marchioretto, M.S.; Silva, V.; Parode, M.F.","Rio Grande do Sul","Lagoa dos Barros - Solidão",NA,NA,"Mostardas","Nees",NA,NA,"-50.9211006164551","-31.1068992614746","2014","08",NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:52:40-03","UCS","HUCS","24873","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Wasum, R.A.","2413",NA,"Brasil",NA,NA,"orla do caminho","HUCS005518","2005","01","21","Angiospermae","Lamiales","Marchioretto, M.S.; Silva, V.; Parode, M.F.","Rio Grande do Sul","Parque da Guarita",NA,NA,"Torres","Nees",NA,NA,"-49.7268981933594","-29.3353004455566","2014","08",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-04-23 11:53:38-03","UNEMAT","HERBAM","18667","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Gonzatti, F.","332",NA,"Brasil",NA,NA,NA,"HERBAM018667","2012","01","10",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,"Cidreira","Nees",NA,NA,"-50.2056007385254","-30.1811008453369",NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-04-27 16:08:26-03","UFES","VIES","28960","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Gonzatti, F.","1534",NA,"Brasil",NA,NA,NA,"VIES028960","2015","01","20",NA,NA,"Gonzatti, F.","Rio Grande do Sul","Próximo à Lagoa das Traíras.","1","1","Osório","Nees",NA,"VIES028960","-50.189722","-29.865","2015","03","03",NA,NA,NA,"50º11'23''W","29º51'54''S",NA,NA,NA,NA,NA
"165","2019-08-16 08:38:06-03","UTFPR","HCF","4358","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M.G. Caxambu","1188",NA,"Brasil",NA,NA,"arbusto escandente, com flores de cor avermelhada e folhas ásperas. Em subosque.",NA,"2006","07","30",NA,NA,"J. Cordeiro & F. Marinero","MG","Fazenda Rancharia, BR 265, Km 2","887","887","Boa Esperança","Nees.",NA,NA,"-45.638467","-21.16625","2006","12",NA,NA,NA,NA,"45°38'18,48 W","21°09'58,50 S",NA,NA,NA,NA,NA
"166","2019-08-16 08:38:06-03","UTFPR","HCF","7623","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. Bueno","35",NA,"Brasil",NA,NA,"erva ereta, ca. 0,70 m, ciófila, ripária. Flores amarelas.",NA,"2009","02","17",NA,NA,"J. Cordeiro & E.D. Lozano","PR","RPPN Ana Tramujas - Propriedade do Sr.","648","648","Campo Mourão","Nees.",NA,NA,"-52.402222","-24.234917","2010",NA,NA,NA,NA,NA,"52°24'08 W","24°14'05,7 S",NA,NA,NA,NA,NA
"167","2020-02-18 16:42:05-03","UTFPR","HCF","3973","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G.A. Lourenço",NA,NA,"Brasil",NA,NA,"herbácea, terrestre, semi-ciófila, ripária. Flores de cálice verde e corola amarela.",NA,"2006","04","17",NA,NA,"G.A. Dettke","PR","Parque Estadual Lago Azul (PELA)",NA,NA,"Campo Mourão","Nees.",NA,NA,"-52.3830986022949","-24.0456008911133","2020",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-02-18 16:42:05-03","UTFPR","HCF","1021","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Ferreira",NA,NA,"Brasil",NA,NA,"planta herbácea, ereta, com cerca de 60 cm de altura. Flores em verticilos vermelhas.",NA,"2004","03","27",NA,NA,"G.A. Dettke","PR","rio do Campo",NA,NA,"Campo Mourão","Nees.",NA,NA,"-52.3830986022949","-24.0456008911133","2020",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-02-18 16:42:05-03","UTFPR","HCF","1000","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. Ferreira",NA,NA,"Brasil",NA,NA,"planta herbácea, ereta, com inflorescências terminais de cor alaranjada.",NA,"2004","03","27",NA,NA,"G.A. Dettke","PR","rio do Campo",NA,NA,"Campo Mourão","Nees.",NA,NA,"-52.3830986022949","-24.0456008911133","2020",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-16 08:38:06-03","UTFPR","HCF","20854","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach","76861",NA,"Brasil",NA,NA,"ereta, 30 cm, flor amarela. Araucarieto.",NA,"2004","02","19",NA,NA,"D. Wasshausen","PR","Rodovia Pitanga-Santa Maria do Oeste,","800","800","Santa Maria do Oeste","Nees.",NA,NA,"-51.8624992370605","-24.9391994476318","2005",NA,NA,"29384","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-29 09:28:57-03","UFRRJ","RBR","44616","S","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","K.V. Morato; G.S. Silva","175",NA,"Brasil",NA,NA,NA,"RBR00044616","2016","07","09",NA,NA,NA,"Bahia","Fazenda Boa Esperança, Mata de gerais",NA,NA,"Lafaiete Coutinho","Nees",NA,"RBR00044616","-40.355278","-13.625556",NA,NA,NA,NA,NA,NA,"40º21'19''W","13º37'32''S",NA,NA,NA,NA,NA
"172","2019-11-25 12:11:18-03","UFSM","SMDB","5307","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Lopes, M A","s.n.",NA,"Brasil",NA,NA,"Usada para varizes","SMDB005307",NA,NA,NA,NA,NA,"Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"Santa Maria","Nees.",NA,NA,"-53.8069000244141","-29.6842002868652","2014","08",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-25 12:11:18-03","UFSM","SMDB","190","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Rau, G","s.n.",NA,"Brasil",NA,NA,NA,"SMDB000190","1936","09","01",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"Santa Maria","Nees.",NA,NA,"-53.8069000244141","-29.6842002868652","2014","08",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-11 16:52:45-03","UFSM","SMDB","10400","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A","5866",NA,"Brasil",NA,NA,"ervas de flores vermelhas","SMDB010400","2007","02","20",NA,NA,"Záchia, R.A","Rio Grande do Sul","Borda de Arroio Capiaty",NA,NA,"São Borja","Nees.",NA,NA,"-56.0043983459473","-28.6606006622314","2012","02","09","75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-11 16:52:45-03","UFSM","SMDB","8479","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, A; Porto, CB; Eisinger, SM","3925",NA,"Brasil",NA,NA,"Pesquisa Etnobotânica em S. João do Polêsine.","SMDB008479","2000","01","11",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"São João do Polêsine","Nees.",NA,NA,"-53.4455986022949","-29.613899230957","2014","08",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-11 16:52:45-03","UFSM","SMDB","8480","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, A; Porto, CB; Eisinger, SM","3934",NA,"Brasil",NA,NA,"Pesquisa Etnobotânica em S. João do Polêsine.","SMDB008480","2000","01","11",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"São João do Polêsine","Nees.",NA,NA,"-53.4455986022949","-29.613899230957","2014","08",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 16:52:45-03","UFSM","SMDB","8481","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, A; Porto, CB; Eisinger, SM","3732",NA,"Brasil",NA,NA,"Pesquisa Etnobotânica em S. João do Polêsine.","SMDB008481","1999","11","27",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"São João do Polêsine","Nees.",NA,NA,"-53.4455986022949","-29.613899230957","2014","08",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 16:52:45-03","UFSM","SMDB","12409","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A; Vendruscolo, G; Bicca, E","4273",NA,"Brasil",NA,NA,"Flores com corola vermelha. Nome popular: Sete-quina. Pesquisa Etnobotânica jujeiro Edson Bicca. A primeira determinação foi Dicliptera squarrosa Nees, por Renato A. Záchia","SMDB012409","2000","01","26",NA,NA,"Silva, V; Marchioretto, MS; Parode, MV","Rio Grande do Sul","Vila Lídia, perto de casa.",NA,NA,"Santa Maria","Nees.",NA,NA,"-53.8069000244141","-29.6842002868652","2014","08",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 16:52:45-03","UFSM","SMDB","10278","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A","5556",NA,"Brasil",NA,NA,"interior de mata ciliar (rio Butuí), com flores vermelhas","SMDB010278","2003","03","27",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul","Estância das Bonitas",NA,NA,"São Borja","Nees.",NA,NA,"-56.0043983459473","-28.6606006622314","2014","08",NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-11 16:52:45-03","UFSM","SMDB","8478","S","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Záchia, R.A; Soares, E; Vendruscolo, GS; Schwab, A; Porto, CB; Eisinger, SM","4348",NA,"Brasil",NA,NA,"Pesquisa Etnobotânica em S. João do Polêsine.","SMDB008478","2000","02","29",NA,NA,"Silva, V; Parode, MF; Marchioretto, MS","Rio Grande do Sul",NA,NA,NA,"São João do Polêsine","Nees.",NA,NA,"-53.4455986022949","-29.613899230957","2014","08",NA,"12492","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 16:52:45-03","UFSM","SMDB","11009","S","Plantae","Acanthaceae","Dicliptera","tweediana","Dicliptera tweediana","Záchia, R.A","5720",NA,"Brasil",NA,NA,"Erva no interior da floresta; 25 cm de altura. ICN 134.388","SMDB011009","2004","02","05",NA,NA,"Záchia, R.A","Rio Grande do Sul","Parque Nacional da Lagoa do Peixe, fazenda Boiadei",NA,NA,"Tavares","Nees",NA,NA,"-51.0936012268066","-31.2872009277344",NA,NA,NA,"26882","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:10:48-03","MBM","MBM","299211","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Spina, A.P.","287","Southern America","Brazil",NA,NA,"Harbácea 60cm. flores tubulosas vermelhas.; Intarior da mata, higrofila.","MBM299211","1994","08","04",NA,NA,"Kameyama, C.","São Paulo","Barão Geraldo",NA,NA,"Campinas","Nees",NA,"MBM299211","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:10:48-03","MBM","MBM","174180","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Camargo, L.","4559","Southern America","Brazil",NA,NA,"Erva, flor amarela.; beira da estrada.","MBM174180","1951","04","19",NA,NA,"Rizzini, C.","Paraná","Mercês",NA,NA,"Curitiba","Nees",NA,"MBM174180","-49.2731018066406","-25.4277992248535","1952",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:10:48-03","MBM","MBM","170466","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","44723","Southern America","Brazil",NA,NA,"Ereta 40-50cm; Flores rojas.; Matorral con Butia. Suelo arenoso.","MBM170466","1994","01","31",NA,NA,"Wasshausen, D.C.","Rio Grande do Sul",NA,NA,NA,"Torres","Nees",NA,"MBM170466","-49.7268981933594","-29.3353004455566","1994",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:10:48-03","MBM","MBM","85587","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","pohliana","Dicliptera pohliana","Hohene, W.","s.n.","Southern America","Brazil",NA,NA,NA,"MBM085587","1948","07","12",NA,NA,"Hoehne, W.","São Paulo","Fazenda Morro Azul, Mata da S.A.F.B.",NA,NA,"Limeira","Nees",NA,NA,"-47.4000015258789","-22.5599994659424","1948","07","12","20999","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:10:48-03","MBM","MBM","212465","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1855","Southern America","Brazil",NA,NA,"Subarbusto, 70cm; flor vermelha.; Campo sujo, solo arenoso.","MBM212465","1997","03","10",NA,NA,"Wasshausen, D.C.","Rio Grande do Sul","Morro do Farol",NA,NA,"Torres","Nees",NA,"MBM212465","-49.7268981933594","-29.3353004455566","1997","06",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:10:48-03","MBM","MBM","258203","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","71833","Southern America","Brazil",NA,NA,"Erva, 50cm, flor vermelho-pálida.; Restinga arbórea. Alt.:10m.","MBM258203","2000","12","12",NA,NA,"Wasshausen, D.C.","Santa Catarina","Praia da Teresa",NA,NA,"Laguna","Nees",NA,"MBM258203","-48.7807998657227","-28.4825000762939","2001",NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:10:48-03","MBM","MBM","269061","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","73416","Southern America","Brazil",NA,NA,"Erva, 1m; flor vermelho-pálida.; Mata de galeria.","MBM269061","2002","05","25",NA,NA,"Wasshausen, D.C.","Mato Grosso do Sul","Rodovia MS-177, divisa com Bodoquena",NA,NA,"Bonito","Nees",NA,"MBM269061","-56.4818992614746","-21.1210994720459","2002",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:10:48-03","MBM","MBM","329584","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Lombardi, J.A.; Stehmann, J.R.; Mota, R.C.; Temponi, L.G.; Stehmann, J.R.; Mota, R.C.; Temponi, L.G.","5372","Southern America","Brazil",NA,NA,"Arbusto escandente, folhas papiráceas, cálice verde, corola vermalha.; Mata hidrófila, baixada e encosta.","MBM329584","2003","08","22",NA,NA,"Wasshausen, D.C.","Minas Gerais","Fazenda Duas Barras",NA,NA,"Santa Maria do Salto","Nees",NA,"MBM329584","-40.1493988037109","-16.2488994598389","2007",NA,NA,"24863","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:10:48-03","MBM","MBM","3887","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Hatschbach, G.","16806","Southern America","Brazil",NA,NA,"Arbusto 1m; flor vermelha.; Locais pedregosos, beira do rio. Mata pluvial. Alt.: 1100m.","MBM003887","1967","08","01",NA,NA,"Wasshausen, D.C.","Paraná","Sítio do Belizário",NA,NA,"Campina Grande do Sul","Nees",NA,"MBM003887","-49.0553016662598","-25.3055992126465","1972",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:10:48-03","MBM","MBM","182758","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Imaguire, N.","5361","Southern America","Brazil",NA,NA,"Erva 1m. abundante, corola avermelhada.","MBM182758","1978","03","13",NA,NA,"Côrtes, A.L.A.","Paraná","Rio Palmital",NA,NA,"Colombo","Nees",NA,"MBM182758","-49.2242012023926","-25.2917003631592","2010","10","02","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:10:48-03","MBM","MBM","182754","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Imaguire, N.","8521","Southern America","Brazil",NA,NA,"Flores vermelhas, herbácea, abundante.; Margens do rio. Semi ruderal.","MBM182754","1986","06","24",NA,NA,"Côrtes, A.L.A.","Paraná","Bacacheri",NA,NA,"Curitiba","Nees",NA,"MBM182754","-49.2731018066406","-25.4277992248535","2010","10","02","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:10:48-03","MBM","MBM","29048","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Kummrow, R.","372","Southern America","Brazil",NA,NA,"Erva, flor vermelha.&nf;; Borda do campo.","MBM029048","1974","02","20",NA,NA,"Wasshausen, D.C.","Paraná","Rio Atuba",NA,NA,"Curitiba","Nees",NA,"MBM029048","-49.2731018066406","-25.4277992248535","1974",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
