"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"350","2020-12-11 11:39:17-03","UFMG","BHCB","126568","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Versieux, LM","2","2001","10","05","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro","-43.893611","-19.989444","-43.893611","-19.989444","80","80","Flores brancas.","BHCB010881","BHCB010881",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"351","2020-12-11 11:39:17-03","UFMG","BHCB","63921","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg",NA,"Mota, RC da; Viana, L","639","2000","11","05","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Planta coletada em mata semidecídua; árvore.","BHCB048445",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,"33524","auto","2002",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:20:42-03","UFPR","UPCB","43032","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora var. c.d.","Berg","Legrand, C.D.","Hatschbach, G.","19279","1968","05","30","Brasil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta 8m, flor alva, tronco 20cm, casca cinza, lisa. Mata pluvial da encosta do morro. Alt. 150m..","UPCB0027676","UPCB0027676",NA,NA,NA,NA,NA,NA,"var. c.d.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:20:44-03","UFPR","UPCB","69581","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Lannoy, L.C.","Fraga, C.N.","1965","2008","05","02","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1100","1400","Arbusto, ca. 6m, folhas discolores. Frutos verdes, sépalas castanhas..","UPCB0030435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","07",NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:20:44-03","UFPR","UPCB","4405","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Moreira, E.A.","404",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Jaguatirica, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore, 10m, flor alva. Mata pluvial da vertente atlântica..","UPCB0030415",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto","2017","07",NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:20:44-03","UFPR","UPCB","5785","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Lannoy, L.C.","Reitz, R.","3199","1949","11","10","Brasil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Árvore, 12m, flor branca. Mata. N.V.: araçaceiro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto","2017","07",NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:20:44-03","UFPR","UPCB","42020","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Klein, R.M.","58","1949","11","10","Brasil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Árvore, 15m. Mata. N.V.: araçaceiro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto","2017","07",NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:20:44-03","UFPR","UPCB","1931","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Klein, R.M.","58","1949","11","10","Brasil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Árvore, 15m. Mata. N.V.: araçaceiro..","UPCB0030416",NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto","2017","07",NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:20:44-03","UFPR","UPCB","49540","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Reitz, R.","2215","1954","10","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, 15m, flor branca. Mata. N.V.: araçaceiro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto","2017","07",NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:20:44-03","UFPR","UPCB","2070","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Reitz, R.","2215","1954","10","28","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Árvore, 15m, flor branca. Mata. N.V.: araçaceiro..","UPCB0030444",NA,NA,NA,NA,NA,NA,NA,NA,"27253","auto","2017","07",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:20:44-03","UFPR","UPCB","49675","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Reitz, R.","6318","1958","01","28","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore, 10m, fruto imaturo verde. Mata. N.V.: araçaceiro..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21797","auto","2017","07",NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:20:44-03","UFPR","UPCB","2071","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E. Wilson","Lannoy, L.C.","Reitz, R.","6318","1958","01","28","Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","Árvore, 10m, fruto imaturo verde. Mata. N.V.: araçaceiro..","UPCB0030441",NA,NA,NA,NA,NA,NA,NA,NA,"21797","auto","2017","07",NA,NA,NA,NA,NA,NA
"362","2012-10-22 11:44:00-02","MO","MOBOT","100461898","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M.F. Santos","Oswaldo Handro","Handro s.n.","1931","10","28","Brazil","São Paulo",NA,"Sao Paulo, nativa no Jardim Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"363","2013-04-03 13:27:00-03","MO","MOBOT","100581466","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","L.A. Gomes","L.A. Gomes|E. Santos","Gomes 120","2011","4","19","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo arenoso Mata Atlântica.","-37.4247223","-11.3983333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"364","2016-04-12 05:45:00-03","MO","MOBOT","100706444","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","B.S. Amorim","Bruno S. Amorim","Amorim 516","2010","1","7","Brazil","Pernambuco","Tamandaré","Restinga. Beira da estrada, Via Litorânea de Carneiros.","-35.0908333","-8.7119444",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"365","2016-06-20 14:02:00-03","MO","MOBOT","100914059","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral","W. Wayt Thomas|Jomar G. Jardim|F.S. Juchum|A.M. de Carvalho","Thomas 12341","2001","3","18","Brazil","Bahia","Itanhém","Fazenda Pedra Grande, 16.2 km west of Itanhém on road to Batinga, then 0.6 km north of Fazenda (owner Otevaldo Resende da Silva).","-40.4216667","-17.1327778",NA,NA,"260.00000000","300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"366","2018-06-26 05:23:00-03","MO","MOBOT","101009872","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral","Jomar G. Jardim|Sérgio C. de Sant'Ana|F.S. Juchum|J. Lima da Paixão","Jardim 2465","2000","1","14","Brazil","Bahia","Jussari","Entrada a 7.5 km na Rod. Jussari/Palmira. Faz. Teimoso, 1.7 km da entrada. Reserva Particrular do Patrimônio Natural (RPPN) Serra do Teimoso. Parcela 35.","-39.5361111","-15.1602778",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"367","2019-02-19 04:30:00-03","MO","MOBOT","1599270","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","B. Holst","C.F.P. Martius","Martius 59",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"368","2013-08-23 04:12:00-03","MO","MOBOT","3203278","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.",NA,"Dimitri Sucre","Sucre 8180","1972","1","4","Brazil",NA,NA,"Estado da Guanabara, Morro Taquara da Tijuca, entre 680-700 msm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3203645","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral","Scott A. Mori","Mori 13709","1981","4","21","Brazil","Bahia",NA,"Municpality of IIhéus, road from Olivença to Una, 18 km S of Olivença. Elev. near sea level. Swamp forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-03-26 16:30:00-03","MO","MOBOT","3400861","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Lucas, E.","R.M. Harley|Simon J. Mayo|R.M. Storr|Talmon S. dos Santos|R.S. Pinheiro","Harley 18473","1977","2","2","Brazil","Bahia",NA,"Coastl Zone. 5 km SE of Maraù at the junction with the new road North to Ponta do Mutá. Mixed restinga vegetation on sand, with high forest, low trees and shrubs, and sedge meadow with open wet areas on white sand. This plant in scrub in low restinga.","-39","-14.1333333",NA,NA,"0E8","50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"371","2021-01-08 04:40:00-03","MO","MOBOT","100608029","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","B.S. Amorim","R.M. Deda|Bruno S. Amorim|M.A. Chagas|J.L. da Costa-Lima|A. R. Lourenço|E. Santos","Deda 84","2012","4","16","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mato do Crasto Mata Atlântica. (11° 24' 24 S; 37° 25' 86 W)","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,NA,NA,NA,"1",NA
"372","2013-08-23 04:12:00-03","MO","MOBOT","100190495","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg","M. Sobral","Gert G. Hatschbach","Hatschbach 20193","1968","11","5","Brazil","Paraná",NA,"Floresta (mun. Morretes).",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"373","2012-03-29 10:31:00-03","MO","MOBOT","100461927","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O. Berg",NA,"Ludwig Riedel","Riedel s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","3207413","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora brachybotrya","D. Legrand","D. Legrand","Gert G. Hatschbach","Hatschbach 19279","1968",NA,NA,"Brazil","Paraná",NA,"Rio Sagrado de Cima (Mun Morretes). Mata pluvial da encosta do morro.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"brachybotrya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-08-31 09:07:47-03","INPA","INPA","171836","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Santos, MF dos","Hatschbach, GG","20193","1968","11","05","Brasil","Paraná","Morretes","Col.Floresta","-48.834400177002","-25.476900100708",NA,NA,"200","200",NA,"INPA0171836","INPA0171836 INPA0171836_e INPA0171836_nd",NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"30514","auto","2011","12",NA,NA,NA,NA,NA,NA
"376","2020-08-31 09:07:47-03","INPA","INPA","271128","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, MEG; Souza, MAD de","Rando, JG","233","2006","04","10","Brasil","Espírito Santo","Linhares","Reserva da Vale, Estrada Paraju 1 Km.","-39.9205","-19.1414","-39.9205","-19.1414","22","22",NA,"INPA0271128",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA
"377","2020-08-31 09:07:47-03","INPA","INPA","271311","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, MEG; Souza, MAD de","Souza, MAD de","28","1995",NA,NA,"Brasil","Bahia",NA,"Parque Nacional de Lençóis, BA",NA,NA,NA,NA,NA,NA,NA,"INPA0271311",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA
"378","2020-08-31 09:07:47-03","INPA","INPA","203648","S","Plantae","Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, MEG","Oliveira, PI","857","1985","02","04","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"INPA0203648",NA,NA,"Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,"55154","auto","1998",NA,NA,NA,NA,NA,NA,NA
"379","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","21947",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/2007","L. Kollmann","6385","2004","01","27","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Arvoreto 6m. Flores brancas.","MBML021947","MBML021947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","22372",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/2005","L. Kollmann; et al","6692","2004","06","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Arvoreto 3m. Frutos verdes.","MBML022372","MBML022372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","22686",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/2005","L. Kollmann; et al","6992","2004","09","04","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Arvoreto 5m. Frutos verdes, caule escamando.","MBML022686","MBML022686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","23624",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/2005","L. Kollmann; et al","7364","2005","02",NA,"Brasil","Espírito Santo","Santa Teresa","Lombardia","-40.553056","-19.820556","40W33'11","19S49'14",NA,NA,"Arvoreto 6m. Na sombra. Flores brancas, caule verde .......a casca.","MBML023624","MBML023624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","25746",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/2007","L. Kollmann; et al","8408","2005","10","26","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Árvore. Frutos pretos.","MBML025746","MBML025746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","27311",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/Março-2007","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2613","2006","07","13","Brasil","Espírito Santo","Marilândia","Liberdade (Água.Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini","-40.551111","-19.348333","40W33'4","19S20'54","150","150","Arvoreta 5m, frutos verdes. Interior de mata..","MBML027311","MBML027311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","27903",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. C. Souza/10-08-2006","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","880","2006","04","18","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056","40W33'3","19S20'53","150","150","Arvoreta 5m de alt. Frutos amarelados e verdes. Mata (Gruta a base da mata).","MBML027903","MBML027903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","30308",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. C. Souza/15-01-2008","V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4198","2007","06","12","Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Deoclécio. Lorenccini","-40.515278","-19.354444","40W30'55","19S21'16","250","250","Arvoreta 5m, frutos verdes e roxos. Interior de mata.","MBML030308","MBML030308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","30438",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. C. Souza/15-01-2008","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2830","2007","07","05","Brasil","Espírito Santo","Águia Branca","Prop. Sr. Voito","-40.746944","-18.978611","40W44'49","18S58'43","180","180","Arbusto 7m, frutos imaturos de cor verde, frutos maduros de cor vináceo.","MBML030438","MBML030438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","35109",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M.C.Souza/15-6-2009","C. N. de Fraga; et al","1965","2008","05","02","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.083611","-20.516111","41W5'1","20S30'58",NA,NA,NA,"MBML035109","MBML035109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","36082",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M.C.Souza/15-6-2009","M.M. Saavedra; et al","789","2008","07","17","Brasil","Espírito Santo","Castelo","Distrito de Forno Grande. Parque Estadual do Forno Grande.Trilha para piscinas","-41.0875","-20.502778","41W5'15","20S30'10",NA,NA,NA,"MBML036082","MBML036082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","36861",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/Março-2016","A. M. Amorim; et al","7570","2008","07","20","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.519444","-20.291389","40W31'10","20S17'29",NA,NA,NA,"MBML036861","MBML036861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","42107",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/Março-2016","P. Fiaschi; J.R.Pirani, J.H.L.E. Ottra & V. Augusto","3522","2011","01","22","Brasil","Espírito Santo","Santa Teresa","Nova Valsugana. ES-080, estrada não-pavimentada para Sta Leopoldina, Fazenda de Marcos A. Batista, entrada a ca 3,8km da ES-261. Trilha rumo a caixa d'agua pela floresta de encosta, perturbada. Floresta Ombrófila. (Mata Atlântica)","-40.545889","-19.980944","40W32'45,2","19S58'51,4","655","655","Árvore ca 7m alt., na beira da trilha. Botões florais verde-claros. Flores com estames alvos","MBML042107","MBML042107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","46788",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Sobral/Março-2016","T.B. Flores; G.O. Romão","1173","2012","08","26","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama - Ramificação da estrada do meio Km 10","-40.114222","-19.335197","40W6'51,2","19S20'6,71","65","65","Arbusto ca 1,5m alt., frutos imaturos verdes","MBML046788","MBML046788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","52906",NA,"Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. Souza & A. Tuler","E.J. de Lírio; E. Amholz, V.L. Aledi, J. Lírio & N.A. Freitas","170","2011","09","10","Brasil","Espírito Santo","Santa Maria de Jetibá","Entorno da represa Rio Bonito, morro ao lado da comporta","-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"Arbusto 7m, flores verde-arroxeadas","MBML052906","MBML052906",NA,NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","19678",NA,"Plantae","Myrtaceae","Marlierea","cf. parviflora","Marlierea cf. parviflora","O.Berg","M. Sobral/2003","R.R. Vervloet; et al","1801","2003","02","12","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore com 15m, frutos imaturos de cor verde, baixada, dossel de 19m, beira de córrego.","MBML019678","MBML019678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","20129",NA,"Plantae","Myrtaceae","Marlierea","cf. parviflora","Marlierea cf. parviflora","O.Berg","M. Sobral/2003","R.R. Vervloet; et al","2074","2003","03","27","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore de 21m, frutos imaturos de cor verde, meia encosta, dossel 20m.","MBML020129","MBML020129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
