"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"170","2020-12-20 21:17:49-03","UFV","VIC","27112","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS da","Nunes, SRDFS da; et al.","19","2001","02","19",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Salão Dourado.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore. Com inforescências espiciformes, flores de filetes vermelhos.","VIC027112","VIC027112","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:17:50-03","UFV","VIC","27118","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS da","Nunes, SRDFS da; et al.","99","2001","10","01",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Salão Dourado.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, c.a. de 10 metros de altura. Com frutos carnosos, avermelhados.","VIC027118","VIC027118","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:17:50-03","UFV","VIC","27121","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS da","Nunes, SRDFS da; et al.","164","2002","03","14",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Estrada do Salão Dourado.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, c.a. de 7,0 metros de altura. Com inflorescências espiciformes, de filetes vermelhos.","VIC027121","VIC027121","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-20 21:17:50-03","UFV","VIC","27122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Nunes, SRDFS da","Nunes, SRDFS da; Santos, G.A. dos","171","2002","03","22",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha da Lagoa Carioca.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, c.a. de 3,0 metros de altura; com inflorescências espiciformes de filete vermelho.","VIC027122","VIC027122","28215","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-20 21:17:49-03","UFV","VIC","11905","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Meira Neto, J.A.A.","Meira Neto, J.A.A.","s.n.","1989","03","20",NA,"Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara, Cerrado.","-49.238899230957","-22.8805999755859",NA,NA,NA,"Barbatimão de folha micída, arvoreta com 4m, frutos imaturos.","VIC011905","VIC011905","18363","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:17:50-03","UFV","VIC","26257","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum","villosum","Stryphnodendron polyphyllum villosum","Benth.","Garcia, F.C.P.","Lopes, W.P. de","231","1996","12","12",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), À beira da estrada do Restaurante.","-42.7322006225586","-19.7122001647949",NA,NA,NA,"Árvore, c.a. de 4,0 metros de altura; inflorescências vermelho escuro.","VIC026257","VIC026257","28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-21 14:37:13-03","UFJF","CESJ","39088","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","A.M. Oliveira","J.P.Lemos","CESJ39088","2002","01","10","América do Sul","Brasil","Minas Gerais","Barão de Cocais","Pilha do cavalo, Mina Brucutu / CVRD","-43.4872016906738","-19.94580078125",NA,NA,NA,"Coletada em canga couraçada.","CESJ039088",NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-21 14:37:13-03","UFJF","CESJ","34436","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","V.R. Scalon","R.M. Castro","533","2001","06",NA,"América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore na borda da mata, ca 10m de altura. Frutos imaturos ferrugíneos","CESJ034436",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-21 14:37:13-03","UFJF","CESJ","35747","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","A.V. Lopes","R.C. Forzza; R.M. Castro; V.R. Almeida","2049","2002","01","13","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore ca 12 m alt. Folíolos discolores. Inflorescência e flores vermelho-escuras, quase vináceas","CESJ035747",NA,"11991","auto",NA,NA,"2004","03","31",NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:37:13-03","UFJF","CESJ","50424","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","L.H.Y. Kamino","J.H.C. Ribeiro; T.M. Machado; A.L. Santiago","11","2008","05","17","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, Borda da mata próximo ao pasto.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore, 5m. frutos maduros marrons.","CESJ050424",NA,"36144","auto",NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-21 14:37:13-03","UFJF","CESJ","41108","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","A.Lopes","F.R.G. Salimena; P.H. Nobre","1116","2003","09","13","América do Sul","Brasil","Minas Gerais","Valadares","estrada para Rio Preto",NA,NA,NA,NA,NA,"Árvore ca. 8 m, frutos maduros negros, caule liso, acinzentado. Rara na região.","CESJ041108",NA,NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 14:37:13-03","UFJF","CESJ","39776","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"E. Tameirão-Neto","3215","2001","02","13","América do Sul","Brasil","Minas Gerais","Berilo","UHE - Irapé","-42.4655990600586","-16.9517002105713",NA,NA,NA,"Cerrado, arbóreo.","CESJ039776",NA,"31142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 14:37:13-03","UFJF","CESJ","44158","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"G.S. França","334","2003","05","09","América do Sul","Brasil","Minas Gerais","Córrego Novo","Lagoa das Piabas, Lat: 19°51'26 S. Lon: 42°30'29 W. Alt: 260 m.","-42.3964004516602","-19.8318996429443",NA,NA,NA,"Arbóreo - 8 m, inflorescência bonina, floresta estacional semidecidual.","CESJ044158",NA,"16605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 14:37:13-03","UFJF","CESJ","31440","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","V.R. Scalon","L.D. Meireles; S.M.S. Verardo; F. Magalhães","CESJ31440","2000","08","08","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, 8 m, vagens verde-avermelhadas, na borda da mata.","CESJ031440",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:37:13-03","UFJF","CESJ","41887","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"C.H.E. Duque Estrada; C.R.Júnior; D.L. Guimarães","CESJ41887","2003","06","06","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF - Lago dos Manacás","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Arbórea, apróximadamente 8 m, com frutos, borda externa da mata.","CESJ041887",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:37:13-03","UFJF","CESJ","50424","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","L.H.Y.Kamino, LLGiacomin","J.H.C. Ribeiro; T.M. Machado; A.L. Santiago","11","2008","05","17","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck, borda da mata, próximo ao pasto.","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore, 5 m. Frutos maduros marrons.","CESJ050424",NA,"36144","auto",NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:37:13-03","UFJF","CESJ","50026","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","P.O. Garcia","P.O. Garcia; A. Rocha","CESJ50026","2007","06",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Árvore, ca. 8,5 m, localizada em área adjacente à região brejosa da reserva. Frutos densamente cobertos com tricomas de cor marrom.","CESJ050026",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:37:13-03","UFJF","CESJ","42346","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V.F.Mansano; T.H.B.Ribeiro","K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; F.R.G. Salimena","116","2004","05","21","América do Sul","Brasil","Minas Gerais","Rio Preto","S.B.Monte Verde, Entre Conceição de Monte Alegre e Três Cruzes.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Árvore, ca. 7m, beira de estrada, borda de mata. Frutos de coloração verde com tricomas ferrugíneos.","CESJ042346",NA,"20815","auto",NA,NA,"2007","08","15",NA,NA,NA,NA,NA,NA
"188","2019-11-21 14:37:13-03","UFJF","CESJ","47422","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","V.R. Scalon","R. Mello-Silva","2659","2004","09","09","América do Sul","Brasil","Minas Gerais","Santos Dumont","Perobas, estrada para o Patrimônio dos Paiva. Rio das Perobas, 2ª cachoeira a montante.","-43.5525016784668","-21.4566993713379",NA,NA,NA,"Árvore 9 m lt., DAP 20 cm, à beira da cachoeira. Frutos maduros castanhos, com odor de frutas de jatobá (Hymenaea). Sementes castanhas.","CESJ047422",NA,"25699","auto",NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:37:13-03","UFJF","CESJ","65391","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","B.E. Conde","B.E. Conde","403","2013","06","26","América do Sul","Brasil","Minas Gerais","Santos Dumont","São Bento, Coletada em meio ao pasto principal do Sr. Alberto do Nascimento.","-43.5525016784668","-21.4566993713379",NA,NA,NA,"Arbórea (aprox 4,5m), utilizada medicinalmente como medicinal.","CESJ065391",NA,"25699","auto",NA,NA,"2014","07","06",NA,NA,NA,NA,NA,NA
"190","2019-11-21 14:37:13-03","UFJF","CESJ","40380","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","R.M. Castro","D.S. Pifano; R.M. Castro; K. Antunes","457","2003","02","11","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos - Fazenda Primavera","-43.0106010437012","-21.5400009155273",NA,NA,NA,"Árvore ca. 14 m na borda da mata sentido de seu interior. Planta heliófita. Racemo avermelhado e flores rubras de anteras cinza.","CESJ040380",NA,"20981","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 14:37:13-03","UFJF","CESJ","42346","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Stryphnodendron","polyphyllum","polyphyllum","Stryphnodendron polyphyllum polyphyllum","Mart.","V.F.Mansano; T.H.B.Ribeiro","K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; F.R.G. Salimena","116","2004","05","21","América do Sul","Brasil","Minas Gerais","Rio Preto","S.B.Monte Verde, Entre Conceição de Monte Alegre e Três Cruzes.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Árvore, ca. 7m, beira de estrada, borda de mata. Frutos de coloração verde com tricomas ferrugíneos.","CESJ042346",NA,"20815","auto",NA,NA,"2007","08","15",NA,NA,NA,NA,NA,NA
"192","2021-04-07 11:44:47-03","UFMS","CGMS","18512","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","G.A. Damasceno-Júnior","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4615","2006","12","12",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.4041667","-20.6805556","595","595",NA,"Mimosoideae. Flor branca. Habitat: Mancha de cerrado rala e aberta. Solo arenoso. Relevo plano ondulado. Habito: Árvore.","CGMS1047813",NA,NA,NA,"-54,4041667","-20,6805556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-04-07 11:44:47-03","UFMS","CGMS","18353","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","G.A. Damasceno-Júnior","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4447","2006","12","09",NA,"Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.4058333","-20.5322223",NA,NA,NA,"Mimosoideae. Habitat: Borda de cerrado. Solo arenoso. Relevo plano ondulado. Habito: Arbóreo.","CGMS1047648",NA,NA,NA,"-54,4058333","-20,5322223",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-04-07 11:44:47-03","UFMS","CGMS","8491","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","550","1999","04","12",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Margem direita do rio Paraná. Campo com ilhas de vegetação com representantes de cerrado na mata.","-52.2775","-21.6436111",NA,NA,NA,"Mimosoideae. Estéril Habitat: Campo com ilhas de vegetação com representantes de cerrado na mata. Habito: Árvore. 4,00m de altura.","CGMS1018922",NA,NA,NA,"-52,2775","-21,6436111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-04-07 11:44:47-03","UFMS","CGMS","8490","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","653","1999","04","13",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Rio Quiteroizinho. Margem direita do rio Paraná. Área de cerrado a ser inundada.","-52.4477777","-22.1386111",NA,NA,NA,"Mimosoideae. Estéril Habitat: Área de cerrado a ser inundada. Habito: Arbusto. 3,00m de altura.","CGMS1018923",NA,NA,NA,"-52,4477777","-22,1386111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:44:47-03","UFMS","CGMS","8492","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","488","1999","04","12",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Posto Fiscal-Quinze Novo. Margem direita do rio Paraná. Rio Pardo. Área de cerrado a ser inundada. Solo arenoso.","-52.2","-21.6911111",NA,NA,NA,"Mimosoideae. Flor presente. Frutos presentes. Habitat: Área de cerrado a ser inundada. Solo arenoso. Habito: Árvore. 4,00m de altura.","CGMS1018921",NA,NA,NA,"-52,2","-21,6911111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-04-07 11:44:47-03","UFMS","CGMS","39888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","T.C. Barros","J. Kuntz-Galvão; T.C. Barros; F. Cabral","737","2012","11","03",NA,"Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Beira de estrada. Estrada para o Morro do Padre.","-54.8442001342773","-18.9181003570557","329","329",NA,"Mimosoideae. Inflorescência creme-esverdeada.Botões verdes. Coordenadas: 18.48511S, 54.39472W. Doação UEC. Habitat: Beira do córrego. Habito: Árvore. 4,00m de altura.","CGMS1069267",NA,"87429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-04-07 11:44:47-03","UFMS","CGMS","43976","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"F.R. Martins",NA,"1984","09","04",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda do Pascoal.","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Mimosoideae. Flor ausente. Fruto imaturo verde. Frutos com pilosidade marrom. Número em ficha: 16228.","CGMS1073943",NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:31:20-03","UNICAMP","UEC","158389","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Lima, HC; Ribeiro, RD; Silva, LF; Neder, B; Meireles, JE","6455","2006","10","10",NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para o Lago Azul, churrasqueira, próximo ao rio Campo Belo.","-44.611667","-22.452222","900","900",NA,"Árvore pequena, cerca de 12 m de altura. Tronco com casca lisa, pardacenta, DAP 13cm. Inflorescência decumbentes, botões esverdeados, flores com cálice e corola esverdeados, estames vinosos. Flores creme vinoso após antese. Final dos r","UEC015573","UEC015573",NA,NA,"-44.611667","-22.452222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:31:20-03","UNICAMP","UEC","160159","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Farias, DS; et al.","106","1994","01","23",NA,"Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Estr. p/ Juturnaiba, próx entrada da Trilha do Morro do Calcário. Área FP012.","-42.25","-22.5",NA,NA,NA,"Indivíduo F0215. Árvore com cerca de 13m de alt. e 22,3 + 10,8 + 18,1 + 19,6 + 20,8 cm de DAP. Ritidoma pardo-acinzentado, áspero com lenticelas equidimensionais e lineares distribuidas aleatoriamente. Casca viva creme-amarelada. Fuste","UEC017449","UEC017449",NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:31:20-03","UNICAMP","UEC","175456","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Barros, TC","Kuntz-Galvão, J; Barros, TC; Cabral, F","707","2012","02","04",NA,"Brazil","Mato Grosso do Sul","Rio Verde do Mato Grosso","Fazenda Paraíso, 425 msm&nf;18. 95270s 54. 93684w .",NA,NA,NA,NA,NA,"Árvore ca. 2,5m alt. Espigas creme com anteras vináceas. Botões esverdeados.; Beira do rio.","UEC030177","UEC030177",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA
"202","2019-08-20 10:15:07-03","UNICAMP","UEC","175471","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Barros, TC","Kuntz-Galvão, J; Barros, TC; Cabral, F","737","2012","02","03",NA,"Brazil","Mato Grosso do Sul","Rio Verde do Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"UEC030167","UEC030167",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:15:07-03","UNICAMP","UEC","7374","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Becker, M","7327","1978","01","16",NA,"Brazil","Minas Gerais",NA,"Parque Florestal do Rio Doce",NA,NA,NA,NA,NA,NA,"UEC146615","UEC146615",NA,NA,NA,NA,"2008","02","07",NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:31:20-03","UNICAMP","UEC","7378","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Heringer, EP","14824","1975","08","22",NA,"Brazil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore da mata, com 1,5cm. Mancha branca. Flores roxas com cachos densos.","UEC146612","UEC146612","70570","auto",NA,NA,"2008","02","07",NA,NA,NA,NA,NA,NA
"205","2021-03-01 16:31:20-03","UNICAMP","UEC","55999","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Heringer, EP; Rocha, GI","18416","1982","11","04",NA,"Brazil","Goiás","Jaraguá","Ao lado da cidade","-49.334400177002","-15.7568998336792",NA,NA,NA,"Árvore com 3-4m, caules finos, casca e hábito como do Plathymenia reticulata, flores nos ramos terminais, amareladas destacando-se a distância. Frutos quando maduros e ainda nas árvores são retos e cilíndricos, não tendo polpa adoci","UEC146621","UEC146621","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:31:20-03","UNICAMP","UEC","98994","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Lopes, MA; Andrade, PM","321","1984","04","23",NA,"Brazil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Arbóreo. Flores vinho.; Mata do Jaó. Mata Atlântica.","UEC146619","UEC146619","49886","auto",NA,NA,"2008","02","07",NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:31:20-03","UNICAMP","UEC","124144","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Salimena-Pires, FR","s.n.","2000","08","08",NA,"Brazil","Minas Gerais","Descoberto","Reserva biológica da represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, 8 m, vagens avermelhadas, na borda da mata.","UEC146610","UEC146610","11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:31:20-03","UNICAMP","UEC","119613","S","Plantae","Magnoliopsida",NA,"Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Scalon, VR","Teixeira, EW","s.n.","2001","02","06",NA,"Brazil","Minas Gerais","Paula Cândido",NA,"-42.9803009033203","-20.8742008209229",NA,NA,NA,"Arbóreo ca. de 10m alt. Sem secreção e sem odor. Flor vinho.","UEC146618","UEC146618","13722","auto",NA,NA,"2008","02","06",NA,NA,NA,NA,NA,NA
