"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"241","2019-10-07 09:34:52-03","UEFS","HUEFS","160154","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Carvalho-Sobrinho, J.G.de","2777","2010","03","15",NA,"Brasil","Bahia","Fazenda Brejada. Massarandupió.","-37.916667","-12.316667",NA,NA,"Floresta ombrófila secundária e solo arenoso.","HUEFS0160154","HUEFS0160154","Mattos",NA,"Entre Rios",NA,NA,NA,NA,NA,"37W55'","12S19'","Rosanae",NA,NA,NA,NA,NA
"242","2019-10-07 09:34:52-03","UEFS","HUEFS","162238","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Melo, E.","8049","2010","04","24",NA,"Brasil","Bahia","Próximo a Indústria Braspel.","-38.335833","-12.069722","170",NA,"Cerrado.","HUEFS0162238","HUEFS0162238","Mattos","J.E.Q.Faria Júnior & M.Ibrahim","Alagoinhas",NA,NA,NA,"2010","09","38W20'9''","12S4'11''","Rosanae",NA,"170",NA,NA,NA
"243","2019-10-07 09:34:52-03","UEFS","HUEFS","162268","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Melo, E.","8079","2010","04","24",NA,"Brasil","Bahia","Área do Batalhãoda Polícia Federal.","-38.428056","-12.185","179",NA,"Cerradão.","HUEFS0162268","HUEFS0162268","Mattos","M.Sobral","Alagoinhas",NA,NA,NA,"2012","04","38W25'41''","12S11'6''","Rosanae",NA,"179",NA,NA,NA
"244","2019-10-07 09:34:52-03","UEFS","HUEFS","152193","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Moraes, P.L.R.de","2698","2009","07","17",NA,"Brasil","Bahia","estrada para Conde","-37.786389","-11.759444","132",NA,NA,"HUEFS0152193","HUEFS0152193","Mattos","B.K.Holst","Esplanada",NA,NA,NA,"2010",NA,"37W47'11''","11S45'34''","Rosanae",NA,"132",NA,NA,NA
"245","2019-10-07 09:34:52-03","UEFS","HUEFS","182958","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Matos, E.N.de","847","2011","11","25",NA,"Brasil","Bahia","Faz. Cezo.","-37.601111","-11.889167",NA,NA,"Floresta.","HUEFS0182958","HUEFS0182958","Mattos",NA,"Conde",NA,NA,NA,NA,NA,"37W36'4''","11S53'21''","Rosanae",NA,NA,NA,NA,NA
"246","2019-10-07 09:34:52-03","UEFS","HUEFS","228711","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Amorim, B.S.","1886","2013","12","04",NA,"Brasil","Bahia","Praia do Flamengo. Parque da Dunas/Unidunas.","-38.317222","-12.917778",NA,NA,NA,"HUEFS0228711",NA,"Mattos",NA,"Salvador",NA,NA,NA,NA,NA,"38W19'2''","12S55'4''","Rosanae",NA,NA,NA,NA,NA
"247","2019-10-07 09:34:52-03","UEFS","HUEFS","43167","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Azevedo-Brito, I.M.","13","2000","01","14",NA,"Brasil","Bahia","Lagoa do Abaeté","-38.35","-12.933333",NA,NA,NA,"HUEFS0043167","HUEFS0043167","Mattos","M.Sobral","Salvador",NA,NA,NA,"2003","07","38W21'","12S56'","Rosanae",NA,NA,NA,NA,NA
"248","2019-10-07 09:34:52-03","UEFS","HUEFS","53575","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Leite, K.R.B","147","2001","03","23",NA,"Brasil","Bahia","Estrada Barra do Tariri, Sítio do Conde.","-37.6","-11.8",NA,NA,"Restinga.","HUEFS0053575","HUEFS0053575","Mattos","M.Sobral","Conde",NA,NA,NA,"2003","07","37W36'","11S48'","Rosanae",NA,NA,NA,NA,NA
"249","2019-10-07 09:34:52-03","UEFS","HUEFS","65464","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Jesus, N.G.","1398PC562","2001","11","28",NA,"Brasil","Bahia","Campus II / UNEB.","-38.4","-12.166667",NA,NA,NA,"HUEFS0065464","HUEFS0065464","Mattos","M.Sobral","Alagoinhas",NA,NA,NA,"2004","05","38W24'0''","12S10'0''","Rosanae",NA,NA,NA,NA,NA
"250","2019-10-07 09:34:52-03","UEFS","HUEFS","73810","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Leite, K.R.B","332","2003","08","19",NA,"Brasil","Sergipe","Ca. 30 km depois da entrada para Pontal, estrada de Terra lado direito.","-37.438333","-11.494444","17",NA,NA,"HUEFS0073810","HUEFS0073810","Mattos","M.Sobral","Indiaroba",NA,NA,NA,"2004","04","37W26'18''","11S29'40''","Rosanae",NA,"17",NA,NA,NA
"251","2019-10-07 09:34:52-03","UEFS","HUEFS","78039","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Santos, A.K.A.","239","2004","01","22",NA,"Brasil","Bahia","Dunas do Diogo.","-37.936944","-12.46","42",NA,"Restinga herbácea.","HUEFS0078039","HUEFS0078039","Mattos","M.Sobral","Mata de São João",NA,NA,NA,"2004","04","37W56'13''","12S27'36''","Rosanae",NA,"42",NA,NA,NA
"252","2019-10-07 09:34:52-03","UEFS","HUEFS","80073","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Harley, R.M.","54694","2004","01","12",NA,"Brasil","Bahia","IMBASSAI No terreno da Pousada Bichalenga.",NA,NA,NA,NA,"Restinga alterada.","HUEFS0080073","HUEFS0080073","Mattos","J.E.Q.Faria Júnior & M.Ibrahim","São João da Mata",NA,NA,NA,"2010","09",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"253","2019-10-07 09:34:52-03","UEFS","HUEFS","81974","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Lyra-Lemos, R.P.","5514","2001","02","13",NA,"Brasil","Alagoas","8,0Km do entroncamento do Francês, sobre dunas.","-35.823611","-9.765833",NA,NA,"Restinga arbustiva.","HUEFS0081974","HUEFS0081974","Mattos",NA,"Barra de São Miguel",NA,NA,NA,NA,NA,"35W49'25''","9S45'57''","Rosanae",NA,NA,NA,NA,NA
"254","2019-10-07 09:34:52-03","UEFS","HUEFS","81975","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Lyra-Lemos, R.P.","5405","2001","01","30",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-35.8","-9.783333",NA,NA,"Restinga baixa.","HUEFS0081975","HUEFS0081975","Mattos",NA,"Marechal Deodoro",NA,NA,NA,NA,NA,"35W48'0''","9S47'0''","Rosanae",NA,NA,NA,NA,NA
"255","2019-10-07 09:34:52-03","UEFS","HUEFS","86673","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ilegível",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086673",NA,"Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"256","2019-10-07 09:34:52-03","UEFS","HUEFS","540","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Bautista, H.P.","523","1991","11","19",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"HUEFS0000540","HUEFS0000540","Mattos",NA,"Mata de São João",NA,"47329","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"257","2019-10-07 09:34:52-03","UEFS","HUEFS","236497","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Mota, M.C.S.","12333","2013","11","24",NA,"Brasil","Alagoas","Dunas de Cavalo Russo.","-35.8950004577637","-9.710280418396",NA,NA,"Restinga.","HUEFS0236497",NA,"Mattos","M.Sobral","Marechal Deodoro",NA,"15565","auto","2019","06",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"258","2019-10-07 09:34:52-03","UEFS","HUEFS","7115","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Queiroz, L.P.de","1416","1987","02","12",NA,"Brasil","Bahia","Dunas de Itapuã, próximo a 1ª rótula do aeroporto.","-38.510799407959","-12.9710998535156",NA,NA,"Restinga.","HUEFS0007115","HUEFS0007115","Mattos","M.Sobral","Salvador",NA,"26018","auto","1987","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"259","2019-10-11 14:19:11-03","UEFS","HUEFS","252188","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, A.","555","2004","06",NA,NA,"Brasil","Sergipe","Riacho Águas Frias, Serra de Itabaiana.","-37.4253005981445","-10.6850004196167",NA,NA,NA,"HUEFS0252188",NA,"Mattos","M.Sobral","Itabaiana",NA,"16069","auto","2019","07",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"260","2019-10-07 09:34:52-03","UEFS","HUEFS","162457","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Oliveira, R.P.","1662","2008","01","05",NA,"Brasil","Sergipe","Terra caída.","-37.5116996765137","-11.5192003250122",NA,NA,"Restinga.","HUEFS0162457","HUEFS0162457","Mattos","M.Ibrahim","Indiaroba",NA,"17052","auto","2012","02",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"261","2015-03-07 08:58:08-03","F","FMNH-SEEDPLANTS","V0107424F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0107424F","V0107424F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"262","2020-07-23 12:15:32-03","CEPLAC","CEPEC","105623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M. C. Ferreira","861","2000","02","02",NA,"Brasil","Bahia","Fazenda do Bu. Mata do Fundão I.","-42.75","-12.016667",NA,NA,NA,NA,NA,NA,"M. C. Ferreira","conde",NA,NA,NA,NA,NA,"42W45'","12S1'0",NA,NA,NA,NA,NA,"02/02/1996"
"263","2020-07-23 12:15:32-03","CEPLAC","CEPEC","105604","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","M. C. Ferreira","843","1996","01","29",NA,"Brasil","Bahia","Fazenda do Bu, trilha da mata da Areia.","-37.695","-12.026111",NA,NA,NA,NA,NA,NA,"M. C. Ferreira","conde",NA,NA,NA,NA,NA,"37W41'42","12S1'34",NA,NA,NA,NA,NA,"29/01/1997"
"264","2020-07-23 12:15:32-03","CEPLAC","CEPEC","107513","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","T. Jost","347","1996","06","21",NA,"Brasil","Bahia","Fazenda do Bu, Mata do São Miguel.","-37.690833","-12.056667",NA,NA,NA,NA,NA,NA,"M. Sobral","conde",NA,NA,NA,NA,NA,"37W41'27","12S3'24",NA,NA,NA,NA,NA,"30/12/2006"
"265","2020-07-23 12:15:32-03","CEPLAC","CEPEC","124029","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","T. Ribeiro","523","2004","04","23",NA,"Brasil","Bahia","Estrada Baixio/Palame, em frente a fábrica de leite de côco Itapuan.","-37.709167","-12.076667",NA,NA,NA,NA,NA,NA,"E. P. Queiroz","esplanada",NA,NA,NA,NA,NA,"37W42'33","12S4'36",NA,NA,NA,NA,NA,"30/05/2006"
"266","2020-07-23 12:15:32-03","CEPLAC","CEPEC","145433","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","C. N. Fraga","3278","2011","05","12",NA,"Brasil","Bahia","BA-099, c.a 1KM após o Rio Embassaí, sentido Mata de São João-Conde.","-37.944722","-12.434444",NA,NA,NA,NA,NA,NA,"C. N. Fraga","MATA DE SÃO JOÃO",NA,NA,NA,NA,NA,"37W56'41","12S26'4",NA,NA,NA,NA,NA,NA
"267","2020-07-23 12:15:32-03","CEPLAC","CEPEC","37566","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. Araújo","366","1982","12","08",NA,"Brasil","Bahia","Subaúma.","-37.866667","-12.216667",NA,NA,NA,NA,NA,NA,"M. Sobral","entre rios",NA,NA,NA,NA,NA,"37W52'","12S13'",NA,NA,NA,NA,NA,"30/03/1987"
"268","2020-07-23 12:15:32-03","CEPLAC","CEPEC","58593","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","L. P. de Queiroz","2521","1993","02","03",NA,"Brasil","Bahia","Itapuã prox. ao Condominio Alamedas da Praia, arredores da Lagoa do Urubu.","-38.35","-12.933333",NA,NA,NA,NA,NA,NA,"L. P. de Queiroz","SALVADOR",NA,NA,NA,NA,NA,"38W21'","12S56'",NA,NA,NA,NA,NA,"30/12/1991"
"269","2020-07-23 12:15:32-03","CEPLAC","CEPEC","95243","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","F. França","3211","2000","01","29",NA,"Brasil","Bahia","Ca. 3Km da sede do município.","-38.438056","-12.160278","170",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"França & Melo",NA,NA,NA,NA,NA,NA,"38W26'17","12S9'37",NA,NA,"170",NA,NA,NA
"270","2020-07-23 12:15:32-03","CEPLAC","CEPEC","37189","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","G. C. P. Pinto","191","1980","02","14",NA,"Brasil","Bahia","Rod. Alagoinhas/Entre Rios.","-38.4192008972168","-12.1356000900269",NA,NA,NA,NA,NA,NA,"M. Sobral","alagoinhas",NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"271","2020-07-23 12:15:32-03","CEPLAC","CEPEC","99717","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","G. Hatschbach","75563","2003","06","19",NA,"Brasil","Bahia","Fazenda do Conde, entre a sede e a Rod. Linha Verde.","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,NA,"M. Sobral","conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"272","2020-07-23 12:15:32-03","CEPLAC","CEPEC","50761","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","N. P. Taylor","1346","1995","05","04",NA,"Brasil","Bahia","Lagoa de Abaeté, ao N da cidade.","-38.3272018432617","-12.8943996429443",NA,NA,NA,NA,NA,NA,"M. Sobral","LAURO DE FREITAS",NA,"11011","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"273","2020-07-23 12:15:32-03","CEPLAC","CEPEC","32684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","H. P. Bautista","523","1981","11","19",NA,"Brasil","Bahia","Estrada do Côco, em direção a Sauípe.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,NA,NA,"M. Sobral","MATA DE SÃO JOÃO",NA,"47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"274","2020-07-23 12:15:32-03","CEPLAC","CEPEC","41498","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","H. P. Bautista","1040","1986","02","25",NA,"Brasil","Bahia","Faz. Sauípe, Propiedade da Construtora Noberto Odebrecht.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,NA,NA,"M. Sobral","MATA DE SÃO JOÃO",NA,"47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"275","2020-07-23 12:15:32-03","CEPLAC","CEPEC","83527","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","B. F. Viana","2","1996","01","10",NA,"Brasil","Bahia","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"B. F. Viana","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"276","2020-07-23 12:15:32-03","CEPLAC","CEPEC","21079","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. J. Ribeiro","79","1980","01","13",NA,"Brasil","Bahia","Abaeté. Duna Morro do Vigia.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"L. R. Landrum","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"277","2020-07-23 12:15:32-03","CEPLAC","CEPEC","28775","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. M. de Carvalho","1095","1977","02","02",NA,"Brasil","Bahia","Ca. 30Km ao N cidade. Arredores do aeroporto.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"M. Sobral","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984"
"278","2020-07-23 12:15:32-03","CEPLAC","CEPEC","23557","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. M. de Carvalho","695","1981","05","22",NA,"Brasil","Bahia","Ca. 30Km ao N d centro cidade. Arredores da lagoa de Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"M. Sobral","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/03/1987"
"279","2020-07-23 12:15:32-03","CEPLAC","CEPEC","17848","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","J. Araujo","106","1993","11","09",NA,"Brasil","Bahia","Dunas do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"M. Sobral","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1985"
"280","2020-07-23 12:15:32-03","CEPLAC","CEPEC","17864","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","J. Araujo","130","1977","01","25",NA,"Brasil","Bahia","Entre Itapuã e o aeroporto, prox. ao loteamento Alamedas da Praia.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"M. Sobral","SALVADOR",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1985"
"281","2020-07-23 12:15:32-03","CEPLAC","CEPEC","146520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","P. A. Athayde",NA,"1993","03","08",NA,"Brasil","Bahia","Itapuã.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"P. A. Athayde","SALVADOR","Paratipo","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-07-23 12:15:32-03","CEPLAC","CEPEC","59953","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","A. M. Amorim","1513","1993","11","28",NA,"Brasil","Sergipe","Ca. 19,4Km da BR-101, em direção a praia do Abais.","-37.4383010864258","-11.2683000564575",NA,NA,NA,NA,NA,NA,"M. Sobral","ESTÂNCIA",NA,"24378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"283","2019-12-09 10:46:01-03","UFSJ","HUFSJ","10633","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Campos, DA; et al.","325","2013","05","22",NA,"Brasil","Sergipe","APA Sul: Povoado Convento.","-37.401667","-11.480278",NA,NA,"Arbusto aprox. 1,2m. Botões verdes e flores alvas.","HUFSJ010633",NA,"Mattos","Silva, ACC","Indiaroba",NA,NA,NA,NA,NA,"-37.401667","-11.480278",NA,NA,NA,NA,NA,NA
"284","2019-02-27 14:02:34-03","UFSJ","HUFSJ","3761","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Matos, E; Vidal, G","847","2011","11","25",NA,"Brasil","Bahia","Fazenda Cezo.","-37.6105995178223","-11.8135995864868",NA,NA,"Arvoreta, ca. 3m de altura.","HUFSJ003761",NA,"Mattos","Ibrahin, M","Conde",NA,"31737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-02-27 14:02:34-03","UFSJ","HUFSJ","5006","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Melo, EA; Andrada, AB; Santana, MC","10","2011","11","01",NA,"Brasil","Sergipe","Caminho para Lagoa Redonda.","-36.8560981750488","-10.7377996444702",NA,NA,"Arbusto. Pétalas brancas. Presença de botões florais, muitos estames.","HUFSJ005006",NA,"Mattos","Santos, LAS","Pirambu",NA,"22600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-02-27 14:02:34-03","UFSJ","HUFSJ","5000","S","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Oliveira, DM","67","2011","05","13",NA,"Brasil","Sergipe","Povoado Alagamar. Assentamento São Sebastião.","-36.8560981750488","-10.7377996444702",NA,NA,"Árvore, flores vermelhas.","HUFSJ005000",NA,"Mattos","Santos, LAS","Pirambu",NA,"22600","auto","2011","05",NA,NA,NA,"16",NA,NA,NA,NA
"287","2020-11-12 17:01:47-03","UEL","FUEL","40798","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Harley, RM; Giulietti, AM","54694","2004","01","12",NA,"Brasil","Bahia","No terreno da Pousada Bichalenga., Restinga alterada",NA,NA,NA,NA,NA,"FUEL007655",NA,"Mattos","Sobral, M","São João da Mata",NA,NA,NA,"2009","07",NA,NA,NA,"31",NA,NA,NA,NA
"288","2020-11-12 17:01:47-03","UEL","FUEL","52302","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Miranda, AM; Barros, R; Silva, V","6592","2013","07","11",NA,"Brasil","Bahia",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"FUEL007654",NA,"Mattos","Miranda, AM","Mata de São João",NA,"47329","auto","2013","07",NA,NA,NA,"11",NA,NA,NA,NA
"289","2019-11-01 15:05:05-03","UnB","UB","129762","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ribeiro, AJ","s.n.026988","1987","04","13","Southern America","Brasil","Bahia","Praia do Forte-Estrada da Lagoa","-38.2991981506348","-12.5303001403809",NA,NA,"Flores brancas com cálice persistente verde.; Arbusto 3-4m.; Restinga",NA,NA,"Mattos","Faria, JEQ","Mata de São João",NA,"47329","auto","2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:05:05-03","UnB","UB","129763","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Campos, M","s.n.021875","1990","03","02","Southern America","Brasil","Bahia","Dunas do Abaeté",NA,NA,NA,NA,"Corola amrela esverdeada.",NA,NA,"Mattos","Faria, JEQ",NA,NA,NA,NA,"2012","11",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:05:05-03","UnB","UB","178364","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Proença, CEB; Landim, MF","4046","2012","03","12","Southern America","Brasil","Sergipe","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito","-37.270556","-11.266389",NA,NA,"Coletado material na sílica para estudos de filogenia molecular; Arvoreta 1,8m. Casca lisa e esfoliante. Folhas dobradas em V in natura; cálice e bractéolas secas decíduas ao toque.; Restinga arbórea. Solo de areia branca",NA,NA,"Mattos","Proença, CEB; Oliveira, PFD","Estância",NA,NA,NA,"2012",NA,"-37.270556","-11.266389",NA,NA,NA,NA,NA,NA
"292","2019-10-03 10:04:05-03","UFSCar","SORO","6629","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Carregosa, T.; Santos, E.","412","2013","07","10",NA,"Brasil","Sergipe","Povoado Alagamar. Assentamento São Sebastião. Tabuleiro Costeiro.","-36.756111","-10.616944",NA,NA,"Subarbusto ca. 1,5 m alt. Cálice persistente, amarelo-esverdeado, fruto quando maduro castanho.",NA,NA,"Mattos",NA,"Pirambu",NA,NA,NA,NA,NA,"36°45'22W","10°37'01S",NA,NA,NA,NA,NA,NA
"293","2019-10-03 10:04:05-03","UFSCar","SORO","6630","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Campos, D.A.; Santos, E.; Matos, G.M.A. & Barbosa, P.","325","2013","05","22",NA,"Brasil","Sergipe","APA Sul: Povoado Convento.","-37.401667","-11.480278",NA,NA,"Arbusto aprox. 1,2m. Botões verdes e flores alvas.",NA,NA,"Mattos","A.C.C. Silva","Indiaroba",NA,NA,NA,NA,NA,"37°24'06W","11°28'49S",NA,NA,NA,NA,NA,NA
"294","2019-10-03 10:04:05-03","UFSCar","SORO","6644","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycolpus","legrandii","Calycolpus legrandii","Ferreira, E.S.; Oliveira, E.V.S.","156","2012","11","19",NA,"Brasil","Sergipe","Rebio de Santa Isabel: Estação redonda, acesso pela RPPN Dona benta e Seu Caboclo. Restinga.","-36.804444","-10.640833",NA,NA,"Árvore.",NA,NA,"Mattos","E.S. Ferreira","Pirambu",NA,NA,NA,"2012","11","36°48'16W","10°38'27S",NA,"19",NA,NA,NA,NA
