"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"730","2008-05-27 22:02:00-03","MO","MOBOT","3186073","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana argentinensis","Santiago Venturi","1929","10","25","South America","Argentina",NA,NA,NA,NA,NA,NA,"argentinensis","DeFilipps","H. Sleumer","Venturi 9696","Santiago del Estero","El Charco. En los bosques",NA,NA,NA,"Jiménez","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2011-03-27 11:54:00-03","MO","MOBOT","3186075","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana argentinensis","Aurelio Schinini|Carmen L. Cristóbal","1976","10","10","South America","Argentina",NA,NA,NA,NA,NA,NA,"argentinensis","DeFilipps","H. Sleumer","Schinini Cacace 13667","Corrientes","Ruta 12, 23 km E de Corrientes",NA,NA,NA,"San Cosme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2014-03-26 20:21:00-03","MO","MOBOT","3186078","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana argentinensis","I.M. Vavrek","1981","9","24","South America","Paraguay",NA,NA,NA,NA,NA,NA,"argentinensis","DeFilipps","Ronald Liesner (MO)","Vavrek 373","Nueva Asuncion","Asuncioñ Parque Nacional Tte. Enciso. a 3 km del N.O. de la Adm. por la Picada Bolivia. Exp. media sombra, suelo arcilloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2013-12-03 11:14:00-02","MO","MOBOT","3186080","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana argentinensis","M.J. Luna","1947","1","3","South America","Argentina",NA,NA,NA,NA,NA,NA,"argentinensis","DeFilipps","R.A. DeFilipps","Luna 18","Santiago del Estero","El Tigre",NA,NA,NA,"Pellegrini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"734","2012-11-20 10:15:00-02","MO","MOBOT","2331766","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Erich Werdermann","1926","9",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Werdermann 2479","Beni","Missiones Guarayos. Dept. El Beni.","-63.19","-15.89",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"735","2008-05-27 22:02:00-03","MO","MOBOT","1720535","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Erich Werdermann","1926","9",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Werdermann 2479","Beni","Trnidad--Missiones Guarayos","-63.19","-15.89",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2008-05-27 22:02:00-03","MO","MOBOT","3359482","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Raquel Flores","2006","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"L.","N.R. Ledezma (USZ)","Flores 21","Beni","Canton Mateguá. Campamento móvil Cerro Azul ubicado a 30 km. de la comunidad de Tiquin. Bosque alto con aprovechamiento Forestal. Presenta las especies como ser: Erisma uncinatum, Hymenaea courbaril y Ficus sp. entre las más importantes.","-61.75","-14.25",NA,"Itenez","685.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2010-11-28 09:05:00-02","MO","MOBOT","2230803","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Bruno G. Piccinini|Raul R. Leguizamón","1971","4","25","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"L.",NA,"Piccinini 1995","La Rioja","Parte alta de la Salina de Mascasín.","-67.1","-31.41666",NA,"Rosario Vera Peñaloza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2010-11-28 09:05:00-02","MO","MOBOT","2230783","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Bruno G. Piccinini|Raul R. Leguizamón","1970","11","7","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"L.","Ragonese, A. E., II-","Piccinini 1717","La Rioja","Salina de Mascasín.","-67.1","-31.41666",NA,"Rosario Vera Peñaloza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2010-11-28 09:05:00-02","MO","MOBOT","2230792","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana","Bruno G. Piccinini|Raul R. Leguizamón","1970","11","8","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"L.","Ragonese, A. E., II-","Piccinini 1732","La Rioja","Salina de Mascasín. En la parte alta. Frente al km 1038.","-67.1","-31.41666",NA,"Rosario Vera Peñaloza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2009-06-03 09:13:00-03","MO","MOBOT","100192089","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","John James Pipoly, III","1986","9","13","South America","Guyana",NA,NA,NA,NA,NA,NA,"americana",NA,"M. Sewell","Pipoly 8459",NA,"Demerara-Mahaica Region. Vicinity of Yarowkabra Housing scheme, E of Forestry Station.","-58.2","6.4666667",NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"741","2012-04-12 05:10:00-03","MO","MOBOT","1009719","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Alfredo F. Fuentes","1995","11","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"A. Fuentes","Fuentes Claros 1330","Santa Cruz","Estancia San Miguelito, 200 km al E de la ciudad de Santa Cruz; campamento La Pascana WCS. Bosque higrófilo semideciduo de piedemonte. 2 km al E del campamento.","-61.78333","-17.06666",NA,"Nuflo de Chavez","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"742","2014-03-28 05:48:00-03","MO","MOBOT","1116005","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Angela Gómez","1991","12","29","South America","Colombia",NA,NA,NA,NA,NA,NA,"americana",NA,"R. Liesner (MO)","Gómez 391","Chocó","Nuqui-Pangui, Río Pangui, bmh-T","-77.28333","5.31666",NA,"Nuquí","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2012-03-18 05:12:00-03","MO","MOBOT","1195579","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Fabiana Mamani M.","1995","2","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"A. Fuentes","Mamani M. 551","Santa Cruz","Lomerio. 12 km al Norte de la comunidad Las Trancas. Parcelas permamente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies muy frecuentes de Andenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.","-61.84638","-16.52027",NA,"Nuflo de Chavez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2018-10-03 04:36:00-03","MO","MOBOT","1234364","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Xavier Cornejo S.|Carmen Bonifaz B.","1995","6","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"americana",NA,"P. M. Jørgensen (MO)","Cornejo Sotomayor 4015","El Oro","Bosque Petrificado Puyango, Norte de Puyango. Bosque seco Premontano, intervenido.","-80.06666","-3.86666",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2013-10-05 06:32:00-03","MO","MOBOT","1307500","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Ronald L. Liesner|Ángel C. González","1981","5","19","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"Sleumer","Liesner 12065","Sucre","Peninsula de Araya, ca. 22 km northwest of Cariaco by air; 7 to 14 km west of corner where road from Cariaco to Chacopata meets ocean; 6 to 13 km east to turnoff of new road.","-63.73333","10.65",NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71",NA,NA,NA
"746","2011-06-08 17:15:00-03","MO","MOBOT","1720462","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","José Steinbach","1928","10","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Steinbach G. 8162","Santa Cruz","Cerro Tres Cruces",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2010-11-28 09:57:00-02","MO","MOBOT","2290691","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Angel L. Cabrera|Silvia M. Botta|Ana M. Ragonese|M. L. Sancho|Nélida S. Troncoso","1979","12","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"americana",NA,NA,"Cabrera 31224","San Juan","Huaco.",NA,NA,NA,"Jáchal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2010-05-19 22:26:00-03","MO","MOBOT","2478873","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Gert G. Hatschbach|P. Ravenna","1969","12","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"americana",NA,NA,"Hatschbach 23113","Paraná","Mun. Guarapuava; Canta Galo",NA,NA,NA,NA,"970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2011-02-18 15:55:00-02","MO","MOBOT","3041602","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","O. Haught",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"americana",NA,"Cited in Sleumer","Haught 4854","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2008-05-27 22:02:00-03","MO","MOBOT","3183548","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Boris A. Krukoff","1939","7","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Krukoff 10593","La Paz","Basin of Rio Bopi, Asunta (near Evenay)","-67.16666","-16.03333",NA,"Sud Yungas","690.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2009-11-17 17:10:00-02","MO","MOBOT","3184229","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","1973","9","16","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Steyermark 108435","Sucre","Forested quebrada of Montaña de Mochima, S of Mochima, 20 km SW of Cumaná.","-64.33333","10.33333",NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2009-11-09 21:53:00-02","MO","MOBOT","3184306","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Julian A. Steyermark|Bruno J. Manara","1973","9","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Steyermark 107906","Sucre","Isla de Arapo del Este (Arepito), Norte de Arapito, Noroeste de Playa Colorado.","-64.46666","10.26666",NA,NA,"0E8","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2011-03-01 12:54:00-03","MO","MOBOT","3184455","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Luis E. Ruiz-Terán","1960","12","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Ruíz-Terán 323","Anzoátegui","Distrito Bruzual. Bosque tropófito de Santa Cruz, unos 13 km al O de la población de Clarines.",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2009-07-17 07:37:00-03","MO","MOBOT","3184898","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Julian A. Steyermark|Ronald L. Liesner","1980","3","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Steyermark 121813","Aragua","Gallery forest in deep quebrada surmounted by steep open slopes, bordering Río Tuy, NE of Maya, 7 km (by air) SE of Colonia Tovar.","-67.24166","10.35833",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2018-10-03 04:36:00-03","MO","MOBOT","3185395","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Xavier Cornejo S.|Carmen Bonifaz B.","2000","8","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"americana",NA,"P.M. Jorgensen","Cornejo Sotomayor 7086","Manabí","Km 15 via Bahía-Chone. Bosque seco tropical.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2008-05-27 22:02:00-03","MO","MOBOT","3185775","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Per Dusén","1911","1","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Dusén 11039","Paraná","Imbituva, ad marg. silvulae nec non solitaira in graminosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2012-04-24 13:08:00-03","MO","MOBOT","3185929","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Apparicio P. Duarte|Ivone","1948","8","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Duarte 64393","Ceará","Proximo de Crato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"758","2020-09-04 04:40:00-03","MO","MOBOT","3186030","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Herbert H. Smith","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Smith 775",NA,"Santa Marta",NA,NA,NA,NA,"76.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2012-08-18 05:19:00-03","MO","MOBOT","3186066","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","9","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Maguire 56787","Rondônia","Between Riozinho and R. Barao de Melgaco.",NA,NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2008-05-27 22:02:00-03","MO","MOBOT","3186071","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Julian A. Steyermark","1961","1","14","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Steyermark 88431","Bolívar","Between camp and Agua Linda, 7 km E of Hato de Nuria, E. of Miamo Altiplanicie de Nuria",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2013-01-03 16:09:00-02","MO","MOBOT","3186072","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Philipp Salzmann","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"americana",NA,"R.A. DeFilipps","Salzmann s.n.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"762","2011-02-07 10:59:00-02","MO","MOBOT","3186076","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","R. Romero Castañeda","1943","5","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"americana",NA,"R.A. DeFilipps","Romero Castañeda 95","Magdalena","Santa Marta","-74.2016667","11.2472222",NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2009-06-25 17:09:00-03","MO","MOBOT","3186077","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Henri Pittier","1930","3","30","South America","Venezuela",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Pittier 13416","Distrito Federal","Puerto Escondido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-11-01 14:10:00-03","MO","MOBOT","3186079","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Christoph Weigelt","1827",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,"americana",NA,"R.A. DeFilipps","Weigelt s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"765","2010-02-05 20:54:00-02","MO","MOBOT","3394327","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","John James Pipoly, III|Ganeshwar Gharbarran|George Bacchus","1986","12","19","South America","Guyana",NA,NA,NA,NA,NA,NA,"americana",NA,"J. Kallunki","Pipoly 9418",NA,"E. Berbice-Corentyne Region: Left (S) bank upper Canje River W of Digitima Creek. Forest margin along Cow savanna.","-57.58333","5.6",NA,NA,"25.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2012-11-20 10:15:00-02","MO","MOBOT","2331766","PreservedSpecimen","Plantae","Ximeniaceae","Ximenia","americana","Ximenia americana americana","Erich Werdermann","1926","9",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"americana",NA,"H. Sleumer","Werdermann 2479","Beni","Missiones Guarayos. Dept. El Beni.","-63.19","-15.89",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"767","2018-09-12 14:48:23-03","UNIOESTE","UNOP","4797","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Snak, C.","2008","10","29",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt. Caule com espinhos. Lâmina levemente discolor, cartácea. Botão floral verde. Cálice verde, corola creme com tricomas marrons.",NA,NA,NA,NA,"L.","Cordeiro, J.","204","Paraná","Parque Ecológico Paulo Gorski, Lago Municipal.","-53.420556","-24.937222",NA,"Cascavel",NA,NA,"2009","03",NA,"-53.420556","-24.937222",NA,NA,NA,NA,NA,NA,NA,NA
"768","2015-05-20 10:36:11-03","UFERSA","MOSS","4460","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, O.F. de","1979","10","09","América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Oliveira, O.F. de","769","Rio Grande do Norte","localidade Milona.","-37.949167","-5.936389",NA,"Riacho da Cruz","163","163","1979","12","27","37W56'57","5S56'11",NA,NA,NA,NA,NA,NA,NA,NA
"769","2015-05-20 10:36:12-03","UFERSA","MOSS","4461","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, O.F. de","1979","10","09","América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Oliveira, O.F. de","771","Rio Grande do Norte","localidade Milona.","-37.946389","-5.936389",NA,"Riacho da Cruz","163","163","1979","12","27","37W56'47","5S56'11",NA,NA,NA,NA,NA,NA,NA,NA
"770","2015-05-20 10:36:11-03","UFERSA","MOSS","2883","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, O.F. de","1980","10","14","América do Sul","Brasil",NA,NA,"arbusto; coletado na caatinga; solo pedregoso; frequente; flor creme.",NA,NA,NA,NA,"L.",NA,"1431","Rio Grande do Norte","Mata Redonda.","-38.383333","-6.266667",NA,"Cel. João Pessoa","750","750",NA,NA,NA,"38W23'00","6S16'00",NA,NA,NA,NA,NA,NA,NA,NA
"771","2015-05-20 10:36:10-03","UFERSA","MOSS","13282","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lima, B.G. de","2010","09","18","América do Sul","Brasil",NA,NA,"arborea; 4 a 6 m; coletada em caatinga; substrato cristalino; relevo ondulado; rara; n.v. ameixa.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","626","Ceará","Fazenda Trussu/ RPPN Trussu","-39.383333","-6.327222",NA,"Iguatu",NA,NA,"2010","11","05","39W23'00","6S19'38",NA,NA,NA,NA,NA,NA,NA,NA
"772","2015-05-20 10:36:10-03","UFERSA","MOSS","13324","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lima, B.G. de","2010","10","12","América do Sul","Brasil",NA,NA,"arborea; 2 a 3 m; coletada em caatinga; substrato sedimentar; relevo plano; rara; n.v. ameixa.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","675","Ceará","Chapada Moura/ Faz. Elmo Moreno","-39.25","-6.366667",NA,"Iguatu",NA,NA,"2010","11","05","39W15'00","6S22'00",NA,NA,NA,NA,NA,NA,NA,NA
"773","2015-05-20 10:36:10-03","UFERSA","MOSS","14072","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, O.F. de","1980","02","29","América do Sul","Brasil",NA,NA,"coletada na caatinga; solo bem drenado; independente; frequente; interesse econ. comestível; folhas alternas; fruto verde; n.v. ameixa-do-mato.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","108","Rio Grande do Norte",NA,"-36.366667","-6.077778",NA,"Cerro Corá","650","650","1980","02","29","36W22'00","6S04'40",NA,NA,NA,NA,NA,NA,NA,NA
"774","2015-05-20 10:36:10-03","UFERSA","MOSS","11778","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Marques, A.S.C.","2009","06","06","América do Sul","Brasil",NA,NA,"arbusto; coletado na caatinga; solo arenoso, plano; pouca frequencia; int. econ. medicinal.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","2","Rio Grande do Norte","Campus da UFERSA","-37.310278","-5.216389",NA,"Mossoró","38","38","2009","06","21","37W18'37","5S12'59",NA,NA,NA,NA,NA,NA,NA,NA
"775","2015-05-20 10:36:10-03","UFERSA","MOSS","13283","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lima, B.G. de","2010","09","18","América do Sul","Brasil",NA,NA,"arborea com 6 a 8 m; coletada em caatinga; substrato cristalino; relevo ondulado; rara; n.v. ameixa.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","627","Ceará","Fazenda Trussu/ RPPN Trussu","-39.383333","-6.327222",NA,"Iguatu",NA,NA,"2010","11","05","39W23'00","6S19'38",NA,NA,NA,NA,NA,NA,NA,NA
"776","2015-05-20 10:36:10-03","UFERSA","MOSS","13488","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Lima, B.G. de","2010","11","26","América do Sul","Brasil",NA,NA,"arborea; 2 a 3 m; coletada em caatinga; substrato sedimentar; relevo ondulado; rara; n.v. ameixa.",NA,NA,NA,NA,"L.","Oliveira, O.F. de","750","Ceará","Chapada Moura/ Faz. Elmo Moreno","-39.235833","-6.366667",NA,"Iguatu",NA,NA,"2010","12","09","39W14'09","6S22'00",NA,NA,NA,NA,NA,NA,NA,NA
"777","2015-05-20 10:36:12-03","UFERSA","MOSS","4462","S","Plantae","Olacaceae","Ximenia","americana","Ximenia americana","Oliveira, O.F. de","1979","10","09","América do Sul","Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","Oliveira, O.F. de","770","Rio Grande do Norte","localidade Milona.","-37.946389","-5.936389",NA,"Riacho da Cruz","163","163","1979","12","27","37W56'47","5S56'11",NA,NA,NA,NA,NA,NA,NA,NA
