"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"45","2020-10-27 11:22:06-03","PUCPR","HUCP","25311","S","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A. DC.","Freitas, M.F.","2016","11","22","Caxambu, MG; et al.","4921","2013","11","02","Brasil","São Paulo","Ilha Comprida",NA,"-47.9","-25.0269","-47.9","-25.0269","14","14","Arvoreta ca. 6 m, heliófita. Frutos imaturos verdes e maduros negros, com severo ataque de fungo branco nos galhos, de consitência páprica. Solo organossolo hidromórfico. Relevo: plano. Vegetação: Floresta ombrófila densa das terras","HUCP00025311","HUCP00025311 HUCP00025311_1",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:25:43-03","PUCPR","HUCP","3397","S","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez","Silva, SM","1987","04","17","Silva, SM; Britez, RM","1320/1426",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Praia do Farol.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00014526","HUCP00014526",NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:25:43-03","PUCPR","HUCP","12408","S","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez","Marques, MC",NA,NA,NA,"Marques, MC","s.n.","1999","06","26","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Nº 40841.","HUCP00014842","HUCP00014842",NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:23:13-03","UFBA","ALCB","73130","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Guedes, ML","2006","08",NA,"Guedes, ML; Santos, JS; Carvalho, G; Valadão, RM; Alunos de Botânica III","12370","2006","04","30","Brasil","Bahia","Catolés","Chapada Diamantina, Caminho para a Serra do Barbado","-41.833333","-13.283333","-41.833333","-13.283333",NA,NA,"de ca 3m. de alt. Folhas crassas, discolores, com glandulas em ambas as faces. Inflorescência fasciculada com mais de 12 flores.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:23:13-03","UFBA","ALCB","039483","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Lobão, A","2005","08",NA,"Hind, DJN; Bautista, HP; Queiroz, LP de; M.M. da Silva","PCD&nf;4030","1996","11","04","Brasil","Bahia","Piatã","Chapada Diamantina, Proximidades do riacho Toborou","-41.763611","-13.156667","-41.763611","-13.156667","1180","1180","2,20 m, delgada. Folhas crassas, discolores; face abaxial verde-amarelado, adaxial verde. Frutos imaturos avermelhados. Frequente.; Vegetação Antropizada",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:23:13-03","UFBA","ALCB","039501","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Guedes, ML","1997","12",NA,"Guedes, ML; Giulietti, AM; Bautista, HP; Stam, G","PCD756","1994","09","25","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, próximo ao rio Mucugezinho","-41.441389","-12.464444","-41.441389","-12.464444","800","800","ca. 2,5 m alt. Folhas simples, discolores. Botões e flores castanho-avermelhado. Ocasional.; Afloramento rochoso de arenito",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:23:13-03","UFBA","ALCB","042693","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","(DC.) Mez.","Stradmann, MTS","1998","12",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","0197","1995","03","03","Brasil","Bahia",NA,"Trilha do Bodão, margem direita, afluente.","-41.316667","-12.65","-41.316667","-12.65",NA,NA,"Terrestre, ca. 6,0m. Folhas membranáceas, discolores; face abaxial com venação proeminente. Rara.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:23:13-03","UFBA","ALCB","101885","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Guedes, ML","2012","01",NA,"Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","18847","2011","04","23","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Cachoeira do Fraga","-41.866667","-13.533333","-41.866667","-13.533333",NA,NA,"de ca 3 m de altura. Folhas alternas, discolores, margem revoluta. Inflorescência em fascículo, Flores em botões.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-24 18:14:02-03","UFBA","ALCB","42693","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","(DC.) Mez.","Stradmann, MTS","1998","12",NA,"Stradmann, MTS; Poveda, A; Gomes, DF","0197","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"Terrestre, ca.6,0 m. Folhas membran ceas, disc¢lores; face abaxial com vena!Æo proeminente. Rara.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos aflora",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:23:13-03","UFBA","ALCB","55855","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Harvey, YB","1998",NA,NA,"Harley, RM; Stannard, B; Queiroz, RF","52029","1992","02","14","Brasil","Bahia",NA,"Campo do Cigano.","-41.916667","-13.25","-41.916667","-13.25","1780","1780","3-4m alt., casca dos ramos jovens castanha, pecíolos vináceos. Folhas discolores, brilhantes na face superior. Frutos alvo-esverdeados passando à vináceos.; Fendas de rochas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:23:13-03","UFBA","ALCB","58779","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Lobão, A","2005","08",NA,"Mattos Silva, LA; Sant'Ana, SC de; Paixão, JL da; et al.","4407","2001","07","25","Brasil","Bahia",NA,"Coletas no Km 12 da Estrada que liga o povoado de Orojó ao povoado de Tapuia e Barcelos do Sul. Margem da estrada.","-39.136667","-14.071667","-39.136667","-14.071667",NA,NA,"8m X 8cm. Flores jovens, esverdeadas na base e róseas no ápice.; Mata raleada. Solo argiloso.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:23:13-03","UFBA","ALCB","59015","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Lobão, A","2005","08",NA,"Jardim, JG; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da","2844","2000","02","24","Brasil","Bahia",NA,"14,5km na rod. Elísio Medrado/ Sta. Teresinha. Torre da Embratel, ca. 7km do Distr. de Pedra Branca. Serra da Giboia.","-39.475833","-12.853611","-39.475833","-12.853611",NA,NA,"Ca. 4m alt. Folhas verdes com a face inferior mais clara, pecíolo vinoso-escuro. Frutos maduros de vinosa quase negra.; Mata de Encosta.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:23:13-03","UFBA","ALCB","59626","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Lobão, A","2005","08",NA,"Roque, N; Bautista, HP; Ribeiro, T","521","2001","07","02","Brasil","Bahia",NA,NA,"-41.408333","-12.464444","-41.408333","-12.464444","723","723","Ca. 3m de altura. Folhas crassas, discolores. Flores alvo-esverdeadas.; Campo rupestre.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:23:13-03","UFBA","ALCB","74050","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Guedes, ML","2006","10",NA,"Santos, JS; Sousa, DC de; Santana, W; Guedes, ML; Valadão, RM; Carvalho, G","147","2006","08","03","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Sete Passagens, Trilha para a Grota de Dona Antônia","-40.516667","-11.333333","-40.516667","-11.333333",NA,NA,"de ca 2m. Folhas membranáceas, discolores. Frutos verde-vináceos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:23:13-03","UFBA","ALCB","122390","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Miranda, AM","2014","09",NA,"Miranda, AM","6734","2014","08","19","Brasil","Bahia","Salvador","Ilha dos Frades","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Ca. 2 metros de altura; caule marron; folhas levemente crassas; frutos imaturos verdes.","ALCB007515","ALCB007515","Southern America",NA,NA,"Dicotyledon",NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:23:13-03","UFBA","ALCB","99029","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","DC.","Guedes, ML","2011","05",NA,"Queiroz, EP; Guedes, ML; Gomes, FS; Costa, AS; Natassia; et al.","5145","2011","02","04","Brasil","Bahia","Salvador","Região Metropolitana Salvador, 19 BC, parcela 08. ind. 541","-39.516667","-12.933333","-39.516667","-12.933333",NA,NA,"de ca 7 m de altura, 19 cm de CAP. Folhas elípticas a obovadas, discolores. Frutos imaturos verdes e maduros vináceos.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:03:40-03","NBC","NL-BOTANY","U.1433797","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey YB",NA,NA,NA,"Harley RM; Mayo SJ; Storr RM; Santos TS dos; Pinheiro RS",NA,"1977","02","17","Brazil","Bahia",NA,NA,"-41.95","-13.55","-41.95","-13.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433797","NL-U1433797","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0061361",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:03:40-03","NBC","NL-BOTANY","WAG.1577662","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Fontana AP",NA,NA,NA,"Fontana AP; Maas PJM; Maas-van de Kamer H; Westra LYT; Scharf U; Andel TR",NA,"2009","05","03","Brazil","Espírito Santo",NA,"Mun. de Santa Teresa, Alto Santo Antônio, Pedra do Cruzeiro, propriedade do Vago.","-40.573333","-19.930556","-40.573333","-19.930556",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1577662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1577662","NL-WAG1577662","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:03:40-03","NBC","NL-BOTANY","L.3930610","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Irwin HS; et al.",NA,"1970","03","30","Brazil",NA,NA,"Cerrado and gallery forest, ca. 7 km N of Sao Joao da Chapada.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3930610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3930610","NL-L3930610","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:03:46-03","NBC","NL-BOTANY","L.2638344","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","Elmer",NA,NA,NA,NA,"Brade AC",NA,"1941","06","22","Brazil",NA,NA,"Proced. Brasil, Est. da Guanabara -Estrada do Redentor.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2638344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2638344","NL-L2638344","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:03:46-03","NBC","NL-BOTANY","L.2638345","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","Elmer",NA,NA,NA,NA,"Gaudichaud-Beaupré C",NA,NA,NA,NA,"Brazil",NA,NA,"Rio Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2638345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2638345","NL-L2638345","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:17:49-03","ESALQ","ESA","128889","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"Souza, V.C.","2013",NA,NA,"Colletta, G.D.","1262.0","2013","06","19","Brasil","São Paulo","Ilhabela","Trilha do Bonete, 15m antes da 1ª placa, sentido bonete","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Árvore, 4m","ESA128889",NA,NA,NA,NA,"Magnoliophyta",NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:17:49-03","ESALQ","ESA","128497","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,NA,NA,NA,NA,"Delfini, C.","844.0","2013","03","27","Brasil","São Paulo","Tapiraí","Trilha entre a UHE Alecrim e UHE Porto Raso. Floresta Ombrófila Densa, na margem do rio Dezembro.","-47.45029","-24.07695","-47.45029","-24.07695","331","331","Árvore, ca. 7m alt., frutos negros.","ESA128497",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:17:49-03","ESALQ","ESA","123069","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"Souza, V.C.","2013","12","29","Zipparro, V.B.","2440.0","2008","06","20","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA123069","ESA123069",NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:17:49-03","ESALQ","ESA","97512","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, M.F.",NA,NA,NA,"Custódio Filho, A.","1842.0","1983","11","14","Brasil","São Paulo","Biritiba Mirim",NA,NA,NA,NA,NA,NA,NA,NA,"ESA097512","ESA097512",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:17:49-03","ESALQ","ESA","36500","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Souza, V.C.","2013","12","29","Ziller, S.R. et al.","761.0","1995","04","21","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA036500","ESA036500",NA,NA,NA,"Magnoliophyta",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:17:49-03","ESALQ","ESA","36548","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Souza, V.C.","2013","12","29","Ziller, S.R. ; Wanke, G.","619.0","1994","11","25","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"ESA036548","ESA036548",NA,NA,NA,"Magnoliophyta",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:17:49-03","ESALQ","ESA","17887","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,NA,NA,NA,NA,"Cordeiro, I. et al.","1348.0","1994","03","30","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"ESA017887","ESA017887",NA,NA,NA,"Magnoliophyta",NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 12:15:57-03","ESALQ","ESA","141521","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"Souza, V.C.","2018","11","04","Souza, V.C.","41244.0","2018","11","02","Brasil","São Paulo","Itanhaém","Bairro Santa Cruz. Rua São Roque. Floresta de restinga.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Arbusto, ca. 2 m alt.; frutos negros.","ESA141521",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:17:49-03","ESALQ","ESA","106112","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa",NA,"Souza, V.C.","2013","12","29","Sampaio, D.","16.0","1905","06","26","Brasil","São Paulo","Cananéia","P.E. Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA106112",NA,NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:15:57-03","ESALQ","ESA","134492","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A. DC.","Pansonato, M.P.","2013",NA,NA,NA,"182.0","2013","01","21",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 16702. Altura: 6m","ESA134492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:15:57-03","ESALQ","ESA","136112","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A. DC.","M.F. Freitas","2015","03","13","O.J.M. Samor","14055.0","2014","04","01","Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,"ESA136112",NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 12:15:57-03","ESALQ","ESA","141494","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Souza, V.C.","2018","10","14","Souza, V.C.","41217.0","2018","10","14","Brasil","São Paulo","Itanhaém","Jardim Anchieta. Floresta de Restinga.","-46.7799987792969","-24.1800003051758","-46,871,049","-24,190,461",NA,NA,"Arvoreta, ca. 3 m alt.; frutos imaturos verdes.","ESA141494",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:17:50-03","ESALQ","ESA","4700","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.","2005","01","01","Catharino, E.L.M.","814.0","1986","05","22","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004700","ESA004700",NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:17:50-03","ESALQ","ESA","17908","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.","2005","01","01","Assis, M.A. et al.","275.0","1994","08","27","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA017908","ESA017908",NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:17:50-03","ESALQ","ESA","112119","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa",NA,"Assis, C.K. & Souza, V.C.",NA,NA,NA,"Machado, M.S.C.","25.0","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"ESA112119","ESA112119",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:17:50-03","ESALQ","ESA","22422","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.",NA,NA,NA,"Sanches, C.D.; Bastos, E.B.; Hoffmann, J.R.R.; Gorenstein, M.R.; Pereira, V.F.","12.0","1994","09","07","Brasil","São Paulo","Subaúma","Beira da estrada Subaúma - Iguape, próximo a Subaúma. Área de transição mata de restinga - mata atlântica.",NA,"-24.815","-47,742,222","-24,815",NA,NA,"Árvore, 10 m alt.; frutos imaturos verdes.","ESA022422","ESA022422",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:17:50-03","ESALQ","ESA","4702","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.","2005","01","01","Jaramillo, C.B.J. ; Bagalhi, E.",NA,"1985","11","08","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA004702","ESA004702",NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:17:50-03","ESALQ","ESA","23288","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.",NA,NA,NA,"Sakai, L. et al.","33456.0","1995","02","15","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA023288","ESA023288",NA,NA,NA,"Magnoliophyta",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:17:50-03","ESALQ","ESA","76861","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa","(A.DC.) Mez","Jung-Mendaçolli, S.L.","2005","01","01","Sztutman, M. ; Valmir","45.0","1998","09","26","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA076861","ESA076861",NA,NA,NA,"Magnoliophyta",NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:17:50-03","ESALQ","ESA","111657","PreservedSpecimen","Plantae","Primulaceae","Rapanea","venosa","Rapanea venosa",NA,"Severo, R.","2008","11","01","Vieira, T.","2.0","2008","10","18","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA111657","ESA111657",NA,NA,NA,"Magnoliophyta",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-07-02 14:03:06-03","JBP","HPL","5984","S","Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa","A.DC.","V.C. Souza","2012","06","18","R. Tsuji, L.C. Bernacci & E. Franco","1175","2006","03","05","Brasil","BA","Mucugê","Coletada na súbida para o Capão do Correio 13°05'42,2''S, 41°22'42,1''W 1264m.s.m.","-41.3708","-13.0053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
