"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"135","2020-12-21 16:45:19-03","MBM","MBM","197414","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Dittrich, VA de O; Kozera, C.; Kozera, C.","139","1996","05","28","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM197414",NA,"Arbusto de aprox. 1,6m de alt. Frutos verdes e flores brancas, com manchas verdes nas pétalas.; Floresta com Araucária.",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:45:19-03","MBM","MBM","27348","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","29339","1972","03","22","Brazil","Paraná","Guaratuba","Rio da Aberta","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM027348","MBM027348",NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:45:19-03","MBM","MBM","236909","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Carneiro, J.","646","1999","03","17","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"MBM236909",NA,"Sublenhosa, 1m, flor esverdeada.; Floresta.",NA,NA,"Southern America",NA,"17300","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:45:19-03","MBM","MBM","46737","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.",NA,NA,NA,"Dziewa, A.","91","1975","09","11","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM046737","MBM046737",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:45:19-03","MBM","MBM","134097","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","255","1990","02","08","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM134097","MBM134097",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:45:19-03","MBM","MBM","45219","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","295","1946","04","28","Brazil","Paraná","Morretes","Estação Marumbi, margem Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM045219","MBM045219",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:45:19-03","MBM","MBM","45220","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","3096","1953","04","18","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM045220","MBM045220",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:45:19-03","MBM","MBM","45214","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","12414","1965","02","27","Brazil","Paraná","Morretes","Pilão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM045214","MBM045214",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:45:19-03","MBM","MBM","45138","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","4575","1958","04","24","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM045138","MBM045138",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:45:19-03","MBM","MBM","76044","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.","2009","07","17","Kummrow, R.","1940","1982","06","03","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM076044","MBM076044","Arbusto 3m, flor alvecente. Junto ao rio da mata pluvial",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:45:19-03","MBM","MBM","24157","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Hatschbach, G.","30892","1972","12","01","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM024157","MBM024157",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:45:19-03","MBM","MBM","213530","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","2127",NA,NA,NA,"Brazil","Paraná","Morretes","Serra do Mar, Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM213530","MBM213530",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:45:19-03","MBM","MBM","17905","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.",NA,NA,NA,"Hatschbach, G.","25993","1971","01","19","Brazil","Paraná","Morretes","Serra Marumbi, picada do Olimpo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM017905","MBM017905",NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:45:19-03","MBM","MBM","113163","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Cordeiro, J.; Silva, J.M.; Silva, J.M.","224","1986","02","05","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM113163",NA,"Arbusto 1,50 m, flores alvescentes.; Margens de rio.",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:45:19-03","MBM","MBM","347373","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Cordeiro, J.","2008",NA,NA,"Caxambú, M.G.; et al.; et al.","2151","2008","04","19","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"1020","1020","MBM347373","MBM347373","Arbusto ca. 1m. Flores alvas. Frutos imaturis verdes. Relevo fortr ondulado. Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:45:19-03","MBM","MBM","184435","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.",NA,NA,NA,"Imaguire, N.","359",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM184435","MBM184435",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:45:19-03","MBM","MBM","14961","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.",NA,NA,NA,"Hatschbach, G.","24203","1970","04","28","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM014961","MBM014961",NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:45:19-03","MBM","MBM","330226","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa",NA,NA,NA,NA,"Costa, E.F.","76","2007","04","18","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM330226","MBM330226","Arbusto, 1,50m, flor alvacenta com nervuras vinosas",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:45:19-03","MBM","MBM","191582","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Ribas, O.S.","2010","02","10","Cervi, A.C.; et al.; et al.","6110",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM191582","MBM191582","Arvoreta, 2,5m. Flores alvas com estrias verde.",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:45:19-03","MBM","MBM","144996","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.","2009","07","17","Sobral, M.; et al.; et al.","6210","1990","04",NA,"Brazil","Paraná","Quatro Barras","Trilha dos Jesuitas","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM144996","MBM144996","Arbusto 2-3m, em interior de mata litorânea; flores brancas; frurtos imaturos",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:45:19-03","MBM","MBM","223080","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Ribas, O.S.","2010","02","10","Zakrzewski, D.; Rocha, L.; Rocha, L.","s.n.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Avencal, Bacia do Rio Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM223080","MBM223080","Floresta ombrófila mista e floresta ombrófila densa. (zona de transição), mata secundária. Arbusto e sub-bosques. Árvorea 10m de altura",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:45:19-03","MBM","MBM","223079","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Ribas, O.S.","2010","02","10","Zakrzewski, D.; Rocha, L.; Rocha, L.","s.n.",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","Bacia do Rio Miringuava","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM223079","MBM223079","Floresta ombrófila densa, inferior a 10m. Primário alterada.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:45:19-03","MBM","MBM","104909","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.; Barboza, G.",NA,NA,NA,"Oliveira, P.I.","921","1985","09","17","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM104909","MBM104909",NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:45:19-03","MBM","MBM","76024","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Oliveira, P.I.","551","1982","06","15","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM076024",NA,"Arbusto, 2,50 m, flor esverdeada.; Da capoeira.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:45:19-03","MBM","MBM","140799","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Nicolack, V.; Holmes, W.; Holmes, W.","122","1990","05","30","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM140799",NA,"Arbusto 1,50 m. Flores alvescentes com pigmentação verde.; Orla da mata pluvial.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:45:19-03","MBM","MBM","307381","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Stehmann, J.R.","2009","07","17","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","4383","2005","08","05","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM307381","MBM307381","Subarbusto, 1m, flor alvacenta. Floresta atlântica",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:45:19-03","MBM","MBM","57961","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.",NA,NA,NA,"Hatschbach, G.","40296","1977","12","15","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM057961","MBM057961",NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:45:19-03","MBM","MBM","76034","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Oliveira, P.I.","522","1982","05","20","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM076034",NA,"Arbusto 2 m; flor esverdeada.; Da capoeira.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:45:19-03","MBM","MBM","32988","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Hunziker, A.T.",NA,NA,NA,"Kummrow, R.","326","1974","02","14","Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM032988","MBM032988",NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:45:19-03","MBM","MBM","271828","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.E.","2006",NA,NA,"Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","4706","2002","04","06","Brazil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM271828",NA,"Arbusto 1,50m, pétalas alvas com estrias longitudinais verdes, fruto negro.; Floresta Atlântica.",NA,NA,"Southern America",NA,"38172","auto",NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:45:19-03","MBM","MBM","176069","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Vitasek) A.T. Hunziker & G.E. Barbosa","Barboza, G.",NA,NA,NA,"Hoehne, W.","6193","1967","04","18","Brazil","São Paulo","São Miguel Arcanjo","Serra de Paranapiacaba","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"MBM176069","MBM176069",NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"166","2015-09-15 23:56:21-03","MNHN","RECOLNAT_MNHN_P","P00409838","PreservedSpecimen",NA,"Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza",NA,NA,NA,"Dusén, P.",NA,"1914","2","18","Brésil",NA,NA,"Valta Grande, Parana",NA,NA,NA,NA,NA,NA,"P00409838","P00409838_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00409838' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"14437",NA
"167","2015-09-03 19:46:43-03","MNHN","RECOLNAT_MNHN_P","P00410062","PreservedSpecimen",NA,"Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza",NA,NA,NA,"Dusén, P.",NA,"1912","8","3","Brésil",NA,NA,"Valta Grande, in fruticetis, Parana",NA,NA,NA,NA,NA,NA,"P00410062","P00410062_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00410062' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"14152",NA
"168","2015-09-15 20:09:14-03","MNHN","RECOLNAT_MNHN_P","P00410063","PreservedSpecimen",NA,"Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Barboza",NA,NA,NA,"Dusén, P.",NA,"1909","3","18","Brésil",NA,NA,"Roca Nova, Parana",NA,NA,NA,NA,NA,NA,"P00410063","P00410063_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00410063' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"8255",NA
"169","2020-12-11 11:41:37-03","UFMG","BHCB","176464","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Kuhlmann, M","s.n.","1939","09","03","Brasil","Paraná","Alto da Serra",NA,NA,NA,NA,NA,"1010","1010","BHCB026432",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:41:37-03","UFMG","BHCB","176463","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Custódio-Filho, A","2630","1986","05","29","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"BHCB026431",NA,"Arbustiva","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:41:37-03","UFMG","BHCB","116863","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Meireles, JE; Firetti, F; Kubota, U; Ávila-Jr.; R.; Obando, S; Furtado, AG; Ikemoto, E; Rodri","171","2005","03","22","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Araçá. Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcário.","-48.400278","-24.639444","-48.400278","-24.639444","400","400","BHCB026462",NA,"Arbusto 2m., folhas discolores membranáceas, flores com pétalas brancas, anteras alvacentas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:41:37-03","UFMG","BHCB","133646","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Dreveck, S; Carneiro, FE","986","2009","06","09","Brasil","Santa Catarina","Agronômica","Planalto Areado","-49.68","-27.36","-49.68","-27.36","514","514","BHCB026438",NA,"Herbácea. Interior de mata. Altura: 1,2m; Fruto imaturo verde amarelado. Floresta Ombrófila Mista. Estádio: médio de regeneração","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:41:37-03","UFMG","BHCB","134399","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA","1098","2009","10","11","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de terra para Bom Suceso de Itararé., Próximo a Mineração de Ouro São Judas (3Km após)","-49.213747","-24.320336","-49.213747","-24.320336","891","891","BHCB026437",NA,"Arvoreta, as margens da estrada. Corola alva com manchas verdes, frutos verdes. Plantas secas em etanol 70%.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:41:37-03","UFMG","BHCB","143676","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Cadorin, TJ; Grosch, B; Lopes, CP","1078","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação, Interior do fragmento","-49.585133","-26.7275","-49.585133","-26.7275","785","785","BHCB007241",NA,"Florística IFFSC e801a (arbusto).; Arbusto; 1,8m, flor branca; Ecótono Floresta Ombrófila Densa, Estádio sucessional:avançado.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:41:37-03","UFMG","BHCB","143707","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C. Rodrigues & Stehmann",NA,"2019","08","02","Korte, A; Kniess, A","1897","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca, (Antigo Alto Rio do Oeste)","-50.220278","-26.91","-50.220278","-26.91","786","786","BHCB035778",NA,"Florística IFFSC 681.; Arbusto, altura 2,5m. Flor branca.; Interior do fragmento de Floresta Ombrófila Densa, estágio sucessional avançado.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
