"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"374","2021-02-04 10:28:38-03","UFRPE","HST","16823","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","M.F.A.V.Santos; et al.","s.n.","2009","05","20",NA,"Brasil",NA,NA,"Árvore ca. 7 m alt.; diâmetro ao nível do solo com 28,5 cm; casca marron, presença de lenticelas; inflorescência branca.","HST016823",NA,NA,NA,"(Mart.) Benth.","Pernambuco","Mata da Mina São Jorge, parcela L03T",NA,"A.M.Miranda","-40.1488990783691","-7.651939868927",NA,NA,"Ipubi","42741","auto",NA,NA,"2009","08",NA,NA,"26",NA,NA,NA,NA
"375","2021-02-04 10:28:38-03","UFRPE","HST","18738","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","F.Carvalho; L.R.Silva","s.n.","2011","04","18",NA,"Brasil",NA,NA,"Arbusto ca. 5 m alt.; folhas bicomposta, face adaxial verde escuro, abaxial verde mais claro; fruto legume pequeno.","HST018738",NA,NA,NA,"(Mart.) Benth.","Pernambuco","Brennand",NA,"P.G.Ribeiro","-34.8810997009277","-8.05389022827148",NA,NA,"Recife","18865","auto",NA,NA,"2013","06",NA,NA,"07",NA,NA,NA,NA
"376","2021-02-04 10:28:38-03","UFRPE","HST","4356","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","F.B.Ramalho","332","1974","06","06",NA,"Brasil",NA,NA,"Árvore, mais ou menos 6m alt., sem látex, sem espinhos Flores alvas sem perfume.","HST004356",NA,NA,NA,"(Mart.) Benth.","Piauí","Fazenda Jurema",NA,"J.S.Silva at M.Sales","-42.9444007873535","-8.10999965667725",NA,NA,"Canto do Burití","120640","auto",NA,NA,"2005","03",NA,NA,"09",NA,NA,NA,NA
"377","2021-02-04 10:28:38-03","UFRPE","HST","16138","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","J. Rodrigues; et al.","s.n.","2009","03","03",NA,"Brasil",NA,NA,"Árvore ca. 5 m alt.; caule marrom; folhas menbranáceas; inflorescência vermelha-verde.","HST016138",NA,NA,NA,"(Mart.) Benth.","Piauí",NA,NA,"L.P.de Queiroz","-43.0224990844727","-6.76694011688232",NA,NA,"Floriano","78338","auto",NA,NA,"2009","05",NA,NA,NA,NA,NA,NA,NA
"378","2021-02-04 10:28:38-03","UFRPE","HST","16486","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","R.Silva; et al.","s.n.","2009","05","18",NA,"Brasil",NA,NA,"Arbusto ca. 3 m alt.; caule com 17 cm de circunferência, presença de acúleos.","HST016486",NA,NA,NA,"(Mart.) Benth.","Piauí",NA,NA,"L.P.de Queiroz","-43.0224990844727","-6.76694011688232",NA,NA,"Floriano","78338","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"379","2021-02-04 10:28:38-03","UFRPE","HST","12835","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","A.M.Miranda; et al.","5066","2005","03","04",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt.; caule marrom; inflorescências brancas.","HST012835",NA,NA,NA,"(Mart.) Benth.","Piauí","Manga",NA,"L.P. de Queiroz","-43.0224990844727","-6.76694011688232",NA,NA,"Floriano","78338","auto",NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA
"380","2021-02-04 10:28:38-03","UFRPE","HST","16483","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","F. Gadelha; et al.","s.n.","2009","05","14",NA,"Brasil",NA,NA,"Arbusto ca. 6 m alt.; caule com 13 cm de circunferência, casca viva esbranquiçada; folhas membranáceas; fruto verde-avermelhado.","HST016483",NA,NA,NA,"(Mart.) Benth.","Piauí",NA,NA,"L.P.de Queiroz","-45.2421989440918","-7.55833005905151",NA,NA,"Ribeiro Gonçalves","121004","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"381","2021-02-04 10:28:38-03","UFRPE","HST","20620","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","F.B.Ramalho","372","1975","02","08",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt.; flores alvas perfumadas; madeira dura com resina.","HST020620",NA,NA,NA,"(Mart.) Benth.","Piauí","Fazenda São Gregório",NA,"J.S.Silva","-44.5560989379883","-7.22944021224976",NA,NA,"Uruçui","137737","auto",NA,NA,"2009","09",NA,NA,"21",NA,NA,NA,NA
"382","2021-02-04 10:28:38-03","UFRPE","HST","16349","PreservedSpecimen","Plantae","Leguminosae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","A.M.Miranda; R. Costa et V.F. Silva","5913","2009","05","12",NA,"Brasil",NA,NA,"Arbusto ca. 1,20 m alt.; muito ramificado; caule marrom; frutos imaturos marrons.","HST016349",NA,NA,NA,"(Mart.) Benth.","Piauí","próximo ao rio Parnaíba",NA,"L.P.de Queiroz","-44.5560989379883","-7.22944021224976",NA,NA,"Uruçuí","137737","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 11:54:00-03","UFPE","UFP","31461","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Silva, PGG","57","2001","10","03",NA,"Brasil",NA,NA,"Arbusto, área sombreada, beira da estrada, próximo a vegetação, folhas maduras, queda de folhas, sem flor, fruto maduro.; Arbusto, área sombreada, beira da estrada, próximo a vegetação, folhas maduras, queda de folhas, sem flor, fruto","UFP031461",NA,"Fabales",NA,"Benth.","Pernambuco",NA,NA,"Silva, P","-36.7757987976074","-8.46638965606689",NA,NA,"Alagoinha","16004","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 11:54:00-03","UFPE","UFP","9829","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Alencar, ME","UFP9829",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore 5m, flores brancas, frutos avermelhados, substrato arenoso.; Árvore 5m, flores brancas, frutos avermelhados, substrato arenoso.","UFP009829",NA,"Fabales",NA,"(Mart.) Benth.","Piauí",NA,NA,"Fernandes, A","-40.9043998718262","-7.35500001907349",NA,NA,"Padre Marcos","17353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 11:54:00-03","UFPE","UFP","31210","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Silva, PGG","39","2001","08","24",NA,"Brasil",NA,NA,"Subarbusto. Frequente. Beira da estrada. Fruto maduro e imaturo marrom. Entrada principal do Sítio. Início da maturação dos frutos.; Subarbusto. Frequente. Beira da estrada. Fruto maduro e imaturo marrom. Entrada principal do Sítio. In","UFP031210",NA,"Fabales",NA,"(Mart.) Benth.","Pernambuco",NA,NA,"Silva, P","-36.7757987976074","-8.46638965606689",NA,NA,"Alagoinha","16004","auto",NA,NA,"2003","07",NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 11:54:00-03","UFPE","UFP","9840","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Alencar, ME","UFP9840",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore 5m, flores brancas, frutos avermelhados, substrato arenoso.; Árvore 5m, flores brancas, frutos avermelhados, substrato arenoso.","UFP009840",NA,"Fabales",NA,"(Mart.) Benth.","Piauí",NA,NA,"Fernandes, A","-40.9043998718262","-7.35500001907349",NA,NA,"Padre Marcos","17353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 11:54:00-03","UFPE","UFP","9806","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Alencar, ME","UFP9806",NA,NA,NA,NA,"Brasil",NA,NA,"Arvoreta 4m, inflorescências com flores brancas, substrato arenoso.; Arvoreta 4m, inflorescências com flores brancas, substrato arenoso.","UFP009806",NA,"Fabales",NA,"(Mart.) Benth.","Piauí",NA,NA,"Fernandes, A","-40.9043998718262","-7.35500001907349",NA,NA,"Padre Marcos","17353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 11:54:00-03","UFPE","UFP","53252","PreservedSpecimen","Plantae","Fabaceae-Mimo.","Mimosa","acutistipula","Mimosa acutistipula","Alves, M; Souza, G","3211","2008","07","06",NA,"Brasil",NA,NA,"Arvoreta com cerca de 2m alt., rara a área de observação. Frutos imaturos esverdeados, carnosos e com alguns predados.; Arvoreta com cerca de 2m alt., rara a área de observação. Frutos imaturos esverdeados, carnosos e com alguns predad","UFP053252",NA,"Fabales",NA,"(Mart.) Benth.","Piauí",NA,NA,"Córdula, E","-41.4585990905762","-4.42471981048584",NA,NA,"Pedro II","49713","auto",NA,NA,"2008","07",NA,NA,NA,NA,NA,NA,NA
"389","2019-08-02 10:21:27-03","CPATSA","HTSA","905","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fotius, G.","3477","1983","05","26",NA,"Brasil",NA,NA,"Arbusto; fr 2; Alt.: 3 a 5 m. Planta relativamente pouco espinhosa. Galhos frutíferos sem espinhos, no caule, espinhos dobrados para cima. Fruto castanho avermelhado.&nf;; Solo arenoso branco de duna.",NA,NA,NA,NA,"(Mart.) Benth.","Pernambuco","5 Km Petrolina.",NA,NA,"-40.809167","-9.598889",NA,NA,"Petrolina",NA,NA,NA,NA,NA,NA,"-40.809167","-9.598889",NA,NA,NA,NA,NA
"390","2019-08-02 10:21:27-03","CPATSA","HTSA","442","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fotius, G.","3429","1983","04","13",NA,"Brasil",NA,NA,"Arb., Fl 2., Alt.: 3 a 4 m. Flor rósea. Casca cinza com pequenas lenticelas em linhas verticais. Alguns espinhos nos galhos velhos, nenhum espinho nos galhos jovens.&nf;; Solo arenoso branco (duna).",NA,NA,NA,NA,"(Mart.) Benth.","Pernambuco","4 Km ao Norte de Perolina.",NA,NA,"-40.809167","-9.598889",NA,NA,"Petrolina",NA,NA,NA,NA,NA,NA,"-40.809167","-9.598889",NA,NA,NA,NA,NA
"391","2019-08-02 10:21:26-03","CPATSA","HTSA","441","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fotius, G.","3477 bis","1983","05","26",NA,"Brasil",NA,NA,"Arb., Fr 2., Alt.: 2 a 3 m. Planta muito espinhosa mesmo nos galhos floríferos, de espinhos dobrados para baixo. Arb., Fl 1 e 2., Alt.: 3 a 4 m., Folha verde azulada na face superior e mais clara na face inferior. Flor branca, sendo rosada quando jov",NA,NA,NA,NA,"(Mart.) Benth.","Pernambuco","5 Km ao norte de Petrolina.",NA,NA,"-40.809167","-9.598889",NA,NA,"Petrolina",NA,NA,NA,NA,NA,NA,"-40.809167","-9.598889",NA,NA,NA,NA,NA
"392","2019-08-02 10:21:27-03","CPATSA","HTSA","445","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula","Fotius, G.","3374","1983","03","25",NA,"Brasil",NA,NA,"Arb., Fl 1 e 2., Alt.: 3 a 4 m., Folha verde azulada na face superior e mais clara na face inferior. Flor branca, sendo rosada quando jovem.&nf;; Solo arenosos na beira da estrada.",NA,NA,NA,NA,"(Mart.) Benth.","Pernambuco","2 Km ao Norte de Petrolina",NA,NA,"-40.833333","-9.654722",NA,NA,"Petrolina",NA,NA,NA,NA,NA,NA,"-40.833333","-9.654722",NA,NA,NA,NA,NA
"393","2020-09-12 05:00:02-03","US","US","2700159","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","G. Eiten & L. T. Eiten","10508","1970","2","9","South America - Neotropics","Brazil",NA,NA,NA,"US02204843",NA,"Rosales","acutistipula",NA,"Maranhão","State of Maranhao, Municipio de Loreto: Ilha de Balsas region between the Balsas & Parnaiba Rivers. Ca 35 km south of Loreto.","US02204843_01",NA,"-45.08","-7.38","350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"394","2020-09-12 05:00:02-03","US","US","3019899","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","H. S. Irwin, R. M. Harley & G. L. Smith","30986","1971","2","25","South America - Neotropics","Brazil",NA,NA,NA,"US02204842",NA,"Rosales","acutistipula",NA,"Bahia","Planalto do Brasil, Estado de Bahia. Serra da Agua de Rega. Cut over gallery , exposed rocks and adjacent cerrado, Rio Riachao, ca 27km N. of Seabra, road to Agua de Rega.","US02204842_01",NA,NA,NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"395","2020-09-12 05:00:02-03","US","US","2965618","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Hage & H. S. Brito","21358","1980","4","14","South America - Neotropics","Brazil",NA,NA,NA,"US02204834",NA,"Rosales","acutistipula",NA,"Bahia","Basin of the Upper Sao Francisco River 2 km. E. of Igapora, on the BR 430 and about 44km. from Caitite, Caatinga.","US02204834_01",NA,"-42.68","-13.77","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"396","2020-09-12 05:00:02-03","US","US","2970385","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","E. P. Heringer, T. S. Filgueiras, R. C. de Mendonça & B. A. S. Pereira","6871","1981","4","27","South America - Neotropics","Brazil",NA,NA,NA,"US02204835",NA,"Rosales","acutistipula",NA,"Distrito Federal","Brasilia DF, Estacao Biologica da UnB.","US02204835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"397","2020-09-12 05:00:02-03","US","US","3095843","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","C. R. Sperling, R. S. Secco, M. A. Condon, A. L. Mesquita & et al.","5594","1982","5","12","South America - Neotropics","Brazil",NA,NA,NA,"US02204828",NA,"Rosales","ferrea","Barneby","Pará","Serra dos Carajas, Para, Brazil. Amza camp N-5.","US02204828_01",NA,"-50.13","-6.07","700","750",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"398","2020-09-12 05:00:02-03","US","US","3022692","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","H. S. Irwin, R. M. Harley & G. L. Smith","31582","1971","3","5","South America - Neotropics","Brazil",NA,NA,NA,"US02204841",NA,"Rosales","acutistipula",NA,"Bahia","Planalto do Brasil, Estado de Bahia. Lower slopes of Respigao Mestre, ca 4km N. of Barreiras, road to Santa Rita da Cassia.","US02204841_01",NA,NA,NA,"550",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"399","2020-09-12 05:00:02-03","US","US","2936057","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19143","1977","2","27","South America - Neotropics","Brazil",NA,NA,NA,"US02204839",NA,"Rosales","acutistipula",NA,"Bahia","Estado da Bahia. 5.6 km S. of Sao Inacio on the road to Gentio do Ouro.","US02204839_01",NA,"-42.73","-11.13","500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"400","2020-09-12 05:00:02-03","US","US","2910456","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18967","1977","2","23","South America - Neotropics","Brazil",NA,NA,NA,"US02204836",NA,"Rosales","acutistipula",NA,"Bahia","Estado da Bahia. Serra do Acurua. 30 km along road NW from Gentio do Ouro to Sao Inacio, Caatinga.","US02204836_01",NA,"-42.67","-11.28","800","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"401","2020-09-12 05:00:02-03","US","US","3252369","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","M. F. F. da Silva, E. Taylor, N. A. Rosa, J. Silva & et al.","1174",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02204829",NA,"Rosales","ferrea","Barneby","Maranhão","Maranhao, munic. de Grajau, rodovia a 6 km da cidade de Grajau.","US02204829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"402","2020-09-12 05:00:02-03","US","US","2970391","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","E. P. Heringer","15607","1976","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US02204837",NA,"Rosales","acutistipula",NA,"Distrito Federal","Distrito Federal, Brasilia, DF. Estacao Experimental de Biologica (Campus UnB)/","US02204837_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"403","2020-09-12 05:00:02-03","US","US","3186172","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","S. Silva, E. Freire & L. Dambrós","28.105.90?","1990","5","10","South America - Neotropics","Brazil",NA,NA,NA,"US02204833",NA,"Rosales","acutistipula",NA,"Goiás","Brasilia - DF. Goias. Mun. de Posse, A 6 Km de Alvorada do Norte estrada Alvorada/Iaciara.","US02204833_01",NA,"-46.53","-14.47",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"404","2020-09-12 05:00:02-03","US","US","3076582","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","G. Hatschbach","42092","1979","3","13","South America - Neotropics","Brazil",NA,NA,NA,"US02204838",NA,"Rosales","acutistipula",NA,"Bahia","Rod.BR-020; 10 km N de Barreiras, Bahia.","US02204838_01",NA,NA,NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"405","2020-09-12 05:00:02-03","US","US","2775365","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula acutistipula","E. P. Heringer","12066","1972","3","10","South America - Neotropics","Brazil",NA,NA,NA,"US02204840",NA,"Rosales","acutistipula",NA,"Distrito Federal","Distrito Federal, Brasilia, UNB - Estacao Experimental de Biologia.","US02204840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"406","2020-09-12 05:00:02-03","US","US","3197322","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","R. S. Secco, C. Sperling, M. A. Condon, A. L. Mesquita & et al.","128",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02204827",NA,"Rosales","ferrea","Barneby","Pará","Plantas da Amazonia. Para, Maraba, Alto da Serra, arrededores do N5. solo decanga (ferro)","US02204827_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"407","2020-09-12 05:00:02-03","US","US","3282788","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","H. S. Irwin, R. Souza & R. Reis dos Santos","10020","1965","11","6","South America - Neotropics","Brazil",NA,NA,NA,"US02204831",NA,"Rosales","ferrea","Barneby","Goiás","Planalto do Brasil, Serra dos Cristais, Estado de Goias. Cerrado, 75 km. N. of Cristalina, Goias.","US02204831_01",NA,NA,NA,"1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"408","2020-09-12 05:00:02-03","US","US","3332063","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","A. M. Caravalho, T. S. Santos, A. M. Amorim, S. C. Sant' Ana & J. G. Járdim","3957","1992","6","10","South America - Neotropics","Brazil",NA,NA,NA,"US02204830",NA,"Rosales","ferrea","Barneby","Bahia","Bahia, Brasil. Municipio de Bom Jesus da Lapa, Ca. 16 Km na estrada de Bom Jesus da Lapa para Ibotirama Caatinga.","US02204830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","3096067","PreservedSpecimen","Plantae","Fabaceae","Mimosa","acutistipula","Mimosa acutistipula ferrea","D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor & et al.","1754","1981","12","5","South America - Neotropics","Brazil",NA,NA,NA,"US02204832",NA,"Rosales","ferrea","Barneby","Pará","Brazilian Amazonia- State of Para. Serra dos Carajas, 25-30 km of Serra Norte mining camp.","US02204832_01",NA,"-50.43","-5.92",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"410","2020-09-02 16:29:01-03","Cenargen","CEN","78133","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","Marcelo Fragomeni Simon","707","2006","03","10",NA,"Brasil","Exsicatas",NA,"Arbusto denso, aculeado nos ramos mais grossos. Flores brancas. Doação DAUBENY HERBARIUM (FHO) - Flrora do Brasil.","CEN00078133",NA,NA,NA,"(Mart.) Benth.","BA","Brasil - Bahia - Xique-Xique - ao longo de estrada Xique-Xique - Barra.","CEN00078133","M. Simon","-42.7325","-11.0375","442","442","XIQUE-XIQUE",NA,NA,NA,NA,"2006","03","-42.7325","-11.0375",NA,"1",NA,NA,NA
"411","2020-09-02 16:29:01-03","Cenargen","CEN","76959","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","Luciano Paganucci de Queiroz","14625","2010","05","19",NA,"Brasil","Exsicatas",NA,"Planta com copa aberta e ramos terminais pendentes, folíolos papiráceos, flores com estames brancos, frutos imaturos castanhos-vináceos. Doação HERBÁRIO - Universidade Estadual de Feira de Santana - Feira de Santana. HUEFS Nº161679","CEN00076959",NA,NA,NA,"(Mart.) Benth.","BA","Brasil - Bahia - Barra - estrada de Barra para Olho dágua, seguindo de estreito para o Olho dágua.","CEN00076959","L. P. Queiroz","-43.3375","-11.020277","409","409","BARRA",NA,NA,NA,NA,"2010","05","-43.3375","-11.020277",NA,"1",NA,NA,NA
"412","2020-09-02 16:29:01-03","Cenargen","CEN","78131","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","Marcelo Fragomeni Simon","705","2006","03","10",NA,"Brasil","Exsicatas",NA,"Planta bastante ramificada, 3m com espinhos no caule ramos mais grossos, espigas brancas, beira da estrada. Doação DAUBENY HERBARIUM (FHO) - Flrora do Brasil.","CEN00078131",NA,NA,NA,"(Mart.) Benth.","BA","Brasil - Bahia - Xique-Xique - ao longo de estrada Xique-Xique - Barra.","CEN00078131","M. Simon","-42.718611","-10.951111","436","436","XIQUE-XIQUE",NA,NA,NA,NA,"2006","03","-42.718611","-10.951111",NA,"1",NA,NA,NA
"413","2020-09-02 16:29:01-03","Cenargen","CEN","79196","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Mimosa","acutistipula","Mimosa acutistipula","Eduardo Martins Saddi","386","2010","03","30",NA,"Brasil","Exsicatas",NA,"Árvore em local aberto, flores alvas. Habitat: Savana Estépica Arborizada. (Caatinga). Doação do JARDIM BOTÂNICO DO RIO DE JANEIRO RB 513230 proj. LT 500 Kv Colinas - São João do Piauí.","CEN00079196",NA,NA,NA,"(Mart.) Benth.","PI","Brasil (BRA) Piauí - (PI) São João do Piauí, Parcela de Monitoramento C9 do Empreendimento da Linha de Transmissão LT 500 Kv Colinas - São Joao do Piauí.","CEN00079196","M. Simon","-42.309166","-8.3225",NA,NA,"SAO JOAO DO PIAUI",NA,NA,NA,NA,"2013","08","-42.309166","-8.3225",NA,"1",NA,NA,NA
