"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"231","2019-11-07 11:16:36-03","UFMG","BHCB-SL","105007","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mello, R; Pirani, JR; Calió, MFA; Lepis, KB; Riina, R; Lovo, J","2395","2004","01","19","América","Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó. Serra Talhada. Estrada para o vale do rio Preto, 9,6 km sudoeste da estrada Conganhas do Norte - Gouveia, entrada a 3,7 km noroeste de Congonhas do Norte.","43.748056","18.840556","1304","1304",NA,"Sobre rocha, próximo a riacho. Folhas verdes-claras. Soros negros.",NA,NA,NA,NA,NA,NA,"43.748056","18.840556",NA,NA,NA,NA,NA,NA,NA
"232","2021-01-12 15:24:05-03","UFMG","BHCB-SL","160423","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Rocha, MAL","105","2007","01","02","América","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Potal da Chapada. Interior da mata, sobre barranco.","-47.599444","-14.164722","1164","1164",NA,"Erva terrestre, a,4m. Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Mata de Galeria.","BHCB048953","BHCB048953",NA,NA,NA,NA,"-47.599444","-14.164722",NA,NA,NA,NA,NA,NA,NA
"233","2019-12-19 16:20:42-03","UFMG","BHCB-SL","30879","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A","2283","1995","09","29","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale Verde","-41.8683013916016","-20.4333000183105","1400","1400",NA,"Erva rupícola.; A margem de rio, em floresta de altitude.","BHCB048961","BHCB048961","21645","auto","2009","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-12-19 16:20:42-03","UFMG","BHCB-SL","39616","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A","3785","1997","11","20","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Crescendo sobre rocha com humus, interior de floresta nebular.","BHCB048980","BHCB048980","11966","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-12-19 16:20:42-03","UFMG","BHCB-SL","49597","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A","4986","1999","10","23","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, Acima da Cascatinha.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Rupícola.; Em mata com afloramentos rochosos.","BHCB048957","BHCB048957","11966","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-12-19 16:20:47-03","UFMG","BHCB-SL","74176","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A","7939","2002","03","09","América","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, Gruta Nossa Senhora de Lourdes","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Rupícola.; no interior de mata.","BHCB048959","BHCB048959","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-12-19 16:20:42-03","UFMG","BHCB-SL","51593","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A","5239","2000","04","15","América","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Parque Natural, na trilha para a Gruta do Padre Caio.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Rupícola.; No interior de mata.","BHCB048978","BHCB048978","11966","auto","2009","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-12-19 16:20:42-03","UFMG","BHCB-SL","32206","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Mota, RC; Mickel, JT","Salino, A","2749","1996","05","29","América","Brasil","Minas Gerais","Congonhas","Serra do Cipó","-43.8577995300293","-20.4997005462646",NA,NA,NA,"Terrestre.; No interior de mata ciliar.","BHCB048974","BHCB048974","16368","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-07 11:16:36-03","UFMG","BHCB-SL","104017","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa; Gonçalves, EG; Silva, SN da; Ávila, G","419b","2006","10","02","América","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para a Fazenda Duas Pontes. Floresta Estacional Semidecidual.","-43.6002998352051","-18.2493991851807","1036","1036",NA,"Rupícola a beira de estrada.",NA,NA,"101169","auto","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-07 11:16:36-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa; Gonçalves, EG; Silva, SN da; Ávila, G","419b","2006","10","02","América","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada para a Fazenda Duas Pontes. Floresta Estacional Semidecidual.","-43.6002998352051","-18.2493991851807","1036","1036",NA,"Rupícola a beira de estrada.",NA,NA,"101169","auto","2015","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-12-19 16:20:42-03","UFMG","BHCB-SL","106516","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Heringer, G; Carmo, FF do; Carmo, JE do","82","2006","07","12","América","Brasil","Minas Gerais","Itabirito","Serra da Moeda, Vale na trilha da subida para a Serra da Moeda partindo do Restaurante Mirante da Serra.","-43.801399230957","-20.2532997131348","1307","1307",NA,"Rupícola. Indivíduo muito escamoso.; Em interior de mata. Em Mata Semi-decidual.","BHCB048972","BHCB048972","20553","auto","2007","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-01-12 15:24:05-03","UFMG","BHCB-SL","68167","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Melo, GA","19","2000","06","16","América","Brasil","Minas Gerais","Montes Claros","Areeiras","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Nascente, barrando do rio.","BHCB048982","BHCB048982","72568","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150814","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Brade, AC","Duarte, AP","3226","1950","09","18","América","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó, Descida para o município do Morro do Pilar.","-43.3763999938965","-19.2155990600586","1000","1000",NA,"Planta de formação rupestre em arenito triássico um estado de desagragação bastante adiantada.","BHCB048949","BHCB048949","18539","auto","1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150835","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Badini, J","273","1936",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva.; Terreno pedregoso.","BHCB048955","BHCB048955","44599","auto","2007","02",NA,NA,NA,NA,"23",NA,NA,NA,NA
"245","2019-12-19 16:20:47-03","UFMG","BHCB-SL","74375","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Badini, J","273","1937",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Em paredões.","BHCB048987","BHCB048987","44599","auto","1991","12",NA,NA,NA,NA,"06",NA,NA,NA,NA
"246","2020-02-11 18:25:41-03","UFMG","BHCB-SL","33844","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Gómez, LD","s.n.","1903",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"BHCB048989","BHCB048989","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-12-19 16:20:42-03","UFMG","BHCB-SL","3745","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Barbosa, A","s.n.","1904",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Erva.; Terreno pedregoso.","BHCB048971","BHCB048971","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150825","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Damásio, L","s.n.",NA,NA,NA,"América","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"BHCB048954","BHCB048954","44599","auto","2007","02",NA,NA,NA,NA,"22",NA,NA,NA,NA
"249","2021-01-12 15:24:05-03","UFMG","BHCB-SL","1425","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Schwacke, CAW","14807","1904",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Serra;","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Herbácea.; Muros de pedra.","BHCB048991","BHCB048991","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150834","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Damásio, L","512",NA,NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"BHCB048956","BHCB048956","44599","auto","1991","02",NA,NA,NA,NA,"06",NA,NA,NA,NA
"251","2019-12-19 16:20:42-03","UFMG","BHCB-SL","21444","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore",NA,"Barreto, HLM","s.n.","1943",NA,NA,"América","Brasil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"BHCB048985","BHCB048985","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-01-12 15:24:05-03","UFMG","BHCB-SL","3743","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Barreto, HLM","s.n.","1943","02","03","América","Brasil","Minas Gerais","Santa Bárbara","Arraial do Morro d'Água Quente","-43.4152984619141","-19.959400177002",NA,NA,NA,"Herbáceo.; Em muros de pedras.","BHCB048984","BHCB048984","33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-12 15:24:05-03","UFMG","BHCB-SL","74366","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Magalhães, GM","2838","1943","02","03","América","Brasil","Minas Gerais","Santa Bárbara","Arraial do Morro d'Água Quente","-43.4152984619141","-19.959400177002",NA,NA,NA,"Herbacea, muito frequente,; Em muros de pedras.","BHCB000109","BHCB000109","33136","auto",NA,NA,NA,NA,NA,NA,NA,"Paratypus",NA,NA,NA
"254","2019-12-19 16:20:42-03","UFMG","BHCB-SL","33056","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Salino, A","Salino, A","2832","1996","11","10","América","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça, Trilha para Cascatona.","-43.4152984619141","-19.959400177002",NA,NA,NA,"Sobre rocha, no interior da floresta.","BHCB048979","BHCB048979","33136","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-07 11:16:36-03","UFMG","BHCB-SL","87544","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mota, NFO; Viana, PL; Melo, PHA; Morais, PO","29","2004","04","03","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","1500","1500",NA,"Terrestre em capão próximo à Lapa do Anísio.",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-07 11:16:36-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mota, NFO; Viana, PL; Melo, PHA; Morais, PO","29","2004","04","03","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","1500","1500",NA,"Terrestre em capão próximo à Lapa do Anísio.",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-19 16:20:47-03","UFMG","BHCB-SL","87544","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN; Salino, A","Mota, NFO; Viana, PL; Melo, PHA; Morais, PO","29","2004","04","03","América","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Próximo à Lapa do Anísio.","-43.3908004760742","-18.0041999816895","1500","1500",NA,"Terrestre.; Em capão.","BHCB049012","BHCB049012","26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-12 15:24:05-03","UFMG","BHCB-SL","73895","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Mota, RC","1491","2002","07","24","América","Brasil","Minas Gerais","Serro","Milho Verde","-43.3793983459473","-18.604700088501",NA,NA,NA,"Terrestre.; Planta coletada em barranco de mata de galeria.","BHCB048981","BHCB048981","37754","auto","2009","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-12 15:24:05-03","UFMG","BHCB-SL","50282","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Mota, RC; Mickel, JT","Salino, A; Morais, PO","5093","2000","02","23","América","Brasil","Minas Gerais","Serro","Milho Verde; Cachoeira do Moinho","-43.3793983459473","-18.604700088501",NA,NA,NA,"Rupícola.; No interior de floresta ciliar em área de campo rupestre.","BHCB048986","BHCB048986","37754","auto","2004","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-12-19 16:20:47-03","UFMG","BHCB-SL","99292","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Melo, LCN","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11149","2006","05","21","América","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego, Próxima ao quiosque da casa","-42.0013999938965","-20.1238994598389",NA,NA,NA,"Prensado em álcool.; Rupícola.; Em rocha, borda de mata secundária. Floresta Ombrófila Densa Montana.","BHCB048964","BHCB048964","37999","auto","2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-12-19 16:20:47-03","UFMG","BHCB-SL","70926","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Hatschbach, GM; Silva, JM; Cruz, JM","68285","1998","09","02","América","Brasil","Paraná","Tomazina","Anhanguera","-49.9496994018555","-23.778299331665",NA,NA,NA,"Dos paredões rochosos.","BHCB048988","BHCB048988","29630","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-12 15:24:05-03","UFMG","BHCB-SL","150819","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Novelino, RF","Lanstyack, L","300","1939","06",NA,"América","Brasil","Rio de Janeiro","Itatiaia","Monte Serrat; Km 01","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Erva.; Terreno pedregoso.","BHCB048951","BHCB048951","19648","auto","2007","02",NA,NA,NA,NA,"23",NA,NA,NA,NA
"263","2019-12-19 16:20:42-03","UFMG","BHCB-SL","150820","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T.Moore","Brade, AC","Lanstyack, L","s.n.","1937","04",NA,"América","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"BHCB048952","BHCB048952","21048","auto","1937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:17:56-03","UnB","UB","103760","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","sehnemii","Elaphoglossum sehnemii","Brade","Sehnem, A","Irwin, HS; Harley, RM; Onishi, E","29112","1971","01","25","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaco, Sandstone summit of Serra da Caraca",NA,NA,"1750","1950",NA,"Forming mats in thick humus. Fertile leaves to ca. 75 cm tall; Shade, steep valley. With soil-filled cracks and depressions, and adjacent precipices and steep vall.","UB0033636","UB0033636",NA,NA,"1976","08",NA,NA,NA,NA,"14",NA,NA,NA,NA
"265","2019-11-01 15:17:56-03","UnB","UB","135339","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Salino, A","Rolim, LB; et al.","375","2006","08","16","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rupícola; Entre fendas de quartzito. Campo rupestre","UB0033644","UB0033644","44599","auto","2007","02",NA,NA,NA,NA,"08",NA,NA,NA,NA
"266","2019-11-01 15:17:56-03","UnB","UB","143233","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Novelino, RF","Brugger, MC","4","1995","12","03","Southern America","Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Fértil, mais longa que estéril. Rizoma rastejante. Escamas ruivas. Fronde com escamas esbranquiçadas; No arenito. Na mata, sobre humus","UB0033643","UB0033643","10355","auto","2007","07",NA,NA,NA,NA,"07",NA,NA,NA,NA
"267","2019-11-01 15:17:56-03","UnB","UB","106426","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Novelino, RF","Rocha, MAL","185","2007","04","27","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Sobre barranco, proximo ao curso d'água.","-47.5995","-14.164667","1164","1164",NA,"Rizoma ereto, curto com escamas lanceoladas, clatradas, lâmina pinada, linear-lanceolada.; Erva, terrestre 0,7m; Mata de Galeria.","UB0033640","UB0033640",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-01 15:17:56-03","UnB","UB","106434","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Rocha, MAL","Rocha, MAL","105","2007","01","02","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. Interior da mata, sobre barranco.","-47.5995","-14.164667","1164","1164",NA,"Rizoma curto-reptante; frondes dimorfas; soros acrosticóides.; Erva, terrestre 0,4m; Mata de Galeria.",NA,NA,NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:17:56-03","UnB","UB","106464","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Rocha, MAL","Rocha, MAL","138","2007","02","23","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Potal da Chapada. interior da mata, lugar sombreado, sobre barranco.","-47.5995","-14.164667","1164","1164",NA,"Rizoma prostrado com escamas cast.escuras. Soros acrosticóides.; Erva, terrestre 0,3m; Mata de Galeria.","UB0033641","UB0033641",NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:17:56-03","UnB","UB","143227","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Willd.) T. Moore","Novelino, RF","Krieger, L","24100","1989","09","18","Southern America","Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Na mata, sobre pedras","UB0033642","UB0033642","44599","auto","2007","07",NA,NA,NA,NA,"07",NA,NA,NA,NA
"271","2021-02-08 12:46:33-03","UFRGS","ICN","190879","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Novelino, RF","Damazio, L","s.n.",NA,NA,NA,"América do Sul","Brasil","MG","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Doação RB 105253",NA,NA,"44599","auto","2007","02",NA,NA,NA,NA,"22",NA,NA,NA,NA
"272","2021-02-08 12:46:33-03","UFRGS","ICN","173404","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Novelino, RF","Windisch, RW; Ghillány, A","544","1976","06","16","América do Sul","Brasil","BA","Mucugê","Serra da Capa Bode.","-41.3708000183105","-13.0052995681763","1400","1400",NA,"Doação HB 63774; Sobre pedras, à sombra.",NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:46:33-03","UFRGS","ICN","190880","S","Plantae","Fern",NA,"Dryopteridaceae","Elaphoglossum","tectum","Elaphoglossum tectum","(Humb. & Bonpl. ex Willd.) T. Moore","Novelino, RF","Damazio, L","512",NA,NA,NA,"América do Sul","Brasil","MG","Ouro Preto","Serra do Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Doação RB 36739; Velhos rochedos",NA,NA,"44599","auto","1991","02",NA,NA,NA,NA,"06",NA,NA,NA,NA
