"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"243","2020-09-30 10:52:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Souza, MC","Silva, RCC; Costa, IR","135","1984","02","09","Southern America","Brasil","Rio de Janeiro",NA,"Árvore com flor branca",NA,NA,"Jardim Botânico do Rio de Janeiro, seção 18 canteiro B piq. 2","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","2003",NA,NA,NA,"01",NA,NA,"05",NA,NA,NA
"244","2020-08-20 14:58:28-03","UFSC","FLOR","31222","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Neomitranthes","wilsoniana","Neomitranthes wilsoniana","Mattos",NA,"Hoehne, W.","5977","1965","05","20",NA,"Brasil","Rio de Janeiro",NA,"arbusto, 1,5 a 2,5m altura","FLOR0031222",NA,"Barra da Tijuca.","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-04 15:45:37-03","IF","SPSF","11358","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura",NA,NA,"O.T. Aguiar","198","1987","08","11","América do Sul","Brasil","SP",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Estação Experimental de Tupi","-47.6399993896484","-22.7199993133545","Piracicaba",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"246","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","axillaris","Calyptranthes axillaris","O.Berg",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Mart.",NA,"P14P1N0001","ad Tocaia in arenosis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","maschalantha","Calyptranthes maschalantha","O.Berg",NA,"Raben, FC","428",NA,NA,NA,"Southern America","Brazil",NA,NA,"Original herbarium: Mart. There is another Raben 428 = Trembleya laniflora var. genuina",NA,NA,"Habitat in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura","DC.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,"in Minas Novas ad flumen S. Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Dryas; HABITAT: Dryas",NA,NA,"in fruticetis arenosis maritimis ad Lagoa de Freitas, Dryas, Pitanga-de-cachorro dicta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Dryas; HABITAT: Dryas",NA,NA,"in fruticetis arenosis maritimis ad Lagoa de Freitas, Dryas, Pitanga-de-cachorro dicta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","tuberculata","Calyptranthes tuberculata","O.Berg",NA,"Martius, C","Herb. Fl.56",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"In maritimus ad Cabo Frio et ad litus maris, prope Copacabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","tuberculata","Calyptranthes tuberculata","O.Berg",NA,"Luschnath, B","31",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Mart.",NA,NA,"In maritimus ad Cabo Frio et ad litus maris, prope Copacabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","tuberculata","Calyptranthes tuberculata","O.Berg",NA,"Luschnath, B","32",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Mart. There is another Luschnath 32 = Brassavola tuberculata Hook.",NA,NA,"In maritimus ad Cabo Frio et ad litus maris, prope Copacabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrciaria","perforata","Myrciaria perforata","O.Berg",NA,"Gaudichaud Beaupré, C","761",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Kunth; Dryas; HABITAT: Dryas",NA,NA,"prope urbem Rio de Janeiro in arenosis maritimis silvaticis ad Lagoa de Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrciaria","perforata","Myrciaria perforata","O.Berg",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Dryas; HABITAT: Dryas",NA,NA,"prope urbem Rio de Janeiro in arenosis maritimis silvaticis ad Lagoa de Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:11:17-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Myrciaria","tolypantha","Myrciaria tolypantha pubescens","O.Berg",NA,"Gaudichaud Beaupré, C","761",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Original herbarium: Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:44:16-03","UFRGS","ICN","087925","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","nitida","Neomitranthes nitida","Mattos",NA,"Collares, JER","14","1980","05","10","América do Sul","Brasil","SP",NA,"ISOTYPUS, árvore de 7m, flôr branca, cálice verde-claro, frequência densa; Floresta Ombrófila. Loefgrenia 110: 2. 1997.","ICN00000412","ICN00000412",NA,NA,NA,"Ilha de São Sebastião","180","180","Isotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:44:16-03","UFRGS","ICN","061162","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Hoehne, W","5934","1964","12","19","América do Sul","Brasil","RJ",NA,"arbusto ramificado de 1m de altura, frutos roxo-escuros, adstringentes; restinga ao sol",NA,NA,"BR 6, estrada Rio-Santos",NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:44:16-03","UFRGS","ICN","098715","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Araujo, D; et. al","5046","1982","05","05","América do Sul","Brasil","RJ",NA,"arbusto 1,8m de altura, heliófilo, muito frequente, flores brancas, perfumadas; restinga arbustiva aberta",NA,NA,"próximo a Praia Seca, cômoro da lagoa Pitanguinha","-42.3431015014648","-22.8728008270264","Araruama",NA,NA,NA,"38914","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:44:16-03","UFRGS","ICN","098719","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Somner, GV","s.n.","1983","04","26","América do Sul","Brasil","RJ",NA,"arbusto; restinga",NA,NA,"Barra de Maricá","-42.8185997009277","-22.9193992614746","Maricá",NA,NA,NA,"20726","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:44:16-03","UFRGS","ICN","086048","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Amaral Jr, A","1748","1974","01","16","América do Sul","Brasil","RJ",NA,"arbusto, fruto quando maduro preto e passando para vermelho antes da maturação; restinga arenosa com predominância de arbustos, formando densos aglomerados e clareiras arenosas, 1km da orla marítima e 1km da Lagoa de Araruama",NA,NA,"caminho da Praia Seca, mais ou menos 19km do centro da cidade","-42.3431015014648","-22.8728008270264","Araruama",NA,NA,NA,"38914","auto","1984",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:44:16-03","UFRGS","ICN","098714","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Araujo, D; et. al","5194","1982","08","25","América do Sul","Brasil","RJ",NA,"arbusto, 2m altura, heliofilo, frutos verdes, galhas presentes; restinga aberta",NA,NA,"carapebus","-41.7868995666504","-22.3708000183105","Macaé",NA,NA,NA,"47209","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:44:16-03","UFRGS","ICN","098713","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Araujo, D; Maciel, NC","5148","1982","08","23","América do Sul","Brasil","RJ",NA,"arbusto com 2m de altura, semi umbrófil, frutos verdes; restinga arbustiva fechada",NA,NA,"próximo a Lagoa Comprida","-41.7868995666504","-22.3708000183105","Macaé",NA,NA,NA,"47209","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:44:16-03","UFRGS","ICN","098710","S","Plantae","Dicotyledon",NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(DC.) N. Silveira","Sobral, M","Araujo, D; Maciel, NC","3791","1980","06","09","América do Sul","Brasil","RJ",NA,"arbusto com 2m de altura, heliofilo, botões verde claros",NA,NA,"restinga de carapebus","-41.7868995666504","-22.3708000183105","Macaé",NA,NA,NA,"47209","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:12:31-03","IBt","SP","64865","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira",NA,"Mattos, J; Mattos, N","9724","1962","02","21",NA,"Brasil","Paraíba",NA,"Na capoeira baixa da praia, 4m alt.",NA,NA,"Praia do Poço.","-34.8630981445312","-7.11499977111816","João Pessoa",NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:12:31-03","IBt","SP","129587","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira","Sobral, M","Hatschbach, G","31799","1973","04","01",NA,"Brasil","Paraná",NA,NA,NA,NA,"Rio Quiririm","-48.5746994018555","-25.8827991485596","Guaratuba",NA,NA,NA,"41937","auto","1984",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"267","2019-11-21 10:12:31-03","IBt","SP","313320","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira","Barroso, GM","Sucre, D","3729","1968","09","19",NA,"Brasil","Rio de Janeiro",NA,NA,"SP022823","SP022823",NA,"-42.0186004638672","-22.8794002532959","Cabo Frio",NA,NA,NA,"40069","auto","1978",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:12:31-03","IBt","SP","84893","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira","Proença, C","Segadas Vianna, F; Dau, L; Ormond, WT; Machline, GC; Loredo Jr, J","646","1953","08","03",NA,"Brasil","Rio de Janeiro",NA,NA,"SP022821","SP022821","Arraial do Cabo, Praia do Pontal","-42.0186004638672","-22.8794002532959","Cabo Frio",NA,NA,NA,"40069","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:12:31-03","IBt","SP","487285","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira","Farney, C","Farney, C; Araújo, DSD; Coelho, H","4676","2007","05","29",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Próxima ao Aeroporto","-42.0186004638672","-22.8794002532959","Cabo Frio",NA,NA,NA,"40069","auto","2007",NA,NA,NA,"05",NA,NA,"29",NA,NA,NA
"270","2019-11-21 10:12:31-03","IBt","SP","119464","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","obscura","Neomitranthes obscura","(O.Berg) N.Silveira","Sobral, M","Hoehne, W","5934","1964","12","19",NA,"Brasil","Rio de Janeiro",NA,NA,"SP022822","SP022822","Estrada Rio-Santos, BR 6","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,NA,"57442","auto","1991",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA
"271","2019-11-21 10:12:31-03","IBt","SP","119520","S","Plantae",NA,NA,"Myrtaceae","Neomitranthes","wilsoniana","Neomitranthes wilsoniana","Mattos","Mattos, JR","Hoehne, W","5977","1965","05","20",NA,"Brasil","Rio de Janeiro",NA,"Arbusto 1,5-2,5 m alt. Flores alvas","SP001379","SP001379","Barra da Tijuca. Na restinga","-43.2075004577637","-22.9027996063232","Rio de Janeiro",NA,NA,"Isotype","57442","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2010-08-16 16:43:42-03","GH","HU-HERB","GH 00068926","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O. Berg",NA,"L. Riedel","1018","1832","10",NA,"South America","Brazil","Rio de Janeiro","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,"1018",NA,"undetermined"
"273","2010-08-16 16:43:42-03","GH","HU-HERB","GH 00068926","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","obscura","Calyptranthes obscura fluminensis","O. Berg",NA,"L. Riedel","1018","1832","10",NA,"South America","Brazil","Rio de Janeiro","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"fluminensis",NA,NA,NA,NA,"1018",NA,"undetermined"
