"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"1103","2019-11-13 11:17:04-03","USP","SPF","116234","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001","10",NA,"Garcia, RJF","1996","04","30","Brasil","São Paulo","Ferraz de Vasconcelos",NA,"-46.381944","-23.572222","-46.381944","-23.572222","SPF00116234","SPF00116234",NA,NA,NA,NA,NA,"822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2019-11-13 11:17:04-03","USP","SPF","116614","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Leitão Filho, HF",NA,NA,NA,"Leitão Filho, HF","1996","01","30","Brasil","São Paulo","Ubatuba",NA,"-44.852789","-23.3525","-44.852789","-23.3525","SPF00116614","SPF00116614",NA,NA,NA,NA,NA,"34389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2019-11-13 11:17:04-03","USP","SPF","143818","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Peroni, N","2000","06",NA,"Foster, W","2000","04","22","Brasil","São Paulo","São Sebastião","Praia Barra do Una.","-45.766667","-23.716667","-45.766667","-23.716667","SPF00143818","SPF00143818",NA,NA,NA,NA,NA,"284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2019-11-13 11:17:04-03","USP","SPF","171444","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Miller, JS","1994",NA,NA,"Thomas, WW","1993","10","22","Brasil","Bahia","Prado","Reserva Florestal da Brasil de Holanda Industrias SA.","-39.333333","-17.183333","-39.333333","-17.183333","SPF00171444","SPF00171444",NA,NA,NA,NA,NA,"10111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2019-11-13 11:17:04-03","USP","SPF","175011","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Förther, H","2009","08",NA,"Amorim, AMA","2004","12","29","Brasil","Bahia","Itanhém",NA,"-40.426111","-17.138056","-40.426111","-17.138056","SPF00175011","SPF00175011",NA,NA,NA,NA,NA,"4594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","2021-03-15 18:26:13-03","USP","SPF","206893","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Gardiner, L",NA,NA,NA,"Zappi, DC; Milliken, W; Sasaki, D; Frisby, SM; Piva, JH","2008","08","23","Brasil","Mato Grosso","Novo Mundo","Parque Estadual do Cristalino, Parque Estadual Cristalino. Limite Sudeste do Parque, perto da margem do Rio Nhandu.","-55.0127","-9.3846","-55.0127","-9.3846","SPF00206893","SPF00206893",NA,"Erva ereta com flores alvas.; Mata de cipó inundável.",NA,NA,NA,"1398",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1109","2021-03-15 18:26:13-03","USP","SPF","211980","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Damasceno Jr, GA","2011","10","20","Pace, MR","2011","10","20","Brasil","Mato Grosso do Sul","Campo Grande","Universidade Federal de Mato Grosso do Sul, Reserva da UFMS.","-54.6","-20.5","-54.6","-20.5","SPF00211980","SPF00211980",NA,"Liana. Latescente. Tronco de casca vermelha, ramos laterais jovens volúveis.; Cerradão.",NA,NA,NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2019-11-13 11:17:04-03","USP","SPF","68466","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001","10",NA,"Leoni, LS","1990","10","12","Brasil","Minas Gerais","Carangola","Serra da Araponga","-42.483333","-20.716667","-42.483333","-20.716667","SPF00068466","SPF00068466",NA,NA,NA,NA,NA,"s.n.",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","2019-11-13 11:17:04-03","USP","SPF","60909","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001","10",NA,"Pirani, JR","1988","02","16","Brasil","Bahia","Ibicaraí",NA,"-39.633333","-14.866667","-39.633333","-14.866667","SPF00060909","SPF00060909",NA,NA,NA,NA,NA,"2335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","2019-11-13 11:17:04-03","USP","SPF","81535","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Kallunki, JA","1993",NA,NA,"Kallunki, JA","1993","02","01","Brasil","Bahia","Aurelino Leal",NA,"-39.383333","-14.333333","-39.383333","-14.333333","SPF00081535","SPF00081535",NA,NA,NA,NA,NA,"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","2019-11-13 11:17:04-03","USP","SPF","96910","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001",NA,NA,"Furlan, A","1994","04","16","Brasil","São Paulo","Ubatuba",NA,"-45.083333","-23.4","-45.083333","-23.4","SPF00096910","SPF00096910",NA,NA,NA,NA,NA,"1482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","2019-11-13 11:17:04-03","USP","SPF","36431","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2003",NA,NA,"Lewis, GP","1984","12","21","Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,"SPF00036431","SPF00036431","41184",NA,"auto",NA,NA,"CFCR7431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","2019-11-13 11:17:04-03","USP","SPF","100649","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001",NA,NA,"Pirani, JR","1994","12","09","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande","-41.1128005981445","-20.8488998413086",NA,NA,"SPF00100649","SPF00100649","35694",NA,"auto",NA,NA,"3536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2019-11-13 11:17:04-03","USP","SPF","177077","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Guimarães, EF","2006",NA,NA,"Salimena-Pires, FRG","2001","10","21","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"SPF00177077","SPF00177077","11991",NA,"auto",NA,NA,"949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2019-11-13 11:17:04-03","USP","SPF","183309","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Lima, HC",NA,NA,NA,"Lima, HC","1992","11","29","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,"SPF00183309","SPF00183309","29995",NA,"auto",NA,NA,"4569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2019-11-13 11:17:04-03","USP","SPF","122000","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001","10",NA,"Bertoncini, AP","1996","12","12","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00122000","SPF00122000","38855",NA,"auto",NA,NA,"728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2019-11-13 11:17:04-03","USP","SPF","99143","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2000","06",NA,"Rossi, L","1994","03","31","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,"SPF00099143","SPF00099143","24176",NA,"auto",NA,NA,"1484",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2019-11-13 11:17:04-03","USP","SPF","10077","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Hoehne, W",NA,NA,NA,"Hoehne, W","1933","04","24","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"SPF00010077","SPF00010077","53584",NA,"auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2019-11-13 11:17:04-03","USP","SPF","92958","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Cavalheiro, L","2001","10",NA,"Mello-Silva, R","1994","05","12","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"SPF00092958","SPF00092958","41034",NA,"auto",NA,NA,"936",NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","2019-11-13 11:17:04-03","USP","SPF","165693","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Conceição, SF","2005","10",NA,"Peralta, DF","2004","02","18","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00165693","SPF00165693","34265",NA,"auto",NA,NA,"2305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","2021-03-25 13:51:48-03","UNIVILLE","JOI","9825","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Catenacci, F",NA,NA,NA,"Catenacci, F","2009","09","11","Brasil","Paraná","Antonina","Reserva do Cachoeira.","-48.7118988037109","-25.4286003112793",NA,NA,"JOI009825","JOI009825","38300","; HABITAT: borda da mata; TIPO VEGETACIONAL: Floresta Ombrófila Densa","auto",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","2021-03-25 13:51:48-03","UNIVILLE","JOI","5883","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Mancinelli, W. S.","2007","07","18","P.E. Hogrefe","2006","04","07","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI005883","JOI005883","23627","; HABITAT: restinga; HABITO: liana","auto",NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125","2021-03-25 13:51:48-03","UNIVILLE","JOI","7605","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Jotham Ziffer Berger","1905","06","29","Meirelles, J.","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Maracujá.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007605","JOI007605","23627","; HABITAT: mata; HABITO: erva","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2021-03-25 13:51:48-03","UNIVILLE","JOI","6024","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","F.C.S. Vieira","2007","07","06","D. Martins","2007","07","06","Brasil","Santa Catarina","São Francisco do Sul","Ilha Maracujá.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI006024","JOI006024","23627","; HABITAT: borda da mata; HABITO: liana","auto",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","2021-03-25 13:51:48-03","UNIVILLE","JOI","7600","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","Jotham Ziffer Berger","1905","06","29","Meirelles, J.","2007","11","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Maracujá.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007600","JOI007600","23627","; HABITAT: mata; HABITO: erva","auto",NA,NA,"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2019-10-07 09:12:31-03","UEFS","HUEFS","69374","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Taylor, E.L.","1983","04","10","Brasil","Maranhão","Santa Luzia","CEM (km. 100 on BR222) also known as Bom Jesus; Fazenda Batuta, 2 km. NE of city center. Forest remnant on N-S ridge. 5km. E of main house. Collected at forest border among secondary growth in open field that had been cut over and was regenerating. Dry, sandy soil, high insolation.","-46.783333","-4.483333","46W47'","4S29'","HUEFS0069374","HUEFS0069374",NA,NA,NA,"Angiospermae","Boraginales","E1179",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1129","2019-10-07 09:12:31-03","UEFS","HUEFS","90099","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Stapf, M.N.S.","2004","10","23","Brasil","Bahia","Ilhéus","Km 18 estrada Una-São José da Vitória.","-39.175556","-15.215556","39W10'32''","15S12'56''","HUEFS0090099","HUEFS0090099",NA,"Mata.",NA,"Angiospermae","Boraginales","346",NA,NA,"125","125",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1130","2019-10-07 09:12:31-03","UEFS","HUEFS","210544","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"Kuntz, J.","2013","04","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE-Alecrim. Trilha da Chaminé.","-48","-24","48W","24S","HUEFS0210544","HUEFS0210544",NA,"Floresta Ombrófila Densa.",NA,"Angiospermae","Boraginales","1030",NA,NA,"282","282",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1131","2019-10-07 09:12:30-03","UEFS","HUEFS","13996","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","G.Hatschbach","1992",NA,NA,"Hatschbach, G.","1992","02","13","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"HUEFS0013996","HUEFS0013996","30514",NA,"auto","Angiospermae","Boraginales","56370",NA,NA,"350","350",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1132","2019-10-07 09:12:30-03","UEFS","HUEFS","37152","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Thomas, W.W.","1996","11","14","Brasil","Bahia","Porto Seguro","Parque nacional monte pascoal. Trail to peak of Monte Pascoal. At base of trail & on lower slopes.","-40.574722","-15.264722","40W34'29''","15S15'53''","HUEFS0037152",NA,NA,"Southern Bahian Wet Forest.",NA,"Angiospermae","Boraginales","11245",NA,NA,"100","200",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1133","2019-10-07 09:12:30-03","UEFS","HUEFS","37150","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Thomas, W.W.","1996","11","14","Brasil","Bahia","Porto Seguro","Parque nacional Monte Pascoal. Trail to peak of Monte Pascoal. At base of trail & on lower slopes.","-40.574722","-15.264722","40W34'29''","15S15'53''","HUEFS0037150","HUEFS0037150 HUEFS0037150_01",NA,"Southern Bahian Wet Forest.",NA,"Angiospermae","Boraginales","11245",NA,NA,"100","200",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1134","2019-10-07 09:12:31-03","UEFS","HUEFS","108949","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2007","01",NA,"Amorim, A.M.","2004","12","29","Brasil","Bahia","Itanhaém","Estrada Itanhaém a Batinga, ca. 16 Km. Ramal a direita, dando acesso a Fazenda Pedra Grande. Propriedade de Etevaldo Rezende da Silva.","-40.426111","-17.138056","40W25'34''","17S8'17''","HUEFS0108949","HUEFS0108949",NA,"Floresta ombrófila com elemento de Floresta Estacional.",NA,"Angiospermae","Boraginales","4594",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1135","2019-10-07 09:12:31-03","UEFS","HUEFS","111914","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2007","01",NA,"Mattos-Silva, L.A.","2005","11","02","Brasil","Bahia","Porto Seguro","Propriedade da Veracel.","-39.116667","-16.55","39W7'","16S33'","HUEFS0111914","HUEFS0111914",NA,NA,NA,"Angiospermae","Boraginales","4974",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1136","2019-10-07 09:12:30-03","UEFS","HUEFS","13886","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Carvalho, A.M.de","1991","11","21","Brasil","Bahia","Uruçuca","Serra Grande 7.3 Km na estrada de serra Grande/Itacare Faz. Lagoa do Conjunto","-39.016667","-14.416667","39W1'","14S25'","HUEFS0013886","HUEFS0013886",NA,NA,NA,"Angiospermae","Boraginales","3589",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1137","2019-10-07 09:12:31-03","UEFS","HUEFS","178255","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"García G, J.D.","2009","12","14","Brasil","Pernambuco","Igarassu","Mata de Piedade.","-34.997222","-7.835278","34W59'50''","7S50'7''","HUEFS0178255","HUEFS0178255",NA,"Mata Atlântica Semidecidual.",NA,"Angiospermae","Boraginales","1347",NA,NA,"121","121",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1138","2019-10-07 09:12:31-03","UEFS","HUEFS","213977","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"Popovkin, A.V.","2015","01","07","Brasil","Bahia","Entre Rios","Algodão.","-37.966667","-12.166667","37W58'0''","12S10'","HUEFS0213977","HUEFS0213977",NA,NA,NA,"Angiospermae","Boraginales","1854",NA,NA,"120","120",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1139","2019-11-22 16:07:25-03","UEFS","HUEFS","253067","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"Popovkin, A.V.","2019","02","19","Brasil","Bahia","Entre Rios","Algodão","-37.966667","-12.166667","37W58'","12S10'","HUEFS0253067",NA,NA,"Mata ombrófila densa",NA,"Angiospermae","Boraginales","2101",NA,NA,"110","110",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1140","2019-10-07 09:12:30-03","UEFS","HUEFS","37171","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"Sobral, M.","1988","01",NA,"Brasil","Bahia",NA,"No entroncamento Itiruçu/Jaguaquara, Ba.",NA,NA,NA,NA,"HUEFS0037171","HUEFS0037171",NA,"Resto de mata de cipó (lote 21).",NA,"Angiospermae","Boraginales","5841",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1141","2019-10-07 09:12:30-03","UEFS","HUEFS","38330","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.",NA,NA,NA,NA,"França, F.","1999","06","20","Brasil","Bahia","Entre Rios","BA 093. Ca. 5km da Linha Verde (Massarandupió).","-37.898333","-12.248889","37W53'54''","12S14'56''","HUEFS0038330","HUEFS0038330",NA,"Vegetação arbórea antropizada.",NA,"Angiospermae","Boraginales","3019",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1142","2019-10-07 09:12:30-03","UEFS","HUEFS","39281","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","N.Taroda","2001","02",NA,"Melo, E.","1999","08","27","Brasil","Bahia","Jaguaquara","Estrada para Itiruçu ca. 6 km da BR 116. Área do EBDA.","-40.113889","-13.526667","40W6'50''","13S31'36''","HUEFS0039281","HUEFS0039281",NA,"Orla da mata.",NA,"Angiospermae","Boraginales","2846",NA,NA,"730","730",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1143","2019-10-07 09:12:31-03","UEFS","HUEFS","66819","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Jardim, J.G.","2002","11","15","Brasil","Bahia","Canavieiras","2,5km da entrada da BA 052 Transoricana.","-38.983333","-15.666667","38W59'0''","15S40'0''","HUEFS0066819","HUEFS0066819",NA,NA,NA,"Angiospermae","Boraginales","4065",NA,NA,"97","97",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1144","2019-10-07 09:12:30-03","UEFS","HUEFS","40650","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Melo, E.","1999","10","11","Brasil","Bahia","Canavieiras","31 km de Canavieras.","-38.9472007751465","-15.6750001907349",NA,NA,"HUEFS0040650","HUEFS0040650","48203",NA,"auto","Angiospermae","Boraginales","3070",NA,NA,"25","25",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1145","2019-10-07 09:12:30-03","UEFS","HUEFS","50633","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","S.F.Conceição","2005","08",NA,"Farias, G.L.","1989","11","08","Brasil","Bahia","Porto Seguro","Reserva Florestal de Porto do Seguro.","-39.0647010803223","-16.4496994018555",NA,NA,"HUEFS0050633","HUEFS0050633","68835","Capoeira.","auto","Angiospermae","Boraginales","333",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"1146","2015-03-17 14:34:06-03","F","FMNH-SEEDPLANTS","V0313174F","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0313174F","V0313174F_01",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1147","2015-03-17 14:34:06-03","F","FMNH-SEEDPLANTS","V0313165F","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0313165F","V0313165F_01",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1148","2015-03-06 21:52:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,"J. S. Miller",NA,NA,NA,"C. Díaz S. & Rod. Vasquez","1988","10","22","Peru","Tumbes","Zarumilla","entre los campamentos de vigilancia Campo Verde y Cabo Cotrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"3103","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1149","2015-03-17 14:34:04-03","F","FMNH-SEEDPLANTS","V0313085F","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0313085F","V0313085F_01",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1150","2019-06-03 14:52:01-03","F","FMNH-SEEDPLANTS","V0088289F","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,NA,NA,NA,NA,"J. G. Graham","1998","7","28","Peru","Ucayali","Purús","Dist. Purús, Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","-71.1","-10.07",NA,NA,"V0088289F","V0088289F_01 V0088289F_02",NA,NA,NA,"Spermatophyta",NA,"661","South America",NA,"300","350",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"1151","2015-03-17 14:34:03-03","F","FMNH-SEEDPLANTS","V0313059F","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"V0313059F","V0313059F_01",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
