"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"300","2020-09-12 05:00:02-03","US","US","2403065","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1957","10","6","Brazil","Santa Catarina","Araquari","Inferninho","-48.7221984863281","-26.3700008392334",NA,NA,"US01899350","US01899350_01 US01899350_02","10",NA,NA,"Myrtales","4059","South America - Neotropics",NA,NA,NA,NA,"25329","auto","Dicotyledonae",NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","2403597","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1959","10","30","Brazil","Santa Catarina","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424",NA,NA,"US01899348","US01899348_01 US01899348_02","200",NA,NA,"Myrtales","9285","South America - Neotropics",NA,NA,NA,NA,"23999","auto","Dicotyledonae",NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","2281884","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"Klein, --","1955","9","9","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"US01899353","US01899353_01 US01899353_02","100",NA,NA,"Myrtales","1552","South America - Neotropics",NA,NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","2706499","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1968","9","17","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,"US01899344","US01899344_01 US01899344_02",NA,NA,NA,"Myrtales","29734","South America - Neotropics",NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","2027634","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1949","10","27","Brazil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314",NA,NA,"US01899354","US01899354_01 US01899354_02",NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","2708114","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1968","5","21","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"US01899347","US01899347_01 US01899347_02","50",NA,NA,"Myrtales","19234","South America - Neotropics",NA,NA,NA,NA,"37295","auto","Dicotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","2743480","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1966","12","1","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Abrolhos","-48.834400177002","-25.476900100708",NA,NA,"US01899346","US01899346_01 US01899346_02",NA,NA,NA,"Myrtales","15324","South America - Neotropics",NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2403574","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1959","9","5","Brazil","Santa Catarina","Sombrio","Pirão Frio","-49.61669921875","-29.113899230957",NA,NA,"US01899349","US01899349_01 US01899349_02","10",NA,NA,"Myrtales","9085","South America - Neotropics",NA,NA,NA,NA,"16515","auto","Dicotyledonae",NA,NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","2141630","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D. Legrand",NA,NA,NA,NA,"R. Reitz","1939","11","3","Brazil","Santa Catarina",NA,"Mata S. Pedro.",NA,NA,NA,NA,"US00048257","US00048257_01","40","40",NA,"Myrtales","3173","South America",NA,NA,"australis","Isotype",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2321346","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis impresso-venosa","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1957","9","28","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibarama.",NA,NA,NA,NA,"US00048256","US00048256_01","400","400",NA,"Myrtales","2214","South America",NA,NA,"impresso-venosa","Isotype",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","2321346","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis impresso-venosa","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1957","9","28","Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibarama.",NA,NA,NA,NA,"US00048256","US00048256_01","400","400",NA,"Myrtales","2214","South America",NA,NA,"impresso-venosa","Isotype",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","2841472","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D. Legrand",NA,NA,NA,NA,"R. M. Klein & R. Reitz","1956","6","21","Brazil","Santa Catarina",NA,"Bracojuaquim, Luis Alves.",NA,NA,NA,NA,"US00118236","US00118236_01","300","300",NA,"Myrtales","3337","South America",NA,NA,NA,"Isotype",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"312","2019-12-09 17:30:21-03","UFPR","EFC","16803","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Völtz, R.R.","2017","05","31","Völtz, R.R.; Moraes, D.","2016","11","02","Brasil","Paraná","Antonina","Fazenda Guaricica, SPVS","-48.6425","-25.2819","-48.6425","-25.2819","EFC016803",NA,"150","150",NA,NA,"1522",NA,NA,"Árvore 18 m alt.; botões florais alvos, flores velhas alvas; dossel de Floresta Ombrófila Densa Submontana, em fundo de vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:26:41-03","USP","SPF","215551","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Daneu, L","2010","07","04","Brasil","Bahia","Porto Seguro",NA,"-39.222222","-16.441667","-39.222222","-16.441667","SPF00215551",NA,NA,NA,NA,NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:26:41-03","USP","SPF","215581","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Daneu, L","2010","03","15","Brasil","Bahia","Porto Seguro","RPPN Estação Veracel","-39.222222","-16.441667","-39.222222","-16.441667","SPF00215581",NA,NA,NA,NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:26:42-03","USP","SPF","215852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","11",NA,"Daneu, L","2010","09","02","Brasil","Bahia","Porto Seguro",NA,"-39.222222","-16.441667","-39.222222","-16.441667","SPF00215852",NA,NA,NA,NA,NA,"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-15 18:28:56-03","USP","SPF","223474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2016","02",NA,"Giaretta, A","2015","02","03","Brasil","Rio de Janeiro","Rio de Janeiro","Morro da Urca, Margem da trilha para o bondinho.","-43.165833","-22.969444","-43.165833","-22.969444","SPF00223474",NA,NA,NA,NA,NA,"1489",NA,NA,"Arbusto ca. 3 m alt. Flores alvas muito perfumadas. Amostra em sílica.; Floresta de encosta perturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-15 18:28:56-03","USP","SPF","223483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2016","02",NA,"Giaretta, A","2015","01","30","Brasil","Rio de Janeiro","Nova Friburgo","Sítio Cedro. Margem do rio Macaé.","-42.439694","-22.374444","-42.439694","-22.374444","SPF00223483",NA,NA,NA,NA,NA,"1478",NA,NA,"Árvore ca. 12 m alt. Frutos passados. Amostra em sílica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-15 18:28:56-03","USP","SPF","223493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2016","02",NA,"Giaretta, A","2015","02","09","Brasil","Rio de Janeiro","Guapimirim","Parque Estadual dos Três Picos, Núcleo Paraíso. Trecho do rio entre a represa e o Centro de Primatologia.","-42.913667","-22.496389","-42.913667","-22.496389","SPF00223493",NA,NA,NA,NA,NA,"1493",NA,NA,"Árvore ca. 12 m alt. Frutos marrons. Nervuras secundárias bem marcadas. Amostra em sílica.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:26:42-03","USP","SPF","225789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2013","01",NA,"Savassi-Coutinho, AP","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.968889","-24.0675","-47.968889","-24.0675","SPF00225789",NA,NA,NA,NA,NA,"238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:26:41-03","USP","SPF","215719","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Daneu, L","2010","03","10","Brasil","Bahia","Porto Seguro",NA,"-39.833333","-16.441667","-39.833333","-16.441667","SPF00215719",NA,NA,NA,NA,NA,"271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:26:41-03","USP","SPF","153323","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Hatschbach, G","1989","10","14","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,"SPF00153323",NA,NA,NA,NA,NA,"53526",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"322","2019-11-13 11:26:41-03","USP","SPF","19172","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Hatschbach, G","1968","09","17","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"SPF00019172",NA,NA,NA,NA,NA,"19734",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"323","2019-11-13 11:26:41-03","USP","SPF","164677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2015","05",NA,"Mazine, FF","2003","11","09","Brasil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,"SPF00164677",NA,NA,NA,NA,NA,"1009",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"324","2019-11-13 11:26:41-03","USP","SPF","141843","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mazine, FF","2011","03",NA,"Takahasi, A","1994","11","29","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00141843",NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:26:52-03","USP","SPF","197961","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197961",NA,NA,NA,NA,NA,"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:26:52-03","USP","SPF","197962","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2008","03","16","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197962",NA,NA,NA,NA,NA,"338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:26:52-03","USP","SPF","197963","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2008","10","24","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197963",NA,NA,NA,NA,NA,"398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:26:52-03","USP","SPF","197964","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197964",NA,NA,NA,NA,NA,"537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:26:52-03","USP","SPF","197965","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197965",NA,NA,NA,NA,NA,"534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:26:52-03","USP","SPF","197966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2008","03","16","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197966",NA,NA,NA,NA,NA,"339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:26:52-03","USP","SPF","197967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Santos, MF","2008",NA,NA,"Santos, MF","2007","12","15","Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111","-43.401944","-19.396111","SPF00197967",NA,NA,NA,NA,NA,"533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:26:52-03","USP","SPF","156390","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","Sobral, M","2002",NA,NA,"Hatschbach, G","2002","08","16","Brasil","Minas Gerais","Buenópolis",NA,"-44.1800003051758","-17.8733005523682",NA,NA,"SPF00156390",NA,NA,NA,NA,NA,"73464",NA,NA,NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"333","2021-03-25 13:52:45-03","UNIVILLE","JOI","6615","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","D.Legrand","F.C.S Vieira","2007","09","15","F.C.S. Vieira","2006",NA,NA,"Brasil","Santa Catarina","Joinville","Floresta Ombrófila Densa Submontana","-48.8456001281738","-26.3043994903564",NA,NA,"JOI006615","JOI006615",NA,NA,NA,NA,"1954",NA,NA,"Habito: Árvore",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"334","2021-03-25 13:52:46-03","UNIVILLE","JOI","17071","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Uller, H. F.","2011","08","17","Uller, H. F.","2011","08","17","Brasil","Santa Catarina","Gaspar",NA,"-48.973333","-26.926111","48º58'24''W","26º55'34''S","JOI017071","JOI017071",NA,NA,NA,NA,"240",NA,NA,"Flor branca Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-25 13:52:46-03","UNIVILLE","JOI","3416","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Gasper, A. L.",NA,NA,NA,"L. Sevegnani","2000","12","21","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"JOI003416","JOI003416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"336","2021-03-25 13:52:46-03","UNIVILLE","JOI","4555","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","M. Sobral","2010","01","01","L. Sevegnani","2000","12","21","Brasil","Santa Catarina","Joinville",NA,"-48.8456001281738","-26.3043994903564",NA,NA,"JOI004555","JOI004555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"337","2021-03-25 13:52:46-03","UNIVILLE","JOI","6305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"E.K. Ronchi","2007","09","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI006305","JOI006305",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: mata capoeira; HABITO: Árvore",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"338","2021-03-25 13:52:46-03","UNIVILLE","JOI","6600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","M. Sobral","2012","01","01","M.Z.F.","2007","10","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI006600","JOI006600","3","3",NA,NA,"4",NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Restinga",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"339","2021-03-25 13:52:46-03","UNIVILLE","JOI","15259","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"T.G. Fendrich","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI015259","JOI015259",NA,NA,NA,NA,"51",NA,NA,"Ilha Antropizada; HABITAT: mata secundária; HABITO: Árvore",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"340","2021-03-25 13:52:46-03","UNIVILLE","JOI","15248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"T.G. Fendrich","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI015248","JOI015248",NA,NA,NA,NA,NA,NA,NA,"; HABITAT: mata secundária (ilha antropizada); HABITO: Árvore",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"341","2021-03-25 13:52:46-03","UNIVILLE","JOI","14648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"T. G. Fendrich","2008","09","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro. Ilha Antropizada.","-48.6380996704102","-26.2432994842529",NA,NA,"JOI014648","JOI014648",NA,NA,NA,NA,NA,NA,NA,"Cor/Flor: corola branca Habito: Árvore",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"342","2021-03-25 13:52:50-03","UNIVILLE","JOI","3965","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M. Sobral","2004","12","23","F.C.S. Vieira","2004","10","11","Brasil","Santa Catarina","Garuva","Monte Crista.","-48.8549995422363","-26.0266990661621",NA,NA,"JOI003965","JOI003965","30","30",NA,NA,"511",NA,NA,"; HABITAT: mata secundária, ciliar; HABITO: fanerófita, terrestre",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"343","2021-03-25 13:52:50-03","UNIVILLE","JOI","5018","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M.E.G. Sobral","2007","07","19","F.C.S. Vieira","2006","10","20","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,"JOI005018","JOI005018","5","5",NA,NA,"1856",NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"344","2019-10-07 09:34:52-03","UEFS","HUEFS","5035","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Hatschbach, G.","1968","05","21","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"HUEFS0005035","HUEFS0005035","50","50","Angiospermae","Myrtales","19234",NA,NA,NA,NA,NA,"45291","auto","Rosanae",NA,NA,NA,NA,NA
"345","2019-10-07 09:34:52-03","UEFS","HUEFS","64908","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Hatschbach, G.","1989","10","14","Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,"HUEFS0064908","HUEFS0064908","30","50","Angiospermae","Myrtales","53526",NA,NA,"Mata pluvial.",NA,NA,"41937","auto","Rosanae",NA,NA,NA,NA,NA
"346","2021-03-04 11:17:34-03","UEFS","HUEFS","87240","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","duarteanus","Calycorectes duarteanus","Legrand",NA,NA,NA,NA,"Reitz","1956","06","21","Brasil","Santa Catarina",NA,"Braço Joaquim, Luis Alves.",NA,NA,NA,NA,"HUEFS0087240",NA,NA,NA,"Angiospermae","Myrtales","3337",NA,NA,"Mata.",NA,"Isótipo",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"347","2019-10-07 09:35:13-03","UEFS","HUEFS","227454","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"Giaretta, A.","2015","02","09","Brasil","Rio de Janeiro","Guapimirim","Parque Estadual Três Picos. Núcleo Paraíso. trecho do rio entre a represa e o Centro de Primatologia.","-42.913611","-22.484722","42W54'49''","22S29'5''","HUEFS0227454",NA,NA,NA,"Angiospermae","Myrtales","1493",NA,NA,"Floresta Ombrófila Densa",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"348","2019-10-07 09:35:20-03","UEFS","HUEFS","146766","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral",NA,NA,NA,NA,"Silva, J.M.","2007","10","16","Brasil","Paraná","Morretes","América de Baixo.","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0146766","HUEFS0146766",NA,NA,"Angiospermae","Myrtales","6129",NA,NA,NA,NA,NA,"30514","auto","Rosanae",NA,NA,NA,NA,NA
"349","2019-10-07 09:35:20-03","UEFS","HUEFS","197352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral",NA,NA,NA,NA,"Klein, R.M.","1968","12","18","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa.","-48.5491981506348","-27.596700668335",NA,NA,"HUEFS0197352","HUEFS0197352","490","490","Angiospermae","Myrtales","8049",NA,NA,NA,NA,NA,"27000","auto","Rosanae",NA,NA,NA,NA,NA
