"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"1198","2020-09-02 16:29:55-03","Cenargen","CEN","45250","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F. França","Benedito Marques da Silva","133","2001","03","02","Brasil","BA","MUCUGE","Projeto Sempre Viva. Trilha do Tiburtino.","-41.341388","-12.993333","-41.341388","-12.993333",NA,NA,"Frutos imaturos verdes com pontos esbranquiçados, passando a amarelo e depois alaranjado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (51744). Feira de Santana - Bahia.","CEN00045250","CEN00045250",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,"1",NA
"1199","2020-09-02 16:29:55-03","Cenargen","CEN","45251","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","E. Melo","Benedito Marques da Silva","134","2001","03","04","Brasil","BA","MUCUGE","Estrada Mucugê-Andaraí, próximo ao Resort.","-41.341388","-12.993333","-41.341388","-12.993333",NA,NA,"Frutos imaturos verdes com pontos esbranquiçados, passando a amarelo e depois alaranjado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (51745). Feira de Santana - Bahia.","CEN00045251","CEN00045251",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2001","03",NA,NA,NA,NA,NA,"1",NA
"1200","2020-09-02 16:29:55-03","Cenargen","CEN","77814","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Bruno Machado Teles Walter","5956","2009","12","15","Brasil","DF","BRASILIA","Planaltina. Núcleo Rural Rio Preto, região da fazenda Cooperbrás. Reservas de cerrado adjacentes á plantios agrícolas.","-47.5575","-15.757222","-47.5575","-15.757222","990","990",NA,"CEN00077814","CEN00077814",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,"4",NA
"1201","2020-09-02 16:29:55-03","Cenargen","CEN","82723","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Rafaela Campostrini Forzza","6703","2011","11","21","Brasil","GO","CAIAPONIA","Estrada Caiapônia - Rio Verde (GO 184)","-51.651388","-17.161111","-51.651388","-17.161111","952","952","Cerrado com afloramentos, flores com cálice verde, corola alva. Doação do Jardim Botânico do Rio de Janeiro RB 557045","CEN00082723","CEN00082723",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2013","03",NA,NA,NA,NA,NA,"1",NA
"1202","2020-09-02 16:29:55-03","Cenargen","CEN","83447","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","M. H. Fernandes","Márcio Honorato Fernandes","61","2012","04","05","Brasil","DF","BRASILIA","Fazenda Santa Cecília, Núcleo Rural Rajadinha II.","-47.643055","-15.756111","-47.643055","-15.756111","969","969",NA,"CEN00083447","CEN00083447",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,NA,NA,NA,"5",NA
"1203","2020-09-02 16:29:55-03","Cenargen","CEN","86229","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Alba Cordeiro","31","2012","03","06","Brasil","DF","BRASILIA","Planaltina - Sítio Sr. Cupertino","-47.585277","-15.748333","-47.585277","-15.748333",NA,NA,"Ramos com fruto. Doação","CEN00086229","CEN00086229",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2014","11",NA,NA,NA,NA,NA,"1",NA
"1204","2020-09-02 16:29:55-03","Cenargen","CEN","86412","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Araci Molnar Alonso","62","2012","12","10","Brasil","DF","BRASILIA","Planaltina. Sítio Sr. Cupertino","-47.585277","-15.748333","-47.585277","-15.748333",NA,NA,"Doação.","CEN00086412","CEN00086412",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2014","11",NA,NA,NA,NA,NA,"1",NA
"1205","2020-09-02 16:29:55-03","Cenargen","CEN","87715","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Araci Molnar Alonso","743","2013","04","02","Brasil","DF","BRASILIA","Planaltina - Sítio do Sr. Cupertino","-47.585277","-15.748333","-47.585277","-15.748333",NA,NA,"Coletada na trilha. Ramo com fruto. Doação CPAC.","CEN00087715","CEN00087715",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2015","02",NA,NA,NA,NA,NA,"1",NA
"1206","2020-09-02 16:29:55-03","Cenargen","CEN","92587","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","R. Liesner","Raymond Mervyn Harley","27231","1988","12","13","Brasil",NA,NA,"Bahia. Mun.: Agua Quente. Pico das Almas. Vale ao noroeste do Pico. Elev. 1400-1500 m.","-41.983333","-13.5","-41.983333","-13.5",NA,NA,"Caules jovens ferrugíneo-claro. Folhas discolores, densamente tomentosas na face inferior, verde médio e esparsamente tomentosa na face superior. Corola creme. Flore feminina. Doação do Projeto dos Campos Rupestres do Brasil.","CEN00092587","CEN00092587",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1207","2020-09-02 16:29:55-03","Cenargen","CEN","96978","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter & J. B. Pereira","Carlos Romero Martins","2359","2016","11","13","Brasil","DF","BRASILIA","Parque Nacional de Brasília, em frente ao Decantador","-47.932222","-15.734166","-47.932222","-15.734166",NA,NA,"Doação Flora do Brasil - Distrito Federal.","CEN00096978","CEN00096978",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2017","02",NA,NA,NA,NA,NA,"2",NA
"1208","2020-09-02 16:29:55-03","Cenargen","CEN","97287","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Anderson Cássio Sevilha","5034","2008","12","12","Brasil","MG","RIO PARDO DE MINAS","Vereda Funda. Parcela 07 - Cabeceira Mata dos Cavalos.","-42.580833","-15.956666","-42.580833","-15.956666","936","936","Botões florais verdes.","CEN00097287","CEN00097287",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,"4",NA
"1209","2020-09-02 16:29:55-03","Cenargen","CEN","98125","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Carlos Romero Martins","2463","2017","01","22","Brasil","DF","BRASILIA","Parque Nacional de Brasília. Borda do Cerrado ralo entorno da Trilha do Cristal, sentido ao córrego Cristal.","-47.931111","-15.726111","-47.931111","-15.726111",NA,NA,"Doação Flora do Brasil - Distrito Federal.","CEN00098125","CEN00098125",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2017","06",NA,NA,NA,NA,NA,"3",NA
"1210","2020-09-02 16:29:55-03","Cenargen","CEN","98326","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","Elsie F. Guimarães & T. S. Mendes","Gustavo Martinelli","16628","2010","11","28","Brasil","MS","CORUMBA","Serra do Amolar, Rio Paraguai.",NA,"-18.250277","-57433611.0","-18.250277",NA,NA,"Em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Cristais soltos. Folhas verdes discolores; flores com cálice verde, corola verde, botões florais verdes. Doação Jardim Botânico do Rio de Janeiro RB nº 455874.","CEN00098326","CEN00098326",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,"1",NA
"1211","2020-09-02 16:29:55-03","Cenargen","CEN","63531","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. Pereira-Silva","Glocimar Pereira-Silva","4310","2000","10","20","Brasil","DF","BRASILIA","ARIE Riacho Fundo, Balão do Aeroporto.","-47.9296989440918","-15.7797002792358","-4793333.0","-1588333.0","1050","1050",NA,"CEN00063531","CEN00063531",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2000","10",NA,NA,NA,NA,NA,"4",NA
"1212","2020-09-02 16:29:55-03","Cenargen","CEN","37289","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Lídio Coradin","2350","1979","09","24","Brasil","DF","BRASILIA","Cerrado próximo á Escola Fazendária, á direita, sentido RECOR (IBGE).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Planta de 1,00 m de altura.","CEN00037289","CEN00037289",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2011","06",NA,NA,NA,NA,NA,"5",NA
"1213","2020-09-02 16:29:55-03","Cenargen","CEN","37249","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. D. Vale","Lídio Coradin","2309","1979","09","24","Brasil","DF","BRASILIA","Cerrado próximo á Escola Fazendária, á esquerda.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00037249","CEN00037249",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2007","06",NA,NA,NA,NA,NA,"5",NA
"1214","2020-09-02 16:29:55-03","Cenargen","CEN","54717","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. M. Antar","Francisco Ferreira de Miranda Santos","188","2004","09","14","Brasil","DF","BRASILIA","Cerrado próximo ao Centro Olímpico da Universidade de Brasília - UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Flores com o cálice tomentoso e estames com anteras vermelhas.","CEN00054717","CEN00054717",NA,"Unicata",NA,NA,NA,NA,"70570","auto","2017","07",NA,NA,NA,NA,NA,"1",NA
"1215","2020-09-02 16:29:55-03","Cenargen","CEN","37368","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. D. Vale","Lídio Coradin","2429","1979","09","24","Brasil","DF","BRASILIA","Cerrado próximo ao Colégio Agrícola e o Vale do Amanhecer, sentido Sobradinho - DF.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"G. D. Vale: ( = A. lhotzkiana Cham)","CEN00037368","CEN00037368",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2007","06",NA,NA,NA,NA,NA,"4",NA
"1216","2020-09-02 16:29:55-03","Cenargen","CEN","57136","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Alexandro Pires da Silva","195","1997","02","06","Brasil","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Presença de frutos imturos verdes. Folhas discolores.","CEN00057136","CEN00057136",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2009","04",NA,NA,NA,NA,NA,"4",NA
"1217","2020-09-02 16:29:55-03","Cenargen","CEN","57108","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Alexandro Pires da Silva","132","1997","01","08","Brasil","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Frutos secos marrons.","CEN00057108","CEN00057108",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2009","04",NA,NA,NA,NA,NA,"3",NA
"1218","2020-09-02 16:29:55-03","Cenargen","CEN","57094","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Alexandro Pires da Silva","117","1997","01","08","Brasil","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Botões florais marrons, folhas discolores.","CEN00057094","CEN00057094",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2009","04",NA,NA,NA,NA,NA,"4",NA
"1219","2020-09-02 16:29:55-03","Cenargen","CEN","56444","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Alexandro Pires da Silva","278","1997","03","13","Brasil","DF","BRASILIA","Coletas no Parque Olhos d#?#Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Folhas discolores. Face abaxial áspera, frutos em cachos.","CEN00056444","CEN00056444",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2009","04",NA,NA,NA,NA,NA,"2",NA
"1220","2020-09-02 16:29:55-03","Cenargen","CEN","29611","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F. R. G. Salimena","José Antônio da Silva","84","1980","04","07","Brasil","DF","BRASILIA","CPAC - EMBRAPA BR-020 km 15. Brsília-Fortaleza. Planaltina.","-47.9296989440918","-15.7797002792358","-4770833.0","-1559167.0",NA,NA,"Área de pastagem nativa. Folha aveludada brilhante. Altitude entre 1175 - 1200 m. Doação da Embrapa CPAC.","CEN00029611","CEN00029611",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2011","07",NA,NA,NA,NA,NA,"1",NA
"1221","2020-09-02 16:29:55-03","Cenargen","CEN","15972","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F. França","Efigênia de Melo","406","1990","12","13","Brasil","DF","BRASILIA","Estrada Taguatinga - Brazlândia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Flor creme. Folhas aveludadas, discolores. Beira de estrada. Doação do Plantas do Brasil.","CEN00015972","CEN00015972",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2004","04",NA,NA,NA,NA,NA,"1",NA
"1222","2020-09-02 16:29:55-03","Cenargen","CEN","84846","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Gabriel Damasco do Vale","183","2006","10","30","Brasil","DF","BRASILIA","Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00084846","CEN00084846",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2014","01",NA,NA,NA,NA,NA,"3",NA
"1223","2020-09-02 16:29:55-03","Cenargen","CEN","84837","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. D. Vale","Gabriel Damasco do Vale","174","2006","10","30","Brasil","DF","BRASILIA","Fazenda Sucupira.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"A planta encontra-se em estágio de frutificação.","CEN00084837","CEN00084837",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2007","06",NA,NA,NA,NA,NA,"3",NA
"1224","2020-09-02 16:29:55-03","Cenargen","CEN","84858","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Gabriel Damasco do Vale","195","2006","09","25","Brasil","DF","BRASILIA","Fazenda Sucupira. Beira da estrada que segue para o SPSB (Sementes Básicas).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00084858","CEN00084858",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2014","01",NA,NA,NA,NA,NA,"2",NA
"1225","2020-09-02 16:29:55-03","Cenargen","CEN","31163","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","J. M. Rezende","João Marcelo de Rezende","287","1996","01","12","Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","-4805000.0","-1586667.0","1150","1150","Frutos quando maduros são vermelhos.","CEN00031163","CEN00031163",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","1998","01",NA,NA,NA,NA,NA,"3",NA
"1226","2020-09-02 16:29:55-03","Cenargen","CEN","31063","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","João Marcelo de Rezende","163","1995","10","20","Brasil","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358",NA,NA,"1150","1150","Folhas discolores, face abaxial pouco mais clara.","CEN00031063","CEN00031063",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","1995","10",NA,NA,NA,NA,NA,"4",NA
"1227","2020-09-02 16:29:55-03","Cenargen","CEN","55198","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Juliene Roveratti Santos","106","2003","10","17","Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00055198","CEN00055198",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2009","04",NA,NA,NA,NA,NA,"4",NA
"1228","2020-09-02 16:29:55-03","Cenargen","CEN","76208","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","J. Roveratti","Juliene Roveratti Santos","697","2007","01","18","Brasil","DF","BRASILIA","Parque Nacional de Brasília - Trilha Cristal Água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00076208","CEN00076208",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,"1",NA
"1229","2020-09-02 16:29:55-03","Cenargen","CEN","436","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F. França","Antônio Costa Allem","436","1976","11","05","Brasil","DF","BRASILIA","Pátios do CENARGEN.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Inflorescências axiliares.","CEN00000436","CEN00000436",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2004","04",NA,NA,NA,NA,NA,"2",NA
"1230","2020-09-02 16:29:55-03","Cenargen","CEN","49551","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. M. Antar","José Floriano Barêa Pastore","283","2003","01","22","Brasil","DF","BRASILIA","Poço Azul.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Folhas velutinas.","CEN00049551","CEN00049551",NA,"Exsicatas",NA,NA,NA,NA,"70570","auto","2017","07",NA,NA,NA,NA,NA,"3",NA
"1231","2020-09-02 16:29:55-03","Cenargen","CEN","50063","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","A. C. Servilha","Glocimar Pereira-Silva","7638","2003","05","08","Brasil","GO","ABADIANIA","Faz. Porto Corumbá, margem direita do rio Corumbá.","-48.706901550293","-16.2042007446289","-4853194.0","-1619833.0","900","900",NA,"CEN00050063","CEN00050063",NA,"Exsicatas",NA,NA,NA,NA,"31693","auto","2004","01",NA,NA,NA,NA,NA,"3",NA
"1232","2020-09-02 16:29:55-03","Cenargen","CEN","50375","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Aécio Amaral-Santos","2150","2003","11","24","Brasil","GO","ALEXANIA","Estrada de acesso à Fazenda Floresta mais 300 metros.","-48.5071983337402","-16.0821990966797","-4858611.0","-1613639.0",NA,NA,NA,"CEN00050375","CEN00050375",NA,"Exsicatas",NA,NA,NA,NA,"32626","auto","2004","07",NA,NA,NA,NA,NA,"4",NA
"1233","2020-09-02 16:29:55-03","Cenargen","CEN","48463","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Glocimar Pereira-Silva","6932","2002","11","08","Brasil","GO","LUZIANIA","Cerca de 100 m do acesso à ponte 1 do rio Alagado. AII. Ponto 20.","-47.9502983093262","-16.2525005340576","-4816778.0","-1628639.0","900","900",NA,"CEN00048463","CEN00048463",NA,"Exsicatas",NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,"4",NA
"1234","2020-09-02 16:29:55-03","Cenargen","CEN","48423","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Glocimar Pereira-Silva","6839","2002","11","06","Brasil","GO","LUZIANIA","Entrada à esquerda ca. 800 m a oeste da ponte sobre o rio Alagado, margem direita do rio. AID (lago). Ponto 11.","-47.9502983093262","-16.2525005340576","-4817111.0","-1620944.0","790","790","Botões florais verdes.","CEN00048423","CEN00048423",NA,"Exsicatas",NA,NA,NA,NA,"83221","auto","2011","06",NA,NA,NA,NA,NA,"3",NA
"1235","2020-09-02 16:29:55-03","Cenargen","CEN","31729","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Bruno Machado Teles Walter","3562","1996","11","11","Brasil","MA","BALSAS","Projeto de colonização agrícola BATAVO/Campo. Região de reservas de Cerrado próximas ao córrego Tem Medo.","-46.0355987548828","-7.53249979019165","-4671667.0","-863333.0","470","470","Botões florais verde-ferrugineos.","CEN00031729","CEN00031729",NA,"Exsicatas",NA,NA,NA,NA,"222094","auto","2011","06",NA,NA,NA,NA,NA,"5",NA
"1236","2020-09-02 16:29:55-03","Cenargen","CEN","47552","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","G. D. Vale","Aécio Amaral-Santos","1569","2002","11","05","Brasil","MG","UNAI","Cerca de 8 km após Palmital, em direção a Cabeceira Grande.","-46.9061012268066","-16.3575000762939","-4723611.0","-1607333.0",NA,NA,"Área de influência da AHE Queimado. G. D. Vale: (= A. lhotzkiana Cham.)","CEN00047552","CEN00047552",NA,"Exsicatas",NA,NA,NA,NA,"97926","auto","2007","06",NA,NA,NA,NA,NA,"4",NA
"1237","2020-09-02 16:29:55-03","Cenargen","CEN","47909","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Aécio Amaral-Santos","1936","2003","03","13","Brasil","MG","UNAI","Estrada Palmital - Cabeceira Grande, próximo à fazenda Moreira (Paulo Takada), margem da rodovia.","-46.9061012268066","-16.3575000762939","-4718444.0","-1605389.0",NA,NA,"Área de influência da AHE Queimado.","CEN00047909","CEN00047909",NA,"Exsicatas",NA,NA,NA,NA,"97926","auto","2009","04",NA,NA,NA,NA,NA,"2",NA
"1238","2020-09-02 16:29:55-03","Cenargen","CEN","43379","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","B. M. T. Walter","Bruno Machado Teles Walter","5005","2002","02","14","Brasil","MG","UNAI","Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG","-46.9061012268066","-16.3575000762939","-4730944.0","-1603750.0","850","850","Área de de influência do futuro reservatório do AHE Queimado. Cálice verde. Folhas discolores (face abaxial verde-clara e adaxial verde escura). Árvore com casca fissurada, grossa.","CEN00043379","CEN00043379",NA,"Exsicatas",NA,NA,NA,NA,"97926","auto","2009","04",NA,NA,NA,NA,NA,"4",NA
