"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem","sex"
"308","2019-11-13 11:15:13-03","USP","SPF","144929","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Fonseca, ML","2213","1999","12","23",NA,"Brasil",NA,NA,"Subarbusto heliófito, ca. 0.70 cm alt.; folhas de cor verde e flores creme.","SPF00144929",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Área do Córrego Taquara. Local queimado há 5 meses. Campo sujo; solo argiloso.","-48.405833","-15.931944",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-48.405833","-15.931944",NA,NA,NA,NA
"309","2019-11-13 11:15:13-03","USP","SPF","144928","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Fonseca, ML","357","1995","06","20",NA,"Brasil",NA,NA,"Subabusto; botões e flores alvas.","SPF00144928",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Goiás","Niquelândia","Estrada à esquerda da Mina de Niquel, passando por baixo do teleférico. Solo pedregoso.","-48.398333","-14.339167",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-48.398333","-14.339167",NA,NA,NA,NA
"310","2021-03-15 18:24:50-03","USP","SPF","146362","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Wood, JRI","18015","2002","04","04",NA,"Bolívia",NA,NA,"Eret herb from a woody base. Stems to 40 cm long. Latex white. Corolla white.","SPF00146362",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Santa Cruz",NA,"Chiquitos. On the meseta on top of serrania immediately E of Santiago de Chiquitos - Sunsas road. Flat-topped mesete with open rocky plain, occasional areas of sand and areas of wet grassland below bushy cliffs. Locally frequent in open permanently m",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-13 11:15:13-03","USP","SPF","149771","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Munhoz, C","1320","2000","05","16",NA,"Brasil",NA,NA,"Subarbusto ca. 50 cm. Flores velhas. Frutos jovens e maturos.","SPF00149771",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Distrito Federal","Brasília","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE, na mata de galeria do Córrego Taquara. Campo limpo úmido.","-47.905556","-15.929278",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.905556","-15.929278",NA,NA,NA,NA
"312","2019-11-13 11:15:13-03","USP","SPF","155769","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Lima, LR","267","2003","02","02",NA,"Brasil",NA,NA,"Erva, ca. 20 cm alt., em campo com solo pedregoso. Sépalas e corona verdes. Pétalas alvas.","SPF00155769",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Pico das Almas, Campos à direita do Queiroz, ca. de 500 m após o riacho, na base dos grandes afloramentos rochosos.","-41.9575","-13.518611","1500","1500",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.9575","-13.518611",NA,NA,NA,NA
"313","2019-11-13 11:15:13-03","USP","SPF","157016","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Farinaccio, MA","508","2003","03","16",NA,"Brasil",NA,NA,"Planta ereta, latescente. Flores creme.","SPF00157016",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Farinaccio, MA","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, na base do morro, antes da nascente do Rio São Francisco.","-46.421056","-20.207917","1351","1351",NA,NA,NA,"2003","03",NA,NA,NA,NA,"-46.421056","-20.207917",NA,NA,NA,NA
"314","2019-11-13 11:15:13-03","USP","SPF","163688","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Farinaccio, MA","689","2004","04","02",NA,"Brasil",NA,NA,"Planta ereta, latescente, muito freqüente na base dos morros, em solo areno-pedregoso. Flores creme. Corona e ginostégio verdes.","SPF00163688",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Pico das Almas, Pico a NW do Queiroz.","-41.95","-13.5","1500","1500",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.95","-13.5",NA,NA,NA,NA
"315","2019-11-13 11:15:13-03","USP","SPF","163689","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Farinaccio, MA","703","2004","04","05",NA,"Brasil",NA,NA,"Planta ereta, latescente em solo pedregoso. Flores creme. Corona verde.","SPF00163689",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Mucugê","Parque Nacional da Chapada Diamantina, Morro de São Pedro, 2.3 km na estrada para Guiné, entrada a 8 km de Mucujê na rodovia Mucujê - Barra da Estiva (BA 142). Campo sujo em encosta de paredão rochoso.","-41.434167","-13.005556","1133","1133",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.434167","-13.005556",NA,NA,NA,NA
"316","2021-03-15 18:24:50-03","USP","SPF","163691","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Forzza, RC","2531","2003","12","02",NA,"Brasil",NA,NA,"Planta em solo arenoso. Flores com cálice verde; corola creme.","SPF00163691",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Goiás","Alto Paraíso de Goiás","Serra da Baliza, Próximo à casinhola no alto da serra, 5.2 km da rodovia Alto Paraíso de Goiás-Brasília, entrada a 5.2 km da saída de Alto Paraíso de Goiás (BR-010,km 162). Campo limpo em solo areno-pedregoso com afloramentos quartizíticos com Velloz","-47.478889","-14.155833","1481","1481",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.478889","-14.155833",NA,NA,NA,NA
"317","2019-11-13 11:15:13-03","USP","SPF","220060","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Antar, GM","345","2014","01","20",NA,"Brasil",NA,NA,NA,"SPF00220060",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Antar, GM","Tocantins","Mateiros","Parque Estadual do Jalapão","-45.462056","-10.541111","543","543",NA,NA,NA,"2014","06",NA,NA,NA,NA,"-45.462056","-10.541111",NA,NA,NA,NA
"318","2019-11-13 11:15:13-03","USP","SPF","171097","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Faria, JG","201","1999","06","15",NA,"Brasil",NA,NA,"Subarbusto. Pilosidade nos ramos e folhas.","SPF00171097",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Distrito Federal","Brasília","Fazenda Sucupira, lado direto da estrada principal da fazenda, beirando o córrego (perto das casas). Cerrado strictu sensu. Solo com afloramento de rocha, terreno úmido (lateral do morro).","-48.016667","-15.916667","1070","1070",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-48.016667","-15.916667",NA,NA,NA,NA
"319","2019-11-13 11:15:13-03","USP","SPF","174814","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Mendonça, RC","5686","2004","07","11",NA,"Brasil",NA,NA,"Subarbusto ca. 1 m de alt., heliófilo, caule com casca lisa, folhas cartáceas; flor com cálice verde amarelado e corola amarela, botão floral cor verde amarelada.","SPF00174814",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Tocantins","Almas","RPPN Fazenda Minnehaha, Ca. 70 km a SW da cidade de Almas. Solo com textura arenoso. Transição de cerrado s.s. com campo limpo.","-47.147778","-11.136667","430","430",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.147778","-11.136667",NA,NA,NA,NA
"320","2019-11-13 11:15:13-03","USP","SPF","182950","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Amaral, AG","1710","2007","07","06",NA,"Brasil",NA,NA,"Subarbusto. folhas madruas. Flores abertas e botões. Pétalas amarelas. Tamanho 70 cm.","SPF00182950",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria. Campo limpo.","-47.905778","-15.9265","1050","1050",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.905778","-15.9265",NA,NA,NA,NA
"321","2019-11-13 11:15:13-03","USP","SPF","182951","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Amaral, AG","1433","2007","05","03",NA,"Brasil",NA,NA,"Subarbusto. Folhas novas e maduras. Botões florais. Sépalas verdes. Pétalas amarelas. Odor adocicado na flor e pilosa. Tamanho 70 cm.","SPF00182951",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Distrito Federal","Brasília","Fazenda Água Limpa, borda de mata de galeria. Campo limpo.","-47.905778","-15.9265","1050","1050",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.905778","-15.9265",NA,NA,NA,NA
"322","2019-11-13 11:15:13-03","USP","SPF","184636","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Wood, JRI","23730","2007","11","04",NA,"Bolívia",NA,NA,"Hierba perenne, erecta de 40 cm de alt, latex blanco.","SPF00184636",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Pirani, JR","Santa Cruz",NA,"Chiquitos. Zona de Motacú. Meseta de Motacú. Mayorment con pendientes suaves. Campo limpo cubierto de pastizales, cruzado por quebradas siempre húmedas, pasando abajo zonas arocosas que continuan abajo con bosque.","-59.676944","-18.282778","896","896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.676944","-18.282778",NA,NA,NA,NA
"323","2021-03-15 18:24:50-03","USP","SPF","232149","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Antar, GM","1328","2017","02","27",NA,"Brasil",NA,NA,"Subarbusto ca. 50 cm alt. Folhas discolores com a face abaxial mais clara. Flores alvas.; Afloramento rochoso. Solo organo-arenoso seco.","SPF00232149",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Antar, GM","Bahia","Rio de Contas","Trilha para o Pico das Almas.","-41.938333","-13.533056","151","151",NA,NA,NA,"2017","07",NA,NA,NA,NA,"-41.938333","-13.533056",NA,NA,NA,NA
"324","2019-11-13 11:15:13-03","USP","SPF","90665","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","H50602","1991","12","31",NA,"Brasil",NA,NA,"Subarbusto laticífero, sist. subterrâneo des. Flores creme-esverdeadas.","SPF00090665",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Abaíra","Campo de Ouro Fino, Acima da Mata Bem Querer. Solo arenoso e pedregoso.","-41.9","-13.25","1600","1700",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.9","-13.25",NA,NA,NA,NA
"325","2019-11-13 11:15:13-03","USP","SPF","60634","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Pirani, JR","1539","1987","02","04",NA,"Brasil",NA,NA,"Subarbusto, ca. 30 cm alt., em solo arenoso, entre rochas. Flores creme odoríferas.","SPF00060634",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Goiás","Cristalina","Ca. 5 km da cidade, estrada para Paracatu. Vegetação mista de cerrado de altitude e campo rupestre em afloramentos quartzíticos.","-47.616667","-16.766667","1050","1050",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-47.616667","-16.766667",NA,NA,NA,NA
"326","2019-11-13 11:15:13-03","USP","SPF","64781","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","19977","1977","03","24",NA,"Brasil",NA,NA,"Erect herb with white latex to 50 cm. Leaves dark green above, pale beneath. Corolla cream.","SPF00064781",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Ca 1 km south of small town of Mato Grosso on the road to Vila de Rio de Contas. Sandstone rock outcrops with small area of disturbed marsh at base, and nearby river with lush vegetation along rocky margins.","-41.816667","-13.483333","1200","1200",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.816667","-13.483333",NA,NA,NA,NA
"327","2021-03-15 18:24:50-03","USP","SPF","64782","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","20151","1977","03","28",NA,"Brasil",NA,NA,"Erect herb to ca. 35 cm with several erect little-branched stems from fleshy rootstock. Viscid white latex present. Leaves dull green, grey green beneath. Corolla creamy-white. Fruit grey-green.","SPF00064782",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Between 2.5 and 5 km S of Vila do Rio de Contas on side road to W of the road to Livramento, leading to the Rio Brumado. Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and some grassland areas subject to flooding bu","-41.833333","-13.6","980","980",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.833333","-13.6",NA,NA,NA,NA
"328","2019-11-13 11:15:13-03","USP","SPF","64783","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","15264A","1974","01","19",NA,"Brasil",NA,NA,"Erect stemmed herb with grey leaves; flowers cream.","SPF00064783",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","10 km N of town of Rio de Contas on road to Mato Grosso. Woodland along small stream normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartiztic hills.","-41.833333","-13.466667","1000","1000",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.833333","-13.466667",NA,NA,NA,NA
"329","2019-11-13 11:15:13-03","USP","SPF","88555","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Ganev, W","1644","1992","12","06",NA,"Brasil",NA,NA,"Erva ereta de até 60 cm. Folhas verdes, pedicelo verde claro, cálice verde claro, pétalas vináceo avermelhada na face externa e amarelada na interna. Anteras vináceo-escuro.","SPF00088555",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Piatã","Jambreiro-Cravada, Serra do Atalho. Campo rupestre com solo arenoso úmido com rochas.","-41.916667","-13.1","1400","1400",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.916667","-13.1",NA,NA,NA,NA
"330","2019-11-13 11:15:13-03","USP","SPF","91852","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Stannard, BL","H51915","1992","03","13",NA,"Brasil",NA,NA,"Erva ereta 40 cm alt. Flores alvas.","SPF00091852",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia",NA,"Abaíra/Piatã: Malhada da Areia. Campos gerais.","-41.783333","-13.25","1000","1300",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.783333","-13.25",NA,NA,NA,NA
"331","2019-11-13 11:15:13-03","USP","SPF","96454","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Roque, N","CFCR14901","1994","03","05",NA,"Brasil",NA,NA,"Subarbusto, até 20 cm alt; corola creme; corona verde-clara.","SPF00096454",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Ca. 7 km da cidade, em direção ao vilarejo do Bananal. Área de campo rupestre com cerrado de altitude adjacente. Campo arenoso.","-41.853611","-13.527222","1200","1250",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.853611","-13.527222",NA,NA,NA,NA
"332","2019-11-13 11:15:13-03","USP","SPF","90187","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Hind, DJN","H50058","1992","01","10",NA,"Brasil",NA,NA,NA,"SPF00090187",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Abaíra","Campo de Ouro Fino, Campo arenoso entre rochas acima do acampamento.","-41.9","-13.25","1700","1800",NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-41.9","-13.25",NA,NA,NA,NA
"333","2019-11-13 11:15:13-03","USP","SPF","82891","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Ganev, W","1870","1993","07","16",NA,"Brasil",NA,NA,"Subarbusto de até 60 cm. Folhas verdes, cálice verde-claro. Flores creme. Látex branco.","SPF00082891",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Abaíra","Rio de Contas: Gerais do Porco-Gordo. Campo rupestre com solo arenoso.","-42.416667","-13.75",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,"-42.416667","-13.75",NA,NA,NA,NA
"334","2019-11-13 11:15:13-03","USP","SPF","136550","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Forzza, RC","1261","1999","04","16",NA,"Brasil",NA,NA,"Subarbusto em solo arenoso. Flores alvas. Látex leitoso.","SPF00136550",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Oliveira dos Brejinhos","Serra da Água Quente","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,NA,"2008",NA,NA,"62270","auto",NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:15:13-03","USP","SPF","49274","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","24151","1987","02","13",NA,"Brasil",NA,NA,"Subarbusto com caules eretos. Látex branco. Flores creme, quase brancas.","SPF00049274",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Piatã","Cerrado de altitude em solo areno-pedregoso, com muitos afloramentos rochosos.","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,NA,"2008",NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:15:13-03","USP","SPF","188304","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Simões, AO","1073","2001","02","07",NA,"Brasil",NA,NA,"Subarbusto, ca. de 15 cm, látex branco, flores brancas, fragrantes.","SPF00188304",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Arapiranga, Alto da Serra do Porco Gordo. Campo limpo, seco.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"2009",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"337","2019-11-13 11:15:13-03","USP","SPF","135735","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Rapini, A","863","1998","01","03",NA,"Brasil",NA,NA,"Subarbusto, látex leitoso, 30-40 cm alt., solo arenoso, entre Cyperaceae e Melastomataceae.","SPF00135735",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Ca. de 6 km SW da cidade.","-41.8114013671875","-13.5789003372192","1100","1100",NA,NA,NA,"2008",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"338","2019-11-13 11:15:13-03","USP","SPF","145234","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Hatschbach, G","67892","1998","03","18",NA,"Brasil",NA,NA,"Ereta, látex alvo, flor creme.","SPF00145234",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Estrada para o Pico das Almas, próximo da Fazenda Brumadinho. Campo rupestre, solo arenoso.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"2008",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"339","2019-11-13 11:15:13-03","USP","SPF","49777","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","24375","1987","02","19",NA,"Brasil",NA,NA,"Ervas eretas entre pedregulhos, heliófila. Flores com cálice verde, levemente rosado; corola creme; corona e coluna esverdeadas.","SPF00049777",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Pico das Almas, Campo rupestre.","-41.8114013671875","-13.5789003372192","1400","1400",NA,NA,NA,"2008",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"340","2019-11-13 11:15:13-03","USP","SPF","49762","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Harley, RM","24606","1987","02","21",NA,"Brasil",NA,NA,"Subarbusto ereto no campo, heliófilo. Flores creme.","SPF00049762",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Pico das Almas, Perto do Pico, local chamdo Queiroz. Campo rupestre.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"2008",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:15:13-03","USP","SPF","188303","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Simões, AO","1079","2001","02","08",NA,"Brasil",NA,NA,"Subarbusto ereto, 15 cm, flores brancas, fragrantes.","SPF00188303",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Bahia","Rio de Contas","Subida para o Pico das Almas, campo rupestre. Campo junto a afloramento.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,"2009",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:15:13-03","USP","SPF","43184","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Hatschbach, G","38787","1976","07","10",NA,"Brasil",NA,NA,NA,"SPF00043184",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Goiás","Caldas Novas","Serra de Caldas, Campo pedregoso da encosta de morro.","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"2008",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:15:13-03","USP","SPF","168801","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Ceccantini, GCT","2354","2004","12","20",NA,"Brasil",NA,NA,"Flor creme esverdeada.","SPF00168801",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","Araxá",NA,"-46.940601348877","-19.5932998657227",NA,NA,NA,NA,NA,"2008",NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA,NA
"344","2019-11-13 11:15:13-03","USP","SPF","177933","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Monguilhott, L","134","2005","11","22",NA,"Brasil",NA,NA,"Subarbusto, ramos eretos, flores creme, sépalas verdes. Crescendo em meio à rochas.","SPF00177933",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Parque Estadual de Ibitipoca, próximo ao lago dos espelhos.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"2008",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"345","2019-11-13 11:15:13-03","USP","SPF","177934","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Monguilhott, L","144","2005","11","23",NA,"Brasil",NA,NA,NA,"SPF00177934",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Parque Estadual de Ibitipoca, , subida para o Cruzeiro.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"2008",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"346","2019-11-13 11:15:13-03","USP","SPF","144057","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Nakajima, JN","1825","1996","07","08",NA,"Brasil",NA,NA,"Herbáceo, ca. 0.25 m. Cálice esverdeado. Corola amarelada. Coluna esverdeada.","SPF00144057",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","Sacramento","Guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,NA,"2008",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA
"347","2019-11-13 11:15:13-03","USP","SPF","144069","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Romero, R","3502","1996","05","25",NA,"Brasil",NA,NA,"Herbáceo, ca. 0.3 m. Cálice esverdeado. Corola e coluna creme.","SPF00144069",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","São Roque de Minas","Estrada para o sítio de João Domingos. Campo rupestre.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:15:13-03","USP","SPF","144068","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Romero, R","3253","1996","01","12",NA,"Brasil",NA,NA,"Herbáceo, ca. 0.3 m. Cálice esverdeado. Corola creme. Coluna creme.","SPF00144068",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","São Roque de Minas","Estrada São Roque - Sacramento, morro após o vale do Rio São Francisco. Campo rupestre.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"349","2019-11-13 11:15:13-03","USP","SPF","133696","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Farinaccio, MA","188","1998","11","21",NA,"Brasil",NA,NA,"Erva latescente. Flores de cálice verde, corola creme, ginostégio esverdeado. Perfumadas no final da tarde.","SPF00133696",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Alto de São João, ca. de 2 km do entrocamento São João-Sacramento. Campo limpo recém queimado.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:15:13-03","USP","SPF","144055","PreservedSpecimen","Plantae","Apocynaceae","Minaria","cordata","Minaria cordata","Romero, R","1527","1994","12","08",NA,"Brasil",NA,NA,"Subarbusto, ca. 0.5 m. Cálice esverdeado. Corola branca.","SPF00144055",NA,NA,"(Turcz.) T.U.P.Konno & Rapini","Rapini, A","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Após a entrada para a Cachoeira da Casca D#?#Anta, estrada para Sacramento. Campo limpo, solo pedregoso, 2 meses após queimada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
