"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","imagecode","order","fieldNumber","individualCount","previousCatalogNumber"
"259","2021-02-08 12:50:26-03","UFRGS","ICN","039734","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2614","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:50:26-03","UFRGS","ICN","039729","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2609","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:50:26-03","UFRGS","ICN","039688","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2568","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:50:26-03","UFRGS","ICN","039731","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2611","1983","05","06","América do Sul","Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:50:26-03","UFRGS","ICN","058477","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, D","Longhi, M","s.n.","1986","10","03","América do Sul","Brasil","RS","Faxinal do Soturno",NA,"-53.4446983337402","-29.5746994018555",NA,NA,NA,"barranco ao lado de cascatinha",NA,"2019",NA,NA,NA,NA,"11227","auto",NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:50:26-03","UFRGS","ICN","004217","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","43","1965","05","15","América do Sul","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:50:26-03","UFRGS","ICN","010265","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","265","1968","12","19","América do Sul","Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:50:26-03","UFRGS","ICN","011639","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lindeman, JC","6502","1971","09","18","América do Sul","Brasil","RS","Gramado","barranco da estrada na vista panoramica","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:50:26-03","UFRGS","ICN","005599","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","152","1967","05","14","América do Sul","Brasil","RS","Gramado","Floricultura","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:50:26-03","UFRGS","ICN","011633","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lindeman, JC","6491","1971","09","18","América do Sul","Brasil","RS","Gramado","mata da floricultura","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:50:26-03","UFRGS","ICN","011637","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lindeman, JC","6493","1971","09","18","América do Sul","Brasil","RS","Gramado","mata da floricultura","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:50:26-03","UFRGS","ICN","005609","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","162","1967","05","13","América do Sul","Brasil","RS","Gramado","Propriedade do Dr. Nells","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:50:26-03","UFRGS","ICN","005600","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","153","1967","04","15","América do Sul","Brasil","RS","Gravataí","Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:50:26-03","UFRGS","ICN","005612","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","165","1966","04","15","América do Sul","Brasil","RS","Gravataí","Itacolomy","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:50:26-03","UFRGS","ICN","004230","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","53","1965","11","26","América do Sul","Brasil","RS","Morro Reuter","Estrada para Caxias","-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"12924","auto",NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:50:26-03","UFRGS","ICN","011282","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Ferreira, AG","517","1969","07","14","América do Sul","Brasil","RS","Nova Petrópolis","Maria Hertel","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:50:26-03","UFRGS","ICN","011151","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1151","1966","09","29","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:50:26-03","UFRGS","ICN","011186","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1186","1966","09","29","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:50:26-03","UFRGS","ICN","011171","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1171","1966","09","29","América do Sul","Brasil","RS","Novo Hamburgo","Sangra Funda","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"20722","auto",NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:50:26-03","UFRGS","ICN","005671","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Irgang, BE","s.n.","1968","09","09","América do Sul","Brasil","RS","Panambi",NA,"-53.5017013549805","-28.2924995422363",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"22393","auto",NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:50:26-03","UFRGS","ICN","163043","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Costa, DP","Tonin, A","1","2009","10","15","América do Sul","Brasil","RS","Porto Alegre","Bairro Agronomia Estrada de chão atrás do Campus Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Hepática talosa simples com talo prostado, verde e aspecto folhoso, esporófito com cápsula esférica.; Beira de estrada, barranco úmido",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:50:26-03","UFRGS","ICN","010726","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Schultz, AR","s.n.","1966","04","30","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:50:26-03","UFRGS","ICN","011351","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Lorscheitter, ML","s.n.","1971","02","17","América do Sul","Brasil","RS","Rolante","Serra depois da Colonia D. João Becquer","-50.5758018493652","-29.6506004333496",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"18269","auto",NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:50:26-03","UFRGS","ICN","195002","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Hagelund, K","5903","1978","07","27","América do Sul","Brasil","RS","Rosário do Sul",NA,"-54.9141998291016","-30.25830078125",NA,NA,NA,NA,NA,"2019","04",NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:50:26-03","UFRGS","ICN","039362","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, R","2430","1983","03","22","América do Sul","Brasil","RS","Salvador do Sul",NA,"-51.5113983154297","-29.4382991790771",NA,NA,NA,"em barranco úmido",NA,"2018",NA,NA,NA,NA,"14966","auto",NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:50:26-03","UFRGS","ICN","039367","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","2435","1983","03","22","América do Sul","Brasil","RS","Salvador do Sul",NA,"-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"14966","auto",NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:50:26-03","UFRGS","ICN","058711","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","7711","1988","10","14","América do Sul","Brasil","RS","Salvador do Sul",NA,"-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"14966","auto",NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:50:26-03","UFRGS","ICN","012322","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2322","1971","10","12","América do Sul","Brasil","RS","Santa Maria","Caturrita","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:50:26-03","UFRGS","ICN","012397","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","2397","1972","11","25","América do Sul","Brasil","RS","Santana do Livramento","Estrada próxima a Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:50:26-03","UFRGS","ICN","190312","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Silva Filho, PJ","1742","2012","04","16","América do Sul","Brasil","RS","São Francisco de Paula","Reserva do Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,"em campo umido a beira de corrego",NA,"2018",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:50:26-03","UFRGS","ICN","010427","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","427","1969","12","18","América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:50:26-03","UFRGS","ICN","011229","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1229","1969","12","18","América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:50:26-03","UFRGS","ICN","010419","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","419","1969","12","18","América do Sul","Brasil","RS","São José dos Ausentes","Cascata","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:50:26-03","UFRGS","ICN","010428","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","428","1969","12","18","América do Sul","Brasil","RS","São José dos Ausentes","entre São José dos Ausente e Bom Jesus","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:50:26-03","UFRGS","ICN","011732","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Sehnem, A","1085","1936","07","15","América do Sul","Brasil","RS","São Leopoldo","Feitoria","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:50:26-03","UFRGS","ICN","011698","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Sehnem, A","1045",NA,NA,NA,"América do Sul","Brasil","RS","São Leopoldo","São Borja - São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:50:26-03","UFRGS","ICN","011731","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Sehnem, A","1084","1935","07","17","América do Sul","Brasil","RS","São Leopoldo","Vila Gonzaga","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:50:26-03","UFRGS","ICN","058058","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3201","1983","08","14","América do Sul","Brasil","RS","Sapucaia do Sul","Na estrado do mato dos eucaliptos","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"7291","auto",NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:50:26-03","UFRGS","ICN","058057","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Bueno, RM","3200","1983","08","14","América do Sul","Brasil","RS","Sapucaia do Sul","Na estrado do mato dos eucaliptos","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"7291","auto",NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:50:26-03","UFRGS","ICN","011614","S","Plantae","Marchantiophyta","Pelliaceae","Noteroclada","confluens","Noteroclada confluens","(Hook. f. & Taylor) Spruce","Peralta, DF","Vianna, EC","1614","1971","12","05","América do Sul","Brasil","RS","Vacaria","Rio Ibitiriá","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"2014","08","01",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
