"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"613","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926117","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Glaziou, A.",NA,NA,"Brasil","Brésil, Espírito Santo.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926117' target='other'> <mi>dwc_moreinfo</mi></a>","P04926117","Espírito Santo",NA,NA,NA,NA,NA,"Seub.",NA,NA,NA,NA,NA,"P04926117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10017",NA,NA
"614","2016-02-25 17:40:30-03","MNHN","RECOLNAT_MNHN_P","P04926118","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Glaziou",NA,NA,"Brasil","Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926118' target='other'> <mi>dwc_moreinfo</mi></a>","P04926118","Espírito Santo",NA,NA,NA,NA,NA,"Seub.",NA,NA,NA,NA,NA,"P04926118_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11428",NA,NA
"615","2016-02-25 17:32:43-03","MNHN","RECOLNAT_MNHN_P","P04926119","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de Piauhy","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926119' target='other'> <mi>dwc_moreinfo</mi></a>","P04926119",NA,"1841",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926119_01 P04926119_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2445",NA,NA
"616","2016-03-04 11:34:07-03","MNHN","RECOLNAT_MNHN_P","P04926120","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de l'Alagoas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926120' target='other'> <mi>dwc_moreinfo</mi></a>","P04926120",NA,"1838",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926120_01 P04926120_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA
"617","2016-03-04 11:34:17-03","MNHN","RECOLNAT_MNHN_P","P04926121","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de l'Alagoas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926121' target='other'> <mi>dwc_moreinfo</mi></a>","P04926121",NA,"1838",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926121_01 P04926121_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA
"618","2016-03-04 11:34:32-03","MNHN","RECOLNAT_MNHN_P","P04926122","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Blanchet, J.S.",NA,NA,"Brésil","Prov. de Bahia, Jacobine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926122' target='other'> <mi>dwc_moreinfo</mi></a>","P04926122",NA,NA,NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926122_01 P04926122_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA
"619","2016-02-25 16:32:29-03","MNHN","RECOLNAT_MNHN_P","P04926123","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Blanchet, J.S.",NA,NA,"Brésil","Prov. de Bahia, Jacobine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926123' target='other'> <mi>dwc_moreinfo</mi></a>","P04926123",NA,NA,NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926123_01 P04926123_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA
"620","2016-02-25 17:40:38-03","MNHN","RECOLNAT_MNHN_P","P04926124","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Blanchet, J.S.",NA,NA,"Brésil","Prov. de Bahia, Jacobine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926124' target='other'> <mi>dwc_moreinfo</mi></a>","P04926124",NA,NA,NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926124_01 P04926124_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA
"621","2016-03-04 11:35:05-03","MNHN","RECOLNAT_MNHN_P","P04926125","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de Piauhy","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926125' target='other'> <mi>dwc_moreinfo</mi></a>","P04926125",NA,"1841",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926125_01 P04926125_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2445",NA,NA
"622","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926126","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de l'Alagoas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926126' target='other'> <mi>dwc_moreinfo</mi></a>","P04926126",NA,"1838",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926126_01 P04926126_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA
"623","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926127","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Glaziou, A.",NA,NA,"Brasil","Brésil.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926127' target='other'> <mi>dwc_moreinfo</mi></a>","P04926127",NA,NA,NA,NA,NA,NA,"Seub.",NA,NA,NA,NA,NA,"P04926127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10019",NA,NA
"624","2016-02-25 17:27:35-03","MNHN","RECOLNAT_MNHN_P","P04926128","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Jobert",NA,NA,"Brasil","Ad fluvium Parnahyba.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926128' target='other'> <mi>dwc_moreinfo</mi></a>","P04926128","Maranhão","1877","1","1",NA,NA,"Seub.",NA,NA,NA,NA,NA,"P04926128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1169",NA,NA
"625","2016-02-25 16:24:08-03","MNHN","RECOLNAT_MNHN_P","P04926129","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Martius, W. von",NA,NA,"Brésil","Prov. Bahiensi","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926129' target='other'> <mi>dwc_moreinfo</mi></a>","P04926129",NA,NA,NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926129_01 P04926129_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2016-03-04 11:35:35-03","MNHN","RECOLNAT_MNHN_P","P04926130","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Blanchet, J.S.",NA,NA,"Brésil","Villa Dr. Barra","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926130' target='other'> <mi>dwc_moreinfo</mi></a>","P04926130",NA,"1837",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926130_01 P04926130_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2665",NA,NA
"627","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926131","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Gardner, G.",NA,NA,"Brésil","Province de l'Alagoas","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926131' target='other'> <mi>dwc_moreinfo</mi></a>","P04926131",NA,"1838",NA,NA,NA,NA,"Seub.","McCauley",NA,NA,NA,NA,"P04926131_01 P04926131_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1404",NA,NA
"628","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926132","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,NA,"Brasil","64km North of Senho do Bonfim on the BA130 highway to Juazeiro.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926132' target='other'> <mi>dwc_moreinfo</mi></a>","P04926132","Bahia","1974","2","25",NA,NA,"Seub.",NA,"-40.25","-9.91667","400",NA,"P04926132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16303",NA,NA
"629","2015-09-04 17:02:32-03","MNHN","RECOLNAT_MNHN_P","P04926133","PreservedSpecimen",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,NA,"Brasil","49km N of Senhor do Bonfim on the BA 130 highway to Juazeiro.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926133' target='other'> <mi>dwc_moreinfo</mi></a>","P04926133","Bahia","1974","2","26",NA,NA,"Seub.",NA,"-40.21667","-10.08333","500",NA,"P04926133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16376",NA,NA
"630","2015-09-05 08:00:28-03","MNHN","RECOLNAT_MNHN_P","P00610557","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Claussen, P.",NA,NA,"Brésil","Brasilia. Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00610557' target='other'> <mi>dwc_moreinfo</mi></a>","P00610557",NA,"1841",NA,NA,NA,NA,"Moq.","Mears",NA,NA,NA,NA,"P00610557_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"631","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559180","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Gardner",NA,NA,"Brasil","Piauhy, Goyaz].","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559180' target='other'> <mi>dwc_moreinfo</mi></a>","P04559180",NA,"1837","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2984",NA,NA
"632","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559181","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Gardner",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559181' target='other'> <mi>dwc_moreinfo</mi></a>","P04559181","Piauí","1840","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2748",NA,NA
"633","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559182","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Claussen, P.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559182' target='other'> <mi>dwc_moreinfo</mi></a>","P04559182",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"634","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559183","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Burchell",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559183' target='other'> <mi>dwc_moreinfo</mi></a>","P04559183",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8179",NA,NA
"635","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559184","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Gardner",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559184' target='other'> <mi>dwc_moreinfo</mi></a>","P04559184","Pernambuco","1866","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2948",NA,NA
"636","2015-09-23 16:33:16-03","MNHN","RECOLNAT_MNHN_P","P00610558","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Claussen, P.",NA,NA,"Brésil","Brasilia. Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00610558' target='other'> <mi>dwc_moreinfo</mi></a>","P00610558",NA,"1841",NA,NA,NA,NA,"Moq.","Pedersen",NA,NA,NA,NA,"P00610558_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA
"637","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04559164","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Weddell, H.A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559164' target='other'> <mi>dwc_moreinfo</mi></a>","P04559164",NA,"1844","10","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2487",NA,NA
"638","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04559167","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Widgren",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559167' target='other'> <mi>dwc_moreinfo</mi></a>","P04559167","Minas Gerais","1845","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04559169","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Saint-Hilaire",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559169' target='other'> <mi>dwc_moreinfo</mi></a>","P04559169","São Paulo","1816","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"252",NA,NA
"640","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559171","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Riedel",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559171' target='other'> <mi>dwc_moreinfo</mi></a>","P04559171",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2838",NA,NA
"641","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559175","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Saint-Hilaire, A. de",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559175' target='other'> <mi>dwc_moreinfo</mi></a>","P04559175","São Paulo","1816","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 999",NA,NA
"642","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559176","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Riedel",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559176' target='other'> <mi>dwc_moreinfo</mi></a>","P04559176",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2338",NA,NA
"643","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559177","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Riedel",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559177' target='other'> <mi>dwc_moreinfo</mi></a>","P04559177",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2338",NA,NA
"644","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559178","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Loefgren",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559178' target='other'> <mi>dwc_moreinfo</mi></a>","P04559178",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"912",NA,NA
"645","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559179","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Saint-Hilaire",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559179' target='other'> <mi>dwc_moreinfo</mi></a>","P04559179","São Paulo","1816","1","1",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"999",NA,NA
"646","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559185","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Gardner",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559185' target='other'> <mi>dwc_moreinfo</mi></a>","P04559185","Piauí",NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2948",NA,NA
"647","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559186","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Burchell",NA,NA,"[Brésil]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559186' target='other'> <mi>dwc_moreinfo</mi></a>","P04559186",NA,NA,NA,NA,NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8135",NA,NA
"648","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559188","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Hatschbach, G.",NA,NA,"Brasil","Mourão: Campo Mourão.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559188' target='other'> <mi>dwc_moreinfo</mi></a>","P04559188","Paraná","1965","10","14",NA,NA,"Moq.",NA,NA,NA,NA,NA,"P04559188_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13005",NA,NA
"649","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559172","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Regnell",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559172' target='other'> <mi>dwc_moreinfo</mi></a>","P04559172","Minas Gerais","1871","2","1",NA,NA,"Moq.",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P04559172_01","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 268",NA,NA
"650","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559173","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Regnell",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559173' target='other'> <mi>dwc_moreinfo</mi></a>","P04559173","Minas Gerais",NA,NA,NA,NA,NA,"Moq.",NA,"-46.386100769043","-21.9235992431641",NA,NA,"P04559173_01","Caldas","25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"268",NA,NA
"651","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559174","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Loefgren, A.",NA,NA,"Brasil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559174' target='other'> <mi>dwc_moreinfo</mi></a>","P04559174","São Paulo","1887","9","21",NA,NA,"Moq.",NA,"-48.0499992370605","-23.5900001525879",NA,NA,"P04559174_01","Itapetininga","40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"157",NA,NA
"652","2015-09-04 16:01:26-03","MNHN","RECOLNAT_MNHN_P","P04559187","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Glaziou, A.|Schwacke",NA,NA,"Brasil","Ouro BRanco à S. Julião.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559187' target='other'> <mi>dwc_moreinfo</mi></a>","P04559187","Minas Gerais","1891","3","9",NA,NA,"Moq.",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"P04559187_01","Ouro Branco","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18424",NA,NA
"653","2015-09-04 16:01:25-03","MNHN","RECOLNAT_MNHN_P","P04559168","PreservedSpecimen",NA,"Amaranthaceae","Pfaffia","helichrysoides","Pfaffia helichrysoides","Weddell, H.A.",NA,NA,"Brasil","Sertão d´Amaroleite.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04559168' target='other'> <mi>dwc_moreinfo</mi></a>","P04559168","Goiás","1844","9","1",NA,NA,"Moq.",NA,"-49.1772003173828","-14.0164003372192",NA,NA,"P04559168_01","Mara Rosa","69476","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2487",NA,NA
"654","2020-11-16 13:23:01-03","UFT","HTO","5083","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","E.A. Soares et al.","1099",NA,"Brasil","Próximo à Fazenda Capivara",NA,NA,NA,NA,"TO","2000","10","20",NA,NA,"(L.f.) Mart.","M.S. Marchioretto","-48.505933","-11.230217",NA,NA,NA,"Brejinho de Nazaré",NA,NA,NA,NA,"48°30,356'W","11°13,813'S","2008","09","00",NA,NA,NA,NA,NA
"655","2020-11-16 13:23:01-03","UFT","HTO","3054","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","G.F. Árbocz","6169",NA,"Brasil","Acesso ao Morro Perdido",NA,NA,NA,NA,"TO","1998","09","25",NA,NA,"(L.f.) Mart.",NA,"-48.452222","-9.7375",NA,NA,NA,"Miracema do Tocantins",NA,NA,NA,NA,"48°27'08''W","9°44'15S",NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-11-16 13:23:01-03","UFT","HTO","3053","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","G.F. Árbocz","6192",NA,"Brasil","Rod. TO 010, km 20",NA,NA,NA,NA,"TO","1998","10","29",NA,NA,"(L.f.) Mart.","M.L. Fonseca","-48.311667","-10.015",NA,NA,NA,"Palmas",NA,NA,NA,NA,"48°18'42W","10°00'54S","2001","09","00",NA,NA,NA,NA,NA
"657","2020-11-16 13:23:01-03","UFT","HTO","10306","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","N.M.L. Cunha","54",NA,"Brasil","Campo natural",NA,"HRCB","Doação do herbário HRCB",NA,"SP","1987","07","21",NA,NA,"(L.f.) Mart.","A. Furlan","-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto",NA,NA,NA,NA,"1987","11","27",NA,NA,NA,NA,NA
"658","2020-11-16 13:23:01-03","UFT","HTO","8295","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","Arnaldo et al.","918",NA,"Brasil","Chácara Água Limpa. Cerrado",NA,NA,NA,NA,"TO","2000","01","19",NA,NA,"(L.f.) Mart.",NA,"-48.86669921875","-10.1760997772217",NA,NA,NA,"Paraíso do Tocantins","33338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-11-16 13:23:01-03","UFT","HTO","8341","PreservedSpecimen","Plantae","Amaranthaceae","Pfaffia","gnaphaloides","Pfaffia gnaphaloides","Arnaldo et al.","1238",NA,"Brasil","À 09 km da Faz. Felipe Belga do lado esquerdo da BR-153",NA,NA,NA,NA,"TO","2000","01","18",NA,NA,"(L.f.) Mart.",NA,"-48.86669921875","-10.1760997772217",NA,NA,NA,"Paraíso do Tocantins","33338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
