"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"234","2020-09-12 05:00:02-03","US","US","3070474","PreservedSpecimen","Plantae",NA,"Scrophulariales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","284","1985","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., Rupununi R., Puwib R. near the farm of the Captain of Sandcreek","-59.43","3.11",NA,NA,"US00701781",NA,"18","80","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","3081834","PreservedSpecimen","Plantae",NA,"Scrophulariales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Holmgren, N. H., (NY), New York Botanical Garden","G. Davidse & O. Huber","15124","1978","4","South America - Neotropics","Venezuela","Amazonas","Puerto Ayacucho, 22 km S of along road to Samariapo, near Garcitas, Río Orinoco","-67.6","5.46",NA,NA,"US00808411",NA,"16","85",NA,"Atures",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","1044785","PreservedSpecimen","Plantae",NA,"Scrophulariales","Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii nivea","Pennell",NA,"F. W. Pennell","1531","1917","8","South America - Neotropics","Colombia","Meta","Intendencia Meta, Villavicencio. Along Rio Guatiquia.",NA,NA,NA,NA,"US00122535","US00122535_01","26","500","500",NA,"nivea","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"237","2019-06-05 10:33:39-03","UFG","HJ","5966","S","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","1399","2008","10",NA,"Brasil","Goiás","UHE Salto do Rio Verdinho.","-50.7725","-19.161944",NA,NA,"HJ00005966",NA,"25",NA,NA,"São Simão",NA,NA,NA,NA,"50º46'21''W","19º9'43''S",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:23:40-03","USP","SPF","114411","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Souza, VC","10356","1996","01",NA,"Brasil","São Paulo",NA,"-48.244722","-23.190139",NA,NA,"SPF00114411",NA,"23","700","700","Bofete",NA,NA,NA,NA,"-48.244722","-23.190139","1996","01",NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:23:40-03","USP","SPF","124310","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Harley, RM","25296","1988","10",NA,"Brasil","Bahia",NA,"-41.833333","-13.633333",NA,NA,"SPF00124310",NA,"22","500","500",NA,NA,NA,NA,NA,"-41.833333","-13.633333","2012","04",NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:23:40-03","USP","SPF","89525","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Hind, DJN","H50486","1992","12",NA,"Brasil","Bahia",NA,"-41.8","-13.3",NA,NA,"SPF00089525",NA,"27","950","1000","Abaíra",NA,NA,NA,NA,"-41.8","-13.3","1998","05",NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:23:40-03","USP","SPF","94768","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Souza, VC","CFCR14347","1994","01",NA,"Brasil","Bahia",NA,"-41.342222","-12.975",NA,NA,"SPF00094768",NA,"21","1000","1200","Mucugê",NA,NA,NA,NA,"-41.342222","-12.975","1998","05",NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:23:40-03","USP","SPF","62655","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Hage, JL","1834","1986","01",NA,"Brasil","Bahia","Centro de Pesquisas do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,"SPF00062655",NA,"28","50","50","Ilhéus",NA,NA,"61245","auto",NA,NA,"1989","07",NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:23:40-03","USP","SPF","48087","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Hatschbach, G","50739","1986","11",NA,"Brasil","Bahia",NA,"-39.371898651123","-17.8918991088867",NA,NA,"SPF00048087",NA,"08","3","5","Nova Viçosa",NA,NA,"70538","auto",NA,NA,"1987","10",NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:23:40-03","USP","SPF","43058","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Lima, A","Ferreira, P","4067","1967","11",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"SPF00043058",NA,"02",NA,NA,"Recife",NA,NA,"18865","auto",NA,NA,"1967","11",NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:23:40-03","USP","SPF","65635","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Barreto, R","151","1989","03",NA,"Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"SPF00065635",NA,"05",NA,NA,"Recife",NA,NA,"18865","auto",NA,NA,"1990","03",NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:23:40-03","USP","SPF","105201","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Rapini, A","5","1995","08",NA,"Brasil","São Paulo",NA,"-46.138599395752","-23.8544006347656",NA,NA,"SPF00105201",NA,"21",NA,NA,"Bertioga",NA,NA,"37616","auto",NA,NA,"2008","03",NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:23:40-03","USP","SPF","110417","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Souza, VC","9195","1995","10",NA,"Brasil","São Paulo",NA,"-46.7799987792969","-24.1800003051758",NA,NA,"SPF00110417",NA,"07",NA,NA,"Itanhaém",NA,NA,"26998","auto",NA,NA,"1995","10",NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:23:40-03","USP","SPF","15524","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Hoehne, W","s.n.","1955","01",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"SPF00015524",NA,"23",NA,NA,"São Vicente",NA,NA,"25482","auto",NA,NA,"1986","12",NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:23:40-03","USP","SPF","19737","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Joly, AB","s.n.","1948","09",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"SPF00019737",NA,"22",NA,NA,"São Vicente",NA,NA,"25482","auto",NA,NA,"1988","06",NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:23:40-03","USP","SPF","15537","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Hoehne, W","s.n.","1955","05",NA,"Brasil","São Paulo",NA,"-46.3899993896484","-23.9599990844727",NA,NA,"SPF00015537",NA,"08",NA,NA,"São Vicente",NA,NA,"25482","auto",NA,NA,"1986","12",NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:23:40-03","USP","SPF","64195","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Souza, VC","Ribeiro, JELS","319","1988","06",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"SPF00064195",NA,"04",NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,"1989","06",NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:16:41-03","UEFS","HUEFS","103852","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.V.Scatigna","Conceição, S.F.","475","2005","12",NA,"Brasil","Bahia","estrada de Ilhéus em direção a Itacaré.","-39.072222","-14.656111",NA,NA,"HUEFS0103852","HUEFS0103852","28","22","22","Ilhéus",NA,NA,NA,NA,"39W4'20''","14S39'22''","2016","10",NA,"Asteranae",NA,NA,NA,NA
"253","2019-10-07 09:16:41-03","UEFS","HUEFS","112231","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.V.Scatigna","Giulietti, A.M.","2515","2002","01",NA,"Brasil","Bahia","Estrada Real, parte inferior.","-41.8","-13.6",NA,NA,"HUEFS0112231","HUEFS0112231","19",NA,NA,"Rio de Contas",NA,NA,NA,NA,"41W48'","13S36'","2016","10",NA,"Asteranae",NA,NA,NA,NA
"254","2019-10-07 09:16:41-03","UEFS","HUEFS","117789","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.V.Scatigna","Harley, R.M.","55589","2007","02",NA,"Brasil","Bahia","A base da Serra Marsalina.","-41.841667","-13.573333",NA,"Capoeira. Com áreas abertas arenosas de campo rupestre.","HUEFS0117789","HUEFS0117789","18","1058","1058","Rio de Contas",NA,NA,NA,NA,"41W50'30''","13S34'24''","2016","10",NA,"Asteranae",NA,NA,NA,NA
"255","2019-10-07 09:16:41-03","UEFS","HUEFS","2059","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Noblick, L.R.","2113","1982","10",NA,"Brasil","Bahia",NA,"-38.3","-12.483333",NA,NA,"HUEFS0002059","HUEFS0002059","18",NA,NA,"Camaçari",NA,NA,NA,NA,"38W18'","12S29'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"256","2019-10-07 09:16:41-03","UEFS","HUEFS","12605","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","V.C.Souza","Ganev, W.","1541","1992","11",NA,"Brasil","Bahia","Catolés Mata do Engenho, beira da mata em brejo.","-41.816667","-13.316667",NA,"Úmida com árvores de até 20 m, em solo arenoso.","HUEFS0012605","HUEFS0012605","24","1000","1000","Abaíra",NA,NA,NA,NA,"41W49'","13S19'","1995","11",NA,"Asteranae",NA,NA,NA,NA
"257","2019-10-07 09:16:41-03","UEFS","HUEFS","15057","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","A.V.Scatigna","França, F.","917","1994","01",NA,"Brasil","Bahia",NA,"-39.7","-13.5",NA,NA,"HUEFS0015057","HUEFS0015057","15",NA,NA,"Cravolândia",NA,NA,NA,NA,"39W42'","13S30'","2016","10",NA,"Asteranae",NA,NA,NA,NA
"258","2019-10-07 09:16:41-03","UEFS","HUEFS","177981","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Melo, E.","10442","2011","09",NA,"Brasil","Bahia","Povoado Ventura, margens do rio Ventura.","-40.993889","-11.675",NA,"Mata ciliar antropizada.","HUEFS0177981",NA,"02","720","720","Morro do Chapéu",NA,NA,NA,NA,"40W59'38''","11S40'30''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"259","2019-10-07 09:16:41-03","UEFS","HUEFS","179950","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Melo, E.","10761","2011","12",NA,"Brasil","Paraíba","Brejo Paraibano.","-35.750556","-6.965556",NA,NA,"HUEFS0179950","HUEFS0179950","09","645","645","Areia",NA,NA,NA,NA,"35W45'2''","6S57'56''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"260","2019-10-07 09:16:41-03","UEFS","HUEFS","191282","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Popovkin, A.V.","1274",NA,NA,NA,"Brasil","Bahia","Fazenda Rio do Negro, ca. 15 km southeast of Entre Rios","-38.033333","-12.016667",NA,NA,"HUEFS0191282","HUEFS0191282",NA,NA,NA,"Entre Rios",NA,NA,NA,NA,"38W2'","12S1'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"261","2019-10-07 09:16:41-03","UEFS","HUEFS","1879","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Noblick, L.R.","2421","1982","12",NA,"Brasil","Bahia",NA,"-38.3","-12.483333",NA,NA,"HUEFS0001879","HUEFS0001879","09",NA,NA,"Camaçari",NA,NA,NA,NA,"38W18'","12S29'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"262","2019-10-07 09:16:41-03","UEFS","HUEFS","88244","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Leite, K.R.B","452","2004","09",NA,"Brasil","Bahia","Fazenda Lagoa Azul (Sr. Etevaldo) BR 324 km 40.","-38.478056","-12.644722",NA,NA,"HUEFS0088244","HUEFS0088244","23",NA,NA,"Candeias",NA,NA,NA,NA,"38W28'41''","12S38'41''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"263","2019-10-07 09:16:41-03","UEFS","HUEFS","124112","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Souza, V.C.","9195","1995","10",NA,"Brasil","São Paulo","Estrada entre o Bairro de Suarão e a Fazenda São Luís.","-46.7799987792969","-24.1800003051758",NA,"Mata de restinga.","HUEFS0124112","HUEFS0124112","07",NA,NA,"Itanhaém",NA,NA,"26998","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"264","2019-10-07 09:16:41-03","UEFS","HUEFS","206784","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Sousa, M.P.","3","2008","06",NA,"Brasil","Bahia","Fazenda Campo Limpo, córrego do Machado, divisa com a área da UFRB.","-39.1018981933594","-12.6700000762939",NA,NA,"HUEFS0206784","HUEFS0206784","20",NA,NA,"Cruz das Almas",NA,NA,"14660","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"265","2019-06-11 13:49:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii",NA,"RRC ID Flag","R. B. Foster","9749","1984","8","South America","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"9749",NA,NA
"266","2019-06-11 13:49:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii",NA,"RRC ID Flag","R. B. Foster","3148","1976","8","South America","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"3148",NA,NA
"267","2020-07-23 12:22:49-03","CEPLAC","CEPEC","33498","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii",NA,"L. R. Noblick","L. R. Noblick","2421","1982","12",NA,"Brasil","Bahia","Área de Controle da Caraiba Metais.","-38.313056","-12.493056",NA,NA,NA,NA,"09",NA,NA,"FEIRA DE SANTANA",NA,NA,NA,NA,"38W18'47","12S29'35",NA,NA,NA,NA,"06/04/1983",NA,NA,NA
"268","2020-07-23 12:09:58-03","CEPLAC","CEPEC","151102","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii",NA,"J. Jardim","Paulino, R.C.","82","2014","11",NA,"Brasil","Bahia","Conglomerado BA_1368-1-2-0","-39.240278","-15.839722",NA,"<ll>dwc_commonname:</ll>",NA,NA,"30",NA,NA,"BELMONTE",NA,NA,NA,NA,"39W14'25","15S50'23",NA,NA,NA,NA,"27/2/2017",NA,NA,NA
"269","2020-07-23 12:22:49-03","CEPLAC","CEPEC","20258","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii",NA,"V. C. Souza","R. M. Harley","18209","1974","02",NA,"Brasil","Bahia","20Km de Una e 10Km da Colonia, ao longo Rod.p/ Rio Branco.","-39.216667","-15.25",NA,NA,NA,NA,"28",NA,NA,"UNA",NA,NA,NA,NA,"39W13'","15S15'",NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"270","2020-07-23 12:22:49-03","CEPLAC","CEPEC","101495","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii",NA,"V. C. Souza","M. L. Guedes",NA,"2003","01",NA,"Brasil","Bahia","Região Metropolitana de Salvador, Camaçari, Guarajuba.","-38.316667","-12.683333",NA,NA,NA,NA,"20",NA,NA,"SALVADOR",NA,NA,NA,NA,"38W19'","12S41'",NA,NA,NA,NA,"30/06/2005",NA,NA,NA
"271","2020-07-23 12:22:49-03","CEPLAC","CEPEC","59679","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii",NA,"A. M. Amorim","A. M. Amorim","1453","1993","11",NA,"Brasil","Bahia","Reserva Biologica do Mico-leão. Entr. KM 46 BA-001 Ilheus/Una. Picada da Bandeira.","-39.083333","-15.15",NA,NA,NA,NA,"10",NA,NA,"UNA",NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"272","2020-07-23 12:22:49-03","CEPLAC","CEPEC","38555","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii",NA,"V. C. Souza","J. L. Hage","1834","1986","01",NA,"Brasil","Bahia","Quadra A ' do CEPEC. Entre o setor de treinamento e a residência Dir. CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"28",NA,NA,"ILHÉUS",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"273","2019-11-13 16:05:07-03","UNISANTA","HUSC","870","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze.","Souza, V.C.","Souza, V.C.","s.n.","1988","11",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Guaraú. Campo próximo à foz do Rio Guaraú.","-46.9900016784668","-24.3199996948242",NA,"Erva ereta, flores roxo-claras.; Campo próximo à foz do Rio Guaraú.",NA,NA,"06",NA,NA,"Peruíbe",NA,NA,"21922","auto",NA,NA,"1988","12",NA,NA,NA,NA,NA,NA
"274","2020-11-05 13:54:00-03","UNIRIO","HUNI","6240","PreservedSpecimen","Plantae",NA,NA,"Scrophulariaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","C.P. Bove","C.P. Bove; W. Costa; B.B. Costa; F. Pupo; L. Secca",NA,"1998","12",NA,"Brasil","Bahia","Estrada Prado-Cumuruxatiba a 23 km após a entrada para Cumuruxatiba.",NA,NA,NA,"Erva emergente. Flores lilás-pálido, brancas no centro.","HUNI00006240",NA,"25",NA,NA,"Cumuruxatiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-05 13:53:51-03","UNIRIO","HUNI","6239","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","R.M. Lisboa","C.P. Bove; A. Gil; C.B. Moreira","542","1999","11",NA,"Brasil","Goiás","Estrada da Jussara-Britânia (via Jacilândia a 78,2 km de Jussara)","-50.8680992126465","-15.8649997711182",NA,"Erva emergente em água com cerca de 10 cm de profundidade.","HUNI00006239",NA,"12",NA,NA,"Jussara",NA,NA,"111831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-11-05 13:53:51-03","UNIRIO","HUNI","89","PreservedSpecimen","Plantae",NA,NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","C.P. Bove","C.P. Bove; W. Costa; A. Barbosa; B.B. Costa","305","1998","04",NA,"Brasil","São Paulo","Banhado.","-45.8800010681152","-23.1700000762939",NA,"Material em meio líquido e herborizado. Habitat: Água ácida com ca. 20 cm de profundidade","HUNI00000089",NA,"26",NA,NA,"São José dos Campos",NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2016-12-19 13:51:32-02","PERD","PERD","741","S","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Pivari, MO","Pivari, MO; Costa, FM; Oliveira, VB","1214","2009","02",NA,"Brasil","Minas Gerais","Lagoa Areia Branca","-42.476667","-19.664722",NA,"Erva emergente, ca. 0,3m prof. Ramos marrons, flores rosas.",NA,NA,"03","249","249","Bom Jesus do Galho",NA,NA,NA,NA,"-42.476667","-19.664722","2009","02","03",NA,NA,NA,NA,NA
"278","2016-12-19 13:51:32-02","PERD","PERD","879","S","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Pivari, MO","Pivari, MO; Oliveira, VB","1233","2009","02",NA,"Brasil","Minas Gerais","Cachoeira do Paraíso","-42.563333","-19.356944",NA,"Erva em vegetação ribeirinha. Flores rosas, frutos castanhos.",NA,NA,"12","350","350","Santana do Paraíso",NA,NA,NA,NA,"-42.563333","-19.356944","2009","02","12",NA,NA,NA,NA,NA
"279","2018-12-17 10:18:18-02","PERD","PERD","1075","S","Plantae",NA,NA,"Plantaginaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Pivari, MO","Pivari, MO; Oliveira, VB; Costa, FM","526","2007","02",NA,"Brasil","Minas Gerais","Brejão de Ipaba","-42.410278","-19.455",NA,"Erva, ca. 0,7m alt., em solo orgânico flutuante. Corola rosa, frutos maduros castanhos.",NA,NA,"22","218","218","Ipaba",NA,NA,NA,NA,"-42.410278","-19.455","2007","02","25",NA,NA,NA,NA,NA
"280","2020-11-12 17:00:30-03","UEL","FUEL","48638","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Cano, O","Ribeiro, A; Silva, J","204","2006","02",NA,"Brasil","Rio Grande do Norte","Riacho Águas Vermelhas, após a entrada N. Parnamir, mata ciliar","-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,"25",NA,NA,"Parnamirim",NA,NA,"17237","auto",NA,NA,"2006","04","04",NA,NA,NA,NA,NA
"281","2019-11-01 15:02:08-03","UnB","UB","214805","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze",NA,"Harley, RM; et al.","18209","1977","01","Southern America","Brasil","Bahia","20km from Una and 10km from Nova Colonial, W along road to Rio Branco","-39.216667","-15.25",NA,NA,NA,NA,"24",NA,NA,"Una",NA,NA,NA,NA,"-39.216667","-15.25",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-08-20 14:56:50-03","UFSC","FLOR","40227","PreservedSpecimen","Plantae",NA,"Lamiales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","(Cham. & Schltdl.) Kuntze","Wanderley, A.M.","Leite, M.S.","280","2007","01",NA,"Brasil","Pernambuco","Parque Estadual de Dois Irmãos, Complexo do Prata, Açude do Meio.","-34.948611","-8.007778",NA,"erva emergente ou anfíbia em solo encharcado próximo ao açude, flores tubulosas de coloração branca e detalhe azul, sem odor. Recebido de UFP Nº 44903. Em meio a Sauvagesia erecta","FLOR0040227",NA,"25","18","18","Recife",NA,NA,NA,NA,"34º56'55''W","8º0'28''S","2007","01","25",NA,NA,NA,NA,NA
"283","2021-03-04 15:46:38-03","IF","SPSF","48368","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii","((Kuntze)) ((Schltdl.) & (Kunth) Palha)",NA,"R.T.Polisel & I. Diogo & M. Oliveira Neto & A.Campos-Rocha & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas","1152","2013","03","América do Sul","Brasil","SP","Reserva Particular da Votorantim (CBA)","-47.75","-24.116667",NA,"COLETA: Erva de 30cm. Cálice verde.; GEOGRAFIA: Trilha de Dezembro, entre UHE Alecrim e Porto Raso.&nf;Floresta Ombrófila Densa às margens do Rio de Dezembro.;",NA,NA,"27","389","389","Tapiraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2021-03-04 15:46:38-03","IF","SPSF","16781","PreservedSpecimen","Plantae","Magnoliophyta","Scrophulariales","Linderniaceae","Torenia","thouarsii","Torenia thouarsii",NA,NA,"J.E.L.S. Ribeiro","319","1988","06","América do Sul","Brasil","SP","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"04",NA,NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
