"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"241","2019-11-22 16:08:21-03","UEFS","HUEFS","163323","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,NA,"5514",NA,"Brasil","Espírito Santo","-40.0722007751465","-19.3910999298096",NA,"Mata de tabuleiro.","HUEFS0163323","HUEFS0163323",NA,"2007","03","14","Linhares","Reserva Natural Vale. Estrada Municipal Canto Grande. Acervo com Baldo Faé.","48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-07-17 08:31:38-03","UEFS","HUEFS","172262","PreservedSpecimen","Plantae","Angiospermae","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Jardim, J.G.","5282",NA,"Brasil","Bahia","-39.0494003295898","-14.7889003753662",NA,"Restinga arbórea.","HUEFS0172262","HUEFS0172262 HUEFS0172262_e1","P.L.R.Moraes","2008","06","25","Ilhéus","Rodovia BA 001, Ilhéus/Una, estrada para Vila Brasil, ca. 5km do povoado do Acuípe.","61245","auto","Magnolianae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-09-04 18:53:04-03","F","FMNH-SEEDPLANTS","V0061438F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Mespilodaphne","glauca","virescens","Mespilodaphne glauca virescens",NA,"Isosyntype","J. S. Blanchet","3250","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0061438F","V0061438F_01",NA,"1841",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-01-23 10:05:57-02","F","FMNH-SEEDPLANTS","V0061439F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Mespilodaphne","glauca","virescens","Mespilodaphne glauca virescens",NA,"Isosyntype","J. S. Blanchet","3250B","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0061439F","V0061439F_01",NA,"1841",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-09-04 19:28:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Ocotea","glauca","virescens","Ocotea glauca virescens","Mez","Type [status unknown]","J. S. Blanchet","3250","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-03-07 08:23:54-03","F","FMNH-SEEDPLANTS","V0158841F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Ocotea","glauca","virescens","Ocotea glauca virescens",NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0158841F","V0158841F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-09-04 18:48:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Oreodaphne","glauca",NA,"Oreodaphne glauca",NA,"Type [status unknown]","F. Sellow",NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-09-04 18:35:15-03","F","FMNH-SEEDPLANTS","V0061605F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Oreodaphne","glauca",NA,"Oreodaphne glauca",NA,"Isotype","J. S. Blanchet","3250","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0061605F","V0061605F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-01-23 11:06:13-02","F","FMNH-SEEDPLANTS","V0061689F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Oreodaphne","glauca",NA,"Oreodaphne glauca",NA,"Isotype","F. Sellow",NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0061689F","V0061689F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-01-23 11:06:13-02","F","FMNH-SEEDPLANTS","V0061690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lauraceae","Oreodaphne","glauca",NA,"Oreodaphne glauca",NA,"Isotype","F. Sellow",NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0061690F","V0061690F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-03 14:21:02-03","IAC","IAC","57314","S","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"P.L.R. Moraes & M.C. Vergne","3708",NA,"Brasil","Espírito Santo","-40.0722","-19.3911",NA,NA,NA,NA,"P.L.R. Moraes","2014","09","22","Linhares","Reserva Natural Vale, aceiro Catelan-João Pedro",NA,NA,NA,"-40.0722","-19.3911","2014","09","22",NA,NA,NA,NA,NA,NA
"252","2020-07-23 12:09:36-03","CEPLAC","CEPEC","107529","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"E. S. da Silva","2",NA,"Brasil","Pernambuco","-34.950278","-8.012778",NA,NA,NA,NA,"S. O. Santos","2000","07","25","SÃO LOURENÇO DA MATA","Estação Ecológica do Tapacurá.",NA,NA,NA,"34W57'1","8S0'46",NA,NA,NA,NA,NA,NA,NA,"04/05/2011",NA
"253","2020-07-23 12:09:36-03","CEPLAC","CEPEC","128129","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Daneu, L.","436",NA,"Brasil","Bahia","-39.536111","-14.770278",NA,NA,NA,NA,"H. L. Ribeiro","2010","11","17","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra.",NA,NA,NA,"39W32'10","14S46'13",NA,NA,NA,"860","860",NA,NA,NA,NA
"254","2020-07-23 12:09:36-03","CEPLAC","CEPEC","151135","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Paulino, R.C.","117",NA,"Brasil","Bahia","-39.060278","-16.199444",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. Daneu","2014","12","02","BELMONTE","Conglomerado BA_1381-1-10-45",NA,NA,NA,"39W3'37","16S11'58",NA,NA,NA,NA,NA,NA,NA,"21/8/2015",NA
"255","2020-07-23 12:09:36-03","CEPLAC","CEPEC","114559","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Amorim, A. M.","6439",NA,"Brasil","Bahia","-39.202222","-16.419167",NA,NA,NA,NA,"H. L. Ribeiro","2006","10","13","PORTO SEGURO","Estrada que liga Eunápolis à Porto Seguro. RPPN Estação Veracruz.",NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,"50","50",NA,NA,NA,NA
"256","2020-07-23 12:09:36-03","CEPLAC","CEPEC","116747","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Amorim, A. M.","7000",NA,"Brasil","Bahia","-39.564722","-15.393056",NA,"Foto. Material em álcool 70%.",NA,NA,"P. Moraes","2007","04","14","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha da pousada.",NA,NA,NA,"39W33'53","15S23'35",NA,NA,NA,"850","850",NA,NA,NA,NA
"257","2020-07-23 12:09:36-03","CEPLAC","CEPEC","122578","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Martini, A.",NA,NA,"Brasil","Bahia","-39.115","-14.499722",NA,"Indivíduo D 18.",NA,NA,"Sem Informação",NA,NA,NA,"URUÇUCA","Estrada de Itacaré para Ubaitaba. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Fazenda Capitão.",NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,"380","380",NA,NA,NA,NA
"258","2020-07-23 12:09:36-03","CEPLAC","CEPEC","88713","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"A. M. de Carvalho","7031",NA,"Brasil","Bahia","-40.413889","-15.771944",NA,NA,NA,NA,"P. Moraes","2001","08","17","macarani","Rod. para Vila das Graças 27,2Km a E, ca. 4,4Km de Vila das Graças.",NA,NA,NA,"40W24'50","15S46'19",NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"259","2020-07-23 12:09:36-03","CEPLAC","CEPEC","123752","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Piotto, D.","536",NA,"Brasil","Bahia","-39.083333","-14.416667",NA,"Floresta secundária, idade: 25 anos, sítio: 9 , linha: 3 , #: 14 , dist.: 25.5 , dap: 6 cm, altura: 9 m",NA,NA,"Sem Informação","2007","07","14","URUÇUCA","Parque Estadual da Serra do Conduru",NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,"120","120",NA,NA,NA,NA
"260","2020-07-23 12:09:36-03","CEPLAC","CEPEC","127969","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"G. M. Carvalho","388",NA,"Brasil","Bahia","-39.25","-16.5",NA,NA,NA,NA,"P. Moraes","2010","07","08","PORTO SEGURO","RPPN Estação Veracel.",NA,NA,NA,"39W15'","16S30'",NA,NA,NA,NA,NA,NA,NA,"30/07/2010",NA
"261","2020-07-23 12:09:36-03","CEPLAC","CEPEC","128571","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Piotto, D.","3276",NA,"Brasil","Bahia","-39.083333","-14.416667",NA,"Floresta secundária, idade: 42 anos, bosque: 23, parcela: 8, dist: 80, dap: 4.2 cm, altura: 14 m",NA,NA,"Piotto, D.","2010","06","04","URUÇUCA","Parque Estadual da Serra do Conduru",NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,"120","120",NA,NA,NA,NA
"262","2020-07-23 12:09:36-03","CEPLAC","CEPEC","132097","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"S. O. Santos","196",NA,"Brasil","Pernambuco","-34.994444","-7.840833",NA,NA,NA,NA,"S. O. Santos","2010","08","21","IGARASSÚ","Usina São José. Mata de Piedade.",NA,NA,NA,"34W59'40","7S50'27",NA,NA,NA,NA,NA,NA,NA,"30/12/2010",NA
"263","2020-07-23 12:09:36-03","CEPLAC","CEPEC","140132","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Carvalho, G. M.",NA,NA,"Brasil","Bahia","-39.133333","-16.333333",NA,"Indivíduo P53-01",NA,NA,"Sem Informação",NA,NA,NA,"PORTO SEGURO","RPPN Estação Veracel",NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,"100","100",NA,NA,NA,NA
"264","2020-07-23 12:09:36-03","CEPLAC","CEPEC","142466","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Oliveira, N.E.","312",NA,"Brasil","Bahia","-39.780278","-13.320278",NA,"Duplicatas: RB",NA,NA,"Sem Informação","2014","09","09","SANTA INÊS","Conglomerado BA_983-1-2-12",NA,NA,NA,"39W46'49","13S19'13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-23 12:09:36-03","CEPLAC","CEPEC","142468","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Oliveira, N.E.","317",NA,"Brasil","Bahia","-39.779722","-13.319722",NA,"Duplicatas: RB",NA,NA,"Sem Informação","2014","09","09","SANTA INÊS","Conglomerado BA_983-1-10-0",NA,NA,NA,"39W46'47","13S19'11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-23 12:09:36-03","CEPLAC","CEPEC","150536","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Oliveira, N.E.","52",NA,"Brasil","Bahia","-39.239722","-17.460278",NA,"<ll>dwc_commonname:</ll>",NA,NA,"L. Daneu","2014","07","24","ALCOBAÇA","Conglomerado BA_1430-4-9-50",NA,NA,NA,"39W14'23","17S27'37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-07-23 12:09:36-03","CEPLAC","CEPEC","16702","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"L. A. Mattos-Silva","540",NA,"Brasil","Bahia","-39.55","-17.016667",NA,"<ll>dwc_commonname:</ll>",NA,NA,"P. Moraes","1979","07","03","ITAMARAJÚ","Fazenda Pau-brasil, ca. 5Km NW de Itamarajú.",NA,NA,NA,"39W33'","17S1'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-07-23 12:09:36-03","CEPLAC","CEPEC","62259","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"J. G. Jardim","559",NA,"Brasil","Bahia","-39.083333","-14.766667",NA,NA,NA,NA,"H. van der Werff","1994","09","29","ILHÉUS","Mata da Esperança. Ca. 3KM ao W da sede, próximo a represa para captação da água.",NA,NA,NA,"39W5'","14S46'",NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"269","2020-07-23 12:09:36-03","CEPLAC","CEPEC","97585","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"Fiaschi, P.","1792",NA,"Brasil","Bahia","-39.536111","-14.770278",NA,NA,NA,NA,"H. L. Ribeiro","2003","11","02","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso à serra. Caminhada ao topo da serra.",NA,NA,NA,"39w32'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-07-23 12:09:36-03","CEPLAC","CEPEC","45298","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"A. M. de Carvalho","2457",NA,"Brasil","Bahia","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"L. C. S. Assis","1998","08","07","caravelas","Ca. 2Km ao W de Caravelas, na estrada apara Alcobaça.","106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/07/2006",NA
"271","2020-07-23 12:09:36-03","CEPLAC","CEPEC","123438","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"J. G. Jardim","5282",NA,"Brasil","Bahia","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Louro",NA,NA,"P. Moraes","2008","06","25","ILHÉUS","Rod. BA-001, Ilhéus/Una, estrada para Vila Brasil, ca. 5Km do povoado do Acuípe.","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2015",NA
"272","2020-07-23 12:09:36-03","CEPLAC","CEPEC","136500","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca",NA,NA,"J. M. A. Braga","240",NA,"Brasil","Rio de Janeiro","-42.9818992614746","-22.5372009277344",NA,"<ll>dwc_commonname:</ll>",NA,NA,"A. Quinet",NA,NA,NA,"GUAPIMIRIM",NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-04-08 17:12:50-03","UESB","HUESB","7535","S","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees & Mart.) Mez",NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.","553",NA,"Brasil","Bahia","-39.637139","-13.717056",NA,"Árvore. Folhas simples, alternas, margem inteira, crassa.&nf;; Floresta Ombrófila Densa.","HUESB000007535",NA,"Moraes, P.","2012","03","30","Itamari","Fazenda Mesquita.",NA,NA,NA,"-39.637139","-13.717056","2013",NA,NA,NA,NA,NA,NA,NA,NA
"274","2016-08-23 10:59:38-03","NHMLondon","NHM-LONDON-BOT","BM000993989","S","Plantae",NA,NA,"Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Meisn.) Mez","Isosyntype","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3250",NA,"Brasil",NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/142373f98db1b04ddeab5e7c28b697599756922c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Carolin Kathryn Allen; b.1904; d.1975; C.K.Allen","1836",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109","1970",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:569686"
"275","2021-03-04 15:44:11-03","IF","SPSF","17202","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira",NA,"América do Sul","Brasil","ES","-39.7322006225586","-18.5932998657227",NA,"COLETA: Restinga; mata seca;",NA,NA,"J.B.Baitello","1993","09","20","Conceição da Barra","Aracruz Celulose","41644","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"276","2021-03-04 15:44:11-03","IF","SPSF","53644","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","Mez",NA,"P.L.R.de Moraes & M.C.Vergne","3708","América do Sul","Brasil","ES","-40.0722007751465","-19.3910999298096",NA,"COLETA: Árvore de 5 m de altura. Frutos maduros atropurpúreos, cúpula vermelha.; GEOGRAFIA: Aceiro Catelan-João Pedro.;",NA,NA,"P.L.R.de Moraes","2014","09","22","Linhares","Reserva Natural Vale","48094","auto","Magnoliopsida",NA,NA,"2014","09","22",NA,NA,NA,NA,NA,NA
"277","2021-03-04 15:44:11-03","IF","SPSF","17192","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"L.D.Thomaz","536","América do Sul","Brasil","ES","-40.2924995422363","-20.3297004699707",NA,"COLETA: Árvore;",NA,NA,"J.B.Baitello","1990","01","03","Vila Velha","Reserva Ecologica de Jacarenema","27156","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"278","2021-03-04 15:44:11-03","IF","SPSF","17800","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"L.V.Costa & R.Pinel",NA,"América do Sul","Brasil","MG","-44.198299407959","-19.9678001403809",NA,"COLETA: Floresta Mesófila.&nf;Arbóreo;",NA,NA,"J.B.Baitello",NA,NA,NA,"Betim","Fabrica de Refrigerantes MG","15199","auto","Magnoliopsida",NA,NA,"2012","06","05",NA,NA,NA,NA,NA,NA
"279","2021-03-04 15:44:11-03","IF","SPSF","47106","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"P.L.R.Moraes & G.S.Siqueira","3529","América do Sul","Brasil","Espirito Santo","-39.911111","-19.186389",NA,"COLETA: Árvore 15 m, flores brancas.;",NA,NA,"P.Moraes","2012","12","12","Linhares","Reserva Natural Vale do Rio Doce",NA,NA,"Magnoliopsida",NA,NA,"2012","12","12",NA,NA,NA,NA,NA,NA
"280","2021-03-04 15:44:10-03","IF","SPSF","15951","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","((Nees & Mart.)) Mez",NA,"A.M.Carvalho & T.S.Santos & H.S.Brito","2457","América do Sul","Brasil","BA","-39.2658004760742","-17.7318992614746",NA,"COLETA: XLS: SPSFAntigo&nf;Mata de Restinga.&nf;Arvorezinha 3m; frutos imaturos verdes.; GEOGRAFIA: A cerca de 2km a W da cidade.;",NA,NA,"J.B.Baitello","1989","09","05","Caravelas","estrada Caravelas a Alcobaça","106553","auto","Magnoliopsida",NA,NA,"2008","05","04",NA,NA,NA,NA,NA,NA
"281","2021-03-04 15:44:10-03","IF","SPSF","17157","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira","2779","América do Sul","Brasil","ES","-40.2733001708984","-19.8202991485596",NA,"COLETA: Restinga&nf;Arvoreta 4m altura; botões amarelo-esverdeados.;",NA,NA,"J.B.Baitello","1992","02","20","Aracruz","Comboios","37987","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"282","2021-03-04 15:44:10-03","IF","SPSF","17164","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira",NA,"América do Sul","Brasil","ES","-40.2733001708984","-19.8202991485596",NA,"COLETA: Restinga;",NA,NA,"J.B.Baitello","1992","02","13","Aracruz","Comboios","37987","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"283","2021-03-04 15:44:10-03","IF","SPSF","17136","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira","3606","América do Sul","Brasil","ES","-40.2733001708984","-19.8202991485596",NA,"COLETA: Restinga.&nf;Planta com 6m altura; fruto e cálice verde.;",NA,NA,"J.B.Baitello","1992","07","27","Aracruz","Comboios","37987","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"284","2021-03-04 15:44:10-03","IF","SPSF","17147","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira",NA,"América do Sul","Brasil","ES","-40.2733001708984","-19.8202991485596",NA,"COLETA: Restinga; mata seca.;",NA,NA,"J.B.Baitello","1993","09","27","Aracruz","Comboios","37987","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"285","2021-03-04 15:44:10-03","IF","SPSF","17138","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,NA,"3311","América do Sul","Brasil","ES","-40.2733001708984","-19.8202991485596",NA,"COLETA: Restinga, mata seca.&nf;Planta com 2m altura; flores creme.;",NA,NA,"J.B.Baitello","1992","04","28","Aracruz","Retiro","37987","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"286","2021-03-04 15:44:11-03","IF","SPSF","28214","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"A.M.Assis & O.Zambom","378","América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"A.Quinet","1998","02","03","Guarapari","Parque Estadual Paulo Cesar Vinha","28401","auto","Magnoliopsida",NA,NA,"2008","02","13",NA,NA,NA,NA,NA,NA
"287","2021-03-04 15:44:11-03","IF","SPSF","28213","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"A.M.Assis","484","América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"J.B.Baitello","1998","05","12","Guarapari","Parque Estadual Paulo Cesar Vinha","28401","auto","Magnoliopsida",NA,NA,"2012","05","31",NA,NA,NA,NA,NA,NA
"288","2021-03-04 15:44:10-03","IF","SPSF","17166","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira",NA,"América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,"COLETA: Restinga;",NA,NA,"J.B.Baitello","1990","11","28","Guarapari","Parque Estadual Setiba","28401","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"289","2021-03-04 15:44:10-03","IF","SPSF","17168","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"O.J.Pereira","2312","América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"J.B.Baitello","1990","11","28","Guarapari","Parque Estadual Setiba","28401","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"290","2021-03-04 15:44:11-03","IF","SPSF","17181","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"J.M.L.Gomes",NA,"América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,"COLETA: Restinga; mata seca;",NA,NA,"J.B.Baitello","1991","03","18","Guarapari","Parque Estadual Setiba","28401","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"291","2021-03-04 15:44:11-03","IF","SPSF","17197","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"L.V.Rosa","891","América do Sul","Brasil","ES","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"J.B.Baitello","1990","12","11","Guarapari","Parque Estadual Setiba","28401","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
"292","2021-03-04 15:44:11-03","IF","SPSF","17193","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","glauca",NA,"Ocotea glauca","(Nees) Mez",NA,"M.Gibram","72","América do Sul","Brasil","ES","-40.8339004516602","-21.011100769043",NA,"COLETA: Restinga;",NA,NA,"J.B.Baitello","1990","05","09","Itapemirim","Itaoca","28626","auto","Magnoliopsida",NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA
