"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","phylum","order","imagecode","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"974","2008-05-27 22:02:00-03","MO","MOBOT","1048934","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Wilson Devia A.","1983","9","27","Colombia","Valle del Cauca",NA,"Sevilla, Santa Fe Sevilla-Barragan.",NA,NA,NA,NA,NA,NA,"Devia Alvarez 377","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"975","2008-05-27 22:02:00-03","MO","MOBOT","1048935","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Philip A. Silverstone-Sopkin","1984","4","3","Colombia","Valle del Cauca","Cali","Cordillera Occidental, vertiente oriental, Cerro La Horqueta, San Antonio, cerca de la carretera Cali-Buenaventura, arriba de Saladito.",NA,NA,NA,NA,NA,NA,"Silverstone-Sopkin 1861","South America",NA,NA,NA,NA,"1875.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"976","2015-08-12 05:57:00-03","MO","MOBOT","1048936","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"H. Balslev","1981","1","1","Ecuador","Loja",NA,"21 km W of Catamayo La Toma","-79.45","-3.93333",NA,NA,NA,NA,"Balslev 1326","South America",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"977","2008-05-27 22:02:00-03","MO","MOBOT","1049108","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Cuatrecasas","1944","12","18","Colombia","Cauca",NA,"Cordillera Central, Hoya del río Palo",NA,NA,NA,NA,NA,NA,"Cuatrecasas 19447","South America",NA,NA,NA,NA,"2000.00000000","2030.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"978","2020-03-07 04:38:00-03","MO","MOBOT","1049228","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"H. García Barriga",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garcia Barriga 10797","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"979","2008-05-27 22:02:00-03","MO","MOBOT","1049229","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Elbert L. Little",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little 7700","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"980","2020-03-07 04:38:00-03","MO","MOBOT","1049230","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Cuatrecasas|H. García Barriga",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cuatrecasas 1898","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"981","2012-11-03 15:14:00-02","MO","MOBOT","1049231","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Carlos Saravia T.","1964",NA,NA,"Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,"Saravia Toledo 4548","South America",NA,NA,NA,NA,"1990.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"982","2019-11-09 04:37:00-03","MO","MOBOT","1049232","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"L.E. Mora-Osejo",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mora-Osejo 7100","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"983","2008-05-27 22:02:00-03","MO","MOBOT","1049233","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"K. von Sneidern",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sneidern 5586","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"984","2008-05-27 22:02:00-03","MO","MOBOT","1049234","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Fred A. Barkley",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barkley 18074b","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"985","2008-05-27 22:02:00-03","MO","MOBOT","1049235","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"R. Lombo",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lombo T. 15","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"986","2018-06-22 14:34:00-03","MO","MOBOT","1049238","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"J.M. Duque-Jaramillo",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duque-Jaramillo 2633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"987","2018-06-22 14:34:00-03","MO","MOBOT","1049239","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"J.M. Duque-Jaramillo",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duque-Jaramillo 3104","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"988","2020-07-09 09:24:00-03","MO","MOBOT","1049240","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"J.M. Duque-Jaramillo","1941","7",NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duque-Jaramillo s.n.1941","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,"1",NA,NA
"989","2013-01-22 05:50:00-02","MO","MOBOT","1049241","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Hno. Daniel",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel 185","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"990","2013-01-22 05:50:00-02","MO","MOBOT","1049242","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Hno. Daniel",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel 1986","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"991","2008-05-27 22:02:00-03","MO","MOBOT","1049243","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Ellsworth P. Killip",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Killip 4411","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"992","2012-02-22 05:16:00-02","MO","MOBOT","1049244","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"E. Pérez Arbeláez",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez Arbeláez 6111","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"993","2008-05-27 22:02:00-03","MO","MOBOT","1049245","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Daniel Varela",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Varela 36","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"994","2008-05-27 22:02:00-03","MO","MOBOT","1049246","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Elbert L. Little",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Little 7076","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"995","2008-05-27 22:02:00-03","MO","MOBOT","1049247","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Cuatrecasas",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cuatrecasas 11462","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"996","2020-03-07 04:38:00-03","MO","MOBOT","1049248","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"H. García Barriga",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garcia Barriga 15243","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"997","2020-03-07 04:38:00-03","MO","MOBOT","1049249","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"H. García Barriga",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garcia Barriga 13109","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"998","2008-05-27 22:02:00-03","MO","MOBOT","1049250","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"R. Romero Castañeda",NA,NA,NA,"Colombia","Huila",NA,NA,NA,NA,NA,NA,NA,NA,"Romero Castañeda 6662","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"999","2008-05-27 22:02:00-03","MO","MOBOT","1049251","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"J. Laugerhein","1953","7","4","Colombia","Santander",NA,NA,NA,NA,NA,NA,NA,NA,"Laugerhein 3209","South America",NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1000","2011-11-08 05:06:00-02","MO","MOBOT","1049422","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Ricardo Callejas|et al.","1989","9","30","Colombia",NA,NA,NA,"-75.66666","5.66666",NA,NA,NA,NA,"Callejas Posada 8502","South America",NA,NA,NA,NA,"1450.00000000","1840.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1001","2008-05-27 22:02:00-03","MO","MOBOT","1049658","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Richard E. Schultes|Mardoqueo Villarreal","1943","1","1","Colombia","Huila",NA,NA,NA,NA,NA,NA,NA,NA,"Schultes 5316","South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1002","2008-05-27 22:02:00-03","MO","MOBOT","1050689","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"José Mostacero L.|et al.","1985","7","28","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,"Mostacero L. 966","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1003","2008-05-27 22:02:00-03","MO","MOBOT","1524232","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","M. Nee (NY)",NA,NA,NA,"Michael H. Nee|et al.","1998","4","11","Bolivia","Santa Cruz","Florida","Valley along small stream (Quebrada Yunga), along road from Mairana to Yunga de Mairana, 11.8 km (by road), 5 km (by air) NE from the main square at Mairana. Disturbed forest remnant. Erythrina falcata, Lithrea ternifolia, Mauria thaumatophylla, Scutia buxifolia.","-63.91666","-18.1",NA,NA,NA,NA,"Nee 48978","South America",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1004","2008-05-27 22:02:00-03","MO","MOBOT","1722692","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","M. Nee '94",NA,NA,NA,"Israel G. Vargas C.|D. Ayala","1993","4","8","Bolivia","Santa Cruz","Florida","PARQUE NACIONAL AMBORÓ. Santa Rosa de Lima. Trayecto entre el pueblo de Santa Rosa y alrededores de la Laguna. Laderas de vegetación arbustiva y barbechos aislados con Dodonea viscosa, Baccharis dracunculifolia y Psidium guineense; quebradas más húmedas con arbolitos de Alnus acuminata. Intervenido por pastoreo de ganado vacuno.","-64.23333","-17.86805",NA,NA,NA,NA,"Vargas Caballero 2218","South America",NA,NA,NA,NA,"1600.00000000","1750.00000000",NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1005","2013-03-01 05:36:00-03","MO","MOBOT","3048213","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Jack E. Humbles","1975","8","28","Ecuador","Pichincha","Quito","Cultivated on the campus of the Universidad Central",NA,NA,NA,NA,NA,NA,"Humbles 6639","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1006","2011-02-28 17:37:00-03","MO","MOBOT","3048265","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"José Mostacero L.|E. Alvitez L.|F. Mejía C.|F. Peláez P.","1985",NA,NA,"Peru","Cajamarca","Celendin","Llanguat. Ladera.",NA,NA,NA,NA,NA,NA,"Mostacero L. 0966","South America",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1007","2008-05-27 22:02:00-03","MO","MOBOT","3048314","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A. Gentry",NA,NA,NA,"Russell J. Seibert","1945","8","9","Peru","Lima","Lima","Anglo-American Clinic, San isidro.",NA,NA,NA,NA,NA,NA,"Seibert 2098","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1008","2009-11-19 17:48:00-02","MO","MOBOT","3049325","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Richard E. Schultes|Mardoqueo Villarreal","1943","1",NA,"Colombia","Huila","San Agustin","Vicinity.",NA,NA,NA,NA,NA,NA,"Schultes 5316","South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1009","2008-05-27 22:02:00-03","MO","MOBOT","3049591","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","M. Saldias",NA,NA,NA,"Balcázar","1996","6","28","Bolivia","Santa Cruz","Florida","Localidad La Ynga. Bosque seco chaqueño-interandino, con presencia de Myroxilon Pruiferum y Schinopsis haenkeana.","-63.91666","-18.1",NA,NA,NA,NA,"Balcázar 674","South America",NA,NA,NA,NA,"1650.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1010","2012-02-07 05:09:00-02","MO","MOBOT","3430124","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","27","Bolivia","La Paz","Inquisivi","4 km from Camillaya towards Quime by road. Secondary scrub, along roadside.","-67.18333","-16.95194",NA,NA,NA,NA,"Särkinen 2087","South America",NA,NA,NA,NA,"2600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1011","2012-02-07 05:09:00-02","MO","MOBOT","3430128","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen","2007","3","27","Bolivia","La Paz","Inquisivi","Ca. 20 km from Licoma towards Inquisivi. Secondary scrub, close to Eucalyptus plantations, at road side with Alnus acuminata, Asteraceae, Mimosa boliviana, Acaciella angustisima, Dalea pazensas.","-67.14","-16.88083",NA,NA,NA,NA,"Särkinen 2082","South America",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1012","2012-02-07 05:09:00-02","MO","MOBOT","3430337","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","J.R.I. Wood & T. Sarkinen",NA,NA,NA,"Tiina E. Särkinen|Colin E. Hughes|A. Wortley|P. Duchen","2007","3","26","Bolivia","La Paz","Inquisivi","Licoma village. Common roadside hedgerow treelet with Convolvulus, Asteraceae herbs and shrubs, Crotalaria, Senna. Close to avocado and citrus plantations.","-67.18333","-16.8",NA,NA,NA,NA,"Särkinen 2075","South America",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1013","2008-05-27 22:02:00-03","MO","MOBOT","480258","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"James C. Solomon|Michael H. Nee","1988","3","12","Bolivia","La Paz","Inquisivi","10 km al N de Inquisivi por el camino a Suri. Alrededores del puente sobre el Río Kato. Bosque seco con Prosopis, Acacia, Schinopsis y Pereskia.","-67.18333","-16.8",NA,NA,NA,NA,"Solomon 18135","South America",NA,NA,NA,NA,"2100.00000000","2200.00000000",NA,NA,NA,NA,"velutina",NA,NA,"7","88-70",NA
"1014","2008-05-27 22:02:00-03","MO","MOBOT","1049446","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"F. Hekker|W.H.A. Hekking","1986","10","31","Ecuador","Pichincha",NA,"Guayllabamba, 20 km. N.E. of Quito","-78.58333",NA,NA,NA,NA,NA,"Hekker 10006","South America",NA,NA,NA,NA,"2200.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,NA,NA,NA
"1015","2013-05-29 05:40:00-03","MO","MOBOT","482173","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A. Gentry",NA,NA,NA,"James L. Zarucchi|Alan E. Brant|et al.","1987","9","20","Colombia","Antioquia","Santa Fé de Antioquia","Mpio. de Antioquia; Km 34 of road Cañasgordas-Santa Fé de Antioquia. Disturbed roadside vegetation.","-75.91666","6.61666",NA,NA,NA,NA,"Zarucchi 5501","South America",NA,NA,NA,NA,"1310.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"8","87-68",NA
"1016","2008-05-27 22:02:00-03","MO","MOBOT","482373","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"James L. Zarucchi|Gordon McPherson|et al.","1988","11","7","Colombia","Antioquia","Giraldo","Km 27 of road Cañasgordas-Santa Fé de Antioquia. Disturbed roadside.","-75.95","6.65",NA,NA,NA,NA,"Zarucchi 7238","South America",NA,NA,NA,NA,"1720.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"8","88-75",NA
"1017","2008-05-27 22:02:00-03","MO","MOBOT","482762","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A. Gentry",NA,NA,NA,"Thomas B. Croat","1983","3","21","Colombia","Huila",NA,"Along road between Neiva to Baraya and Colombia; 16 km SW of Colombia; 40 km NE of Baraya; 89 km NE of Neiva; elev. 825 m; 3 18'N, 74 52'W.","-74.86666","3.3",NA,NA,NA,NA,"Croat 55319","South America",NA,NA,NA,NA,"825.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"4","83-11",NA
"1018","2008-05-27 22:02:00-03","MO","MOBOT","483265","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Alwyn H. Gentry|Camilo Díaz S.|Rosa Ortiz","1991","9","24","Peru","Piura",NA,"40 km W of Ayabaca.","-79.58333","-4.58333",NA,NA,NA,NA,"Gentry 75033","South America",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"3","743",NA
"1019","2008-05-27 22:02:00-03","MO","MOBOT","483532","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.",NA,NA,NA,NA,"Percy Núñez V.","1991","6","3","Peru","Cusco","Cusco","Cusco.","-71.8833333","-13.5333333",NA,NA,NA,NA,"Núñez Vargas 14134A","South America",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"1","98",NA
"1020","2011-06-09 17:29:00-03","MO","MOBOT","484920","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"Vlastimil Zak|Jaime L. Jaramillo","1987","4","17","Ecuador","Pichincha",NA,"Carretera Quito-Mitad del Mundo-Perucho-Guayllabamba. Vegetación de Valle Seco-Arenoso, con especies de: Acacia, Tillandsia recur- vata, T. usneoides, Bromeliaceae, etc.","-78.41666","0.05",NA,NA,NA,NA,"Zak 1971","South America",NA,NA,NA,NA,"1500.00000000","2500.00000000",NA,NA,NA,NA,"velutina",NA,NA,"20","87-6",NA
"1021","2011-06-09 17:51:00-03","MO","MOBOT","485860","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A.H. Gentry",NA,NA,NA,"Carlos E. Cerón","1987","9","17","Ecuador","Pichincha",NA,"Cantón Quito. Parroquia Calacali. Reserva Geobotánica Pululahua. Bosque ubicado hacia Mauca Quito. b.h.M.B.; b.s.M.B.; y; b.h.P.M.","-78.5","0.08333",NA,NA,NA,NA,"Cerón Martínez 2219","South America",NA,NA,NA,NA,"1800.00000000","3356.00000000",NA,NA,NA,NA,"velutina",NA,NA,"5","87-25",NA
"1022","2008-05-27 22:02:00-03","MO","MOBOT","486062","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"Adrian Juncosa","1984","2","21","Ecuador","Imbabura",NA,"N of Salinas (N of Ibarra). 10-20 km from Pan-Americana. Elev. 1500-1550 m. 0º 37'N, 78º8'W. Dry scrub.","-78.3","0.61666",NA,NA,NA,NA,"Juncosa 2221","South America",NA,NA,NA,NA,"1500.00000000","1550.00000000",NA,NA,NA,NA,"velutina",NA,NA,"2","84-20",NA
"1023","2008-05-27 22:02:00-03","MO","MOBOT","487091","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A. Gentry",NA,NA,NA,"Camilo Díaz S.|et al.","1988","1","18","Peru","Piura","Huancabamba","Canchaque, Chorro Blanco.",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 2753","South America",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"4","88-4",NA
"1024","2018-08-24 04:36:00-03","MO","MOBOT","487211","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","A. Gentry",NA,NA,NA,"Camilo Díaz S.|M. Severo Baldeón","1988","4","15","Peru","La Libertad","Trujillo","Km 47, carretera entre Chongogape y Huambos. Km 47.",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 2788","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"velutina",NA,NA,"4","88-10",NA
"1025","2008-05-27 22:02:00-03","MO","MOBOT","487379","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"Camilo Díaz S.","1986","10","8","Peru","Cajamarca","Jaén","carretera entre Olmos y Jaén, subiendo al paso de Porculla entre Kms 25 y 35.",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 2085","South America",NA,NA,NA,NA,"925.00000000","1500.00000000",NA,NA,NA,NA,"velutina",NA,NA,"9","86-8",NA
"1026","2018-08-24 04:36:00-03","MO","MOBOT","487511","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry",NA,NA,NA,"Camilo Díaz S.|M. Severo Baldeón","1987","4","17","Peru","Piura","Huancabamba","Distrito Canchaque, carretera entre Canchaque y Huancabamba, Km 16 hacia la izquierda, quebrada La Mina.",NA,NA,NA,NA,NA,NA,"Díaz Santibáñez 2387","South America",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"5","87-13",NA
"1027","2014-12-18 12:34:00-02","MO","MOBOT","487734","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry (MO)",NA,NA,NA,"Marko Lewis","1990","5","14","Bolivia","La Paz","Inquisivi","Tupayo Along the road between Quime and Inquisivi in Communidad Tupayo, 2 km SW of Inquisivi.","-67.1666667","-16.9166667",NA,NA,NA,NA,"Lewis 37251","South America",NA,NA,NA,NA,"2960.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"6","51",NA
"1028","2014-12-18 12:34:00-02","MO","MOBOT","487742","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","stans","Tecoma stans velutina","DC.","Al Gentry (MO)",NA,NA,NA,"Marko Lewis","1990","5","14","Bolivia","La Paz","Inquisivi","Tupayo Along the road between Quime and Inquisivi in Communidad Tupayo, 2 km SW of Inquisivi.","-67.1666667","-16.9166667",NA,NA,NA,NA,"Lewis 37252","South America",NA,NA,NA,NA,"2960.00000000",NA,NA,NA,NA,NA,"velutina",NA,NA,"4","51",NA
