"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"41","2016-09-29 16:40:00-03","NY","NYBG","542255","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"N. S. Troncoso","T. M. Pedersen","12625","1979","12","06","Brazil","Rio Grande do Sul","Igrejinha","Lajeadinho","-50.7903","-29.5744",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=648999' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542255","NY00542255_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","542260","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H. N. Moldenke","H. K. Svenson","11498","1941","04","12","Ecuador","Santa Elena",NA,"Manglaralto","-80.73","-1.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=649010' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542260",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00955666","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H. N. Moldenke","H. S. Irwin","21013","1968","03","02","Brazil","Minas Gerais",NA,"Ca. 25km N.E. of Brasília.","-47.87","-15.7",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955666","NY00955666_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01023563","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H. N. Moldenke","H. S. Irwin","21013","1968","03","02","Brazil","Minas Gerais",NA,"Ca. 25km N.E. of Brasília.","-47.87","-15.7",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195512' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023563","NY01023563_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","103924","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","C. A. W. Sandeman","4776","1944","05",NA,"Argentina",NA,NA,"Iguazú Falls",NA,NA,NA,NA,"152.4","152.4","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103924","NY00103924_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type fragment","pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","573450","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","L. B. Smith","14100","1964","12","17","Brazil","Santa Catarina","Itapiranga","Bank of Rio Uruguai, west of ferry landing","-53.72","-27.17",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573450","NY00573450_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","573452","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","Collector info in notes","3990","1947","01","26","Argentina","Misiones","San Ignacio","Canal Torto",NA,NA,NA,NA,NA,NA,"Collector Schwarz [initials unclear] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573452",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","573451","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","G. G. Hatschbach","745","1947","06","26","Brazil","Paraná",NA,"Paranaí. Margens da estrada Curitiba - S. Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573451","NY00573451_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","103924","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","C. A. W. Sandeman","4776","1944","05",NA,"Argentina",NA,NA,"Iguazú Falls",NA,NA,NA,NA,"152.4","152.4","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103924","NY00103924_01","South America","sheet",NA,"Magnoliophyta","Lamiales","type fragment","pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","573450","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis pilosa","Moldenke","H. N. Moldenke","L. B. Smith","14100","1964","12","17","Brazil","Santa Catarina","Itapiranga","Bank of Rio Uruguai, west of ferry landing","-53.72","-27.17",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=739684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573450","NY00573450_01","South America","sheet",NA,"Magnoliophyta","Lamiales",NA,"pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","103929","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao pilosa","Herzog",NA,"T. C. J. Herzog","1504","1911","01",NA,"Bolivia",NA,NA,"Im Sand des Piraiufers bei Santa Cruz",NA,NA,NA,NA,"450","450","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00103929","NY00103929_01","South America","sheet",NA,"Magnoliophyta","Lamiales","isolectotype","pilosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:21:05-03","UFRJ","RFA","9354","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","N. Troncoso","G.G. Hatschbach; O. Guimarães","19109","1968","04","23","Brasil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"Arbusto 1 m, flor lilás, interior com centro alvacente","RFA50660",NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto","1969",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:56-03","PUCPR","HUCP","7859","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Jaszczerski, JC","Yorinori, NA","009","1988","09","18","Brasil","Paraná","Apucarana",NA,"-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,"HUCP00019681","HUCP00019681",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:25:29-03","UFBA","ALCB","043340","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G","Silva, JM; Barbosa, E; Abe, LB","2546","1998","10","30","Brasil","Paraná","Iretama","Rio Muquilão.","-52.1","-24.416667","-52.1","-24.416667",NA,NA,"Ereta, flor lilás.; Beira da mata.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:34:13-03","NBC","NL-BOTANY","L.2762102","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Pedersen TM",NA,"1979","12","06","Brazil",NA,NA,"Plantas brasilienses. Rio Grande do Sul, Mun. Igrejinha: Lajeadinho. Secondary wodland.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2762102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2762102","NL-L2762102","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:34:13-03","NBC","NL-BOTANY","L.3924838","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Hagelund K",NA,"1984","02","15","Brazil",NA,NA,"On humid land, near road Torres Morro Azule.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3924838 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3924838","NL-L3924838","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:34:13-03","NBC","NL-BOTANY","L.3930483","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Wasum R; Bordin J",NA,"2003","10","17","Brazil",NA,NA,"RS Mun. de Sao Francisco de Paula Jose velho.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3930483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3930483","NL-L3930483","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:34:13-03","NBC","NL-BOTANY","U.1761623","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Lindeman JC; Haas JH de",NA,"1966","11","30","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1761623","NL-U1761623","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0136800",NA,NA,NA,NA,NA
"59","2020-02-08 09:34:13-03","NBC","NL-BOTANY","U.1761624","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Mexia YEJ",NA,"1930","11","07","Brazil",NA,NA,"Minas Geraes. Road to Cajurý; Casinhas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1761624","NL-U1761624","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:34:13-03","NBC","NL-BOTANY","U.1761626","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Lindeman JC; Irgang BE; Valls JFM",NA,"1971","10","31","Brazil",NA,NA,"Parque do Turvo, mato na beira alta do Rio Uruguai.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761626 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1761626","NL-U1761626","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:34:13-03","NBC","NL-BOTANY","U.1761633","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Renvoize SA",NA,"1978","11","14","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1761633","NL-U1761633","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0136801",NA,NA,NA,NA,NA
"62","2020-02-08 09:34:13-03","NBC","NL-BOTANY","L.2762027","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Sellow F",NA,"1833","01","01","Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2762027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2762027","NL-L2762027","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:34:13-03","NBC","NL-BOTANY","U.1761631","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Klug G",NA,"1936","01","01","Peru",NA,NA,"Department of San Martin; Juan Jui, Alto Rio Huallaga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1761631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1761631","NL-U1761631","Southern America",NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:20:28-03","ESALQ","ESA","121751","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"Souza, V.C.","Souza, V.C.","35121.0","2012","12","01","Brasil","Paraná","Adrianópolis","13,7 km do centro de Adrianópolis em direção ao povoado de Rocha (estrada que margeia o Rio Ribeira de Iguape. Borda de floresta ombrófila densa sobre afloramento calcário.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Erva, até 1 m alt.; flores roxo-azuladas.","ESA121751","ESA121751_1 ESA121751_2",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"49901","auto","2014",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 12:16:20-03","ESALQ","ESA","139597","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Souza, V. C.","Cornia, M. G. K., Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G.","347.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador. Base de Fusileiros Navais. Trilha da Base. Floresta Ombrófila Densa","-43.2075004577637","-22.9027996063232","-43,163,297","-22,781,786",NA,NA,"Pétalas lilás com o interior do tubo branco.","ESA139597",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","2017",NA,NA,"04","26",NA,NA,NA
"66","2020-11-04 11:20:28-03","ESALQ","ESA","93682","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,NA,"França, F. ; Melo, E.","4855.0","2004","01","27","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA093682","ESA093682",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 12:16:20-03","ESALQ","ESA","141067","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Souza, V. C.","Cornia, M. G. K.; Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G. D.","347.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha do Governador. Base de Fusileiros Navais. Trilha da Base. Floresta Ombrófila Densa","-43.2075004577637","-22.9027996063232","-43,163,297","-22,781,786",NA,NA,"Pétalas lilás com o interior do tubo branco.","ESA141067",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","2017",NA,NA,"04","26",NA,NA,NA
"68","2021-01-14 15:33:58-03","MN","R","11146","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Salimena-Pires, F.R.","Glaziou, A.F.M.","7786","1875","01","05","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011146","R000011146_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,"09",NA,NA,NA,NA
"69","2015-07-02 14:43:01-03","JBP","HPL","13883","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis",NA,"V.C. Souza","V.C. Souza","35121","2012","12","17","Brasil","PR","Adrianópolis","Loc: 13,7 km do centro de Adrianópolis em direção ao povoado de Rocha (estrada que margeia o Rio Ribeira de Iguape. Borda de floresta ombrófila densa sobre afloramento calcário., Adrianópolis, Paraná, Brasil","-48.9911","-24.6572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto","2014",NA,NA,"05","01",NA,NA,NA
"70","2019-07-26 11:41:26-03","IPA","IPA","24312","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Wasshausen, D.C.","Santos, T.S. dos","2061","1971","10","05","Brasil","Espírito Santo","Linhares","Vale do Rio Doce, km 30 a 40 da rodovia Linhares - Povoação, ao Leste.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Planta de 1m de altura. Flores roxas com centro branco.; Plantação de cacau.","IPA0024312",NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"48094","auto","1978",NA,NA,"12",NA,NA,NA,NA
"71","2019-08-27 13:30:24-03","IAP","PACA-AGP","95216","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke",NA,"Mauhs, J.","364","1992","10","12","Brasil","RS","Canela","Passo do Louro","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HASU 2122. Habitat: Em beira de estrada, junto a riacho.","PACA095216",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"16452","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:30:24-03","IAP","PACA-AGP","47763","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","A. Sehnem SJ","Sehnem, A.","3819","1949","09","08","Brasil","RS","Montenegro","Badensertal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"erva&nf;Confirmado por P.C. Crespam em 2009. Habitat: in silvula secundaria, ad viam","PACA047763",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:30:24-03","IAP","PACA-AGP","48893","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,"1950","10","02","Brasil","RS","Osório","Lagoa dos Barros","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva primaeva Fenofase: flor","PACA048893",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"27350","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
"74","2019-08-27 13:30:24-03","IAP","PACA-AGP","37900","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,"1948","11","08","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in silvula campestri Fenofase: flor","PACA037900",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"29946","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
"75","2019-08-27 13:30:24-03","IAP","PACA-AGP","2749","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,"1964","07","08","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva campestri Fenofase: flor","PACA002749",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"10287","auto","1964","Magnoliatae",NA,"09","26",NA,NA,NA
"76","2019-08-27 13:30:24-03","IAP","PACA-AGP","1135","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Fenofase: flor","PACA001135",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"1954","Magnoliatae",NA,"09","26",NA,NA,NA
"77","2019-08-27 13:30:24-03","IAP","PACA-AGP","36821","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Hatschbach, G.","745","1947","06","26","Brasil","PR","Imbuial","Paranaí",NA,NA,NA,NA,NA,NA,"1,5 m alt.; na vegetação secundária das margens da estrada. Cultivada Habitat: in dumetosis Fenofase: flor violeta","PACA036821",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"1954","Magnoliatae",NA,"09","26",NA,NA,NA
"78","2019-08-27 13:30:24-03","IAP","PACA-AGP","42431","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Fenofase: flor","PACA042431",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"1954","Magnoliatae",NA,"09","26",NA,NA,NA
"79","2019-08-27 13:30:24-03","IAP","PACA-AGP","53477","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo",NA,NA,"1953","01","09","Brasil","PR","Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"Habitat: in silva Fenofase: flor","PACA053477",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,"1954","Magnoliatae",NA,"09","26",NA,NA,NA
"80","2019-08-27 13:30:24-03","IAP","PACA-AGP","35480","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","H. N. Moldenke","Henz, E.",NA,"1946","10","10","Brasil","RS","Dois Irmãos",NA,"-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva primaeva Fenofase: flor","PACA035480",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"7716","auto","1954","Magnoliatae",NA,"08","26",NA,NA,NA
"81","2019-08-27 13:30:24-03","IAP","PACA-AGP","50473","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Sehnem, A.","4056","1949","11","15","Brasil","RS","Farroupilha","Santa Teresa do Forromeco","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva primaeva Fenofase: flores alvas","PACA050473",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"19545","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
"82","2019-08-27 13:30:24-03","IAP","PACA-AGP","47761","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Sehnem, A.","4056","1949","11","15","Brasil","RS","Farroupilha","Santa Teresinha do Forromeco","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: ad rivum in dumetosis","PACA047761",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"19545","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
"83","2019-08-27 13:30:24-03","IAP","PACA-AGP","47762","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Sehnem, A.","4071","1949","11","15","Brasil","RS","Farroupilha","Santa Terezinha do Forromeco","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva primaeva Fenofase: fl.fr.","PACA047762",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"19545","auto","1954","Magnoliatae",NA,"09","27",NA,NA,NA
"84","2019-08-27 13:30:24-03","IAP","PACA-AGP","49118","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,"1950","11","13","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silvula secundaria Fenofase: flor","PACA049118",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"21601","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
"85","2019-08-27 13:30:24-03","IAP","PACA-AGP","43792","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Emrich-Rambo","Rambo, B.",NA,"1949","10","07","Brasil","RS","Montenegro","Parecí","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Confirmado por P.C. Crespam em 2009. Habitat: in silva primaeva Fenofase: flor","PACA043792",NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,"21601","auto","1954","Magnoliatae",NA,"09","26",NA,NA,NA
