"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"923","2015-04-20 13:03:11-03","F","FMNH-SEEDPLANTS","V0325613F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,"V0325613F","V0325613F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"924","2015-04-20 13:03:12-03","F","FMNH-SEEDPLANTS","V0325614F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"V0325614F","V0325614F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"925","2015-04-20 13:03:12-03","F","FMNH-SEEDPLANTS","V0325615F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0325615F","V0325615F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"926","2015-04-20 13:03:13-03","F","FMNH-SEEDPLANTS","V0325616F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0325616F","V0325616F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"927","2015-04-20 13:03:14-03","F","FMNH-SEEDPLANTS","V0325617F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0325617F","V0325617F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"928","2015-04-20 13:03:08-03","F","FMNH-SEEDPLANTS","V0325604F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0325604F","V0325604F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"929","2018-05-14 17:25:55-03","F","FMNH-SEEDPLANTS","V0325605F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"RRC ID Flag",NA,NA,NA,"P. Dusén","15321",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0325605F","V0325605F_01 V0325605F_02","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15321",NA
"930","2015-04-20 13:03:15-03","F","FMNH-SEEDPLANTS","V0325619F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"V0325619F","V0325619F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"931","2015-04-20 13:03:17-03","F","FMNH-SEEDPLANTS","V0325621F","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0325621F","V0325621F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"932","2019-01-25 16:05:13-02","IAC","IAC","21862","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","C.E. Carneiro","1997","01","10","H.F. Leitão Filho","1241","1971","08","10","Brasil","São Paulo","Jacupiranga","Rodovia Eldorado, Caverna do Diabo (5km. da entrada da Caverna)","-48.0022","-24.6925","-48.0022","-24.6925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2019-01-25 15:37:12-02","IAC","IAC","22153","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","C.E. Carneiro","1997","11","11","H.F. Leitão Filho","1244","1971","08","11","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-01-25 16:05:13-02","IAC","IAC","49024","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","J.A.M.A. Gomes et al.","2006","11","01","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","379","2006","11","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 56, indivíduo G 935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2019-01-25 16:05:13-02","IAC","IAC","49290","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","E. Ramos et al.","2007","04","30","E. Ramos; H.R. Gonçalves & S. Santos","475","2007","04","30","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.078829","-23.381121","-45.078829","-23.381121",NA,NA,"Subparcela 11 indivíduo F0129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2019-06-24 08:14:00-03","IAC","IAC","50450","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","2007","12","02","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","563","2007","12","02","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 59, indivíduo I 1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2019-01-25 16:05:13-02","IAC","IAC","56778","S","Plantae","Sapotaceae-3.Chrysophylloideae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","E. Barboza","2018","08","10","E. Barboza & M.L. Brotto","4638","2018","07","13","Brasil","São Paulo","Cajati","Cachoeira da Capelinha","-48.2441667","-24.8441667","-48.2441667","-24.8441667",NA,NA,"Coordenadas do material: 24°50#?#39S, 48°14#?#21W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-07-23 12:22:34-03","CEPLAC","CEPEC","91281","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","8143","2001","03","30","Brasil","Bahia","entre rios","Litoral Norte, Massarandupió, a 25Km priximo a região de brejos.","-38.083333","-11.933333","38W5'","11S56'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2001",NA,NA,NA
"939","2020-07-23 12:22:34-03","CEPLAC","CEPEC","133822","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"L. F. Lima",NA,NA,NA,"S. Salgado","35","2010","12","03","Brasil","Rio de Janeiro","rio de janeiro","Jardim Botânico.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"07/10/2014",NA,NA,NA
"940","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128707","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa amazonica",NA,"A. A. Araújo",NA,NA,NA,"C. V. Vivas","118","2010","10","15","Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Condurú.","-39.1175","-14.505278","39W7'3","14S30'19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amazonica",NA,NA,NA,"07/07/2011",NA,NA,NA
"941","2020-07-23 12:22:34-03","CEPLAC","CEPEC","140816","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"Sem Informação",NA,NA,NA,"Lopes, L.C.M.","598","2012","03","16","Brasil","Bahia","UNA",NA,"-39.121667",NA,"39W7'18","15S11'88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-07-23 12:22:34-03","CEPLAC","CEPEC","126876","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"C. E. Carneiro",NA,NA,NA,"Carvalho, G. M.","139","2009","09","23","Brasil","Bahia","PORTO SEGURO","Parque Nacional do Pau-Brasil.","-39.25","-16.5","39W15'","16S30'","100","100","Látex branco abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/5/2017",NA,NA,NA
"943","2020-07-23 12:22:34-03","CEPLAC","CEPEC","91266","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","8081","2001","03","29","Brasil","Bahia","entre rios","Litoral Norte, Massarandupió, a 25Km próximo a região de brejos.","-38.083333","-11.933333","38W5'","11S56'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2001",NA,NA,NA
"944","2020-07-23 12:22:34-03","CEPLAC","CEPEC","91761","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","9007","2001","06","17","Brasil","Bahia","entre rios","Litoral Norte, Massarandupió, a 20Km de Porto de Sauipe.","-37.8375","-12.311667","37W50'15","12S18'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2001",NA,NA,NA
"945","2020-07-23 12:22:34-03","CEPLAC","CEPEC","97716","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"M. L. Guedes",NA,NA,NA,"M. L. Guedes","10567","2003","08","16","Brasil","Bahia","RIBEIRA DO POMBAL","Noroeste, Ribeira do Pombal.","-39.383333","-10.833333","39W23'","10S50'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2003",NA,NA,NA
"946","2020-07-23 12:22:34-03","CEPLAC","CEPEC","80250","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"T. D. Pennington",NA,NA,NA,"G. Hatschbach","61565","1990","03","19","Brasil","Espírito Santo","venda nova do imigrante","Mata Fria.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,"30/12/1991",NA,NA,NA
"947","2020-07-23 12:22:34-03","CEPLAC","CEPEC","124806","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,NA,NA,NA,NA,"R. N. Damasceno","1174",NA,NA,NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"948","2020-07-23 12:22:34-03","CEPLAC","CEPEC","128833","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa amazonica",NA,"A. A. Araújo",NA,NA,NA,"C. V. Vivas","192","2011","05","11","Brasil","Bahia","IGRAPIÚNA","Reserva Ecológica da Michelin.","-39.236111",NA,"39W14'10","13S50'73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amazonica",NA,NA,NA,"07/07/2011",NA,NA,NA
"949","2020-07-23 12:22:34-03","CEPLAC","CEPEC","124541","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa",NA,"A. Alves- Araújo",NA,NA,NA,"H. do N. Braga","339",NA,NA,NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS",NA,"-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"950","2009-11-26 13:56:34-02","INPA","INPAW","186","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa ssp. amazonica","T.D. Penn.",NA,NA,NA,NA,"Chagas, J.C.",NA,"1955","07","06","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ssp. amazonica","138090","auto",NA,NA,NA,NA,NA
"951","2009-11-26 13:56:34-02","INPA","INPAW","1950","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa ssp. amazonica","T.D. Penn.","T.D. Pennigton","1989","01","01","Rodrigues, W.A.","5336","1963","07","04","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ssp. amazonica","138090","auto",NA,NA,NA,NA,NA
"952","2009-11-26 13:56:34-02","INPA","INPAW","3175","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa ssp. amazonica","T.D. Penn.",NA,NA,NA,NA,"Monteiro, O.P.",NA,"1965","07","23","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ssp. amazonica","138090","auto",NA,NA,NA,NA,NA
"953","2009-11-26 13:56:34-02","INPA","INPAW","2923","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa ssp. amazonica","T.D. Penn.","T.D. Pennigton","1989","01","01","Rodrigues, W.A.","5967","1964","07","23","Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ssp. amazonica","138090","auto",NA,NA,NA,NA,NA
"954","2020-09-22 13:49:04-03","USP","SPFW","1157","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","P.R. Reitz 1958",NA,NA,NA,"Reitz ;Klein","3278","1956","06","08","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"955","2019-11-13 16:05:07-03","UNISANTA","HUSC","1453","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni",NA,NA,NA,NA,"Sampaio, P.S.P.; Rossi, L.","131","1998","11","17","Brasil","São Paulo","Bertioga","Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., frutos imaturos ferrugíneos, achatados transversalmente e levemente lobados; Floresta de restinga úmida",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"956","2019-11-13 16:05:07-03","UNISANTA","HUSC","1346","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Rossi, L.","1999","09",NA,"Sampaio, P.S.P.; Martins, S.E.; Rotundo, M.","103","1998","09","29","Brasil","São Paulo","Bertioga","Praia de Itaguaré, trilha próxima ao rio","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta latescente com 3m alt., frutos pilosos de cor bege quando imaturos; Escrube",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"957","2019-11-13 16:05:07-03","UNISANTA","HUSC","2062","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Rossi, L.","1999","09",NA,"Martins, S.E.; Sampaio, P.S.P.","539","1999","08","26","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 5m alt., flores esverdeadas, frutos passadps marrons, látex alvo; Floresta alta de restinga",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"958","2019-11-13 16:05:07-03","UNISANTA","HUSC","1621","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Rossi, L.","1999","09",NA,"Sampaio, P.S.P.; Martins, S.E.; Anunciação, E.A.","181","1999","01","19","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 2,3m alt., furto verde imaturo passando a amarelado.; Floresta de restinga baixa",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"959","2019-11-13 16:05:07-03","UNISANTA","HUSC","1599","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Rossi, L.","1999","09",NA,"Magenta, M.A.G.; et al.","82","1999","01","14","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 8m alt., frutos imaturos verdes com pelos castanhos; Floresta beixa de restinga",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"960","2015-02-26 09:30:29-03","NHMLondon","NHM-LONDON-BOT","BM000603009","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa amazonica","Pennington",NA,NA,NA,NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","3763",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4982840",NA,NA,"amazonica",NA,NA,NA,NA,"Isotype",NA,NA
"961","2016-08-23 09:45:59-03","NHMLondon","NHM-LONDON-BOT","BM000952565","S","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa amazonica","T.D.Penn.",NA,NA,NA,NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","12044","1912","07","22","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:605066",NA,NA,"amazonica",NA,NA,NA,NA,NA,NA,NA
"962","2020-11-12 16:59:12-03","UEL","FUEL","47292","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni",NA,NA,NA,NA,"Zartman, CE; Carvalho-Sobrinho, JG; Silva, KM; Assunção, PA","5899","2006","08","06","Brasil","Amazonas","Presidente Figueiredo","Entorno. Ilha da Represa Uatumã, 2Km para noroeste","-59","-1","-59","-1",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-11-12 16:59:12-03","UEL","FUEL","50","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Hatschbach, G",NA,NA,NA,"Hatschbach, G; Guimarães, O","20544",NA,NA,NA,"Brasil","Paraná","São Jorge do Oeste","Rio Iguaçú, Salto Osório",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-12 16:59:12-03","UEL","FUEL","53193","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa amazonica","T.D.Penn.","Popovkin, AV","2012","05",NA,"Popovkin, AV","1116","2012","05","09","Brasil","Bahia","Entre Rios",NA,"-38.333333","-12.166667","-38.333333","-12.166667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales","amazonica",NA,NA,NA,NA,NA,NA,NA
"965","2020-11-12 16:59:12-03","UEL","FUEL","47516","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Carvalho-Sobrinho, JG",NA,NA,NA,"Carvalho-Sobrinho, JG; Zartman, CE; Mesquita, JR; Silva, KM","1176","2006","11","25","Brasil","Amazonas","Presidente Figueiredo","Balbina; Rebio Uatumã, Grade do PPBio","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"229398","auto",NA,NA,NA,NA,NA
"966","2020-11-12 16:59:12-03","UEL","FUEL","47507","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni",NA,NA,NA,NA,"Carvalho-Sobrinho, JG; Zartman, CE; Mesquita, JR","1047","2006","09","09","Brasil","Amazonas","Presidente Figueiredo","Entorno. Trilha da Cachoeira da Anta","-60.0250015258789","-2.03444004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"229398","auto",NA,NA,NA,NA,NA
"967","2020-11-12 16:59:12-03","UEL","FUEL","53612","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Faria, AD","2014","12",NA,"Faria, AD","2014/30","2014","12","18","Brasil","São Paulo","Nova Odessa","Coleção in vivo do Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"8440","auto",NA,NA,NA,NA,NA
"968","2020-11-12 16:59:12-03","UEL","FUEL","53613","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Faria, AD","2014","12",NA,"Faria, AD","2014/31","2014","12","18","Brasil","São Paulo","Nova Odessa","Coleção in vivo do Jardim Botânico Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"8440","auto",NA,NA,NA,NA,NA
"969","2020-11-12 16:59:12-03","UEL","FUEL","26979","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni",NA,NA,NA,NA,"Stranghetti, V","262","1994","01","12","Brasil","São Paulo","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Ericales",NA,"29574","auto",NA,NA,NA,NA,NA
"970","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Correia, C","2018","10","08","Silva, RM","IFN-5181021.1","2017","09","06","Brasil","Maranhão","Barra do Corda",NA,"-45.179444","-5.579444","-45.179444","-5.579444",NA,NA,"Conglomerado MA-518. Subunidade 1. Subparcela 1. Indivíduo extra. Extra; Arbusto. Látex branco pouca abundância. Base reta. Casca externa amarronzada e interna esbranquiçada, fina e lisa; Área recém queimada com cobertura florestal secundária jovem",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2019-11-01 15:10:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Correia, C","2018","10","08","Silva, RM","IFN-5181021.1","2017","09","06","Brasil","Maranhão","Barra do Corda","Suja Pé","-45.179998","-5.579998","-45.179998","-5.579998","130","130","Conglomerado MA-518. Subunidade 1. Subparcela 1. indivíduo 3. Extra; Arbustolátex branco, pouco abundante, líquido, com odor; base reta; casca amarronzada por fora, esbranquiçadapor dentro, fina, lisa; Cobertura florestal secundária jovem inicial com",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-08-20 14:55:51-03","UFSC","FLOR","39438","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni",NA,NA,NA,NA,"Queiroz, M.H. de","467","1991","06","03","Brasil","Santa Catarina","Santa Catarina","Propriedade do sr. Nelson Schutz, BR 101.",NA,NA,NA,NA,NA,NA,"Tombo original: 31839a.","FLOR0039438",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-08-20 14:55:51-03","UFSC","FLOR","54418","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Mello, A.S.","2012","02","01","Nuernberg, A.; Mello, A.S.","573","2012","02","01","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","2","2","árvore, frutos verdes quase maduros. Coordenadas aproximadas.","FLOR0054418",NA,NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-08-20 14:55:51-03","UFSC","FLOR","59894","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","Verdi, M.","2010","04","28","Verdi, M.; Souza, N.L.; Klemz, G. & Klettenberg, D.H.","4480","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","48º41'24''W","28º4'48''S","147","147","Arbórea. Doação Herbário FURB 25732.","FLOR0059894","FLOR0059894",NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-08-20 14:55:51-03","UFSC","FLOR","63433","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","venosa","Pouteria venosa","(Mart.) Baehni","P. Fiaschi","2017","08",NA,"Fiaschi, P.; Sylvéus, A.","4879","2017","08","30","Brasil","Santa Catarina","Florianópolis","Morro da Costa da Lagoa.","-48.469722","-27.563611","48º28'11''W","27º33'49''S","140","140","Grande árvore caída, brotando pequenos ramos floríferos. Botões florais castanho-claros. Flores com pétalas verde-claras","FLOR0063433","FLOR0063433",NA,NA,NA,NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,NA
