"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber","sex"
"46","2019-10-09 11:27:37-03","UFBA","ALCB","85197","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Guedes, ML","2008","09",NA,"Ramos, C.H.A.; Guedes, ML; Alves, L. de J.","2008","03","21","Brasil","Bahia","Itagibá","Mata da Botinha","-39.709444","-14.183056","-39.709444","-14.183056","Epífita: herbácea. Folhas rosuladas, com escamas prateadas. Frutos imaturos verdes. Ocasional.; Floresta Ombrófila Densa","ALCB010691","ALCB010691","82",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:27:37-03","UFBA","ALCB","85235","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Guedes, ML","2008","09",NA,"Ramos, C.H.A.; Santos, FC; Santos, EC; Ana Rita","2008","07","10","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.731944","-14.176389","-39.731944","-14.176389","Epífita. de ca 15 cm de altura. Folhas rosuladas verde brilhante. Frutos imaturos verdes.","ALCB010701","ALCB010701","260",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:27:37-03","UFBA","ALCB","85472","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Guedes, ML","2009","01",NA,"Ramos, C.H.A.; Guedes, ML; et al.","2008","10","28","Brasil","Bahia","Itagibá","Litoral Sul, Mata da Botinha","-39.7075","-14.181389","-39.7075","-14.181389","epífita. Folhas membranáceas. Inflorescência com flores alvas.","ALCB010754","ALCB010754","545",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:27:37-03","UFBA","ALCB","00460","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Leme, EMC","1987","02",NA,"Costa, AL","1961","11","03","Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1018981933594","-12.6700000762939",NA,NA,NA,"ALCB010656","ALCB010656","s/n",NA,NA,"14660","auto","Monocotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:27:37-03","UFBA","ALCB","005848","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri gardneri","Lindley","Leme, EMC","1987","02",NA,"Lordêlo, RP","1957","06","06","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Instituto Agronômico do Leste","-39.1","-12.666667","-39.1","-12.666667","flores róseas.","ALCB010705","ALCB010705","56-677",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"gardneri",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:27:37-03","UFBA","ALCB","005853","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri gardneri","Lindley","Leme, EMC","1987","02",NA,"Pinto, GCP","1955","02",NA,"Brasil","Bahia","São Félix","Recôncavo Sul, Serra da Copioba, em cafezais","-38.966667","-12.6","-38.966667","-12.6","epífita. Flores róseas.","ALCB010695","ALCB010695","s/n",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"gardneri",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:27:37-03","UFBA","ALCB","05849b","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri gardneri","Lindley","Leme, EMC","1987","02",NA,"Lordêlo, RP","1956","09","14","Brasil","Bahia","Cruz das Almas","Recôncavo Sul, Escola de Agronomia","-39.1","-12.666667","-39.1","-12.666667",NA,"ALCB010755","ALCB010755","56-573",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"gardneri",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:27:37-03","UFBA","ALCB","005859","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri gardneri","Lindley","Leme, EMC","1987","02",NA,"Pinto, GCP","1952","08",NA,"Brasil","Bahia","Ibirataia","Paraguaçu","-39.633333","-12.066667","-39.633333","-12.066667",NA,"ALCB010698","ALCB010698","52-237",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America",NA,NA,"gardneri",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167895","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Tardivo RC","2002","09","01","Harley RM","1988","11","09","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167895","NL-U1167895",NA,NA,NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,"U 0015025",NA,NA,NA,NA,NA
"55","2020-02-08 10:12:28-03","NBC","NL-BOTANY","U.1167896","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Tardivo RC","2002","09","01","Bierens de Haan JA","1909","09","04","Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1167896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1167896","NL-U1167896",NA,NA,NA,NA,NA,NA,"Poales","Southern America",NA,"Magnoliopsidae",NA,"U 0015026",NA,NA,NA,NA,NA
"56","2020-11-04 11:03:56-03","ESALQ","ESA","131365","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Forster, W.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","2013","02","22","Brasil","São Paulo","São José dos Campos","Fragmento 27 (TAV). Floresta Ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.1227","-45.833","-23.1227","-45.833","Epífita","ESA131365",NA,"36568.0","547","547",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:03:56-03","ESALQ","ESA","83292","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Matteo, B.C.",NA,NA,NA,"Matteo, B.C. et al.","1999","09","10","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"ESA083292","ESA083292","487.0",NA,NA,"30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:03:56-03","ESALQ","ESA","83290","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Matteo, B.C.",NA,NA,NA,"Matteo, B.C. et al.","1999","09","10","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"ESA083290","ESA083290","491.0",NA,NA,"30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:03:56-03","ESALQ","ESA","37615","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,NA,NA,NA,NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","18","Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,"ESA037615","ESA037615","759.0",NA,NA,"55682","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:03:56-03","ESALQ","ESA","37578","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,NA,NA,NA,NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","18","Brasil","Paraná","Sengés",NA,"-49.4636001586914","-24.1128005981445",NA,NA,NA,"ESA037578","ESA037578","759.0",NA,NA,"55682","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:03:56-03","ESALQ","ESA","108101","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri",NA,"Kessous, I.M.","2014","09","11","Moura, T.M. ; Caliari, C.","2009","09","30","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA108101","ESA108101","723.0",NA,NA,"37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:03:56-03","ESALQ","ESA","83291","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Matteo, B.C.",NA,NA,NA,"Matteo, B.C. et al.","1999","09","10","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"ESA083291","ESA083291","489.0",NA,NA,"30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:03:56-03","ESALQ","ESA","64200","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Wanderley, M.G.L.",NA,NA,NA,"Sampaio, D. et al.","1999","01","07","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA064200","ESA064200","107.0",NA,NA,"17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 10:55:10-03","ESALQ","ESA","139368","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","cf. gardneri","Tillandsia cf. gardneri","Lindl.","A.L. Scudeler & F.B. Piccolo","2017","05","10","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, trilha ao lado direito da guarita, em frente a baia de Guanabara. Lado oposto a ilha dos biguás.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Epífita, inflorescência verde","ESA139368",NA,"396.0",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:55:10-03","ESALQ","ESA","141273","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","cf. gardneri","Tillandsia cf. gardneri","Lindl.","A.L. Scudeler & F.B. Piccolo","2017","05","10","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Base dos Fuzileiros Navais da Ilha do Governador, trilha ao lado direito da guarita, em frente a baia de Guanabara. Lado oposto a ilha dos biguás.","-43.2075004577637","-22.9027996063232","-43,159,195","-22,780,183","Epífita, inflorescência verde","ESA141273",NA,"396.0",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:03:56-03","ESALQ","ESA","21008","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Ogawa, K.",NA,NA,NA,"Miyagi, P.H. et al.","1994","09","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA021008","ESA021008","182.0",NA,NA,"37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:03:56-03","ESALQ","ESA","60628","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Moura, R.","2002","01","31","França, F. et al.","1996","04","21","Brasil","Bahia","Itatim",NA,"-39.6981010437012","-12.7118997573853",NA,NA,NA,"ESA060628","ESA060628","1626.0",NA,NA,"24374","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:03:56-03","ESALQ","ESA","83293","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Matteo, B.C.",NA,NA,NA,"Matteo, B.C. et al.","1999","09","10","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"ESA083293","ESA083293","488.0",NA,NA,"30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:03:56-03","ESALQ","ESA","83289","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Matteo, B.C.",NA,NA,NA,"Matteo, B.C. et al.","1999","09","10","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,"ESA083289","ESA083289","490.0",NA,NA,"30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:03:56-03","ESALQ","ESA","32244","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindley","Borba, E.L.",NA,NA,NA,"Leitão Filho, H.F. et al.","1996","02","01","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"ESA032244","ESA032244","34301.0",NA,NA,"34265","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:26:06-03","MN","R","227942","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","chapeuensis","Tillandsia chapeuensis","Rauh",NA,NA,NA,NA,"Paixão-Souza, B.","2014","04","15","Brasil","Alagoas","Atalaia",NA,"-36.0228004455566","-9.50193977355957",NA,NA,NA,"R010002169","R010002169","392",NA,NA,"22098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:26:06-03","MN","R","203580","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Costa, A.F.","2002","09","11","Pessoa, T.C.R. 24; Carvalho, L.C; A.F.N.F. & Rocha, C.F.D.","1999","11","15","Brasil","Espírito Santo","Espírito Santo",NA,"-40.433333","-20.566667","40°26'W","20°34'S",NA,"R010008205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:26:06-03","MN","R","203581","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Costa, A.F.","2002","09","11","Carvalho, L.C. 25; Rocha, C.F.D.; Freitas, A.F.N. & Pessoa, T.C.R.","1999","11","15","Brasil","Espírito Santo","Espírito Santo",NA,"-40.433333","-20.566667","40°26'W","20°34'S",NA,"R010008223","R010008223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:26:06-03","MN","R","208559","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Costa, A.F.",NA,NA,NA,"Moreira-da-Silva, A. 3; Costa, A.F.; Alcântara, V.; França, C.; Pederneiras, L. & Konno, T.U.P.","2007","10","16","Brasil","Rio de Janeiro","Macaé",NA,"-41.696667","-27.299167","41°41'48''W","27°17'57''S",NA,"R010008240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-25 18:03:32-03","MN","R","235813","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Rodarte, A.T.A.","2018","09","26","Sadala-Castilho,R.","2018","09","22","Brasil","Minas Gerais","Conceição de Ibitipoca","Parque Estadual de Ibitipoca","-43.899333","-21.701167","43°53'57,6W","21°42'04,2S",NA,NA,NA,"25","1583","1583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:26:06-03","MN","R","226312","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Alves, R.J.V.","1996","06","12","Alves, R.J.V. 5167; Walter","1996","06","12","Brasil","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,"R010005029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:26:06-03","MN","R","226313","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Alves, R.J.V.","1996","06","13","Alves, R.J.V. 5178","1996","06","13","Brasil","Minas Gerais",NA,"Serra do Caraça e arredores",NA,NA,NA,NA,NA,"R010005030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:26:06-03","MN","R","230287","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Almeida, M.M.","2015","01",NA,"Almeida, M.M. 246; Paula, D.","2015","01",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.748056","-22.388056","42°44'53''W","22°23'17''S",NA,"R010034409",NA,NA,"1003","1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:26:06-03","MN","R","230298","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Almeida, M.M.","2015","01",NA,"Almeida, M.M. 257; Paula, D.","2015","01",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.738333","-22.420556","42°44'18''W","22°25'14''S",NA,"R010034440",NA,NA,"157","157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-01-14 15:26:06-03","MN","R","230319","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Almeida, M.M.","2015","02",NA,"Almeida, M.M. 279; Oliveira, R.R.","2015","02",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.748056","-22.388333","42°44'53''W","22°23'18''S",NA,"R010036156",NA,NA,"1006","1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:26:06-03","MN","R","230362","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Almeida, M.M.","2015","05",NA,"Almeida, M.M. 327; Oliveira, R.R.","2015","05",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu",NA,"-42.733333","-22.383333","42°44'W","22°23'S",NA,"R010036231",NA,NA,"924","924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:26:06-03","MN","R","235092","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Ricardo, S.D.F.","2018","08",NA,"Ricardo, S.D.F. 5; Costa, M.T.R.","2018","08","15","Brasil","Minas Gerais","Santa Cruz de Minas",NA,"-44.201944","-21.1175","44°12'7''W","21°7'3''S",NA,"R010056426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:26:06-03","MN","R","235122","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Ricardo, S.D.F.","2017","08",NA,"Ricardo, S.D.F. 12; Alves, R.J.V. & Silva. N.G.","2017","08","05","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.899444","-22.490278","41°53'58''W","22°29'25''S",NA,"R010056876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:26:06-03","MN","R","235719","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Ricardo, S.D.F.","2018",NA,NA,"Ricardo, S.D.F. 28; Alves, R.J.V. & Silva. N.G.","2018","09","13","Brasil","Rio de Janeiro","Saquarema",NA,"-42.404722","-22.920556","42°24'17''W","22°55'14''S",NA,"R010060755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:26:06-03","MN","R","46267","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Freire Allemão, F.; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010053741","R010053741_001","1526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:26:06-03","MN","R","32365","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Foster, M.B.","1939","06","18","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,NA,"R010008219",NA,"101","1600","1600","62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:26:06-03","MN","R","220110","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Moura, R. 742; Oliveira, A.","2008","11","19","Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"R010008212",NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:26:06-03","MN","R","213706","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Uribbe, F.P.","2012","08","07","Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"41",NA,NA,"24088","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:26:06-03","MN","R","46250","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Smith, L.B.","1952","02",NA,"Freire, C.V.","1924","10",NA,"Brasil","Espírito Santo","Rio Bananal",NA,"-40.3333015441895","-19.2649993896484",NA,NA,NA,"R010008210",NA,"49",NA,NA,"22148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:26:06-03","MN","R","213352","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Moura, R.","2008","01","19","Brasil","Espírito Santo","Vargem Alta",NA,"-41.0069007873535","-20.6714000701904",NA,NA,NA,NA,NA,"505",NA,NA,"27188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-01-14 15:26:06-03","MN","R","46262","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Smith, L.B.","1952","02",NA,"Mello Barreto, H.L.","1933","03","27","Brasil","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,"R010008209",NA,"4910",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:26:06-03","MN","R","192709","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Moura, R.",NA,NA,NA,"Moura, R. 72; et al.","1997","07","11","Brasil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"R010008233",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-01-14 15:26:06-03","MN","R","192708","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Moura, R.",NA,NA,NA,"Moura, R. 70; et al.","1997","07","11","Brasil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"R010008225","R010008225",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
