"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","1746652","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"W. J. Burchell","8749 - A","South America","Brazil","Porto Real, about the Mánga, etc. (Rio dos Mangues ?, where it meets the Tocantins)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973311' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746652","NY01746652_01","H. S. Irwin; R. C. Barneby","1828","03","24","Tocantins","Porto Nacional","-48.43","-10.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1746779","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"L. Aristeguieta","6420","South America","Venezuela","Altagracia de Orituco-Taguay.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1981449' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746779","NY01746779_01","R. C. Barneby; H. S. Irwin","1966","09",NA,"Guárico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1746667","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"F. J. Fernández Casas","FC5697","South America","Paraguay","Cerca del pueblo de Hernandarias","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973329' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746667","NY01746667_01","R. C. Barneby; H. S. Irwin","1982","01","31","Alto Paraná",NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1746739","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"J. A. Steyermark","100009","South America","Venezuela","Municipio J. T. Colmenares: Unidad Agropecuaria de los Andes, Campo Introducción de Forrajeras, Morotuto.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1980026' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746739","NY01746739_01","R. C. Barneby","1967","09","03","Táchira","Jauregui",NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00515622","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. B. Thomas","MT-505","South America","Brazil","Pataxó Indígena Reserva. Rua de Cima. House of Orana da Conceiçap Braz.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515622","NY00515622_01","J. G. Jardim","1998","09","10","Bahia","Porto Seguro","-39.15","-16.85","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 19:40:00-03","NY","NYBG","1746694","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"J. L. Luteyn","7340","South America","Colombia","La Virginia - Apia road, km. 18-19.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1974709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746694","NY01746694_01","R. C. Barneby","1979","04","21","Risaralda",NA,NA,NA,"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1738298","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"P. da C. Gadelha Neto","2967","South America","Brazil","Mataraca.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1996491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738298","NY01738298_01",NA,"2011","07","08","Paraíba",NA,"-34.9772","-6.5025","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","515610","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"H. S. Irwin","31279","South America","Brazil","Valley of the Rio das Ondas. ca. 10 Km W. of Barreiras","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743694' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515610","NY00515610_01","H. S. Irwin; R. C. Barneby","1971","03","02","Bahia","Barreiras","-44.99","-12.15","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1746618","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. H. Nee","51921","South America","Bolivia","9.5 km NE of Santa Cruz-Warnes highway on dirt road to Candelaria.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1972004' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746618","NY01746618_01 NY01746618_02","M. H. Nee","2002","03","21","Santa Cruz","Ignacio Warnes","-63.01","-17.52","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","515611","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"S. A. Mori","12192","South America","Brazil","BR 116, ad 15 km ao N de Jequié","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515611","NY00515611_01","H. S. Irwin; R. C. Barneby","1979","07","13","Bahia","Jequié","-40.0833","-13.8578","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1746623","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. Saldías Paz","2956","South America","Bolivia","Parque Nacional Noel Kempff M. 1 km S del desvio de los caminos hacia Pisofirme y el aserradero Moira","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1972106' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746623","NY01746623_01","E. Gutierrez","1993","07","03","Santa Cruz","José Miguel de Velasco","-61.4925","-14.6058","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00979719","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"G. Eiten","3567","South America","Brazil","At airport of city of Paranã","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979719","NY00979719_01","H. S. Irwin; R. C. Barneby","1962","03","11","Tocantins","Paranã","-47.8831","-12.6156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00979648","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"J. A. Lombardi","1224","South America","Brazil","Parque Estadual do Rio Doce, estrada do hotel para o restaurante. Marliéria","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979648","NY00979648_01","R. C. Barneby","1996","03","31","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","515600","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","40516","South America","Brazil","Rio S. Francisco Chico","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515600","NY00515600_01",NA,"1977","12","08","Paraná","Santa Helena","-54.3328","-24.8606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1746775","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"D. I. Cox","151","South America","Guyana","Atkinson Field","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1981406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746775","NY01746775_01","R. C. Barneby; H. S. Irwin","1961","01","01",NA,NA,"-58.25519","6.50221","75","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00979725","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"D. C. Daly","D420","South America","Brazil","Road from Sao Luiz Gonzaga to Santo Antonio, 53 to 35 km from Bacabal","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084842' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979725","NY00979725_01","R. C. Barneby","1980","10","01","Maranhão",NA,"-44.67","-4.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","515590","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"L. S. Figueiredo","472","South America","Brazil","Faz. Araras","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515590","NY00515590_01","R. C. Barneby","1998","09","15","Pernambuco","Fazenda Nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","515616","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"L. A. Mattos Silva","273","South America","Brazil","Rod. M. Vitorino/Caatingal, km 4. Folha SD 24 (14-40c)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743688' target='other'> <mi>dwc_moreinfo</mi></a>","NY00515616","NY00515616_01","H. S. Irwin; R. C. Barneby","1979","02","16","Bahia","Manoel Vitorino","-40.2425","-14.1456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-27 19:41:00-03","NY","NYBG","1746697","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"C. D. Johnson","2428-82","South America","Colombia","5 km. E of Palmira.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1975025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746697","NY01746697_01","R. C. Barneby","1982","07","16","Valle del Cauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1746689","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"H. H. Smith","31","South America","Colombia","Santa Marta, near Bonda","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973910' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746689","NY01746689_01","H. S. Irwin; R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-27 19:40:00-03","NY","NYBG","1746747","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"A. Castillo","1821","South America","Venezuela","Dto. Simón Rodríguez. Municipio El Tigre, detrás del Fundo San Sebastian.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1980079' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746747","NY01746747_01","R. C. Barneby","1985","01","15","Anzoátegui",NA,"-64.25","8.8917","280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00979621","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"H. S. Irwin","2146","South America","Brazil","State Agricultural School, Viçosa","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979621","NY00979621_01","H. S. Irwin; R. C. Barneby","1958","11","25","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 19:41:00-03","NY","NYBG","1746647","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"R. de Michel","308","South America","Bolivia","Alto Parapetí, Hacienda Yapuimbia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973282' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746647","NY01746647_01","R. C. Barneby","1985","09","27","Santa Cruz","Cordillera",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 19:41:00-03","NY","NYBG","1746684","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"P. A. Silverstone-Sopkin","3359","South America","Colombia","Cali, Universidad del Valle (Meléndez), adyacente a lote de estacionamiento en lado occidental de universidad.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973890' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746684","NY01746684_01 NY01746684_02","R. C. Barneby","1987","11","07","Valle del Cauca","Cali",NA,NA,"976","976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01136049","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"S. Tsugaru","B-773","South America","Brazil","river side and small islets of Rio Amazonas. From Manaus to 100km lower reaches","sheet","Collected by boat.' <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370666' target='other'> <mi>dwc_moreinfo</mi></a>","NY01136049","NY01136049_01","R. C. Barneby","1987","08","08","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1746672","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"H. H. Smith","71","South America","Colombia","Santa Marta, near Bonda, about village streets etc.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746672","NY01746672_01","H. S. Irwin; R. C. Barneby",NA,"10",NA,NA,NA,NA,NA,"914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1746675","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"E. P. Killip","14089","South America","Colombia","La Popa, near Cartagena.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973849' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746675","NY01746675_01","H. S. Irwin; R. C. Barneby","1926","11","02","Bolívar",NA,NA,NA,"50","175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1746651","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"E. F. Poeppig","2817","South America",NA,"Ega. Amazon.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1973310' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746651","NY01746651_01","H. S. Irwin; R. C. Barneby","1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1746614","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. Moraes Ramírez","312","South America","Bolivia","Puerto Heath, frontera con el Perú - 420 km. de Riberalta.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1970439' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746614","NY01746614_01","M. Moraes Ramírez","1985","08","26","La Paz","Abel Iturralde","-68.63","-12.5","140","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00979723","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"N. A. Rosa","2476","South America","Brazil","Engenho, Municipio de Vitoria do Arari","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084834' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979723","NY00979723_01","H. S. Irwin; R. C. Barneby","1978","06","30","Maranhão","São Luís Gonzaga do Maranhão","-44.65","-4.3919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1746716","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"A. S. Hitchcock","16705","South America","Guyana","Vreed-en-Hoop, west bank of Demerara River, opposite Georgetown","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1975723' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746716","NY01746716_01","H. S. Irwin; R. C. Barneby","1919","11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00979670","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"J. A. Lombardi","1702","South America","Brazil","Januária, distrito de Fabiao, 2 km na estrada partindo do abrigo do Malhador","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084686' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979670","NY00979670_01","R. C. Barneby","1997","05","23","Minas Gerais",NA,"-44.2547","-15.1403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00979724","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. Aparecida da Silva","2542","South America","Brazil","Reserva Ecológica do IBGE","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979724","NY00979724_01","R. C. Barneby","1995","04","12","Distrito Federal","Brasília","-47.8853","-15.9447","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1746324","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"J. E. Montes","27546","South America","Argentina","Posadas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1959420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746324","NY01746324_01","H. S. Irwin; R. C. Barneby","1958","03","24","Misiones","Capital",NA,NA,"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1746782","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"J. A. Steyermark","100009","South America","Venezuela","Municipio J. T. Colmenares: Unidad Agropecuaria de los Andes, Campo Introducción de Forrajeras, Morotuto.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1981463' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746782","NY01746782_01","R. C. Barneby","1967","09","03","Táchira","Jauregui",NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 19:41:00-03","NY","NYBG","1746785","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"G. A. Aymard Corredor","2314","South America","Venezuela","Entre Hacienda Mata Clara y El Baul. A 100 km al Sur de San Carlos","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1981465' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746785","NY01746785_01","R. C. Barneby","1983","10","10","Cojedes","El Pao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1746316","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"C. A. O'Donell","3111","South America","Argentina","Orán","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1959250' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746316","NY01746316_01","H. S. Irwin; R. C. Barneby","1945","04","13","Salta","Orán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
