"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount","sex"
"195","2020-10-14 10:03:13-03","FURB","FURB","20741","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Oliveira, AA de","2011","03","22","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","02","20","Brasil","Santa Catarina","Águas Mornas","Canto do Schutch.","-48.87","-27.63","-48.8700000","-27.6300000","413","413","FURB31356","FURB31356","1889","Florística IFFSC 316 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:03:13-03","FURB","FURB","20746","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","03",NA,"Korte, A.; Kniess, A.","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","FURB31374","FURB31374","1981","Florística IFFSC 681 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:03:13-03","FURB","FURB","20950","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Stival-Santos, A","2010","01","27","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","01","27","Brasil","Santa Catarina","Angelina","Coqueiral.","-49.0497222","-27.54","-49.0497222","-27.5400000","835","835","FURB31362","FURB31362","1530","Florística IFFSC 348 (Arvoreta) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-10-14 10:03:13-03","FURB","FURB","22293","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","03","30","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2010","03","15","Brasil","Santa Catarina","Orleans","Brusque do Sul.","-49.4119444","-28.2597222","-49.4119444","-28.2597222","309","309","FURB31359","FURB31359","3978","Florística IFFSC 118 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-10-14 10:03:13-03","FURB","FURB","23696","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","04","12","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","12","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-48.9608333","-28.0805556","-48.9608333","-28.0805556","332","332","FURB31354","FURB31354","4377","Florística IFFSC 172 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto roxo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-10-14 10:03:13-03","FURB","FURB","23711","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","04","12","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","12","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-48.9608333","-28.0805556","-48.9608333","-28.0805556","332","332","FURB31355","FURB31355","4406","Florística IFFSC 172 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-10-14 10:03:13-03","FURB","FURB","4390","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2005",NA,NA,"Ribas, O.S.; Cordeiro, J.","1993","01","26","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,"FURB31371","FURB31371","471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:03:13-03","FURB","FURB","23720","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","02",NA,"Verdi, M.; Souza, N.L. de & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão.","-49.3191667","-28.2608333","-49.3191667","-28.2608333","314","314","FURB31368","FURB31368","4114","Florística IFFSC 119 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:03:13-03","FURB","FURB","23721","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","04","26","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","03","30","Brasil","Santa Catarina","Orleans","Barracão.","-49.3191667","-28.2608333","-49.3191667","-28.2608333","314","314","FURB31357","FURB31357","4113","Florística IFFSC 119 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arvoreta;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:03:13-03","FURB","FURB","23751","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","04","07","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","412","412","FURB31358","FURB31358","4250","Florística IFFSC 123 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbustiva; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:03:13-03","FURB","FURB","25946","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","01","31","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","04","24","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.14","-27.54","-49.1400000","-27.5400000","630","630","FURB31378","FURB31378","2580","Florística IFFSC 347 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:03:13-03","FURB","FURB","27276","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","01","24","Korte, A.; Kniess, A.","2010","07","14","Brasil","Santa Catarina","Nova Trento","Valsugana.","-49.0505556","-27.3586111","-49.0505556","-27.3586111","307","307","FURB31364","FURB31364","4006","Florística IFFSC 426 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:03:13-03","FURB","FURB","27330","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2011","01","24","Korte, A.; Kniess, A.","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","FURB31366","FURB31366","3970","Florística IFFSC 681 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto com fruto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:03:13-03","FURB","FURB","30590","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783","FURB31384","FURB31384","5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-08 08:53:38-03","FURB","FURB","30597","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","FURB31370","FURB31370","5300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:03:13-03","FURB","FURB","30598","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","18","Brasil","Santa Catarina","Itaiópolis","Moema.","-49.7694445","-26.5494444","-49.7694445","-26.5494444","796","796","FURB31380","FURB31380","5421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-08 08:53:38-03","FURB","FURB","30599","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","20","Brasil","Santa Catarina","Mafra","Arroio da Irara.","-49.9494444","-26.0994444","-49.9494444","-26.0994444","876","876","FURB31381","FURB31381","5469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:03:13-03","FURB","FURB","30602","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","30","Brasil","Paraná","Colombo","Embrapa.","-49.1586111","-25.3158333","-49.1586111","-25.3158333","946","946","FURB31382","FURB31382","5583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:03:13-03","FURB","FURB","30604","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","08","31","Brasil","Paraná","Ponta Grossa","Arenitos / Parque Estadual de Vila Velha.","-50.0052778","-25.2536111","-50.0052778","-25.2536111","896","896","FURB31383","FURB31383","5605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:03:13-03","FURB","FURB","30610","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","10","14","Verdi, M.; Caglioni, E. & Martins, E.M.","2010","08","14","Brasil","Santa Catarina","Taió","Fazenda Tarumã I.","-50.1294445","-26.9994444","-50.1294445","-26.9994444","808","808","FURB31379","FURB31379","5325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:03:13-03","FURB","FURB","3206","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Quadros, I.E.","2003","09","13","Brasil","Santa Catarina","Três Barras","Floresta Nacional de Três Barras.","-50.2933333","-26.2158333","-50.2933333","-26.2158333",NA,NA,"FURB31343","FURB31343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:03:13-03","FURB","FURB","32483","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2010","11","24","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","09","01","Brasil","Paraná","Ponta Grossa","Fortaleza / Parque Estadual de Vila Velha.","-50.0011111","-25.2536111","-50.0011111","-25.2536111","881","881","FURB31377","FURB31377","5657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:03:13-03","FURB","FURB","33849","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Dreveck, S","2010","10","09","Dreveck, S.; Verdi, M.","2010","10","09","Brasil","Santa Catarina","São Bento do Sul","Estrada Alberto Torres - APA Rio Vermelho/Humbold.","-49.3044444","-26.2555556","-49.3044444","-26.2555556","890","890","FURB31375","FURB31375","2506","Plano de Manejo APA do Rio Vermelho/Humbold Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-08 08:53:38-03","FURB","FURB","33979","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Uller, HF","2011","03","01","Uller, H.F.; Brogni, E.","2011","01","26","Brasil","Santa Catarina","Brusque","Fundos da empresa Benetex.","-48.9713889","-27.1491666","-48.9713889","-27.1491666","68","68","FURB31376","FURB31376","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:03:13-03","FURB","FURB","4483","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Cordeiro, J","2006",NA,NA,"Nascimento, D.S.; Cordeiro, J.","2004","09","27","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,"FURB31328","FURB31328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:03:13-03","FURB","FURB","45194","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Pastório, FF","2014","11","24","Mayer, M.","2014","09","10","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.14","-27.0002778","-49.1400000","-27.0002778","351","351","FURB31324","FURB31324","459","Regeneração IFFSC 636 /O/30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-10-14 10:03:13-03","FURB","FURB","45345","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Pastório, FF","2014","12","17","Mayer, M.","2014","09","16","Brasil","Santa Catarina","Botuverá","Salto Águas Negras.","-49.0491666","-27.1797223","-49.0491666","-27.1797223","219","219","FURB31323","FURB31323","559","Fito IFFSC 520 /S/33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:03:13-03","FURB","FURB","45647","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Oliveira, AA de","2015","02","05","Oliveira, A.A. de","2015","02","05","Brasil","Santa Catarina","Leoberto Leal","Rio do Meio.","-49.3166667","-27.5375","-49.3166667","-27.5375000","847","847","FURB31325","FURB31325","1068","Regeneração IFFSC 345 /N/39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:03:13-03","FURB","FURB","46652","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Seubert, RC","2014","10","06","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","10","06","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2133333","-27.1202778","-49.2133333","-27.1202778","690","690","FURB27886","FURB27886 FURB27886_1","39","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:03:13-03","FURB","FURB","46737","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Pastório, FF","2015","03","31","Oliveira, A.A. de","2015","03","19","Brasil","Santa Catarina","Rio do Campo","Rio da Prata.","-50.0375","-26.8186111","-50.0375000","-26.8186111","572","572","FURB31322","FURB31322","1362","Regeneração IFFSC 739 /S/21 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbustiva; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:03:13-03","FURB","FURB","4676","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.",NA,NA,NA,NA,"Esemann-Quadros, K.","2003","09","13","Brasil","Santa Catarina","Três Barras","Floresta Nacional de Três Barras.","-50.2933333","-26.2158333","-50.2933333","-26.2158333",NA,NA,"FURB31327","FURB31327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:03:13-03","FURB","FURB","5273","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Grippa, CR","2007","01","10","Grippa, C.R.","2007","01","10","Brasil","Santa Catarina","Ibirama","Inventário FLONA de Ibirama.","-49.4788889","-27.0219445","-49.4788889","-27.0219445",NA,NA,"FURB31363","FURB31363",NA,"Parcela 10.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-08 08:53:38-03","FURB","FURB","53324","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Kassner-Filho, A.","2017","03","29","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","03","29","Brasil","Santa Catarina","Mafra",NA,"-49.9508333","-26.1494444","-49.9508333","-26.1494444","879","879","FURB53324","FURB53324","152","fruto imaturo Habitat: interior da U.A. Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-08 08:53:38-03","FURB","FURB","54898","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Kassner-Filho, A.","2017","09","12","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","09","12","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.2291667","-27.7211111","-49.2291667","-27.7211111","803","803","FURB54898","FURB54898","1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:03:13-03","FURB","FURB","61488","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ferreira, P. C.","2017","04","25","Bach Jr., R.","2016","11","25","Brasil","Paraná","Coronel Vivida",NA,"-52.56","-26.0997222","-52.5600000","-26.0997222",NA,NA,"FURB61488","FURB61488","568","Árvore 2,9 m; frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-09 14:46:52-03","FURB","FURB","61746","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ferreira, P. C.","2017","04","25","Oliveira, A.A. de","2016","10","14","Brasil","Paraná","Lapa",NA,"-49.68","-25.7402777","-49.6800000","-25.7402777",NA,NA,"FURB61746","FURB61746","3602","Arbusto 1,9 m; botão floral imaturo amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-09 14:46:52-03","FURB","FURB","61747","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Ferreira, P. C.","2017","04","25","Oliveira, A.A. de","2016","10","14","Brasil","Paraná","Lapa",NA,"-49.68","-25.7402777","-49.6800000","-25.7402777",NA,NA,"FURB61747","FURB61747","3623","Arbusto 5,6 m; botão floral amarelo imaturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:03:13-03","FURB","FURB","64543","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Kassner-Filho, A.","2018","01","28","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","01","28","Brasil","Santa Catarina","Agrolândia",NA,"-49.7705556","-27.54","-49.7705556","-27.5400000","915","915","FURB64543","FURB64543","1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:03:13-03","FURB","FURB","6473","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","10","02","Verdi, M.; Stival-Santos, A.","2007","09","26","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31331","FURB31331","758","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:03:13-03","FURB","FURB","6481","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","10","02","Verdi, M.; Stival-Santos, A.","2007","09","25","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31330","FURB31330","759","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-14 10:03:13-03","FURB","FURB","6482","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","10","02","Stival-Santos, A.; Verdi, M.","2007","09","27","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31333","FURB31333","49","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-14 10:03:13-03","FURB","FURB","6582","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Verdi, M","2007","09","24","Verdi, M.; Stival-Santos, A.","2007","09","24","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,NA,"FURB31329","FURB31329","760","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:03:13-03","FURB","FURB","7623","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","clavigera","Mollinedia clavigera","Tul.","Peixoto, AL","2009","10","28","Gasper, A.L. de; Brogni, E.","2008","02","28","Brasil","Santa Catarina","Taió","Sentido Fazenda Bretzke.","-50.22","-27.0925","-50.2200000","-27.0925000","802","802","FURB31342","FURB31342","1543","Florística IFFSC 566(Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbusto; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
