"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","sex"
"319","2021-02-08 12:41:51-03","UFRGS","ICN","093148","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","1154",NA,NA,NA,"América do Sul","Brasil","RS","BR 292","-53.8069000244141","-29.6842002868652",NA,"flores rosa magenta, planta cespitosa, em touceira","ICN00022746","ICN00022746 ICN00022746_1","Santa Maria",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:41:50-03","UFRGS","ICN","033501","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","246",NA,NA,NA,"América do Sul","Brasil","RS","Granja Piratini, propriedade do Sr Karner Hagelund","-54.2630996704102","-28.2992000579834",NA,"flores rosa, erva ereta, com varios frutos; campo queimado","ICN00022769","ICN00022769","Santo Ângelo",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:41:50-03","UFRGS","ICN","030234","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Porto, ML; et al.","1767",NA,NA,NA,"América do Sul","Brasil","RS","São Luiz-São Borja, BR 285","-56.0043983459473","-28.6606006622314",NA,"flores vermelhas","ICN00022731","ICN00022731","São Borja",NA,NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:41:51-03","UFRGS","ICN","118134","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS; et al.","1458","1956","10","30","América do Sul","Brasil","RS","em direção à lageado Grande, para Bom Jesus","-50.5835990905762","-29.4480991363525",NA,"Em campo limpo com afloramentos rochosos.","ICN00022763","ICN00022763","São Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:41:50-03","UFRGS","ICN","008340","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Lindeman, JC; Irgang, B; Valls, JFM","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","campo com baixada úmida","-54.3199996948242","-30.3363990783691",NA,"flor roxa","ICN00022767","ICN00022767","São Gabriel",NA,NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:41:51-03","UFRGS","ICN","172204","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Iganci, J","Iganci, JRV; Lima, LCP; Crespam, PC; Seulin, GB","581","2008","12","17","América do Sul","Brasil","RS","Mergem da estrada, solo seco. 28º27'76,3S, 54º57'21,3W.","-54.9608001708984","-28.4083003997803",NA,NA,"ICN00022726","ICN00022726","São Luiz Gonzaga","159","159",NA,NA,NA,NA,"2008","39496","auto","12","18",NA,NA,NA,NA,NA
"325","2021-02-08 12:41:51-03","UFRGS","ICN","085614","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Azevedo, AMG","Sobral, M","5137",NA,NA,NA,"América do Sul","Brasil","RS","Cerro Loreto","-54.6794013977051","-29.6916999816895",NA,"erva com xilopodio, flores róseo-avermelhadas; em campo pedregoso no topo do cerro","ICN00022771","ICN00022771","São Vicente do Sul",NA,NA,NA,NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:41:51-03","UFRGS","ICN","084125","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Neves, PC","1875","1989","09","21","América do Sul","Brasil","RS",NA,"-50.07080078125","-29.5853004455566",NA,"raro; campo sobre barranco, beira de estrada, solo argiloso","ICN00022719","ICN00022719 ICN00022719_1","Terra de Areia",NA,NA,NA,NA,NA,NA,"1992","32697","auto","02",NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:41:51-03","UFRGS","ICN","065481","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Gleici, MF","s.n.",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-57.0882987976074","-29.7546997070312",NA,"flores de coloração rosea-carmim; de ocorrencia espontânea próximo ao curral de gado, relativamente escassa","ICN00022758","ICN00022758 ICN00022758_1","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:41:51-03","UFRGS","ICN","044674","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Burkart, A","H.S.A.","32","1932",NA,NA,"América do Sul","Brasil","RS",NA,"-57.0882987976074","-29.7546997070312",NA,NA,"ICN00022721","ICN00022721","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:41:51-03","UFRGS","ICN","068013","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Longhi-Wagner, HM; et al.","1636",NA,NA,NA,"América do Sul","Brasil","RS","BR472","-57.0882987976074","-29.7546997070312",NA,"em beira de estrada, comum, decumbente e prostrada","ICN00022744","ICN00022744 ICN00022744_1","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:41:51-03","UFRGS","ICN","046406","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Boldrini, II","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","entrada da cidade","-57.0882987976074","-29.7546997070312",NA,NA,"ICN00022773","ICN00022773","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"331","2021-02-08 12:41:51-03","UFRGS","ICN","046405","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Boldrini, II","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","entrada da cidade","-57.0882987976074","-29.7546997070312",NA,NA,"ICN00022751","ICN00022751","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"332","2021-02-08 12:41:51-03","UFRGS","ICN","046404","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Boldrini, II","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","entrada da cidade","-57.0882987976074","-29.7546997070312",NA,NA,"ICN00022774","ICN00022774","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"333","2021-02-08 12:41:51-03","UFRGS","ICN","120053","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Flores, A","Flores, A","187","1998","03","05","América do Sul","Brasil","RS","estuda de terra em direção ao cerro do Jarau","-57.0882987976074","-29.7546997070312",NA,"Próximo a córrego, com afloramento rochoso, flor lilás.","ICN00022743","ICN00022743","Uruguaiana",NA,NA,NA,NA,NA,NA,NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"334","2021-02-08 12:41:51-03","UFRGS","ICN","112985","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Neubert, EE","Neubert, EE","136",NA,NA,NA,"América do Sul","Brasil","RS","a margem da BR,entre Pinheiro Machado e Vacaria","-50.9338989257812","-28.5121994018555",NA,"em subida de morro baixo, com soloseco, pedregoso, com vegetação rala e fechada","ICN00022745","ICN00022745 ICN00022745_1","Vacaria",NA,NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA
"335","2021-02-08 12:41:51-03","UFRGS","ICN","122150","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","1750","1999","10","29","América do Sul","Brasil","SC","BR 116 Km 293 a 17 Km da divisa com o RS","-50.5119018554688","-27.9368991851807",NA,NA,"ICN00022761","ICN00022761","Capão Alto",NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA,NA
"336","2021-02-08 12:41:51-03","UFRGS","ICN","196957","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Escobar, E","Cardona, O","125","1987","03","22","América do Sul","Colômbia","Caldas","Corregimento Irra, por la carrilera em dirección al corregimento de Arauca",NA,NA,NA,"escasa, rastrera, tallo verde claro, liso e brillante; hojas compuestas, imparinpinnadas, vellosas por el envés; flores color rosado, em racimos axilares; frutos es vaina vellosa; sustrato malezas","ICN00032695",NA,"Manizales",NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-02-08 12:41:51-03","UFRGS","ICN","198525","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Köhler, M","Köhler, M; Külkamp, J; Rabuske, CR; Santos-Jr.; R.; Alff, CC; Frizzo, R","154","2017","09","07","América do Sul","Brasil","RS","Morro Tapera","-51.19","-30.141389",NA,"Erva, rasteira, inflorescência rosa; com xilopódio.; Em campo seco rochoso, na trilha, topo do morro","ICN00033836",NA,"Porto Alegre","230","230",NA,NA,NA,NA,"2017",NA,NA,"09","07","-51.19","-30.141389",NA,NA,NA
"338","2021-02-08 12:41:51-03","UFRGS","ICN","092479","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Ritter, MR","641",NA,NA,NA,"América do Sul","Brasil","RS",NA,"-54.1068992614746","-31.3313999176025",NA,"em campo pastejado","ICN00022732","ICN00022732","Bagé",NA,NA,NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"339","2021-02-08 12:41:51-03","UFRGS","ICN","110790","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Neubert, EE","s.n.","1995","11","11","América do Sul","Brasil","RS","35km após Bagé, BR293, na margem desta","-54.1068992614746","-31.3313999176025",NA,NA,"ICN00022705","ICN00022705 ICN00022705_1","Bagé",NA,NA,NA,NA,NA,NA,"1995","74087","auto","11","11",NA,NA,NA,NA,NA
"340","2021-02-08 12:41:51-03","UFRGS","ICN","188163","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Rabuske, C; Köhler, M","87","2016","09","14","América do Sul","Brasil","RS","Rincão do Inferno/Rincão dos Francos","-54.1068992614746","-31.3313999176025",NA,"Erva com flores róseas.; Em barranco em estrada vicinal de acesso ao Rincão.","ICN00029470",NA,"Bagé",NA,NA,NA,NA,NA,NA,"2016","74087","auto","09","14",NA,NA,NA,NA,NA
"341","2021-02-08 12:41:51-03","UFRGS","ICN","135767","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","2146","2003","11","21","América do Sul","Brasil","RS","BR-153 entre o trvo de Caçapava do Sul para Bagé","-53.4914016723633","-30.5121994018555",NA,NA,"ICN00022710","ICN00022710","Caçapava do Sul",NA,NA,NA,NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:41:51-03","UFRGS","ICN","093082","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS; Wittmann, MTS","1086","1991","10","09","América do Sul","Brasil","RS","BR290, entroncamento para Bagé","-53.4914016723633","-30.5121994018555",NA,"flores rosa purpúreas","ICN00022717","ICN00022717 ICN00022717_1","Caçapava do Sul",NA,NA,NA,NA,NA,NA,"1992","50525","auto","02",NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:41:51-03","UFRGS","ICN","053961","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Eisinger, S","1",NA,NA,NA,"América do Sul","Brasil","RS","Sangão do Macaco Branco","-54.8250007629395","-29.8836002349854",NA,"a 6km de cacepi, flkore roseo lilases; em campo","ICN00022734","ICN00022734 ICN00022734_1","Cacequi",NA,NA,NA,NA,NA,NA,NA,"52204","auto",NA,NA,NA,NA,NA,NA,NA
"344","2021-02-08 12:41:51-03","UFRGS","ICN","053964","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, SM","Eisenger, SM","2","1983","09","27","América do Sul","Brasil","RS","Sangão do Macaco Branco","-54.8250007629395","-29.8836002349854",NA,"flores liláses; em campo a 6km de Cacequi","ICN00022720","ICN00022720","Cacequi",NA,NA,NA,NA,NA,NA,"1983","52204","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-08 12:41:51-03","UFRGS","ICN","084351","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Sobral, M","Sobral, M; et al.","5403","1986","12",NA,"América do Sul","Brasil","RS","BR 290","-52.8939018249512","-30.0391998291016",NA,"erva rastejante, rizomatosa, flores róseas, frutos imaturos; em campo a beira da estrada","ICN00022709","ICN00022709","Cachoeira do Sul",NA,NA,NA,NA,NA,NA,"1986","71201","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:41:51-03","UFRGS","ICN","064364","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Franco, ETH","630","1985","10","12","América do Sul","Brasil","RS",NA,"-53.9413986206055","-27.9228000640869",NA,"em campo próximo a butiazal","ICN00022708","ICN00022708","Chiapetta",NA,NA,NA,NA,NA,NA,"1986","21475","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:41:51-03","UFRGS","ICN","064475","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","1008",NA,NA,NA,"América do Sul","Brasil","RS","Estação Ecologica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,"ICN00022765","ICN00022765","Esmeralda",NA,NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:41:51-03","UFRGS","ICN","051923","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Eisinger, S","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","BR 116, km 32","-51.3250007629395","-30.113899230957",NA,"corola rosa escuro; terreno pedregoso, na subida do morro","ICN00022766","ICN00022766","Guaíba",NA,NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:41:51-03","UFRGS","ICN","120521","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS; et al.","1489","1995","10","31","América do Sul","Brasil","RS","em direção a André da Rocha","-51.5257987976074","-28.2085990905762",NA,"Com xilopódio de cerca de 80cm de comprimento.","ICN00022741","ICN00022741 ICN00022741_1","Lagoa Vermelha",NA,NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA
"350","2021-02-08 12:41:50-03","UFRGS","ICN","018436","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, SM","Augusto, Ir","s.n.","1942","02","03","América do Sul","Brasil","RS","Estação Experimental de Dona Trindade, dunas velhas Pedrolini, perto de Rio Grande","-52.3424987792969","-31.771900177002",NA,NA,"ICN00022723","ICN00022723","Pelotas",NA,NA,NA,NA,NA,NA,"1982","51462","auto",NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:41:51-03","UFRGS","ICN","146074","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","2252","2005","11","18","América do Sul","Brasil","RS","estrada de terra ao lado da antena","-53.3810997009277","-31.5783004760742",NA,NA,"ICN00022711","ICN00022711","Pinheiro Machado","405","405",NA,NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:41:50-03","UFRGS","ICN","018441","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, SM","Augusto, Ir","s.n.","1944","01","06","América do Sul","Brasil","RS","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,"ICN00022724","ICN00022724","Porto Alegre",NA,NA,NA,NA,NA,NA,"1982","29946","auto",NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:41:51-03","UFRGS","ICN","119452","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Rodrigues, RS","Rodrigues, RS","361","1995","10","06","América do Sul","Brasil","RS","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,"Subarbusto, em campo pedregoso arbustivo.","ICN00022762","ICN00022762","Porto Alegre",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:41:51-03","UFRGS","ICN","180128","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Mondin, C","Mondin, C","641","1990","10","13","América do Sul","Brasil","RS","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,"Flores róseas; No topo do morro","ICN00022760","ICN00022760","Porto Alegre",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-08 12:41:51-03","UFRGS","ICN","180117","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Mondin, C","Mondin, C","724","1992","10","23","América do Sul","Brasil","RS","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,"Flores róseas; Subarbusto de topo de morro","ICN00022759","ICN00022759","Porto Alegre",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"356","2021-02-08 12:41:51-03","UFRGS","ICN","051922","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Eisinger, S","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","entre Harmonia e Passo da Guarda","-56.4514007568359","-30.3875007629395",NA,"erva com xilopodio, corola lilás; em campo","ICN00022772","ICN00022772","Quaraí",NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-02-08 12:41:51-03","UFRGS","ICN","053696","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Eisinger, S","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","BR290, km 378","-54.9141998291016","-30.25830078125",NA,"flores rosa-lilás; terreno arenoso","ICN00022750","ICN00022750 ICN00022750_1","Rosário do Sul",NA,NA,NA,NA,NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-02-08 12:41:50-03","UFRGS","ICN","008287","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Lindeman, JC","Lindeman, JC; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","no campo, entre Santa Maria e São Sepé","-53.8069000244141","-29.6842002868652",NA,"pétalas de fora purpurea vermelha, de dentro 7 RP","ICN00022729","ICN00022729","Santa Maria",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-02-08 12:41:50-03","UFRGS","ICN","035514","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS","674",NA,NA,NA,"América do Sul","Brasil","RS","Granja Piratini","-54.2630996704102","-28.2992000579834",NA,NA,"ICN00022752","ICN00022752","Santo Ângelo",NA,NA,NA,NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA
"360","2021-02-08 12:41:51-03","UFRGS","ICN","093176","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS; et al.","1183",NA,NA,NA,"América do Sul","Brasil","RS","RS 537, após Nhuapora, emfrente à fazenda Boa Vista","-56.0043983459473","-28.6606006622314",NA,"flores roseas selamor","ICN00022733","ICN00022733","São Borja",NA,NA,NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-02-08 12:41:50-03","UFRGS","ICN","043742","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Valls, JFM","4369",NA,NA,NA,"América do Sul","Brasil","RS","Granja São José","-54.3199996948242","-30.3363990783691",NA,"sem flores, frequente; em campo aliviado","ICN00022728","ICN00022728","São Gabriel",NA,NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA
"362","2021-02-08 12:41:51-03","UFRGS","ICN","159927","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Ceolin, GB","161","2008","12","17","América do Sul","Brasil","RS","RS-168","-54.9608001708984","-28.4083003997803",NA,"flor avermelhada, brick; barranco, solo argiloso","ICN00022740","ICN00022740","São Luiz Gonzaga",NA,NA,NA,NA,NA,NA,NA,"39496","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-02-08 12:41:51-03","UFRGS","ICN","093196","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Miotto, STS; Boldrini, II; Wittmann, MTS","1203","1991","10","28","América do Sul","Brasil","RS","BR 287, km 325, estrada entre São Vicente e São Pedro do Sul","-54.6794013977051","-29.6916999816895",NA,"flores rosa magenta","ICN00022718","ICN00022718 ICN00022718_1","São Vicente do Sul",NA,NA,NA,NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA
"364","2021-02-08 12:41:50-03","UFRGS","ICN","008311","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, S","Lindeman, JC; et al.","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","leste de Pantano Grande, entre Butia e Arroio dos Ratos, 65km de Porto Alegre",NA,NA,NA,"pétalas roxas, erva com xilopodio","ICN00022747","ICN00022747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-08 12:41:50-03","UFRGS","ICN","018440","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Burkart, A","Augusto, Ir","1023","1942","11","11","América do Sul","Uruguai","Paysandú",NA,NA,NA,NA,"flor rosada","ICN00022722","ICN00022722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:41:50-03","UFRGS","ICN","033723","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Eisinger, SM","Porto, ML","2445",NA,NA,NA,"América do Sul","Brasil","RS","estrada Passo da Guarda-Livramento",NA,NA,NA,"esteril","ICN00022712","ICN00022712","Livramento",NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:41:51-03","UFRGS","ICN","050605","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Ferrucci, S; et al.","146",NA,NA,NA,"América do Sul","Argentina","Corrientes","Las Tres Marias",NA,NA,NA,"postrada, tallos floriferos erectos, flores color fucsias; campos bajos, suelos arenosos","ICN00022756","ICN00022756 ICN00022756_1","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-08 12:41:51-03","UFRGS","ICN","061630","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Waechter, JL","2059",NA,NA,NA,"América do Sul","Brasil","RS","Barra do Quarai, Uruguaiana",NA,NA,NA,"flores purpúreas; campo pedregoso perto do rio Quarai","ICN00022727","ICN00022727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-08 12:41:51-03","UFRGS","ICN","092855","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Valls, JFM","9591","1985","12",NA,"América do Sul","Brasil","RS","campanha",NA,NA,NA,NA,"ICN00022714","ICN00022714",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-08 12:41:51-03","UFRGS","ICN","092889","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.","Miotto, STS","Valls, JFM","9602","1985","12",NA,"América do Sul","Brasil","RS","campanha",NA,NA,NA,NA,"ICN00022713","ICN00022713",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-08 12:41:51-03","UFRGS","ICN","166429","S","Plantae","Dicotyledon",NA,"Fabaceae","Indigofera","asperifolia","Indigofera asperifolia","Benth.",NA,"Ferreira, PPA","451","2010","11","26","América do Sul","Brasil","RS",NA,"-50.639444","-29.109167",NA,NA,"ICN00022737","ICN00022737","Lajeado Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.639444","-29.109167",NA,NA,NA
