"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"264","2021-02-08 12:52:10-03","UFRGS","ICN","046217","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epifítica sobre Podocerpus lambertii; flores brancas com mancha amarelo-alaranjada entre as calosidades do labelo.","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","1328","1979","08","31","América do Sul","Brasil","RS","Santa Cruz do Sul","Pinheral","-52.4258003234863","-29.7175006866455",NA,"ICN00039389",NA,"3","3",NA,NA,NA,"38612","auto",NA,NA,NA,NA,NA
"265","2021-02-08 12:52:10-03","UFRGS","ICN","160641","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","469","2009","01","15","América do Sul","Brasil","RS","São Francisco de Paula","RS 110 Rio Santa Cruz","-50.5835990905762","-29.4480991363525",NA,"ICN00039402",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"266","2021-02-08 12:52:10-03","UFRGS","ICN","015002","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mato úmido","Monocotyledon",NA,"Barb. Rodr.","Dutra, J","1002","1927","08","10","América do Sul","Brasil","RS","São Leopoldo","Quinta São Manoel","-51.1472015380859","-29.7602996826172",NA,"ICN00039519",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA
"267","2021-02-08 12:52:12-03","UFRGS","ICN","189501","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/8/2009","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","355","2008","05","28","América do Sul","Brasil","RS","Vacaria","BR116 ponte próximo pedágio sentido Caxias do Sul","-50.9338989257812","-28.5121994018555",NA,"ICN00039396",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"268","2021-02-08 12:52:10-03","UFRGS","ICN","123281","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","12","01",NA,"Doação do Herbário do Centro de Pesquisas e Estudos Botânicos.; Erva; flor branca.; Epífito em Sebastiania","Monocotyledon",NA,"Barb. Rodr.","Klein, RM","3061","1962","09","16","América do Sul","Brasil","SC","Porto União",NA,"-51.0783004760742","-26.2381000518799",NA,"ICN00039390",NA,"750","750",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA
"269","2021-02-08 12:52:12-03","UFRGS","ICN","189505","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/7/2009","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","424","2008","10","28","América do Sul","Brasil","SC","Urubici","estrada próx. Rio Canoas","-49.5917015075684","-28.0149993896484",NA,"ICN00039392",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"270","2021-02-08 12:52:12-03","UFRGS","ICN","189519","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epífita em Araucaria angustifolia","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","544","2009","07","04","América do Sul","Brasil","RS","Cambará do Sul","estrada caminho ao Parque Nacional dos Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"271","2021-02-08 12:52:10-03","UFRGS","ICN","162644","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"epífita","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","552","2009","09","03","América do Sul","Brasil","RS","Bom Jesus","margem Rio do Touro","-50.4166984558105","-28.6678009033203",NA,"ICN00039379",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"272","2021-02-08 12:52:12-03","UFRGS","ICN","189502","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/7/2009","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","372","2008","06","22","América do Sul","Brasil","RS","Cambará do Sul","RS 20 margem do rio próximo ao pórtico da cidade","-50.1446990966797","-29.0478000640869",NA,"ICN00039391",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"273","2021-02-08 12:52:10-03","UFRGS","ICN","053142","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Arzivenco, L","706","1979","03","12","América do Sul","Brasil","RS","Esmeralda","Est. Ecologica de Aracuri","-51.190299987793","-28.0536003112793",NA,"ICN00039369",NA,"950","950",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"274","2021-02-08 12:52:10-03","UFRGS","ICN","053143","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Flores brancas com mancha amarela no labelo, folhas roli;as","Monocotyledon",NA,"Barb. Rodr.","Kleebank, K","10","1981","08","08","América do Sul","Brasil","RS","Esmeralda","Est. Ecologica de Aracuri","-51.190299987793","-28.0536003112793",NA,"ICN00039370",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"275","2021-02-08 12:52:10-03","UFRGS","ICN","157699","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","354","2008","05","27","América do Sul","Brasil","RS","São Francisco de Paula","Várzea do Cedro (Arroio Ribeirão)","-50.375278","-29.233056",NA,"ICN00039383",NA,NA,NA,NA,"-50.375278","-29.233056",NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:52:10-03","UFRGS","ICN","157701","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","357","2008","05","30","América do Sul","Brasil","RS","Santa Bárbara do Sul","BR 285 (Rio Jacuí divisa Saldanha Marinho)","-53.161667","-28.425278",NA,"ICN00039380",NA,NA,NA,NA,"-53.161667","-28.425278",NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:52:12-03","UFRGS","ICN","183901","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Ferreira, PPA","444","2010","11","26","América do Sul","Brasil","RS","São Marcos","Criúva","-50.976667","-29.029444",NA,"ICN00039387",NA,NA,NA,NA,"-50.976667","-29.029444",NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:52:12-03","UFRGS","ICN","189508","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","435","2008","11","12","América do Sul","Brasil","SC","Lages","próximo Fazenda Pedras Brancas","-50.199444","-27.868889",NA,NA,NA,NA,NA,NA,"-50.199444","-27.868889",NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:52:12-03","UFRGS","ICN","187532","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Waechter, JL","1984","12","14",NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Hagelund, K","3953","1965","02","19","América do Sul","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,"ICN00039385",NA,NA,NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA
"280","2021-02-08 12:52:12-03","UFRGS","ICN","189507","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/7/2009","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","432","2008","11","12","América do Sul","Brasil","RS","Muitos Capões","Estação Ecológica de Aracurí","-51.1817016601562","-28.3141994476318",NA,"ICN00039393",NA,NA,NA,NA,NA,NA,"41750","auto",NA,NA,NA,NA,NA
"281","2021-02-08 12:52:10-03","UFRGS","ICN","048822","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Flores Brancas, aromáticas, apenas com uma mancha amarelo-alaranjada no labelo; Epifítica sobre ramos caídos no interior da floresta","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","1881","1980","12","29","América do Sul","Brasil","RS","São Francisco de Paula","Floresta Nacional IBDF","-50.5835990905762","-29.4480991363525",NA,"ICN00039378",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"282","2021-02-08 12:52:10-03","UFRGS","ICN","158790","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","461","2008","12","15","América do Sul","Brasil","RS","São Francisco de Paula","Pedra Lisa divisa Cazuza Ferreira","-50.5835990905762","-29.4480991363525",NA,"ICN00039403",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"283","2021-02-08 12:52:12-03","UFRGS","ICN","168425","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"epífita frutificando; sobre árvore na beira da Restinga Santo Antonio","Monocotyledon",NA,"Barb. Rodr.","Grings, M","1327","2010","12","11","América do Sul","Brasil","RS","São Gabriel","Projeto de Assentamento Conquista do Caiboaté","-54.3199996948242","-30.3363990783691",NA,"ICN00039384",NA,NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA
"284","2021-02-08 12:52:10-03","UFRGS","ICN","051722","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mato à beira do Rio Piratiní, Ponte Velha. Epífitica","Monocotyledon",NA,"Barb. Rodr.","Bueno, RM","s.n.","1982","05","01","América do Sul","Brasil","RS","São Luiz Gonzaga",NA,"-54.9608001708984","-28.4083003997803",NA,"ICN00039376",NA,NA,NA,NA,NA,NA,"39496","auto",NA,NA,NA,NA,NA
"285","2021-02-08 12:52:10-03","UFRGS","ICN","034896","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,NA,"Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","577","1977","09","03","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"ICN00039367",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"286","2021-02-08 12:52:10-03","UFRGS","ICN","048102","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epífito sobre Myrtaceae, nos ramos finos apicais, a ca 14-16 metros de altura; Flores brancas com manchas amareladas entre as calosidades do labelo.","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","1676","1980","08","29","América do Sul","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,"ICN00039373",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"287","2021-02-08 12:52:12-03","UFRGS","ICN","189633","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 18/8/2009. Área a ser inundada devido à construção da Usina Hidroelétrica Pai Querê; parcela AT3-E","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","545","2009","07","11","América do Sul","Brasil","RS","Vacaria","Fazenda Três Marias","-50.9338989257812","-28.5121994018555",NA,"ICN00039400",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"288","2021-02-08 12:52:12-03","UFRGS","ICN","189634","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 19/8/2009. Epífito em Podocarpus lambertii, sob forte exposição solar","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","546","2009","07","11","América do Sul","Brasil","RS","Vacaria","Fazenda Três Marias","-50.9338989257812","-28.5121994018555",NA,"ICN00039395",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"289","2021-02-08 12:52:10-03","UFRGS","ICN","048373","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Epífito em interior de pequeno capão, próximo a um riacho; flores aromáticas, brancas com manchas amarelo-alaranjada entre as calosidades do labelo.","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","1696","1980","09","20","América do Sul","Brasil","RS","Vacaria","Muitos Capões","-50.9338989257812","-28.5121994018555",NA,"ICN00039374",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA
"290","2021-02-08 12:52:12-03","UFRGS","ICN","189503","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantido em cultivo até 6/8/2009","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","393","2008","09","02","América do Sul","Brasil","RS","Vera Cruz","próx. Vale do Sol","-52.5055999755859","-29.7147006988525",NA,"ICN00039394",NA,NA,NA,NA,NA,NA,"18577","auto",NA,NA,NA,NA,NA
"291","2021-02-08 12:52:10-03","UFRGS","ICN","031428","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Flores brancas com manchas laranja no labelo, ep[ifita em mato","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","300","1976","08","21","América do Sul","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,"ICN00039368",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"292","2021-02-08 12:52:10-03","UFRGS","ICN","031404","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Floresceu em julho de 1976, em cultivo; flores brancas","Monocotyledon",NA,"Barb. Rodr.","Waechter, JL","299","1976","06","17","América do Sul","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,"ICN00039375",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"293","2021-02-08 12:52:12-03","UFRGS","ICN","189791","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mata Estacional Semidecidual","Monocotyledon",NA,"Barb. Rodr.","Machado, MC","964","2008","06","16","América do Sul","Brasil","BA","Vitória da Conquista","BA 263","-40.8394012451172","-14.8661003112793",NA,NA,NA,"821","821",NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA
"294","2021-02-08 12:52:10-03","UFRGS","ICN","162643","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR",NA,NA,NA,NA,"Mantida em cultivo até 13/8/2009; epífita","Monocotyledon",NA,"Barb. Rodr.","Buzatto, CR","427","2008","10","29","América do Sul","Brasil","SC","Capão Alto","BR 116 Km 294","-50.5119018554688","-27.9368991851807",NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA
"295","2020-08-26 10:50:19-03","MCN-FZBRS","HAS","95930","PreservedSpecimen","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Soares, J. F., Fagundes, N. F.","2019",NA,NA,NA,"Visualizada em período de floração, mas coletada posteriormente. Flores brancas. Holoepífita habitual cultivada no JBPA (não é indivíduo de coleção).","Magnoliophyta",NA,"Barb.Rodr.","Soares, J. F.","60","2019","02",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Área de Coleções do Arboreto - Coleção Bignoniaceae.","-51.176748","-30.051025",NA,"HAS0095930",NA,NA,NA,NA,"-51.176748","-30.051025",NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:12:56-03","IBt","SP","69740","S","Plantae","Orchidaceae","Capanemia","angustilabia","Capanemia angustilabia",NA,NA,NA,NA,NA,NA,NA,NA,"Schltr.","Hatschbach, G","2317","1951","07","22",NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"297","2019-11-21 10:12:56-03","IBt","SP","69651","S","Plantae","Orchidaceae","Capanemia","angustilabia","Capanemia angustilabia",NA,NA,NA,NA,NA,NA,NA,NA,"Schltr.","Hatschbach, G","107","1944","06","25",NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"298","2019-11-21 10:12:56-03","IBt","SP","41453","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Handro, O","1962","10",NA,NA,NA,NA,NA,"Barb.Rodr.","Kuhlmann, M","s.n.","1939","08","24",NA,"Brasil","São Paulo",NA,"Entre Cotia e Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:12:56-03","IBt","SP","41562","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","11","27",NA,NA,NA,NA,"Barb.Rodr.","Kuhlmann, M","s.n.","1939","08","28",NA,"Brasil","Paraná","Vila Velha","Lagoa Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:12:56-03","IBt","SP","53572","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","12","01",NA,NA,NA,NA,"Barb.Rodr.","Rojas, T","3855","1921","07",NA,NA,"Paraguai","Alto Paraguay",NA,"Vista Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-21 10:12:56-03","IBt","SP","27275","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","12","01",NA,NA,NA,NA,"Barb.Rodr.","Regnell, AF","III-1172",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA
"302","2019-11-21 10:12:56-03","IBt","SP","4162","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","12","01",NA,NA,NA,NA,"Barb.Rodr.","Hoehne, FC","s.n.","1920","07","14",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"303","2019-11-21 10:12:56-03","IBt","SP","25650","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","12","01",NA,NA,NA,NA,"Barb.Rodr.","Spannagel, C","93",NA,NA,NA,NA,"Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"304","2019-11-21 10:12:56-03","IBt","SP","23151","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","11","27",NA,NA,NA,NA,"Barb.Rodr.","Hoehne, FC","s.n.","1928","10","23",NA,"Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"305","2019-11-21 10:12:56-03","IBt","SP","53087","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Buzatto, CR","2008","11","28",NA,NA,NA,NA,"Barb.Rodr.","Witte, M","s.n.","1945","09",NA,NA,"Brasil","Paraná","Rio Negro",NA,"-49.7975006103516","-26.1058006286621",NA,NA,NA,NA,NA,NA,NA,NA,"31514","auto",NA,NA,NA,NA,NA
"306","2019-11-21 10:12:56-03","IBt","SP","27279","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Hoehne, FC",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Recch, P","s.n.","1927","07","22",NA,"Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA
"307","2019-11-21 10:12:56-03","IBt","SP","316227","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Amaral Jr, A","1973",NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Amaral Jr, A","5-29972","1972","09","02",NA,"Brasil","São Paulo","Botucatu","Ca. 5 km do aeroporto de Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,"820","820",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"308","2019-11-21 10:12:56-03","IBt","SP","27270","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Gehrt, A",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Duarte, A","62","1910","08","18",NA,"Brasil","São Paulo","Bragança Paulista",NA,"-46.5400009155273","-22.9500007629395",NA,NA,NA,NA,NA,NA,NA,NA,"17597","auto",NA,NA,NA,NA,NA
"309","2019-11-21 10:12:56-03","IBt","SP","65484","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Barros, F; Gonçalves, GF","2013","05","24",NA,NA,NA,NA,"Barb.Rodr.","Kuhlmann, M","1359","1946","05","02",NA,"Brasil","São Paulo","Joanópolis",NA,"-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA
"310","2019-11-21 10:12:56-03","IBt","SP","58968","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Handro, O","1962","10",NA,NA,NA,NA,NA,"Barb.Rodr.","Handro, O","590","1956","06","20",NA,"Brasil","São Paulo","Mogi Guaçu","Reserva Florestal (Fazenda Campininha), perto de Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"311","2019-11-21 10:12:56-03","IBt","SP","27268","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Handro, O","1962","10",NA,NA,NA,NA,NA,"Barb.Rodr.","Edwall, G","ERF76","1905","07",NA,NA,"Brasil","São Paulo","Pirajuí","Corredeira.","-49.4500007629395","-21.9899997711182",NA,"SP009488","SP009488",NA,NA,NA,NA,NA,"42387","auto",NA,NA,NA,NA,NA
"312","2019-11-21 10:12:56-03","IBt","SP","41316","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Gehrt, A",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Hashimoto, G","148","1939","06","16",NA,"Brasil","São Paulo","Promissão",NA,"-49.8499984741211","-21.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"30472","auto",NA,NA,NA,NA,NA
"313","2019-11-21 10:12:56-03","IBt","SP","76630","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Handro, O","1955","07",NA,NA,"Nativa no Jardim Botânico",NA,NA,"Barb.Rodr.","Handro, O","302","1952","05",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"314","2019-11-21 10:12:56-03","IBt","SP","8203","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Hoehne, FC; Schlechtler, R",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Gehrt, A","s.n.","1922","06","28",NA,"Brasil","São Paulo","São Paulo","Pirajussara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"315","2019-11-21 10:12:56-03","IBt","SP","51597","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Handro, O",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Roth, L","874","1943","06","08",NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"316","2019-11-21 10:12:56-03","IBt","SP","27265","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Gehrt, A",NA,NA,NA,NA,NA,NA,NA,"Barb.Rodr.","Edwall, G","CGG6052","1903","04",NA,NA,"Brasil","São Paulo","Sorocaba","Ipanema.","-47.4500007629395","-23.5",NA,"SP009489","SP009489",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA
"317","2020-12-03 09:40:45-03","IBt","SP","288485","S","Plantae","Orchidaceae","Capanemia","micromera","Capanemia micromera","Barros, F; Gonçalves, GF","2013","05","24",NA,NA,NA,NA,"Barb.Rodr.","Pastore, JA","503","1994","06","21",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Região do Caldeirão","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"318","2010-08-16 16:36:09-03","GH","HU-HERB","GH 00103749","PreservedSpecimen","Plantae","Orchidaceae","Quekettia","australis","Quekettia australis",NA,NA,NA,NA,NA,NA,NA,NA,"Kraenzlin","Alfred Bornmüller","142","1904","9","2","South America","Brazil","Rio Grande do Sul",NA,"Neu-Wurshemberg",NA,NA,"Sheet",NA,NA,"500",NA,"Isotype",NA,NA,NA,NA,NA,NA,"142",NA,"undetermined"
"319","2014-09-23 10:59:00-03","G","G","G00169177","S","Plantae","Orchidaceae","Capanemia","australis","Capanemia australis","?",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=144677&base=img&lang=en",NA,NA,"(Kraenzl.) Schltr.","Bornmüller, A.",NA,"1904","09","02","AMERIQUE DU SUD","Brazil","Rio Grande do Sul",NA,NA,"-53.65388889","-29.71027778",NA,"G00169177","G00169177","500","500","TYPUS of Quekettia australis Kraenzl.","-53.65388889","-29.71027778",NA,NA,NA,NA,NA,NA,NA
