"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","949053","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin","28129","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023539' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949053","1970","03","23","Serra do Espinhaço, ca. 15 km N. of São João da Chapada","Minas Gerais","-43.68125","-17.99895",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. A. Steyermark","Diamantina","975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1758944","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"A. P. do N. Prata","2621","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013776' target='other'> <mi>dwc_moreinfo</mi></a>","NY01758944","2011","08","09","RPPN Mata do Crasto.","Sergipe","-37.4264","-11.3989",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY01758944_01","L.A. Gomes","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","396406","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"R. A. Wasum","1550","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396406","1986","05","05","Sao Gabriel. BR 290. Km 287","Rio Grande do Sul","-54.3197","-30.3367",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"S. F. Smith","Sao Gabriel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","949054","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin","24567","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949054","1969","03","17","Chapada dos Veadeiros, ca. 41 km north of Alto Paraíso de Goiás (formerly Veadeiros).","Goiás","-47.5167","-13.74613",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY00949054_01","P. A. Matekaitis","Cavalcante","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","949065","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"M. F. F. da Silva","1113","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023579' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949065","1983","04","15","BR 010, Transamazônica à 35 km da cidade de Carolina, lugarejo Pedra Caida.","Maranhão","-47.4692","-7.3331",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY00949065_01","B. M. Boom","Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01807084","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"T. S. dos Santos","4560","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2541913' target='other'> <mi>dwc_moreinfo</mi></a>","NY01807084","1990","05","24","Km 70 a 75 na estrada de Ubaitaba para campinhos","Bahia","-39.0144","-14.1033",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY01807084_01","M. C. Pessoa","Maraú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","949063","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"N. A. Rosa","2029","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023570' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949063","1977","05","28","Rio Juruena, margem direita da Cachoeira Salto Angusto.","Mato Grosso","-58.5550234","-8.8856653",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY00949063_01","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00891724","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"G. G. Hatschbach","38327","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960463' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891724","1976","03","25","Rod. Belém-Brasilia, 10 km S. of Aliança do Norte","Tocantins","-48.9356","-11.3061",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. H. Kirkbride Jr.","Aliança do Tocantins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00891747","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J. A. Ratter","R5244","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960458' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891747","1986","10","03","Fazenda Sao Vicente do Rio Claro, c. 35 km S of Poconé on the Transpantaneira highway","Mato Grosso","-56.63","-16.27",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00895962","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"R. C. de Mendonça","4050","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895962","1999","03","27","Parque Nacional do Araguaia; ponta da ilha; Base fixa do Projeto Quelônios, margem do Rio Javaés; próximo à barra do Rio Riozinho; ca de 15 km (pelo rio) de Canguçú","Tocantins","-50.1192","-9.9658",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Pium","195","195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","396409","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"G. G. Hatschbach","42082","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238407' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396409","1979","03","12","Rod. BR-020, 10 km N de Barreiras","Bahia","-44.99","-12.15",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. H. Kirkbride Jr.","Barreiras","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","396410","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"G. G. Hatschbach","64460","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396410","1996","02","23","Fazenda Coqueiro","Paraná","-52.0556","-25.5722",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"G. G. Hatschbach","Candói",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","887157","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"E. Henz","32712","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887157","1945","09","09",NA,"Rio Grande do Sul","-51.1469","-29.7606",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"B. Rambo","Sao Leopoldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","799073","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"R. Reitz","14424","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799073","1962","08","21","Passo do Rio Canoas, Anita Garibaldi","Santa Catarina","-51.13","-27.6894",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"L. B. Smith","Anita Garibaldi","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","813689","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin","18073","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813689","1966","07","08","Rio Torto, ca. 10 km N of Brasília, Distrito Federal.","Distrito Federal",NA,NA,NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","396412","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"G. G. Hatschbach","45820","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396412","1982","12","08","Col. S. Judas Tadeu","Paraná","-51.4581","-25.3956",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. H. Kirkbride Jr.","Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","949058","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J. A. Ratter","R.3152","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949058","1976","06","10","'Fercal' c 4 km N of the Chapada da Contagem","Distrito Federal","-47.9294","-15.7797",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","949055","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin","16685","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949055","1966","06","06","Ca. 35 km. N. of Xavantina. Serra do Roncador.","Mato Grosso","-52.23","-14.38",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. A. Steyermark",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01922495","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"C. A. Cid Ferreira","9432","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2197064' target='other'> <mi>dwc_moreinfo</mi></a>","NY01922495","1987","11","04","Estrada Cuamba (ramal a direita da Estr. Lauro Sodré), 12 km de Alenquer, a caminho da Faz. Capintuba","Pará","-54.65","-1.88",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY01922495_01","M. C. Pessoa","Alenquer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-27 02:55:00-03","NY","NYBG","01269254","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"I. L. Basualdo","2893","South America","Paraguay","sheet",NA,"Facultad de Ciencias Quimicas U. N. A. (FCQ) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1147013' target='other'> <mi>dwc_moreinfo</mi></a>","NY01269254","1990","07","01","Carapegua, Arroyo Mbery","Paraguarí","-57.17","-25.8",NA,NA,"Magnoliophyta","Gentianales",NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02687436","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J. L. da Costa Lima","540","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953122' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687436","2011","08","27","Distrito de Morrinhos","Rio Grande do Norte","-35.156839","-6.116189",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY02687436_01","J. G. Jardim","Nísia Floresta","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","396418","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Martii Herbar. Florae Brasil.","605","South America","Brazil","sheet",NA,"p. 311 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396418","1839","08",NA,"Cruz de Casma. Prov. Soteropolitana","Bahia",NA,NA,NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","396405","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"S. M. Silva",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396405","1993","02","22","Rio Iguaçú","Paraná","-53.1806","-25.4192",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"S. M. Silva","Três Barras do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1182942","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"P. G. Delprete","9232","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411308' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182942","2005","11","01","Rod. Arrais-Paranã, BR-242, estrada de cascalho ca. 7 km de Arrais.","Tocantins","-47","-12.88",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Arraias","440","440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","949060","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"J. A. Ratter","R.5083","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023555' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949060","1985","10","04","Fazenda Ipanema (Pantanal subregion of Nhecolândia), c. 100 km SE of Corumbá.","Mato Grosso do Sul","-57.02","-19.23",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1146453","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"P. G. Delprete","9478","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1340896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146453","2006","02","22","Rod. GO-110, a ca. 5 km N de São Domingos em direção p/Divinópolis de Goiás.","Goiás","-46.3358","-13.3653",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","São Domingos","670","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00891745","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"H. S. Irwin","21616","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891745","1968","03","22","Ca. 27 km S. of Paraíso.","Goiás","-47.53","-14.38",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. A. Steyermark","Alto Paraíso de Goiás","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02098346","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"P. da C. Gadelha Neto","2764","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479674' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098346","2010","03","23","Reserva Biológica Guaribas: Sema III.","Paraíba","-35.09","-6.805",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY02098346_01",NA,"Rio Tinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01067476","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"R. C. de Mendonça","2996","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1211536' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067476","1996","11","14","Estrada de chao entre Sao Jorge e Colinas do Sul, fazenda Novo Horizonte (bordeando o rio Tocantins, próximo ao encontro com do rio Sao Miguel)","Goiás","-47.9167","-14.2772",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","949061","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"G. Eiten","10417","South America","Brazil","sheet",NA,"All specimens from one plant. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949061","1970","02","01","Ilha de Balsas region between Balsas & Parnaíba Rivers. At main house of Fazenda Aldeia, 13 km south of Loreto.","Maranhão","-45.1408","-7.0844",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.","NY00949061_01",NA,"Loreto","190","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","396408","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"V. C. Souza","286","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396408","1992","01","14","A margem da estrada, lado esquerdo indo para Barra de Carav[truncated on label]",NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","396416","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"W. R. Anderson","37047","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396416","1972","03","16","Extensive limestone outcrop 6 km S of Cocos, and adjacent pastures","Bahia","-44.53","-14.18",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. H. Kirkbride Jr.","Cocos","520","520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","396420","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"M. Saldías Paz","1050","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396420","1990","05","11","Loc. Río Uruguayito; 11 km S (línea recta) de San Javier","Santa Cruz","-62.5","-16.37",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Ñuflo de Chávez","506","506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","949056","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"W. R. Anderson","7817","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949056","1973","03","23","3 km by road S of São João da Aliança. Serra Geral do Paraná.","Goiás","-47.5","-14.73",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"J. H. Kirkbride Jr.","São João d'Aliança","1040","1040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","799075","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"R. Reitz","17837","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238413' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799075","1965","07","17","Carambei, Rio S. Joao, Castro","Paraná","-50.152803","-24.908517",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Castro","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00891722","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"T. de S. Filgueiras","2419","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891722","1992","08","04","Localidade de Macedo, ca. 20 km de Niquelandia","Goiás","-48.38","-14.3",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"P. G. Delprete","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","949994","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"T. C. Plowman","8191","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1046762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949994","1980","01","31","Road from highway BR-153 to Itaporã, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.","Tocantins","-48.6008","-8.5006",NA,NA,"Magnoliophyta","Gentianales","Cham. & Schltdl.",NA,"M. R. de V. Barbosa","Presidente Kennedy","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
