"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"48","2020-11-26 18:08:14-03","CPAN-UFMS","COR","14641","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata striata",NA,"Silva, R.R.",NA,NA,NA,"Silva,R.R.& Velásquez, JS","2004","04","30","Brasil","Mato Grosso do Sul","Corumbá","Serra do Jacadigo, Planlto Residual do Urucum. Interior de Floresta Estacional Semidecidual.; Solo ferruginoso.;.","-57.6533012390137","-19.0091991424561",NA,NA,"Com fruto:Frutos imaturos verdes, maduros marrom-escuros.",NA,NA,"927","564","564",NA,NA,NA,NA,"striata",NA,"295160","auto",NA,NA,NA,NA
"49","2020-11-26 18:08:14-03","CPAN-UFMS","COR","14772","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata striata",NA,"Silva, R.R.",NA,NA,NA,"Silva,R.R.& Velásquez, JS","2004","03","24","Brasil","Mato Grosso do Sul","Corumbá","Serra Grande, Planalto Residual do Urucum. Interior de Floresta Estacional Decidual; Solo ferruginoso.;.","-57.6533012390137","-19.0091991424561",NA,NA,"Com Flor: Flores lilases.; Com fruto:Frutos imaturos verdes.",NA,NA,"826","220","220",NA,NA,NA,NA,"striata",NA,"295160","auto",NA,NA,NA,NA
"50","2021-03-02 16:28:55-03","CPAN-UFMS","COR","7609","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata striata",NA,"Silva, R. R.","2005","08","19","Alves, M. A. R.","2001","06","12","Brasil","Mato Grosso do Sul","Ladário","Bairro Santo Antônio - rua 24 de agosto","-57.6016998291016","-19.0046997070312",NA,NA,"Liana; flor lilás Habito: Liana",NA,NA,"19",NA,NA,NA,NA,NA,NA,"striata",NA,"23141","auto",NA,NA,NA,NA
"51","2020-11-26 18:08:14-03","CPAN-UFMS","COR","14597","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, R.R.",NA,NA,NA,"Silva,R.R.& Da Silva, M.V.","2004","08","27","Brasil","Mato Grosso do Sul","Ladário","Lagoa do Arroz. Campo Úmido.; Solo areno-argiloso.;.","-57.6016998291016","-19.0046997070312",NA,NA,"Com fruto:Frutos imaturos verdes, maduros castanhos.",NA,NA,"1101","91","91",NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"52","2019-10-09 11:16:04-03","UFBA","ALCB","21240","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Queiroz, LP de","2003","08",NA,"Guedes, ML; Queiroz, LP de","1987","10","09","Brasil","Bahia","Andaraí","Chapada Diamantina, 4km ao norte","-41.316667","-12.8","-41.316667","-12.8","Folhas discolores membranaceas, vilosas. Flores lilases. Frutos imaturos pilosos.","ALCB031460","ALCB031460","1374",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:16:04-03","UFBA","ALCB","89815","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Guedes, ML","2009","09",NA,"Guedes, ML; Gomes, FS; et al.","2009","08","04","Brasil","Bahia","Urandi","Serra Geral, Caminho para o Rio Raízes. Ponto 01","-42.650833","-14.765278","-42.650833","-14.765278","escandente. Folhas trifoliadas, membranáceas. Frutos imaturos verde-vináceos.","ALCB031461","ALCB031461","15742","709","709","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:16:04-03","UFBA","ALCB","56204","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Queiroz, LP de","2003","08",NA,"Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","2001","05","19","Brasil","Bahia","Ruy Barbosa","Paraguaçu, margem do Rio Água Branca","-40.563333","-12.066944","-40.563333","-12.066944","folíolos vilosos. flores lilases. Frutos imaturos verdes.; arbustiva - arbórea.","ALCB031459","ALCB031459","297",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:16:04-03","UFBA","ALCB","029064","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Queiroz, LP de","2000","07",NA,"Silva, MP da; et al.","1995","12","23","Brasil","Bahia","Brotas de Macaúbas","Chapada Diamantina","-42.616667","-11.983333","-42.616667","-11.983333","Rasteira de ca. 1,0m de comprimento. Folhas discolor coriáceas. Inflorescência com flores de cor lilás. Ocasional.","ALCB031463","ALCB031463","PCD13",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:16:04-03","UFBA","ALCB","09085","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban",NA,NA,NA,NA,"Pinto, GCP",NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB031458","ALCB031458","s/n",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:16:04-03","UFBA","ALCB","21240","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Queiroz, LP de","2003","08",NA,"Guedes, ML; Queiroz, LP de","1987","10","09","Brasil","Bahia","Andaraí","Chapada Diamantina, 46,0km ao Norte de Andaraí.","-41.316667","-12.8","-41.316667","-12.8","Folhas membranáceas, discolores, vilosas. Flores liláses. Fruto imaturo piloso.",NA,NA,"1374",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:16:04-03","UFBA","ALCB","83603","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Queiroz, LP de","2002",NA,NA,"Lyra-Lemos, RP de; Souza, S; Souza, J","2002","06","21","Brasil","Alagoas","Pão de Áçucar","caminho para Ilha do Ferro, 2 km depois do Riacho Grande.","-37.503611","-9.711111","-37.503611","-9.711111","flores rosa. Frutos maduros marrom-esverdeado.","ALCB031462","ALCB031462","6776",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:16:04-03","UFBA","ALCB","135014","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Ramos, G","2015","12",NA,"Ramos, G","2015","12","28","Brasil","Bahia","Maragogipe","Recôncavo Sul, São Roque do Paraguaçu, Ilha de Monte Cristo.","-38.9193992614746","-12.7777996063232",NA,NA,"ereta, ca. 30 cm; Folíolos concolores, face abaxial com indumento alvo. Cálice verde. Pétalas róseas. Frutos jovens verdes cobertos por indumento alvo.; às margens do Rio Paraguaçu, poucos metros distante do água.","ALCB061598","ALCB061598","124",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,"21355","auto",NA,NA,NA,NA
"60","2019-10-09 11:16:04-03","UFBA","ALCB","049756","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora","Wight & Am.","Pacheco, LM","2001","01",NA,"Pacheco, LM","2001","11","06","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Estação Veracruz","-39.016667","-16.266667","-39.016667","-16.266667","Folhas compostas, trifoliadas, com folíolos cartáceos, discolores, pilosos. Flores amarelas.; Estádio secundário de desenvolvimento, borda da mata.","ALCB031465","ALCB031465","70",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1301943","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Hatschbach GG; Pereira E","1963","11","13","Brazil",NA,NA,"Est. Parana, Mun. Guaira, Loc. Sete Quedas. Margens do Rio Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1301943 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1301943","NL-U1301943",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"62","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946753","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Hatschbach GG","1961","04","06","Brazil",NA,NA,"Est. Parana, Mun Guaira.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946753","NL-L1946753",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"63","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946755","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Fiebrig K","1908","11","10","Paraguay",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946755","NL-L1946755",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"64","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946756","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Fiebrig K","1903","03","24","Paraguay",NA,NA,"Cordillera de altos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946756 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946756","NL-L1946756",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"65","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946757","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Hassler E","1913","03","01","Paraguay",NA,NA,"Praguaria centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946757","NL-L1946757",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946764","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Fiebrig K","1908","12","06","Paraguay",NA,NA,"N.; Paraguay: Zwischen rio Apa und Rio Aquidaban.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946764 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946764","NL-L1946764",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.3885512","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Pedersen TM","1982","10","13","Argentina",NA,NA,"Estancia Las Tres Marias. Dep. Empedrado. Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3885512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3885512","NL-L3885512",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1243801","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Bruijn J de","1966","12","15","Venezuela",NA,NA,"Merida-Venezuela, State of Tachira, Oon 'hacienda La Granja, a coffe-plantation ±5 km S, of Rubio, ±30 km S.W. of San Cristobal.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1243801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1243801","NL-U1243801",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1243802","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Breteler FJ","1963","12","10","Venezuela",NA,NA,"Merida-Venezuela, Tycoporo forest reserve, River-bank.","-70.75","8.25","-70.75","8.25","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1243802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1243802","NL-U1243802",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1301946","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Rojas T","1946","10","20","Paraguay",NA,NA,"Puerta Olimpo - Chaco - Paraguayo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1301946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1301946","NL-U1301946",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 09:13:06-03","NBC","NL-BOTANY","WAG.1019867","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Hatschbach GG",NA,NA,NA,"Brazil",NA,NA,"Rod. SP-425, Rio Tiete (mun. Barbosa), S. Paulo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1019867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1019867","NL-WAG1019867",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"72","2020-02-08 09:13:06-03","NBC","NL-BOTANY","WAG.1019868","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Breteler FJ","1963","12","10","Venezuela",NA,NA,"Merida-Venezuela, Tycoporo forest reserve, River-bank.","-70.75","8.25","-70.75","8.25","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1019868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1019868","NL-WAG1019868",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 09:13:06-03","NBC","NL-BOTANY","WAG.1019869","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Breteler FJ","1963","12","10","Venezuela",NA,NA,"Merida-Venezuela, Tycoporo forest reserve, River-bank.","-70.75","8.25","-70.75","8.25","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1019869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1019869","NL-WAG1019869",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"74","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1301944","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato RH",NA,NA,NA,"Jansen-Jacobs MJ; Welle BJH ter; Sipman HJM; James V","1992","09","28","Guyana","Rupununi District",NA,NA,"-59.833333","2.75","-59.833333","2.75","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1301944 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1301944","NL-U1301944",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0089247",NA,NA
"75","2020-02-08 09:13:06-03","NBC","NL-BOTANY","L.1946759","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","tenuiflora","Galactia tenuiflora","(Klein ex Willd.) Wight & Arn.",NA,NA,NA,NA,"Smith HH","1898","10","01","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1946759 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1946759","NL-L1946759",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1243803","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","tenuiflora","Galactia tenuiflora","(Klein ex Willd.) Wight & Arn.",NA,NA,NA,NA,"Smith HH","1898","10","01","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1243803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1243803","NL-U1243803",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:13:06-03","NBC","NL-BOTANY","U.1301947","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","tenuiflora","Galactia tenuiflora","(Klein ex Willd.) Wight & Arn.",NA,NA,NA,NA,"Harley RM; et al.","1974","03","17","Brazil",NA,NA,"ESTADO DE BAHIA, COASTAL ZONE. 11km S, of Santa Cruz Gabrália. Restinga by the sea, with strand vegetation and low forest further inland.","-39.016667","-16.366667","-39.016667","-16.366667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1301947 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1301947","NL-U1301947",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-11-04 11:09:32-03","ESALQ","ESA","11095","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.s.l.",NA,NA,NA,NA,"Bernacci, L.C.","1990","05","22","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA011095","ESA011095","25930.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"79","2020-11-04 11:09:32-03","ESALQ","ESA","18691","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.s.l.",NA,NA,NA,NA,"Barreto, K.D. et al.","1994","01","19","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,NA,"ESA018691","ESA018691","1815.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19933","auto",NA,NA,NA,NA
"80","2020-11-04 11:09:32-03","ESALQ","ESA","99125","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,"Queiroz, L.P.","2002",NA,NA,"Lyra-Lemos, R.P.","2002","06","21","Brasil","Alagoas","Pão de Açucar",NA,"-37.4366989135742","-9.74833011627197",NA,NA,NA,"ESA099125","ESA099125","6776.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"34758","auto",NA,NA,NA,NA
"81","2020-11-04 11:09:32-03","ESALQ","ESA","24216","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urban","Ceolin, G.B.","2009","11","06","Souza, V.C. et al.","1994","02","10","Brasil","Minas Gerais","Pedra Azul",NA,"-41.2971992492676","-16.0053005218506",NA,NA,NA,"ESA024216",NA,"5156.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA
"82","2020-11-04 11:09:32-03","ESALQ","ESA","10246","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata",NA,NA,NA,NA,NA,"Bernacci, L.C.","1990","05","22","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"ESA010246",NA,"25930.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"83","2021-01-14 15:29:24-03","MN","R","131082","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Santos, E.A.A.; Sacco, J.C.","1964","07","29","Brasil","Bahia",NA,NA,NA,NA,NA,NA,"Museu Nacional - Rio de Janeiro",NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:29:24-03","MN","R","76250","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Andrade-Lima, A.D.","1952","07","25","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:29:24-03","MN","R","194447","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Weiler, I.","1998","08",NA,"Weiler, I.","1997","03","14","Brasil",NA,"Serra",NA,"-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"509",NA,NA,NA,NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA
"86","2021-01-14 15:29:24-03","MN","R","194439","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Weiler, I.","1998","08",NA,"Weiler, I.","1997","11","28","Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"572",NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA
"87","2021-01-14 15:29:24-03","MN","R","76698","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Ducke, W.A.","1955","03","10","Brasil","Ceará","Fortaleza","Itapirí","-38.543098449707","-3.71722006797791",NA,NA,"Museu Nacional - Rio de Janeiro",NA,NA,"2436",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA
"88","2021-01-14 15:29:24-03","MN","R","111055","PreservedSpecimen","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Cowan, R.S.","1961",NA,NA,"Hatschbach, G.","1961","04","06","Brasil","Paraná","Guaira","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"Herbario Hatschbach",NA,NA,NA,"220","220",NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA
"89","2021-01-14 15:29:24-03","MN","R","65196","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora","(Klein ex Willd.) Wight & Arn.",NA,NA,NA,NA,"Freire Allemão, F. 385; Cysneiros, M.","1859","05",NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 7779","R000065196","R000065196_001 R000065196_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:29:24-03","MN","R","69846","PreservedSpecimen","Plantae","Fabaceae","Galactia","tenuiflora","Galactia tenuiflora","(Klein ex Willd.) Wight & Arn.",NA,NA,NA,NA,"Morong, T.",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
