"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"791","2020-09-12 05:00:02-03","US","US","3624494","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","D. Neill & QCNE botany interns","1998","12","16","South America - Neotropics","Ecuador","Manabí","Jama, Cordillera de Jama (coastal range). 12 km east of Jama, on road to microwave towers. Stream valley, Estero Berruga",NA,NA,NA,"US02701962","11575","-80.22","-0.25",NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"792","2020-09-12 05:00:02-03","US","US","3327389","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","G. T. Prance & N. Silva","1964","10","8","South America - Neotropics","Brazil","Mato Grosso","New Brazilian Highways, Serra do Roncador, Varzea forest at edge of river, 50 km. north of Chavantina, Rio Vau",NA,NA,NA,"US02701943","59300",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"793","2020-09-12 05:00:02-03","US","US","3348557","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","S. McDaniel & M. Rimachi Y.","1975","6","18","South America - Neotropics","Peru","Loreto","Maynas. Dtto Iquitos. Río Nanay above Bellavista, Moropon, lowland area, marginal forest, freq innundated",NA,NA,NA,"US02701965","19822",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,"105",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"794","2020-09-12 05:00:02-03","US","US","3350167","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","1994","1","24","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Crabwood Cr., Camp 2, Kanuku Mts., Rupununi District",NA,NA,NA,"US00606888","3332","-59.1","3.11",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,NA,"Pennington, T. D., (K)",NA,"260",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"795","2020-09-12 05:00:02-03","US","US","2667056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","-- McDaniel, -- Fernando, -. Tello & Wilkes, --",NA,NA,NA,"South America - Neotropics","Peru",NA,"South America, Near mouth of Rio Momon at Rio Nanay",NA,NA,NA,"US02701966","2479",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"796","2020-09-12 05:00:02-03","US","US","2777299","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","L. Aristeguieta","1965","11",NA,"South America - Neotropics","Venezuela","Guarico","Bosque ribereno del Orituco, a unos 6 Km. de la Estacion Biologica, Calabozo, Edo. Guarico",NA,NA,NA,"US02701941","5938",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"797","2020-09-12 05:00:02-03","US","US","1055087","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","P. Jörgensen","1908","2","1","South America","Argentina","Formosa","Abundante Formosa",NA,NA,NA,"US02701991","2150",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"798","2020-09-12 05:00:02-03","US","US","3673099","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","G. A. Aymard, J. A. Comiskey & R. Graham","1996","7","31","South America - Neotropics","Bolivia","Beni","Yacuma Province, Estación Biológica del Beni. Aguas Negras Plot-1. Moist Forest.",NA,NA,NA,"US02701960","11411","-66.45","-14.7",NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,"220",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"799","2020-09-12 05:00:02-03","US","US","3183829","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","G. T. Prance, L. F. Coelho, R. M. Harley, K. Kubitzki & et al.","1971","4","1","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Lower Rio Negro, opposite Manaus, Inundated ground",NA,NA,NA,"US02701931","11260",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"800","2020-09-12 05:00:02-03","US","US","3672366","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","C. Díaz, H. Horna, A. Díaz & A. Peña","1992","10","31","South America - Neotropics","Peru","Tumbes","Zarumilla Province, Matapalo. Parcela ''V'' de evaluacíon permanente",NA,NA,NA,"US02701963","5422","-80.2592","-3.8414",NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,"720",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"801","2020-09-12 05:00:02-03","US","US","3573180","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","1977","2","26","South America - Neotropics","Brazil","Bahia","Estado Da bahia, Serra do Acurua, Lagoa Itaparica 10km. West of the Sao Inacio Xique Xique road at the turning 13.1 km. North of Sao Inacio",NA,NA,NA,"US02701928","19086","-42.77","-11.02",NA,NA,NA,"Ebenales","Radlk.",NA,"US02701928_01",NA,NA,NA,"300","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"802","2020-09-12 05:00:02-03","US","US","1233742","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","P. G. Lorentz","1879","1","28","South America","Paraguay",NA,"Arbor mediveris ad Arroyo confuso prope Villa oocidental",NA,NA,NA,"US02701993","76",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"803","2020-09-12 05:00:02-03","US","US","3631784","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","G. Davidse & et al.","1980","6","23","South America - Neotropics","Venezuela","Zulia","Zulia, Distrito Perija: Quebrada Tayaya, 1 km W of Los Angeles de Tucuco, foothills of Cerro Yurmuto (Serrania de Perija)",NA,NA,NA,"US02701937","18520","-72.82","9.85",NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,"280","450",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"804","2020-09-12 05:00:02-03","US","US","2172759","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","T. Meyer","1950","12","11","South America","Paraguay",NA,"Departamento Pilar, Pase de la Patria a Riache Anche",NA,NA,NA,"US02701990","16310",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"805","2020-09-12 05:00:02-03","US","US","3229047","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","C. A. Cid Ferreira & et al.",NA,NA,NA,"South America - Neotropics","Brazil","Acre","Divisia dos Estados Acre e Amazonas. Estrada para Canamarí 18 km de Cruzeiro do Sul, Mun de Canamarí, AM",NA,NA,NA,"US02701956","5273",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"806","2020-09-12 05:00:02-03","US","US","1068257","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","H. F. Pittier","1920","1","23","South America - Neotropics","Venezuela","Yaracuy","State of Yaracuy, Los Canizos, plains of the Yaracuy River, in forest or pastures",NA,NA,NA,"US02701942","8754",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701942_01",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"807","2020-09-12 05:00:02-03","US","US","3143421","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","W. Thomas & J. Guedes","1985","10","26","South America - Neotropics","Brazil","Mato Grosso","Mun. Pocone: Pantanal, Along Rio Cassange at crossing of Transpantaneira (MT060) 69 km N of Porto Jofre",NA,NA,NA,"US02701954","4592","-56.87","-16.9",NA,NA,NA,"Ebenales","Radlk.",NA,"US02701954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"808","2020-09-12 05:00:02-03","US","US","2563757","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","G. Hatschbach & H. Maas","1967","1","21","South America","Brazil","Paraná","Rio Paraná, Barra do Rio Ivai (mun Icaraima)",NA,NA,NA,"US02701996","15813",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"809","2020-09-12 05:00:02-03","US","US","3336067","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","C. A. Cid Ferreira, J. Ramos, C. D. A. Mota & N. Rosas","1980","7","22","South America - Neotropics","Brazil","Pará","Do Para, Muniipio de Oriximina, rio Trombetas ao Norte, ao kongo do rio proximo a Mineracao Rio Norte",NA,NA,NA,"US02701927","1715",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"810","2020-09-12 05:00:02-03","US","US","2895849","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","R. Fróes","1932","10","26","South America - Neotropics","Brazil","Maranhão","State of Maranhao: Maracassume River Region, Campo do Cabeca",NA,NA,NA,"US02701950","1985",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"811","2020-09-12 05:00:02-03","US","US","3102216","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","J. E. de Paula","1984","2","20","South America - Neotropics","Brazil","Mato Grosso do Sul","Corumbá - MS., margen direita do rio Paraguai",NA,NA,NA,"US02701957","1740",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"812","2020-09-12 05:00:02-03","US","US","2584804","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Fróes","1941","7","9","South America - Neotropics","Brazil","Amazonas","State of Amazonas, Basin of River Solimoes, Municipality Sao Paulo d'Olivenca, Santa Cruz, Lago do Cajury",NA,NA,NA,"US02701947","195",NA,NA,NA,NA,NA,"Ebenales","Radlk.",NA,"US02701947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"813","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance, L. F. Coelho, R. M. Harley, K. Kubitzki & et al.","1971","4","1","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Igarape Ipixuna, Lower Rio Negro, opposite Manaus.",NA,NA,NA,NA,"11260",NA,NA,NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,"3",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"814","2020-09-12 05:00:02-03","US","US","1878515","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Ll. Williams","1942","5","9","South America - Neotropics","Venezuela","Amazonas","Tamatama, Alto Río Orinoco",NA,NA,NA,"US00837463","15298","-65.83","3.15",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,"US00837463_01","glomerata","Pennington, T. D., (K)",NA,"121",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"815","2020-09-12 05:00:02-03","US","US","1855852","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","E. P. Killip, A. Dugand & R. Jaramillo M.","1944","5","7","South America - Neotropics","Colombia","Cundinamarca","Hacienda El Cucharo, between Tocaima and Pubenza; woods along stream",NA,NA,NA,"US02701984","38307",NA,NA,NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"stylosa",NA,NA,"350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"816","2020-09-12 05:00:02-03","US","US","3272136","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","J. C. Lindeman & A. de Roon","1981","11","21","South America - Neotropics","Suriname","Nickerie","Kabalebo Dam project area; along creek in line from road km 212N, then E",NA,NA,NA,"US00606886","81 891","-57.5","4.75",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"stylosa","Pennington, T. D., (K)",NA,"30","130",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"817","2020-09-12 05:00:02-03","US","US","2869392","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","G. T. Prance, D. F. Coêlho, J. Ramos & L. G. Farias","1968","9","29","South America - Neotropics","Brazil","Acre","Brazilian Amazonia, Municipality of Sena Madureira, Vicinity of Km 7, road Sena Madureira to Rio Branco",NA,NA,NA,"US02701987","7663",NA,NA,NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,"US02701987_01","stylosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"818","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. Fróes","1941","1",NA,"South America - Neotropics","Brazil","Amazonas","Brazil, State of Amazonas: Basin of Rio Negro, S. Francisco",NA,NA,NA,NA,"49",NA,NA,NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"819","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Fróes & -- Smith","1941","3","28","South America - Neotropics","Brazil","Amazonas","Basin of Rio Solimoe. Abiurna do igapo.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Ebenales",NA,NA,NA,"glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"820","2020-09-12 05:00:02-03","US","US","1833663","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Ll. Williams","1942","5","28","South America - Neotropics","Venezuela","Amazonas","Capihuara, Alto Casiquiare, Caño Marío",NA,NA,NA,"US00837462","15623","-66.31","2.63",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,"US00837462_01","glomerata","Pennington, T. D., (K)",NA,"120",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"821","2020-09-12 05:00:02-03","US","US","3214510","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","1988","9","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi River, Monkey Pond landing, SW of Mt. Makarapan",NA,NA,NA,"US00606887","7383","-58.91","3.88",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"glomerata","Pennington, T. D., (K)",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"822","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance, L. F. Coelho, R. M. Harley, K. Kubitzki & et al.","1971","4","1","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Estado do Amazonas, Vicinity of Manaus, Igarape Ipixuna, Lower Rio Negro, opposite Manaus.",NA,NA,NA,NA,"11260",NA,NA,NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,NA,"glomerata",NA,NA,"3",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"823","2020-09-12 05:00:02-03","US","US","1878515","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Ll. Williams","1942","5","9","South America - Neotropics","Venezuela","Amazonas","Tamatama, Alto Río Orinoco",NA,NA,NA,"US00837463","15298","-65.83","3.15",NA,NA,NA,"Ebenales","(Miq.) Radlk.",NA,"US00837463_01","glomerata","Pennington, T. D., (K)",NA,"121",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"824","2020-09-02 16:39:43-03","Cenargen","CEN","92746","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","cf. glomerata","Pouteria cf. glomerata","Guilherme de M. Antar","2013","11","01",NA,"Brasil","TO","Parque Estadual do Jalapão. Próximo a sede do Parque.","Exsicatas",NA,"Campo sujo, há 10 anos livre de queimadas. Látex branco presente. Cálice esverdeado, corola alva. Doação Universidade de São Paulo - Herbário SPF.","CEN00092746","306","-46.502222","-10.570555","-46.502222","-10.570555",NA,NA,"(Miq.) Radlk.",NA,"CEN00092746",NA,"A. Alves-Araújo","MATEIROS","521","521",NA,NA,"2014","10",NA,NA,NA,NA,NA,"1",NA
"825","2020-09-02 16:39:43-03","Cenargen","CEN","77204","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Glocimar Pereira-Silva","2003","12","05",NA,"Brasil","GO","Margem direita do rio Santa Maria, na fazenda Cachoeira do Campo.","Exsicatas",NA,"Borda de mata ciliar bastante antropizado.","CEN00077204","8194","-46.851111","-14.488333","-46.851111","-14.488333",NA,NA,"(Miq.) Radlk.",NA,"CEN00077204",NA,"A. Alves-Araújo","ALVORADA DO NORTE","400","400",NA,NA,"2018","12",NA,NA,NA,NA,NA,"4",NA
"826","2020-09-02 16:39:43-03","Cenargen","CEN","99387","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Glocimar Pereira-Silva","2008","12","03",NA,"Brasil","TO","Margem direita do rio Tocantins.","Exsicatas",NA,"Área de influência direta (lago).","CEN00099387","13825","-47.475","-6.6225","-47.475","-6.6225",NA,NA,"(Miq.) Radlk.",NA,"CEN00099387",NA,"A. Alves-Araújo","PALMEIRAS DO TOCANTINS","140","140",NA,NA,"2018","12",NA,NA,NA,NA,NA,"4",NA
"827","2020-09-02 16:39:43-03","Cenargen","CEN","105618","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Arnildo Pott","2001","03","21",NA,"Brasil","MS","Fazenda Boa Esperança, Morro do Carcará, Parque Nacional do Pantanal.","Exsicatas",NA,"Doação Herbário HMS nº 1127","CEN00105618","8598","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"(Miq.) Radlk.",NA,"CEN00105618",NA,"A. Pott","CORUMBA",NA,NA,"295160","auto","2001",NA,NA,NA,NA,NA,NA,"1",NA
"828","2019-12-09 17:30:57-03","UFPR","EFC","16814","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Völtz, R.R.","2018","03","23",NA,"Brasil","Paraná","PARNA Ilha Grande",NA,NA,"Arbusto ramoso ca. 4 m alt.; frutos cinza-esverdeados; fisionomia herbáceo-arbustivo em terraço fluvial (plantas conservadas no álcool). Formação Pioneira com Influência Fluvial","EFC016814","1489","-53.7655","-23.3486","-53.7655","-23.3486",NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Völtz, R.R.","Icaraíma","235","235",NA,NA,"2018","03","23",NA,NA,NA,NA,NA,NA
"829","2021-03-15 18:30:05-03","USP","SPF","220724","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Antar, GM","2013","11","01",NA,"Brasil","Tocantins","Parque Estadual do Jalapão, Próximo à sede do Parque.",NA,NA,"Arbusto ca. 1,4 m alt. Látex branco presente. Cálice esverdeado, corola alva.","SPF00220724","306","-46.522778","-10.570583","-46.522778","-10.570583",NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Mateiros","521","521",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA
"830","2019-11-13 11:31:47-03","USP","SPF","191185","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Paulino, R","1932","01","14",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00191185","s.n.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Rio de Janeiro",NA,NA,"57442","auto","2008","11",NA,NA,NA,NA,NA,NA,NA
"831","2019-11-13 11:31:47-03","USP","SPF","191183","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Kuhlmann, JG","1931","05","13",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SPF00191183","514","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Rio de Janeiro",NA,NA,"57442","auto","2008","11",NA,NA,NA,NA,NA,NA,NA
"832","2019-11-13 11:31:48-03","USP","SPF","71669","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Kuhlmann, M",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00071669","3120","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD","Juquiá",NA,NA,"32505","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-13 11:31:48-03","USP","SPF","229538","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","Rezende, JM","2005","02","15",NA,"Brasil","Tocantins","Parque Estadual do Jalapão",NA,NA,NA,"SPF00229538","1015","-46.4211006164551","-10.5474996566772",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,NA,"Antar, GM","Mateiros",NA,NA,"87923","auto","2015","10",NA,NA,NA,NA,NA,NA,NA
"834","2019-11-13 11:31:48-03","USP","SPF","71669","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Kuhlmann, M",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00071669","3120","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, TD","Juquiá",NA,NA,"32505","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"835","2014-08-26 18:22:37-03","FSL","HFSL","1565","S","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Thomas, W.W.; Oliveira, J.G. de","1985","10","26","Southern America","Brasil","Mato Grosso","Pantanal, Pantanal: Along Rio Cassange at crossing of Transpantaneira (MT-060), 69 km N of Porto Jofre.",NA,NA,"Tree, 11 m. Leaves dark green above, paler beneath & slightly brownish. Buds scurfy brownish-tan. Gallery forest. ; DE",NA,"4591","-56.866667","-16.9","-56.866667","-16.9",NA,NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, T.D.","Poconé",NA,NA,NA,NA,"1986","01","01",NA,NA,NA,NA,NA,NA
"836","2014-08-26 18:22:37-03","FSL","HFSL","1568","S","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","Thomas, W.W.; Oliveira, J.G. de","1985","10","30","Southern America","Brasil","Mato Grosso","Pantanal, Pantanal: Along Rio Cassange at crossing of Transpantaneira (MT-060), 69 km N of Porto Jofre.",NA,NA,"Treelet, 3 m. Leaves shiny green above, silvery green beneath. Buds scurfy tan. Gallery forest ; DE",NA,"4592","-56.866667","-16.9","-56.866667","-16.9",NA,NA,"(Miq.) Radlk.",NA,NA,"glomerata","Pennington, T.D.","Poconé",NA,NA,NA,NA,"1987","01","01",NA,NA,NA,NA,NA,NA
"837","2014-04-30 11:09:27-03","FSL","HFSL","5700","S","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Albuquerque, B.W.P. de; Lima, J.","1970","04","22","Southern America","Brasil","Amazonas","Lago do Coari, Lago do Coari",NA,NA,"Árvore do igapó. Flores cremes com lobos alaranjados e botões florais. Frutos imaturos. ; DE",NA,"349","-63.1414","-4.085",NA,NA,NA,NA,"(Pierre) T.D.Penn.",NA,NA,"stylosa",NA,"Coarí",NA,NA,"340934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2014-09-16 19:40:08-03","FSL","HFSL","5903","S","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Rodrigues, W.A.","1970","03","16","Southern America","Brasil","Amazonas","Paraná do Xiborema, Parana do Xiborena, perto de Manaus",NA,NA,"Árvore pequena ocasional no igapó. Látex alvo. Flores com 2 sépalas externas castanho-esverdeadas e 2 internas, verdes. Corola verde-pálido. ; DE",NA,"8766","-60.025","-3.10194",NA,NA,NA,NA,"(Pierre) T.D.Penn.",NA,NA,"stylosa",NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2014-04-30 11:09:27-03","FSL","HFSL","5914","S","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata stylosa","Coêlho, L.F.; Coêlho, D.F.","1970","04","04","Southern America","Brasil","Amazonas","Janauaca, Lago do Castanha, Janauaca, Lago do Castanha",NA,NA,"Árvore na margem inundada do lago. Flores cremes abundantes. ; DE",NA,"36","-60.3692","-3.76806",NA,NA,NA,NA,"(Pierre) T.D.Penn.",NA,NA,"stylosa",NA,"Careiro",NA,NA,"91135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
