"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"48","2019-10-09 11:18:15-03","UFBA","ALCB","027546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Guedes, ML; et al.","s/n","1995","09","17","Southern America","Brasil","Bahia","Camaçari","Lamarão. Fazenda Nossa Senhora das Graças","-38.316667","-12.683333",NA,"ca. 3m de altura. Folhas coriáceas, discolores. Fruto imaturo de cor verde.","ALCB003404","ALCB003404",NA,NA,"-38.316667","-12.683333",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-08-11 00:16:04-03","UFBA","ALCB","039400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Stannard, B; Guedes, ML; Woodgyer, EM","PCD2621","1996","03","29","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Cachoeira do Aníbal","-40.495833","-11.201111",NA,"2,0 m. Folhas discolores. Frutos imaturos verdes, maduros vináceos. Ocasional.","ALCB003407","ALCB003407","980","980","-40.495833","-11.201111",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:18:15-03","UFBA","ALCB","039431","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Harley, RM; Giulietti, AM; Hind, DJN","PCD&nf;3347","1996","07","03","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Serra da Maricota, perto da Serra do Vento","-40.5","-11.233333",NA,"2,50 m. Folhas coriáceas, verdes, discolores. Flores cremes. Frequente.; Faixas de mata nas altitudes mais baixas. Arenito.","ALCB003413","ALCB003413 ALCB003413_1 ALCB003413_2","728","728","-40.5","-11.233333",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:18:15-03","UFBA","ALCB","039631","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","119","1998","10","18","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Lamarão Passé, ponto 3, ao lado da represa","-38.483333","-12.5",NA,"2,5m. Folhsa alternas, membranáceas, levemente discolores. Fruto imaturo verde. Ocasional.; Areno-argiloso, com muito liter.","ALCB003403","ALCB003403",NA,NA,"-38.483333","-12.5",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:18:15-03","UFBA","ALCB","039697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Nascimento, AFS; Guedes, ML; Santos, OM dos; Vilas Bôas-Bastos, SB; Silva, MB da","186","1998","10","20","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 1, ao lado da Caraiba Metais","-38.483333","-12.5",NA,"2,5m. Folhas coriáceas, discolores, face adaxial verde-brilhante. Frutos imaturos verdes. Ocasional.; Arenoso, com áreas antropizadas, alagadas e de mata ciliar.","ALCB003402","ALCB003402",NA,NA,"-38.483333","-12.5",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:18:15-03","UFBA","ALCB","043263","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P","Guedes, ML; Santos, OM dos; Alves, L. de J.","6527","1999","10","08","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Lamarão do Passé","-38.483333","-12.5",NA,"2,50 m. Folhas coriáceas, discolores. Inflorescência axilar, panícula. Frutos imaturos verdes. Ocasional.; em estádio médio.","ALCB003405","ALCB003405",NA,NA,"-38.483333","-12.5",NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:18:15-03","UFBA","ALCB","048725","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, PLR de","Guedes, ML; Fonseca, MR; Jesus, NG de","7502","2000","05","11","Southern America","Brasil","Bahia","Jandaíra","Litoral Norte, Fazenda Rio Fundo","-37.731111","-11.595",NA,"6m. Folhas coriáceas, discolores. Botões esverdeados. Flores cremes. Frutos imaturos verdes, com receptáculo vináceo.; Densa. Em estádio avanado de regeneração. Areno-argiloso.","ALCB003409","ALCB003409","167","167","-37.731111","-11.595",NA,"2010","08","18",NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:18:15-03","UFBA","ALCB","75674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Guedes, ML; Carvalho, G; Valadão, RM; Santos, JS","13028","2006","12","21","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno da Entrada do Parque Sete Passagens. Ponto nº 215","-40.546389","-11.939722",NA,"de ca 1,5m. de alt. Folhas coriáceas, discolores. Inflorescência com botões cremes.","ALCB003411","ALCB003411 ALCB003411_1 ALCB003411_2",NA,NA,"-40.546389","-11.939722",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:18:15-03","UFBA","ALCB","73720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Carvalho, G; Guedes, ML; Sousa, DC de; Santos, JS; Valadão, RM; Santana, FA; Nogueira, T","98","2006","06","17","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.518611","-11.372222",NA,"Altura ca. 10m. Folhas coriáceas discolores. Inflorecência axicilar , hastes esverdeadas.","ALCB003401","ALCB003401","1144","1144","-40.518611","-11.372222",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:18:15-03","UFBA","ALCB","75718","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Guedes, ML; Carvalho, G; Santos, JS; Valadão, RM","13072","2006","12","21","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Entorno da Entrada do Parque Sete Passagens. Ponto nº 216","-40.552778","-11.39",NA,"de ca. 3 m de alt. Folhas coriáceas, discolores. Inflorescência flores cremes.","ALCB003406","ALCB003406",NA,NA,"-40.552778","-11.39",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:18:15-03","UFBA","ALCB","88572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Guedes, ML; Gomes, FS; Alunos de Botânica III","14786","2009","04","20","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Bananeiras, Caminho para a Cachoeira do Brito.","-40.497222","-11.162778",NA,"de ca 4 m de altura. Folhas coriáceas, discolores. Inflorescência axilares. Flores cremes.","ALCB003400","ALCB003400",NA,NA,"-40.497222","-11.162778",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:18:15-03","UFBA","ALCB","88604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der; Moraes, PLR de","Guedes, ML; Gomes, FS; Alunos de Botânica III","14818","2009","04","20","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Bananeiras, Caminho para a Cachoeira do Brito.","-40.497222","-11.162778",NA,"de ca 6 m de altura. Folhas cartáceas, discolores, face adaxial verde brilhante. Inflorescência axilares, flores cremes. Frutos imaturos.","ALCB003408","ALCB003408",NA,NA,"-40.497222","-11.162778",NA,"2009","09","02",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:18:15-03","UFBA","ALCB","022524","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, PLR de","Bautista, HP; Orlandi, RP","997","1984","08","21","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Serra do Brite","-40.016667","-11.15",NA,"Perfumada. Flores creme. Raro.","ALCB003410","ALCB003410","600","600","-40.016667","-11.15",NA,"2010","08","18",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:18:15-03","UFBA","ALCB","88605","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, PLR de","Guedes, ML; Gomes, FS; Alunos de Botânica III","14819","2009","04","20","Southern America","Brasil","Bahia","Jacobina","Piemonte da Diamantina, Bananeiras, Caminho para a Cachoeira do Brito.","-40.497222","-11.162778",NA,"de ca 3 m de altura.Folhas cartáceas, discolores. Inflorescência com flores cremes.","ALCB003412","ALCB003412",NA,NA,"-40.497222","-11.162778",NA,"2010","08","18",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:18:15-03","UFBA","ALCB","112069","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H van der","Ribas, OS; Silva, JM","7028","2006","10","26","Southern America","Brasil","Paraná","Bocaiúva do Sul","Colônia João XXIII","-49.1150016784668","-25.2061004638672",NA,"8m, cálice vermelho, fruto imaturo verde.; Ombrófila Densa, margem da estrada.","ALCB003399","ALCB003399",NA,NA,NA,NA,NA,"2008",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"63","2020-02-08 09:36:30-03","NBC","NL-BOTANY","WAG.1693505","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"Paciornik EF; Manosso A",NA,"1986","03","21","Southern America","Brazil",NA,NA,"Estr. do Cerne (mun. Campo Largo) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1693505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1693505","NL-WAG1693505",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:12:04-03","ESALQ","ESA","105294","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans",NA,"Assis, L.C.S.","Pinho-Ferreira, M.A.M.","661.0","2006","04","11",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA105294","ESA105294",NA,NA,NA,NA,NA,"2006","05","25","48094","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:12:04-03","ESALQ","ESA","66221","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","2128.0","2000","04","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA066221","ESA066221",NA,NA,NA,NA,NA,"2003","01","01","17840","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:12:04-03","ESALQ","ESA","66222","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Moraes, P.L.R.","2129.0","2000","04","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA066222","ESA066222",NA,NA,NA,NA,NA,"2003","01","01","17840","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:12:04-03","ESALQ","ESA","84274","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Souza, L.R.M. et al.",NA,"1998","07","30",NA,"Brasil","Paraná","Imbituva",NA,"-50.6044006347656","-25.2299995422363",NA,NA,"ESA084274","ESA084274",NA,NA,NA,NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA
"68","2020-11-04 10:56:01-03","ESALQ","ESA","137042","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","L. Kollmann","3870.0","2001","06","12",NA,"Brasil","Espírito Santo","Santa Teresa","Bruna","-40.6002998352051","-19.9356002807617",NA,NA,"ESA137042",NA,NA,NA,NA,NA,NA,"2017","02","02","23813","auto",NA,NA,NA,NA,NA
"69","2020-11-04 10:56:01-03","ESALQ","ESA","134220","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","C.P. Caliari et al.","2230.0","2009","04","14",NA,"Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta ombrófila mista próximo a curso de rio com presenaça marcante de Pteridophyta no subosque.","-50.6156005859375","-24.3239002227783",NA,"Árvore, ca. 8 m., flores passadas marrons","ESA134220",NA,NA,NA,NA,NA,NA,"2017","02","02","35037","auto",NA,NA,NA,NA,NA
"70","2020-11-04 10:56:01-03","ESALQ","ESA","136325","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","V.S. Moreno","V.S. Moreno",NA,"2013","09","10",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,"ESA136325",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"23696","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:12:04-03","ESALQ","ESA","16137","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Pimentel, A.M.B. et al.","16406.0","1984","05","09",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA016137",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"72","2016-02-02 14:38:23-02","BGBM","B","B 10 0185330","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","Mez",NA,"J. S. Blanchet","3250",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100185330 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185330","B100185330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"73","2016-02-02 14:38:23-02","BGBM","B","B 10 0185388","S","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","Mez",NA,"F. Sellow","3.b.II",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"Brasilia meridionalis.",NA,NA,NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836; ex Hb. Kunth <a href=http://herbarium.bgbm.org/object/B100185388 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185388","B100185388 B100185388_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA
"74","2019-12-19 08:15:20-03","FPS","FPS","1083","MachineObservation","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Schwirkowski, P.","66A","2014","03","30",NA,"Brasil","Santa Catarina","São Bento do Sul","Bairro Bela Aliança. Estrada Pessegueiros","-49.378356","-26.204566",NA,"<ll>dwc_commonname:</ll> Canelinha, canela","FPS01083,MBM391872","FPS01083_v01 FPS01083_v02 FPS01083_v03 MBM391872",NA,NA,"-49.378356","-26.204566",NA,"2014","08","20",NA,NA,NA,"voucher","MBM 391872",NA,NA
"75","2019-02-15 11:40:57-02","IPA","IPA","45894","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Andrade-Lima","78-8505","1978","07","19","Southern America","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"IPA0045894",NA,NA,NA,NA,NA,NA,"2014","02","10","62396","auto",NA,NA,NA,NA,NA
"76","2019-02-15 11:40:57-02","IPA","IPA","16363","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Andrade-Lima","67-5166","1967","12","27","Southern America","Brasil","Pernambuco","Goiana","Ponta de Pedra, Engenho Maçaranduba, mata.","-35.002498626709","-7.56056022644043",NA,NA,"IPA0016363",NA,NA,NA,NA,NA,NA,"2014","02","12","22853","auto",NA,NA,NA,NA,NA
"77","2019-02-15 11:40:57-02","IPA","IPA","87737","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Santos, S.O.; Chagas, M.; Chagas, M.","336","2011","03","21","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Interior da mata.","-34.991667","-7.731111",NA,"Árvore com 6 a 7m de altura; folhas cartáceas; frutos maduros de coloração enegrecida, cúpula rasa e plana.","IPA0087737",NA,"108","108","-34.991667","-7.731111",NA,"2014","02","12",NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:40:57-02","IPA","IPA","87740","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Santos, S.O.; Chagas, M.; Chagas, M.","318","2010","11","05","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Fragmento Piedade, borda da mata.","-34.994444","-7.840833",NA,"Árvore ca. 6m de altura; caule com córtex amarelado, lenticelado. Frutos arredondados com cúpula plana.","IPA0087740",NA,"108","108","-34.994444","-7.840833",NA,"2014","02","12",NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:40:57-02","IPA","IPA","45782","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Andrade-Lima","78-8505","1978","07","19","Southern America","Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,"IPA0045782",NA,NA,NA,NA,NA,NA,"2014","02","10","62396","auto",NA,NA,NA,NA,NA
"80","2019-02-15 11:40:57-02","IPA","IPA","75184","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Monteiro, M.T.","23673","1972","05","19","Southern America","Brasil","Bahia","Prado","Fazenda Alcoprado.","-39.2207984924316","-17.341100692749",NA,"Flores amareladas, perfumadas.","IPA0075184",NA,NA,NA,NA,NA,NA,"2014","02","10","53161","auto",NA,NA,NA,NA,NA
"81","2019-02-15 11:40:57-02","IPA","IPA","31958","S","Plantae","Plantae",NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Moraes, P.L.R. de","Barreto, R.; Gallindo, F.; Rita Pereira; Bocage, A.; Gallindo, F.; Rita Pereira; Bocage, A.","12","1982","11","18","Southern America","Brasil","Pernambuco","Goiana","Ponta de Pedra, Engenho Maçaranduba, interior da mata.","-35.002498626709","-7.56056022644043",NA,"Árvore em regeneração ca. 5m; frutos imaturos de coloração verde. Rara.","IPA0031958",NA,NA,NA,NA,NA,NA,"2014","02","10","22853","auto",NA,NA,NA,NA,NA
"82","2019-08-27 13:30:39-03","IAP","PACA-AGP","69394","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","J. Rohwer","E. Paciornik","230","1986","03","21",NA,"Brasil","PR","Campo Largo","Estrada do Cerne","-49.5283012390137","-25.4585990905762",NA,"Habitat: mata Fenofase: flor Hábito: árvore","PACA069394",NA,NA,NA,NA,NA,"Magnoliatae","1987",NA,NA,"53742","auto",NA,NA,NA,NA,NA
"83","2019-12-04 11:51:28-03","IAP","PACA-AGP","113777","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","A. Quinet","M. Verdi","5540","2010","08","26",NA,"Brasil","PR","Colombo","Roseira","-49.130278","-25.295556",NA,"FURB 30659 Ecossistema: floresta ombrófila densa","PACA113777",NA,"980","980","49°07'49,00W","25°17'44,00S","Magnoliatae","2010","09","15",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:30:39-03","IAP","PACA-AGP","48245","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Emrich-Rambo","Hatschbach, G.","985","1948","08","28",NA,"Brasil","PR","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,"G. Pedralli det idem em 1979 Habitat: in silva Fenofase: flor","PACA048245",NA,NA,NA,NA,NA,"Magnoliatae","1957","10","31","12577","auto",NA,NA,NA,NA,NA
"85","2019-08-27 13:30:39-03","IAP","PACA-AGP","37262","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Emrich-Rambo","Hatschbach, G.",NA,"1947","03","09",NA,"Brasil","PR","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,"canela-amarela; G. Pedralli det idem em 1979 Habitat: in silva Fenofase: flor Hábito: árvore","PACA037262",NA,NA,NA,NA,NA,"Magnoliatae","1957","10","31","12577","auto",NA,NA,NA,NA,NA
"86","2019-08-27 13:30:39-03","IAP","PACA-AGP","86850","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","A. Sehnem","Sehnem, A.",NA,"1970","01","16",NA,"Brasil","RS","Panambi","Deutschrusse","-53.5017013549805","-28.2924995422363",NA,"Habitat: In campo arbor.","PACA086850",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,"22393","auto",NA,NA,NA,NA,NA
"87","2019-08-27 13:30:39-03","IAP","PACA-AGP","49418","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Emrich-Rambo","Rambo, B.",NA,"1950","12","18",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"G. Pedralli det idem em 1979 Habitat: in araucarieto Fenofase: flor","PACA049418",NA,NA,NA,NA,NA,"Magnoliatae","1957","10","31","76715","auto",NA,NA,NA,NA,NA
"88","2021-03-24 17:09:16-03","UFES","SAMES","2895","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"Dias,H.M.; Santos,J.A.;Machado,U.;Nascimento,L.C.","228","2007","07","20",NA,"Brasil","Bahia","Caravelas","Povoado Barra de Caravelas. Extremo Sul da Bahia. Fragmento de mata seca de restinga na propriedade do Sr. Wallace. Fragmento de mata circundada por área de pecuária local para lenha e para madeira naval.","-39.2658004760742","-17.7318992614746",NA,"Árvore de 5 metros de altura, com 4,5 de DAP. Ocasional na área. Frutos esverdeados. Folhas simples e alternas, com pecíolo verde-amarelado.","SAMES02895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"89","2021-03-24 17:09:16-03","UFES","SAMES","2836","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Siqueira,G.S.","Ribeiro,M.; Giaretta,A.O.","723","2011","12","21",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada Interna km 4.","-39.7322006225586","-18.5932998657227",NA,"Arbusto de 2 metros, inflorescência verde claro.","SAMES02836",NA,NA,NA,"-398050000.0","-182625000.0",NA,"2018","08","18","41644","auto",NA,NA,NA,NA,NA
