"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1650","2021-03-25 13:52:36-03","UNIVILLE","JOI","920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","F.C.S. Vieira","2005","05","23","F.C.S. Vieira","2004","01","16","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"15","15","JOI000920",NA,"210","Monte Crista, Três Barras.","; HABITAT: mata ciliar; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: terras baixas",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","2021-03-25 13:52:36-03","UNIVILLE","JOI","7935","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","M. Sobral","2008","04","27","S. Dreveck","2007","11","23","Brasil","Santa Catarina","Itaiópolis","-49.9063987731934","-26.3363990783691",NA,NA,"680","680","JOI007935",NA,NA,"Colônia Becker.","; HABITO: arbustiva",NA,"51919","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2021-03-25 13:52:36-03","UNIVILLE","JOI","13597","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","10","21","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013597",NA,"255","Área de Preservação na Rua dos Franceses.","; HABITAT: borda da mata; HABITO: Árvore",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2021-03-25 13:52:36-03","UNIVILLE","JOI","1748","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","F.C.S. Vieira","2005","12","05","F.C.S. Vieira","2003","10","26","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI001748",NA,"98","Aventureiro.","; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2021-03-25 13:52:36-03","UNIVILLE","JOI","919","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","F.C.S. Vieira","2005","05","23","F.C.S. Vieira","2003","12","23","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"10","10","JOI000919",NA,"174","Jardim Franciele.","; HABITO: arbusto, terrestre; TIPO VEGETACIONAL: terras baixas",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2021-03-25 13:52:36-03","UNIVILLE","JOI","13129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Sobral, M.","2012","11","14","Sapelli, I.R.","2012","06","14","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013129",NA,"390","Perini.","; HABITAT: borda da mata; HABITO: arbusto",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2021-03-25 13:52:36-03","UNIVILLE","JOI","12381","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Sobral, M.","2012","11","14","Sapelli, I.R.","2012","06","14","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI012381",NA,"390","Perini.","; HABITAT: borda de mata; HABITO: arbusto",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2021-03-25 13:52:36-03","UNIVILLE","JOI","13598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2011","05","26","Schmoeller, F","2011","05","26","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013598",NA,"38","Rua Abraham Linconl e Itajuba.","; HABITAT: terreno baldio, borda da mata; HABITO: Árvore",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2021-03-25 13:52:36-03","UNIVILLE","JOI","13725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Schmoeller, F; Souza, H.C.M.","2011","01","01","Schmoeller, F","2011","05","26","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013725",NA,"38","Rua Abraham Linconl e Itajuba.","Terreno baldio, presença de sol; HABITAT: borda de mata; HABITO: Árvore",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2021-03-25 13:52:36-03","UNIVILLE","JOI","7957","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","M. Sobral","2008","04","01","Gasper, A. L.","2007","12","15","Brasil","Santa Catarina","Lebon Régis","-50.6953010559082","-26.9288997650146",NA,NA,"1194","1194","JOI007957",NA,"1181","Serra da Esperança.","Florística IFFSC 732; TIPO VEGETACIONAL: FOM",NA,"33793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2021-03-25 13:52:36-03","UNIVILLE","JOI","9981","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2010","05","30","Meyer, F.S.","2007","03","30","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI009981",NA,"305","Arredores do CEPA Rugendas - Rio Natal.","; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2021-03-25 13:52:36-03","UNIVILLE","JOI","8920","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2009","01","20","Meyer, F.S.","2008","12","20","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI008920",NA,"868","Arredores o CEPA Rugendas - Univille, Rio Natal.","; HABITAT: orla da floresta; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2021-03-25 13:52:36-03","UNIVILLE","JOI","6264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meirelles, J","2010","01","09","Meirelles, J.","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI006264",NA,"73","Ilha Araújo do Meio.","; HABITAT: mata secundária; HABITO: arbusto",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2019-10-07 09:34:28-03","UEFS","HUEFS","11745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens var. robusta","Wurdack",NA,NA,NA,NA,"Hatschbach, G.","1991","12","07","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"5","10","HUEFS0011745","HUEFS0011745","56150",NA,NA,"var. robusta","45291","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1664","2019-10-07 09:34:28-03","UEFS","HUEFS","197827","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Garcia, R.J.F.","2006","03","11","Brasil","São Paulo","Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"HUEFS0197827","HUEFS0197827","2698","Rio Preto.","Mata Ciliar.",NA,"26998","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1665","2019-10-07 09:34:28-03","UEFS","HUEFS","29426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens var. cinerascens","Miq.",NA,NA,NA,NA,"Silva, J.M.","1995","12","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUEFS0029426","HUEFS0029426","1580","Serra Paramirim.","Transição do cerrado para a mata atlântica.","var. cinerascens","12577","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1666","2019-10-07 09:34:28-03","UEFS","HUEFS","7180","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Barreto, R.A.A.","1980","11","22","Brasil","São Paulo","Campos do Jordão","-45.45","-22.716667","45W27'","22S43'","1900","1900","HUEFS0007180","HUEFS0007180","218",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1667","2019-10-07 09:34:28-03","UEFS","HUEFS","7186","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Barreto, R.A.A.","1981","11","20","Brasil","São Paulo","Campos do Jordão","-45.483333","-22.7","45W29'","22S42'","1570","1570","HUEFS0007186","HUEFS0007186","194",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1668","2019-10-07 09:34:28-03","UEFS","HUEFS","7188","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Barreto, R.A.A.","1980","11","21","Brasil","São Paulo","Campos do Jordão","-45.45","-22.716667","45W27'","22S43'","1900","1900","HUEFS0007188","HUEFS0007188","210",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1669","2019-10-07 09:34:28-03","UEFS","HUEFS","19600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Hatschbach, G.","1994","11","23","Brasil","Santa Catarina","Praia Grande","-49.9502983093262","-29.1966991424561",NA,NA,"900","900","HUEFS0019600","HUEFS0019600","61273",NA,NA,NA,"21549","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1670","2019-10-07 09:34:28-03","UEFS","HUEFS","236765","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","D.B.Falkenberg","1993",NA,NA,"Fadel, H.M.","1989","03","11","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"HUEFS0236765","HUEFS0236765","FUEL6713","Fazenda Lageado Liso.",NA,NA,"21990","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1671","2019-10-07 09:34:28-03","UEFS","HUEFS","99966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.",NA,NA,NA,NA,"Martuscelli, P.","1986","01","22","Brasil","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"HUEFS0099966","HUEFS0099966","205","Reserva estadual do Morro do Diabo.",NA,NA,"54606","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1672","2019-10-07 09:34:28-03","UEFS","HUEFS","5057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens var. cinerascens","Miq.",NA,NA,NA,NA,"Kummrow, R.","1983","01","18","Brasil","Amazonas","Porto Amazonas",NA,NA,NA,NA,NA,NA,"HUEFS0005057","HUEFS0005057","2446",NA,NA,"var. cinerascens",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1673","2019-10-07 09:34:28-03","UEFS","HUEFS","83053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens var. cinerascens","Miq.",NA,NA,NA,NA,"Silva, J.M.","2003","11","03","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"HUEFS0083053","HUEFS0083053","3834","Parque Estadual do Guartelá",NA,"var. cinerascens","56988","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1674","2019-10-07 09:34:28-03","UEFS","HUEFS","34110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens var. cinerascens","Miq.",NA,NA,NA,NA,"Silva, J.M.","1998","03","17","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"HUEFS0034110","HUEFS0034110","2301","Serra de Santana.","Matinha da encosta da serra.","var. cinerascens","61623","auto","Angiospermae","Myrtales",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1675","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136146F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136146F","V0136146F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1676","2019-01-23 11:32:26-02","F","FMNH-SEEDPLANTS","V0093062F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,"A. F. Regnell","1847","11","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"V0093062F","V0093062F_01","109","Caldas, Pedra Branca",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Isotype","Dicotyledoneae",NA,NA,NA,NA,NA
"1677","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136132F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136132F","V0136132F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1678","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136137F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136137F","V0136137F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1679","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136138F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136138F","V0136138F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1680","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136139F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136139F","V0136139F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1681","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136140F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136140F","V0136140F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1682","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136141F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136141F","V0136141F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1683","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136142F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136142F","V0136142F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1684","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136143F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136143F","V0136143F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1685","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136144F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136144F","V0136144F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1686","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136145F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136145F","V0136145F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1687","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136147F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136147F","V0136147F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1688","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136148F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136148F","V0136148F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1689","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136149F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136149F","V0136149F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1690","2018-06-28 11:05:26-03","F","FMNH-SEEDPLANTS","V0136150F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,"P. Jörgensen","1932","1",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0136150F","V0136150F_01","4651",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1691","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136151F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136151F","V0136151F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1692","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136152F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136152F","V0136152F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1693","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136153F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136153F","V0136153F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1694","2015-03-07 08:49:44-03","F","FMNH-SEEDPLANTS","V0136154E","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136154E",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1695","2015-03-07 08:40:49-03","F","FMNH-SEEDPLANTS","V0136154F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136154F","V0136154F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1696","2015-03-07 08:53:16-03","F","FMNH-SEEDPLANTS","V0136157F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136157F","V0136157F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1697","2015-03-07 08:53:17-03","F","FMNH-SEEDPLANTS","V0136158F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0136158F","V0136158F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1698","2015-03-07 08:53:17-03","F","FMNH-SEEDPLANTS","V0136159F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136159F","V0136159F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1699","2015-03-07 08:53:17-03","F","FMNH-SEEDPLANTS","V0136160F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0136160F","V0136160F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"1700","2018-05-14 17:36:18-03","F","FMNH-SEEDPLANTS","V0181783F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,"RRC ID Flag",NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,"-49","-22",NA,NA,NA,NA,"V0181783F","V0181783F_01 V0181783F_02",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,"SPF 10652",NA
"1701","2018-05-14 17:22:22-03","F","FMNH-SEEDPLANTS","V0181784F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens",NA,"RRC ID Flag",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"500",NA,"V0181784F","V0181784F_01 V0181784F_02","11852",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,"Dicotyledoneae",NA,NA,NA,"11852",NA
"1702","2019-09-04 18:41:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","lagunensis","Miconia lagunensis",NA,NA,NA,NA,NA,"E. H. G. Ule","1890","9",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"1667",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA,NA
