"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","377988","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. Fontella Pereira","South America","Brazil","sheet",NA,"Collector given as: Fontellah <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377988","2275","1986","02","05","Rio de Janeiro","Cabo Frio, Massambaba, a 39 km da praia de Iguaba e a 14 km do trevo de Cabo Frio","Magnoliophyta","Malpighiales","L.","G. T. Prance","Arraial do Cabo","-42.0278","-22.9661","NY00377988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01195921","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. G. Jardim","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=167513' target='other'> <mi>dwc_moreinfo</mi></a>","NY01195921","2179",NA,NA,NA,"Bahia","Peninsula de Maraú, Area de Prervaçao Ambiental (APA)","Magnoliophyta","Malpighiales","L.","G. T. Prance","Maraú","-38.95","-14.0992","NY01195921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01172246","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M. G. da Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388194' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172246","2818",NA,NA,NA,"Pará",NA,"Magnoliophyta","Malpighiales","L.","G. T. Prance",NA,NA,NA,"NY01172246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","377973","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","L. A. Mattos Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377973","2945","1993","11","17","Bahia","Povoado de Comandatuba, Fazenda Bolandeira, 2 km ao norte","Magnoliophyta","Malpighiales","L.","G. T. Prance","Una","-38.9882174","-15.338083","NY00377973_01","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","377956","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. Callejas Posada","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377956","4634","1987","07","12","Antioquia","Municipio de Zaragoza: Trayecto del río Tiguí a Zaragoza, bosques bordeando la carretera","Magnoliophyta","Malpighiales","L.","G. T. Prance",NA,"-74.83","7.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","377951","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","L. Emygdio de Mello Filho","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377951","1197","1951","02",NA,"Rio de Janeiro","Arraial do Cabo, Pontal beach","Magnoliophyta","Malpighiales","L.",NA,"Cabo Frio","-42.0317","-22.9467","NY00377951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00750201","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. de Lemos Fróes","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=915030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750201","1992","1932","10","26","Maranhão","Maracassumé River Region. Entre Campos","Magnoliophyta","Malpighiales","L.",NA,NA,"-45.8917809","-1.8926301","NY00750201_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","377983","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","D. S. D. de Araújo","South America","Brazil","sheet",NA,"Specimen number Tijuca Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377983","4736","1982","01","05","Rio de Janeiro","Estr. para Arraial do Cabo","Magnoliophyta","Malpighiales","L.","G. T. Prance","Cabo Frio","-42.0183","-22.8794","NY00377983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01172270","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388211' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172270","14719","1971","08","26","Pará","Salinopolis","Magnoliophyta","Malpighiales","L.","G. T. Prance",NA,"-47.3525","-0.6294","NY01172270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","377967","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","D. S. D. de Araújo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377967","2151","1978","07","13","Rio de Janeiro","Nas proximidades da Lagoa Vermelha, matas de restinga","Magnoliophyta","Malpighiales","L.","G. T. Prance","Araruama","-42.3431","-22.8731","NY00377967_01","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","377953","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","W. W. Thomas","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377953","9415","1992","11","14","Bahia","Reserva Biológica do Mico-Ieao (IBAMA), 46 km north on BA-001 between Ilhéus and Una","Magnoliophyta","Malpighiales","L.","G. T. Prance","Una","-39.08","-15.15","NY00377953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","377981","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Neto","South America","Brazil","sheet",NA,"Specimen number Museu Natcional, Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377981",NA,"1881","09",NA,"Rio de Janeiro","Cabo Frio","Magnoliophyta","Malpighiales","L.","G. T. Prance","Cabo Frio","-42.032149","-22.874703","NY00377981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1019639","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","S. F. Conceição","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1287095' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019639","390","2005","11","17","Bahia","Estrada Conde/Sibirinha.","Magnoliophyta","Malpighiales","L.",NA,"Conde","-37.5303","-11.7756","NY01019639_01","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","377986","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. E. de Paula","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272926' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377986","1180","1979","02","22","Alagoas",NA,"Magnoliophyta","Malpighiales","L.","G. T. Prance","Maceió","-35.7353","-9.6658","NY00377986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01172264","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. M. Pires","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388219' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172264","8714",NA,NA,NA,"Pará",NA,"Magnoliophyta","Malpighiales","L.",NA,NA,NA,NA,"NY01172264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","822706","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","D. S. D. de Araújo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=920572' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822706","7517","1986","05","25","Rio de Janeiro","± 6 km N da ponte sobre Rio das Ostras, lado esquerdo da BR 106, à beira do brejo herbaceo de restinga.","Magnoliophyta","Malpighiales","L.","G. T. Prance","Casimiro de Abreu","-42.2042","-22.4808","NY00822706_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00750200","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","G. T. Prance","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=914955' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750200","28154",NA,NA,NA,"Maranhão","Sao Luiz.","Magnoliophyta","Malpighiales","L.","G. T. Prance","São Luís","-44.201115","-2.577323","NY00750200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00750175","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. G. Fernandes","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=914960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750175","s.n.","1977","01","07","Ceará","Praia de Morro Branco","Magnoliophyta","Malpighiales","L.","G. T. Prance","Beberibe","-38.1306","-4.1797","NY00750175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01172268","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. de Lemos Fróes","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172268","22840",NA,NA,NA,"Amazonas",NA,"Magnoliophyta","Malpighiales","L.",NA,NA,NA,NA,"NY01172268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","517273","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. M. Amorim","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517273","1545","1993","11","28","Sergipe","Praia do Abais, coletas efetuadas nas dunas","Magnoliophyta","Malpighiales","L.","A. M. V. de Carvalho","Estância","-37.4381","-11.2683","NY00517273_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","03042194","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. J. Castelo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3273660' target='other'> <mi>dwc_moreinfo</mi></a>","NY03042194","21","2012","06","30","Rio de Janeiro","Praia da Figueira. Área de Proteção Ambiental de Massambaba","Magnoliophyta","Malpighiales","L.",NA,"Arraial do Cabo","-42.2011111","-22.9425","NY03042194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01172269","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","G. A. Black","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388213' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172269","48-3614",NA,NA,NA,"Pará",NA,"Magnoliophyta","Malpighiales","L.",NA,NA,NA,NA,"NY01172269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","885721","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. P. Lyra-Lemos","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1007166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885721","3998","1998","11","26","Alagoas","Dunas do Cavalo Russo, 3 km após o entrancamento da AL-101 c/ a AL-215.","Magnoliophyta","Malpighiales","L.","G. T. Prance","Marechal Deodoro","-35.895","-9.7106","NY00885721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","377954","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","T. C. Plowman","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377954","10040","1980","04","09","Bahia","Coastal dunes 2 km. north of town of Itapua. Near sea level","Magnoliophyta","Malpighiales","L.","T. C. Plowman","Salvador","-38.38","-12.97","NY00377954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02098325","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","L. A. Pereira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479605' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098325","290","2011","08","23","Paraíba","­­­­Área de Preservação Permanente de Tambaba","Magnoliophyta","Malpighiales","L.",NA,"Conde","-34.9075","-7.26","NY02098325_01","112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","377974","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","F. C. Hoehne","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377974","29359","1932","03","21","São Paulo","Praia Grande","Magnoliophyta","Malpighiales","L.","F. C. Hoehne","Praia Grande","-46.502069","-24.003914","NY00377974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","377963","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. M. Harley","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377963","17120","1974","03","18","Bahia","Coastal zone. 5 Km South of Santa Cruz Cabrália. restinga, by the sea","Magnoliophyta","Malpighiales","L.","G. T. Prance","Santa Cruz Cabrália","-39.02","-16.32","NY00377963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","377989","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. P. Duarte","South America","Brazil","sheet",NA,"Specimen number Jardim Botanico Do Rio <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377989","6065","1961","08","29","Bahia","Ajuda, M. de Porto Seguro","Magnoliophyta","Malpighiales","L.","G. T. Prance","Porto Seguro","-39.0730798","-16.4895365","NY00377989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","538489","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","W. W. Thomas","South America","Brazil","fluid-preserved",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00538489","9415","1992","11","14","Bahia","Reserva Biológica do Mico-Ieao (IBAMA), 46 km north on BA-001 between Ilhéus and Una","Magnoliophyta","Malpighiales","L.","G. T. Prance","Una","-39.08","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","684334","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A. M. V. de Carvalho","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=820661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684334","7204","2002","07","06","Bahia","Guaibim Praia de Taquarí","Magnoliophyta","Malpighiales","L.",NA,"Valenca","-38.95","-13.25","NY00684334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01195922","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","J. G. Jardim","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1404878' target='other'> <mi>dwc_moreinfo</mi></a>","NY01195922","2179",NA,NA,NA,"Bahia","Peninsula de Maraú, Area de Prervaçao Ambiental (APA)","Magnoliophyta","Malpighiales","L.","G. T. Prance","Maraú","-38.95","-14.0992","NY01195922_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01172243","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","M. G. da Silva","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388190' target='other'> <mi>dwc_moreinfo</mi></a>","NY01172243","2818",NA,NA,NA,"Pará",NA,"Magnoliophyta","Malpighiales","L.","G. T. Prance",NA,NA,NA,"NY01172243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","377959","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","W. J. Hahn","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272938' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377959","3959b","1988","03","18",NA,"Region: Demerara-Mahaica. Along Soesdyke-Linden Hwy from Timehri Airport to Kuru-Kuru Creek","Magnoliophyta","Malpighiales","L.","G. T. Prance",NA,"-58.25","6.42",NA,"10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","377985","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","R. F. de Oliveira","South America","Brazil","sheet",NA,"Specimen number Tijuca Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377985","485","1979","05","24","Rio de Janeiro","Ilha Grande, Restinga da Praia do leste","Magnoliophyta","Malpighiales","L.","G. T. Prance","Angra dos Reis","-44.276633","-23.177927","NY00377985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","377971","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","D. S. Pedrosa","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272959' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377971","1107","1984","06","12","Rio de Janeiro","Ilha Grande. Reserva Biológica Est. Pr. do Sul. Restinga seca da Pr. de leste","Magnoliophyta","Malpighiales","L.","G. T. Prance","Angra dos Reis","-44.3181","-23.0069","NY00377971_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","377970","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","F. Segadas-Vianna","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00377970","878","1953","08","17","Rio de Janeiro","Cabo Frio Co., Road between Araruama Lagoon and the main road Cabo Frio-Arraial do Cabo. Fímbria de moita de restinga interna","Magnoliophyta","Malpighiales","L.",NA,"Cabo Frio","-42.08","-22.92","NY00377970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00750226","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","F. E. Drouet","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=915038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750226","2455","1935","10","10","Ceará","About Açude Joao Lopez, Fortaleza","Magnoliophyta","Malpighiales","L.","L. B. Smith","Fortaleza","-38.5431","-3.7172","NY00750226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
