"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"295","2021-03-21 19:34:29-03","UFC","EAC","59403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Rocha, E.E.M.","250","2016","03","01","Southern America","Brasil","Ceará","Fortaleza","Campus do Pici, UFC.","-38.543098449707","-3.71722006797791",NA,NA,NA,"Inventário Florístico do Campus do Pici - UFC.; Herbácea, flor amarela clara.; Ambiente urbano.","EAC0059403","EAC0059403","Lima-Verde, L.W.",NA,NA,"2016","04","25",NA,NA,NA,NA,"19924","auto",NA,NA,NA
"296","2021-03-21 19:34:29-03","UFC","EAC","54546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Castro, A.S.F.","2736","2013","06","14","Southern America","Brasil","Ceará","Quixadá","Juatama.","-39.0153007507324","-4.97138977050781",NA,NA,NA,"Árvore.; Caatinga.","EAC0054546","EAC0054546","Castro, A.S.F.",NA,NA,"2013","06","14",NA,NA,NA,NA,"41968","auto",NA,NA,NA
"297","2021-03-21 19:34:29-03","UFC","EAC","58194","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Sobczak, JCMSM","54","2015","05","26","Southern America","Brasil","Ceará","Tururu","comunidade quilombola de Conceição dos Caetanos, quintal de casa, solo arenoso.","-39.437198638916","-3.58083009719849",NA,NA,NA,"Arbusto, 1,5m; com látex; folha simples, coriácea, glabra, lisa; flor com cálice verde e corola verde e lilás, com perfume.; Caatinga.","EAC0058194","EAC0058194","Loiola, M.I.B.; Mendonça, A.M.",NA,NA,"2015","08","21",NA,NA,NA,NA,"16603","auto",NA,NA,NA
"298","2021-03-21 19:34:29-03","UFC","EAC","22388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Araújo, F.S.","1073","1995","01","05","Southern America","Brasil","Ceará","Ubajara","Planalto da Ibiapaba, Jaburuna Sul","-40.9211006164551","-3.85443997383118","830","830",NA,"Arbusto escandente; Carrasco","EAC0022388","EAC0022388","Cordeiro, I.",NA,NA,"1998","01",NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA
"299","2019-11-25 12:11:51-03","UFSM","SMDB","7404","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Martins, V","s.n.","1995","03","02",NA,"Brasil","Pernambuco","Sertônia","Estação Experimental do IPA.",NA,NA,NA,NA,NA,NA,"SMDB007404",NA,"Allen, AC",NA,NA,"1995","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-25 12:11:51-03","UFSM","SMDB","7293","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Hatschbach, G; Hatschbach, M; Silva, JM","62055","1995","03","14",NA,"Brasil","Minas Gerais","Buritizeiro","Borda da Chapada dos Gerais","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"SMDB007293",NA,"Allem, RC",NA,NA,"1995",NA,NA,NA,NA,NA,NA,"88041","auto",NA,NA,NA
"301","2019-11-25 12:11:51-03","UFSM","SMDB","7360","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K. Hoffm.","Lima, GC","50","1984","06","05",NA,"Brasil","Pernambuco","Ouricuri","Fazenda Tabuleiro","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"SMDB007360",NA,"Ataide, M",NA,NA,"1984",NA,NA,NA,NA,NA,NA,"56078","auto",NA,NA,NA
"302","2020-12-21 16:24:38-03","MBM","MBM","428516","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll. Arg.","Lozano, E.D.; Bóçon, R.; Pereira, I.; Passos, E.; Bóçon, R.; Pereira, I.; Passos, E.","4168","2018","06","10","Southern America","Brazil","Ceará","Madalena","São José dos Guerras, arredores","-39.692306","-4.734583",NA,NA,NA,"Arvoreta, 4 m, frutos verdes, na mata. Prensada com álcool.; Caatinga do Cristalino.","MBM428516",NA,"Lozano, E.D.",NA,NA,"2018",NA,NA,"-39.692306","-4.734583",NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:24:38-03","MBM","MBM","428517","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll. Arg.","Lozano, E.D.; Bóçon, R.; Pereira, I.; Passos, E.; Bóçon, R.; Pereira, I.; Passos, E.","4242","2018","06","12","Southern America","Brazil","Ceará","Madalena","Afluente do Riacho Teotônio","-39.706111","-4.756111",NA,NA,NA,"Arvoreta, 4 m, frutos verdes, margem de rio sazonal. Prensada com álcool.; Caatinga do Cristalino.","MBM428517",NA,"Lozano, E.D.",NA,NA,"2018",NA,NA,"-39.706111","-4.756111",NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:24:38-03","MBM","MBM","52239","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll. Arg.","Shepherd, G.J.; et al.; et al.","4126","1976","12","15","Southern America","Brazil","Mato Grosso do Sul","Miranda","Rodovia Miranda - Campão","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"MBM052239","MBM052239","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA
"305","2020-12-21 16:24:38-03","MBM","MBM","1926","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll. Arg.","Hatschbach, G.; et al.; et al.","15892","1967","01","24","Southern America","Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"MBM001926","MBM001926","Allem, A.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA
"306","2020-12-21 16:24:38-03","MBM","MBM","206290","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Queiróz, L.P. de; et al.; et al.","4328","1995","04","13","Southern America","Brazil","Bahia","Castro Alves","Fazenda Marimbondo","-39.4282989501953","-12.7656002044678",NA,NA,NA,"=242097","MBM206290","MBM206290","Queiróz, L.P. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26883","auto",NA,NA,NA
"307","2020-12-21 16:24:38-03","MBM","MBM","242097","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Queiróz, L.P. de; et al.; et al.","4328","1995","04","13","Southern America","Brazil","Bahia","Castro Alves","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,NA,"=206290","MBM242097","MBM242097","Queiróz, L.P. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26883","auto",NA,NA,NA
"308","2020-12-21 16:24:38-03","MBM","MBM","173833","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","62055","1995","03","14","Southern America","Brazil","Minas Gerais","Buritizeiro","Rod. BR-365, próximo ao km 204","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"MBM173833","MBM173833","Allem, A.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88041","auto",NA,NA,NA
"309","2020-12-21 16:24:38-03","MBM","MBM","122820","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Bautista, H.P.","775","1983","05","26","Southern America","Brazil","Bahia","Itiúba","Fazenda Experimental da EPABA","-39.8535995483398","-10.6916999816895",NA,NA,NA,NA,"MBM122820","MBM122820","Vaz, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37230","auto",NA,NA,NA
"310","2020-12-21 16:24:38-03","MBM","MBM","112428","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K. Hoffm.","Orlandi, R.P.; Jordy Filho, S.; Jordy Filho, S.","714","1985","03","15","Southern America","Brazil","Bahia","Paulo Afonso","A 3km da localidade de Riacho","-38.2146987915039","-9.40610980987549",NA,NA,NA,NA,"MBM112428","MBM112428","Bautista, H.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44772","auto",NA,NA,NA
"311","2015-10-04 22:34:44-03","MNHN","RECOLNAT_MNHN_P","P00669929","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Janipha","loeflingii","Janipha loeflingii","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Venezuela]",NA,NA,"Angostura Orinocensium [Nov. gen. sp. : Crescit locis rupestribus prope urbem Orinocensem Angosturae, et in sylvaticis Novae Andalusiae]",NA,NA,NA,"140","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669929' target='other'> <mi>dwc_moreinfo</mi></a>","P00669929","P00669929_01","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1040",NA
"312","2015-09-05 08:11:08-03","MNHN","RECOLNAT_MNHN_P","P04787965","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","E.Ule","Emperaire, L.",NA,"1978","4","1",NA,"Brasil","Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04787965' target='other'> <mi>dwc_moreinfo</mi></a>","P04787965","P04787965_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,"147",NA
"313","2015-09-05 08:11:08-03","MNHN","RECOLNAT_MNHN_P","P04787964","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","E.Ule","Emperaire, L.",NA,"1984","1","23",NA,"Brasil","Piauí","São Raimundo Nonato","S. João Vermelho.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04787964' target='other'> <mi>dwc_moreinfo</mi></a>","P04787964","P04787964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,"2112",NA
"314","2015-09-05 08:11:08-03","MNHN","RECOLNAT_MNHN_P","P04787963","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","catingae","Manihot catingae","E.Ule","Emperaire, L.",NA,"1984","2","6",NA,"Brasil","Piauí","São Raimundo Nonato","Varzea Grande.","-42.6994018554688","-9.01527976989746",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04787963' target='other'> <mi>dwc_moreinfo</mi></a>","P04787963","P04787963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45407","auto",NA,"2411",NA
"315","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786073","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck",NA,"1985","8","26",NA,"Brasil","Bahia","Eunápolis","Quintal dos fundos da Pousada de Eunápolis.","-39.58333","-16.38333",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786073' target='other'> <mi>dwc_moreinfo</mi></a>","P04786073","P04786073_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3367",NA
"316","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786077","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Moraes, J.C.",NA,"1959","4","20",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786077' target='other'> <mi>dwc_moreinfo</mi></a>","P04786077","P04786077_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2084",NA
"317","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786085","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck|Webster",NA,"1984","11","8",NA,"Brasil","Minas Gerais","Porteirinha","16 km ao Norte de Porteitinha, trecho BR-122 Porteirinha - Mato Verde.","-4.5","-15.41667",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786085' target='other'> <mi>dwc_moreinfo</mi></a>","P04786085","P04786085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786080","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck",NA,"1985","8","20",NA,"Brasil","Pernambuco","Salgueiro","21 km a Sudoeste de Salgueiro ao longo da rodovia BR-116 rumo a Petrolina.","-3.15333","-8.16667",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786080' target='other'> <mi>dwc_moreinfo</mi></a>","P04786080","P04786080_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3319",NA
"319","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786087","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","13",NA,"Brasil","Paraíba","Belém","Sítio a 4km ao sul da cidade na estrada que leva a Guabira. BRA-074888.","-35.5","-63.13333","190",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786087' target='other'> <mi>dwc_moreinfo</mi></a>","P04786087","P04786087_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3270",NA
"320","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786092","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","18",NA,"Brasil","Pernambuco","Pombos","Bem em frente a entrada da cidade ao longa da rodovia BR-232 rumo a caruaru.","-35.38333","-8.16667","180",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786092' target='other'> <mi>dwc_moreinfo</mi></a>","P04786092","P04786092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3302",NA
"321","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786091","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck",NA,"1985","8","9",NA,"Brasil","Rio Grande do Norte","Acari","Hotel Pousada do Gargalheira a 5 km do Centro de Acari junto ao açude do mesmo nome.","-3.11028","-6.38333",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786091' target='other'> <mi>dwc_moreinfo</mi></a>","P04786091","P04786091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3220",NA
"322","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786088","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","12",NA,"Brasil","Paraíba","Campina Grande","10 km a leste de Campina Grande ao longo da BR-230 rumo a João Pessoa.","-35.8810997009277","-7.23055982589722","350",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786088' target='other'> <mi>dwc_moreinfo</mi></a>","P04786088","P04786088_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41577","auto",NA,"3238",NA
"323","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786089","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allen, A.C.|Werneck, W.L.",NA,"1985","8","11",NA,"Brasil","Paraíba","Bananeiras","10km a sudoeste de Pilões na estrada que lea a Areia.","-35.63330078125","-6.75",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786089' target='other'> <mi>dwc_moreinfo</mi></a>","P04786089","P04786089_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19965","auto",NA,"3236",NA
"324","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786083","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","5",NA,"Brasil","Rio Grande do Norte","Lajes","17 km a sudoeste de Lajes, BR-304 rumo a Natal.","-36.244701385498","-5.69999980926514","260",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786083' target='other'> <mi>dwc_moreinfo</mi></a>","P04786083","P04786083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36711","auto",NA,"3169",NA
"325","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786078","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem|Werneck",NA,"1985","8","8",NA,"Brasil","Rio Grande do Norte","Bom Jesus","2 km a Nordeste de Bom Jesus BR-226 rumo a Currais no vos.","-35.5814018249512","-5.98389005661011",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786078' target='other'> <mi>dwc_moreinfo</mi></a>","P04786078","P04786078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10612","auto",NA,"3207",NA
"326","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786084","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck",NA,"1985","8","9",NA,"Brasil","Rio Grande do Norte","Monte Alegre","4 km a Oeste de Lagoa Nova, rumo a Currais novos.","-35.3321990966797","-6.06778001785278",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786084' target='other'> <mi>dwc_moreinfo</mi></a>","P04786084","P04786084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21516","auto",NA,"3218",NA
"327","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786079","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem|Werneck",NA,"1985","8","19",NA,"Brasil","Pernambuco","Serra Talhada","5km a leste do distrito de Bom Nome a 32km de Serra Talhada ao longo da BR 232.","-38.2983016967773","-7.99194002151489",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786079' target='other'> <mi>dwc_moreinfo</mi></a>","P04786079","P04786079_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55090","auto",NA,"3308",NA
"328","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786090","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Werneck",NA,"1985","8","9",NA,"Brasil","Rio Grande do Norte","Acari","5 KM a Nordeste de Acarí, ao longo da BR 427 rumo a A Acarí, saindo de Currais Novos.","-36.6389007568359","-6.43556022644043",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786090' target='other'> <mi>dwc_moreinfo</mi></a>","P04786090","P04786090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19312","auto",NA,"3219",NA
"329","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786074","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","1",NA,"Brasil","Ceará","Itapagé","8km a oeste de Itapaje ao longo da BR-222 rumo a Fortaleza.","-39.5861015319824","-3.68667006492615",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786074' target='other'> <mi>dwc_moreinfo</mi></a>","P04786074","P04786074_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24980","auto",NA,"10885",NA
"330","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786082","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Webter, G.L.|Werneck, A.L.",NA,"1984","11","8",NA,"Brasil","Minas Gerais","Monte Azul","8km ao norte de Monte Azul na BR 122, trecho Monte Azul-Espinosa.","-42.874698638916","-15.1549997329712",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786082' target='other'> <mi>dwc_moreinfo</mi></a>","P04786082","P04786082_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41110","auto",NA,"2895",NA
"331","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786075","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Vieira, G.",NA,"1978","3","1",NA,"Brasil","Bahia","Riachão do Jacuípe","km 66 Lomanto Júnior.","-39.3856010437012","-11.8069000244141",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786075' target='other'> <mi>dwc_moreinfo</mi></a>","P04786075","P04786075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35299","auto",NA,"1733",NA
"332","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786076","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.|Vieira, G.",NA,"1978","3","2",NA,"Brasil","Bahia","Jacobina","Serra Tombador, 10 km E Jacobina.","-40.5182991027832","-11.1806001663208",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786076' target='other'> <mi>dwc_moreinfo</mi></a>","P04786076","P04786076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,"1749",NA
"333","2015-09-05 07:55:08-03","MNHN","RECOLNAT_MNHN_P","P04786081","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.|Webster, G.L.",NA,"1984","11","17",NA,"Brasil","Bahia","Ibotirama","Sitio a 12km ao norte de Ibotirama estrada rumo a Morpara .","-43.2206001281738","-12.1852998733521",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786081' target='other'> <mi>dwc_moreinfo</mi></a>","P04786081","P04786081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71086","auto",NA,"3018",NA
"334","2015-09-05 07:55:37-03","MNHN","RECOLNAT_MNHN_P","P04786086","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Allem, A.C.|Werneck, W.L.",NA,"1985","8","16",NA,"Brasil","Ceará","Potengi","Zons urbana da cidade-exatamente em frente ao posto da policia rodoviária estadual.","-40.0266990661621","-7.09055995941162",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04786086' target='other'> <mi>dwc_moreinfo</mi></a>","P04786086","P04786086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16294","auto",NA,"3294",NA
"335","2015-09-05 07:06:52-03","MNHN","RECOLNAT_MNHN_P","P04835870","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Manihot","pseudoglaziovii","Manihot pseudoglaziovii","Pax & K.Hoffm.","Allemao",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835870' target='other'> <mi>dwc_moreinfo</mi></a>","P04835870","P04835870_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1394",NA
