"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1403","2019-12-11 13:21:39-03","ICAUFMG","MCCA","1420","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","SANTANA, S.C.","2014","11","01",NA,"Brasil",NA,NA,NA,"MCCA01409",NA,NA,NA,NA,NA,"Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","MCCA01409",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4114","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Durães, M.C.O.; Miranda-Melo, A.A.","2009","02","01",NA,"Brasil",NA,NA,NA,"MCCA04604",NA,NA,NA,NA,"Sobral, M.","Minas Gerais","Montes Claros","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"72568","auto",NA,"-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA,NA
"1405","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4034","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Durães, M.C.O.; Miranda-Melo, A.A.","2009","02","01",NA,"Brasil",NA,NA,NA,"MCCA04605",NA,NA,NA,NA,"Sobral, M.","Minas Gerais","Montes Claros","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516","MCCA04605",NA,NA,NA,"72568","auto",NA,"-439411111.0","-167083333.0",NA,NA,NA,NA,NA,NA,NA,NA
"1406","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4151","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Miranda-Melo, A.A.","2005","02","01",NA,"Brasil",NA,NA,NA,"MCCA04603",NA,NA,NA,NA,"Tamashiro, J.","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314","MCCA04603",NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","2021-03-04 11:05:25-03","UFRB","HURB","12129","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Jacques, J.","2014","11","07",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> jacaranda do campo","HURB000012129","09",NA,NA,"Vogel","J.Jacques & Barboza","Santa Catarina","Curitibanos","Parque do Capão; Centro","-50.585278","-27.283333",NA,NA,"995","995",NA,NA,NA,"50º35'7W","27º16'60S","2014","11",NA,NA,NA,NA,NA,NA
"1408","2021-03-04 11:05:25-03","UFRB","HURB","5338","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Souza-Silva, R.F.; et al.","2008","01","09",NA,"Brasil",NA,NA,NA,"HURB000005338","280",NA,NA,"Vogel",NA,"Bahia","São Félix do Coribe","Ponta Dágua em direção a Descoberto;","-44.307222","-13.75",NA,NA,"722","722",NA,NA,NA,"44°18'26 W","13°45'0 S",NA,NA,NA,NA,NA,NA,NA,NA
"1409","2021-03-04 11:05:25-03","UFRB","HURB","6916","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Cunha, D.S.","2014","01","26",NA,"Brasil",NA,NA,NA,"HURB000006916","66",NA,NA,"Vogel",NA,"Bahia","Cruz das Almas","Bairro Ana Lúcia; atrás da Bibi","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","2021-03-04 11:05:25-03","UFRB","HURB","24124","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Guedes, M.L.; Lopes, E.B. & Araújo, F.","2018","09","03",NA,"Brasil",NA,NA,"árvore, folíolos cartáceos, discolores, inflorescência com flores amarelo-ouro, frutos sâmaras. ALCB 134196","HURB000024124","30878",NA,NA,"Vogel","M.L.Guedes","Distrito Federal","Brasília","Jardim Botânico;","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,"47º83'02W","15º87'38S","2019","03",NA,NA,NA,NA,NA,NA
"1411","2021-02-08 13:25:31-03","UFBA-IMS","HVC","3415","PreservedSpecimen","Plantae","Leguminosae","Platypodium","elegans","Platypodium elegans","A.F.P.Machado; C.O.Azevedo","2018","10","25",NA,"Brasil",NA,NA,"Árvores com 7m. Flores amarelas com cálice verde escuro.","HVC00003415","1903",NA,NA,"Vogel",NA,"Bahia","Vitória da Conquista","Parque imperial, Bairro Espírito Santo.","-40.819167","-14.909167",NA,NA,"870","870",NA,NA,NA,"40º49'9''W","14º54'33''S",NA,NA,NA,NA,NA,NA,NA,NA
"1412","2020-06-15 15:30:44-03","UNESP-RC","HRCB","64283","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Souza-Leal, T.","2014","01","29",NA,"Brasil",NA,NA,"Árvore ca. 3,5m de altura. Caule acinzentado, sulcado longitudinalmente. Flores amarelas. Frutos imaturos verdes.",NA,"52",NA,NA,"Vogel",NA,"São Paulo","Pirassununga","Reserva da USP","-47.471389","-21.940278",NA,NA,NA,NA,NA,NA,NA,"47º28'17W","21º56'25S",NA,NA,NA,NA,NA,NA,NA,NA
"1413","2020-06-15 15:30:44-03","UNESP-RC","HRCB","72991","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Arantes",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Vogel",NA,"São Paulo","Rio Claro","Campus da Unesp","-47.546833","-22.39538",NA,NA,NA,NA,NA,NA,NA,"47°32'48.5988W","22°23'43.368S",NA,NA,NA,NA,NA,NA,NA,NA
"1414","2017-11-24 14:10:56-02","UFLA","ESAL","19221","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. C. S. Assis; M. S. Magalhães",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,m; ; verde e castanho; floresta",NA,"806",NA,NA,"Vog.","L . C. S. Assis","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","2017-11-24 14:10:56-02","UFLA","ESAL","21217","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva, AF; Argenta, JA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 20m; ;",NA,"s.n.",NA,NA,"Vog.","Andreia F. Silva","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","2017-11-24 14:10:56-02","UFLA","ESAL","16523","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Rodrigues, LA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8m; ;; floresta",NA,"315",NA,NA,"Vog.",NA,"Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","2017-11-24 14:10:56-02","UFLA","ESAL","21007","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Hargreaves, P",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 12, m; ;; floresta",NA,"s.n.",NA,NA,"Vog.","Ary T. Oliveira Filho","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","2017-11-24 14:10:56-02","UFLA","ESAL","19220","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. C. S. Assis; M. S. Magalhães",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,m; amarela;; floresta",NA,"582",NA,NA,"Vog.","L . C. S. Assis","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","2018-10-09 16:31:26-03","UFLA","ESAL","1113","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Heringer, EP",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,"s.n.",NA,NA,"Vog.","A. Gehrt","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1420","2017-11-24 14:10:56-02","UFLA","ESAL","12215","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5,0; amarela;; floresta",NA,"s.n.",NA,NA,"Vog.",NA,"Minas Gerais","Bom Sucesso (Pedra Negra)","Estrada da Ponte do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","2017-11-24 14:10:56-02","UFLA","ESAL","12422","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Pereira, SC; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,0; ;; floresta",NA,"s.n.",NA,NA,"Vog.",NA,"Minas Gerais","Bom Sucesso (Macaia)","Macaia, Fazenda Botelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","2017-11-24 14:10:56-02","UFLA","ESAL","14376","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","E. Tameirão Neto(764); M. S. Werneck",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"23.643",NA,NA,"Vog.",NA,"Minas Gerais","Bom Sucesso (Macaia)","Macaia, Fazenda Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","2018-10-09 16:31:26-03","UFLA","ESAL","17485","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Souza, JS",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"50",NA,NA,"Vog.",NA,"Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1424","2018-10-09 16:31:26-03","UFLA","ESAL","4582","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Santarelli, E",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; amarela;; cerrado",NA,"s.n.",NA,NA,"Vog.","J.M.Fernandes","Minas Gerais","Lavras","ESAL, Cerrado abaixo a carpintaria","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1425","2018-10-09 16:31:26-03","UFLA","ESAL","6174","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","André M. de Carvalho; S. C. Pereira",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10,0; ; imaturo, verde amarelado; cerrado",NA,"2.315",NA,NA,"Vog.","Lewis; Swani","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"1426","2018-10-09 16:31:26-03","UFLA","ESAL","23592","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Queiroz, LP de; Costa, JA; Stapf, MN; Souza","2005","04","17",NA,"Brasil",NA,NA,"Doação HUEFS n; Árvore ca. 3,5-4,0m alt., tronco suberoso. Folíolos coriáceos. Frutos imaturos verdes; cerradão",NA,"10385",NA,NA,"Vog.","Queiroz, LP de","Mato Grosso","Nova Xavantina",NA,"-52","-14",NA,NA,"315","315",NA,NA,NA,"-52","-14","2005","04",NA,NA,NA,NA,NA,NA
"1427","2017-11-24 14:10:56-02","UFLA","ESAL","21216","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Silva, AF; Argenta, JA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 20m; ; tipo sâmaras verdes",NA,"325/630",NA,NA,"Vog.","Andreia F. Silva","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","2017-11-24 14:10:56-02","UFLA","ESAL","25300","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Naves, RP",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8m; ;; floresta",NA,"9",NA,NA,"Vog.",NA,"Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","2018-08-31 12:41:43-03","UFLA","ESAL","22336","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Conceição, AA; R.Harley; R.M.Santos; D.S.B.R.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5, m; ;; caatinga",NA,"s.n.",NA,NA,"Vog.",NA,"Bahia","Paramirim","Caminho Caturama para Mateus","-42.239167","-13.443056",NA,NA,NA,NA,NA,NA,NA,"-42.239167","-13.443056",NA,NA,NA,NA,NA,NA,NA,NA
"1430","2017-11-24 14:10:56-02","UFLA","ESAL","5596","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5,0; amarela;; cerrado",NA,"229",NA,NA,"Vog.",NA,"Mato Grosso","Cuiabá","Km 14 Rod MT 305 - Chapada dos Guimarães","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431","2017-11-24 14:10:56-02","UFLA","ESAL","10919","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Oliveira, FM de",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; amarela;; cerrado",NA,"121",NA,NA,"Vog.","M. L. Gavilanes","Minas Gerais","Divinópolis","Bairro Belvedere","-44.8838996887207","-20.1389007568359",NA,NA,"6","6","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432","2017-11-24 14:10:56-02","UFLA","ESAL","16849","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Botrel, RT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"s.n.",NA,NA,"Vog.",NA,"Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433","2017-11-24 14:10:56-02","UFLA","ESAL","18688","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Alessandra O. Ribeiro",NA,NA,NA,NA,"Brasil",NA,NA,"; 8m.; amarelas;",NA,"s.n.",NA,NA,"Vog.",NA,"Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434","2017-11-24 14:10:56-02","UFLA","ESAL","17132","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Carvalho, WAC",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10m; ;; floresta",NA,"180",NA,NA,"Vog.","Oliveira Filho, AT","Minas Gerais","Piedade do Rio Grande","Faz. Mato Virgem","-44.1960983276367","-21.468599319458",NA,NA,"1","1","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435","2017-11-24 14:10:56-02","UFLA","ESAL","15933","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Rotta, EE",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; amarela,odor mícho; 2 a 6cm; cerrado",NA,"s.n.",NA,NA,"Vog.","Marcelo Ribeiro Barison","São Paulo","Mococa","Faz. Santa Maria","-47","-21.4599990844727",NA,NA,NA,NA,"24370","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436","2020-02-19 08:13:15-03","UFG","UFG","41402","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Rizzo, J.A.","2009","07","04",NA,"Brasil",NA,NA,NA,"UFG0041402","13521",NA,NA,"Vogel","Rizzo, J.A.","Goiás","Santo Antônio do Descoberto",NA,"-48.2550010681152","-15.9397001266479","UFG0041402",NA,NA,NA,"42587","auto",NA,NA,NA,"2009","07","08",NA,NA,NA,NA,NA
"1437","2020-02-19 08:13:15-03","UFG","UFG","42626","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Hashimoto, M.Y.; et al.","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042626","2782",NA,NA,"Vogel","Ferreira, H.D.","Goiás","Santa Rita do Araguaia",NA,"-53.210556","-17.306944",NA,NA,NA,NA,NA,NA,NA,"-53.210556","-17.306944","2009","09","18",NA,NA,NA,NA,NA
"1438","2020-02-19 08:13:15-03","UFG","UFG","45934","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Cezare, C.H.G.; Machado, N.A.","2007","10","22",NA,"Brasil",NA,NA,NA,"UFG0045934","238",NA,NA,"Vogel",NA,"Goiás","Luziânia",NA,"-47.935","-16.782778","UFG0045934",NA,"737","737",NA,NA,NA,"-47.935","-16.782778",NA,NA,NA,NA,NA,NA,NA,NA
"1439","2019-12-19 11:18:50-03","UFG","UFG","47471","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Cezare, C.H.G.; Machado, N.A.","2007","10","22",NA,"Brasil",NA,NA,NA,"UFG0047471","238",NA,NA,"Vogel",NA,"Goiás","Luziânia",NA,"-47.935","-16.782778","UFG0047471",NA,"737","737",NA,NA,NA,"-47.935","-16.782778",NA,NA,NA,NA,NA,NA,NA,NA
"1440","2019-06-10 10:10:49-03","FZB-BH","BHZB","7124","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Rezende, S.G et al.","2008","01","18",NA,"Brasil",NA,NA,"Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122121. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 17º 57' 34 S; Long: 46º 49' 19 W; 650 m. Floresta Ripária.",NA,"2303",NA,NA,NA,NA,"MG","Vazante","Mina de Zinco da Votorantin; Usicon","-46.821944","-17.959444",NA,NA,"650","650",NA,NA,NA,"46W 49' 19","17S 57' 34",NA,NA,NA,NA,NA,NA,NA,NA
"1441","2019-06-10 10:10:49-03","FZB-BH","BHZB","171","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Fernandes, F.M.","1993","10","06",NA,"Brasil",NA,NA,"Coleta aleatória. Com duplicata <ll>dwc_commonname:</ll> Jacarandá canzil",NA,"57",NA,NA,NA,"Fernandes, M.G.C.","MG","Belo Horizonte","Horto Florestal Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2019-06-10 10:10:49-03","FZB-BH","BHZB","6707","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Ordones, J. et al.","2007","11","29",NA,"Brasil",NA,NA,"Nº 20. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata <ll>dwc_commonname:</ll> Jacarandá-tã",NA,"1349",NA,NA,NA,"R.C. Mota","MG","Belo Horizonte","FZBBH/ Próximo ao Ninhal","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA
"1443","2019-06-10 10:10:49-03","FZB-BH","BHZB","4078","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Faria, F.","2002","10","11",NA,"Brasil",NA,NA,"Tronco frestado. Com duplicata.",NA,"48",NA,NA,NA,NA,"MG","Belo Horizonte","FZBBH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2019-06-10 10:10:49-03","FZB-BH","BHZB","8108","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Lemes, E.","2010","11","18",NA,"Brasil",NA,NA,"Coord: 19°57'15.44S; 43°54'22.73W. Alt.: 1157m. Doação de duplicata para Herbário HUEFS em Março 2017",NA,"146",NA,NA,NA,NA,"MG","Belo Horizonte","Parque das Mangabeiras","-43.906314","-19.954289",NA,NA,"1157","1157",NA,NA,NA,"43W 54' 22.73","19S 57' 15.44",NA,NA,NA,NA,NA,NA,NA,NA
"1445","2019-06-10 10:10:51-03","FZB-BH","BHZB","12071","S","Plantae","Fabaceae- Caes.","Platypodium","elegans","Platypodium elegans","Logan,F.","2017","11","04",NA,"Brasil",NA,NA,"com duplicata.",NA,NA,NA,NA,NA,NA,"MG","Bambuí","Ponte São Leão,À beira da estrada,","-46.069167","-20.347944",NA,NA,NA,NA,NA,NA,NA,"46°04'09.0W","20°20'52.6S",NA,NA,NA,NA,NA,NA,NA,NA
"1446","2019-06-10 10:10:49-03","FZB-BH","BHZB","6","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Lima, A.S.","1988","10","12",NA,"Brasil",NA,NA,"Espécie nativa de áreas de cerrado e de transição para a floresta semidecídua. Com duplicata. <ll>dwc_commonname:</ll> Amendoim do campo; Jacarandá canzil",NA,NA,NA,NA,NA,"Carvalho, M.G.","MG","Belo Horizonte","Horto Florestal do Betânia - Bairro Betânia.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447","2019-06-10 10:10:49-03","FZB-BH","BHZB","1960","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Caldeira, F.M.","1997","09","19",NA,"Brasil",NA,NA,"Folhas novas. Coleta aleatória. Com duplicata. Borda de mata mesófila. <ll>dwc_commonname:</ll> Jacarandá canzil",NA,NA,NA,NA,NA,"Fernandes, F.M.","MG","Belo Horizonte","Horto Florestal do Betânia, Bairro Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448","2019-06-10 10:10:49-03","FZB-BH","BHZB","4173","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Lutterbach, A.","2003","10","13",NA,"Brasil",NA,NA,"Com duplicata. <ll>dwc_commonname:</ll> Chorão",NA,NA,NA,NA,NA,NA,"MG","Pedra Azul","Fazenda Bom Jardim - Estrada","-41.2971992492676","-16.0053005218506",NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449","2019-06-10 10:10:49-03","FZB-BH","BHZB","4097","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Faria, F.","2002","11","12",NA,"Brasil",NA,NA,"Com triplicata.",NA,"66",NA,NA,NA,NA,"MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450","2019-06-10 10:10:49-03","FZB-BH","BHZB","6708","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Ordones, J. et al.","2008","05","21",NA,"Brasil",NA,NA,"Nº 450. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C.com duplicata. <ll>dwc_commonname:</ll> Jacarandá-tã",NA,"1350",NA,NA,NA,"R.C. Mota","MG","Belo Horizonte","FZBBH/ Praça Nacional - Aquário","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,"2008","06",NA,NA,NA,NA,NA,NA
"1451","2019-06-10 10:10:49-03","FZB-BH","BHZB","4080","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Faria, F.","2002","10","11",NA,"Brasil",NA,NA,"Tronco com casca. Com duplicata.",NA,"49",NA,NA,NA,NA,"MG","Belo Horizonte","FZBBH/ Reserva","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452","2019-06-10 10:10:49-03","FZB-BH","BHZB","6088","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Echternacht, L.A. et al.","2004","09","25",NA,"Brasil",NA,NA,"Doação BHCB 96784. Lat.: 20 28' 19 S Long.: 044 36' 39.6 W. Alt.: 798m. Outro coletor : T. Dornas. Com duplicata.",NA,"633",NA,NA,NA,NA,"MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.611","-20.471944",NA,NA,"798","798",NA,NA,NA,"44W 36' 39.6","20S 28' 19",NA,NA,NA,NA,NA,NA,NA,NA
"1453","2019-06-10 10:10:49-03","FZB-BH","BHZB","2041","S","Plantae","Fabaceae - Papilionoideae","Platypodium","elegans","Platypodium elegans","Mendonça Filho, C.V.","1998","03","19",NA,"Brasil",NA,NA,"Com duplicata. Beira de Carrasco.Doação de duplicata para Herbário JPB em março 2014 confirmada por R, Queiroz em março 2015",NA,"426",NA,NA,NA,NA,"MG","Jaíba",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
