"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"47","2021-03-30 12:34:31-03","EAO","IAN","59335","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Maria, E","20","1946","11","10","Brasil","Rio Grande do Sul","Pelotas","Brejo.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"IAN059335",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,"51462","auto",NA,NA,NA,NA,NA
"48","2013-07-03 10:29:30-03","EBDA","BAH","1055","S","Plantae","Asteraceae","Baccharis","heeringeana","Baccharis heeringeana","Teodoro","Teodoro Luiz","1949","03",NA,"Wilson Hoehne",NA,"1946","03","20","Brasil","São Paulo","São Paulo","Cidade jadim, campo congonhas","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"49","2019-10-09 11:09:57-03","UFBA","ALCB","033480","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Hind, DJN","1996","11",NA,"Harley, RM; Hind, DJN; Bautista, HP","PCD&nf;4300","1996","11","15","Brasil","Bahia","Rio de Contas","Chapada Diamantina, Sopé do Pico do Itobira","-41.884167","-13.368611","-41.884167","-13.368611","1800","1800","até 60 cm. Áfilo. Inflorescência com alas verde-brilhante, floração passada. Ocasional.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:09:57-03","UFBA","ALCB","033864","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Hind, DJN","1996","11",NA,"Hind, DJN; Bautista, HP; Queiroz, LP de; M.M. da Silva","PCD&nf;4028","1996","11","04","Brasil","Bahia","Piatã","Chapada Diamantina, Proximidades do riacho Toborou","-41.767778","-13.154444","-41.767778","-13.154444","1180","1180","1,70 m, alas papiráceas verde-amareladas.As alas no ápice dos ramos se tornam mais finas. Filárias verde-pálido a creme. Flores creme, anteras amarelas. Planta masculina, os índividuos masculinos são muito raros na população. Raro.; Vegetação Antropi",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:09:57-03","UFBA","ALCB","033869","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Hind, DJN; Bautista, HP; Queiroz, LP de; M.M. da Silva","PCD&nf;4022","1996","11","04","Brasil","Bahia","Piatã","Chapada Diamantina, Proximidades do riacho Toborou","-41.767778","-13.154444","-41.767778","-13.154444","1180","1180","1,70 m. Folhas papiráceas, brilhantes. Inflorescência em capítulos sésseis, filários verde-amarelados, papus creme, flores creme passando a castanhas. Fruto aquênio escuro. Planta feminina. Ocasional.; Vegetação Antropizada",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:09:57-03","UFBA","ALCB","112088","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Silva, JM; Andrade, CCA de","2008",NA,NA,"Ribas, OS; Silva, JM; Andrade, CCA","6735","2005","03","29","Brasil","Paraná","Boicaiúva do Sul","Passa Vinte.",NA,NA,NA,NA,NA,NA,"Ereta, até, 1, 5m, capítulo creme.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:09:57-03","UFBA","ALCB","128849","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gaio, J","2015","06",NA,"Gozzanti, F; Valduga, E","1756","2015","04","18","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa da Emboaba","-50.226944","-29.966111","-50.226944","-29.966111","15","15","Erva ereta em moitais de vegetação. In confraterum; Banhado","ALCB046593","ALCB046593","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:09:57-03","UFBA","ALCB","64328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Roque, N",NA,NA,NA,"Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,","s/n","2003","12","11","Brasil","Bahia","Mucugê","Chapada Diamantina, Caminho para morro do Gobira","-41.375833","-13.098889","-41.375833","-13.098889","1171","1171","até 80cm alt. Capítulos cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:09:57-03","UFBA","ALCB","64328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Roque, N; Alunos de Botânica III","s/n","2003","12","11","Brasil","Bahia","Mucugê","Chapada Diamantina, Caminho para morro do Gobira","-41.375833","-13.098889","-41.375833","-13.098889","1171","1171","até 80cm alt. Capítulos cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:09:57-03","UFBA","ALCB","127355","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Calvo, J","2017","02",NA,"Calvo, J","7385","2016","12","27","Brasil","Bahia","Palmeiras","Valle de Capão, trilha a Pati","-41.490556","-12.691111","-41.490556","-12.691111","1300","1300","wet grassland","ALCB044067","ALCB044067","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:09:57-03","UFBA","ALCB","64328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Roque, N",NA,NA,NA,"Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,","s/n","2003","12","11","Brasil","Bahia","Mucugê","Chapada Diamantina, Caminho para morro do Gobira","-41.375833","-13.098889","-41.375833","-13.098889","1171","1171","até 80cm alt. Capítulos cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:09:57-03","UFBA","ALCB","64328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Roque, N",NA,NA,NA,"Roque, N; Watanabe, MTC; Mota, AC da; Passos Júnior, LA; Botelho, RB; Santos, TM; Anjos,","s/n","2003","12","11","Brasil","Bahia","Mucugê","Chapada Diamantina, Caminho para morro do Gobira","-41.375833","-13.098889","-41.375833","-13.098889","1171","1171","até 80cm alt. Capítulos cremes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:09:57-03","UFBA","ALCB","118850","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Santana, FA","2011","06",NA,"Matos, EN de; Espiríto Santo, F; Fernandes, M","63","2011","06","03","Brasil","Bahia","Canavieiras","Região da Jararaca (próximo da Fazendda Catita).","-39.166667","-16.35","-39.166667","-16.35",NA,NA,"até 1m alt. Flores brancas inconspícuas.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:48:01-03","NBC","NL-BOTANY","U.1110818","PreservedSpecimen","Plantae","Compositae","Baccharis","macroptera","Baccharis macroptera","D.J.N.Hind",NA,NA,NA,NA,"Harley RM",NA,"1988","12","20","Brazil",NA,NA,"Bahia. Mun.: Agua Quente. Pico ds Almas. Vertente norte. Vale ao noroeste do Pico. Beira de rio.","-41.983333","-13.5","-41.983333","-13.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110818 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110818","NL-U1110818","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:48:01-03","NBC","NL-BOTANY","U 0001210","PreservedSpecimen","Plantae","Compositae","Baccharis","macroptera","Baccharis macroptera","D.J.N.Hind","Hind DJN",NA,NA,NA,"Harley RM",NA,"1988","12","20","Brazil","Bahia",NA,"Bahia. Mun.: Agua Quente. Pico das Almas. Vertente norte. Vale ao noroeste do Pico.","-41.983333","-13.5","-41.983333","-13.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200001210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0001210","NL-U0001210","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,"isotype","56307",NA,NA,NA
"62","2020-02-08 08:48:07-03","NBC","NL-BOTANY","L.3025971","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Herter",NA,"1912","11","01","Uruguay",NA,NA,"Uruguay: Montevideo in campis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3025971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3025971","NL-L3025971","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:48:07-03","NBC","NL-BOTANY","L.3753681","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Maas PJM; et al.",NA,"2009","05","08","Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada Oiticia.","-40","-19.15","-40.0","-19.15",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3753681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3753681","NL-L3753681","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:48:07-03","NBC","NL-BOTANY","U.1110693","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Lindeman JC",NA,NA,NA,"Makino H",NA,"1977","05","22","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110693","NL-U1110693","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,NA,"U 0110840",NA,NA,NA
"65","2020-02-08 08:48:07-03","NBC","NL-BOTANY","U.1110792","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Lindeman JC",NA,NA,NA,"Mattos J",NA,"1964","11","09","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1110792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1110792","NL-U1110792","Southern America",NA,NA,NA,"Asterales","Magnoliopsidae",NA,NA,NA,"U 0110839",NA,NA,NA
"66","2020-11-04 11:01:11-03","ESALQ","ESA","97315","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2010",NA,NA,"Informante 3P",NA,"2005","03","09","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"ESA097315","ESA097315",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:01:11-03","ESALQ","ESA","98501","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"Heiden, G.","2010",NA,NA,"Oliveira, E.C.","110.0","2005","08","15","Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"ESA098501","ESA098501",NA,NA,NA,"Magnoliophyta",NA,NA,"52493","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:01:11-03","ESALQ","ESA","115090","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,NA,NA,NA,NA,"Devecchi, M.F.","145.0","2011","04","21","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"ESA115090","ESA115090",NA,NA,NA,"Magnoliophyta",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:01:11-03","ESALQ","ESA","105611","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"Heiden, G.","2010",NA,NA,"Verdi, M.","597.0","2008","04","13","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"ESA105611","ESA105611",NA,NA,NA,"Magnoliophyta",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:01:11-03","ESALQ","ESA","107040","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"Heiden, G.","1905","07","02","Romão, G.O.; Rodrigues, C.D.; Dantas, A.P.T.","1795.0","1905","06","28","Brasil","Santa Catarina","Urubici","Morro da Igreja, entre a 1° e a 2° portaria da área militar. 1822m.s.m.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Arbusto 80cm alt.; capítulos branco-cremes.","ESA107040","ESA107040",NA,NA,NA,"Magnoliophyta",NA,NA,"30102","auto",NA,NA,NA,NA,NA
"71","2020-11-19 10:22:48-03","CPAP","CPAP","9573","PreserverdSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2016","04","25","Pott, A.","6113","1992","01","13","Brasil","PR","Colombo","Centro Nacional de Pesquisa de Florestas, Embrapa, Km 111 estrada da Ribeira","-49.233333","-25.333333","49°14' W","25°20' S","920","920","Arbusto 1-1,5m de altura. FLOR: . FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: Abundante. AMBIENTE: Brejo (banhado). SUBSTRATO: solo argiloso Podzolico Vermelho-amarelo. RELEVO: plano. <ll>dwc_commonname:</ll> Carqueja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-15 11:33:48-02","IPA","IPA","53207","S","Plantae","Asteraceae","Baccharis","macroptera","Baccharis macroptera","D.J.N. Hind","Heiden, G.","2008","08","12","Harley, R.M.; et al.; et al.","25295",NA,NA,NA,"Brasil","Bahia",NA,"Livramento do Brumado, Arredores da cidade, na beira da estrada para o Rio de Contas","-41.833333","-13.633333","-41.833333","-13.633333",NA,NA,NA,"IPA0053207","IPA0053207","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-02-15 11:33:48-02","IPA","IPA","77019","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gaio, J.","2015","06","16","Gonzatti, F.","1833","2015","04","20","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras., Próximo à Lagoa.","-50.185278","-29.869722","-50.185278","-29.869722","3","3","Erva ereta em moitas de vegetação. In conferatum; banhado.","IPA0077019","IPA0077019","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-15 11:33:48-02","IPA","IPA","77020","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gaio, J.","2015","06","16","Gonzatti, F.; Valduga, E.; Valduga, E.","1756","2015","04","18","Brasil","Rio Grande do Sul","Osório","Lagoa da Emboaba., Próximo à Lagoa.","-50.226944","-29.966111","-50.226944","-29.966111","15","15","Erva ereta em moitas de vegetação. In conferatum; banhado.","IPA0077020",NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:27:06-03","IAP","PACA-AGP","51109","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Emrich-Rambo","1954","06","05","Sehnem, A.","5050","1950","11","20","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Por motivos técnicos esta coleta de Sehnem, 5050, recebeu dois números de tombo: 51109 e 69116 - PARATYPUS; todo o material localizado desta coleta está reunido no número 69116. Habitat: in paludosis dumetosis Fenofase: flor feminina","PACA051109",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","21601","auto",NA,NA,NA,NA,NA
"76","2019-08-27 13:27:06-03","IAP","PACA-AGP","69110","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2005","05",NA,"Sehnem, A.",NA,"1961","12","31","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in campo sphagnoso","PACA069110",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"77","2019-08-27 13:27:06-03","IAP","PACA-AGP","37139","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2005","05",NA,"Dutra",NA,"1937","01","07","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor masculina","PACA037139",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","55856","auto",NA,NA,NA,NA,NA
"78","2019-08-27 13:27:06-03","IAP","PACA-AGP","35262","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2016","10","31","Rambo, B.",NA,"1947","02","14","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in campestribus siccis dumetosis Fenofase: flor masculina","PACA035262",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","55856","auto",NA,NA,NA,NA,NA
"79","2019-08-27 13:27:06-03","IAP","PACA-AGP","52875","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010",NA,NA,"Emrich, K.",NA,"1953","02",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: estéril","PACA052875",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","16452","auto",NA,NA,NA,NA,NA
"80","2019-08-27 13:27:06-03","IAP","PACA-AGP","44707","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2005","05",NA,"Rambo, B.",NA,"1949","12","03","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor feminina","PACA044707",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"81","2019-08-27 13:27:06-03","IAP","PACA-AGP","31193","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010",NA,NA,"Rambo, B.",NA,"1946","01","11","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor masculina","PACA031193",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"82","2019-08-27 13:27:06-03","IAP","PACA-AGP","40297","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010",NA,NA,"Rambo, B.",NA,"1948","01","28","Brasil","RS","Farroupilha","Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in dumetosis secundariis Fenofase: fruto","PACA040297",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","19545","auto",NA,NA,NA,NA,NA
"83","2019-08-27 13:27:06-03","IAP","PACA-AGP","45062","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Emrich-Rambo","1954","06","05","Rambo, B.",NA,"1949","12","26","Brasil","RS","Gramado","p. Canela","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor masculina","PACA045062",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","13851","auto",NA,NA,NA,NA,NA
"84","2019-08-27 13:27:06-03","IAP","PACA-AGP","35755","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010",NA,NA,"Henz, E.",NA,"1946","11","27","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumetosis secundariis Fenofase: flor feminina","PACA035755",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","21601","auto",NA,NA,NA,NA,NA
"85","2019-08-27 13:27:06-03","IAP","PACA-AGP","50463","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Emrich-Rambo","1954","06","05","Sehnem, A.","3961","1949","10","26","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumetosis Fenofase: flor masculina","PACA050463",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","21601","auto",NA,NA,NA,NA,NA
"86","2019-08-27 13:27:06-03","IAP","PACA-AGP","48082","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Emrich-Rambo","1954","06","05","Sehnem, A.","3501","1948","11","18","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumetosis Fenofase: fruto","PACA048082",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","21601","auto",NA,NA,NA,NA,NA
"87","2019-08-27 13:27:06-03","IAP","PACA-AGP","50464","PreservedSpecimen","Plantae","Compositae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Emrich-Rambo","1954","06","05","Sehnem, A.","3960","1949","10","26","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumetosis Fenofase: flor feminina","PACA050464",NA,NA,NA,NA,"Magnoliophyta","Asterales","Magnoliatae","21601","auto",NA,NA,NA,NA,NA
