"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"242","2020-05-08 11:11:39-03","UEFS","HUEFS","99839","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","Gardner, G.","2098","1839","04",NA,"Brasil","Piauí","Near Oeiras.",NA,NA,"HUEFS0099839",NA,NA,NA,"Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,"54774","auto","var. marginata","Síntipo",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"243","2020-05-08 11:11:39-03","UEFS","HUEFS","79456","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","Araújo, F.S.","1502","2002","05",NA,"Brasil","Ceará","RPPN Serra das Almas",NA,"Carrasco.","HUEFS0079456","HUEFS0079456",NA,"08","Cratéus","-40.6775016784668","-5.1783299446106","650","700","43216","auto","var. marginata",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"244","2019-09-04 18:19:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata",NA,"G. Gardner","2098","1840",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"245","2019-01-23 10:07:36-02","F","FMNH-SEEDPLANTS","V0058812F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata",NA,"G. Gardner","2098","1840",NA,"South America","Brazil",NA,NA,NA,NA,"V0058812F","V0058812F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"246","2019-01-25 15:40:02-02","IAC","IAC","17907","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","D.M. Dedecca & Swiercz","530","1955","06",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"R.R. Silva (1)","01","Matão","-48.3658","-21.6033",NA,NA,NA,NA,NA,NA,"-48.3658","-21.6033","2005","11",NA,NA,"01",NA,NA,NA,NA
"247","2019-01-25 15:40:02-02","IAC","IAC","20939","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","H.F. Leitão Filho","897","1969","01",NA,"Brasil","São Paulo","Canindé",NA,NA,NA,NA,"R.R. Silva (1)","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","11",NA,NA,"24",NA,NA,NA,NA
"248","2019-01-25 15:40:02-02","IAC","IAC","30658","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1787","1995","05",NA,"Brasil","São Paulo","Fazenda CFM (ingleses)",NA,NA,NA,NA,"R.R. Silva (1)","17","Magda","-50.2261","-20.6439",NA,NA,NA,NA,NA,NA,"-50.2261","-20.6439","2005","11",NA,NA,"17",NA,NA,NA,NA
"249","2020-07-23 12:06:59-03","CEPLAC","CEPEC","98276","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata",NA,"M. L. Guedes","10434","2003","08",NA,"Brasil","Bahia","No tabuleiro.",NA,NA,NA,NA,"M. L. Guedes","16","RIBEIRA DO POMBAL","-38.533333","-10.833333",NA,NA,NA,NA,NA,NA,"38W32'","10S50'",NA,NA,NA,"30/09/2003",NA,NA,NA,NA,NA
"250","2016-08-23 09:45:29-03","NHMLondon","NHM-LONDON-BOT","BM000931739","S","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","George Gardner; b.1812; d.1849; Gardner","2099","1839","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2475448",NA
"251","2016-08-23 09:45:29-03","NHMLondon","NHM-LONDON-BOT","BM000931741","S","Plantae",NA,NA,"Leguminosae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","George Gardner; b.1812; d.1849; Gardner","2098","1839","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2475449",NA
"252","2019-11-01 14:58:17-03","UnB","UB","140793","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Eiten, G","A284","1974",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Fernandes, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:58:17-03","UnB","UB","40384","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Santos, RR","1251","1968","05","Southern America","Brasil","Mato Grosso","5 Km S da Base Camp",NA,NA,NA,NA,"Incógnito","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 14:58:17-03","UnB","UB","40385","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Irwin, HS","16115","1966","05","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"Silva, MF","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","06",NA,NA,"14",NA,NA,NA,NA
"255","2019-11-01 14:58:17-03","UnB","UB","42088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Almeida, SP","386",NA,NA,"Southern America","Brasil","Distrito Federal","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,"Incógnito",NA,"Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 14:58:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Antunes, LLC; Sodré, RC","2359","2017","04","Southern America","Brasil","Mato Grosso do Sul","margem de estrada",NA,"Subarbusto ereto, ramificado, ca. 1,9-2 m alt., não viscoso, panícula terminal; 3km do distrito de Palmeiras, em direção a Piraputanga",NA,NA,"Antunes, LLC","15","Aquidauana","-55.465389","-20.448889","211","211",NA,NA,NA,NA,"-55.465389","-20.448889","2017","04",NA,NA,"15",NA,NA,NA,NA
"257","2019-11-01 14:58:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Antunes, LLC; Sodré, RC","2357","2017","04","Southern America","Brasil","Mato Grosso do Sul","margem de estrada",NA,"Subarbusto ereto, ramificado, ca. 1,9-2 m alt., não viscoso, panícula terminal; 3km do distrito de Palmeiras, em direção a Piraputanga",NA,NA,"Antunes, LLC","15","Aquidauana","-55.465389","-20.448889","211","211",NA,NA,NA,NA,"-55.465389","-20.448889","2017","04",NA,NA,"15",NA,NA,NA,NA
"258","2019-11-01 14:58:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Antunes, LLC; Sodré, RC","2358","2017","04","Southern America","Brasil","Mato Grosso do Sul","margem de estrada",NA,"Subarbusto ereto, ramificado, ca. 1,9-2 m alt., não viscoso, panícula terminal; 3km do distrito de Palmeiras, em direção a Piraputanga",NA,NA,"Antunes, LLC","15","Aquidauana","-55.465389","-20.448889","211","211",NA,NA,NA,NA,"-55.465389","-20.448889","2017","04",NA,NA,"15",NA,NA,NA,NA
"259","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G","1543","1838",NA,"Southern America","Brazil","Ceará","Et in collibus arenosis prope Aracaty prov.Cearaensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G","2098",NA,NA,"Southern America","Brazil","Piauí","In silvis arenosis prope Oeiras prov. Piauhiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Gardner, G","2099",NA,NA,"Southern America","Brazil","Piauí","In locis siccis saxosis prope Oeiras prov. Piauhiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:04:45-03","IBt","SP","304707","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, VC; Souza, JP","11302","1996","06",NA,"Brasil","São Paulo","Estrada para a Lagoa Negra e Porto Said",NA,NA,NA,NA,"Fernandes, A","06","Botucatu","-48.328333","-22.715","520","520",NA,NA,NA,NA,"-48.328333","-22.715","1997","11",NA,NA,"17",NA,NA,NA,NA
"263","2019-11-21 10:04:45-03","IBt","SP","168202","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Custodio Filho, A","329","1980","09",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,NA,NA,"Mantovani, W","23","Pirassununga","-47.416667","-21.916667",NA,NA,NA,NA,NA,NA,"-47.416667","-21.916667","1982","02",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-21 10:04:45-03","IBt","SP","293697","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Batalha, MA; Mantovani, W","23","1994","04",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,NA,NA,"Batalha, MA; Aragaki, S","13","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","05",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:04:45-03","IBt","SP","293698","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Aragaki, S; Batalha, MA","176","1994","11",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,"SP026022","SP026022","Batalha, MA; Aragaki, S","24","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","05",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:04:45-03","IBt","SP","306420","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Marcondes Ferreira, W; Kinoshita, LS","94-230","1994","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Fernandes, A","10","Altinópolis","-47.627778","-21.044444",NA,NA,NA,NA,NA,NA,"-47.627778","-21.044444","1997","07",NA,NA,"01",NA,NA,NA,NA
"267","2019-11-21 10:04:45-03","IBt","SP","319916","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Batalha, MA","1327","1996","05",NA,"Brasil","São Paulo","Cerrado Pé de Gigante",NA,NA,NA,NA,"Batalha, MA","02","Santa Rita do Passa Quatro","-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-21 10:04:45-03","IBt","SP","82063","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Eiten, G; Eiten, LT","4160","1962","04",NA,"Brasil","Maranhão","Ilha de Balsas, Region between the Rios Balsas and Parnaiba, about 25km S of Loreto, about 350m N of main house of Fazenda Santa Rita on trail to Faz. Trabalhosa. Chapada of tall trees",NA,NA,NA,NA,"Mantovani, W","07","Loreto","-45.118889","-7.283333","350","350",NA,NA,NA,NA,"-45.118889","-7.283333","1982","02",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-21 10:04:45-03","IBt","SP","200498","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Heringer, EP; et al.","909","1979","01",NA,"Brasil","Mato Grosso do Sul","Estrada de Tres lagoas-Cerrado",NA,NA,NA,NA,"Cowan, RS","28","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"150618","auto",NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-21 10:04:45-03","IBt","SP","233063","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Wanderley, MGL; Kral, R","1393","1988","10",NA,"Brasil","Minas Gerais","Serra do Cabral, Armazém de Lage, campo cerrado",NA,NA,NA,NA,"Antunes, LLC","30","Joaquim Felício","-44.1721992492676","-17.7574996948242","950","950","37503","auto",NA,NA,NA,NA,"2017","03",NA,NA,"13",NA,NA,NA,NA
"271","2019-11-21 10:04:45-03","IBt","SP","310003","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, VC; Souza, JP","9568","1995","12",NA,"Brasil","São Paulo","Ca 10km da cidade em direção a Lençóis, próximo à entrada da Fazenda Água do Bugre. Cerrado",NA,NA,NA,NA,"Fernandes, A","19","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto",NA,NA,NA,NA,"1997","03",NA,NA,"18",NA,NA,NA,NA
"272","2019-11-21 10:04:45-03","IBt","SP","1731","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gomes, F","s.n.","1918","06",NA,"Brasil","São Paulo","Miguel Calmon. Estrada F. Noroeste",NA,NA,NA,NA,"Hoehne, FC","02","Avanhandava","-49.9500007629395","-21.4599990844727",NA,NA,"19377","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 10:04:45-03","IBt","SP","285708","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Tamashiro, JY; Galvão, JC","439","1994","02",NA,"Brasil","São Paulo","Cerrado do Valério",NA,NA,NA,NA,"Fernandes, A","06","Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,NA,NA,"1997","03",NA,NA,"18",NA,NA,NA,NA
"274","2020-11-05 09:51:35-03","IBt","SP","289135","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Bernacci, LC; Sciamarelli; Moreira; Andrade, JC; Belinello; Silva; Soares","1787","1995","05",NA,"Brasil","São Paulo","Fazenda CFM (ingleses), cerrado",NA,NA,NA,NA,"Fernandes, A","17","Magda","-50.2200012207031","-20.6399993896484",NA,NA,"20042","auto",NA,NA,NA,NA,"1997","03",NA,NA,"18",NA,NA,NA,NA
"275","2019-11-21 10:04:45-03","IBt","SP","123414","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Moura, C","91","1963","01",NA,"Brasil","São Paulo","Cultivada na fazenda Experimental do IBEC em Matão",NA,NA,NA,NA,"Mattos, NF","18","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 10:04:45-03","IBt","SP","140202","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Norris, DO","206","1964","04",NA,"Brasil","São Paulo","Near city of Matão, grassy roadbank in cerrado vegetation region",NA,NA,"SP026021","SP026021","Mantovani, W","29","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 10:04:45-03","IBt","SP","154276","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Kühn, E","s.n.","1972","08",NA,"Brasil","São Paulo","Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Mantovani, W","31","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:04:45-03","IBt","SP","185688","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Barros, F","612","1981","02",NA,"Brasil","São Paulo","Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Fernandes, A; Nunes, E","05","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1997","06",NA,NA,"25",NA,NA,NA,NA
"279","2019-11-21 10:04:45-03","IBt","SP","168471","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W; Sugiyama, M","1619","1981","01",NA,"Brasil","São Paulo","Martinho Prado, Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Mantovani, W","27","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1981","01",NA,NA,"27",NA,NA,NA,NA
"280","2019-11-21 10:04:45-03","IBt","SP","167876","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W","1333","1980","11",NA,"Brasil","São Paulo","Martinho Prado, Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Mantovani, W","19","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1981","03",NA,NA,"31",NA,NA,NA,NA
"281","2019-11-21 10:04:45-03","IBt","SP","167655","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W","1183","1980","10",NA,"Brasil","São Paulo","Martinho Prado, Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Mantovani, W","15","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1981","03",NA,NA,"31",NA,NA,NA,NA
"282","2019-11-21 10:04:45-03","IBt","SP","167653","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Mantovani, W","1211","1980","10",NA,"Brasil","São Paulo","Martinho Prado, Fazenda Campininha. Estação Experimental de Mogi Guaçu",NA,NA,NA,NA,"Mantovani, W","16","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1981","03",NA,NA,"31",NA,NA,NA,NA
"283","2019-11-21 10:04:45-03","IBt","SP","13292","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Loefgren, A","CGG4468",NA,NA,NA,"Brasil","São Paulo","Paranapanema.",NA,NA,"SP006502","SP006502","Hoehne, FC",NA,"Paranapanema","-48.7200012207031","-23.3799991607666",NA,NA,"29740","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:04:45-03","IBt","SP","350975","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Longhi Wagner, HM; Boechat, SC; Araújo, AC; et al.","3252","1996","01",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,NA,NA,"Silva, RR","26","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"2005","11",NA,NA,"11",NA,NA,NA,NA
"285","2019-11-21 10:04:45-03","IBt","SP","180190","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Kirizawa, M","874","1982","11",NA,"Brasil","São Paulo","Cerrado de Emas",NA,NA,NA,NA,"Mantovani, W","21","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1982","11",NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:04:45-03","IBt","SP","232396","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Barros, F","404","1980","09",NA,"Brasil","São Paulo","Estrada Pirassununga-Emas",NA,NA,NA,NA,"Fernandes, A; Nunes, E","23","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"24621","auto",NA,NA,NA,NA,"1997","07",NA,NA,"01",NA,NA,NA,NA
"287","2019-11-21 10:04:45-03","IBt","SP","81019","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Kuhlmann, M","4137","1957","05",NA,"Brasil","São Paulo","Horto Florestal. Cerrado",NA,NA,NA,NA,"Mantovani, W","22","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,"27881","auto",NA,NA,NA,NA,"1982","08",NA,NA,NA,NA,NA,NA,NA
"288","2010-08-16 16:39:13-03","GH","HU-HERB","GH 00058458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Bentham","George Gardner","2098","1839",NA,"South America","Brazil","Piaui","[Near Oeiras]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"2098",NA,NA,"undetermined"
"289","2010-08-16 16:39:13-03","GH","HU-HERB","GH 00058459","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Bentham","George Gardner","2098","1839",NA,"South America","Brazil","Piaui","[Near Oeiras]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"2098",NA,NA,"undetermined"
"290","2010-08-16 16:39:13-03","GH","HU-HERB","GH 00058456","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Bentham","George Gardner","2099","1839",NA,"South America","Brazil","Piaui","[Near Oeiras]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora","Isotype",NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA,"undetermined"
"291","2010-08-16 16:39:13-03","GH","HU-HERB","GH 00058457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Bentham","George Gardner","2099","1839",NA,"South America","Brazil","Piaui","[Near Oeiras]","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflora","Isotype",NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA,"undetermined"
