"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"50","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.1169663","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"Glaziou AFM",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1169663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1169663","NL-L1169663",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.2319720","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","10","17","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2319720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2319720","NL-L2319720",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0459334",NA,NA,NA
"52","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.1169676","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","10","17","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1169676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1169676","NL-L1169676",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.2319719","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith LB; Smith SF",NA,NA,NA,"Hatschbach GG",NA,"1967","11","21","Brazil","Paraná",NA,"Picadao Cambara - Col. Limeira",NA,NA,NA,NA,NA,NA,"Mata pluvial, encosta de morro<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2319719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2319719","NL-L2319719",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0459333",NA,NA,NA
"54","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.2319721","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith LB",NA,NA,NA,"Reitz R; Klein RM",NA,"1959","03","13","Brazil","Santa Catarina",NA,"Alto Matador, Rio do Sul",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2319721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2319721","NL-L2319721",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0459335",NA,NA,NA
"55","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.2319722","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Smith LB",NA,NA,NA,"Reitz R; Klein RM",NA,"1959","10","30","Brazil","Santa Catarina",NA,"Sanga de Areia, Jacinto Machado",NA,NA,NA,NA,NA,NA,"Mata<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2319722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2319722","NL-L2319722",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","L 0459336",NA,NA,NA
"56","2020-02-08 10:21:32-03","NBC","NL-BOTANY","WAG.1210546","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Hatschbach GG",NA,"1971","02","25","Brazil",NA,NA,"Turvo (mun. Guarapuava) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1210546 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1210546","NL-WAG1210546",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L 0369988","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200369988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0369988",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L 0465455","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200465455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0465455",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","U 12587",NA,NA,NA
"59","2020-02-08 10:21:32-03","NBC","NL-BOTANY","L.1079935","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079935","NL-L1079935",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0055779 | Uw 14212",NA,NA,NA
"60","2020-02-08 10:21:37-03","NBC","NL-BOTANY","L.1079936","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079936","NL-L1079936",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14212",NA,NA,NA
"61","2020-02-08 10:21:37-03","NBC","NL-BOTANY","L.1079937","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079937 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079937","NL-L1079937",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12587",NA,NA,NA
"62","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U 0055780","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055780",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw 14212",NA,NA,NA
"63","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U 0254606","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserve",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200254606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0254606",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14212",NA,NA,NA
"64","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U 0254608","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserva",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200254608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0254608",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14145",NA,NA,NA
"65","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U 0254610","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Fazenda Reserva",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200254610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0254610",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14150",NA,NA,NA
"66","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U 0291993","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200291993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0291993",NA,NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12587",NA,NA,NA
"67","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U.1584683","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","09","Brazil",NA,NA,"Est. Parana. Moist pinhal (Araucaria wood), Fazenda Reserva, ca. 85 km S.W. of Guarapuava.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584683","NL-U1584683",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U.1584684","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","16","Brazil",NA,NA,"Est. Parana. Forest on morro North of Barbaqua.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584684","NL-U1584684",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U.1584685","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","14","Brazil",NA,NA,"Est. Parana. Bella Vista, Serra do Mar.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584685","NL-U1584685",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U.1584686","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","03","08","Brazil",NA,NA,"Est. Parana. Fazenda Reserva ca. 85 km S.W. of Guarapuava. Slope forest towards Rio Iguacu.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584686","NL-U1584686",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:21:37-03","NBC","NL-BOTANY","U.1584687","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Warb.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1954","10","14","Brazil",NA,NA,"Plantas de Santa Catarina. Mata da Cia. Hering, Plumenau.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584687","NL-U1584687",NA,"Proteales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-11-04 11:19:11-03","ESALQ","ESA","29082","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","598.0","1995","12","16","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029082",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:19:11-03","ESALQ","ESA","28877","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","723.0","1996","03","12","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028877",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:19:11-03","ESALQ","ESA","26994","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","289.0","1993","10","21","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026994",NA,"Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:19:11-03","ESALQ","ESA","68821","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Souza, V.C.",NA,NA,NA,"Moraes, P.L.R.","2336.0","2002","01","16","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA068821",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:19:11-03","ESALQ","ESA","22478","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Souza, V.C.",NA,NA,NA,"Barreto, K.D. et al.","3080.0","1994","10","19","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA022478",NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:19:11-03","ESALQ","ESA","80753","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Franco, G.C.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","733.0","2002","04","25","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Trilha da Represa.","-47.9900016784668","-23.8700008392334","-47,989,722","-24,058,333",NA,NA,"Árvore, cerca de 15 m de altura. Frutos imaturos verde.","ESA080753",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:19:11-03","ESALQ","ESA","80752","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Franco, G.C.",NA,NA,NA,"Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","707.0","2002","04","23","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira. Borda de Floresta Ombrófila Densa Baixo Montana","-47.9199981689453","-24.3799991607666","-47,993,056","-24,056,389","112","112","Árvore de 8 m. Fruto imaturo verde-escuro.","ESA080752",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:19:11-03","ESALQ","ESA","128946","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Colletta, G.D. et al.","2014",NA,NA,"Colletta, G.D.","1362.0","2014","04","14","Brasil","São Paulo","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 7m, frutos esverdeados","ESA128946",NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"80","2020-11-04 11:19:11-03","ESALQ","ESA","34710","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","1996","01","01","Silva, J.M. ; Saldanha, J.","1776.0","1996","11","01","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"ESA034710",NA,"Magnoliophyta",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:19:11-03","ESALQ","ESA","34989","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.","1997.0","1991","11","28","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA034989",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:19:11-03","ESALQ","ESA","85055","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Rodrigues, R.R.",NA,NA,NA,"Viani, R.A.G.; Souza, S.C.P.M.; Gusson, E.; Cavallari Neto, M.; Melo, A.C.G.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","159.0","2003","04","18","Brasil","São Paulo","Iporanga","Parque Estadual Intervales, Trilha do Carmo Acima, em direção aos Três Córregos, trecho com intensa extração seletiva de palmito e madeira, com poucas espécies finais da sucessão, com melhora no final da trilha (2 km).","-48.4","-24.3","-48.4","-24.3",NA,NA,"Arvoreta, 3m, frutos imaturos verde-amarelados","ESA085055",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:19:11-03","ESALQ","ESA","14560","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Martins, F.R. et al.","1481.0","1981","12","01","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"ESA014560",NA,"Magnoliophyta",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:19:11-03","ESALQ","ESA","65202","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Sampaio, D.; Maltez, H.M.; Silva, C.; Almeida, A.; Silva, M.M.R.","43.0","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA065202",NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:19:11-03","ESALQ","ESA","15395","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Rodrigues, R.R.",NA,NA,NA,"Souza, V.C. et al.","5987.0","1994","04","23","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,"ESA015395",NA,"Magnoliophyta",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:19:11-03","ESALQ","ESA","29079","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","298.0","1995","08","24","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029079",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:19:11-03","ESALQ","ESA","104548","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Aguiar, O.T.","2002","03","17","Aguiar, O.T.","1150.0","2002","03","12","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104548",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:19:11-03","ESALQ","ESA","26995","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","247.0","1993","10","03","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026995",NA,"Magnoliophyta",NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:19:11-03","ESALQ","ESA","123729","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Ivanauskas, N.M.","2013","05","01","Colletta, G.D. ; Ferreira, M.A.P.","1117.0","2013","05","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 6m","ESA123729",NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"90","2020-11-04 11:19:11-03","ESALQ","ESA","99564","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","selowii","Meliosma selowii",NA,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","5003.0","2004","01","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA099564",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"91","2020-11-04 11:19:11-03","ESALQ","ESA","83252","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","2001","01","01","Hatschbach, G. et al.","72720.0","2001","11","27","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"ESA083252",NA,"Magnoliophyta",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"92","2020-11-04 11:19:11-03","ESALQ","ESA","37426","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G.","1995","01","01","Silva, J.M. ; Sobral, M.","1212.0","1993","01","14","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA037426",NA,"Magnoliophyta",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"93","2020-11-04 11:19:11-03","ESALQ","ESA","128451","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Ivanauskas, N.M. & Souza, V.C.","2013","03","26","Polisel, R.T.","1078.0","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31","-24.02","-47.31","-24.02","516","516","Planta jovem de 1,5 m de altura.","ESA128451",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 11:19:11-03","ESALQ","ESA","128450","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"Lombardi, J.A.","2013","04","18","Kuntz, J.","1006.0","2013","03","31","Brasil","São Paulo","Tapiraí","UHE Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2km. Floresta Ombrófila Densa.","-47.34643","-24.02923","-47.34643","-24.02923","422","422","Árvore ca. 18 m alt. Frutos verde-escuros.","ESA128450",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
