"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"677","2020-12-11 11:40:46-03","UFMG","BHCB","25649","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-12-11 11:40:46-03","UFMG","BHCB","25649","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-12-11 11:40:46-03","UFMG","BHCB","24873","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-12-11 11:40:46-03","UFMG","BHCB","24873","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Perdizes","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-12-11 11:40:46-03","UFMG","BHCB","35590","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Rio Novo","14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2020-12-11 11:40:46-03","UFMG","BHCB","35590","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Rio Novo","14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2020-12-11 11:40:46-03","UFMG","BHCB","62934","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Mota, RC da","Southern America","Brasil",NA,NA,"Planta coletada em mata seca; árvore.",NA,"366","2001","01","26","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-45.8333015441895","-18.3383007049561",NA,NA,NA,NA,"São Gonçalo do Abaeté","75342","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2020-12-11 11:40:46-03","UFMG","BHCB","16013","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Pedralli, G; et al.","Southern America","Brasil",NA,NA,NA,NA,"s.n.","1986","10","17","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-12-11 11:40:46-03","UFMG","BHCB","36495","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,"Matozinhos","20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-12-11 11:40:46-03","UFMG","BHCB","72700","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Barreto, HLM","Southern America","Brasil",NA,NA,"Arbusto, 1,50 metros, frequência regular; Sujo","BHCB043795","3647","1933","01","17","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Cardoso.","-43.937801361084","-19.9207992553711",NA,NA,"BHCB043795",NA,"Belo Horizonte","17082","auto",NA,NA,"1933",NA,NA,NA,NA,NA,NA
"687","2020-12-11 11:40:46-03","UFMG","BHCB","23405","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Tameirão Neto, E","Southern America","Brasil",NA,NA,NA,NA,"s.n.","1990","11","21","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-12-11 11:40:46-03","UFMG","BHCB","23405","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Tameirão Neto, E","Southern America","Brasil",NA,NA,NA,NA,"s.n.","1990","11","21","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-12-11 11:40:46-03","UFMG","BHCB","41750","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Oliveira, JE","Southern America","Brasil",NA,NA,"Capão. Árvore 3 m, frutos verdes",NA,"s.n.","1943","05","03","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Fazenda Boa Vista.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Montes Claros","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-12-11 11:40:46-03","UFMG","BHCB","44230","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Silva, V da","Southern America","Brasil",NA,NA,"Cerrado","BHCB009485","8","1998","11","25","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Fazenda Itapoã.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Paraopeba","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2020-12-11 11:40:46-03","UFMG","BHCB","72701","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Barreto, HLM","Southern America","Brasil",NA,NA,"Arbusto, 3 metros, flor alva, pouco frequente; Capão","BHCB043796","10536","1940","01","06","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Lagoa de Dona Ignácia.","-43.7449989318848","-19.513599395752",NA,NA,"BHCB043796",NA,"Jaboticatubas","31264","auto",NA,NA,"1940",NA,NA,NA,NA,NA,NA
"692","2020-12-11 11:40:46-03","UFMG","BHCB","5307","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Grandi, TSM; et al.","Southern America","Brasil",NA,NA,"Terrestre;arbusto;",NA,"s.n.","1984","05","22","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-12-11 11:40:46-03","UFMG","BHCB","72699","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Barreto, HLM","Southern America","Brasil",NA,NA,"Arbusto, 1,50 metros, muito frequente; Sujo","BHCB043794","3645","1932","11","21","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,NA,"BHCB043794",NA,"Belo Horizonte","17082","auto",NA,NA,"1932",NA,NA,NA,NA,NA,NA
"694","2020-12-11 11:40:46-03","UFMG","BHCB","40846","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","UHE de Queimado.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"Unaí","97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-12-11 11:40:46-03","UFMG","BHCB","36236","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia",NA,"Southern America","Brasil",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","UHE de Queimado.","-46.9061012268066","-16.3575000762939",NA,NA,NA,NA,"Unaí","97926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-12-11 11:40:46-03","UFMG","BHCB","72697","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Barreto, HLM","Southern America","Brasil",NA,NA,"Arbusto; 3,00 metros; muito frequente; Sujo","BHCB043792","3643","1932","11","08","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Vila Indepêndencia","-43.937801361084","-19.9207992553711",NA,NA,"BHCB043792",NA,"Belo Horizonte","17082","auto",NA,NA,"1932",NA,NA,NA,NA,NA,NA
"697","2020-12-11 11:40:46-03","UFMG","BHCB","72698","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Barreto, HLM","Southern America","Brasil",NA,NA,"Arbusto; 2,00 metos; muito frequente; Sujo","BHCB043793","3644","1932","11","10","Dicotyledon",NA,"(Benth.) Müll.Arg.",NA,"Minas Gerais","Vila Indepêndencia","-43.937801361084","-19.9207992553711",NA,NA,"BHCB043793",NA,"Belo Horizonte","17082","auto",NA,NA,"1932",NA,NA,NA,NA,NA,NA
"698","2020-03-11 09:01:36-03","URCA","HCDAL","12498","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Souza, J F O",NA,"Brasil",NA,NA,"Arbustiva ca. 3m; flor de cor amarela clara; folhas opostas cruzadas.; Caatinga",NA,"HCDAL12498","2016","03","19",NA,NA,"(Benth.) Benth. & Hook . f. ex Müll. Arg.","Sousa, J F O","Pernambuco","Serra da Mata Nova, Chapadado Araripe","-39.466667","-7.468361","899","899",NA,NA,"Moreilândia",NA,NA,"-39.466667","-7.468361","2017","05","11",NA,NA,NA,NA
"699","2020-03-11 09:01:36-03","URCA","HCDAL","2820","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Oliveira, J. .G. de",NA,"Brasil",NA,NA,"Árvore ca. 5-6 m de altura; folhas opostas; fruto verde e botões; solo areno-argiloso.; Mata de Encosta",NA,"HCDAL2820","2006","03","19",NA,NA,"(Benth.) Benth. & Hook . f. ex Müll. Arg.","Souza, E. .B.; Marreira, E. .M.","Ceará","Sitio Melo - proximo a trilha principal","-39.30419921875","-7.31111001968384",NA,NA,NA,NA,"Barbalha","22868","auto",NA,NA,"2011","05",NA,NA,NA,NA,NA
"700","2020-03-11 09:01:36-03","URCA","HCDAL","2838","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Oliveira, I. .G. de",NA,"Brasil",NA,NA,"Arbusto ca. 3 m de altura; folhas opostas; furtos verdes imaturos e brancos maduros; solo argilo-arenoso.; Mata Úmida",NA,"HCDAL2838","2006","09","27",NA,NA,"(Benth.) Benth. & Hook . f. ex Müll. Arg.",NA,"Ceará","Sítio Caiana (Cearapi)","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Crato","30071","auto",NA,NA,"2010","11",NA,NA,NA,NA,NA
"701","2020-03-11 09:01:36-03","URCA","HCDAL","2821","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Oliveira, J. .G.",NA,"Brasil",NA,NA,"Arbustivo-arbóreo ca. 7-8 m; folhas opostas; flor branca.; Mata de Encosta",NA,"HCDAL2821","2006","03","19",NA,NA,"(Benth.) Benth. & Hook . f. ex Müll. Arg.","Souza, E. .B.; Marreira, E. .M.","Ceará","Síitio Melo","-39.30419921875","-7.31111001968384",NA,NA,NA,NA,"Barbalha","22868","auto",NA,NA,"2011","05",NA,NA,NA,NA,NA
"702","2020-03-11 09:01:36-03","URCA","HCDAL","1725","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Luz, L. .N.; et al.",NA,"Brasil",NA,NA,"Folhas opostas, simples, coriácea; fruto imaturo; solo areno argiloso.; Mata Úmida",NA,"HCDAL1725","2006","05","18",NA,NA,"(Benth.) Benth. & Hook . f. ex Müll. Arg.",NA,"Ceará","Sítio Coqueiro, encosta da Chapada do Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Crato","30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2021-02-11 17:21:32-03","UFPR","UPCB","89757","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Forzza, R.C. et al.",NA,"Brasil",NA,NA,"Arbusto, 1,5 m alt. Frutos verdes..","UPCB0029268","8703","2015","03","09",NA,NA,"(Benth.) Müll. Arg.","Gomes, M.","Tocantins","Balneário nas margens do rio Palmas","-46.4077987670898","-12.7131004333496",NA,NA,"UPCB0029268",NA,"Aurora do Tocantins","36933","auto",NA,NA,"2016",NA,NA,NA,NA,NA,NA
"704","2021-02-11 17:21:32-03","UFPR","UPCB","38776","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Bicudo, L.R.H.",NA,"Brasil",NA,NA,"1,8m de altura, cálice verde, corola branca. Mata secundária, margem do rio. Alt.: 262m..",NA,"197","1998","10","15",NA,NA,"(Benth.) Benth. & Hook.f. ex Müll.Arg.",NA,"São Paulo","Estrada Santo Anastácio-Teodoro Sampaio, Rio Paraná, 21°54'37.3S 52°12'17.4W","-52.204722","-21.910278",NA,NA,NA,NA,"Teodoro Sampaio",NA,NA,"-52.204722","-21.910278",NA,NA,NA,NA,NA,NA,NA
"705","2021-02-11 17:21:32-03","UFPR","UPCB","38777","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Amaral Jr., A.",NA,"Brasil",NA,NA,"Arbusto 3m, com flores brancas perfumadas e frutos verdes. Remanescente de vegetação à margem da estrada..",NA,"144","1998","10","14",NA,NA,"(Benth.) Benth. & Hook.f. ex Müll.Arg.",NA,"Mato Grosso do Sul","Estrada Brasilândia-Bataguassu, 3,5km de Brasilândia, 21°19'18.7S 52°05'13.4W","-52.086944","-21.321667",NA,NA,NA,NA,"Brasilândia",NA,NA,"-52.086944","-21.321667",NA,NA,NA,NA,NA,NA,NA
"706","2021-02-11 17:21:32-03","UFPR","UPCB","89767","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Forzza, R.C. et al.",NA,"Brasil",NA,NA,"Arbusto, 1,8 m alt. Frutos verdes. Habitat: Cerrado.","UPCB0029332","8612","2015","03","07",NA,NA,"(Benth.) Müll. Arg.","Gomes, M.","Tocantins","Base da Serra da Natividade","-47.711111","-11.666944","294","294","UPCB0029332",NA,"Natividade",NA,NA,"-47.711111","-11.666944","2016",NA,NA,NA,NA,NA,NA
"707","2021-02-11 17:21:32-03","UFPR","UPCB","38775","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Manara, M.P.",NA,"Brasil",NA,NA,"Arvoreta com 2m, frutos..",NA,"72","1998","06","20",NA,NA,"(Benth.) Benth. & Hook.f. ex Müll.Arg.",NA,"São Paulo","Destilaria abandonada","-51.4799995422363","-20.8700008392334",NA,NA,NA,NA,"Castilho","37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-02-11 17:21:32-03","UFPR","UPCB","42715","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Cordeiro, I.",NA,"Brasil",NA,NA,"Arbusto a arvoreta, até 5m, flores alvas, fortemente odoríferas. Mata ombrófila de planície, muito comum na área, crescendo à beira das trilhas..",NA,"1980","1999","12","02",NA,NA,"(Benth.) Benth. & Hook.f. ex Müll.Arg.","Anunciação, E.A.","Paraná","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Guaraqueçaba","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2008-05-27 22:02:00-03","MO","MOBOT","1127197","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Elsa M. Zardini|W. Cardozo","South America","Paraguay",NA,NA,NA,NA,"Zardini 44903","1996","6","12",NA,NA,"(Benth.) Benth. & Hook. f.","C.M. Taylor","Amambay","West of colonia indígena Yvy-Jhu. Cerrado forest on red sandy soil.","-56.28694","-22.79166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060","4"
"710","2011-05-06 13:18:00-03","MO","MOBOT","100374665","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Piero G. Delprete|A. Rizzo|H. Dias Ferreira","South America","Brazil",NA,NA,NA,NA,"Delprete 6596","1998","9","12",NA,NA,"(Benth.) Müll. Arg.",NA,"Goiás","Estação Florestal de Experimentação - IBAMA (EFLEX).","-48.6081008911133","-16.658899307251",NA,NA,NA,NA,"Silvânia","46044","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"711","2016-10-25 11:50:00-02","MO","MOBOT","3100812","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Elizabeth L. Taylor|Carlos S. Rosário|M.R. dos Santos","South America","Brazil",NA,NA,NA,NA,"Daly 1820","1981","12","8",NA,NA,"(Benth.) Müll. Arg.","C. M. Taylor","Amazonas","Serra dos Carajas, Azul, near camp at Serra Norte, 22km NW then 10-15km SW;","-50.4666667","-5.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"712","2009-02-05 03:32:00-02","MO","MOBOT","1091431","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","L. Painter","South America","Bolivia",NA,NA,NA,NA,"Painter 25","1996","8","3",NA,NA,"(Benth.) Müll. Arg.",NA,"Santa Cruz","Lago Caimán. Bosque Igapo.","-60.9","-13.58333","520.00000000",NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"713","2016-10-25 11:51:00-02","MO","MOBOT","3103317","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","George Eiten|Liene T. Eiten","South America","Brazil",NA,NA,NA,NA,"Eiten 8792","1968","9","16",NA,NA,"(Benth.) Müll. Arg.","C. M. Taylor","Mato Grosso","Serra do Roncador; Mun de Barra do Garcas; 260km along new road NNE of village of Xavantina at Royal Society-Royal Geographic Society-Royal Geographic Society Base Camp","-51.75","-12.85","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"714","2011-06-08 17:16:00-03","MO","MOBOT","100335634","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","José Steinbach","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 7254a","1925","10","2",NA,NA,"(Benth.) Müll. Arg.","R.C. Foster","Santa Cruz","Campo Region; Buena Vista","-63.7166667","-17.45",NA,NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"715","2016-10-25 13:34:00-02","MO","MOBOT","100252619","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Nur Ritter|Garrett E. Crow","South America","Bolivia",NA,NA,NA,NA,"Ritter 1129","1994","6","1",NA,NA,"(Benth.) Müll. Arg.","C. M. Taylor","Cochabamba","Town of Chimore, Currichi between the community f Senda F and the Río Chimore.","-65.0969444","-16.8605556","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"716","2011-06-17 17:02:00-03","MO","MOBOT","100335632","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","José Steinbach","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 3098","1916","10","18",NA,NA,"(Benth.) Müll. Arg.","R.C. Foster","Santa Cruz","Buenavista","-63.75","-17.5833333","450.00000000",NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"717","2011-06-08 17:16:00-03","MO","MOBOT","100335633","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","José Steinbach","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6685a","1924","11","17",NA,NA,"(Benth.) Müll. Arg.","R.C. Foster","Santa Cruz","Buena Vista","-63.75","-17.5833333","450.00000000",NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"718","2011-05-05 10:04:00-03","MO","MOBOT","100374058","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","South America","Brazil",NA,NA,NA,NA,"Delprete 6851","1998","10","14",NA,NA,"(Benth.) Müll. Arg.","P.G. Delprete","Goiás","Perto de Cachoeira das Samambaias, Rio das Samambaias.","-51.7833333","-16.9","700.00000000",NA,NA,NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"719","2011-05-05 10:54:00-03","MO","MOBOT","100374120","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Piero G. Delprete|A. Rizzo|Vera L. Gomes-Klein","South America","Brazil",NA,NA,NA,NA,"Delprete 6842","1998","10","12",NA,NA,"(Benth.) Müll. Arg.","P.G. Delprete","Goiás","Serra dos Caiapos, estrada Caiapônia-Montevidiu, 5-20 km de Caiapônia.","-51.7333333","-17.0833333","680.00000000","700.00000000",NA,NA,"Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"720","2011-05-06 11:40:00-03","MO","MOBOT","100374650","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Piero G. Delprete|A. Rizzo|L. Jr. Alves da Silva.","South America","Brazil",NA,NA,NA,NA,"Delprete 6736","1998","9","21",NA,NA,"(Benth.) Müll. Arg.","P.G. Delprete","Goiás","São Jorge. Chapada dos Veadeiros, Vale do Rio Preto.","-47.8333333","-14.3333333","830.00000000",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"721","2011-05-06 13:03:00-03","MO","MOBOT","100374659","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Piero G. Delprete|A. Rizzo|A.L. dos Santos","South America","Brazil",NA,NA,NA,NA,"Delprete 6701","1998","9","19",NA,NA,"(Benth.) Müll. Arg.","P.G. Delprete","Goiás","São Jorge, estrada para Vale da Lua.","-47.7666667","-14.1666667","870.00000000",NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"722","2018-06-27 05:25:00-03","MO","MOBOT","100768445","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Freddy Zenteno|J. Gonzales|J. Valda","South America","Bolivia",NA,NA,NA,NA,"Zenteno Ruiz 8614","2009","6","12",NA,NA,"(Benth.) Müll. Arg.","F. Zenteno-R.","La Paz","Alto Madidi, al Norte del río Madidi a 16.5 km. En linea recta al Oeste del poblado de Santa Maria. Campamento Chachuela. Islotes 13 y 16.","-67.4394444","-12.7202778","168.00000000",NA,NA,NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"723","2019-12-03 14:19:00-03","MO","MOBOT","101039090","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Michael H. Nee","South America","Bolivia",NA,NA,NA,NA,"Nee 58814","2011","12","28",NA,NA,"(Benth.) Müll. Arg.","C.M. Taylor (MO)","Santa Cruz","Vic. Balneario Itapemí, 4.2 km (by air) SSE of plaza central of Ascención de Guarayos.","-63.1725","-15.9258334","225.00000000",NA,NA,NA,"Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
