"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2020-02-08 10:31:30-03","NBC","NL-BOTANY","L.2119047","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","07","11","Brazil","Paraná",NA,"Rio Cachoeirinha.",NA,NA,NA,NA,NA,NA,"NL-L2119047","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2119047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Sapindales",NA,"Southern America",NA,"NL-L2119047",NA,"Magnoliopsidae",NA,NA,NA
"46","2020-02-08 10:31:30-03","NBC","NL-BOTANY","U.1582292","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Silva LAM; Santos TS; Hage JL",NA,"1978","04","19","Brazil",NA,NA,"Ilhéus-Bahia, km 6 da Rod BR 415, trecho Itapetinga/Itroró. Faz. Barra da Negra, Mancha de capoeira dentro da pastaria.",NA,NA,NA,NA,NA,NA,"NL-U1582292","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582292 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Sapindales",NA,"Southern America",NA,"NL-U1582292",NA,"Magnoliopsidae",NA,NA,NA
"47","2020-02-08 10:31:30-03","NBC","NL-BOTANY","U.1582294","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Gomes JC; Mattos A de",NA,"1962","07","18","Brazil",NA,NA,"Paraná, laboto, Fazeunta do Remauzo.",NA,NA,NA,NA,NA,NA,"NL-U1582294","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582294 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Sapindales",NA,"Southern America",NA,"NL-U1582294",NA,"Magnoliopsidae",NA,NA,NA
"48","2020-11-04 11:19:05-03","ESALQ","ESA","4371","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, J.R.","1998","01","01","Catharino, E.L.M.","790.0","1986","06","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004371",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,"ESA004371",NA,NA,NA,NA,NA
"49","2020-11-04 11:19:05-03","ESALQ","ESA","123176","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"Santos, L.B.",NA,NA,NA,"Santos, L.B. ; Gomes, D.G.","508.0","2010","01","13","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna.","-48.439998626709","-22.8799991607666",NA,NA,"750","750","ESA123176",NA,"40412","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:19:05-03","ESALQ","ESA","20507","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, J.R.",NA,NA,NA,"Tamashiro, J.Y. et al.","1179.0","1995","06","13","Brasil","São Paulo","Manduri",NA,"-49.3199996948242","-23",NA,NA,NA,NA,"ESA020507",NA,"17514","auto","Magnoliophyta",NA,NA,NA,NA,"ESA020507",NA,NA,NA,NA,NA
"51","2020-11-04 11:19:05-03","ESALQ","ESA","62168","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Tamashiro, J.Y. & Silva, M.M.R.","1999","01","13","Sampaio, D. et al.","165.0","1999","01","12","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA062168",NA,"34059","auto","Magnoliophyta",NA,NA,NA,NA,"ESA062168",NA,NA,NA,NA,NA
"52","2020-11-04 11:19:05-03","ESALQ","ESA","20124","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, J.R.",NA,NA,NA,"Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","523.0","1995","02","15","Brasil","São Paulo","Mamparra","Reserva Floresta Carlos Botelho, a 2 Km da sedinha, beira de estrada.",NA,NA,NA,NA,NA,NA,"ESA020124","Arbusto, ca 2 m alt.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"ESA020124",NA,NA,NA,NA,NA
"53","2020-11-04 11:19:05-03","ESALQ","ESA","110013","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4578.0",NA,NA,NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA110013",NA,"23314","auto","Magnoliophyta",NA,NA,NA,NA,"ESA110013",NA,NA,NA,NA,NA
"54","2020-11-04 11:19:05-03","ESALQ","ESA","20511","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, J.Y. et al.","1229.0","1995","06","14","Brasil","São Paulo","Taquaras",NA,NA,NA,NA,NA,NA,NA,"ESA020511",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"ESA020511",NA,NA,NA,NA,NA
"55","2020-11-04 11:19:05-03","ESALQ","ESA","19548","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, J.R.","2004","01","01","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2220.0","1994","03","23","Brasil","São Paulo","Anhembi","Fazenda Santa Rita (Agropave). Mata mesófila semidecídua.","-480.203",NA,"-480,203","-22,731,417",NA,NA,"ESA019548","Arvoreta, 3 m alt.; flores verde-claras. Subosque.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"ESA019548",NA,NA,NA,NA,NA
"56","2020-11-04 12:16:08-03","ESALQ","ESA","133120","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","2015","07","09","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.",NA,"2015","07","08","Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","-47.82393","-22.7782","-47.82393","-22.7782","553","553","ESA133120","Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:19:05-03","ESALQ","ESA","91497","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Viani, R.A.G. et al.","472.0","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,"-230.333","-48,183,333","-230,333",NA,NA,"ESA091497",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"ESA091497",NA,NA,NA,NA,NA
"58","2020-11-04 11:19:05-03","ESALQ","ESA","39414","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Rozza, A.F.",NA,NA,NA,"Rozza, A.F.","31.0","1995","05","25","Brasil","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"ESA039414",NA,"26922","auto","Magnoliophyta",NA,NA,NA,NA,"ESA039414",NA,NA,NA,NA,NA
"59","2020-11-04 11:19:05-03","ESALQ","ESA","14994","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Ivanauskas, N.M.","1992","07","23","Ivanauskas, N.M.","14.0","1992","07","23","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA014994",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,"ESA014994",NA,NA,NA,NA,NA
"60","2020-11-04 12:16:08-03","ESALQ","ESA","137113","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Colletta, G. D","2292.0","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do Lago","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA137113","Árvore, 8m (estéril)","23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:16:08-03","ESALQ","ESA","133807","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","St. Hilaire",NA,NA,NA,NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","634.0","2009","04","20","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre. Trilha Guarda da Jaguatirica próximo ao rio Tibagi.","-50.6156005859375","-24.3239002227783","504229","240453",NA,NA,"ESA133807","Árvore de 4m com frutos maduros marrons.","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:19:05-03","ESALQ","ESA","68503","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kozera, C.",NA,NA,NA,"Kozera, C. ; Kozera, O.P.","1111.0","1999","06","12","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"ESA068503",NA,"24916","auto","Magnoliophyta",NA,NA,NA,NA,"ESA068503",NA,NA,NA,NA,NA
"63","2020-11-04 11:19:05-03","ESALQ","ESA","62859","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Medri, C. et al.","508.0","1997","11","08","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"ESA062859",NA,"21990","auto","Magnoliophyta",NA,NA,NA,NA,"ESA062859",NA,NA,NA,NA,NA
"64","2020-11-04 11:19:05-03","ESALQ","ESA","103627","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.","20100.0","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA103627",NA,"23314","auto","Magnoliophyta",NA,NA,NA,NA,"ESA103627",NA,NA,NA,NA,NA
"65","2020-11-04 11:19:05-03","ESALQ","ESA","6657","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R. ; Zandoval, J.A.","1296.0",NA,NA,NA,"Brasil","São Paulo","Ipeúna",NA,"-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"ESA006657",NA,"12906","auto","Magnoliophyta",NA,NA,NA,NA,"ESA006657",NA,NA,NA,NA,NA
"66","2020-11-04 11:19:05-03","ESALQ","ESA","14700","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Ivanauskas, N.M.","1992","07","23","Ivanauskas, N.M.",NA,"1992","07","23","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA014700",NA,"44778","auto","Magnoliophyta",NA,NA,NA,NA,"ESA014700",NA,NA,NA,NA,NA
"67","2020-11-04 11:19:05-03","ESALQ","ESA","112087","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"Aguirre, G.H. et al.",NA,NA,NA,"Aguirre, G.H.",NA,"2007","10","24","Brasil","São Paulo","Quatá",NA,"-50.689998626709","-22.2399997711182",NA,NA,NA,NA,"ESA112087",NA,"24407","auto","Magnoliophyta",NA,NA,NA,NA,"ESA112087",NA,NA,NA,NA,NA
"68","2020-11-19 10:25:18-03","CPAP","CPAP","3633","PreserverdSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","Saint-Hilaire","L. A. Skorupa","1996","06",NA,"Salis, S. M.","91","1987","01","23","Brasil","SP","Brotas","Fazenda Santa Elisa as margens do rio Jacaré-Pepira-Mirim","-49.833333","-22.25","49°50' W","22°15' S","620","620",NA,"Árvore 5m de altura. FLOR: amarela. FRUTO: esverdeado deiscente. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: quase plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:25:18-03","CPAP","CPAP","3632","PreserverdSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","Saint-Hilaire","L. A. Skorupa","1996","06",NA,"Salis, S. M.","74","1986","12","16","Brasil","SP","Brotas","Fazenda Santa Elisa as margens do rio Jacaré-Pepira-Mirim","-49.833333","-22.25","49°50' W","22°15' S","620","620",NA,"Árvore 3,5m de altura. FLOR: amarelinha. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: quase plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:32:41-03","IAP","PACA-AGP","85439","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","A. T. Dias","1996","04",NA,"C. Chagas e Silva et al.",NA,"1995","10","04","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"PACA085439","árvore com 7,0m alt.; botões florais verdes; frutos imaturos de cor verde. Fenofase: fruto imaturo Hábito: árvore","21990","auto","Magnoliophyta","Santalales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"71","2020-12-20 21:19:22-03","UFV","VIC","039457","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Ferreira, W.M.; et al.","14575","1983","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC039457","Árvore de ca de 3-4 m, só frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,"VIC039457",NA,NA,NA,NA,NA
"72","2021-04-07 11:48:28-03","UFMS","CGMS","23703","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.R. Pirani","2010",NA,NA,"C. Chagas e Silva; et al.",NA,"1995","10","04","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"CGMS1053111","Fruto imaturo verde. Botões florais verdes.","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:40:30-03","UNICAMP","UEC","107775","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","165","1999","01","12","Brazil","São Paulo","Sete Barras","Núcleo Saibadela (Intervales), na trilha da encosta, atrás da casa de pesquisa.","-48.214167","-24.225278","-48.214167","-24.225278",NA,NA,"UEC086407","Árvore; botões verdes.; Floresta Ombrófila Densa. Floresta baixo montana (sobre relevo declivoso).",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC086407","pauciflorus",NA,NA,NA,NA
"74","2021-03-01 16:40:30-03","UNICAMP","UEC","25546","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1229","1995","06","14","Brazil","São Paulo","Taquaras","Gruta das Águas Virtuosas.","-49.377806","-23.390889","-49.377806","-23.390889",NA,NA,"UEC105235","Arvoreta de 5m.; flores vermelhas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC105235","pauciflorus",NA,NA,NA,NA
"75","2021-03-01 16:40:30-03","UNICAMP","UEC","072904","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1229","1995","06","14","Brazil","São Paulo","Taquaras","Gruta das Águas Virtuosas.","-49.377806","-23.390889","-49.377806","-23.390889",NA,NA,"UEC086414","Arvoreta de 5m.; flores vermelhas.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC086414","pauciflorus",NA,NA,NA,NA
"76","2021-03-01 16:40:30-03","UNICAMP","UEC","35743","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Kaastra, RC","1977",NA,NA,"Correa-Gomes Junior, J","118143","1972","07","18","Brazil","Paraná",NA,"Lobato, Fazenda do Remanso, Irmãos Ferraz.",NA,NA,NA,NA,NA,NA,"UEC031394","Árvore 10 metros, xiloteca nº 4638",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC031394","pauciflorus",NA,NA,NA,NA
"77","2021-03-01 16:40:30-03","UNICAMP","UEC","44084","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY; Gabrielli, AC; Santos, FAM; Rodrigues, RR","18778","1986","12","02","Brazil","São Paulo","Teodoro Samapaio","Reserva do Morro do Diabo.",NA,NA,NA,NA,NA,NA,"UEC086411","Arvoreta de 5 a 6, com frutos imaturos.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC086411","pauciflorus",NA,NA,NA,NA
"78","2021-03-01 16:40:30-03","UNICAMP","UEC","71591","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Pirani, JR; Cordeiro, I; Garcia, RF","3233","1994","07","05","Brazil","São Paulo","Gália","Estação Ecológicade Caetetus (Estação Ecol. Olavo Smaral Ferraz) .","-49.5","-22.25","-49.5","-22.25",NA,NA,"UEC031395","Árvore com 7m de altura, DAP 20cm. Folhagem verde escura. Frutossecos. Espécie frequente.; Mata tropical semi-decídua.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC031395","pauciflorus",NA,NA,NA,NA
"79","2021-03-01 16:40:30-03","UNICAMP","UEC","71876","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1179","1995","06","13","Brazil","São Paulo","Manduri","Horto Florestal de Manduri.","-49.356944","-23.009472","-49.356944","-23.009472",NA,NA,"UEC031391","Árvore de 8m, frutos velhos.",NA,NA,"Magnoliopsida",NA,NA,NA,NA,"UEC031391","pauciflorus",NA,NA,NA,NA
"80","2021-03-01 16:40:30-03","UNICAMP","UEC","14233","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Hatschbach, G",NA,NA,NA,"Hatschbach, G","39295","1976","11","20","Brazil","Paraná","Joaquim Távora","Arredores.","-49.9047012329102","-23.4993991851807",NA,NA,NA,NA,"UEC031388","Árvore de 6m de altura.; Mata do interior do Canion.","21735","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031388","pauciflorus",NA,NA,NA,NA
"81","2021-03-01 16:40:30-03","UNICAMP","UEC","55155","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Beituz, RM; Souza, NS","11389","1987","08","07","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC031397","Ramo florido em tronco A5- de altura.","24916","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031397","pauciflorus",NA,NA,NA,NA
"82","2021-03-01 16:40:30-03","UNICAMP","UEC","110194","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Kozera, C","1999","07",NA,"Kozera, C; et al.","1109","1999","05","29","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC031396","Arbusto com ca. de 1m de altura.; Sub-Bosqu, Floresta Ombrófila densa de encosta.","24916","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031396","pauciflorus",NA,NA,NA,NA
"83","2021-03-01 16:40:30-03","UNICAMP","UEC","54133","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Britez, RM","1986",NA,NA,"Britez, RM","758","1986","06","28","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC081562","Árvore com flores alvacentas e frutos.; Engalhada por baixo da floresta.","24916","auto","Magnoliopsida",NA,NA,NA,NA,"UEC081562","pauciflorus",NA,NA,NA,NA
"84","2021-03-01 16:40:30-03","UNICAMP","UEC","51599","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Beituz, RM; Souza, NS","s.n.","1986","05","01","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim, ilha do mel.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC031398","Arbusto de 2m, flores alvacentas, com frutos imaturos e secos.; Floresta.","24916","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031398","pauciflorus",NA,NA,NA,NA
"85","2021-03-01 16:40:30-03","UNICAMP","UEC","54051","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Britez, RM","1987","05","12","Britez, RM","1444","1987","04","24","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC031387","Árvore de 4m, CAP 30cm, com flores e frutos.; Sub-bosque da floresta de encosta.","24916","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031387","pauciflorus",NA,NA,NA,NA
"86","2021-03-01 16:40:30-03","UNICAMP","UEC","46781","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Sallis, SM; Lieberg, SA","19238","1987","01","23","Brazil","São Paulo","Brotas","Fazenda Santa Elisa.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"UEC086413","Árvore com 5m, com frutos secos (infrutescência).; Mata ciliar do Rio Jacaré-Pepira-Mirim.","26585","auto","Magnoliopsida",NA,NA,NA,NA,"UEC086413","pauciflorus",NA,NA,NA,NA
"87","2021-03-01 16:40:30-03","UNICAMP","UEC","46787","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Sallis, SM; Lieberg, SA","19231","1986","12","06","Brazil","São Paulo","Brotas","Fazenda Santa Elisa.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"UEC086409","Árvore com 3,5m e com botões e flores amarelas.; Mata ciliar do Rio Jacaré-Pepira-Mirim.","26585","auto","Magnoliopsida",NA,NA,NA,NA,"UEC086409","pauciflorus",NA,NA,NA,NA
"88","2021-03-01 16:40:30-03","UNICAMP","UEC","52722","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1998","11",NA,"Sallis, SM; Lieberg, SA","67","1986","12","09","Brazil","São Paulo","Brotas","Fazenda Santa Elisa, Rio Jacaré-Pepira.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"UEC086408","Árvore com 4 metros, com botões.; Mata ciliar.","26585","auto","Magnoliopsida",NA,NA,NA,NA,"UEC086408","pauciflorus",NA,NA,NA,NA
"89","2021-03-01 16:40:30-03","UNICAMP","UEC","96931","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Rozza, AF",NA,NA,NA,"Rozza, AF","31","1995","05","25","Brazil","São Paulo","Matão","Fazenda Cambuhy, seguindo pela antiga trilha de extração de madeira.","-48.3600006103516","-21.6000003814697",NA,NA,NA,NA,"UEC031393","Árvore de 3,5 m de altura, com forte cheiro de arruda.; Interior da Mata.","26922","auto","Magnoliopsida",NA,NA,NA,NA,"UEC031393","pauciflorus",NA,NA,NA,NA
