"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","1031472","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1965","12","16","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1154277' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031472","Distrito Federal","Córrego Landím, ca. 20 km N. of Brasília","-47.9167","-15.60256",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","F. Markgraf","11349","Brasília","NY01031472_01",NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00748728","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1968","01","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880523' target='other'> <mi>dwc_moreinfo</mi></a>","NY00748728","Goiás","15 km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Corumbá. Serra dos Pirineus.","-48.77","-15.8",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. P. Hedin","18582","Cocalzinho de Goiás","NY00748728_01",NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01405290","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","G. T. Prance","1964","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2266896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405290","Mato Grosso","50 km north of Chavantina, Rio Vau. Serra do Roncador","-52.1583","-14.0503",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"59337","Água Boa","NY01405290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","777968","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","F. C. Hoehne","1936","10","06","South America","Brazil","sheet",NA,"Coll. no. 8290 fide US sheet, J. P. Hedin, 2000 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777968","São Paulo","Sao Paulo, Alto da Serra",NA,NA,NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","s.n.",NA,"NY00777968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","380599","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica apiculata","G. Gardner",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596801' target='other'> <mi>dwc_moreinfo</mi></a>","NY00380599","Piauí",NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales","Peyr.",NA,"VII.2494",NA,"NY00380599_01","isotype",NA,NA,"apiculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1031386","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","J. A. Ratter","1976","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151482' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031386","Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower. (Cabeceira do Córrego Capitinga)","-47.9294","-15.7797",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"R.3528","Brasília","NY01031386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1031371","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","G. Gardner",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151238' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031371",NA,"Prov. Goyaz",NA,NA,NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","VII3045",NA,"NY01031371_01 NY01031371_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","626484","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. F. M. Glaziou",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626484","Rio de Janeiro",NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","w17486",NA,"NY00626484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","626485","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","S. de V. A. Pessôa","1990","06","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626485","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima, Sitio Fazenda Velha. Caminho para Pedra Sao Caetano, início da trilha a esquerda.","-42.5311012268066","-22.2819004058838",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","502","Nova Friburgo","NY00626485_01 NY00626485_02",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626508","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. Dik","1993","10","06","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626508","Orellana","[Napo: Orellana] Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, km 53-60.","-76.47","-0.8",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. P. Hedin","740",NA,NA,NA,"230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1031380","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","G. Schaller","1977","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151470' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031380","Mato Grosso","Fazenda Acurizal; Rio Paraguai; Pantanal.","-57.53","-17.87",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","S. H. K. Keel","62",NA,"NY01031380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","777974","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","O. Handro","1933","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748647' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777974","São Paulo","Nativa no Parque do Estado e Jardim Botânico","-46.621883","-23.654505",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. P. Hedin","s.n.","Sao Paulo","NY00777974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1031378","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R. de Lemos Fróes","1946","04","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151457' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031378","Maranhão","Estrada da Maióba.","-44.0542","-2.5619",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. P. Hedin","21575","São José de Ribamar","NY01031378_01 NY01031378_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1551078","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","P. Acevedo-Rodríguez","2008","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1908820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551078","Amazonas","Along Rio Negro","-67.06236","0.14569",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","M. T. Strong","14610","São Gabriel da Cachoeira","NY01551078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1031377","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R. de Lemos Fróes","1939","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151456' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031377","Maranhão","Island of São Luiz.","-44.201115","-2.577323",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","11786","São Luís","NY01031377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1031375","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","S. Tsugaru","1987","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151454' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031375","Mato Grosso","near Tapurah, 500 km NNW from Cuiaba.","-56.4458","-14.4086",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","B-1877","Diamantino","NY01031375_01 NY01031375_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02899282","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","D. C. Daly","2001","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626568' target='other'> <mi>dwc_moreinfo</mi></a>","NY02899282","Acre","Rio Purus, right bank, Estirao Tauari (Igarapé Tauari).","-70.5061","-9.4892",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","11019","Santa Rosa do Purus","NY02899282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02207568","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","M. T. V. do A. Campos","1989","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2340257' target='other'> <mi>dwc_moreinfo</mi></a>","NY02207568","Amazonas","Ca. 90 km. NNE de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 21 km leste na ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica de Fragmentos Florestais. Reserva No. 3402, acampamento Cabo Frio.","-59.9048156","-2.4341821",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"38","Manaus","NY02207568_01",NA,"50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","777975","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R. Reitz","1956","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777975","Santa Catarina","Hôrto Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","L. B. Smith","3399","Ibirama","NY00777975_01",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02207570","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","S. A. da M. Souza","1987","02","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2340260' target='other'> <mi>dwc_moreinfo</mi></a>","NY02207570","Pará","Rio Xingu, ilha do Bacabal.","-52.2064","-3.20333",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"1237","Altamira","NY02207570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1031373","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","C. E. O. Kuntze",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151452' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031373","Mato Grosso do Sul","Corumba","-57.6531","-19.0094",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","s.n.","Corumbá","NY01031373_01 NY01031373_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1031376","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","D. R. Hunt","1966","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151455' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031376","Distrito Federal","30 km. south of Brasilia on road to Belo Horizonte.","-47.9294","-15.7797",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"6659","Brasília","NY01031376_01",NA,"900","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 14:56:00-03","NY","NYBG","626507","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","M. Toledo","1994","11","17","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626507","Santa Cruz","Región de Lomerío; a 200m al E de la plaza de la Comunidad de Palmira, camino a la Comunidad El Puquio.","-61.9347","-16.7525",NA,NA,NA,"Celastrales",NA,"M. Toledo","459","Ñuflo de Chávez",NA,NA,"300","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1031382","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. Macedo","1950","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151473' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031382","Minas Gerais","Praião.","-49.465","-18.9692",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","2542","Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","777977","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R. Reitz","1954","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777977","Santa Catarina","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","1842","Itajaí","NY00777977_01",NA,"50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1031400","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","W. W. Thomas","1985","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151511' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031400","Mato Grosso","Pantananl, 7-12 km SW of Rio Cassangé on rd to Porto Jofre (MT 060)","-56.95","-16.95",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","4568","Poconé","NY01031400_01 NY01031400_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02207569","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","C. A. Cid Ferreira","1987","04","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2340258' target='other'> <mi>dwc_moreinfo</mi></a>","NY02207569","Rondônia","BR-429 entre o Rio Machado e a cidade de Alvorada do Oeste a 22 Km da cidade.","-62.333333","-11.25",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"8947","Alvorada d'Oeste","NY02207569_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1031390","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1965","12","16","South America","Brazil","sheet",NA,"Fruit separate. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151499' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031390","Distrito Federal","Córrego Landím, ca. 20 km N. of Brasília","-47.9167","-15.60256",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","F. Markgraf","11349","Brasília","NY01031390_01",NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1031394","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1966","07","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151504' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031394","Distrito Federal","Fazenda Vargem Bonita, ca. 10km. S. of Brasília, road to Belo Horizonte.","-47.78","-15.85",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. M. W. Mennega","18280","Brasília","NY01031394_01 NY01031394_02",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1582945","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","H. S. Irwin","1965","11","18","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1067724' target='other'> <mi>dwc_moreinfo</mi></a>","NY01582945","Goiás","Serra do Rio Preto, ca. 12 km E. of Cabeceiras","-46.8713","-15.8",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","10433","Cabeceiras","NY01582945_01 NY01582945_02",NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","777976","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R. Reitz","1954","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777976","Santa Catarina","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","A. C. Smith","1890","Itajaí","NY00777976_01",NA,"10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","777969","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. F. M. Glaziou",NA,NA,NA,"South America","Brazil",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777969","Rio de Janeiro",NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","12160",NA,"NY00777969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","626486","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","S. de V. A. Pessôa","1990","06","01","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=748650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626486","Rio de Janeiro","Reserva Ecológica Municipal de Macaé de Cima, Sitio Fazenda Velha. Caminho para Pedra Sao Caetano, início da trilha a esquerda.","-42.5311012268066","-22.2819004058838",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","J. A. Lombardi","502","Nova Friburgo","NY00626486_01",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1031383","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","B. Dubs","1987","09","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1151475' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031383","Mato Grosso do Sul","Fazenda Salina, Pantanal do Rio Negro, floodplain of Rio Negro.","-56.17","-19.5",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don","B. Dubs","366",NA,"NY01031383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02206428","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","S. A. Mori","1984","12","31","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2341466' target='other'> <mi>dwc_moreinfo</mi></a>","NY02206428","Amapá","Riozinho, 122 km NW of Porto Grande on the highway Perimetral Norte (BR210).","-53.25","1.35",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G.Don",NA,"17588","Macapá","NY02206428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
