"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"722","2017-11-24 14:11:36-02","UFLA","ESAL","19986","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Ana Luiza Freitas",NA,NA,NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2017-11-24 14:11:36-02","UFLA","ESAL","27126","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meirelles, L",NA,NA,NA,"Coelho P.; Batista, TA; Naves, A R","12",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore; ; ; fruto pilosos, galho marron, pecíolo avermelhado",NA,NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2017-11-24 14:11:36-02","UFLA","ESAL","27152","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","F.S. Meyer",NA,NA,NA,"Batista, TA; Naves, A R","308",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore; 8m; flores com sepalas verde cobertas por pelos branco;",NA,NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2017-11-24 14:11:36-02","UFLA","ESAL","27984","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meirelles L.",NA,NA,NA,"Coelho, P>","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore; ; ; pilosos, galho marron",NA,NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2017-11-24 14:11:36-02","UFLA","ESAL","20660","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Ana Luiza Freitas",NA,NA,NA,"Silva, AC; Van den Berg, E","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; 5, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2017-11-24 14:11:36-02","UFLA","ESAL","7268","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Melo, PHA; Gomes, DJS; Pompeu, PV","2808",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, trilha do Leãozinho do fontanário do Leãozinho ao Recanto Japonês","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"arbusto; 5 m; roxa;; floresta",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2017-11-24 14:11:36-02","UFLA","ESAL","2078","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","A.L. Freitas",NA,NA,NA,"Luiz A. R. Vilarinhos","s.n.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2020-06-25 16:06:21-03","FUVATES","HVAT","2894","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","A. A. de Oliveira","2010","04","26","M. Verdi; D. H. Klettenberg; G. Klemz","3979","2010","03","15","Brasil","Santa Catarina","Orleans","Brusque do Sul.","-49.489444","-28.607222","-49º29'22''W","-28º36'26''S",NA,NA,"Arbórea, flor lilás.; Florística IFFSC 118, FOD, est. suc.: médio de regeneração","HVAT00002894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-12-19 11:19:43-03","UFG","UFG","11238","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.) Cogn.","Chiea, S.A.C.","1983","07",NA,"Hoehne, W.","6180","1967","04","18","Brasil","São Paulo","São Paulo","Serra Paranapiacaba, Floresta Estádual Carlos Botelho, limite sul da reserva.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore fina 20cm de altura, 20cm de diametro; flores roseas, brancas quando novas.","UFG011238",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2021-03-01 11:49:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.)","Sobral, M",NA,NA,NA,"Santos, IA","1551","1992","03","15","Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2021-03-01 11:49:17-03","UFPE","UFP","23783","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","(Cham.)","Sobral, M",NA,NA,NA,"Santos, IA","1551","1992","03","15","Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Mata Atlântica.","UFP023783",NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-09-12 05:00:02-03","US","US","2325463","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","9628","1960","4","23","Brazil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,"950",NA,NA,"US01906068","US01906068_01 US01906068_02",NA,"Myrtales","South America - Neotropics",NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"734","2020-09-12 05:00:02-03","US","US","1342155","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. Regnell","II/105",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"US01906028","US01906028_01 US01906028_02",NA,"Myrtales","South America - Neotropics",NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"735","2020-09-12 05:00:02-03","US","US","1361588","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. F. Regnell","105","1861","4","12","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"US01906026","US01906026_01 US01906026_02",NA,"Myrtales","South America - Neotropics",NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"736","2020-09-12 05:00:02-03","US","US","2615570","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"F. C. Hoehne","s.n.","1932","4","4","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico (Parque do Estado)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906043","US01906043_01 US01906043_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"737","2020-09-12 05:00:02-03","US","US","2732996","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. M. Klein & -- Bresolin","10953","1973","3","27","Brazil","Santa Catarina","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,"350",NA,NA,"US01906060","US01906060_01 US01906060_02",NA,"Myrtales","South America - Neotropics",NA,NA,"29971","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"738","2020-09-12 05:00:02-03","US","US","2617556","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"L. Dombrowski","3406","1971","4","6","Brazil","Paraná","Quatro Barras","Beira da estrada","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"US01906047","US01906047_01 US01906047_02",NA,"Myrtales","South America - Neotropics",NA,NA,"17116","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"739","2020-09-12 05:00:02-03","US","US","3314322","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"L. Rodrigues","25","1970","4","8","Brazil","São Paulo","São Paulo","Cultivada no Parque do Estado e Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906036","US01906036_01 US01906036_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"740","2020-09-12 05:00:02-03","US","US","1055251","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"P. K. Dusén","9583","1918","7","17","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"US01906054","US01906054_01 US01906054_02",NA,"Myrtales","South America - Neotropics",NA,NA,"44368","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"741","2020-09-12 05:00:02-03","US","US","2325462","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","9584","1960","3","18","Brazil","Santa Catarina","Sombrio","Sanga da Areia","-49.61669921875","-29.113899230957",NA,NA,"10",NA,NA,"US01906069","US01906069_01 US01906069_02",NA,"Myrtales","South America - Neotropics",NA,NA,"16515","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"742","2020-09-12 05:00:02-03","US","US","480584","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"F. Sello","1717",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01906032","US01906032_01 US01906032_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"743","2020-09-12 05:00:02-03","US","US","3424701","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"C. Marchetto","16","2001","3","1","Brazil","Rio Grande do Sul","Caxias do Sul","Cidade Universitária","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,"US01906056","US01906056_01 US01906056_02",NA,"Myrtales","South America - Neotropics",NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"744","2020-09-12 05:00:02-03","US","US","1544328","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"F. C. Hoehne","117","1917","5","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01906045","US01906045_01 US01906045_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"745","2020-09-12 05:00:02-03","US","US","2734081","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"C. Pereira","126","1971","4","10","Brazil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"US01906034","US01906034_01 US01906034_02",NA,"Myrtales","South America - Neotropics",NA,NA,"15567","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"746","2020-09-12 05:00:02-03","US","US","3546879","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Schnell","8670","1958","8",NA,"Brazil","São Paulo","São Paulo","Serra do Mar. Alto da Serra","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906038","US01906038_01 US01906038_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"747","2020-09-12 05:00:02-03","US","US","2622871","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"L. Lanstyak","172","1938","6",NA,"Brazil","Rio de Janeiro","Itatiaia","Mauá","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"US01906024","US01906024_01 US01906024_02",NA,"Myrtales","South America - Neotropics",NA,NA,"19648","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"748","2020-09-12 05:00:02-03","US","US","2561955","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","18152","1968","6","1","Brazil","Santa Catarina","Anitápolis","Campo do Maracujá","-49.1286010742188","-27.9018993377686",NA,NA,"900",NA,NA,"US01906065","US01906065_01 US01906065_02",NA,"Myrtales","South America - Neotropics",NA,NA,"20462","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"749","2020-09-12 05:00:02-03","US","US","2566917","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"G. Hatschbach","16255","1967","4","7","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US01906050","US01906050_01 US01906050_02",NA,"Myrtales","South America - Neotropics",NA,NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"750","2020-09-12 05:00:02-03","US","US","1951754","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,NA,"3007","1937","4","30","Brazil","São Paulo","São Paulo","Estrada nova da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906041","US01906041_01 US01906041_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"751","2020-09-12 05:00:02-03","US","US","2623494","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"-- Brade","16292","1940","6","13","Brazil","Rio de Janeiro","Teresópolis","Garajus","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"US01906023","US01906023_01 US01906023_02",NA,"Myrtales","South America - Neotropics",NA,NA,"38539","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"752","2020-09-12 05:00:02-03","US","US","2732995","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. M. Klein & -- Bresolin","10121","1972","2","23","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,"US01906062","US01906062_01 US01906062_02",NA,"Myrtales","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"753","2020-09-12 05:00:02-03","US","US","2622878","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"P. Campos Porto","3163","1937","11","5","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"US01906042","US01906042_01 US01906042_02",NA,"Myrtales","South America - Neotropics",NA,NA,"21048","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"754","2020-09-12 05:00:02-03","US","US","2321062","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"L. Smith & Klein, R.","12333","1957","4","3","Brazil","Santa Catarina","Lauro Muller","Rain forest, 2 Km west of Lauro Muller","-49.3967018127441","-28.3927993774414",NA,NA,"300","500",NA,"US01906072","US01906072_01 US01906072_02",NA,"Myrtales","South America - Neotropics",NA,NA,"15992","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"755","2020-09-12 05:00:02-03","US","US","2321021","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","8580","1959","3","13","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"800",NA,NA,"US01906070","US01906070_01 US01906070_02",NA,"Myrtales","South America - Neotropics",NA,NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"756","2020-09-12 05:00:02-03","US","US","2734072","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"P. Occhioni","4900","1972","5","10","Brazil","Rio de Janeiro","Resende","Estado do Rio - Mauá","-44.4467010498047","-22.468900680542",NA,NA,"1200",NA,NA,"US01906020","US01906020_01 US01906020_02",NA,"Myrtales","South America - Neotropics",NA,NA,"36089","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"757","2020-09-12 05:00:02-03","US","US","3186711","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Wasum","s.n.","1989","5","28","Brazil","Rio Grande do Sul","Caxias do Sul","Cultivada","-51.1794013977051","-29.1681003570557",NA,NA,"750",NA,NA,"US01906058","US01906058_01 US01906058_02",NA,"Myrtales","South America - Neotropics",NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"758","2020-09-12 05:00:02-03","US","US","1342153","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"S. E. Henschen","II 105","1868","3","18","Brazil","Minas Gerais","Caldas","Prope Rio Verde","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,"US01906025","US01906025_01 US01906025_02",NA,"Myrtales","South America - Neotropics",NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"759","2020-09-12 05:00:02-03","US","US","2623345","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. C. Brade","20672","1951","4","21","Brazil","São Paulo","São Paulo","Serra da Bocaina","-46.6300010681152","-23.5400009155273",NA,NA,"1700","1800",NA,"US01906040","US01906040_01 US01906040_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"760","2020-09-12 05:00:02-03","US","US","1055250","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"P. K. Dusén","11699","1911","4","24","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"US01906053","US01906053_01 US01906053_02",NA,"Myrtales","South America - Neotropics",NA,NA,"44368","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"761","2020-09-12 05:00:02-03","US","US","2615573","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"O. Handro","777","1958","5","29","Brazil","São Paulo","São José do Barreiro","Serra da Bocaina","-44.5699996948242","-22.6399993896484",NA,NA,"1800",NA,NA,"US01906039","US01906039_01 US01906039_02",NA,"Myrtales","South America - Neotropics",NA,NA,"30784","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"762","2020-09-12 05:00:02-03","US","US","3321146","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. Butzke & -. Novari","s.n.","1995","11","6","Brazil","Rio Grande do Sul","Erechim","Perímetro urbano","-52.2738990783691","-27.6341991424561",NA,NA,"780",NA,NA,"US01906057","US01906057_01 US01906057_02",NA,"Myrtales","South America - Neotropics",NA,NA,"46790","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"763","2020-09-12 05:00:02-03","US","US","2623347","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. C. Brade & S. Araujo","19058","1948","5","10","Brazil","Minas Gerais","Passa Quatro",NA,"-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"US01906022","US01906022_01 US01906022_02",NA,"Myrtales","South America - Neotropics",NA,NA,"17293","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"764","2020-09-12 05:00:02-03","US","US","3194609","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"L. Williams","18726","1958","4","16","Brazil",NA,NA,"Serra São Luiz, 50km out of Timbatuba",NA,NA,NA,NA,"1050",NA,NA,"US01906021","US01906021_01 US01906021_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"765","2020-09-12 05:00:02-03","US","US","2321019","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. Reitz & D. Klein","3951","1951","4","2","Brazil","Santa Catarina","Rio do Sul","Estrada Serra Alta - Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,"US01906076","US01906076_01 US01906076_02",NA,"Myrtales","South America - Neotropics",NA,NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"766","2020-09-12 05:00:02-03","US","US","2102383","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"B. Rambo & B. Rambo","52217","1952","4","14","Brazil","Rio Grande do Sul","São Francisco de Paula","Taimbesinho p. S. Frsco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"US01906059","US01906059_01 US01906059_02",NA,"Myrtales","South America - Neotropics",NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"767","2020-09-12 05:00:02-03","US","US","2623342","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J. G. Kuhlmann","201","1929","4","6","Brazil","São Paulo","São Paulo","Alto da Serra da Bocaina","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01906044","US01906044_01 US01906044_02",NA,"Myrtales","South America - Neotropics",NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"768","2020-09-12 05:00:02-03","US","US","2617508","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9292","1971","4","14","Brazil","Santa Catarina","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"800",NA,NA,"US01906064","US01906064_01 US01906064_02",NA,"Myrtales","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"769","2020-09-12 05:00:02-03","US","US","1342167","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"-- Widgren","s.n.","1905","1","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01906029","US01906029_01 US01906029_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"770","2020-09-12 05:00:02-03","US","US","1342154","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A. Regnell","II/105","1861","4","12","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01906027","US01906027_01 US01906027_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"771","2020-09-12 05:00:02-03","US","US","2757974","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"M. Kuhlmann","4485","1959","3","4","Brazil","São Paulo","Santo André","Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"US01906037","US01906037_01 US01906037_02",NA,"Myrtales","South America - Neotropics",NA,NA,"27258","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
