"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"224","2019-08-27 13:31:22-03","IAP","PACA-AGP","39403","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","Rambo, B.",NA,"1949","01","03","Brasil","RS","Porto Alegre","Itapoã, Lami","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in silvula campestri Fenofase: flor","PACA039403",NA,"1983","05",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"29946","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"225","2019-08-27 13:31:22-03","IAP","PACA-AGP","57385","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","Camargo, O. R.","52a","1955","12","23","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Habitat: in silva Fenofase: estéril","PACA057385",NA,"2002","07",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"37819","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"226","2019-08-27 13:31:25-03","IAP","PACA-AGP","97409","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mondin & Pozzer","V. Pozzer",NA,"2003","05","01","Brasil","RS","Santana da Boa Vista","Meia Lua","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"HASU 17325 Hábito: árvore","PACA097409",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"47489","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"227","2019-08-27 13:31:22-03","IAP","PACA-AGP","69297","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","J. Mattos","Sehnem, A.","8577","1965","12","11","Brasil","RS","São Lourenço do Sul","Faz. Crisanto Soares","-51.9782981872559","-31.3652992248535",NA,NA,"20","20","Habitat: in silva campestri Hábito: árvore","PACA069297",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"48842","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"228","2019-08-27 13:31:25-03","IAP","PACA-AGP","99155","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","J. Mattos","Sehnem, A.","8577","1965","12","11","Brasil","RS","São Lourenço do Sul","Faz. Crisanto Soares","-51.9782981872559","-31.3652992248535",NA,NA,"20","20","Habitat: In silva campestri Hábito: arbor","PACA099155",NA,"1973",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"48842","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"229","2019-08-27 13:31:22-03","IAP","PACA-AGP","114477.1","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, C.L.","M. Vergara",NA,"2001","05","17","Brasil","RS","Viamão","Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"PACA114477-1",NA,"2019","05","09","Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"230","2019-08-27 13:31:25-03","IAP","PACA-AGP","99972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","(O. Berg) D. Legrand","Z. F. Soares","Backes, A.",NA,"1975","03","19","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;Plantas do Morro do Coco, n° 501. Habitat: Frequênte no interior da floresta. Hábito: árvore","PACA099972",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. opaca","41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"231","2019-08-27 13:31:25-03","IAP","PACA-AGP","99900","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","(O. Berg) D. Legrand","Z. F. Soares","Backes, A.",NA,"1975","10","06","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;HAS 14947.&nf;Plantas do Morro do Coco, n° 849. Habitat: Frequênte na floresta. Hábito: árvore","PACA099900",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. opaca","41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"232","2019-08-27 13:31:25-03","IAP","PACA-AGP","94517","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Backes, A.","310","1976","01","02","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HED 2829&nf;HAS 14936&nf;Muito freqüente Fenofase: flor Hábito: arbusto","PACA094517",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"233","2019-08-27 13:31:22-03","IAP","PACA-AGP","64738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. D. Legrand","Reitz & Klein","14497","1962","12","22","Brasil","SC","Lages","Capão Alto","-50.326099395752","-27.8160991668701",NA,NA,"900","900","15m de altura e flor branca. Fruto vermelho. Habitat: pinhal Hábito: árvore","PACA064738",NA,"1963",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"70701","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"234","2019-08-27 13:31:25-03","IAP","PACA-AGP","104307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Jagmin, N.",NA,"1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"Xiloteca nº 500","PACA104307",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"235","2019-08-27 13:31:22-03","IAP","PACA-AGP","106663","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","M. Verdi & S. Dreveck","11","2007","11","12","Brasil","SC","Mafra","Butia dos Lageados","-49.949995","-26.190038","-49,949995","-26,190038",NA,NA,"Coleta extra IFFSC.FOM. [Coord.Orig.UTM: 604916 S, 7102846] Fenofase: botão floral","PACA106663",NA,"2008","04","01","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"236","2019-08-27 13:31:22-03","IAP","PACA-AGP","115348","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M.L. Paz, V. Graeff, M.F. Parode & V. R.P. da Silva","M. L. Paz","2","2014","09","23","Brasil","RS","Palmares do Sul","Fazenda Marcelina","-50.3447","-30.37045","50° 20.682'W","30° 22.227'S",NA,NA,"Habitat: Restinga","PACA115348",NA,"2014","09","30","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"237","2019-08-27 13:31:22-03","IAP","PACA-AGP","117909","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, C.L.","Schneider, P.H.",NA,"2015","03","26","Brasil","RS","Novo Hamburgo","Baixo Sinos","-51.08435","-29.734417","51º5.061'W","29º44.065'S",NA,NA,"Hábito: terrícola","PACA117909",NA,"2019","02","25","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"238","2019-08-27 13:31:22-03","IAP","PACA-AGP","117910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, C.L.","Schneider, P.H.",NA,"2015","03","26","Brasil","RS","Novo Hamburgo","Baixo Sinos","-51.08435","-29.734417","51º5.061'W","29º44.065'S",NA,NA,"Hábito: terrícola","PACA117910",NA,"2019","02","25","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"239","2019-08-27 13:31:22-03","IAP","PACA-AGP","117913","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Schneider, P.H.","Schneider, P.H.",NA,"2015","05","15","Brasil","RS","Santo Antônio da Patrulha","Alto Sinos","-50.685017","-29.711017","50º41.101'W","29º42.661'S",NA,NA,"Hábito: terrícola","PACA117913",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"240","2019-08-27 13:31:22-03","IAP","PACA-AGP","70577","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","M. Sobral","5421a","1987","01",NA,"Brasil","RS","Canguçu","junto à BR 392","-52.75","-31.5","52º45'W","31º30'S",NA,NA,"2-3m de altura e flores brancas. Herb. ICN sem nº. Habitat: beira de mata Hábito: arbusto","PACA070577",NA,"1987",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"241","2019-08-27 13:31:25-03","IAP","PACA-AGP","94521","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Mondin","C. Mondin et al.","2038","2000","10","02","Brasil","RS","Quintão","Lagoa da Porteira",NA,NA,NA,NA,NA,NA,"HASU 10512","PACA094521",NA,"2000","10",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"242","2019-08-27 13:31:25-03","IAP","PACA-AGP","99241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","J. Mauhs","Mauhs, J.",NA,"1994","07","03","Brasil","RS",NA,"Parcão",NA,NA,NA,NA,NA,NA,"HASU 10022 Habitat: Beira do mato Fenofase: fruto Hábito: arvoreta","PACA099241",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"243","2019-08-27 13:31:22-03","IAP","PACA-AGP","36893","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, C.L.","Hatschbach, G.","583","1947","01","09","Brasil","PR","Castro","Estrada do Cerne, Km 116-117, Campos de Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"8m de altura e flor branca. Habitat: in silva campestri Fenofase: flor Hábito: árvore","PACA036893",NA,"2019","05","09","Magnoliophyta","Myrtales",NA,NA,NA,"50779","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"244","2019-08-27 13:31:22-03","IAP","PACA-AGP","94508","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Mondin","Mondin, C.","2193","2001","04","06","Brasil","RS","Arroio do Sal","Baln. Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"HASU 12302 Habitat: Na mata arenosa, em borda","PACA094508",NA,"2001","04",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"15157","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"245","2019-08-27 13:31:22-03","IAP","PACA-AGP","94507","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Stephen F. Smith","R. Wasum et al.",NA,"1997","12","13","Brasil","RS","Caçapava do Sul","Rio Camaquã - Passo da Barquinha","-53.4914016723633","-30.5121994018555",NA,NA,"300","300","HASU 6584&nf;HUCS 12223 Habitat: Em beira de estrada","PACA094507",NA,"1998","02",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"50525","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"246","2019-08-27 13:31:22-03","IAP","PACA-AGP","94512","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Mondin","C. Mondin & A. Iob","1767","1999","01","20","Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"HASU 7233&nf;c/ ca. 3,5 m alt. Habitat: Maricasal","PACA094512",NA,"1999","07",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"49429","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"247","2019-08-27 13:31:25-03","IAP","PACA-AGP","94520","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Mondin","C. Mondin & A. Iob","1916","1999","12","18","Brasil","RS","Camaquã","Pacheca, Ilha de Santo Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"HASU 10651&nf;C/ ca; 4m alt. Habitat: Mata de branquilho Hábito: árvore","PACA094520",NA,"2000","04",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"49429","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"248","2019-08-27 13:31:22-03","IAP","PACA-AGP","94509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Mondin","C. Mondin et al.","1848","1999","07","30","Brasil","RS","Camaquã","Pacheca, Ilha de Sto Antonio","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"HASU 14726&nf;Com ca. 5m de altura Fenofase: frutos imaturos Hábito: árvore","PACA094509",NA,"1999","07",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"49429","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"249","2019-08-27 13:31:22-03","IAP","PACA-AGP","70354","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","J. A. Jarenkow","637","1987","01","21","Brasil","RS","Canguçu","cerca de 3Km a oeste da sede do município, próximo à BR 392","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"5m de altura e flores brancas. Herb. PEL 9675. Hábito: árvore","PACA070354",NA,"1987","01",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"68702","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"250","2019-08-27 13:31:22-03","IAP","PACA-AGP","86700","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","L. Baretta","L. Baretta",NA,"2001","10","24","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Folha. Habitat: borda de mata de restinga","PACA086700",NA,"2003",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"251","2019-08-27 13:31:22-03","IAP","PACA-AGP","86641","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","L. Baretta & J. Mahus","L. Baretta",NA,"2001","10","24","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Folha. Habitat: borda de mata de restinga","PACA086641",NA,"2001",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"252","2019-08-27 13:31:22-03","IAP","PACA-AGP","86640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","L. Baretta & J. Mahus","L. Baretta",NA,"2001","08","21","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Folha Habitat: borda de mata de restinga","PACA086640",NA,"2001",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"253","2019-08-27 13:31:22-03","IAP","PACA-AGP","86464","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","J. Mauhs","Mauhs, J.",NA,"2000","07","25","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Folha. Habitat: borda de mata de restinga","PACA086464",NA,"2001",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"254","2019-08-27 13:31:22-03","IAP","PACA-AGP","86368","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","j. mauhs","Mauhs, J.",NA,"1999","12","16","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: borda de mata de restinga Fenofase: fruto","PACA086368",NA,"2001",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"255","2019-08-27 13:31:22-03","IAP","PACA-AGP","86335","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","J. Mauhs","Mauhs, J.",NA,"2000","10",NA,"Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: borda de mata de restinga Fenofase: folha","PACA086335",NA,"2001",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"256","2019-08-27 13:31:22-03","IAP","PACA-AGP","84806","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","m. sobral","A.R.Osório",NA,"1997","01",NA,"Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: margem leste","PACA084806",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"257","2019-08-27 13:31:22-03","IAP","PACA-AGP","113262","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","F. Gonzatti & M. Grizzon","E. Valduga","115","2011","09","24","Brasil","RS","Palmares do Sul","Lagoa da Porteira.","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","HUCS 38073&nf;abundante Habitat: em mata de restinga Hábito: arbustiva","PACA113262",NA,"2012","02",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"258","2019-08-27 13:31:25-03","IAP","PACA-AGP","99908","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Z. F. Soares","Backes, A.",NA,"1975","02","26","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;HAS 14937.&nf;Plantas do Morro do Coco, n° 364. Habitat: Frequênte na floresta. Hábito: árvore","PACA099908",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"259","2019-08-27 13:31:25-03","IAP","PACA-AGP","99730","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Z. F. Soares","Backes, A.",NA,"1975","03","05","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;Plantas do Morro do Coco, n° 442. Habitat: Frequênte na beira da floresta. Hábito: arbusto","PACA099730",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"260","2019-08-27 13:31:25-03","IAP","PACA-AGP","99580","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Z. F. Soares","Backes, A.",NA,"1975","03","12","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;Plantas do Morro do Coco, n° 470. Habitat: Frequênte na floresta. Hábito: erva","PACA099580",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"261","2019-08-27 13:31:25-03","IAP","PACA-AGP","94516","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Backes, A.","312","1976","01","02","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HEDU 2830&nf;HAS 14935&nf;Com flor freqüente Hábito: arbusto","PACA094516",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"262","2019-08-27 13:31:22-03","IAP","PACA-AGP","94515","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Backes, A.","254","1975","12","01","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HEDU 2833 Habitat: mata Fenofase: flor Hábito: árvore","PACA094515",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"263","2019-08-27 13:31:22-03","IAP","PACA-AGP","94513","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Backes, A.","241","1975","12","01","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HEDU 3019&nf;HAS 14942","PACA094513",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"264","2019-08-27 13:31:22-03","IAP","PACA-AGP","91992","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","M. Sobral","J. G. Kray","80","2003","12","12","Brasil","RS","Viamão","Parque Est. de Itapuã, Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"6m de altura e flores amarelas. ICN 127958. Habitat: próximo aos matacões na beira do mato Hábito: árvore","PACA091992",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"265","2019-08-27 13:31:25-03","IAP","PACA-AGP","85073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis f. opaca","(O. Berg) D. Legrand","J. Mattos","Sehnem, A.","3818","1949","09","01","Brasil","RS","Montenegro","Linha São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumeto Hábito: arbusto","PACA085073",NA,"1988","06",NA,"Magnoliophyta","Myrtales",NA,NA,"f. opaca","21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"266","2019-08-27 13:31:25-03","IAP","PACA-AGP","94518","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis f. uruguayensis","Cambess.","C. Mondin","C. Mondin et al.","1405","1998","08","27","Brasil","RS","Caçapava do Sul","Guaritas, Arroio João Dias","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"HASU 6817&nf;c/ ca. 3 m alt. Habitat: Mata ciliar Hábito: arvoreta","PACA094518",NA,"1998","09",NA,"Magnoliophyta","Myrtales",NA,NA,"f. uruguayensis","50525","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"267","2019-08-27 13:31:25-03","IAP","PACA-AGP","86578","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","(O. Berg) D. Legrand","J. Mattos","Sehnem, A.","3818","1949","09","01","Brasil","RS","Montenegro","Linha São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in dumeto Hábito: arbusto","PACA086578",NA,"1973",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. opaca","21601","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"268","2019-08-27 13:31:25-03","IAP","PACA-AGP","99616","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","(O. Berg) D. Legrand","Z. F. Soares","Backes, A.",NA,"1975","03","05","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HASU s/ n°.&nf;HAS 14950.&nf;Plantas do Morro do Coco, n° 443. Habitat: Frequênte na floresta. Hábito: árvore","PACA099616",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. opaca","41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"269","2019-08-27 13:31:25-03","IAP","PACA-AGP","94523","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis var. opaca","(O. Berg) D. Legrand","J. Mattos","Backes, A.","319","1976","01","02","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HEDU 2839&nf;has 14943&nf;Com flor freqüente Hábito: arbusto","PACA094523",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"var. opaca","41667","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
