"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","00836320","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","26312","1970","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836320","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","Serra da Anta, summit of chapada, ca. 2 km N.W. of Paracatu","NY00836320_01","P. He; P. J. M. Maas","Paracatu","-46.8727","-17.22555","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00836315","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","16028","1966","05","25","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836315","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","Ca. 60 km. N. of Xavantina. Serra do Roncador.","NY00836315_01","P. He; P. J. M. Maas",NA,"-52.15","-14.13","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","378784","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. K. H. Dusén","9731","1910","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378784","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Paraná","Jaguariahyva, in campo","NY00378784_01","P. X. He; P. J. M. Maas","Jaguariaíva","-49.7056","-24.2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00836470","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. von Luetzelburg","26061","1934","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836470","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Ceará","Rio de Araripe, Taboca","NY00836470_01","P. He; P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00836366","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. A. A. dos Santos","1801","1963","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836366","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Distrito Federal","Parque Nacional","NY00836366_01","P. He; P. J. M. Maas","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","378812","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. C. Lindeman","894","1966","04","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732425' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378812","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Paraná","Fazenda Lagoa, S of Rio Ivaí, ca. 15 km E of Sao Tomé. Campo cerrado near airstrip","NY00378812_01","P. X. He; P. J. M. Maas","Sao Tomé","-52.5906","-23.5381","240","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00836383","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","D. Philcox","3065","1967","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836383","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","Road between base camp and main road. Km 264 Xavantina-Cachimbo road","NY00836383_01","P. He; P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","378797","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley","16717","1974","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378797","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","Serra do Curral Feio. 16 km NW of Lagoinha (which is 5.5 km SW of Delfino) on side road to Minas do Mimoso. Small stream with marsh on white sand","NY00378797_01","P. X. He; P. J. M. Maas",NA,"-41.33","-10.37","950","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00836370","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. T. Prance","18891","1973","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921414' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836370","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","Cerradão behind Colegio de Buriti.","NY00836370_01","P. He; P. J. M. Maas","Chapada dos Guimarães","-55.80725","-15.415111","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00836384","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","T. M. Pedersen","15982","1994","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921348' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836384","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso do Sul","About 5km E of Iguatemi, fda. Zoller.","NY00836384_01",NA,"Iguatemi","-54.5608","-23.6806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","378810","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley","18634","1977","02","13","South America","Brazil","sheet",NA,"See fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378810","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","Serra do Sincorá. 15-20 km from Andaraí, along the road to Itaeté which branches East off the road to Mucugé","NY00378810_01","P. X. He; P. J. M. Maas",NA,"-41.2","-12.85","500","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00836361","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","S. A. Mori","16902","1984","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836361","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","Distrito Federal. Municipio de Planaltina, 22 km W of Planaltina. Cerrado Reserve of CPAC (Centro de Pesquisas Agropecuario Cerrados)","NY00836361_01","D. M. Johnson","Planaltina","-47.6142","-15.4531","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00836378","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. R. Anderson","8585","1973","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836378","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","6 km by road N of Gouvêia on road to Diamantina. Serra do Espinhaço.","NY00836378_01","P. He; P. J. M. Maas",NA,"-43.7117","-18.4","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00836321","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","27569","1970","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921201' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836321","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","Serra do Espinhaço, ca. 25 km E. of Diamantina, near Rio Jequití",NA,"P. He; P. J. M. Maas",NA,"-43.50795","-18.1448","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00836391","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. Santos","24288","1963","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921403' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836391","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","Entre Montes Claros e Riacho dos Machados. S. do Espinhaço","NY00836391_01","P. He; P. J. M. Maas",NA,"-43.426363","-16.403631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","378786","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. C. Brade","26296",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378786","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Rio de Janeiro",NA,"NY00378786_01","P. X. He; P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00836373","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. P. Belém","131","1965","01","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836373","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","Rodovia Brasília-Fortaleza; 220 km de Formosa","NY00836373_01","D. M. Johnson","Posse","-46.3692","-14.0933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00836404","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. A. Ratter","R918","1968","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836404","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","8 km NE of the Base Camp of the Expedition.","NY00836404_01","P. He; P. J. M. Maas",NA,"-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","569540","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. Ganev","2432","1993","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732391' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569540","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","Marques, caminho ligando Marques, a estrada Velha da Furna","NY00569540_01","B. L. Stannard","Abaíra","-41.78","-13.37","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00836368","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. W. Thomas","4550","1985","10","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836368","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","Ca. 70 km E of Cuiabá, 5 km SW of São Vicente near Gruta do São Vicente (Casa de Pedra)","NY00836368_01","P. He; P. J. M. Maas","Santo Antônio do Leverger","-55.38","-15.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00836382","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","B. Maguire","44529","1959","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836382","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso do Sul","80 miles out of Campo Grande on road to Sao Paulo","NY00836382_01","P. He; P. J. M. Maas","Ribas do Rio Pardo","-53.7592","-20.4433","457","457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1146753","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. L. Paixão","749","2006","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299390' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146753","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","Pico das Almas. 25 km do centro da cidade em direção a Ponte ddo Coronel, ca. 2 km em direção ao distrito de Mato Grosso, após a Ponte do Coronel.","NY01146753_01","J. A. Kallunki","Rio de Contas","-41.8336","-13.5003","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00836388","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. M. Pires","9079","1963","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836388","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Distrito Federal","Campus da Universidade","NY00836388_01","D. M. Johnson","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00836397","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","S. Tsugaru","B-2050","1987","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836397","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso do Sul","Near Anhanduí, 65 km SSE from Campo Grande, along the Rt. BR-163","NY00836397_01","P. J. M. Maas","Campo Grande","-54.4113","-21.3588","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00836389","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. Goodland","326","1966","05","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836389","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","426.8 km from Brasilia, N Buritizal, Uberaba","NY00836389_01","P. He; P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00836323","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","17764","1966","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836323","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","NY00836323_01","P. J. M. Maas","Caiapônia","-51.8","-17.25","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00836322","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","34693","1972","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836322","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","ca. 15 km S. of Niquelândia","NY00836322_01","P. He; P. J. M. Maas","Niquelândia","-48.45","-14.58557","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00836308","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","5572","1964","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836308","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Distrito Federal","20 km. S. of Brasília on road to Belo Horizonte.","NY00836308_01","P. He; P. J. M. Maas","Brasília","-47.98","-16.03","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00836396","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. S. Santos","25190","1963","09","16","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836396","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","Entre Patos de Minas e Pirapora","NY00836396_01","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","378807","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","S. A. Mori","13369","1980","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00378807","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","A 10 m ao N de Piata","NY00378807_01","P. X. He; P. J. M. Maas","Piata","-41.7728","-13.1519","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00836348","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","28427","1970","03","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836348","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Minas Gerais","Serra do Espinhaço, ca. 10 km S. of São João da Chapada","NY00836348_01","P. He; P. J. M. Maas","Diamantina","-43.7279","-18.13505","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","395958","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley","18634","1977","02","13","South America","Brazil","sheet",NA,"See fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732421' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395958","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Bahia","Serra do Sincorá. 15-20 km from Andaraí, along the road to Itaeté which branches East off the road to Mucugé","NY00395958_01","P. X. He; P. J. M. Maas",NA,"-41.2","-12.85","500","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00836316","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","17646","1966","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921179' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836316","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","Ca. 70 km. S. E. of Aragarças, road to Piranhas. Drainage of the Upper Rio Araguaia.","NY00836316_01","P. He; P. J. M. Maas","Piranhas","-52.03","-16.4","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00836363","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. G. da Silva","6029","1983","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836363","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Mato Grosso","Nobres","NY00836363_01","P. J. M. Maas","Nobres","-56.3272","-14.7206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00836359","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","V. L. Gomes-Klein","3327","1997","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836359","Magnoliophyta","Magnoliales","(A.St.-Hil.) Saff.",NA,"Goiás","Reserva Biológica Prof. José Angelo Rizzo - Serra Dourada, descida do paredao","NY00836359_01","H. Rainer","Mossâmedes","-50.215","-16.1269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
