"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","eventTime","infraspecificEpithet"
"46","2021-03-15 16:37:00-03","NY","NYBG","469104","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. B. Baitello","F. Chagas e Silva","104","1988","09","02","Brazil","Paraná","Londrina","Parque Estadual Mata do Godoy","-51.1628","-23.3106",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469104","NY00469104_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","469125","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","M. Kuhlmann","s.n.","1934","08","16","Brazil","São Paulo","Sao Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469125","NY00469125_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","469089","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","C. A. W. Schwacke","12969","1897","09","07","Brazil","Santa Catarina","Araquari","Itapecá","-48.7219","-26.3703",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287470' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469089","NY00469089_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","778624","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","S. F. Smith","A. Kegler","1374","2002","11","15","Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva.","-50.890537","-29.219297",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778624","NY00778624_01",NA,NA,NA,"780","780","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","469097","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","G. G. Hatschbach","50593","1986","10","04","Brazil","Paraná","Jundiaí do Sul","Fazenda Monte Verde","-50.2475","-23.4369",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469097","NY00469097_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","469108","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","I. de Vattimo","R. M. Klein","5564","1964","08","27","Brazil","Santa Catarina","Xaxim",NA,"-52.5344","-26.9619",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469108","NY00469108_01",NA,NA,NA,"600","600","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","469094","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. C. Lindeman","J. C. Lindeman","2108","1966","08","08","Brazil","Paraná","Cerro Azul","Near Cerro Azul. Valley of Rio Pontagrossa","-49.2608","-24.8236",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469094","NY00469094_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","469109","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","I. de Vattimo","R. Reitz","2059","1954","08","20","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.941177","-26.748537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469109","NY00469109_01",NA,NA,NA,"350","350","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","469096","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","I. de Vattimo","G. G. Hatschbach","5268",NA,NA,NA,"Brazil","Paraná","Telêmaco Borba","Fazenda Clabim, Monte Alegre","-50.6156","-24.3242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469096","NY00469096_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","469129","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"G. Pedralli",NA,"1980","09","13","Brazil","Rio Grande do Sul","Osório","Morro do Poste Shell","-50.2694","-29.8869",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287461' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469129","NY00469129_01",NA,NA,NA,"150","150","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2063498","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"A. P. Cardozo","23","2011","11","12","Brazil","Paraná","Fênix","Parque Estadual Vila Rica do Espiritio Santo","-51.954182","-23.916066",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2499691' target='other'> <mi>dwc_moreinfo</mi></a>","NY02063498","NY02063498_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","469100","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","G. G. Hatschbach","17049","1967","08","28","Brazil","Paraná","Icaraíma","ARio Paraná, Paradao das Arares","-53.6139","-23.3958",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469100","NY00469100_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","469130","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"S. A. C. Chiea","359","1983","09","15","Brazil","São Paulo","Campinas","Souzas","-46.963459","-22.866176",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469130","NY00469130_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1145494","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P. L. R. de Moraes","D. S. Farias","221","1994","05","05","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha Rodolfo Sul. Área FP035. Indivíduo F0329.","-42.283","-22.525",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320073' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145494","NY01145494_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","533234","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","S. F. de Andrade","E. M. Francisco","30493","1999","08","13","Brazil","Paraná","Assaí","Cidade: Assaí","-50.8414","-23.3733",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287428' target='other'> <mi>dwc_moreinfo</mi></a>","NY00533234","NY00533234_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","469120","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","L. B. Smith","11172","1957","02","10","Brazil","Santa Catarina","Campos Novos","E. of Joaçaba 19km. 18-33km west of Campos Novos","-51.2247","-27.4019",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287466' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469120","NY00469120_01",NA,NA,NA,"600","700","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","469135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M. H. Nee","M. H. Nee","47498","1997","12","24","Bolivia","Santa Cruz","Andrés Ibáñez","Along old road from Santa Cruz to Camiri, 3.5 km S of Pedro Lorenzo, and 20 km S of turnoff from Santa Cruz-Samaipata highway.","-63.22","-18.025",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469135",NA,NA,NA,NA,"500","500","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","469127","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","A. Löfgren","10514","1887","08","14","Brazil","São Paulo","Boituva","Boituva","-47.6697","-23.2803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469127","NY00469127_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-29 10:22:00-03","NY","NYBG","469134","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,"S. G. Tressens","M. E. Múlgura de Romero","1872","1997","12","14","Argentina","Misiones","General Manuel Belgrano","Salto Andresito","-53.67","-26.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469134",NA,NA,NA,NA,"690","690","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","469126","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","M. Kuhlmann","4582","1959","05","03","Brazil","São Paulo","Anhembi","Margem do Rio Piracicaba, Fazenda Barreiro Rico","-48.1469","-22.6647",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469126","NY00469126_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","469123","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","C. Gaudichaud-Beaupré","14","1833",NA,NA,"Brazil",NA,NA,"Province of Rio Grande [not indicated whether North or South]",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469123","NY00469123_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","469092","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","F. C. Hoehne","24376","1929","10","06","Brazil","Paraná",NA,"Rio Branco",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469092","NY00469092_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","778625","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","S. F. Smith","A. Kegler","1439","2003","01","29","Brazil","Rio Grande do Sul","Caxias do Sul","Caravagio - 3a. Légua.","-51.1792","-29.1683",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778625","NY00778625_01",NA,NA,NA,"780","780","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","469116","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","R. Reitz","16242","1963","09","14","Brazil","Santa Catarina","Anita Garibaldi","Anita Garibaldi","-51.13","-27.6894",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287468' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469116","NY00469116_01",NA,NA,NA,"700","700","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","469111","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","I. de Vattimo","R. Reitz","7194","1958","09","20","Brazil","Santa Catarina","Lauro Muller","Pinhal da Companhia, Lauro-Muller-Urussanga","-49.3967","-28.3931",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469111","NY00469111_01",NA,NA,NA,"350","350","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","469098","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. H. van der Werff","G. G. Hatschbach","50558","1986","09","10","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7156","-25.7697",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469098","NY00469098_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","305972","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M. H. Nee","M. H. Nee","48720","1998","03","20","Bolivia","Santa Cruz","Florida","Along highway from Samaipata to Santa Cruz, 12 km (by road) SE of center of Bermejo. In steep canyon of Río Bermejo, 2.5 upstream (NW) from junction with Río Piojeras.","-63.575","-18.17",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00305972",NA,NA,NA,NA,"800","800","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","469103","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","G. G. Hatschbach","17049","1967","08","28","Brazil","Paraná","Icaraíma","Rio Paraná, Paredao das Arares","-53.6139","-23.3958",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469103","NY00469103_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","469114","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","R. Reitz","16181","1963","09","13","Brazil","Santa Catarina","Campos Novos","Caxambu, Tupitinga","-51.2247","-27.4019",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469114","NY00469114_01",NA,NA,NA,"700","700","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","469106","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","R. Reitz","2059","1954","08","20","Brazil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287451' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469106","NY00469106_01",NA,NA,NA,"350","350","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","469131","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. H. van der Werff","J. M. Silva","2862","1999","01","15","Brazil","São Paulo","Barra do Turvo","Salto Chico Salu","-48.504586","-24.754719",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469131","NY00469131_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","469124","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J. G. Rohwer","M. Kuhlmann","3701","1955","10","26","Brazil","São Paulo","Moji-Guaçu","Fazenda Campininha, proximo de Padua Sales, E. F. S.","-47.164784","-22.242395",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287457' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469124","NY00469124_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","355498","PreservedSpecimen","Plantae","Lauraceae","Nectandra","racemifera","Nectandra racemifera","Meisn.",NA,"A. F. Regnell","111.86",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Caldas","-46.3858","-21.9236",NA,NA,"Com. ab am. de Martius. 1867 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=300525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00355498","NY00355498_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","355791","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","tweediei","Oreodaphne tweediei","Meisn.",NA,"J. Tweedie","s.n.",NA,NA,NA,"Brazil",NA,NA,"Santa Catharina.",NA,NA,NA,NA,"in Hb. Hook. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=288298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00355791","NY00355791_01",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","South America","sheet","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG3647","S","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,NA,NA,"2010",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Gandarela - Município de Santa Bárbara",NA,NA,NA,NA,"Florística e Fitossociologia para ampliação de mina de dolomito calcário. Doação Bioma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","25076","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Francisco, E.M.",NA,"1998","10","07","Brasil","Paraná","Bela Vista do Paraíso",NA,NA,NA,"9999","9999","Árvore 10m, frutos imatuors verdes.","BOTU025076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","27999","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Souza, L.R.M.",NA,"1997","12","09","Brasil","Paraná","Santo Antônio do Paraíso",NA,NA,NA,"9999","9999","Árvore 15m, frutos imaturos verdes.","BOTU027999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:29:57-03","UNESP-IBB","BOTU","31256","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","Werff, H. Van Der","Silva, J.M.","2862","1999","01","15","Brasil","São Paulo","Barra do Turvo","Salto Chico Salu",NA,NA,"9999","9999",NA,"BOTU031256",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 11:09:07-03","UNESP-IBB","BOTU","30071","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"Ferraz, E.O.","6","2012","09","24","Brasil","São Paulo","Botucatu",NA,"-48.416667","-22.833333","48°25'w","22°50's","Árvore, frutos pretos.","BOTU030071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
