"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"223","2021-01-14 15:27:52-03","MN","R","74699","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Bello, W.","1889",NA,NA,"Brasil","Espírito Santo","Concórdia",NA,NA,NA,NA,NA,NA,"R010065830,R010065829,R010065828,R010065828",NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-14 15:27:52-03","MN","R","74708","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,NA,"1889",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"R010065833,R010065832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-01-14 15:27:52-03","MN","R","74714","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Riedel, L.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010065848",NA,NA,"1346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-14 15:27:52-03","MN","R","74720","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Castañeda, D.A.","1980",NA,NA,"Freire Allemão, F. 153; Cysneiros, M.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R000074720","R000074720_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-14 15:27:52-03","MN","R","74722","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Farias","1886",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"R010065818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-01-14 15:27:52-03","MN","R","74728","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Palma, M.","1883",NA,NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,NA,NA,"R010066164,R010066163,R010066162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-01-14 15:27:52-03","MN","R","74755","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Brade, A.C.","1931","02","14","Brasil","Rio de Janeiro","Tijuca","Bico do Papagaio",NA,NA,NA,NA,NA,"R010065817,R010065816,R010065821,R010065820",NA,NA,"10602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-01-14 15:27:52-03","MN","R","7769","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Nadruz, M.","1988","04","04","Glaziou, A.F.M.","1889","02","03","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007769","R000007769_001",NA,"17468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-01-14 15:27:52-03","MN","R","74723","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Regnell, A.F.","1854","07","25","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"R010066166",NA,NA,"1536",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"232","2021-01-14 15:27:52-03","MN","R","136379","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Lutz, B.M.J.","1956",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Barragem do Rio Beija Flor","-42.9655990600586","-22.4122009277344",NA,NA,NA,"R010065842,R010065841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA
"233","2021-01-14 15:27:52-03","MN","R","136377","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Smith, L.B.; Klein, R.M.","1957","02","05","Brasil","Santa Catarina","Porto União","Pinheiral","-51.0783004760742","-26.2381000518799",NA,NA,NA,"R010065839",NA,NA,"10817",NA,NA,NA,NA,NA,NA,NA,NA,"41804","auto",NA,NA,NA,NA
"234","2015-07-02 14:01:39-03","JBP","HPL","11964","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. Ex Benth.","D. Sampaio","2010","10","06","A. Campos-Rocha & D.R.C. Ribeiro","2009","04","10","Brasil","SP","Iporanga","Coletado na propriedade de Douglas Ribeiro, área de mata de encosta próxima à região limítrofe do Parque Estadual Turístico do Alto Ribeira (PETAR), acesso a partir de barragem diminuta.","-48.59","-24.58",NA,NA,NA,NA,NA,NA,"330",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA
"235","2016-02-02 14:38:04-02","BGBM","B","B 18 0005095","S","Plantae","Elaeocarpaceae","Sloanea","ochrocarpa","Sloanea ochrocarpa","Radlk.",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180005095 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180005095",NA,NA,NA,"Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-07-26 11:39:51-03","IPA","IPA","9772","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Koscinski, M.","1937","09",NA,"Brasil","São Paulo",NA,"Serra da Cantareira, Cuca.",NA,NA,NA,NA,NA,"IPA0009772",NA,NA,"9772","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-02-15 11:39:05-02","IPA","IPA","44282","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Hatschbach, G.","1984","11","22","Brasil","Paraná","Capanema","Curitiba.","-53.8088989257812","-25.6718997955322",NA,NA,"Árvore ca. 6m de altura, flor creme do capão.","IPA0044282",NA,NA,"48578","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA
"238","2019-08-27 13:30:51-03","IAP","PACA-AGP","118795","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Rubio, A.K.","2013","08","05","Rubio, A.K.","2013","03","04","Brasil","RS","Estância Velha","(Schott) Planch. ex Benth.","-51.154747","-29.638072","51º9'17.09W","29º38'17.06S","Hábito: terrícola","PACA118795",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"239","2019-08-27 13:30:51-03","IAP","PACA-AGP","58106","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","D. Sampaio","2010",NA,NA,NA,"1953","09","15","Brasil","PR","São João",NA,"-52.7252998352051","-25.8278007507324",NA,NA,"HBR 8789.; fr. Habitat: in silva","PACA058106",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"29749","auto","Magnoliatae",NA,NA,NA
"240","2019-08-27 13:30:51-03","IAP","PACA-AGP","65987","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","D. Sampaio",NA,NA,NA,"Klein","1956","03","07","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"HBR 10777 Ecossistema: Mata Atlântica","PACA065987",NA,NA,"1918",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"18533","auto","Magnoliatae",NA,NA,NA
"241","2019-08-27 13:30:51-03","IAP","PACA-AGP","31062","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Emrich-Rambo","1954","07","28","Rambo, B.","1946","01","05","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"sicher, 28,7,1954.; fr. Habitat: in araucarieto","PACA031062",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA
"242","2019-08-27 13:30:51-03","IAP","PACA-AGP","102650","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","L. Cappelatti","2008","05","18","L. Cappelatti","2008","05","17","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.55","-29.433333","50°33'W","29°26'S","Habitat: mata","PACA102650",NA,NA,"116",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"243","2019-08-27 13:30:51-03","IAP","PACA-AGP","104531","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Sobral, M.",NA,NA,NA,"Jagmin, N.","1995","07","04","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,"Xiloteca nº 625&nf;Altura: 40m; Circunferência: 3,37m; Fuste: 20m.","PACA104531",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"18075","auto","Magnoliatae",NA,NA,NA
"244","2019-08-27 13:30:51-03","IAP","PACA-AGP","59837","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Emrich-Rambo","1957","05","05","Camargo, O. R.","1957","04","02","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"sicher, 5.5.1957.; fr. Habitat: in araucarieto","PACA059837",NA,NA,"1229",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA
"245","2019-08-27 13:30:51-03","IAP","PACA-AGP","98386","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","B. Rambo",NA,NA,NA,"Sehnem, A.","1947","11","03","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,"Está na coleção HASU. Habitat: in pascuis Hábito: árvore","PACA098386",NA,NA,"2976",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA
"246","2019-08-27 13:30:51-03","IAP","PACA-AGP","101261","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","R. Wasum",NA,NA,NA,"R. Wasum","1972","02","09","Brasil","RS","Morro Reuter",NA,"-51.0807991027832","-29.5380992889404",NA,NA,"Hábito: árvore","PACA101261",NA,NA,"393",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"12924","auto","Magnoliatae",NA,NA,NA
"247","2019-08-27 13:30:51-03","IAP","PACA-AGP","63541","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Emrich-Rambo","1958","09","17","Rambo, B.","1958","01","23","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"sicher, 17.9.1958.; ster. Habitat: in silva","PACA063541",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"27350","auto","Magnoliatae",NA,NA,NA
"248","2019-08-27 13:30:51-03","IAP","PACA-AGP","61655","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Emrich-Rambo","1958","09","29","Camargo, O. R.","1957","12","10","Brasil","RS","Taquarí",NA,"-51.8643989562988","-29.7996997833252",NA,NA,"sicher, 29.9.1958.; ster. Habitat: in silva","PACA061655",NA,NA,"2786",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"21657","auto","Magnoliatae",NA,NA,NA
"249","2019-08-27 13:30:51-03","IAP","PACA-AGP","47925","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma var. australis","Vell.","B. Rambo SJ",NA,NA,NA,"Sehnem, A.","1947","11","03","Brasil","RS","Montenegro","São Salvador","-51.4611015319824","-29.6886005401611",NA,NA,"Habitat: arbor interdum máxima","PACA047925",NA,NA,"2976",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,"var. australis","21601","auto","Magnoliatae",NA,NA,NA
"250","2019-08-27 13:30:51-03","IAP","PACA-AGP","97318","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","O. L. da Costa","2003","12","30","O. L. da Costa","2003","10","04","Brasil","RS","Palmeira das Missões",NA,"-53.3135986328125","-27.8994007110596",NA,NA,"HASU 16571.&nf;Carrapicho Hábito: árvore","PACA097318",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"33527","auto","Magnoliatae",NA,NA,NA
"251","2019-08-27 13:30:51-03","IAP","PACA-AGP","41871","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Emrich-Rambo","1954","07","28","Rambo, B.","1949","06","06","Brasil","RS","São Leopoldo","Reutersberg","-51.1472015380859","-29.7602996826172",NA,NA,"sicher, 28,7,1954.; ster. Habitat: in siva primaeva","PACA041871",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA
"252","2019-08-27 13:30:51-03","IAP","PACA-AGP","92881","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","C. Mondin","2001","05",NA,"Mondin, C.","2001","05","26","Brasil","RS","Triunfo","Sítio João de Barro","-51.7181015014648","-29.9433002471924",NA,NA,"HASU 11910. Habitat: Abundante na mata ciliar Hábito: árvore","PACA092881",NA,NA,"2189",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"41194","auto","Magnoliatae",NA,NA,NA
"253","2019-08-27 13:30:51-03","IAP","PACA-AGP","114140","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Biegelmeier, J.","2017","09","18","E.S.G. Guarino et al.","2006","02","13","Brasil","SC","Campo Belo do Sul","Fragmento FOM na Fazenda Gateados, ca. 3 km da sede da mesma, sentido Morro Agudo.","-50.760799407959","-27.8992004394531",NA,NA,"Herbário CEN Habitat: solo argiloso Ecossistema: Floresta Ombrófila Mista","PACA114140",NA,NA,"989",NA,NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,"35150","auto","Magnoliatae",NA,NA,NA
"254","2020-12-20 21:16:53-03","UFV","VIC","42412","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch.",NA,NA,NA,NA,"Tinti, B.V.; Nunes, J.","2010",NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Vale verde.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"VIC042412","VIC042412",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA
"255","2020-12-20 21:16:53-03","UFV","VIC","40570","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch.",NA,NA,NA,NA,"Simão, M.V.R.C.","2012","11","24","Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, 10 m, fruto imaturo, espinescente verde em estádio inicial de desenvolvimento.","VIC040570","VIC040570",NA,"375",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"256","2020-12-20 21:16:53-03","UFV","VIC","042195","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch.",NA,NA,NA,NA,"Tinti, B.V.","2014","04","23","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato","-42.2789001464844","-20.7255992889404",NA,NA,"ÁRvore. 2,5 m escrube","VIC042195","VIC042195",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA
"257","2020-12-20 21:16:53-03","UFV","VIC","40569","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch.",NA,NA,NA,NA,"Simão, M.V.R.C.","2013","02","16","Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"Arvore 4 m, fruto maduro avermelhado com espinescência roxa, quando aberto se mostra vermelho internamente com apenas uma semente inteira coberta de arilo vermelho.","VIC040569","VIC040569",NA,"498",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"258","2020-12-20 21:16:53-03","UFV","VIC","40558","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch.",NA,NA,NA,NA,"Simão, M.V.R.C.","2012","10","29","Brasil","Minas Gerais","Viçosa","Mata do Paraíso","-42.8819007873535","-20.7539005279541",NA,NA,"Árvore, 14 m, ovário pardo espinescênte, estigma roxo dividido em quatro antera marela.","VIC040558","VIC040558",NA,"362",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"259","2020-12-20 21:16:53-03","UFV","VIC","28610","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Guarçoni, E.; et al.","2003","10","18","Brasil","Minas Gerais","Congonhas","Serra do Espinhaço - R.P.P.N. da FERTECO, Mata terciária.","-43.8577995300293","-20.4997005462646",NA,NA,"Árvore, c.a. de 12 metros de altura. Folha verde; planta em frutificação.","VIC028610","VIC028610",NA,"626",NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA
"260","2020-12-20 21:16:53-03","UFV","VIC","29274","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Dias, M.C.","2000",NA,NA,"Paiva, M.R.C.; et al.","2000","05","04","Brasil","Paraná","Imbituva","Fazenda Belo Horizonte","-50.6044006347656","-25.2299995422363",NA,NA,"Árvore com c.a. de 8 - 9,0 metros de altura; DAP 35 - 40 cm; frutos abertos; arroxeados internamente.","VIC029274","VIC029274",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA
"261","2020-12-20 21:16:53-03","UFV","VIC","10875","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Silva, A.F. da; Martins, F.R.","1985","09","10","Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Mata da estufa.","-45.9375","-23.075","-45.9375","-23.075","Árvore, c.a. de 15 metros de altura, cálice verde e corola vinosa, estames amarelo-esverdeados, ovário vermelho, estilete amarelo fortemente aromático.","VIC010875","VIC010875",NA,"1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:16:53-03","UFV","VIC","14448","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Meira Neto, J.A.A.",NA,NA,NA,"Lisboa, M.L.G.; Silveira, R.G.","1993","03",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor, Área de clareira.","-43.3502998352051","-21.7642002105713",NA,NA,"Árvore jovem, c.a. de 6,0 metros de altura.","VIC014448","VIC014448",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"263","2020-12-20 21:16:53-03","UFV","VIC","20168","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Meira Neto, J.A.A.","1994","10",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,"Planta jovem com 70 cm de altura.","VIC020168","VIC020168",NA,"2186",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"264","2020-02-27 16:43:51-03","UFSC","CTBS","793","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. Ex Benth.","Fontoura, S.B. da","2014","11",NA,"Fontoura, Simone Bernardes da","2014","11","15","Brasil","Santa Catarina","Curitibanos","Praça do Capão.","-50.585278","-27.283333","50°35'07W","27°16'60S","Planta nativa, fruto tipo carrapicho que carregam sementes. Praça com árvores nativas.",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-20 14:17:18-03","UFOPA","HSTM","8806","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Rodrigues, W.A.; Rizzini, C.T.","1905","06","01","Filho, A.M.","1957","02","22","Brasil","Pará","Santarém","Estrada Pindobal-Alter do Chão.","-54.927778","-2.470278","54º55'40''W","2º28'13''S",NA,"HSTM008806","HSTM008806",NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-24 17:09:02-03","UFES","SAMES","8444","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"E.M.Francisco.","2006","06","13","Brasil","Paraná","Londrina","Sítio São Pedro, patrimônio regina.","-51.1627998352051","-23.3103008270264",NA,NA,"Com fruta imatura verde; interior da mata. Habito: Árvore","SAMES08444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"267","2019-11-21 14:34:59-03","UFJF","CESJ","49394","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","Planch. ex Benth.","A.S.M. Valente","2007",NA,NA,"A.S.M. Valente; P.O. Garcia","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra, Mata do Benedito.","-43.8278007507324","-22.0891990661621",NA,NA,"Fitossociologia: 107.","CESJ049394",NA,NA,"s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"268","2019-11-21 14:34:59-03","UFJF","CESJ","68227","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","Planch. ex Benth.","V.A. Campos","2013",NA,NA,"V.A. Campos","2013",NA,NA,"Brasil","Minas Gerais","Rio Preto","RPPN Mato Limpo","-43.8278007507324","-22.0891990661621",NA,NA,"Árvore, ca 6m. Indivíduo ML1159. Dentro da parcela 16 da fitossociologia. Altitude 1030 m.s.m.","CESJ068227",NA,NA,"s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"269","2019-11-21 14:34:59-03","UFJF","CESJ","40595","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","J.A. Lombardi","2002","09",NA,"F.R. Couto","2002","04","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,"Árvore 1454. Mata Atlântica. Arbóreo. (Plot 6)","CESJ040595",NA,NA,"56","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA
"270","2019-11-21 14:34:59-03","UFJF","CESJ","38697","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2003",NA,NA,"A.V. Lopes; B.K.S. Franco; P.C.L. Faria","2002","05","18","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore com ca de 6m de alt., na beira do córrego. Frutos verdes imaturos e maduros marrons","CESJ038697",NA,NA,"45","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"271","2019-11-21 14:34:59-03","UFJF","CESJ","31624","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","L.D. Meireles","2002","10",NA,"R.M. Castro; R.C. Forzza; L.F.A. Fazza; L.S. Fernandes","2001","01","23","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore, 5m de altura, no interior da mata. Folhas discolores. Com frutos de cor marrom abertos sem sementes","CESJ031624",NA,NA,"72","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"272","2019-11-21 14:34:59-03","UFJF","CESJ","39803","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","M. Nadruz","2003",NA,NA,"L.C.S. Assis; P.C.L. Faria; V.R. Almeida","2003","03","08","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore ca 4m no interior da mata e à beira do curso d'água, folhas discolores, tépalas amarelo-esverdeadas, estames amarelos e disco nectarífero alaranjado","CESJ039803",NA,NA,"728","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"273","2019-11-21 14:34:59-03","UFJF","CESJ","54913","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","F.S. Souza","2010","05",NA,"F.S. Souza; F.R.G. Salimena; A.P.G. de Faria","2009","11","01","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,NA,"Árvore ca. 7m no interior de mata. Frutos amarelo-esverdeado.","CESJ054913",NA,NA,"799","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
