"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"47","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","27388","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2007","11",NA,"Malmo, G.A.","1892","10","18","Brazil","Rio Grande do Sul",NA,"Hamburgerberg",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","188","Southern America",NA,"frutex arborescens sat humilis",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"48","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","27388","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2007","11",NA,"Malmo, G.A.","1892","10","18","Brazil","Rio Grande do Sul",NA,"Hamburgerberg",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","188","Southern America",NA,"frutex arborescens sat humilis",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"49","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","31072","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2008","01","01","Anonymous",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM000942763",NA,"Magnoliophyta","Solanales","s.n.","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"50","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","9423","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2005","01","14","Schwacke, A.","1885","01","01","Brazil","Santa Catarina",NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","s.n.","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"51","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","27390","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2007","11",NA,"Mosen, C.W.H.","1874","05","10","Brazil","Minas Gerais",NA,"Rio Capuiary",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","1927","Southern America",NA,"in ripa umbrosa sub humidis omnis",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"52","2015-02-10 11:45:59-02","BM","SOLANACEAE_SOURCE_BR","35046","O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Knapp, S.","2009","01",NA,"Wied-Neuwied, M.",NA,NA,NA,"Brazil",NA,NA,"Campos dos Soagtacases",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","132","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:25:11-03","UFBA","ALCB","027759","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Santos, MO","1998",NA,NA,"Guedes, ML; et al.","1994","07","16","Brasil","Bahia","São Sebastião do Passé","Lamarão do Passé","-38.403889","-12.599167","-38.403889","-12.599167",NA,NA,NA,NA,"Dicotyledon",NA,"3405a","Southern America",NA,"espinescente com pontos imaturos de cor verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:25:11-03","UFBA","ALCB","128450","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML","2017","07",NA,"Guedes, ML; Jesus, AM de; Santos, JA; et al.","2017","06","16","Brasil","Bahia","Wagner","Chapada Diamantina, Mata do CETEP.","-41.166667","-12.683333","-41.166667","-12.683333",NA,NA,"ALCB045382","ALCB045382","Dicotyledon",NA,"25689","Southern America",NA,"espinescente. Folhas membranáceas, levemente discolores. Frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:25:11-03","UFBA","ALCB","133312","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML","2018","06",NA,"Guedes, ML; Alunos de Botânica Econômica","2018","06","27","Brasil","Bahia","Conceição do Coité","Nordeste, Salgadália, Fazenda do Sr. Jackson.","-39.266667","-12.55","-39.266667","-12.55",NA,NA,"ALCB052967","ALCB052967","Dicotyledon",NA,"30543","Southern America",NA,"espinescente. Folhas membranáceas, nervação com espinhos. Frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:25:11-03","UFBA","ALCB","07935","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1990","02",NA,"Grupo Pedra do Cavalo","1980","06",NA,"Brasil","Bahia","Cachoeira","Vale dos Rios Paraguaçu e Jacuípe. Barragem de Bananeiras.","-39.083333","-12.533333","-39.083333","-12.533333","120","120",NA,NA,"Dicotyledon",NA,"177","Southern America",NA,"bastante ramificado e espinhoso; flores esverdeadas; frutos em bagas variegadas verde-claro e verde-escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:25:11-03","UFBA","ALCB","047187","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gouvêa, YF","2017","09","27","Guedes, ML; Santos, JJ dos; Gouveia, EP de","2000","06","18","Brasil","Bahia","Xique-Xique","Irecê, Empreendimento 'Brasil 2000'do Empreendedor-TOC Agricola SA","-42.689167","-10.678889","-42.689167","-10.678889",NA,NA,NA,NA,"Dicotyledon",NA,"7265","Southern America",NA,"de ca. 0,30 m., espinescentes. Folhas membranáceas, discolores, com acúleos nas nervuras. Flores amarelas. Frutos imaturos. Ocasional.; com elementos arbóreos&nf;'angico','imburana-de-cambão','turco','juremas'e outras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:25:11-03","UFBA","ALCB","25513","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Bohs, L","2009","04",NA,"Miranda, AM; Félix, LP; Guedes, ML; Grillo, M","1993","06","02","Brasil","Pernambuco","Recife","Arquipelago de Fernando de Noronha","-32.425","-3.836111","-32.425","-3.836111",NA,NA,NA,NA,"Dicotyledon",NA,"926","Southern America",NA,"ca. 50 cm alt. Folhas membranáceas, discolores, pelos hialinos no caule. Folhas pubescentes, botões esverdeados. Frutos inflados verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:25:11-03","UFBA","ALCB","53733","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML","2001","08",NA,"Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","2001","04","15","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão. Final (leste-sul), área de loteamento","-41.034722","-13.164444","-41.034722","-13.164444",NA,NA,NA,NA,"Dicotyledon",NA,"76","Southern America",NA,"Folhas membranáceas, discolores, com pêlos. Frutos imaturos verdes.; Área degradada com bastante mata-pasto, Sida, Malva, vassorinha, jureminha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:25:11-03","UFBA","ALCB","74904","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2009","04",NA,"Guedes, ML; Alunos de Botânica Econômica","2006","11","26","Brasil","Bahia","Juazeiro","Baixo Médio São Francisco","-40.5","-9.4","-40.5","-9.4",NA,NA,NA,NA,"Dicotyledon",NA,"12687","Southern America",NA,"espinescentes. Folhas membranáceas, discolores. Flores com pétalas verdes, estames amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:25:11-03","UFBA","ALCB","83957","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML; Gomes, FS","2008","06",NA,"Guedes, ML; Gomes, FS","2008","05","22","Brasil","Bahia","Caetité","Serra Geral, Brejinho das Ametistas, Bloco III","-42.538333","-14.350556","-42.538333","-14.350556","1031","1031",NA,NA,"Dicotyledon",NA,"14463","Southern America",NA,"de ca 40 cm de altura. Folhas Membranáceas, discolores. Flores liláses. Frutos imaturos verdes. freqüente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:25:11-03","UFBA","ALCB","85920","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML; Gomes, FS","2008","09",NA,"Gomes, FS; Guedes, ML; Silva, LB da; Alunos do PROLE","2008","07","22","Brasil","Bahia","Mata de São João","Litoral Norte, Diogo","-37.941111","-12.459444","-37.941111","-12.459444","11","11",NA,NA,"Dicotyledon",NA,"50","Southern America",NA,"espinescente. ca. 60 cm. Folhas cartáceas, levemente discolores, com espinhos nas nervuras. Flores axilares, esverdeadas. Fruto imaturo verde e maduro marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:25:11-03","UFBA","ALCB","92357","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML","2009","12",NA,"Guedes, ML; Alunos de Botânica Econômica","2009","06","13","Brasil","Bahia","Juazeiro","Baixo Médio São Francisco","-40.5","-9.4","-40.5","-9.4",NA,NA,NA,NA,"Dicotyledon",NA,"16232","Southern America",NA,"de ca 1m de altura, armada. Folhas membranáceas, discolores, com acúleos. Inflorescência axilares, botões verdes, flores com longas anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 21:33:09-03","UFBA","ALCB","03732","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1994","11",NA,"Pirajá, Dr","1923",NA,NA,"Brasil","Bahia","Camamu","Litoral Sul","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,"33730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:25:11-03","UFBA","ALCB","07934","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1990","02",NA,"Grupo Pedra do Cavalo","1980","06",NA,"Brasil","Bahia","Cachoeira","Vale dos Rios Paraguaçu e Jacuípe. Estação da EMBASA.","-39.083333","-12.533333","-39.083333","-12.533333","120","120",NA,NA,"Dicotyledon",NA,"132","Southern America",NA,"muito ramificado, com flores esverdeadas e espinhosas. Crescendo à margem do Paraguaçu e com cerce de 50,0cm de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 21:33:09-03","UFBA","ALCB","027425","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML",NA,NA,NA,"Ribeiro, AJ","1995",NA,NA,"Brasil","Bahia","Camaçari","Porto do Sauípe.","-38.3241996765137","-12.6975002288818",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,"espinescente. Folhas membranáceas. Fruto imaturo, baga.","37124","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:25:11-03","UFBA","ALCB","19564","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1994","11",NA,"Pinto, GCP","1983","10","08","Brasil","Bahia","Candeias",NA,"-38.5505981445312","-12.667799949646",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"345/83","Southern America",NA,"ramoso em clareira de capoeria; frutos zonados.","17657","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:25:11-03","UFBA","ALCB","029305","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Queiroz, LP de","1995",NA,NA,"Queiroz, LP de; Vida, CA","1995","04","13","Brasil","Bahia","Castro Alves","Fazenda Marimbondo.","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"4322","Southern America",NA,"de ca. 40 cm, ramificado. Folhas papiráceas. Flores com corola e estames verdes.","26883","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:25:11-03","UFBA","ALCB","53640","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML","2001","08",NA,"Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","2001","04","13","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão. Próximo ao rio Una, depois da ponte. Área de reserva degradada","-40.9724998474121","-12.9863996505737",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"218","Southern America",NA,"Folhas membranáceas, discolores, com pêlos. Frutos imaturos verdes.; Mata ciliar.","36442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 21:33:09-03","UFBA","ALCB","03731","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1990","02",NA,"Costa, AL","1970","02","10","Brasil","Bahia","Mundo Novo","Paraguaçu","-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,NA,"50681","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-08 21:33:09-03","UFBA","ALCB","025940","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Guedes, ML",NA,NA,NA,"Guedes, ML; et al.","1994","07","10","Brasil","Bahia","São Sebastião do Passé","Lamarão do Passé","-38.4953002929688","-12.5124998092651",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s/n","Southern America",NA,"espinescente. Folhas membranáceas. Frutos imaturos tipo baga.","18909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:25:11-03","UFBA","ALCB","105544","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Félix, LP","1994",NA,NA,"Miranda, AM; Félix, LP; Rodrigues, SMC","1994","09","19","Brasil","Pernambuco","Buíque",NA,"-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1714","Southern America",NA,"ramoso. Folhas concolores. Flores alvas com estames amarelos. Frutos na maturação alaranjados.; Solo arenoso","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:36:00-03","NBC","NL-BOTANY","L.2880631","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Rambo B","1949","05","18","Brazil",NA,NA,"Rio Grande do Sul, Esteio.",NA,NA,NA,NA,NA,NA,"NL-L2880631","NL-L2880631",NA,"Solanales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2880631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1739039","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Flora Falcon","1978","02","27","Venezuela",NA,NA,"Estado Falcon. Paraguana, carr. Tacuato-Punto Fijo c. 12 km O. de La Via.",NA,NA,NA,NA,NA,NA,"NL-U1739039","NL-U1739039",NA,"Solanales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1739039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1741296","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Harley RM; et al.","1977","02","13","Brazil",NA,NA,"Estado da Bahia. Serra do Sincora. 8 km south of Andarai on road to Mucuge by bridge over small river, just North of turning to Itaete.","-41.316667","-12.85","-41.316667","-12.85",NA,NA,"NL-U1741296","NL-U1741296",NA,"Solanales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1741296 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1747668","PreservedSpecimen","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Herter WGF","1927","04","01","Uruguay",NA,NA,"Plantae Uruguayenses, Loc. Dict. Barra de Sta. Lucia, Departamento de S.Jose, Republica Oriental del Uruguay.",NA,NA,NA,NA,NA,NA,"NL-U1747668","NL-U1747668",NA,"Solanales",NA,"Southern America",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1747668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:20:01-03","ESALQ","ESA","74753","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Stehmann, J.R.","2010","05","18","Souza, V.C.; Souza, J.P.; Romão, G.O.","2001","07","20","Brasil","Bahia","Iaçu","Estrada Iaçu - Milagres. Fazenda Santo Antônio. Caatinga aberta utilizada como pasto, com afloramento rochoso e lagoa adjacentes.","-400.833","-12.8","-400,833","-12.8","300","300","ESA074753","ESA074753","Magnoliophyta",NA,"26502.0",NA,NA,"Erva; flores alvas; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:33:40-03","MN","R","11878","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Nee, M.","2000","02","10","Glaziou, A.F.M.","1879","09","12","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"R000011878","R000011878_001",NA,NA,"11366",NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-01-14 15:33:40-03","MN","R","130196","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Nee, M.","1978","05","17","Freire Allemão, F.; Cysneiros, M.","1860","02","14","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R010051911","R010051911_001 R010051911_002",NA,NA,"1214",NA,NA,"M.N. Plantas da Comm. Scient da Prov. do Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:50:52-02","IPA","IPA","53306","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, M.F.","1990","07",NA,"Agra, M.F.; Gois, G.; Gois, G.","1990","07",NA,"Brasil","Paraíba","Santa Rita","20 Km do centro de João Pessoa, Usina São João, Tibirizinho.","-37.916667","-7.95","-37.916667","-7.95",NA,NA,"IPA0053306",NA,"Plantae",NA,"1291C","Southern America",NA,"Alt. 30 - 60 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:50:52-02","IPA","IPA","46407","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Andrade-Lima; et al.; et al.",NA,NA,NA,"Brasil","Pernambuco",NA,"Santana do Riacho, Viagem Recife-Petrolina.",NA,NA,NA,NA,NA,NA,"IPA0046407",NA,"Plantae",NA,"9245UB","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:50:52-02","IPA","IPA","89424","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Cano, O.","2014","09",NA,"Machado-Filho, H.O.","2014","05","19","Brasil","Paraíba","Sapé","margem do Açude São Salvador.","-35.232778","-7.096389","-35.232778","-7.096389","123","123","IPA0089424",NA,"Plantae",NA,"419","Southern America",NA,"Erva, armada; fruto baga.; Vegetação ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-01 11:31:04-03","IPA","IPA","91629","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gouvêa, Y.F.","2019","08",NA,"Caetano, Roberta A","2017","07",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, Comunidade Igrejinha.","-37.252064","-8.500417","-37.252064","-8.500417",NA,NA,"IPA0091629",NA,"Plantae",NA,"s.n.","Southern America",NA,"material em estudo para fim de tese de Doutorado na Universidade Federal Rural de Pernambuco sob orientação do Professor Dr. Ulysses Paulino de Albuquerque com coorientação do Prof° Dr. Júlio Marcelino Monteiro.; Erva (aprox.. 20 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:50:52-02","IPA","IPA","4849","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Pickel, B.",NA,NA,NA,"Pickel, B.","1916","07",NA,"Brasil","Pernambuco","Olinda","Caminho da praia.","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0004849",NA,"Plantae",NA,"413EL","Southern America",NA,"Nome Vulgar: melancia da praia; gogoia.","7110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:50:52-02","IPA","IPA","19346","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, M.F.","1990","04",NA,"Academia Brasileira de Ciências","1971","05","02","Brasil","Pernambuco","Santa Maria da Boa Vista","Próximo à ponte do rio das garças, em direção à Lagoa.","-39.8255996704102","-8.80778026580811",NA,NA,NA,NA,"IPA0019346",NA,"Plantae",NA,"465","Southern America",NA,"Hábito: erva 50-60 cm. Flores: esverdeadas internamente.","59811","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:50:52-02","IPA","IPA","54579","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, M.F.","1993","03",NA,"Agra, M.F.; Rocha, E.A.; Fragoso, A.B.; Locatelli, E.; Rocha, E.A.; Fragoso, A.B.; Locatelli, E.","1993","03","24","Brasil","Paraíba","Itaporanga","Serra Água Branca.","-38.1502990722656","-7.30444002151489",NA,NA,NA,NA,"IPA0054579",NA,"Plantae",NA,"1721H","Southern America",NA,"Nome vulgar: Gogoia. Hábito: erva. Fl.: esverdeadas. A raiz é medicinal.","21026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-01 11:31:04-03","IPA","IPA","85959","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gouvêa, Y.F.","2019","08",NA,"Trajano, A.","2009","04","21","Brasil","Paraíba","Soledade","Comunidade Rural - Barrocas","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"IPA0085959",NA,"Plantae",NA,"02","Southern America",NA,"Herbáceo. Caule pubescente; planta com espinhos. Frutos vermelho; Caatinga.","21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:50:52-02","IPA","IPA","91688","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gallindo, F.; Cano, O.","2017","11",NA,"Reinaldo, R C P dos","2017","07",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau, Coletada na entrada da Fazenda Porto Seguro.","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0091688",NA,"Plantae",NA,"s.n.","Southern America",NA,"Material em estudo para fim de tese de Doutorado na Universidade Federal Rural de Pernambuco sob orientação da Professora Dra. Patrícia Muniz de Medeiros e coorientação do Professor Dr. Ulysses Paulino de Albuquerque, sob o título: S","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
