"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"251","2019-02-27 14:02:34-03","UFSJ","HUFSJ","1594","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Sobral, M","13564","2011","02","04",NA,"Brasil","Minas Gerais","São João del-Rei","Brejo à beira da estrada para Piedade do Rio Grande","-44.379778","-21.263333",NA,NA,NA,"Árvore 5 m, em beira de mata; flores brancas.","HUFSJ001594","HUFSJ001594_v00 HUFSJ001594_v01","Sobral, M",NA,NA,"-44.379778","-21.263333","2011",NA,NA,NA,NA,NA,NA,NA
"252","2019-12-20 18:46:38-03","UFSJ","HUFSJ","5756","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2400","2012","02","20",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti, estrada para o mirante do cruzeiro","-43.364722","-19.888056","776","776",NA,"Árvore ca. 4 m de altura, botões florais marrons e flores velhas (coletado material em sílica gel)","HUFSJ005756",NA,"Faria, JEQ",NA,NA,"-43.364722","-19.888056","2012","02",NA,NA,NA,NA,NA,NA
"253","2019-02-27 14:02:34-03","UFSJ","HUFSJ","2511","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Rocha, MJR","154","2008","06","15",NA,"Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita. Interior da floresta.","-42.0297012329102","-20.8083000183105",NA,NA,NA,"Árvore, ca. 6m de altura, inflorescência axilar e terminal, frutos em desenvolvimento com pilosidades ferrugineo, folha glebra, coriácea.","HUFSJ002511",NA,"Sobral, M","14353","auto",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA
"254","2019-12-09 10:46:01-03","UFSJ","HUFSJ","4839","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Nascimento-Júnior, JE; et al.","217","2008","02","03",NA,"Brasil","Sergipe","Areia Branca","Topo da Serra Comprida. Parque Nacional da Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,NA,NA,"Árvore; no centro da moita; folhas coriáceas; inflorescência com flores passadas de cor castanho escura.","HUFSJ004839",NA,"Proença, C","11840","auto",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA
"255","2019-02-27 14:02:36-03","UFSJ","HUFSJ","4840","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Santos, CS","174","2008","07","09",NA,"Brasil","Sergipe","Estância","Porto do Mato.","-37.4383010864258","-11.2683000564575",NA,NA,NA,"Arbusto.","HUFSJ004840",NA,"Proença, C","24378","auto",NA,NA,"2010","07",NA,NA,NA,NA,NA,NA
"256","2019-02-27 14:02:36-03","UFSJ","HUFSJ","4914","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Araújo, D; Matos, GMA","1948","2011","12","01",NA,"Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana.","-37.4253005981445","-10.6850004196167",NA,NA,NA,"Árvore. 5 metros de altura. Flores brancas, algumas já passadas.","HUFSJ004914",NA,"Matos, GMA","16069","auto",NA,NA,"2012","02",NA,NA,NA,"13",NA,NA
"257","2019-12-20 18:46:38-03","UFSJ","HUFSJ","4791","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Landim, MF","211","1995","03","14",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Entrada á direita. Estrada para o Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,"arvoreto (fino). 4. m. presença de frutos verdes carnosos.","HUFSJ004791",NA,"Proença, C","26417","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 16:04:53-03","UNISANTA","HUSC","10606","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Sampaio, P.S.P.; Sattelmayer, E.R.","1158","2015","07","30",NA,"Brasil","Minas Gerais","São Thomé das Letras","Mata do Óleo.","-44.870036","-21.704322","1220","1220",NA,"Árvore com 5m de altura, estéril.; Mata ciliar, subosque.",NA,NA,"Sobral, M.",NA,NA,"-44.870036","-21.704322","2015","10",NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:05:07-03","UnB","UB","178186","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Nitikman, LZ","43","1984","01","31","Southern America","Brasil","Distrito Federal",NA,"Mata Capitinga, Fazenda Água Limpa, 20km S of Brasília",NA,NA,NA,NA,NA,"Sapling with thin pale bark; Gallery forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 15:05:07-03","UnB","UB","193261","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Paula-Souza, J; et al.","4703","2005","01","26","Southern America","Brasil","Tocantins","Taguatinga","Serra Geral de Goiás, 8km de Taguatinga (a partir do trevo para Palmas) em direção ao distrito de Luís Eduardo Magalhães (BA)","-46.346944","-12.353611","710","710",NA,"Árvore 5m. Botões creme; Cerrado pedregoso",NA,NA,"Faria, JEQ",NA,NA,"-46.346944","-12.353611","2016","05",NA,NA,NA,NA,NA,NA
"261","2019-11-01 15:05:07-03","UnB","UB","814","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Irwin, HS; Maxwell, HH; et al.","20874","1968","02","25","Southern America","Brasil","Minas Gerais","Lapinha","21KMN de Serro, estradapara Diamantina, MG-02",NA,NA,"1200","1200",NA,"D3M#. Em botão.; Arbusto 3m; Mata de galeria e campo úmido adjacente.",NA,NA,"Lourenço, AR",NA,NA,NA,NA,"2015","02",NA,NA,NA,"05",NA,NA
"262","2019-11-01 15:05:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ","6363","2016","07","19","Southern America","Brasil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","1106","1106",NA,"Árvore ca. 6 m de altura, frutos imaturos verdes; Floresta estacional semidecidual",NA,NA,"Faria, JEQ",NA,NA,"-43.633889","-19.7675","2016","07",NA,NA,NA,NA,NA,NA
"263","2019-11-01 15:05:07-03","UnB","UB","811","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Irwin, HS; Souza, R; et al.","9339","1965","10","20","Southern America","Brasil","Goiás","Veadeiros","13KMNW de Veadeiros. Chapada dos Veadeiros","-47","-14","1200","1200",NA,"Fruto seco. D1,5M#.; . Topologia: Inclinação rochosa. Solo: Rochoso.",NA,NA,"Rosa, PO",NA,NA,"-47","-14","2015","08",NA,NA,NA,NA,NA,NA
"264","2019-11-01 15:05:07-03","UnB","UB","179579","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Bringel, JBA; Moreira, HJC","960","2012","03","17","Southern America","Brasil","Goiás","Cavalcante","Estrada de Cavalcante para Vão do Moleque, ca. de 6 km do mirante.","-47.4583015441895","-13.7974996566772",NA,NA,NA,"Folhas coletadas em sílica gel.; Arbusto 1,5m. Flor branca.; Mancha de cerrado próxima à vereda.",NA,NA,"Rosa, PO","92497","auto",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA
"265","2019-11-01 15:05:07-03","UnB","UB","784","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Irwin, HS; Harley, RM; et al.","28736","1971","01","19","Southern America","Brasil","Minas Gerais","Caeté","Lado sul da Serra da Piedade, 5KMN de Caeté","-43.6697006225586","-19.8799991607666","1800","1800",NA,"D3cm#. Estames brancos.; Árvore 3cm. Flor branca; . Topologia: Encostas baixas. Solo: Solo rico em ferro.",NA,NA,"Sobral, M","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 15:05:07-03","UnB","UB","120430","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Carvalho, PS; Miranda, SC; Silva Júnior, MC; Pereira, IM","409","2008","10","10","Southern America","Brasil","Minas Gerais","Diamantina","Caminho dos escravos","-43.6002998352051","-18.2493991851807",NA,NA,NA,"árvore de 3m de altura, material estéril, folhas discolores; cerrado sentido restrito",NA,NA,"Rosa, PO","101169","auto",NA,NA,"2013","08",NA,NA,NA,NA,NA,NA
"267","2019-11-01 15:05:07-03","UnB","UB","10637","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Soares-Silva, LH; Farias, R; Carvalho, JA","1199","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","1164","1164",NA,"D47-Caule acinzentado com nos e entre nos visíveis, entre-nó com+/- 10cm; caule final e fissurado; córtex rosado alaranjado.; Árvore 7m; Mata de galeria.",NA,NA,"Soares-Silva, LH",NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-01 15:05:07-03","UnB","UB","129839","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Jesus, NG","438","2000","12","05","Southern America","Brasil","Bahia","Alagoinhas","Campus II/UNEB","-38.433333","-12.133333",NA,NA,NA,"Botões ferrugíneos.; Árvore 6m.; Floresta ombrófila densa secundária",NA,NA,"Bezerra, KMG",NA,NA,"-38.433333","-12.133333","2012","02",NA,NA,NA,"09",NA,NA
"269","2019-11-01 15:05:07-03","UnB","UB","131242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Pereira Neto, M","225","1989","03","01","Southern America","Brasil","Minas Gerais","Patrocínio","Fazenda Chalé","-47.140556","-18.9325",NA,NA,NA,"Árvore 15m.; Mata ciliar",NA,NA,"Santos, MF",NA,NA,"-47.140556","-18.9325","2011","07",NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:05:07-03","UnB","UB","170876","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Gomes-Bezerra, KM; Meneguzzo, TEC","1721","2011","09","13","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Margem da GO-118 entre Alto Paraíso de Goiás Teresina de Goiás","-47.526111","-14.038611","1548","1548",NA,"Arvoreta ca. 3 m de altura, fruto imaturo verde amarelado, crescendo entre rochas; Cerrado rupestre",NA,NA,"Rosa, PO",NA,NA,"-47.526111","-14.038611","2015","08",NA,NA,NA,NA,NA,NA
"271","2019-11-01 15:05:07-03","UnB","UB","178185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Nitikman, LZ","44","1984","01","31","Southern America","Brasil","Distrito Federal",NA,"Mata Capitinga, Fazenda Água Limpa, 20km S of Brasília",NA,NA,NA,NA,NA,"Sapling with thin pale bark; Gallery forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:05:07-03","UnB","UB","178187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Paula, JE","3147A","1988","09","12","Southern America","Brasil","Distrito Federal","Planaltina","Rio São Bartolomeu.",NA,NA,NA,NA,NA,"Arbusto, caule com casca escura; folha coriácea, amarela na face abaxial.; Mata ciliar",NA,NA,"Martins, DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-01 15:05:07-03","UnB","UB","3564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Munhoz, CBR; Walter, BMT; Silva, MA; Bridgewater, S","161a","1994","05","24","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","4 Km de Alto Paraíso em direção a Teresina de Goiás","-47.5","-13.766667",NA,NA,NA,"Folhas discolores, abaxial ferrugíneo, folha com odor de pitanga.; Arbusto 1m; Cerrado.",NA,NA,"Rosa, PO",NA,NA,"-47.5","-13.766667","2015","08",NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:05:07-03","UnB","UB","191515","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2365","2012","02","18","Southern America","Brasil","Minas Gerais","Caeté","Distrito de Roças Novas, margem da BR-381, próximo a entrda para o hotel Tauá","-43.633333","-19.766944","1019","1019",NA,"Árvore ca. 6 m de altura, indumentos farináceos em ambas as faces das folhas jovens, botões florais (coletado material em sílica gel); Floresta ombrófila",NA,NA,"Faria, JEQ",NA,NA,"-43.633333","-19.766944","2012","02",NA,NA,NA,NA,NA,NA
"275","2019-11-01 15:05:07-03","UnB","UB","191524","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2387","2012","02","20","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti, ao lado da casa de visitantes","-43.366944","-19.885833","736","736",NA,"Árvore ca. 20 m de altura, caule soltando pequenas placas, botões florais marrons, flores brancas e flores velhas; Floresta estacional semidecidual montana",NA,NA,"Faria, JEQ",NA,NA,"-43.366944","-19.885833","2012","02",NA,NA,NA,NA,NA,NA
"276","2019-11-01 15:05:07-03","UnB","UB","191535","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2400","2012","02","20","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ecológica de Peti, estrada para o mirante do cruzeiro","-43.364722","-19.888056","776","776",NA,"Árvore ca. 4 m de altura, botões florais marrons e flores velhas (coletado material em sílica gel); Cerradão",NA,NA,"Faria, JEQ",NA,NA,"-43.364722","-19.888056","2012","02",NA,NA,NA,NA,NA,NA
"277","2019-11-01 15:05:07-03","UnB","UB","191562","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Carvalho-Silva, M; Amorim, PRF; Carvalho, AM","2452","2012","03","01","Southern America","Brasil","Minas Gerais","Unaí","Fazenda próximo a barragem de Queimado","-47.300278","-16.2375","791","791",NA,"Árvore ca. 4 m de altura, botões marrons e flores velhas; Mata de galeria",NA,NA,"Faria, JEQ",NA,NA,"-47.300278","-16.2375","2012","03",NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:05:07-03","UnB","UB","193274","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Paula-Souza, J; et al.","4585","2005","01","24","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Trilha para as Cachoeiras 120 e 180","-47.833333","-14.15",NA,NA,NA,"Arvoreta 3m. Botões jovens",NA,NA,"Faria, JEQ",NA,NA,"-47.833333","-14.15","2012","11",NA,NA,NA,NA,NA,NA
"279","2019-11-01 15:05:07-03","UnB","UB","88357","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Mendonça, RC","4992","2012","02","10","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.913611","-15.908583",NA,NA,NA,NA,NA,NA,"Proença, CEB",NA,NA,"-47.913611","-15.908583",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ","10117","2019","12","23","Southern America","Brasil","Minas Gerais","Itabira","MArgem da rodovia saindo de Itabira em direção à Itambé do Mato Dentro","-43.283611","-19.575833","810","810",NA,"Árvore ca. 9 m de altura, caule marrom, corticoso e fissurado, botões florais verde-castanhos; Floresta estacional antropizada (pasto)",NA,NA,"Faria, JEQ",NA,NA,"-43.283611","-19.575833","2019","12",NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:05:07-03","UnB","UB","804","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Irwin, HS; Souza, R; et al.","12437","1966","04","09","Southern America","Brasil","Goiás","Veadeiros","Chapada dos Veadeiros. 20KMW de Veadeiros","-47","-14","1000","1000",NA,"D3M#.; Arbusto 3m; Margem de riacho. Solo: Rochoso.",NA,NA,"Rosa, PO",NA,NA,"-47","-14","2015","08",NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:05:07-03","UnB","UB","840","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Mendonça, RC","338","1984","03","15","Southern America","Brasil","Distrito Federal","Brasília","Altos do Ribeirão Papuda, no barranco de um córrego","-47.9296989440918","-15.7797002792358",NA,NA,NA,"D4M#. Árvore ornamental por causa das folhas.; Árvore 4m. Flor alva. Fruto marrom.; Mata na beira de córrego temporário.",NA,NA,"Proença, CEB","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:05:07-03","UnB","UB","169199","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","12295","1966","02","05","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10km S of Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Tree ca. 12m x 20cm. Buds yellow-brown.; Gallery forest.",NA,NA,"Legrand, CMDE","70570","auto",NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:05:07-03","UnB","UB","120374","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Carvalho, PS; Miranda, SC; Silva Júnior, MC","488","2008","10","25","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,"árvore 7m, frutos maduros e imaturos; mata de galeria",NA,NA,"Carvalho, PS","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:05:07-03","UnB","UB","170273","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","1279","2011","06","18","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, na borda da trilha, próximo ao monjolo","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Árvore ca. 8 m de altura, fruto imaturo verde (coletado folhas em sílica gel); Mata de galeria",NA,NA,"Faria, JEQ","44724","auto",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:05:07-03","UnB","UB","189509","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Menandro, MS","225","1990","07","30","Southern America","Brasil","Minas Gerais","Rio Vermelho","Fazenda Vargem do Machado. Árvore 33 da parcela C4 do Ensaio de Manejo florestal.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Arbustivo, 18 m.; 50,5 cm. de Cap Fuste; terrestre; folhas discolores com face inf. mais clara, amarelada, pouco pélosa, com cálice persistente avermelhado, fruto maduro verde amarelado.; Capoeira.",NA,NA,"Sobral, M","26996","auto",NA,NA,"2006","08",NA,NA,NA,"25",NA,NA
"287","2019-10-03 10:04:06-03","UFSCar","SORO","6613","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg",NA,"11","2008","11","21",NA,"Brasil","Sergipe","Itaporanga d`Ajuda","Fazenda do Caju (EMBRAPA). Mata Atlântica.",NA,NA,NA,NA,NA,"Arbusto, ca de 3m de altura. Botões florais alvos.",NA,NA,"M. Vasconcelos",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"288","2019-10-03 10:04:06-03","UFSCar","SORO","4351","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Bernacci, L.C.; Torres, R.B.; Gomes, J.A.M.A.; Simão, A.; João, E.L.; Lima, E.G.; Pinto, R.O.; Dechoum, M.S.; Conforti, T.B.","3783","2004","06","18",NA,"Brasil","São Paulo","Campinas","Distrito de Barão Geraldo Vila Holândia; mata com elementos de cerrado","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore ca. 10m de altura, casca descamante; frutos em desenvolvimento, ocráceos.",NA,NA,NA,"23900","auto","-470.608L","-229.056N",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-05-06 12:00:55-03","UFU","HUFU","8503","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","2080","1995","03","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita 3, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 10m. Cálice creme, frutos imaturos vinho.; Mata de encosta.","HUFU00037454","HUFU00037454","Kawasaki, M.L.","57119","auto",NA,NA,"2002","04",NA,NA,NA,NA,NA,NA
"290","2021-03-04 15:45:12-03","IF","SPSF","12079","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,"W.Hoehne","3675","1951","09","28","América do Sul","Brasil","SP","São Paulo","Jardim Botanico, Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"291","2021-03-04 15:45:12-03","IF","SPSF","29889","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia",NA,"J.R.Guillaumon",NA,"2002","02","04","América do Sul","Brasil","SP","Vinhedo","Comdomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"9595","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"292","2021-03-04 15:45:12-03","IF","SPSF","00978","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","D.Bento Pickel",NA,"1945","01","18","América do Sul","Brasil","SP","Helvetia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: na mata;",NA,NA,"M.F. dos Santos",NA,NA,NA,NA,"2012","08","Magnoliopsida",NA,NA,"15",NA,NA
"293","2021-03-04 15:45:12-03","IF","SPSF","53547","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","A.Maruyama & L.Cicco","1132","2018","04","21","América do Sul","Brasil","SP","Cunha",NA,"-44.961667","-23.080278","963","963",NA,"COLETA: Árvore com aprox. 5 m de altura. Flores imaturas.; GEOGRAFIA: Área Antrópica. Próximo a Santa Casa.;",NA,NA,"A.Maruyama",NA,NA,NA,NA,"2018","04","Magnoliopsida",NA,NA,"22",NA,NA
"294","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiaefolia","Calyptranthes clusiaefolia","(Miq.) O.Berg","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Franca","in silvis caeduis prope Villa Franca","-47.4","-20.53",NA,NA,NA,NA,NA,"P14P1N0002",NA,"27521","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiaefolia","Calyptranthes clusiaefolia","(Miq.) O.Berg","Regnell, AF","III-126",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"P14P1N0002",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiaefolia","Calyptranthes clusiaefolia","(Miq.) O.Berg","Widgren, JF","536",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P1N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
