"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"177","2019-08-27 13:34:31-03","IAP","PACA-AGP","72350","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","M. Sobral","1988","11",NA,"J. A. Jarenkow","1988","10","30","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"PACA072350",NA,"1005",NA,NA,"entre Colônia São José e Sta. Silvana",NA,NA,NA,"PEL 10595; árvore com ca de 5m de alt., em botão, em borda de mata. Habitat: em borda de mata Hábito: árvore Ecossistema: MATA","Magnoliophyta","Theales",NA,"51462","auto","Magnoliopsida",NA,NA,NA,NA,NA
"178","2019-08-27 13:34:31-03","IAP","PACA-AGP","54822","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","B. Rambo","1954","09","22","Rambo, B.","1954","02","11","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA054822",NA,NA,NA,NA,NA,NA,NA,NA,"fr. semievoluto. Habitat: prope litus in silvula arenosa Fenofase: fruto semievoluto","Magnoliophyta","Theales",NA,"20837","auto","Magnoliopsida",NA,NA,NA,NA,NA
"179","2019-08-27 13:34:31-03","IAP","PACA-AGP","96130","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Mondin",NA,NA,NA,"De Marchi, T. C.","2001","05","09","Brasil","RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,"PACA096130",NA,"044",NA,NA,"Faz. São José",NA,NA,NA,"HASU 12108","Magnoliophyta","Theales",NA,"21077","auto","Magnoliopsida",NA,NA,NA,NA,NA
"180","2019-08-27 13:34:31-03","IAP","PACA-AGP","6511","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","B. Rambo","1954","09","22","Sehnem, A.","1940","12",NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"PACA006511",NA,NA,NA,NA,NA,NA,NA,NA,"flor. Habitat: ad litus in silvula arenosa Fenofase: flor","Magnoliophyta","Theales",NA,"27000","auto","Magnoliopsida",NA,NA,NA,NA,NA
"181","2019-08-27 13:34:31-03","IAP","PACA-AGP","64927","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","E. Asplund","1953",NA,NA,"Reitz & Klein","1951","11","10","Brasil","SC","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"PACA064927",NA,"112",NA,NA,NA,NA,NA,NA,"HBR 6528; arbusto. Habitat: restinga litorânea Hábito: arbusto Ecossistema: RESTINGA","Magnoliophyta","Theales",NA,"21199","auto","Magnoliopsida",NA,NA,NA,NA,NA
"182","2019-08-27 13:34:31-03","IAP","PACA-AGP","64928","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","E. Asplund","1953",NA,NA,"Reitz & Klein","1951","12","22","Brasil","SC","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"PACA064928",NA,"144",NA,NA,NA,NA,NA,NA,"HBR 6526; arbusto; flor com sépalas brancas, pétalas amarelas; altura 1m. Habitat: restinga Fenofase: flor amarela Hábito: arbusto Ecossistema: RESTINGA","Magnoliophyta","Theales",NA,"21199","auto","Magnoliopsida",NA,NA,NA,NA,NA
"183","2019-08-27 13:34:31-03","IAP","PACA-AGP","31762","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Emrich-Rambo","1954","09","22","Rambo, B.","1946","02","07","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA031762",NA,NA,NA,NA,NA,NA,NA,NA,"fr. submaturo. Habitat: in silvula arenosa Fenofase: fruto submaturo","Magnoliophyta","Theales",NA,"16515","auto","Magnoliopsida",NA,NA,NA,NA,NA
"184","2019-08-27 13:34:31-03","IAP","PACA-AGP","31956","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Emrich-Rambo","1954","09","22","Reitz, R.","1946","12","05","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA031956",NA,NA,NA,NA,NA,NA,NA,NA,"fl. semievoluto. Habitat: in silvula arenosa Fenofase: flor semievoluto","Magnoliophyta","Theales",NA,"16515","auto","Magnoliopsida",NA,NA,NA,NA,NA
"185","2020-12-20 21:18:50-03","UFV","VIC","49261","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Saporetti, A W J",NA,NA,NA,"Saporetti, A W J","2006","03",NA,"Brasil","Bahia","Caravelas","-39","-17","-39","-17","VIC049261","VIC049261","76","42","42","Muçununga Florestada",NA,NA,NA,"Fanerófita, possuindo 2,5 m de altura, pétalas alvas; Espodossolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:18:50-03","UFV","VIC","52407","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Gonzatti, F.","2014","12","13","Gonzatti, F.","2014","12","13","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","-50","-29","-50","-29","VIC052407","VIC052407","1498","72","72","Cerro Pelado",NA,NA,NA,"árvore em afloramento arenítico. Folhas miúdas, restritas ao ápice dos ramos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-02-27 16:44:09-03","UFSC","CTBS","3113","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Benke, D.R. et al.","2016","10","28","Brasil","Paraná","Paranaguá","-48.338056","-25.516111","48°20'17W","25°30'58S",NA,NA,"9",NA,NA,"Ilha do mel",NA,NA,NA,"Árvore de 3 m, flores brancas. Floresta ombrófila densa atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-02-27 16:44:09-03","UFSC","CTBS","3241","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Salvalaggio, A.V. et al.","2016","10","29","Brasil","Paraná","Guaraqueçaba","-48.315833","-25.445833","48°18'57W","25°26'45S",NA,NA,"4",NA,NA,"Estação Ecológica da Ilha do Mel",NA,NA,NA,"Arbusto de aproximadamente 1,5 m de alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050575","PreservedSpecimen","Plantae","Ternstroemiaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","G. Hatschbach",NA,NA,NA,"J. M. Silva; J. Cordeiro","1988","4","12","Brazil","Parana",NA,"-49.074947","-25.367153",NA,NA,NA,NA,"527","1300",NA,"Morro Mae Catira (Mun. Quatro Barras).",NA,NA,NA,"Arbusto 1 m.","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 14:41:22-03","UFJF","CESJ","49214","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","C.N. Matozinhos","2010","04",NA,"F.R.G. Salimena; P.H. Nobre","2007","06","30","Brasil","Minas Gerais","Rio Preto","-43.875194","-21.977972","-43.875194","-21.977972","CESJ049214",NA,"2473",NA,NA,"Serra Negra, Fazenda Santa Luzia","América do Sul",NA,NA,"Arvoreta, ca. 2,5m alt., em encosta de campo rupestre, solo arenoso, flores imaturas verdes.","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 14:41:22-03","UFJF","CESJ","62911","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","J.H.C. Ribeiro","2012",NA,NA,"J.H.C. Ribeiro; C.R. Fonseca; D.S. Santiago","2012","08","23","Brasil","Minas Gerais","Rio Preto","-43.890556","-21.977778","-43.890556","-21.977778","CESJ062911",NA,"254",NA,NA,"Serra Negra, Trilha para o Ninho da Égua. Coordenadas UTM: Zona 23k, 614553.693E, 7569205.817N (Datum: WGS 84). Altitude: 1330 m.s.m.","América do Sul",NA,NA,"Arvoreta, 3m, sobre solo quartzitico. Indivíduo 1622 fitossociologia.","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 14:33:25-03","UFJF","CESJ","63892","PreservedSpecimen","Plantae","Clusiaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","E. Barbosa","2011",NA,NA,"J.M. Silva; V.C. Martins","2011","02","11","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"CESJ063892",NA,"7701",NA,NA,"Balneário Nereidas","América do Sul",NA,NA,"Árvore, 4m, flor creme. Restinga.","Angiosperma",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"193","2019-11-21 14:41:22-03","UFJF","CESJ","44052","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","C.N. Matozinhos","2009","05","15","A.S.M. Valente; C.N. Matozinhos; K. Antunes; N.L. Abreu; F.S. Souza","2005","04","22","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ044052",NA,"387",NA,NA,"Serra Negra, Ninho da égua","América do Sul",NA,NA,"Arbusto, ca. 2m alt., no campo rupestre arbustivo.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:41:22-03","UFJF","CESJ","43787","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"C.N. Matozinhos; N.L. Abreu; B.F.Mello; F.S. Souza","2005","04","25","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ043787",NA,"209",NA,NA,"Serra Negra, Ninho da Égua.","América do Sul",NA,NA,"Arvoreta em campo rupestre. Frutos imaturos verdes.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:41:22-03","UFJF","CESJ","42749","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","C.N. Matozinhos","2004","10","04","C.N. Matozinhos; O.J. Bastos Neto; B.F.Mello; F.R.G. Salimena; P.H. Nobre","2004","08","20","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ042749",NA,"40",NA,NA,"Serra Negra, Trilha para o Ninho da Égua.","América do Sul",NA,NA,"Árvore, ca. 3m alt., em campo rupestre, sépala rósea, pétalas amarelas discolores.","Angiosperma",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:46:58-03","UFMS","CGMS","78451","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"A.C. Cervi; A. Chautems, J.M. Silva","1989","03","08","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"CGMS1111462",NA,"2631","1070","1070","Morro Sete.",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"197","2019-11-27 13:51:30-03","UFS","ASE","12880","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Ferreira, GL","1991","08","02","Farney, C; Silva, JC","1991","03","27","Brasil","Sergipe","Santo Amaro das Brotas","-37.054167","-10.789167","-37.054167","-10.789167","ASE0020354","ASE0020354","2700",NA,NA,"SE 226, próximo ao Rio Pomonga.","Southern America",NA,NA,"Arbusto + - 3 m; folhas verdes, discolores; sub-coriáceas; fruto imaturo alvo com cálice persistente amarelado.; Arbusto + - 3 m; folhas verdes, discolores; sub-coriáceas; fruto imaturo alvo com cálice persistente amarelado.; Restin","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-27 13:51:30-03","UFS","ASE","14069","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Miranda, AM","2004","12","10","Miranda, AM; Silva, MI","2004","09","19","Brasil","Bahia","Caravelas","-39.265833","-17.731944","-39.265833","-17.731944","ASE0021534","ASE0021534","4635",NA,NA,"Fazenda Céu Aberto","Southern America",NA,NA,"Arbusto com 1,5 m; caule marrom-acinzentado; folhas crassas; flores com cálice verde de ápice-alvacento, corola alva.; Arbusto com 1,5 m; caule marrom-acinzentado; folhas crassas; flores com cálice verde de ápice-alvacento, corola alv","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-27 13:51:30-03","UFS","ASE","40284","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Gonzatti, F","2013","11","05","Gonzatti, F","2013","11","05","Brasil","Rio Grande do Sul","Torres","-49.455821","-29.212823","-49.455821","-29.212823","ASE0041801",NA,"956",NA,NA,"Arredores de Itapeva","Southern America",NA,NA,"Arvoreta; Em banhado","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-27 13:51:30-03","UFS","ASE","5794","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Farney, C","1992","04",NA,"Farney, C; A.C.Beaurmord","1991","11","16","Brasil","Sergipe","Santo Amaro das Brotas","-37.054167","-10.789167","-37.054167","-10.789167","ASE0016372","ASE0016372","2834",NA,NA,"Restinga arbustiva c/ moitas na margem da rodovia, Próximo ao rio Pomonga","Southern America",NA,NA,"Arbusto. mais ou menos 3. m. Folhas verdes discolores, flores com pedicelo verde, cálice verde, corola alva.; Arbusto. mais ou menos 3. m. Folhas verdes discolores, flores com pedicelo verde, cálice verde, corola alva.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-27 13:51:30-03","UFS","ASE","41276","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Gonzatti, F","2014","12","13","Gonzatti, F","2014","12","13","Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","-50.303","-29.5551","-50.303","-29.5551","ASE0042779",NA,"1497",NA,NA,"Cerro Pelado","Southern America",NA,NA,"Árvore em afloramento arenítico. Folhas miúdas, restritas ao ápice dos ramos.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:37:40-03","UNICAMP","UEC","115163","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Leite, EC",NA,NA,NA,"Leite, EC","1998","06","03","Brazil","São Paulo","Jundiaí","-46.25","-23.25","-46.25","-23.25",NA,NA,"584",NA,NA,"Reserva Biológica Municipal da Serra do Japi",NA,NA,NA,"4,5m;","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:37:40-03","UNICAMP","UEC","073284","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Sartori, A; et al.","1995","02","07","Brazil","São Paulo","Cananéia","-47.850833","-24.879444","-47.850833","-24.879444",NA,NA,"32639",NA,NA,"Estrada Pariquera - Açu, 4 km da estrada de terra.",NA,NA,NA,"Árvore 3m, flores brancas.; Mata de Encosta/restinga.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:37:40-03","UNICAMP","UEC","107411","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","1999","01","13","Brazil","São Paulo","Pariquera-Açu","-40.616667","-22.716667","-40.616667","-22.716667",NA,NA,"149",NA,NA,"Parque Estadual do Pariquera - Abaixo, Acesso pela parte sul, atravessando o Rio Pariquera Mirim.",NA,NA,NA,"2m do caule imerso na água.; Floresta Ombrófila Densa. Floresta alta de Restinga.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-01 16:37:40-03","UNICAMP","UEC","107412","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Equipe da disciplina LCF738","1999","03",NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","1999","01","13","Brazil","São Paulo","Pariquera-Açu","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"136",NA,NA,"Parque Estadual do Pariquera - Abaixo, Acesso pela parte sul, atravessando o Rio Pariquera Mirim.",NA,NA,NA,"6, 0 m de altura.; Floresta Ombrófila Densa. Floresta alta restinga.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:37:40-03","UNICAMP","UEC","107770","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Kozera, C; Vanini, A; Hayashi, AH; Lima, CBK","1999","01","05","Brazil","São Paulo","Pariquera-Açu","-40.616667","-22.716667","-40.616667","-22.716667",NA,NA,"709",NA,NA,"Parque Estadual de Pariquera-abaixo, Trilha da Campina,; no trecho do Dique do RIo Pariquera-Açu.",NA,NA,NA,"Árvore de 9m.; flores alvas com pétalas externas avermelhadas.; Floresta Ombrófila Densa.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:37:40-03","UNICAMP","UEC","115574","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Tamashiro, JY",NA,NA,NA,"Hanazaki, N; Peroni, N; Mendonça, AP","2000","02","15","Brazil","São Paulo","Cananéia","-47.912222","-24.964444","-47.912222","-24.964444",NA,NA,"224",NA,NA,"Agrossolar",NA,NA,NA,"Uso: lenha. &nf;&nf;Status: nativa.; Floresta ombrófila Densa das Terras Baixas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:37:40-03","UNICAMP","UEC","115575","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Tamashiro, JY",NA,NA,NA,"Hanazaki, N; Peroni, N; Teixeira, B","1999","06","22","Brazil","São Paulo","Ilha Comprida","-47.805556","-24.895","-47.805556","-24.895",NA,NA,"135",NA,NA,"Pedrinhas",NA,NA,NA,"Uso: lenha. &nf;&nf;Status: nativa.; Floresta Ombrófila Densa das Terras Baixas. Capoeira da roça, 15 anos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:37:40-03","UNICAMP","UEC","121508","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Romão, GO; Souza, VC; Rodrigues, RR; Pereira, M; Herrerias, C; Zevallos, P","2001","04","18","Brazil","São Paulo","Itanhaém","-46.922306","-24.230861","-46.922306","-24.230861",NA,NA,"712","5","10","Loteamento Maramba II, 6 km de Itanhaém em direção a Peruíbe.",NA,NA,NA,"Arvusto, ca. de 2m alt. Frutos ferrugíneo-esverdeados. Área inundada.; Floresta de Restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambees.) em alguns trechos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-01 16:37:40-03","UNICAMP","UEC","121800","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Rodrigues, RR; Souza, VC",NA,NA,NA,"Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR","2001","04","11","Brazil","São Paulo","São Paulo","-46.733333","-23.983333","-46.733333","-23.983333",NA,NA,"83","800","800","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo.",NA,NA,NA,"Arbusto, 50 cm alt. Frutos verdes, sementes vermelhas.; Floresta ribeirinha altomontana com campo adjacente.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-01 16:37:40-03","UNICAMP","UEC","121801","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Rodrigues, RR; Souza, VC",NA,NA,NA,"Meireles, LD; Gonçalves, APS; Soares Júnior, FJ; Meneghetti, GIP; Rodrigues, RR","2001","04","11","Brazil","São Paulo","São Paulo","-46.733333","-23.983333","-46.733333","-23.983333",NA,NA,"87","800","800","Parque Estadual da Sera do Mar, Núcleo Curucutu. Trilha do Campo.",NA,NA,NA,"Arbusto, ca. de 60cm alt. Frutos verdes. Campo.; Floresta ribeirinha altomontana com campo adjacente.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-01 16:37:40-03","UNICAMP","UEC","159954","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Baitello, JB","2007","04",NA,"Arzolla, FARDP; Paula, GCR; Vilela, FESP; Antunes, AZ","2007","04","03","Brazil","São Paulo","Embu-Guaçu","-46.809083","-22.817583","-46.809083","-22.817583","UEC039857","UEC039857","1095","750","750","Parque da Várzea do Embu-Guaçu, Vegetação de Várzea.",NA,NA,NA,"Árvore, 4 metros de altura, com frutos imaturos.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-01 16:37:40-03","UNICAMP","UEC","137722","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Meireles, LD","2003","05",NA,"Brazil","Paraná","Guaraqueçaba","-48.236861","-25.46975","-48.236861","-25.46975","UEC091754","UEC091754","1435",NA,NA,"Parque Nacional do Superagui.",NA,NA,NA,"Árvore, 4 m, flores alvas, frutos verdes com sementes vermelhas.; Floresta Ombrófila de Planície - Restinga.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-03-01 16:37:40-03","UNICAMP","UEC","149332","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Meireles, LD",NA,NA,NA,"Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"492",NA,NA,"Km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",NA,NA,NA,"Árvore de 7m de altura. Flores de cor creme.; Floresta alta de restinga.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:37:40-03","UNICAMP","UEC","150319","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Garcia, RJF; Ferreira, GMP; Pimentel, CMA","1996","03","27","Brazil","São Paulo","São Paulo","-46.743333","-23.991111","-46.743333","-23.991111","UEC163077","UEC163077","778",NA,NA,"Distrito de Marsilac, Parque estadual Serra do Mar, Núcleo Curucutu. Trilha do Campo.",NA,NA,NA,"Arbusto, 0,5m alt. frutos verdes, pirênios vermelhos.; Campo.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-01 16:37:40-03","UNICAMP","UEC","20886","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","05",NA,"Leitão Filho, HF; et al.","1979","12","11","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"10768",NA,NA,"Ilha do Cardoso",NA,NA,NA,"Árvore de 4m. Flores creme.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:37:40-03","UNICAMP","UEC","21631","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","05",NA,"Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","1979","10","10","Brazil","Goiás","Teresina",NA,NA,NA,NA,NA,NA,"2340",NA,NA,"Estrada Alto Paraíso",NA,NA,NA,"Árvore entre rochas com 3m flores isoladas na ponta dos ramos em botão.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:37:40-03","UNICAMP","UEC","25796","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Leitão Filho, HF","1984","03","23","Martins, FR; Matthes, LAF; Peixoto","1981","12","01","Brazil","Minas Gerais","Poços de Caldas","-46.564722","-21.838889","-46.564722","-21.838889","UEC190197",NA,"1474",NA,NA,"Mata da Colina",NA,NA,NA,"Árvore ca. de 10m, sépalas externamente róseas, internamente róseas pétalas amarelas, estame, estilete e ovário amarelas.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
