"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","scientificNameAuthorship","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"241","2020-09-12 05:00:02-03","US","US","3176705","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"G. Hatschbach & F. Chagas e Silva","48561","1984","10","30","South America","Brazil","Paraná","Morretes","Est. Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"US01858178","US01858178_01 US01858178_02",NA,"Planch.","30514","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2271667","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"R. Reitz & R. M. Klein","4693","1957","8","24","South America","Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529","200",NA,NA,"US01858182","US01858182_01 US01858182_02",NA,"Planch.","23627","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","3217424","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"G. Hatschbach","44979","1982","7","6","South America","Brazil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,"US01858179","US01858179_01 US01858179_02",NA,"Planch.","30514","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3493719","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"G. Hatschbach","44376","1981","11","12","South America","Brazil","Paraná","Cerro Azul","Rib. do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,"US01858180","US01858180_01 US01858180_02",NA,"Planch.","32006","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","3669944","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"J. M. Silva, E. Barbosa & F. Marinero","5070","2006","9","22","South America","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,NA,"US01858177","US01858177_01 US01858177_02",NA,"Planch.","55154","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","2563764","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora",NA,"G. Hatschbach","14074","1966","11","22","South America","Brazil","Paraná","Morretes","Estr. Graciosa, Ferradura.","-48.834400177002","-25.476900100708",NA,NA,NA,"US01858181","US01858181_01 US01858181_02",NA,"Planch.","30514","auto",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"247","2020-09-02 16:35:43-03","Cenargen","CEN","69643","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","W. H. Matos - UEL","W. H. Matos - UEL","10","2005","11","11",NA,"Brasil","PR","LONDRINA","Estância Patrial.","-51.233333",NA,NA,"Exsicatas","Árvore 4,5 m. Indiv. n° 159. Doação do Herbário da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal. FUEL nº 39.340.","CEN00069643","CEN00069643",NA,"Planch.",NA,NA,"-51.233333","-23366666.0",NA,NA,NA,NA,NA,NA,"1",NA
"248","2019-12-09 17:30:44-03","UFPR","EFC","15632","PreservedSpecimen","Plantae",NA,NA,"Pricramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Selusniaki, M.","Michelon, C.; Adenesky-Filho, E.","1545","2012","10","13",NA,"Brasil","Paraná","Telêmaco Borba","Usina Hidrelétrica de Mauá (UHE Mauá)","-50.4225","-24.0602","520",NA,"Arvoreta, aprox. 4m, frutos imaturos amarelos. Estepe Gramíneo-Lenhosa ","EFC015632",NA,"520","Planch.",NA,NA,"-50.4225","-24.0602","2012","10","13",NA,NA,NA,NA,NA
"249","2019-12-09 17:30:38-03","UFPR","EFC","4973","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Hatschbach, G.","Ziller, S.R.","1136","1995","12","14",NA,"Brasil","Paraná","Alto Paraíso","APA da Ilha Grande",NA,NA,NA,NA,"Coletada na APA da Ilha Grande, Rio Paraná. Coletada em sub-bosque de guanandizal interiorizado na Ilha Grande, sobre o solo orgânico. Frutos maduros pretos. __COMMOM_NAME__: Pau-amargo","EFC004973",NA,NA,"Planch.",NA,NA,NA,NA,"1995","12","01",NA,NA,NA,NA,NA
"250","2019-12-09 17:30:38-03","UFPR","EFC","3944","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Hatschbach, G.","Vicentini, A.; Vilhena, A.","21","1993","02","14",NA,"Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,"Árvore do interior de floresta primária, estéril. __COMMOM_NAME__: Catiguá-branco","EFC003944",NA,NA,"Planch.","23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-12-09 17:30:38-03","UFPR","EFC","7963","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Blum, C.T.","Svolenski, A.C.; Buck-Silva, L.; Lima, R.X.;","408","1998","03","25",NA,"Brasil","Paraná","Guaraqueçaba","Rio dos Patos","-48.3288993835449","-25.3066997528076",NA,NA,"Arvoreta 5m, frutos vermelhos maduros.","EFC007963",NA,NA,"Planch.","37295","auto",NA,NA,"2013","10","04",NA,NA,NA,NA,NA
"252","2019-12-09 17:30:38-03","UFPR","EFC","13114","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Vieira, R.S.","Vieira, R.S.; et al.","521","2014","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534",NA,NA,"Arvoreta com 3 m. no subosque da floresta. Com frutos amarelos.","EFC013114",NA,NA,"Planch.",NA,NA,"-48.8605","-25.2534","2014","08","25",NA,NA,NA,NA,NA
"253","2021-03-15 18:29:21-03","USP","SPF","104454","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Kallunki, JA","709","1995","04","21",NA,"Brasil","Espírito Santo","Rio Bananal","Fazenda São Jorge, 18 km from church in Bananal on paved road from Banananl to Novo Brazil, behinde house. Disturbed forest.","-40.416667","-19.2",NA,NA,"Tree 7 m tall. Inflorescence pendent, on brahces below leaves. Fruit golden yellow. Undestory.","SPF00104454",NA,NA,"Planch.",NA,NA,"-40.416667","-19.2","1995",NA,NA,NA,NA,NA,NA,NA
"254","2021-03-15 18:29:21-03","USP","SPF","177304","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Jardim, JG","1705","1998","02",NA,NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667","300",NA,"Subarbusto ca. 1 m alt. Folhas verdes com face inferior mais clara. Flores esverdeadas.","SPF00177304",NA,"450","Planch.",NA,NA,"-39.583333","-15.166667","2006",NA,NA,NA,NA,NA,NA,NA
"255","2021-03-15 18:29:21-03","USP","SPF","159763","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Damasceno Jr, GA","1950","2000","06","10",NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores - Faz. São Marcelo. Mata semidecídua - Mata ciliar do córrego Bandalta; solo com afloramento de rochas. Morro.","-57.581411","-19.187542",NA,NA,"Arvoreta de 4 m; flor; fruto laranja avermelhado.","SPF00159763",NA,NA,"Planch.",NA,NA,"-57.581411","-19.187542","2003",NA,NA,NA,NA,NA,NA,NA
"256","2021-03-15 18:29:21-03","USP","SPF","163728","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Melo, PHA","1005","2003","12","08",NA,"Brasil","Minas Gerais","Pains","Fazenda Amargoso, MG 439, km 16.","-45.651167","-20.382083","650",NA,"Arbusto na borda de trilha em mata calcária, frutos alaranjados.","SPF00163728",NA,"700","Planch.",NA,NA,"-45.651167","-20.382083","2004",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:28:14-03","USP","SPF","163905","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","França, GS","484","2003","12","02",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Campolina.","-42.504167","-19.696944","260",NA,NA,"SPF00163905",NA,"260","Planch.",NA,NA,"-42.504167","-19.696944","2004",NA,NA,NA,NA,NA,NA,NA
"258","2021-03-15 18:29:21-03","USP","SPF","164669","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Araki, DF","Araki, DF","112","2003","04","20",NA,"Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha da Caçadinha, com início na estrada do carmo. Vegetação secúndaria de floresta ombrófila densa, montana com intensa exploração de palmito e madeira. Trilha do cipó em direção à gruta do cipó. Vegetação secundária de","-48.416667","-24.266667","780",NA,"Arbusto, 3 m, vegetativo, clareira.","SPF00164669",NA,"820","Planch.",NA,NA,"-48.416667","-24.266667",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-15 18:29:21-03","USP","SPF","176125","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Lovato, MC","Lovato, MC","342","2003","04","11",NA,"Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-50.975556","-23.540833",NA,NA,"Árvore 4 m; botões florais verdes.","SPF00176125",NA,NA,"Planch.",NA,NA,"-50.975556","-23.540833","2003",NA,NA,NA,NA,NA,NA,NA
"260","2021-03-15 18:29:21-03","USP","SPF","176856","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Versieux, LM","293","2006","09","16",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Ao longo da estrada principal, próximo às linhas de transmissão. Área de Floresta Ombrófila Densa.","-43.460694","-22.576722","530",NA,"Arbórea, ca. 5 m. Frutos alaranjados.","SPF00176856",NA,"530","Planch.",NA,NA,"-43.460694","-22.576722","2006","10","20",NA,NA,NA,NA,NA
"261","2021-03-15 18:29:21-03","USP","SPF","177306","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Jardim, JG","1526","1998","02","17",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667","300",NA,"Arvoreta ca. 5 m alt. Folhas verdes concolores. Frutos imaturos de cor laranja e negros quando maduros.","SPF00177306",NA,"450","Planch.",NA,NA,"-39.583333","-15.166667","2006",NA,NA,NA,NA,NA,NA,NA
"262","2021-03-15 18:29:21-03","USP","SPF","177305","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Jardim, JG","1515","1998","02","04",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari/Palmira. Entrada ca. 7.5 km percorrendo mais 1.7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667","300",NA,"Subarbusto ereto ca. 1.5 m alt. Folhas verdes com face inferior mais clara. Flores vinosas.","SPF00177305",NA,"450","Planch.",NA,NA,"-39.583333","-15.166667","2006",NA,NA,NA,NA,NA,NA,NA
"263","2021-03-15 18:29:21-03","USP","SPF","182088","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Matos, WH","11","2005","10","04",NA,"Brasil","Paraná","Londrina","Estância Patrial.","-51.233333","-23.366667",NA,NA,"Árvore borda da mata.","SPF00182088",NA,NA,"Planch.",NA,NA,"-51.233333","-23.366667","2008",NA,NA,NA,NA,NA,NA,NA
"264","2021-03-15 18:29:22-03","USP","SPF","194185","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Demuner, V","2833","2006","09","12",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro Agudo), Prop. Israel Elias Ramos.","-40.387778","-20.097222","300",NA,"Arvoreta 4 m, frutos laranja. Interior de mata alterada","SPF00194185",NA,"450","Planch.",NA,NA,"-40.387778","-20.097222","2010",NA,NA,NA,NA,NA,NA,NA
"265","2021-03-15 18:29:22-03","USP","SPF","188496","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Lombardi, JA","7133","2008","01","24",NA,"Brasil","Espírito Santo","São Gabriel da Palha","Córrego Bley, divisa Vila Valério/São Gabriel da Palha. Mata atlântica degradada, bordo de trilha.","-40.533333","-19.016667","140",NA,"Arvoreta ca. 5 m, folíolos cartáceos, frutos imaturos laranja.","SPF00188496",NA,"140","Planch.",NA,NA,"-40.533333","-19.016667","2009","02",NA,NA,NA,NA,NA,NA
"266","2021-03-15 18:29:22-03","USP","SPF","194180","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Magnago, LFS","1178","2006","08","03",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca. Mata na Serra Santa Lúcia. Prop. Cristiano Bremencampi.","-40.497222","-20.028889","300",NA,"Arvoreta 9 m de alt. Frutos verdes.","SPF00194180",NA,"650","Planch.",NA,NA,"-40.497222","-20.028889","2010",NA,NA,NA,NA,NA,NA,NA
"267","2021-03-15 18:29:22-03","USP","SPF","194181","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Demuner, V","3114","2007","03","13",NA,"Brasil","Espírito Santo","Santa Leopoldina","Prof. Israel Elias Ramos (trilha da casa). Interior da mata.","-40.442778","-20.103333","250",NA,"Arbusto 3 m, frutos verdes e amarelos.","SPF00194181",NA,"300","Planch.",NA,NA,"-40.442778","-20.103333","2010",NA,NA,NA,NA,NA,NA,NA
"268","2021-03-15 18:29:22-03","USP","SPF","194182","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Magnago, LFS","1036","2006","05","18",NA,"Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo. Prop. Dona Maria. Mata em fundo de vale.","-40.431667","-20.093889","150",NA,"Arbusto 4 m, frutos laranja.","SPF00194182",NA,"350","Planch.",NA,NA,"-40.431667","-20.093889","2010",NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 18:29:22-03","USP","SPF","194183","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Demuner, V","3587","2007","04","17",NA,"Brasil","Espírito Santo","Santa Leopoldina","Pedra Branca. Mata na Serra Santa Lúcia. Prop. Cristiano Bremencampi.","-40.492222","-20.026667","300",NA,"Arbusto 4 m, frutos laranja.","SPF00194183",NA,"600","Planch.",NA,NA,"-40.492222","-20.026667","2010",NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 18:29:22-03","USP","SPF","194184","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Magnago, LFS","1661","2006","11","30",NA,"Brasil","Espírito Santo","Águia Branca","Prop. Rosangela Fausti.","-40.647778","-19.022778","190",NA,"Arbusto 3 m alt. Frutos laranja. Mata em estágio de regeneração","SPF00194184",NA,"550","Planch.",NA,NA,"-40.647778","-19.022778","2010",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-15 18:29:22-03","USP","SPF","194247","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Fraga, CN","2481","2009","04","11",NA,"Brasil","Espírito Santo","Santa Leopoldina","Reserva Biológica de Duas Bocas. Boqueirão do Santilho, floresta na beira da estrada. Floresta ombrófila densa montana.","-40.498611","-20.225556","302",NA,"Arvoreta ca. 3 m. Infrutescência pendentes.Flores com botões amarelados. Frutos laranjas.","SPF00194247",NA,"302","Planch.",NA,NA,"-40.498611","-20.225556","2009",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-15 18:29:22-03","USP","SPF","198205","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Pott, A","15865","2009","11","22",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Rod. MS-178, 40 km S de Bodoquena a Bonito, Serra da Bodoquena.","-56.628056","-20.833611","555",NA,"Arbusto, 3.0 m alt. Fruto alaranjado.","SPF00198205",NA,"555","Planch.",NA,NA,"-56.628056","-20.833611","2010","06",NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:28:14-03","USP","SPF","227439","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Torres, RB","Ferreira, MI","30","2006","10","10",NA,"Brasil","São Paulo",NA,"Municípios de Pindamonhagaba e Votorantim.","-45.468611","-22.741944","1233",NA,NA,"SPF00227439","SPF00227439","1233","Planch.",NA,NA,"-45.468611","-22.741944",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:28:14-03","USP","SPF","227440","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Torres, RB","Ferreira, MI","29","2006","10","10",NA,"Brasil","São Paulo",NA,"Municípios de Pindamonhagaba e Votorantim.","-45.771389","-23.544167",NA,NA,NA,"SPF00227440","SPF00227440",NA,"Planch.",NA,NA,"-45.771389","-23.544167","2016","10","16",NA,NA,NA,NA,NA
"275","2019-11-13 11:28:14-03","USP","SPF","227969","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Rosa, P","1019","2016","08","27",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.617222","-21.784167","412",NA,NA,"SPF00227969","SPF00227969","412","Planch.",NA,NA,"-41.617222","-21.784167","2017","05",NA,NA,NA,NA,NA,NA
"276","2021-03-15 18:29:22-03","USP","SPF","66317","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Klein, RM","2020","1956","05","21",NA,"Brasil","Santa Catarina",NA,"Ribeirão do Arcado, Ibirama. Mata.",NA,NA,"100",NA,"Arbusto, 3 m. Fruto imaturo, amarelado.","SPF00066317",NA,"100","Planch.",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"277","2021-03-15 18:29:22-03","USP","SPF","68911","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Andrade, PM","372","1984","09","24",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Mata Atlântica.",NA,NA,NA,NA,"Habitus arbóreo, flores esverdeadas. Planta masculina.","SPF00068911",NA,NA,"Planch.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 18:29:22-03","USP","SPF","68912","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Andrade, PM","429","1984","09","27",NA,"Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga",NA,NA,NA,NA,"Arv. no. 4210, 2 estigmas amarelos.","SPF00068912",NA,NA,"Planch.",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-15 18:29:22-03","USP","SPF","70182","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Gomes, JML","1155","1990","05","27",NA,"Brasil","Espírito Santo",NA,"RPPN Morro da Vargem. Trilha do Bananal. Mata Atlântica. Floresta alterada em recuperação natural.",NA,NA,NA,NA,"Árvore 5 m alt.","SPF00070182",NA,NA,"Planch.",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"280","2021-03-15 18:29:21-03","USP","SPF","166322","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Oliveira, M","709","2001","12","11",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Varjão. Vegetação arbustivo-arbórea densa, interior da mata. Solo argiloso.","-35.9393997192383","-8.97249984741211",NA,NA,"Arvoreta ca. 8.0 m alt.; frutos maturos amarelos.","SPF00166322",NA,NA,"Planch.","16798","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"281","2021-03-15 18:29:22-03","USP","SPF","68901","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Pontual, I","66243","1966","11","02",NA,"Brasil","Alagoas","União dos Palmares","Eng. Santo Antonio. Mata da Serrinha.","-36.0318984985352","-9.16277980804443",NA,NA,"Árvore com 8-10 m de alt. Frutos vermelho-alaranjados.","SPF00068901",NA,NA,"Planch.","22346","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 18:29:22-03","USP","SPF","38256","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Pirani, JR","1109","1985","01","12",NA,"Brasil","Espírito Santo","Aracruz","Ibiraçu, margem da BR 101. Mata pluvial tropical.","-40.2733001708984","-19.8202991485596",NA,NA,"Arvoreta, interior da mata. Estéril.","SPF00038256",NA,NA,"Planch.","37987","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 18:29:22-03","USP","SPF","182414","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Folli, DA","4973","2004","11","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Mata de tabuleiro. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo. Terrestre. Botão branca. Flor branca.","SPF00182414",NA,NA,"Planch.","48094","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 18:29:22-03","USP","SPF","182413","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Folli, DA","3282","1998","11","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Mata de tabuleiro. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo. Terrestre. Botão verde. Flor verde claro. Fruto imaturo amarelo.","SPF00182413",NA,NA,"Planch.","48094","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 18:29:22-03","USP","SPF","182415","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Siqueira, GS","138","2004","11","19",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Mata de tabuleiro. Estrada Gávea.","-40.0722007751465","-19.3910999298096",NA,NA,"Arbóreo. Terrestre. Botão branca. Flor branca.","SPF00182415",NA,NA,"Planch.","48094","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"286","2021-03-15 18:29:22-03","USP","SPF","182412","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Folli, DA","2632","1995","07","04",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Na Lasa no CAnto Grande. Mata de tabuleiro. Estrada municipal.","-40.0722007751465","-19.3910999298096",NA,NA,"Porte arbóreo. Terrestre. Fruto roxo. Fruto imaturo amarelo.","SPF00182412",NA,NA,"Planch.","48094","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 18:29:22-03","USP","SPF","76555","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Boone, W","212","1984","05","30",NA,"Brasil","Espírito Santo","Santa Teresa","Mata do Goiapaboaçu. Solo avermelhado.","-40.6002998352051","-19.9356002807617","500",NA,"Porte arbustivo com frutos amadurecidos.","SPF00076555",NA,"500","Planch.","23813","auto",NA,NA,"1992","10","16",NA,NA,NA,NA,NA
"288","2019-11-13 11:28:14-03","USP","SPF","204171","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Folli, DA","6575","2010","03","19",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro","-40.3078002929688","-20.1285991668701",NA,NA,NA,"SPF00204171",NA,NA,"Planch.","16451","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"289","2021-03-15 18:29:21-03","USP","SPF","161045","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Hatschbach, G","74972","2002","11","09",NA,"Brasil","Mato Grosso do Sul","Bonito","Ca. 4-5 km N da cidade. Afloramento calcário.","-56.4818992614746","-21.1210994720459",NA,NA,"Arbusto, 3 m, fruto amarelo.","SPF00161045",NA,NA,"Planch.","71352","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 18:29:21-03","USP","SPF","113414","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, JR","Horta, MB","298","1987","10","11",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata atlântica.","-42.1391983032227","-19.7896995544434",NA,NA,"Habitus arbóreio, 8 m. Trilha T25 JR, sófrutos.","SPF00113414",NA,NA,"Planch.","49886","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
