"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","sex"
"248","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae orientalis prov. Rio de Janeiro ad Tijuca",NA,NA,NA,NA,NA,NA,"P03P3N0114",NA,NA,"14345",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:50:47-03","UFRGS","ICN","019352","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, HM","2015","10","22","?","1932","10","12","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,"ICN00030238",NA,NA,NA,"s.n.","Monocotyledon",NA,"8037",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:50:47-03","UFRGS","ICN","016765","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Rambo, B",NA,NA,NA,"Rambo, B","1951","01","28","Brasil","RS","Capão da Canoa","Lagoa dos quadros","-50.0097007751465","-29.7455997467041",NA,NA,"Epifítica. Flor azul.; Matinha à beira da lagoa","ICN00030239",NA,NA,NA,"49801","Monocotyledon",NA,"15808",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:50:47-03","UFRGS","ICN","157711","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL",NA,NA,NA,"Buzatto, CR",NA,NA,NA,"Brasil","RS","Guaíba","BR 116 Km 307 (Fazenda São Maximiliano)","-51.3250007629395","-30.113899230957",NA,NA,NA,"ICN00030246",NA,NA,NA,"391","Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:50:47-03","UFRGS","ICN","035306","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Fleig, M",NA,NA,NA,"Fleig, M","1977","01","18","Brasil","RS","Guaíba","Mato Sr. Matzenbacher","-51.3250007629395","-30.113899230957",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Flor azul.","ICN00030234",NA,NA,NA,"476","Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:50:47-03","UFRGS","ICN","022164","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL","1980",NA,NA,"Baptista, LRM; Baptista, MLL; Girardi, AM","1973","12","20","Brasil","RS","Maquiné","Beira de estrada Serra-Mar (Rincão dos Kroeff à Maquiné) descida da Serra","-50.2071990966797","-29.6749992370605",NA,NA,"Espécie ameaçada de extinção (Em perigo).","ICN00030233",NA,NA,NA,"s.n.","Monocotyledon",NA,"28094",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:50:47-03","UFRGS","ICN","047065","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL","1979",NA,NA,"Waechter, JL","1979","12","16","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica. Corola azul arroxeada; flores aromáticas.; Sobre guajuvira, em interior de mato.","ICN00030230",NA,NA,NA,"1474","Monocotyledon",NA,"38612",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:50:47-03","UFRGS","ICN","151061","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Buckup, L",NA,NA,NA,"Matzenbacher, NI","1999","02","21","Brasil","RS","São Francisco de Paula","Pró-Mata/PUCRS","-50.5835990905762","-29.4480991363525",NA,NA,NA,"ICN00030243",NA,NA,NA,"2310","Monocotyledon",NA,"76715",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:50:47-03","UFRGS","ICN","005383","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Irgang, BE; Emrich-Rambo",NA,NA,NA,"Irgang, BE","1968","02","01","Brasil","RS","Tapes",NA,"-51.3958015441895","-30.6732997894287",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífita.; Sobre figueira.","ICN00030237",NA,NA,NA,"339","Monocotyledon",NA,"25762",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:50:47-03","UFRGS","ICN","043278","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL",NA,NA,NA,"Waechter, JL","1978","11","18","Brasil","RS","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica; corola azul-arroxeada.; Em mata pluvial, sobre açoita-cavalo (Luhea).","ICN00030229",NA,"4","4","1037","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:50:47-03","UFRGS","ICN","030799","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL","1980",NA,NA,"Irgang, BE; Baptista, LRM","1972","10","06","Brasil","RS","Viamão","Estiva","-51.0233001708984","-30.0811004638672",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífita.","ICN00030232",NA,NA,NA,"s.n.","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:50:47-03","UFRGS","ICN","090797","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, H M","2015","10","22","Waechter, J L","1991","03","23","Brasil","RS","Viamão","Lombas","-51.0233001708984","-30.0811004638672",NA,NA,"Cápsulas fechadas de coloração olivácea, abrindo-se em secagem.; Epífito sobre branquilho, em remanescente de mata arenosa de beira de estrada.","ICN00030226",NA,NA,NA,"2491","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:50:47-03","UFRGS","ICN","060760","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB","1968",NA,NA,"Klein, RM","1967","02","18","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito com flor azul.","ICN00030240",NA,"20","20","7254","Monocotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:50:47-03","UFRGS","ICN","103376","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Reitz, R","1982",NA,NA,"Klein, RM; Souza","1970","02","26","Brasil","SC","Florianópolis","Ilha de Santa Catarina Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito; flor azul. 4 dupl.; Na orla da lagoa.","ICN00030236",NA,NA,NA,"8629","Monocotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:50:47-03","UFRGS","ICN","115853","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB","1968",NA,NA,"Klein, RM; Souza; Bresolin, A","1966","03","16","Brasil","SC","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epifito; flor roxeada; em capoeira.","ICN00030231",NA,NA,NA,"6713","Monocotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:50:47-03","UFRGS","ICN","162104","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T","1983","10","26","Hagelund, K","1980","12","25","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"Doação Herbário Karner Hagelund; flor azul clara","ICN00030227",NA,NA,NA,"13232","Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:50:47-03","UFRGS","ICN","162101","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T","1983","10","26","Hagelund, K","1981","01","01","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,"Doação Herbário Karner Hagelund; flor azul","ICN00030228",NA,NA,NA,"13410","Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:50:47-03","UFRGS","ICN","047740","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Waechter, JL","1980",NA,NA,"Sobral, M; Brack, P","1980","01","02","Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífita.; Em meio de mato da encosta da serra.","ICN00030242",NA,NA,NA,"105","Monocotyledon",NA,"30776",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:50:47-03","UFRGS","ICN","163130","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Grings, M",NA,NA,NA,"Grings, M","2009","12","25","Brasil","RS","Nova Petrópolis","Bairro Alpina fundos da rua Tannenwald","-51.1143989562988","-29.3763999938965",NA,NA,"epífita de flores roxo-fraco; crescendo sobre tronco ereto morto em beira de floresta secundária","ICN00030244",NA,NA,NA,"891","Monocotyledon",NA,"14669",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:50:47-03","UFRGS","ICN","115190a","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, HM","2015","10","22","Gonçalves, CN; Azevedo-Gonçalves, CF","1999","10","10","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,"Epífita sobre Figueira, c/frutos abertos.","ICN00030247",NA,NA,NA,"s.n.","Monocotyledon",NA,"32697",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:50:47-03","UFRGS","ICN","162103","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T","1983","10","26","Hagelund, K","1966","01","17","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"Doação Herbário Karner Hagelund; corola azul, 3 petalas","ICN00030245",NA,NA,NA,"3973","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:50:47-03","UFRGS","ICN","103386","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB","1968",NA,NA,"Klein, RM","1967","02","18","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífito de flor azul. 4 dupl.","ICN00030235",NA,"20","20","7254","Monocotyledon",NA,"27000",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:50:47-03","UFRGS","ICN","190085","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, HM","2015","10","22","Silva Filho, PJS","2009","03","15","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã.","-51.021389","-30.068333","-51.021389","-30.068333","Heliófita; Epífita","ICN00030241",NA,"53","53","746","Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:50:47-03","UFRGS","ICN","148994","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Rambo, B",NA,NA,NA,"Rambo, B","1951","01","28","Brasil","RS","Posto da Lagoa dos Quadros",NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Epífitica. Flor azul.; Na matinha a beira da lagoa.",NA,NA,NA,NA,"49801","Monocotyledon",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"272","2021-02-18 17:08:23-03","FEPAGRO","BLA","14970","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","B. Rambo",NA,NA,NA,"O. R. Camargo","1957","12","16","Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,NA,"BLA014970",NA,"60","60",NA,"Spermatophyta",NA,"21657",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-05-20 18:18:27-03","UFMT","CNMT","4739","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Bonnet, A.","2010","08","25","Schimitt, J.L.; Caglioni, E.; Andrade,S.; Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande",NA,"-50.000556","-29.222222","50°00'02W","29°13'20S","Coleta Extra IFFSC (Epífita); Fruto: marromDoação Herbário Dr. Roberto Miguel Klein - FURB 28055","CNMT004739",NA,"75","75","2043","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","17399","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T.",NA,NA,NA,"Strehl, T.","1982","10",NA,"Brasil","Rio Grande do Sul","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,"Folhas finas e longas. JN 8499.","HAS0017399",NA,NA,NA,"461","Magnoliophyta",NA,"27350",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66243","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Rambo, B.",NA,NA,NA,"Sacco, J.C.","1959","06",NA,"Brasil","Rio Grande do Sul","Pelotas","Encosta do Sudeste; No Horto Florestal.","-52.3424987792969","-31.771900177002",NA,NA,"cravo-do-mato; Epífita no interior de mato natural, escassa; Em Perigo.","HAS0066243",NA,NA,NA,"1341","Magnoliophyta",NA,"51462",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","43456","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Mansan, C.","2005","01",NA,"Brasil","Rio Grande do Sul","Itati","Arroio Carvalho, Estação Ecológica Estadual Aratinga.","-50.1006","-29.4897","-50,1006","-29,4897","cravo-do-mato; encosta descampada; epífita pendente sobre açoita-cavalo, flor roxa; Projeto Mata Atlântica","HAS0043456",NA,NA,NA,"s.n.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66244","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Mattos, J.","1985",NA,NA,"Silveira, N.","1983","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; No km 86, na rodovia Porto Alegre-São Francisco de Paula.","-50.5835990905762","-29.4480991363525",NA,NA,"cravo-do-mato; Epífita; Flor lilás; Em Perigo.","HAS0066244",NA,NA,NA,"466","Magnoliophyta",NA,"76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","71471","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Nunes, V.F.","1990","01",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Estrada para Caxias, 2° bifurcação à esquerda.","-50.07080078125","-29.5853004455566",NA,NA,"cravo-do-mato; Epifíta, erva de flores azuis; Em Perigo.","HAS0071471",NA,NA,NA,"537","Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","30863","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Strehl, T.","1991","03",NA,"Brasil","Rio Grande do Sul","Terra de Areia","Terra de Areia,","-50.07080078125","-29.5853004455566",NA,NA,"cravo-do-mato;","HAS0030863",NA,NA,NA,"1069","Magnoliophyta",NA,"32697",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","19722","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Strehl, T.","1983","06",NA,"Brasil","Rio Grande do Sul","Viamão","Chácara Figueira, Km 48","-51.0233001708984","-30.0811004638672",NA,NA,"Flor roxa.","HAS0019722",NA,NA,NA,"744","Magnoliophyta",NA,"41667",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66341","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T.","1995","06","29","Silveira, N.","1991","05",NA,"Brasil","Santa Catarina","São Bonifácio",NA,"-48.92919921875","-27.9013996124268",NA,NA,"cravo-do-mato; Em Perigo.","HAS0066341",NA,NA,NA,"10327","Magnoliophyta",NA,"23138",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-04-05 12:31:14-03","UNIVASF","HVASF","24157","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","J.A. Siqueira Filho","2021","03","11","M.M. Lira","2021","03","11","Brasil","Bahia","Campo Formoso","À 3 km do povoado Mata Roçada",NA,NA,"9999.000000","9999.000000","Erva rupícola. No paredão rochoso. Em frutificação.","HVASF024157",NA,"927","927","151",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,"U"
"283","2019-11-21 10:02:47-03","IBt","SP","386667","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Wanderley, MGL","2007","03","02","Bonnet, A","2004","05","08","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"SP053019","SP053019",NA,NA,"s.n.",NA,NA,"27346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-21 10:02:47-03","IBt","SP","386668","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Wanderley, MGL","2007","03","02","Bonnet, A","2004","05","03","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"SP053018","SP053018",NA,NA,"s.n.",NA,NA,"27346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:02:47-03","IBt","SP","41545","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB","1941","09",NA,"Kuhlmann, M","1939","08","28","Brasil","Paraná","Ponta Grossa","Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,NA,"SP053020","SP053020",NA,NA,"s.n.",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 10:02:47-03","IBt","SP","69018","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB","1964","10",NA,"Mee, M","1963","01","28","Brasil","Rio de Janeiro","Rio de Janeiro","Campo Grande, perto da Praia de Grumari. Cultivada do JB de São Paulo.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SP053013","SP053013",NA,NA,"s.n.",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-21 10:02:47-03","IBt","SP","387929","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Costa, A","2006",NA,NA,"Braga, JMA; Reis, RCC; Leitman, P","2004","01","29","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Prainha, Área de Proteção Ambiental da Prainha, vertente Oeste do Morro da Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SP053014","SP053014","250","250","7380",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-21 10:02:47-03","IBt","SP","51017","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Smith, LB",NA,NA,NA,"Orth, C","1933","01","05","Brasil","Rio Grande do Sul","Porto Alegre","Gloria.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"SP053021","SP053021",NA,NA,"s.n.",NA,NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-21 10:02:47-03","IBt","SP","46526A","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Eugenio Leite, J","1941","12",NA,"Brasil","Rio Grande do Sul","Salvador do Sul","Estação São Salvador.","-51.5113983154297","-29.4382991790771",NA,NA,NA,"SP053015","SP053015",NA,NA,"211",NA,NA,"14966",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-21 10:02:47-03","IBt","SP","367809","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Wanderley, MGL","2006","11","22","Prata, AP","2000","02",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"SP053017","SP053017",NA,NA,"s.n.",NA,NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-11-21 10:02:47-03","IBt","SP","343249","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Wanderley, MGL","2000","04","07","Prata, AP; et al.","2000","02","09","Brasil","São Paulo","Itararé","Estância Vale do Paraíso, 3km da fazenda Santa Izabel (RIPASA).","-49.3400001525879","-24.1100006103516",NA,NA,NA,"SP053012","SP053012",NA,NA,"811",NA,NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-11-21 10:02:47-03","IBt","SP","342603","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Wanderley, MGL","2006","04","10","Barros, F","2000","02","08","Brasil","São Paulo","Itararé","SP 258 km 18, Fazenda Ibiti (RIPASA S.A.)","-49.3400001525879","-24.1100006103516",NA,NA,NA,"SP053016","SP053016",NA,NA,"2960",NA,NA,"27729",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
