"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"51","2021-04-08 17:40:34-03","EAO","IAN","49817","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Amshoff, GJH","sc","s.n.","1915","04","16","Southern America","Suriname",NA,NA,"Zanderij I. Arbor nº 27. Herb. nº 372.","-56.5","3.6",NA,NA,"IAN049817",NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:40:34-03","EAO","IAN","49830","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"BW","4256","1919","12","10","Southern America","Suriname",NA,NA,NA,"-56.5","3.6",NA,"Arbor nº19.","IAN049830",NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:40:34-03","EAO","IAN","7149","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","12","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.266722","-3.065194",NA,"Árvore derrubada, 25m alt. x 50cm DAP; fuste de 18m; base digitada, com fenestra; ritidoma marrom escuro, pouco rugoso; casca morta 1mm, marrom; casca viva 0,5cm, alaranjada, chegando no alburno exsudando, seiva marrom escura; alburno","IAN007149","IAN007149_f",NA,NA,NA,NA,"-49.266722","-3.065194",NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:40:34-03","EAO","IAN","87484","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ducke, A","Fróes, RL","31520","1955","02","02","Southern America","Brasil","Pará",NA,"Curuatinga, Acampamento nº1, linha 44.",NA,NA,NA,"Planalto de Santarém.","IAN087484",NA,NA,NA,"1956","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:40:34-03","EAO","IAN","87511","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ducke, A","Fróes, RL","31547","1955","02","04","Southern America","Brasil","Pará",NA,"Curuatinga, 1º Acampamento, linha 44, Planalto de Santarém.Terrra firme, mata Rio Curuatinga.",NA,NA,NA,NA,"IAN087511",NA,NA,NA,"1956","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:40:34-03","EAO","IAN","FLOR265","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Nascimento, MP do; Ferreira, GC; Melo, ATS de; Carmo, NAS do; Freitas, JC","245","2003","02","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, Km 34.","-48.797056","-2.169972",NA,"Árvore 33m alt. x 73cm DAP; base com sapopemas côncavas, assimétricas, até 1,10m do solo; tronco tortuoso com fendas; ritidoma marrom escuro, com anéis e lenticelas circulares horizontais; casca morta marrom escura, 1mm espess.; casc","IANFLOR265",NA,NA,NA,"2003","03","-48.797056","-2.169972",NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:40:34-03","EAO","IAN","XILO2740","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, JM; Silva, NT da","11468","1968","03","21","Southern America","Brasil","Pará",NA,"Estrada de Mosqueiro (SUDAM), mata de terra firme.",NA,NA,NA,"ÁRvore de 15 a 18m.","IANXILO2740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:40:34-03","EAO","IAN","XILO2741","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Silva, NT da","1830","1969","04","02","Southern America","Brasil","Pará",NA,"Estrada entre M. Dourado e Munguba, Km 4. Mata de terra firme.",NA,NA,NA,"Árvore de 25m e 30cm de diâmetro.","IANXILO2741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:40:34-03","EAO","IAN","XILO2742","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO2742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:40:34-03","EAO","IAN","XILO2775","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO2775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-08 17:40:34-03","EAO","IAN","XILO5383X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","254/01/51","1990","09","19","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5383X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:40:34-03","EAO","IAN","XILO5383X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","254/01/51","1990","09","19","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5383X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:40:34-03","EAO","IAN","XILO5630X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","1991","07","03","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5630X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-08 17:40:34-03","EAO","IAN","XILO5630X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","1991","07","03","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5630X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-08 17:40:34-03","EAO","IAN","XILO5665X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","1992","08","31","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5665X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-08 17:40:34-03","EAO","IAN","XILO5665X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","1992","08","31","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IANXILO5665X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-08 17:40:34-03","EAO","IAN","XILO7149X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","12","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.266722","-3.065194",NA,"Árvore derrubada, 25m alt. x 50cm DAP; fuste de 18m; base digitada, com fenestra; ritidoma marrom escuro, pouco rugoso; casca morta 1mm, marrom; casca viva 0,5cm, alaranjada, chegando no alburno exsudando, seiva marrom escura; albur","IANXILO7149X",NA,NA,NA,NA,NA,"-49.266722","-3.065194",NA,NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:40:34-03","EAO","IAN","XILO7149X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","12","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.266722","-3.065194",NA,"Árvore derrubada, 25m alt. x 50cm DAP; fuste de 18m; base digitada, com fenestra; ritidoma marrom escuro, pouco rugoso; casca morta 1mm, marrom; casca viva 0,5cm, alaranjada, chegando no alburno exsudando, seiva marrom escura; albur","IANXILO7149X",NA,NA,NA,NA,NA,"-49.266722","-3.065194",NA,NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","12","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.266722","-3.065194",NA,"Árvore derrubada, 25m alt. x 50cm DAP; fuste de 18m; base digitada, com fenestra; ritidoma marrom escuro, pouco rugoso; casca morta 1mm, marrom; casca viva 0,5cm, alaranjada, chegando no alburno exsudando, seiva marrom escura; alburno amarelo; cheiro",NA,NA,NA,NA,NA,NA,"-49.266722","-3.065194",NA,NA,NA,NA,NA,NA,NA
"70","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","13","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.269111","-3.063444",NA,"Árvore, 18m alt. x 38cm DAP; fuste de 14m; base digitada, com fenestra; ritidoma marrom escuro, rugoso; casca morta 1mm, marrom escuro; casca viva 0,7cm, creme; alburno amarelo.",NA,NA,NA,NA,NA,NA,"-49.269111","-3.063444",NA,NA,NA,NA,NA,NA,NA
"71","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Carmo, NAS do; Nascimento, MP do; Melo, ATS de; Oliveira, JCL de","s.n.","2004","04","21","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.",NA,"-2.181361",NA,"Árvore de 25 m alt. x 34 cm DAP; base com sapopemas; fuste acanalado; ritidoma marrom-esverdeado, com sulcos, reticulado; casca morta preta, 1 mm espess.; casca viva creme, maior que 0,5 cm espess.; alburno branco; exsuda seiva pouca.",NA,NA,NA,NA,"2004","04",NA,"-2.181361",NA,NA,NA,NA,NA,NA,NA
"72","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Melo, ATS de; Nascimento, MP do; Carmo, NAS do; Oliveira, JCL de","s.n.","2004","04","22","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.","-48.808083","-2.1865",NA,"Árvore de 25 m alt. x 26 cm DAP; base digitada; fuste acanalado; ritidoma marrom-esverdeado, escuro, fissurado; casca morta preta, 1 mm espess.; casca viva alaranjada, com marcas de chamas, maior que 0,5 cm espess.; alburno creme.",NA,NA,NA,NA,"2004","04","-48.808083","-2.1865",NA,NA,NA,NA,NA,NA,NA
"73","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Soler, JG; Melo, ATS de; Freitas, JC","s.n.","2002","11","12","Southern America","Brasil","Pará","Moju","Km 126. Vicinal 12 km 30.","-49.266722","-3.065194",NA,"Árvore derrubada, 25m alt. x 50cm DAP; fuste de 18m; base digitada, com fenestra; ritidoma marrom escuro, pouco rugoso; casca morta 1mm, marrom; casca viva 0,5cm, alaranjada, chegando no alburno exsudando, seiva marrom escura; alburno amarelo; cheiro",NA,NA,NA,NA,NA,NA,"-49.266722","-3.065194",NA,NA,NA,NA,NA,NA,NA
"74","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Cordeiro, MN; Carmo, NAS do; Nascimento, MP do","s.n.","2004","08","11","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-48.80925","-2.181944",NA,"Árvore com 25 m alt. x 38,8cm DAP; base com sapopemas, assimétricas e concavas; fuste tortuoso a acanalado; ritidoma marrom escuro com estrias evidentes; casca morta marrom escuro, 2 mm; casca viva amarelo creme, 4 mm; alburno creme; cheiro agradável",NA,NA,NA,NA,"2004","08","-48.80925","-2.181944",NA,NA,NA,NA,NA,NA,NA
"75","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Carmo, NAS do; Leão, DCS; Nascimento, MP do; Oliveira, JCL de","s.n.","2004","03","04","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-48.801639","-2.190333",NA,"Árvore de 17m alt. x 17cm DAP; base acanalada; fuste tortuoso; ritidoma marrom-claro; casca morta marrom-escura, 0,5mm espess.; casca viva bege, clara, 1,5mm espess.; alburno amarelado; cheiro de goiaba verde.",NA,NA,NA,NA,"2004","03","-48.801639","-2.190333",NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Carmo, NAS do; Nascimento, MP do; Melo, ATS de; Oliveira, JCL de","s.n.","2004","04","21","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.",NA,"-2.181361",NA,"Árvore de 25 m alt. x 21 cm DAP; base com sapopemas; fuste acanalado; ritidoma marrom-esverdeado, reticulado; casca morta preta, 1 mm espess.; casca viva creme, 0,5 cm espess.; alburno branco.",NA,NA,NA,NA,"2004","04",NA,"-2.181361",NA,NA,NA,NA,NA,NA,NA
"77","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Oliveira, JCL de","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Oliveira, JCL de","s.n.","2004","04","29","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.","-48.805389","-2.177611",NA,"Árvore de 23 m alt. x 25 cm DAP; base com sapopemas retas a 80 cm do solo; fuste tortuoso; ritidoma marrom-escuro, fendido, estriado e algumas lenticelas; casca morta marrom escura, 1 mm espess.; casca viva amarelo clara, com pontuações, 1 cm espess.",NA,NA,NA,NA,"2004","04","-48.805389","-2.177611",NA,NA,NA,NA,NA,NA,NA
"78","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Nascimento, MP do; Carmo, NAS do; Cordeiro, MN","s.n.","2004","08","13","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km 34 da PA 150.","-49.339556","-2.20375",NA,"Árvore com 30 m alt. x 38,6 cm DAP; base com sapopemas a 30 cm do solo assimétricas; ritidoma marrom escuro fenestrado, rugoso, com estrias finas e cicatrizes; casca morta marrom escuro, 1 mm; casca viva amarelada, 2 mm; alburno bege claro com fibras",NA,NA,NA,NA,"2004","08","-49.339556","-2.20375",NA,NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:40:34-03","EAO","IAN","237625","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Rosa, NA; Santos, MR dos","1800","1977","04","21","Southern America","Brasil","Amapá","Macapá","Margem do rio Dois Irmãos, próx. rodovia Perimetral Norte.","-51.0663986206055","-0.366667002439499",NA,NA,"IAN237625",NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA
"80","2021-04-08 17:40:34-03","EAO","IAN","91199","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Rosa, NA","Cowan, RS","38354","1954","11","16","Southern America","Brasil","Amapá","Serra do Navio","Rio Amapari.","-52.0022010803223","0.895555973052979",NA,"Tree 30m tall. Fruit dark brown. Acapu preta (wood sample). C3 Orebody in moist lowland forest.","IAN091199",NA,NA,NA,"1981","10",NA,NA,"170794","auto",NA,NA,NA,NA,NA
"81","2021-04-08 17:40:34-03","EAO","IAN","115281","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Pires, JM","Oliveira, E","2497","1963","04","23","Southern America","Brasil","Pará","Almeirim","Lugarejo Bandeira, Igarapé do Inferno; região do Jari. Serra do Encrenca.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 18 m de altura; com frutos.","IAN115281",NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA
"82","2021-04-08 17:40:34-03","EAO","IAN","132967","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Oliveira, E","4867","1969","04","03","Southern America","Brasil","Pará","Almeirim","Monte Dourado, Rio Jarí, estrada que liga ao Munguba, Serra da Preciosa, mata alta, terreno acidentado.","-52.5816993713379","-1.52332997322083",NA,"Árvore de 22 a 25m, frutos.","IAN132967",NA,NA,NA,NA,NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA
"83","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"UHE Belo Monte","89","2000","11","21","Southern America","Brasil","Pará","Altamira","Ilha Taboca, parcela 3 (trilha do Dionísio), terra firme.","-52.2064018249512","-3.20333003997803",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA
"84","2021-04-08 17:40:34-03","EAO","IAN","5599","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Goeldi, EA","10780","1910","02",NA,"Southern America","Brasil","Pará","Anajás","Parte ocidental de Marajó.","-49.939998626709","-0.986666977405548",NA,NA,"IAN005599",NA,NA,NA,NA,NA,NA,NA,"81910","auto",NA,NA,NA,NA,NA
"85","2021-04-08 17:40:34-03","EAO","IAN","96958","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Silva, NT da","498","1958","01","08","Southern America","Brasil","Pará","Ananindeua","Mata da Pirelli.","-48.372200012207","-1.36556005477905",NA,"Madeira enviada ao IPT, tora nº 19.","IAN096958",NA,NA,NA,NA,NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA
"86","2021-04-08 17:40:34-03","EAO","IAN","194022","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Herrera, RC","01","2015","03","14","Southern America","Brasil","Pará","Anapu","Terra firme.","-51.1977996826172","-3.47221994400024",NA,"Árvore com 16m de altura, fuste reto do tipo sulcado com folhas imparipinadas, DAP 76,11cm e inflorescência de cor amarela. SISBIO 39083-3. Cód. de aut. 56365292.","IAN194022",NA,NA,NA,NA,NA,NA,NA,"187945","auto",NA,NA,NA,NA,NA
"87","2021-04-08 17:40:34-03","EAO","IAN","27922","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, JM","1233","1947","01","21","Southern America","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"IAN027922","IAN027922 IAN027922_1 IAN027922_e",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"88","2021-04-08 17:40:34-03","EAO","IAN","19293","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ducke, A","s.n.","1926","03","09","Southern America","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"IAN019293",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"89","2021-04-08 17:40:34-03","EAO","IAN","175012","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Oliveira, JCL de","149","2001","09","24","Southern America","Brasil","Pará","Belém","APEG. Trilha da torre do macaco, a 300m da torre.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 20m de altura e DAP de 70cm.","IAN175012",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"90","2021-04-08 17:40:34-03","EAO","IAN","229655","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"D'Arcy, JJ","12","1977","03","11","Southern America","Brasil","Pará","Belém","Bosque Rodrigues Alves.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN229655",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"91","2021-04-08 17:40:34-03","EAO","IAN","29333","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ducke, A","Black, GA","834","1947","10","12","Southern America","Brasil","Pará","Belém","Cafezal do IAN, terra firme.","-48.5043983459473","-1.4558299779892",NA,"Árvore.","IAN029333","IAN029333 IAN029333_1 IAN029333_e",NA,NA,"1948","09",NA,NA,"48462","auto",NA,NA,NA,NA,NA
"92","2021-04-08 17:40:34-03","EAO","IAN","178336","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Gurgel, ESC; Oliveira, JCL de; Félix-da-Silva, MM; Takeda, PS","153","2003","04","02","Southern America","Brasil","Pará","Belém","Campus da Embrapa - Amazônia Oriental, na Fruteira do Hans, árv. 109. Vegetação cultivada. Solo areno-argiloso.","-48.5043983459473","-1.4558299779892",NA,"Árvore, 12m x84cm CAP; base reta; casca morta castanho-escuro, esp. ca. 1mm; casca viva castanho claro, esp. ca. 1mm; alburno amarelado. Frutos secos, castanhos aveludados, deiscentes. Sementes cor castanhos.","IAN178336",NA,NA,NA,"2003","04",NA,NA,"48462","auto",NA,NA,NA,NA,NA
