"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"47","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1353233","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley RM","Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","22","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"NL-U1353233","NL-U1353233",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1353233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales","1984",NA,NA,"04","01","Magnoliopsidae","U 0141969",NA,NA,NA,NA
"48","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1353234","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Brade AC",NA,"1950","07","13","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1353234","NL-U1353234","Proced. Brasil, Minas Gerais, S. Tomé das Letras, Mn. de Baipendi.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1353234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1405435","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley RM","Bertoni MB",NA,"1944","03","15","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"NL-U1405435","NL-U1405435",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales","2003",NA,NA,"07","21","Magnoliopsidae","U 0070890",NA,NA,NA,NA
"50","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1405436","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Ekman EL",NA,"1908","01","16","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405436","NL-U1405436","Incivitate argentina Misiones collectae, Posadas, Bonpland, in campo.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1405437","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Ibarrola TS",NA,"1944","12","13","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405437","NL-U1405437","Provincia Corrientes, Dep. SanMartin, Torrent al Norte.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1405438","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Meyer T",NA,"1944","02","06","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405438","NL-U1405438","Argentina, Prov. de Corrientes, Dep. Ituzuinco, Estancia 'El Plata'.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 09:32:24-03","NBC","NL-BOTANY","U.1405440","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Meyer T",NA,"1944","02","06","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405440","NL-U1405440","Argentina, Prov. de Corrientes, Dep. Ituzuinco, Estancia 'El Plata'.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405440 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 09:32:24-03","NBC","NL-BOTANY","WAG.1714640","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Hatschbach GG",NA,"1976","07","08","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1714640","NL-WAG1714640","Marcelona (mun. Morrinhos) Goiás.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1714640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:32:24-03","NBC","NL-BOTANY","WAG.1714641","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Hatschbach GG",NA,"1982","03","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-WAG1714641","NL-WAG1714641","Volta Grande (mun. Lapa), Paraná.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1714641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:32:42-03","NBC","NL-BOTANY","U.1405583","PreservedSpecimen","Plantae","Labiatae","Hyptis","vestita","Hyptis vestita","Benth.",NA,"Mattos A de; Labouriau LG",NA,"1948","02","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405583","NL-U1405583","Brasil, Santa Catarina.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:32:42-03","NBC","NL-BOTANY","U.1405584","PreservedSpecimen","Plantae","Labiatae","Hyptis","vestita","Hyptis vestita","Benth.",NA,"Mattos A de; Labouriau LG",NA,"1948","02","26","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1405584","NL-U1405584","Brasil, Santa Catarina.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-11-04 11:11:32-03","ESALQ","ESA","103039","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Antar, G.M.","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7201.0","2007","01","14","Argentina","Corrientes","Santo Tomé",NA,NA,NA,NA,NA,NA,"ESA103039","ESA103039","Ruta 94 em direção a Azara. 54km da divisa com Misiones. Campo provavelmente alagável","Subarbusto, ca. 50cm alt. Flores róseas",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:55:50-03","ESALQ","ESA","133895","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Souza, V.C.","J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","722.0","2009","04","22","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"ESA133895",NA,"Fazenda Monte Alegre. Campo atrás do centro de integração.","Erva de pétalas roxas.",NA,NA,NA,NA,NA,NA,"2009","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:11:39-03","ESALQ","ESA","88025","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Cordeiro, J. et al.","2001.0","2002","03","02","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"ESA088025","ESA088025",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"2002","49965","auto","01","01",NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:31:19-03","MN","R","11432","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Ferreira, H.D.","Glaziou, A.F.M.","21928","1890","06","05","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"R000011432","R000011432_001",NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"01","31",NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:31:20-03","MN","R","11433","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita","Benth.",NA,"Glaziou, A.F.M.","13052 a","1881","04","29","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"R000011433","R000011433_001",NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:23:58-03","CPAP","CPAP","18747","PreserverdSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"Pott, V. J.","4153","2000","03","23","Brasil","MS","Bonito","-56.55","-21.25","56°33' W","21°15' S",NA,NA,NA,NA,"Borda da Lagoa das Pedras; na época seca","Erva ereta. Odor a semelhante a hortelã. FLOR: lilás. FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: Frequente. AMBIENTE: Plano com afloramento rochoso, mal drenado; ruderal. SUBSTRATO: solo calcário. RELEVO: plano. <ll>dwc_commonname:</ll> Malva-branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:40:36-02","IPA","IPA","10142","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley, R.M.","Pickel, B.","4615","1940","04","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0010142",NA,"Horto Florestal, no campo.","Flor lilás-claro.","Southern America",NA,NA,NA,"Plantae",NA,"1990","53584","auto","02","01",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:25:01-03","IAP","PACA-AGP","70960","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Sehnem, A.",NA,"1975","03","29","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,"PACA070960",NA,"faz. Passo da Chácara","Habitat: in campo Hábito: erva",NA,NA,NA,NA,NA,NA,"2018","47489","auto","06","27",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:25:01-03","IAP","PACA-AGP","10087","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1942","01","30","Brasil","RS","Tupanciretan p. Ijuisinho",NA,NA,NA,NA,NA,NA,"PACA010087",NA,NA,"sicher, 8,8,1954.; fl. Habitat: in campestribus dumetosis",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"06","27",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:25:01-03","IAP","PACA-AGP","11439","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","P. Buck",NA,"1943","01",NA,"Brasil","RS","Caaró p. São Luiz",NA,NA,NA,NA,NA,NA,"PACA011439",NA,NA,"sicher, 8,8,1954.; ster. Habitat: in campestribus dumetosis",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"06","27",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:25:01-03","IAP","PACA-AGP","47979","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Sehnem, A.","3615","1949","02","01","Brasil","RS","São Luiz das Missões",NA,NA,NA,NA,NA,NA,"PACA047979",NA,NA,"Habitat: in campestribus humidis dumetosis Fenofase: flor",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"06","27",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:25:01-03","IAP","PACA-AGP","59131","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","J. Pivetta","975","1953","02","19","Brasil","RS","Pestana p. Ijui",NA,NA,NA,NA,NA,NA,"PACA059131",NA,NA,"sicher, 12,5,1957.; fl.; Habitat: in paludosis dumetosis",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"06","27",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:25:01-03","IAP","PACA-AGP","33677","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Hatschbach, G.",NA,"1946","03","04","Brasil","PR","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"PACA033677",NA,"Capão Alegrete","sicher, 8,8,1954.; fl. Habitat: ad silvulam campestrem",NA,NA,NA,NA,NA,NA,"2018","53742","auto","06","27",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:25:01-03","IAP","PACA-AGP","2042","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1935","04","24","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA002042",NA,"est. Azevedo","sicher, 8,8,1954.; fl.fr; Habitat: in subpaludosis alte dumetosis",NA,NA,NA,NA,NA,NA,"2018","21601","auto","06","27",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:25:01-03","IAP","PACA-AGP","41474","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1949","05","06","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA041474",NA,"est. Azevedo","sicher, 8,8,1954.; fl. Habitat: in subpaludosis alte dumetosis",NA,NA,NA,NA,NA,NA,"2018","21601","auto","06","27",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:25:01-03","IAP","PACA-AGP","28281","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028281",NA,"fl. Uruguai","sicher, 8,8,1954.; fl. Habitat: in campestribus dumetosis",NA,NA,NA,NA,NA,NA,"2018","35080","auto","06","27",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:25:01-03","IAP","PACA-AGP","97165","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Sehnem, A.","13510","1973","03","18","Brasil","RS","Portão","-51.2419013977051","-29.7017002105713",NA,NA,"20","20","PACA097165",NA,"fazenda da UNISINOS","Habitat: campo Hábito: erva arbustiva",NA,NA,NA,NA,NA,NA,"2018","13735","auto","06","27",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:25:01-03","IAP","PACA-AGP","58720","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Camargo, O. R.","37","1956","02","28","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058720",NA,"Estação Exp. de Silvicultura","sicher, 6.5.1957.; fl.; Habitat: in paludosis alte dumetosis",NA,NA,NA,NA,NA,NA,"2018","37819","auto","06","27",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:25:01-03","IAP","PACA-AGP","60411","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Camargo, O. R.","499","1956","04","10","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA060411",NA,"Estação Exp. de Silvicultura","sicher, 29,4,1957.; ster. Habitat: in paludosis dumetosis",NA,NA,NA,NA,NA,NA,"2018","37819","auto","06","27",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:25:01-03","IAP","PACA-AGP","25630","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1944","01",NA,"Brasil","RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"PACA025630",NA,"Faz. Sta. Cecilia","sicher, 8,8,1954.; fl. Habitat: in subpaludosis alte dumetosis",NA,NA,NA,NA,NA,NA,"2018","56206","auto","06","27",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:25:01-03","IAP","PACA-AGP","2799","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Emrich-Rambo","Rambo, B.",NA,"1936","05","27","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA002799",NA,"Portão","sicher, 8,8,1954.; fl. Habitat: in subpaludosis alte dumetosis",NA,NA,NA,NA,NA,NA,"1954","10287","auto","08","08",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:25:01-03","IAP","PACA-AGP","9405","PreservedSpecimen","Plantae","Labiatae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA009405",NA,"p. Jari","sicher, 8,8,1954.; fl. Habitat: in campestribus dumetosis",NA,NA,NA,NA,NA,NA,"2018","59498","auto","06","27",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:30:16-03","IAP","PACA-AGP","50031","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1951","02","13","Brasil","RS","Passo Fundo p. Soledade",NA,NA,NA,NA,NA,NA,"PACA050031",NA,NA,"sicher, 8,8,1954.; fl. Habitat: in paludosis alte dumetosis",NA,NA,NA,NA,"Magnoliophyta","Lamiales","1954",NA,NA,"08","08","Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:30:16-03","IAP","PACA-AGP","50016","PreservedSpecimen","Plantae","Labiatae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Emrich-Rambo","Rambo, B.",NA,"1951","02","12","Brasil","RS","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"PACA050016",NA,"fl. Uruguai","sicher, 8,8,1954.; fl. Habitat: in campestribus dumetosis alte",NA,NA,NA,NA,"Magnoliophyta","Lamiales","1954","33527","auto","08","08","Magnoliatae",NA,NA,NA,NA,NA
"82","2019-11-21 14:37:42-03","UFJF","CESJ","64820","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","G. Felitto; E. Barboza","J.M. Silva; C.B. Poliquesi; L.T. Maranho; R. Ristow","8297","2012","03","19","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ064820",NA,"Parque Estadual de Vila Velha","Arbusto 2m, flor lilás. Campo graminoso.","América do Sul",NA,NA,NA,"Angiosperma",NA,"2012","46557","auto","04",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:37:42-03","UFJF","CESJ","17968","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","R.M.Harley","L. Krieger","CESJ17968","1981","03","22","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"CESJ017968",NA,NA,"Subarbusto no brejo, flores roxas, planta inteira pilosa.","América do Sul",NA,NA,NA,"Angiosperma",NA,"1997","46557","auto","04",NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:45:07-03","UFMS","CGMS","21786","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","V.J. Pott","A.L.B. Sartori; A. Pott; G.P.da Silva; J.F.M. Valls; L.C.P. Lima; M.D. Moraes; R.C. Oliveira; V.J. Pott","406","2001","03","30","Brasil","Mato Grosso do Sul","Campo Grande","-54.6822223","-20.5652778","-54,6822223","-20,5652778",NA,NA,"CGMS1051195",NA,"Estrada para Sidrolândia.","Flor lilás. Habitat: Brejo. Habito: Erva, 50 cm de altura.",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"02","18",NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:45:07-03","UFMS","CGMS","55767","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","V.J. Pott","A. Pott","14353","2007","05","12","Brasil","Mato Grosso do Sul","Costa Rica","-52.9058333","-19.1880555","-52,9058333","-19,1880555","450","450","CGMS1085736",NA,"PCH Sucuriú, ex-Fazenda Beira-Rio, Rio Sucuriú, Distrito de Paraíso.","Flor azul-clara. Fruto não observado. Habitat: Cerrado, transição floresta paludosa. Solo arenoso. Relevo vale. Habito: Subarbusto. 1,00 m de altura. Esparso.",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"08","14",NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:45:07-03","UFMS","CGMS","13699","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"A.C.M. Cristaldo; V.J. Pott; A. Pott; S. Aragaki; D. R. Espírito Santo","149","2004","03","30","Brasil","Mato Grosso do Sul","Costa Rica","-53.1238889","-18.5497222","-53,1238889","-18,5497222",NA,NA,"CGMS1043152",NA,"Ilha próxima à cidade de Costa Rica.","Flor lilás. Anteras amarelas. Habitat: Ilha. Habito: Subarbusto. 1,30-1,50 m de altura.",NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:45:07-03","UFMS","CGMS","15314","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"M.O.D. Pivari; A.L.B. Sartori","333","2005","03","19","Brasil","Mato Grosso do Sul","Campo Grande","-54.6202778","-20.5058333","-54,6202778","-20,5058333",NA,NA,"CGMS1044833",NA,"Universidade Federal de Mato Grosso do Sul.","Flor lilás clara. Cálice verde claro. Habitat: Lago artificial. Presente próximo à margem do lago, em solo seco. Solo argiloso. Relevo plano. Habito: Erva. Cerca de 1,00m de altura.",NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:45:07-03","UFMS","CGMS","64032","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","V.J. Pott","V.J. Pott; A. Pott","11787","2015","04","28","Brasil","Mato Grosso do Sul","Terenos","-54.7908333","-20.5580556","-54,7908333","-20,5580556","512","512","CGMS1097001",NA,"Fazenda Modelo, Embrapa, varjão próximo à ferrovia Campo Grande - Ponta Porã.","Flor lilás. Habitat: Campo úmido de vereda, com buriti. Solo hidromórfico, orgânico. Relevo plano. Habito: Arbusto anfíbio, 1,50 - 2,00 m de altura. Esparso.",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"04","17",NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:45:07-03","UFMS","CGMS","16780","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","V.J. Pott","J.M. Longo; C. Aoki; S. Boff","196","2004","04","16","Brasil","Mato Grosso do Sul","Paranaíba","-52.9944444","-19.0575","-52,9944444","-19,0575",NA,NA,"CGMS1046080",NA,"Fazenda Ponte Nova.","Flor Lilás. odor levemente adocicado Habitat: Mata ciliar. Habito: Erva.",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"09","02",NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:45:07-03","UFMS","CGMS","55208","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,"V.J. Pott; A. Pott","11272","2011","05","29","Brasil","Mato Grosso do Sul","Ponta Porã","-55.6136111","-20.0213889","-55,6136111","-20,0213889","602","602","CGMS1085176",NA,"Fazenda São Pedro, Tonon Bioenergia, Vista Alegre Sucroalcooleira.","Flor lilás. Fruto castanho. Cana-de-açúcar no entorno. Habitat: Campo úmido de nascente em domínio de Cerrado. Solo orgânico. Relevo levemente inclinado. Habito: Subarbusto, anfíbio, de 1-1,20 m de altura. Esparsa.",NA,NA,NA,NA,NA,NA,"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
