"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","579711","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","W. D. Barros","1942","11","24","Brazil","Rio de Janeiro","Teresópolis","Teresopolis, Parque Nacional da Serra dos Orgaos.","-43.073169","-22.496706",NA,NA,NA,NA,"NY00579711","NY00579711_01",NA,NA,NA,"1162/1212","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194267' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","579697","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. Sobral","G. G. Hatschbach","1993","11","11","Brazil","Espírito Santo","Mal. Floriano","Rod. BR-262",NA,NA,NA,NA,NA,NA,"NY00579697","NY00579697_01",NA,NA,NA,"60104","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119220' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 07:44:00-03","NY","NYBG","579670","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,"Legname","1981","09","16","Argentina","Misiones",NA,"Ao. San Juan, sobre ruta 12.",NA,NA,NA,NA,NA,NA,"NY00579670",NA,NA,NA,NA,"8459","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119224' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","886394","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"K. Hagelund","1980","11","08","Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal.","-51.7292","-30.0772",NA,NA,NA,NA,"NY00886394","NY00886394_01",NA,NA,NA,"13431","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022808' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2017-01-12 11:08:00-02","NY","NYBG","00907128","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"C. E. B. Proença","M. F. Simon","1996","09","21","Brazil","Mato Grosso do Sul",NA,"Sao Gabriel do Oeste. Fazenda do Luciano Zamboni. Centro Oeste. Plano","-54.72","-18.5",NA,NA,NA,NA,"NY00907128","NY00907128_01",NA,NA,NA,"33","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984105' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","579717","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. L. Kawasaki","B. D. Sucre","1980","09","14","Brazil","Rio de Janeiro","Araruama","Araruama.","-42.301774","-22.857925",NA,NA,NA,NA,"NY00579717","NY00579717_01",NA,NA,NA,"11291","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119222' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","777089","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. L. Kawasaki","I. Cordeiro","2000","09","28","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caratatuba, Trilha da Captaçao","-45.4097","-23.6203",NA,NA,NA,NA,"NY00777089","NY00777089_01",NA,NA,NA,"2340","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=119223' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","579668","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa littoralis","(D.Legrand) Landrum","L. R. Landrum","A. Krapovickas","1982","01","19","Brazil","Rio Grande do Sul","Torres","Torres","-49.7267","-29.3356",NA,NA,NA,NA,"NY00579668","NY00579668_01",NA,NA,NA,"37684","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687933' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","littoralis",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","579667","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa littoralis","(D.Legrand) Landrum","L. R. Landrum","L. B. Smith","1956","11","02","Brazil","Santa Catarina","Palhoça","Ilha do Papgaio Grande and Praia do Massiambú.","-48.6678","-27.6456",NA,NA,NA,"50","NY00579667","NY00579667_01",NA,NA,NA,"7262","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=687934' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","littoralis",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","885656","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","S. F. Smith","R. A. Wasum","1989","10","06","Brazil","Rio Grande do Sul","Taquara",NA,"-50.7806","-29.6508",NA,NA,"550","550","NY00885656","NY00885656_01",NA,NA,NA,"6222","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005264' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","579700","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","J. G. Kuhlmann","1943","11","20","Brazil","Espírito Santo",NA,"Gortacazes, Rio Doce.",NA,NA,NA,NA,NA,NA,"NY00579700","NY00579700_01",NA,NA,NA,"6505","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194263' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","579710","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","R. M. Klein","1974","12","26","Brazil","Santa Catarina","Blumenau","Salto Weissbach, Blumenau.","-49.0658","-26.9194",NA,NA,"30","30","NY00579710","NY00579710_01",NA,NA,NA,"11143","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194236' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","885659","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg",NA,"K. Hagelund","1980","10","27","Brazil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7292","-30.0772",NA,NA,NA,NA,"NY00885659","NY00885659_01",NA,NA,NA,"13442","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005276' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","579685","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1980","10","22","Brazil","Paraná","Morretes","Porto de Cima.","-48.8342","-25.4769",NA,NA,NA,NA,"NY00579685","NY00579685_01",NA,NA,NA,"43299","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194253' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","579709","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. Edwall","1896","10","27","Brazil","São Paulo","Botucatu","Botucatú, Fazenda Boa Vista do Araguá.","-48.4397","-22.88",NA,NA,NA,NA,"NY00579709","NY00579709_01",NA,NA,NA,"s.n.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194281' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","579692","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1982","02","19","Brazil","Paraná","Antonina","Rio do Cedro, prox. a fóz.","-48.7117","-25.4286",NA,NA,NA,NA,"NY00579692","NY00579692_01",NA,NA,NA,"45983","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194259' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","579702","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","R. Reitz","1956","09","20","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P., Ibirama","-49.5178","-27.0569",NA,NA,"200","200","NY00579702","NY00579702_01",NA,NA,NA,"3683","Lenho na xiloteca. Vouchers for wood samples deposited at Syracuse Universities. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194272' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","885657","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","R. A. Wasum","1989","04",NA,"Brazil","Rio Grande do Sul","Nova Prata","Horto Florestal.","-51.61","-28.7842",NA,NA,"750","750","NY00885657","NY00885657_01",NA,NA,NA,"4967","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005265' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 07:44:00-03","NY","NYBG","579669","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","B. K. Holst","A. H. Gentry","1987","09","24","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Transect 4.","-55.53","-24.13",NA,NA,"150","150","NY00579669",NA,NA,NA,NA,"59349","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194279' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","579699","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. B. Smith","1956","12","19","Brazil","Santa Catarina","Pôrto Uniao","Pinheiral by new airport east of Pôrto Uniao.","-51.0781","-26.2383",NA,NA,"750","750","NY00579699","NY00579699_01",NA,NA,NA,"8839","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194276' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","579690","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia.","-50.4606","-25.3683",NA,NA,NA,NA,"NY00579690","NY00579690_01",NA,NA,NA,"45514","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194239' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","579675","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. R. Landrum","1981","12","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita, ca. 65 km W of Curitiba on rd to Ponta Grossa.","-49.83","-25.42",NA,NA,NA,NA,"NY00579675","NY00579675_01",NA,NA,NA,"3923","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194244' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","579716","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","P. K. H. Dusén","1908","10","09","Brazil","Paraná","Rio Negro","Rio Negro","-49.7975","-26.1058",NA,NA,NA,NA,"NY00579716","NY00579716_01",NA,NA,NA,"6856","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194270' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","579689","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia.","-50.4606","-25.3683",NA,NA,NA,NA,"NY00579689","NY00579689_01",NA,NA,NA,"45512","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194257' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","579695","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1972","11","22","Brazil","Paraná","Clevelândia","3 Capoes.","-52.4706","-26.3958",NA,NA,NA,NA,"NY00579695","NY00579695_01",NA,NA,NA,"30833","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194261' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","579712","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","Buttura","1979","08","20","Brazil","Paraná","Foz do Iguaçu","Vila A. Itaipu, Foz do Iguaçu.","-54.5881","-25.5481",NA,NA,NA,NA,"NY00579712","NY00579712_01",NA,NA,NA,"154","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194268' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","579707","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","E. Melges","1979","10","20","Brazil","Paraná",NA,"H. Florestal Dr. Luis Teixeira Mendes Area 3 do Projeto Flora.",NA,NA,NA,NA,NA,NA,"NY00579707","NY00579707_01",NA,NA,NA,"s.n.","Espécime no. 7 do Projeto Flora. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194266' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","579671","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. R. Landrum","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and surroundings to rio Barigui.","-49.25","-25.75",NA,NA,NA,NA,"NY00579671","NY00579671_01",NA,NA,NA,"3891","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194240' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","579701","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","R. Kummrow","1982","11","04","Brazil","Paraná","Piraquara","Roça Nova.","-49.0631","-25.4419",NA,NA,NA,NA,"NY00579701","NY00579701_01",NA,NA,NA,"2073","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194264' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","579694","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1986","11","26","Brazil","Paraná",NA,"Cerro das Flores.",NA,NA,NA,NA,NA,NA,"NY00579694","NY00579694_01",NA,NA,NA,"50807","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194271' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","885653","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","M. Rossato","1988","11","16","Brazil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.61","-28.7842",NA,NA,"750","750","NY00885653","NY00885653_01",NA,NA,NA,"4934","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005256' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","579673","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. R. Landrum","1981","11","28","Brazil","Paraná","Curitiba","Parque Barreirinha.","-49.25","-25.5",NA,NA,NA,NA,"NY00579673","NY00579673_01",NA,NA,NA,"3867","[photos] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194242' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","579676","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. R. Landrum","1981","12","10","Brazil","Paraná","Antonina","Antonina, along road to Guaraquecaba. Tree at Rio Nunes.","-48.67","-25.33",NA,NA,"100","100","NY00579676","NY00579676_01",NA,NA,NA,"4008","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194245' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00907127","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","Y. E. J. Mexia","1930","10","07","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Deserto","-42.8817","-20.7542",NA,NA,"700","700","NY00907127","NY00907127_01",NA,NA,NA,"5150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984088' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","579704","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","R. Reitz","1962","12","22","Brazil","Santa Catarina","Lajes","Capao Alto, Lajes.","-50.3258","-27.8161",NA,NA,"950","950","NY00579704","NY00579704_01",NA,NA,NA,"14493","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194274' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","579688","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","G. G. Hatschbach","1982","09","10","Brazil","Paraná","Piraquara","Laranjeiras.","-49.0631","-25.4419",NA,NA,NA,NA,"NY00579688","NY00579688_01",NA,NA,NA,"45302","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194256' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","579672","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","L. R. Landrum","L. R. Landrum","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and surroundings to rio Barigui.","-49.25","-25.75",NA,NA,NA,NA,"NY00579672","NY00579672_01",NA,NA,NA,"3897","[fruits and wood samples taken; picture taken] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194241' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Myrtales","xanthocarpa",NA,NA,NA,NA,NA,NA,NA
