"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"172","2015-09-04 12:19:41-03","MNHN","RECOLNAT_MNHN_P","P00441489","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441489' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Oldeman, R.A.A.",NA,"1967","7",NA,"Guyane Française","Rivière Comté, sur la crique Galibi, au village Tafia",NA,"hb","P00441489","19",NA,NA,NA,NA,NA,"P00441489_01",NA,NA,NA,NA,NA,NA,NA,"B 1091",NA,NA
"173","2015-09-16 03:28:04-03","MNHN","RECOLNAT_MNHN_P","P00441490","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Veyret",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441490' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Oldeman, R.A.A.",NA,"1968","12",NA,"Guyane Française","Rivière Comté à env. 100 m en amont du confluent de la crique Bagot",NA,"hb","P00441490","19",NA,NA,NA,NA,NA,"P00441490_01",NA,NA,NA,NA,NA,NA,NA,"B 2058",NA,NA
"174","2015-09-04 12:19:41-03","MNHN","RECOLNAT_MNHN_P","P00441491","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Garai",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441491' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Sastre, C.",NA,"1968","3",NA,"Guyane Française","près du pont des Cascades, nouvelle route Cayenne-Kourou",NA,"hb","P00441491","19",NA,NA,NA,NA,NA,"P00441491_01",NA,NA,NA,NA,NA,NA,NA,"178",NA,NA
"175","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441492","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441492' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Sastre, C.|Moretti, C.",NA,"1975","4",NA,"Guyane Française","rivière Inini, affluent du Moyen-Maroni (Lawa) en amont de Maripasoula, en amont du saut Sonnelle",NA,"hb","P00441492","27",NA,NA,NA,NA,NA,"P00441492_01",NA,NA,NA,NA,NA,NA,NA,"4004",NA,NA
"176","2015-09-04 12:19:41-03","MNHN","RECOLNAT_MNHN_P","P00441493","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441493' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Geay, F.",NA,"1908","1",NA,"Guyane Française","Guyane Française",NA,"hb","P00441493",NA,NA,NA,NA,NA,NA,"P00441493_01",NA,NA,NA,NA,NA,NA,NA,"3888",NA,NA
"177","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441494","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441494' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Leprieur, F.M.R.",NA,"1840",NA,NA,"Guyane Française","Guyane Française",NA,"hb","P00441494",NA,NA,NA,NA,NA,NA,"P00441494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-04 12:19:41-03","MNHN","RECOLNAT_MNHN_P","P00441495","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441495' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Martin, J.",NA,NA,NA,NA,"Guyane Française","Guyane Française : Cayenne",NA,"hb","P00441495",NA,NA,NA,NA,NA,NA,"P00441495_01",NA,NA,NA,NA,NA,NA,NA,"133",NA,NA
"179","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441496","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441496' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Leprieur, F.M.R.",NA,"1840",NA,NA,"Guyane Française","Guyane Française",NA,"hb","P00441496",NA,NA,NA,NA,NA,NA,"P00441496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441497","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441497' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Mélinon, E.M.",NA,"1863",NA,NA,"Guyane Française","Guyane Française",NA,"hb","P00441497",NA,NA,NA,NA,NA,NA,"P00441497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441498","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441498' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Mélinon, E.M.",NA,"1863",NA,NA,"Guyane Française","Guyane Française",NA,"hb","P00441498",NA,NA,NA,NA,NA,NA,"P00441498_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441500","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441500' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Mélinon, E.M.",NA,"1864",NA,NA,"Guyane Française","Guyane Française",NA,"dh","P00441500",NA,NA,NA,NA,NA,NA,"P00441500_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441501","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441501' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Mélinon, E.M.",NA,"1877",NA,NA,"Guyane Française","Guyane Française",NA,"dh","P00441501",NA,NA,NA,NA,NA,NA,"P00441501_01",NA,NA,NA,NA,NA,NA,NA,"265",NA,NA
"184","2015-09-03 19:47:44-03","MNHN","RECOLNAT_MNHN_P","P00441502","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441502' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Sagot, P.A.",NA,"1858",NA,NA,"Guyane Française","Guyane Française : bords de l'Acarouany dans le haut de la rivière",NA,"dh","P00441502",NA,NA,NA,NA,NA,NA,"P00441502_01",NA,NA,NA,NA,NA,NA,NA,"865",NA,NA
"185","2015-09-04 09:47:05-03","MNHN","RECOLNAT_MNHN_P","P00441503","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441503' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Sagot, P.A.",NA,"1858",NA,NA,"Guyane Française","Guyane Française : bords de l'Acarouany dans le haut de la rivière",NA,"dh","P00441503",NA,NA,NA,NA,NA,NA,"P00441503_01",NA,NA,NA,NA,NA,NA,NA,"865",NA,NA
"186","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441567","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441567' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Hostmann, F.W.R.",NA,"1846",NA,NA,"Surinam","Surinam",NA,"hb","P00441567",NA,NA,NA,NA,NA,NA,"P00441567_01",NA,NA,NA,NA,NA,NA,NA,"1645 a",NA,NA
"187","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441568","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441568' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Hostmann, F.W.R.",NA,"1846",NA,NA,"Surinam","Surinam",NA,"hb","P00441568",NA,NA,NA,NA,NA,NA,"P00441568_01",NA,NA,NA,NA,NA,NA,NA,"1645 a",NA,NA
"188","2015-09-04 05:14:00-03","MNHN","RECOLNAT_MNHN_P","P00441569","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441569' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Hostmann, F.W.R.",NA,"1846",NA,NA,"Surinam","Surinam",NA,"hb","P00441569",NA,NA,NA,NA,NA,NA,"P00441569_01",NA,NA,NA,NA,NA,NA,NA,"1645 a",NA,NA
"189","2015-09-04 09:47:05-03","MNHN","RECOLNAT_MNHN_P","P00441570","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441570' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Kappler, A.",NA,"1844","3",NA,"Guyane Française","Forêts près de Paramaribo",NA,"hb","P00441570",NA,NA,NA,NA,NA,NA,"P00441570_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441571","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441571' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Schomburgk, R.H.",NA,"1841",NA,NA,"Surinam","Surinam",NA,"hb","P00441571",NA,NA,NA,NA,NA,NA,"P00441571_01",NA,NA,NA,NA,NA,NA,NA,"215",NA,NA
"191","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441572","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441572' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Schomburgk, R.H.",NA,"1841",NA,NA,"Surinam","Surinam",NA,"hb","P00441572",NA,NA,NA,NA,NA,NA,"P00441572_01",NA,NA,NA,NA,NA,NA,NA,"215",NA,NA
"192","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441573","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441573' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Schomburgk, R.H.",NA,"1841",NA,NA,"Surinam","Surinam",NA,"hb","P00441573",NA,NA,NA,NA,NA,NA,"P00441573_01",NA,NA,NA,NA,NA,NA,NA,"215",NA,NA
"193","2015-09-04 09:47:05-03","MNHN","RECOLNAT_MNHN_P","P00441574","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441574' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Samuels, J.A.",NA,"1916","4",NA,"Surinam","Surinam : Spieringshoek",NA,"hb","P00441574","30",NA,NA,NA,NA,NA,"P00441574_01",NA,NA,NA,NA,NA,NA,NA,"84",NA,NA
"194","2018-02-01 17:36:24-02","MNHN","RECOLNAT_MNHN_P","P00441575","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441575' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Splitgerber, F.L.",NA,"1851",NA,NA,"Surinam","Surinam",NA,"hb","P00441575",NA,NA,NA,NA,NA,NA,"P00441575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2015-09-16 05:16:47-03","MNHN","RECOLNAT_MNHN_P","P00441577","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441577' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Schomburgk, R.H.",NA,"1841",NA,NA,"Surinam","Surinam",NA,"hb","P00441577",NA,NA,NA,NA,NA,NA,"P00441577_01",NA,NA,NA,NA,NA,NA,NA,"215",NA,NA
"196","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441580","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441580' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Funck, N.|Schlim, L.",NA,"1846","9",NA,"Venezuela","Venezuela",NA,"hb","P00441580",NA,NA,NA,NA,NA,NA,"P00441580_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2017-06-19 14:37:07-03","MNHN","RECOLNAT_MNHN_P","P00441581","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441581' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Chaper, M.",NA,"1885",NA,NA,"Venezuela","Venezuela : Vallées du Neveri et du Naricual, près Barcelone",NA,"hb","P00441581",NA,NA,NA,NA,NA,NA,"P00441581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-12-07 12:18:52-02","MNHN","RECOLNAT_MNHN_P","P00441582","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441582' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Claes, F.",NA,NA,NA,NA,"Colombie","Colombie : Caqueta",NA,"hb","P00441582",NA,NA,NA,NA,NA,NA,"P00441582_01",NA,NA,NA,NA,NA,NA,NA,"18",NA,NA
"199","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441583","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441583' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Langlassé, E.",NA,"1899","10",NA,"Colombie","Colombie : rives du Rio Nulpe","100","hb","P00441583","16",NA,NA,NA,NA,NA,"P00441583_01",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"200","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441584","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441584' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Langlassé, E.",NA,"1899","10",NA,"Colombie","Colombie : rives du Rio Nulpe","100","hb","P00441584","16",NA,NA,NA,NA,NA,"P00441584_01",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"201","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441585","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441585' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Funck, N.",NA,"1843","8",NA,"Colombie","Colombie : Caripe",NA,"hb","P00441585",NA,NA,NA,NA,NA,NA,"P00441585_01",NA,NA,NA,NA,NA,NA,NA,"291",NA,NA
"202","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441586","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441586' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Triana, J.J.",NA,"1851",NA,NA,"Colombie","Nouvelle-Grenade : Prov. de Cama","1000","hb","P00441586",NA,NA,NA,NA,NA,NA,"P00441586_01",NA,NA,NA,NA,NA,NA,NA,"609",NA,NA
"203","2017-12-18 16:45:37-02","MNHN","RECOLNAT_MNHN_P","P00441587","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441587' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Triana, J.J.",NA,"1853","7",NA,"Colombie","Nouvelle-Grenade : Prov. de Cana","1000","hb","P00441587",NA,NA,NA,NA,NA,NA,"P00441587_01",NA,NA,NA,NA,NA,NA,NA,"1460",NA,NA
"204","2015-09-16 02:00:58-03","MNHN","RECOLNAT_MNHN_P","P00441588","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441588' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"[Colombie]","s.loc. [Nov. gen. sp. : Crescit prope Turbaco Novo-Granatensium (cf. Corrigenda, vol. 2: 406)]",NA,"hb","P00441588",NA,NA,NA,NA,NA,NA,"P00441588_01 P00441588_02",NA,NA,NA,NA,NA,NA,NA,"1467",NA,NA
"205","2015-09-04 09:45:10-03","MNHN","RECOLNAT_MNHN_P","P00441589","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441589' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"[Colombie]","s.loc. [Nov. gen. sp. : Crescit prope Turbaco Novo-Granatensium (cf. Corrigenda, vol. 2: 406)]",NA,"hb","P00441589",NA,NA,NA,NA,NA,NA,"P00441589_01 P00441589_02",NA,NA,NA,NA,NA,NA,NA,"1467",NA,NA
"206","2015-09-04 05:11:37-03","MNHN","RECOLNAT_MNHN_P","P00441590","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441590' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Pinto, P.|Sastre, C.",NA,"1969","2",NA,"Colombie","Depto. Meta : 5 km arriba de la desembocadura del Caño Cabra en el rio Guayabero",NA,"hb","P00441590","22",NA,NA,NA,NA,NA,"P00441590_01",NA,NA,NA,NA,NA,NA,NA,"985",NA,NA
"207","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441591","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441591' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Hutchison, P.C.",NA,"1964","7",NA,"Peru","Peru : Rio Monzon, prov. of Leoncio Prado, Dept. of Huanuco","675","hb","P00441591","19",NA,NA,NA,NA,NA,"P00441591_01",NA,NA,NA,NA,NA,NA,NA,"5988",NA,NA
"208","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441592","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Soto",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441592' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Barrier, S.",NA,"1978","2",NA,"Peru","Peru : Dept. Loreto, rio Yuvineto, affluent du rio Putumayo, territoire des indiens Secoya",NA,"hb","P00441592","9",NA,NA,NA,NA,NA,"P00441592_01",NA,NA,NA,NA,NA,NA,NA,"590",NA,NA
"209","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441593","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Garay",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441593' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Rusby, H.H.",NA,"1886","5",NA,"Bolivie","Bolivie : Mapiri","5000","hb","P00441593",NA,NA,NA,NA,NA,NA,"P00441593_01",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA
"210","2015-09-16 05:24:05-03","MNHN","RECOLNAT_MNHN_P","P00441594","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Christenson",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441594' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Jobert",NA,"1877",NA,NA,"Brésil","Marajo",NA,"hb","P00441594",NA,NA,NA,NA,NA,NA,"P00441594_01 P00441594_02",NA,NA,NA,NA,NA,NA,NA,"242",NA,NA
"211","2015-09-16 05:24:08-03","MNHN","RECOLNAT_MNHN_P","P00441595","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Pabst",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441595' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Duboc, D.",NA,NA,NA,NA,"Brésil","Brésil",NA,"hb","P00441595",NA,NA,NA,NA,NA,NA,"P00441595_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-16 05:24:21-03","MNHN","RECOLNAT_MNHN_P","P00441596","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Cogniaux",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441596' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Weddell, H.A.",NA,NA,NA,NA,"Brésil","Brésil : prov. de Goyaz",NA,"hb","P00441596",NA,NA,NA,NA,NA,NA,"P00441596_01 P00441596_02",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA
"213","2015-09-04 05:14:00-03","MNHN","RECOLNAT_MNHN_P","P00441597","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441597' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Spruce, R.",NA,NA,NA,NA,"Brésil","Brésil : Para",NA,"hb","P00441597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106",NA,NA
"214","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441598","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441598' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Blanchet, J.S.",NA,NA,NA,NA,"Brésil","Brésil : Bahia",NA,"hb","P00441598",NA,NA,NA,NA,NA,NA,"P00441598_01",NA,NA,NA,NA,NA,NA,NA,"2339",NA,NA
"215","2015-09-03 19:48:01-03","MNHN","RECOLNAT_MNHN_P","P00441599","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441599' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Blanchet, J.S.",NA,NA,NA,NA,"Brésil","Brésil : Bahia",NA,"hb","P00441599",NA,NA,NA,NA,NA,NA,"P00441599_01",NA,NA,NA,NA,NA,NA,NA,"2339",NA,NA
"216","2018-02-01 17:36:24-02","MNHN","RECOLNAT_MNHN_P","P00441576","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00441576' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","Smith, A.C.",NA,"1937","11",NA,"Guyana","Basin of Rupunini River : Isherton",NA,"hb","P00441576","9",NA,NA,NA,"2.33333",NA,"P00441576_01",NA,NA,NA,NA,NA,NA,NA,"2427",NA,NA
