"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","typeStatus"
"351","2021-02-25 10:11:57-03","CVRD","CVRD","8972","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Paul Berry","2007","11","03","Folli, D.A.","4972","2004","11","10","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Folha espinhuda","CVRD008972","CVRD008972","Magnoliophyta","Euphorbiales","América do Sul",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"352","2020-09-12 05:00:02-03","US","US","2859763","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein","8267","1969","3","13","Brazil","Santa Catarina",NA,"Morro Costa da Lagoa",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"353","2020-09-12 05:00:02-03","US","US","3584671","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"M. L. Guedes, L. J. Alves, D. Loureiro & A. Oliveira","16396","2009","7","13","Brazil","Bahia",NA,"Litoral Sul, Itagiba, Mata do Lateritico","-39.73","-14.1767",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"354","2020-09-12 05:00:02-03","US","US","2854969","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein","2136","1956","12","19","Brazil","Santa Catarina",NA,"Ibirama. Nova Bremen",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"355","2020-09-12 05:00:02-03","US","US","200466","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"A. F. Regnell","246","1866","2","20","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"356","2020-09-12 05:00:02-03","US","US","2120171","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein","210","1951","11","6","Brazil","Santa Catarina",NA,"Morro da Gavea, Turvo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"357","2020-09-12 05:00:02-03","US","US","2683030","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"G. Hatschbach","12973","1965","10","13","Brazil","Paraná",NA,"Campo mourao, barboza ferraz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"358","2020-09-12 05:00:02-03","US","US","2883558","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"H. Leitao Filho, J. J. Semir, P. E. Gibbs & G. J. Shepherd","4015","1976","11","23","Brazil","São Paulo",NA,"Mun. Campinas; Fazenda Santa Genebra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"359","2020-09-12 05:00:02-03","US","US","2173915","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein","925","1954","12","14","Brazil","Santa Catarina",NA,"Braco Joaquim, Luis Alves, Itajai",NA,NA,NA,NA,"250",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"360","2020-09-12 05:00:02-03","US","US","2646634","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein & A. Bresolin","8501","1969","12","16","Brazil","Santa Catarina",NA,"Tapera, Ribcirao",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"361","2020-09-12 05:00:02-03","US","US","1420688","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"J. Miers","s. n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"362","2020-09-12 05:00:02-03","US","US","2555490","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"G. Eiten","3135","1961","6","22","Brazil","São Paulo","São Carlos","Ne of sao carlos, fazenda canchim","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,"45913","auto","Dicotyledonae",NA,"1",NA,NA,NA
"363","2020-09-12 05:00:02-03","US","US","3383420","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"A. Kegler","187","1999","2","3","Brazil","Rio Grande do Sul","Caxias do Sul","Sao Valentim","-51.1794013977051","-29.1681003570557",NA,NA,"780",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,"1",NA,NA,NA
"364","2020-09-12 05:00:02-03","US","US","2854968","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"-- Reitz & Klein, --","3837","1956","10","12","Brazil","Santa Catarina",NA,"Ibirama.",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"365","2020-09-12 05:00:02-03","US","US","931149","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"A. F. Regnell","246",NA,NA,NA,"Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"366","2020-09-12 05:00:02-03","US","US","3691079","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"C. E. Ramos, L. J. Alves & C. Santos","396","2008","9","15","Brazil","Bahia",NA,"Itagiba, Litoral Sul, Mata da Antena.","-39.7111","-14.1672",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"367","2020-09-12 05:00:02-03","US","US","2323707","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8706","1959","3","20","Brazil","Santa Catarina",NA,"Novo horizonte, lauro muller",NA,NA,NA,NA,"450","450",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","2839318","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"G. Hatschbach","39257","1976","11","19","Brazil","Paraná",NA,"Mun. Quatigua, Rod. PR - 092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","242320","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"E. Palmer","s. n.","1853","7","6","Paraguay",NA,NA,"Exploration of the River La Plata and adjacent countries during the years 1853-56 in charge of Capt. E. J. Page.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2323383","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7066","1958","9","11","Brazil","Santa Catarina",NA,"Serra do Matador, Rio do Sul",NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","2026861","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"E. Rambo","40564","1949","3","17","Brazil","Rio Grande do Sul",NA,"Guianuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"L. Riedel","s. n.",NA,NA,NA,"Brazil","Distrito Federal",NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","1194872","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"A. F. M. Glaziou","2111","1880",NA,NA,"Brazil","Río de Janeiro",NA,"Copacobana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","2750434","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. M. Klein","9525","1971","6","23","Brazil","Santa Catarina",NA,"Costa do morro de paulo lopes, paulo lopes",NA,NA,NA,NA,"300","300",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","1420689","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"J. Miers","s. n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","2323459","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7332","1958","10","18","Brazil","Santa Catarina",NA,"Matador, rio do sul",NA,NA,NA,NA,"350","350",NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","2102373","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"B. Rambo","52196","1951","11","10","Brazil","Rio Grande do Sul",NA,"Kappesberg, p. Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","3389165","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"A. Kegler","14146","1999","10","21","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do sul, Linha Sao Pedro","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","South America",NA,NA,"49662","auto","Dicotyledonae",NA,"1",NA,"780",NA
"379","2019-12-09 17:29:52-03","UFPR","EFC","4273","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Guapyassu, M.; Abrão, H.","283","1993","10","27","Brasil","Paraná","Maringá","Parque do Ingá","-51.9312","-23.4275","-51.9312","-23.4275",NA,NA,"__COMMOM_NAME__: Mata-olho","EFC004273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-10-15 09:53:51-03","UFPR","EFC","18762","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","DALL AGNOL, R. T.","2019","09","30","DALL AGNOL, R. T.","1007","2019","07","25","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga arbustiva da Praia do Pontal do Atalaia.","-42.014167","-22.98957","-42.014167","-22.98957","41","41","Arvoreta, 4 m; folhas pungentes, frutos imaturos esverdeados, látex alvo abundante.","EFC018762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-15 18:27:19-03","USP","SPF","61013","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.","Mattos-Silva, LA",NA,NA,NA,"Mattos-Silva, LA","2401","1988","05","04","Brasil","Bahia","Jussari","Fazenda Teimoso. Ramal com entrada no km 8 da Rod. Jussari/Palmira, lado esquerdo. Região de mata higrófila sul baiana, com bastante afloramento de rochas.","-39.4953002929688","-15.1913995742798",NA,NA,"200","200","Arvorezinha, 7 m de alt., frutos imaturos, de cor verde. Látex branco. Folhas com espinhos na bordadura. Coleta em plantio novo de cacau, sob mata raleada.","SPF00061013",NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA
"382","2021-03-15 18:27:19-03","USP","SPF","130635","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll.Arg.","Chagas-Silva, F","1996","03",NA,"Chagas-Silva, F","1813","1994","11","14","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 18 m alt.; botão floral masculino verde-amarelado, ovário verde, raro na areia.","SPF00130635",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"383","2021-03-15 18:27:19-03","USP","SPF","157869","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"Fiaschi, P","1209","2002","12","02","Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Estrada Juçari-Palmira, entrada à esquerda ca. 7.5 km. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056","-39.528611","-15.158056",NA,NA,"Arvoreta ca. 7 m alt. Folha discolores. Inflorescência verde-clara. Frutos imaturos verde-claros.","SPF00157869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-15 18:27:19-03","USP","SPF","163861","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"França, GS","471","2004","01","06","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, Lago dos Patos (Mumbaça).","-42.539444","-19.806111","-42.539444","-19.806111","247","247","Arbóreo 7 m, frutos verdes, látex branco, flores estacional semidecidual submontana.","SPF00163861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-15 18:27:19-03","USP","SPF","169027","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"Fiaschi, P","2791","2005","03","12","Brasil","Bahia","Almadina","Rod. Almadina para Ibitupã, ca. 20 km. Fazenda São Roque, ca. 10 km da entrada do ramal. Floresta semedecidual.","-39.713056","-14.640833","-39.713056","-14.640833",NA,NA,"Arbusto comum, ca. 3 m alt., lactescente. Folhas discolores. Inflorescência verde-amarelada. Frutos imaturos verdes.","SPF00169027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-15 18:27:19-03","USP","SPF","84322","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"Rawitscher, FK","s.n.","1946","11","10","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore alta. Com muito látex.; Mata virgem.","SPF00084322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-03-04 18:50:28-03","USP","SPF","81736","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"Pirani, JR","2825","1993","05","12","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Morro Grande, Morro Grande, a 3 km da saída da cidade na Estrada para Jerônimo Monteiro. Mata atrás da serraria de pedras Marmóreas.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"SPF00081736",NA,NA,NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA
"388","2021-03-15 18:27:19-03","USP","SPF","152922","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Oliveira, LSD","2009","06",NA,"Couto, FR","693","2002","05","13","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó. Plot 4.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Arbóreo, com látex.","SPF00152922",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"389","2021-03-15 18:27:19-03","USP","SPF","19410","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Hatschbach, G","1977","06",NA,"Hatschbach, G","39257","1976","11","19","Brasil","Paraná","Quatiguá","Rod. PR-092. Mata pluvial.","-49.9136009216309","-23.5671997070312",NA,NA,NA,NA,"Árvore 10 m, muito lacticifera. Flor creme.","SPF00019410",NA,NA,NA,NA,NA,NA,"12279","auto",NA,NA,NA,NA,NA,NA
"390","2021-03-15 18:27:19-03","USP","SPF","20096","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Cordeiro, I","1981","12","15","Franco, GADC","s.n.","1981","11",NA,"Brasil","São Paulo","Ribeirão Preto","Universidade de São Paulo, Campus da Univ. de Ribeirão Preto. Cultivada.","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,"Arbusto de 3.0 m, planta com látex.","SPF00020096",NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"391","2021-03-15 18:27:19-03","USP","SPF","60969","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Anônimo",NA,NA,NA,"Rossi, L","s.n.","1985","05","28","Brasil","São Paulo","São Paulo","Parque da Aclimação","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 6 m alt., DAP 15 cm, frutos verdes com látex.","SPF00060969",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"392","2021-03-25 13:52:12-03","UNIVILLE","JOI","15479","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","M. Verdi","2009","11","07","Verdi, M.","3077","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","49º35'19''W","28º42'29''S","124","124","; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-25 13:52:12-03","UNIVILLE","JOI","12197","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","M. Verdi","2011","10","08","Verdi, M.","6016","2011","10","08","Brasil","Rio Grande do Sul","Maquiné","Caminho para Lagoa do Palmital.","-50.151667","-29.778889","50º9'6''W","29º46'44''S","10","10","; HABITO: arbórea; TIPO VEGETACIONAL: Restinga","JOI012197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-10-07 09:31:24-03","UEFS","HUEFS","95981","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Queiroz, L.P.de","10659","2005","05","26","Brasil","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Bom Jardim.","-40.477778","-12.3425","40W28'40''","12S20'33''","426","426","Floresta estacional semidecídua.","HUEFS0095981","HUEFS0095981","Angiospermae","Malpighiales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"395","2019-10-07 09:31:24-03","UEFS","HUEFS","13106","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Carvalho, A.M.de","3193","1990","09","21","Brasil","Bahia","Jussari",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,"HUEFS0013106","HUEFS0013106","Angiospermae","Malpighiales",NA,NA,NA,"21386","auto","Rosanae",NA,NA,NA,NA,NA
"396","2019-08-02 11:54:42-03","F","FMNH-SEEDPLANTS","V0213510F","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium",NA,NA,NA,NA,NA,"J. Nadeaud",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0213510F","V0213510F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2019-09-25 13:39:16-03","F","FMNH-SEEDPLANTS","V0213511F","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium",NA,NA,NA,NA,NA,"A. Glaziou","5987",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0213511F","V0213511F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2019-09-25 13:40:13-03","F","FMNH-SEEDPLANTS","V0213512F","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium",NA,NA,NA,NA,NA,"P. Dusén","9786","1911","4","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0213512F","V0213512F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
