"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","relatedCatalogItem","infraspecificEpithet"
"269","2021-03-25 13:53:33-03","UNIVILLE","JOI","5200","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","J. Meirelles","2010","01","08","Bächtold, A.","214","2005","05","06","Brasil","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"6","6","; HABITAT: sub bosque; HABITO: fanerófita, terrestre","JOI005200",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"270","2021-03-25 13:53:33-03","UNIVILLE","JOI","5301","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","J. Meirelles","2010","01","08","Bächtold, A.","120","2004","12","06","Brasil","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"2","2","; HABITAT: mata secundária, sub bosque; HABITO: fanerófita, terrestre","JOI005301",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"271","2021-03-25 13:53:33-03","UNIVILLE","JOI","3112","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","F.C.S. Vieira","2006","06","19","F.C.S. Vieira","585","2004","11","01","Brasil","Itapoá","Samambaial.","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta ombrófila Densa de Restinga","JOI003112",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"272","2021-03-25 13:53:33-03","UNIVILLE","JOI","1639","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","F.C.S. Vieira","2005","12","05","F.C.S. Vieira","577","2004","11","01","Brasil","Itapoá","Samambaial.","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","; HABITAT: capoeira; HABITO: arbusto; TIPO VEGETACIONAL: Floresta ombrófila Densa de Restinga","JOI001639",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"273","2021-03-25 13:53:33-03","UNIVILLE","JOI","2288","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.","Jotham Ziffer Berger","2006","01","01","Jotham Ziffer Berger","96","2005","11","21","Brasil","Itapoá","Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"; HABITAT: restinga arbórea; HABITO: arvoreta","JOI002288",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"274","2019-10-07 09:14:54-03","UEFS","HUEFS","210236","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,NA,NA,NA,"Bettinardi, M.L.","5","2013","04","01","Brasil","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé.","-47","-24","47W","24S","254","254",NA,"HUEFS0210236","HUEFS0210236","São Paulo",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA
"275","2019-10-07 09:14:54-03","UEFS","HUEFS","38411","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","D.Zappi","2001","12",NA,"Kozera, C.","818","1999","01","10","Brasil","Iguape","Estação Ecológica de Chauás. Floresta Ombrófila Densa. Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da Robovia Pariquera_Iguape.","-47.683333","-24.733333","47W41'","24S44'",NA,NA,"Floresta de Restinga Alta, com exploração de palmito e madeira.","HUEFS0038411","HUEFS0038411","São Paulo",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA
"276","2019-10-07 09:14:54-03","UEFS","HUEFS","11801","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","D.Zappi","1998","08",NA,"Silva, J.M.","1061","1991","11","03","Brasil","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUEFS0011801","HUEFS0011801","Paraná",NA,NA,NA,NA,"Angiospermae","Gentianales","41937","auto","Asteranae",NA,NA,NA,NA
"277","2019-10-07 09:14:55-03","UEFS","HUEFS","113144","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standl.",NA,NA,NA,NA,"Grande, D.A.de","142","1989","12","25","Brasil","Cananéia","Ilha do Cardoso, próximo aos geradores.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"HUEFS0113144","HUEFS0113144","São Paulo",NA,NA,NA,NA,"Angiospermae","Gentianales","37574","auto","Asteranae",NA,NA,NA,NA
"278","2015-04-09 13:25:42-03","F","FMNH-SEEDPLANTS","V0293428F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293428F","V0293428F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"279","2015-04-09 13:25:33-03","F","FMNH-SEEDPLANTS","V0293417F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293417F","V0293417F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"280","2015-04-09 13:25:34-03","F","FMNH-SEEDPLANTS","V0293418F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293418F","V0293418F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"281","2015-04-09 13:25:34-03","F","FMNH-SEEDPLANTS","V0293419F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293419F","V0293419F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"282","2015-04-09 13:25:35-03","F","FMNH-SEEDPLANTS","V0293420F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293420F","V0293420F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"283","2015-04-09 13:25:36-03","F","FMNH-SEEDPLANTS","V0293421F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293421F","V0293421F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"284","2015-04-09 13:25:37-03","F","FMNH-SEEDPLANTS","V0293422F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293422F","V0293422F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"285","2015-04-09 13:25:37-03","F","FMNH-SEEDPLANTS","V0293423F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293423F","V0293423F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"286","2015-04-09 13:25:38-03","F","FMNH-SEEDPLANTS","V0293424F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293424F","V0293424F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"287","2015-04-09 13:25:39-03","F","FMNH-SEEDPLANTS","V0293425F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293425F","V0293425F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"288","2015-04-09 13:25:40-03","F","FMNH-SEEDPLANTS","V0293426F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293426F","V0293426F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"289","2015-04-09 13:25:41-03","F","FMNH-SEEDPLANTS","V0293427F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293427F","V0293427F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"290","2015-04-09 13:25:43-03","F","FMNH-SEEDPLANTS","V0293429F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0293429F","V0293429F_01",NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"291","2018-04-19 09:42:26-03","F","FMNH-SEEDPLANTS","V0355757F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"RRC ID Flag",NA,NA,NA,NA,"IV","1976","11","20","Brazil",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0355757F","V0355757F_01 V0355757F_02","São Paulo",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,"IV",NA,NA
"292","2019-09-04 19:44:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora",NA,NA,NA,NA,NA,"E. H. G. Ule","353","1884","10",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"293","2019-01-23 11:12:29-02","F","FMNH-SEEDPLANTS","V0071032F","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora",NA,NA,NA,NA,NA,"E. H. G. Ule","353","1884","10",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0071032F","V0071032F_01",NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"294","2019-06-24 08:11:42-03","IAC","IAC","27700","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","C.F.S. Muniz et al.","195","1980","10","08","Brasil","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-06-24 08:11:42-03","IAC","IAC","27702","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","J.S. Silva","417","1975","10","23","Brasil","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-06-24 08:11:42-03","IAC","IAC","27714","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","S.L. Jung-Mendaçolli","483","1981","11","11","Brasil","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-06-24 08:11:42-03","IAC","IAC","27892","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","S.L. Jung-Mendaçolli","482","1981","11","11","Brasil","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-06-24 08:11:42-03","IAC","IAC","27914","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","D.A. De Grande & E.A. Lopes","s/nº","1978","10","25","Brasil","Cananéia","Ilha do Cardoso","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-06-24 08:11:42-03","IAC","IAC","28542","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2004","02","06","F. Oliveira","5",NA,NA,NA,"Brasil","Itanhaém","Próximo as praias de Itanhaem","-46.7889","-24.1831","-46.7889","-24.1831",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-06-24 08:11:42-03","IAC","IAC","28543","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2004","02","06","M. Kirizawa et al.","s/nº","1984","09","08","Brasil","Bertioga",NA,"-46.1386","-23.8544","-46.1386","-23.8544",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-06-24 08:11:42-03","IAC","IAC","28588","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","1981","05","12","M. Kirizawa","s/nº","1976","10","02","Brasil",NA,"Suarão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-02-20 14:37:26-03","IAC","IAC","29976","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2004","10","21","A.F.C. Tombolato","672","1994","11","12","Brasil","Pariquera-Açu","estrada para Iguape","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-02-20 14:37:26-03","IAC","IAC","32266","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","S.L. Jung-Mendaçolli","2001","05","16","N.M. Ivanauskas","490","1995","10","19","Brasil","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Coordenadas do material: 24°40#?#33S 47°52#?#37W",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-02-20 14:37:26-03","IAC","IAC","35639","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","N.M. Ivanauskas","1995","09","28","N.M. Ivanauskas","424","1995","09","28","Brasil","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8666667","-24.6666667","-47.8666667","-24.6666667",NA,NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-02-20 14:37:26-03","IAC","IAC","36687","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","C.F. Nardin","2019","07","02","R.B. Torres et al.","516","1998","06","24","Brasil","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"identificação anterior: Rudgea villiflora",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-06-24 08:11:42-03","IAC","IAC","3991","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) Schum.","A. Gehrt","1940","04","15","C.A. Krug","s/nº","1938","12","22","Brasil","Caraguatatuba","Caraguatatuba, Ubatuba","-45.4131","-23.6203","-45.4131","-23.6203",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-02-20 14:37:26-03","IAC","IAC","49100","S","Plantae","Rubiaceae-220.Rubioideae-Palicoureeae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","E.A. Anunciação","1994","06","04","S.E. Martins","124","1993","11","04","Brasil","Cubatão","caminho do mar, área afetada por poluição atmosférica","-46.4253","-23.895","-46.4253","-23.8950",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-23 12:21:21-03","CEPLAC","CEPEC","116929","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"SpeciesLink/lacunas",NA,NA,NA,"Lopes, M. M. M.","1245","2007","04","19","Brasil","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco. Parte alta da encosta.","-39.603333","-14.705833","39W36'12","14S42'21","800","800","EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-23 12:21:21-03","CEPLAC","CEPEC","152522","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"A. A. de Oliveira",NA,NA,NA,"S. Dreveck","1114",NA,NA,NA,"Brasil","BALNEÁRIO PIÇARRAS",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-23 12:21:21-03","CEPLAC","CEPEC","104903","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"D. C. Zappi",NA,NA,NA,"F. de Oliveira","5",NA,NA,NA,"Brasil","ITANHAÉM","Próximo as praias de Itanhaém.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,"26998","auto",NA,NA,NA,"30/12/1996",NA
"311","2020-07-23 12:21:21-03","CEPLAC","CEPEC","13777","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"SpeciesLink/lacunas",NA,NA,NA,"S. A. Mori","10122","1971","07","08","Brasil","ITACARÉ","Ramal da torre da Embratel, com entrada no Km 15 da Rod. Ubaitaba/Itacaré (BR-654). A 5,8Km da entrada.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,"30/12/1981",NA
"312","2020-07-23 12:21:21-03","CEPLAC","CEPEC","17455","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea",NA,"SpeciesLink/lacunas",NA,NA,NA,"S. A. Mori","12827","1979","09","27","Brasil","UNA","Estrada que liga BR-101 (São José) com BA 265, a 13Km da primeira. Ca. 35Km ao S de Itabuna.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1981",NA
"313","2020-09-22 13:49:02-03","USP","SPFW","3490","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","C.P. Bruniera 2014",NA,NA,NA,"Weiers, M.S. Raimundo, C.M.; Bilke, F.; Meirelles, J.","13","2008","01","22","Brasil",NA,NA,"-48.733389","-26.390083","48°44'00,2''W","26°23'24,3''S","38","38",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 16:05:05-03","UNISANTA","HUSC","1323","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","Martins, S.E.; et al.","1998","10","01","Martins, S.E.; Sampaio, P.S.P.","240","1998","09","16","Brasil","Bertioga","Fazenda da Família Pinto.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, 4m de altura. Flores alvas.; Floresta de restinga paludosa alta.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA
"315","2019-11-13 16:05:05-03","UNISANTA","HUSC","1429","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","Martins, S.E.; et al.","1999","01","15","Sampaio, P.S.P.; Martins, S.E.","116","1998","11","10","Brasil","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arbusto, 0,6m de altura. Flores alvas, frutos verde-amarelados imaturos, passando a laranja-avermelhado maduros.; Escrube.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA
"316","2019-11-13 16:05:05-03","UNISANTA","HUSC","11753","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","M.Magenta; P.S.P Sampaio","2013","08",NA,"D. Costa; R. Guandalini","82","2012","03","13","Brasil","Guarujá","Serra do Guararu, condomínio Iporanga, área B.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Entre as parcelas, arvoreta com ca. 3 metros de altura, com frutos maduros amarelos.; Floresta ombrofila densa.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"18989","auto",NA,NA,NA,NA,NA
"317","2019-11-13 16:05:05-03","UNISANTA","HUSC","11755","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","M.Magenta; P.S.P Sampaio","2013","08",NA,"A. Carminatto; A. Costa, R Lazarini","18","2012","03","22","Brasil","Guarujá","Serra do Guararu, condomínio Iporanga, área B, parcela 14, indivíduo 822.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Árvore medindo 3m e com fruto amarelo e laranja.; Floresta ombrofila densa.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"18989","auto",NA,NA,NA,NA,NA
"318","2019-11-13 16:05:05-03","UNISANTA","HUSC","11754","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","M.Magenta; P.S.P Sampaio","2013","08",NA,"D. Costa; G. Martins, A Carminat","22","2011","11","10","Brasil","Guarujá","Serra do Guararu, condomínio Iporanga, área B, próximo a parcela 14.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Árvore com 3 metros de altura, próximo a borda do córrego, com flores brancas paniculadas.; Floresta ombrofila densa.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"18989","auto",NA,NA,NA,NA,NA
"319","2019-11-13 16:05:05-03","UNISANTA","HUSC","11752","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.","M.Magenta; P.S.P Sampaio","2013","08",NA,"A. Carminatto; R. Lazarini, B Isidro","26","2012","03","22","Brasil","Guarujá","Serra do Guararu, loteamento Iporanga, área B, parcela 13, indivíduo 753.","-46.25","-23.9899997711182",NA,NA,NA,NA,"Árvore com 5m e com fruto amarelo.; Floresta ombrofila densa.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"18989","auto",NA,NA,NA,NA,NA
"320","2019-11-13 16:05:05-03","UNISANTA","HUSC","854","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K. Schum.",NA,NA,NA,NA,"Souza, V.C.","s.n.","1988","10","02","Brasil","Peruíbe","Estação Ecolófica Juréia-Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta, 1,8m alt. Flores verde-claras.; Mata de encosta próxima à praia do Arpoador.",NA,NA,"São Paulo",NA,NA,NA,NA,"Magnoliophyta",NA,"21922","auto",NA,NA,NA,NA,NA
