"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"191","2020-06-15 15:28:54-03","UNESP-RC","HRCB","6244","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Furlan, A.","312","1985","12","08",NA,"Brasil",NA,NA,"Erva, escapo até 70cm. Inflorescência creme amarelada.",NA,NA,NA,"Bong.","Teles, A.M.","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,"2012","21048","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-05-23 11:07:57-03","UFLA","ESAL","30240","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ventura, ASR","155","2016","11","11",NA,"Brasil",NA,NA,"Erva de 1,3m com flores amarelas; Campo cerrado",NA,NA,NA,"Bong.","Mansanares, ME","Minas Gerais","Lavras","Fazenda Bela Vista","-44.940583","-21.341056",NA,"969","969","2018",NA,NA,"10","23",NA,"-44.940583","-21.341056",NA,NA,NA,NA
"193","2019-12-19 11:17:27-03","UFG","UFG","60212","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","T.C. Freire; et al.","44","2015","10","01",NA,"Brasil",NA,NA,NA,"UFG0060212",NA,NA,"Bang.",NA,"Goiás","Pirenópolis","Morro do Cabeludo","-48.9592018127441","-15.852499961853","UFG0060212",NA,NA,"2015","40887","auto","10","01",NA,NA,NA,NA,NA,NA,NA
"194","2019-12-19 11:17:27-03","UFG","UFG","40215","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Fleury-Silva, H.R.; Pinheiro, D.A.","252","2003","01","15",NA,"Brasil",NA,NA,NA,"UFG0040215",NA,NA,"Bang.","Fleury-Silva, H.R.","Minas Gerais","São Roque de Minas","Parque Nacional da Canastra","-46.3657989501953","-20.2453002929688","UFG0040215",NA,NA,"2003","57119","auto","01","15",NA,NA,NA,NA,NA,NA,NA
"195","2019-12-19 11:17:27-03","UFG","UFG","40325","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6570","2002","11","20",NA,"Brasil",NA,NA,NA,"UFG0040325",NA,NA,"Bang.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","UFG0040325",NA,NA,"2002","57119","auto","11","20",NA,NA,NA,NA,NA,NA,NA
"196","2019-12-19 11:17:27-03","UFG","UFG","60109","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Oliveira, N.V.; Freire, T.C.; Amaral, H.E. & Teixeira, R.C.","44","2015","10","30",NA,"Brasil",NA,NA,NA,"UFG0060109",NA,NA,"Bang.","Oliveira, N.V.","Goiás","Pirenópolis",NA,"-48.856944","-16.227778","UFG0060109","1058","1058","2015",NA,NA,"10","30",NA,"-48.856944","-16.227778",NA,NA,NA,NA
"197","2019-12-19 11:17:27-03","UFG","UFG","40224","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","383","2002","11","20",NA,"Brasil",NA,NA,NA,"UFG0040224",NA,NA,"Bang.","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","UFG0040224",NA,NA,"2002","57119","auto","11","20",NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 14:12:26-03","CPACT","ECT","845","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","M.M.Saavedra; L.S.Sylvestre | A.Lobão | D.Monteiro | S.Winter | R.L.Cordero | M.F.Neves | S.J.Souza-Junior","370","2007","04","04",NA,"Brasil",NA,NA,NA,"ECT0000845","Embryophyta",NA,"Bong.","R.A.X.Borges","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha do Abrigo Rebouças em direção à Pedra do Altar. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Nacional do Itatiaia.","-44.628333","-22.369722","ECT0000845","2426","2426","1905",NA,NA,"07","01",NA,"44º37'42''W","22º22'11''S",NA,NA,NA,NA
"199","2020-11-18 11:49:22-03","UERJ","HRJ","12863","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ilaíne Matos","189","2017","01","21",NA,"Brasil",NA,NA,"Flores amarelas. Habito: erva","HRJ00011921",NA,NA,"Bong.","Ilaíne Matos","Rio de Janeiro","Itatiaia","Trilha para o Morro do Couto.","-44.7","-22.366667",NA,"2400","2400","2017",NA,NA,"06","30",NA,"44º42'W","22º22'S",NA,NA,NA,NA
"200","2021-03-01 11:53:21-03","UFPE","UFP","27037","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G; R.Spichiger, ACCervi; Barbosa, E","UFP27037","1999","10","21",NA,"Brasil",NA,NA,"Ereta, 70 cm, capítulo amarelo. Depressões brejosas.; Ereta, 70 cm, capítulo amarelo. Depressões brejosas.","UFP027037",NA,"Asterales","Bong.","Hatschbach, G","Minas Gerais","Joaquim Felício",NA,"-44.1721992492676","-17.7574996948242",NA,"900","1100","1999","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","2922548","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. M. King & L. E. Bishop","8566","1981","1","20","South America - Neotropics","Brazil",NA,NA,NA,"US01838713",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"19 Km along road SW from Diamantina toward Curvelo",NA,NA,"US01838713_01","1158",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2966656","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. J. Shepherd & S. Shepherd","12879",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01838714",NA,"Asterales","Bong.",NA,"São Paulo",NA,"Est. SP-Serra da Bocaina, estr. S. J. do Barreiro",NA,NA,"US01838714_01","1780",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","1281070","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","P. K. Dusén","10802","1910","11","24","South America","Brazil",NA,NA,NA,"US01838754",NA,"Asterales","Bong.",NA,"Paraná",NA,"Tamandare",NA,NA,"US01838754_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2569801A","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19598","1968","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US01838740",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Espinhaco, Serra do Itabirito, ca 45 km S. E. of Belo Horizonte",NA,NA,"US01838740_01","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","2515494","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","ex herb. de A. Glaziou","4895*","1871","6","4","South America","Brazil",NA,NA,NA,"US01838752",NA,"Asterales","Bong.",NA,NA,NA,"Itatiaia, Bresil, R. J.",NA,NA,"US01838752_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","2644391","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","E. P. Heringer","8775-969",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01838703",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"Vargem Bonita, Brasilia, D. F.",NA,NA,"US01838703_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","3044573","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. Hatschbach","49370","1985","1","2","South America","Brazil",NA,NA,NA,"US01838704",NA,"Asterales","Bong.",NA,"Paraná",NA,"Serra S. Luis (mun. Balsa Nova)",NA,NA,"US01838704_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2025864","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","-- Brade, -. Tamandare & F. C. Hoehne","6397","1913","6","10","South America - Neotropics","Brazil",NA,NA,NA,"US01838739",NA,"Asterales","Bong.",NA,"Rio de Janeiro",NA,"Serra do Itatiaia",NA,NA,"US01838739_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2515503","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","-. Sellow","1326*",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01838749",NA,"Asterales","Bong.",NA,NA,NA,"Brasilia",NA,NA,"US01838749_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2744613","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. Hatschbach & P. Palania","27819","1971","11","13","South America - Neotropics","Brazil",NA,NA,NA,"US01838702",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Espinhaco (mun. Gouveia)",NA,NA,"US01838702_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2966779","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","J. H. Kirkbride","5043","1982","11","9","South America - Neotropics","Brazil",NA,NA,NA,"US01838710",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"Campo de Morundum, encima dos morunduns, Cabeceira do Corrego Jatoba","-48.1","-15.6","US01838710_01","1240",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2025860","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","F. C. Hoehne","2687","1918","1","9","South America - Neotropics","Brazil",NA,NA,NA,"US01838743",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Pocos de Caldas",NA,NA,"US01838743_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2931579","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. Hatschbach","44338","1981","11","11","South America","Brazil",NA,NA,NA,"US01838716",NA,"Asterales","Bong.",NA,"Paraná",NA,"Puruna (mun. Balsa Nova)",NA,NA,"US01838716_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","2569175","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","H. S. Irwin, R. Souza & R. Reis dos Santos","10610","1965","11","23","South America - Neotropics","Brazil",NA,NA,NA,"US01838707",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"Immediately west of Sector Industrial, Brasilia, D. F.",NA,NA,"US01838707_01","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2709653","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","H. S. Irwin, R. M. Harley & E. Onishi","28915","1971","1","23","South America - Neotropics","Brazil",NA,NA,NA,"US01838701",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Espinhaco, lower slopes of Serra da Caraca, ca 10 km W of Barao de Cocais",NA,NA,"US01838701_01","1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","3108844","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. Hatschbach & R. Kummrow","49673","1985","9","14","South America - Neotropics","Brazil",NA,NA,NA,"US01838744",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Corrego do Tigre (Mun. Gouveia)",NA,NA,"US01838744_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3303000","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","F. C. A. Oliveira, F. R. Mendonca & E. Cardoso","90","1994","9","7","South America - Neotropics","Brazil",NA,NA,NA,"US01838742",NA,"Asterales","Bong.",NA,"Goiás",NA,"GO, Chapada dos Veadeiros, Rodovia GO-118, Alto Paraiso/ Teresina de Goias, 15 km de Alto Paraiso, fazenda Cara Preta",NA,NA,"US01838742_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3143018","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. Kral, M. G. L. Wanderley & E. Lima","75297","1988","10","12","South America - Neotropics","Brazil",NA,NA,NA,"US01838706",NA,"Asterales","Bong.",NA,"Goiás",NA,"By BR 050, 10 kms S of Cristalina",NA,NA,"US01838706_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2569710","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","H. S. Irwin, R. Souza & R. Reis dos Santos","9002","1965","10","6","South America - Neotropics","Brazil",NA,NA,NA,"US01838741",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"3 km S of Sobradinho, D. F.",NA,NA,"US01838741_01","1075",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2515497","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","V. de Saint-Hilaire","1389","1816",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01838751",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,NA,NA,NA,"US01838751_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","3143019","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. Kral, M. G. L. Wanderley, T. B. Cavalcanti & V. Pereira","75829","1988","12","2","South America - Neotropics","Brazil",NA,NA,NA,"US01838705",NA,"Asterales","Bong.",NA,"Goiás",NA,"22 kms N Alto Paraiso",NA,NA,"US01838705_01","2100","2200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","3467094","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","G. Hatschbach, M. M. Hatschbach & J. M. Silva","73592","2002","8","19","South America - Neotropics","Brazil",NA,NA,NA,"US01838746",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Ligacao da Rod. BR-135 a Curimatai, entre km 25-30 (Mun. Buenopolis)",NA,NA,"US01838746_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2922303","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. M. King & L. E. Bishop","8849","1981","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US01838711",NA,"Asterales","Bong.",NA,"Goiás",NA,"West of road to Monte Alegre de Goias, 12-20 km N of Alto Paraiso de Goias",NA,NA,"US01838711_01","1219","1341",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","3684733","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","J. M. Silva & G. Hatschbach","5889","2007","8","17","South America - Neotropics","Brazil",NA,NA,NA,"US01838738",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Cabral (Mun, Joaquim Felicio)",NA,NA,"US01838738_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","3362136","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. Romero, J. N. Nakajima, A. P. Chautems & M. F. Peixoto","3259","1996","1","12","South America - Neotropics","Brazil",NA,NA,NA,"US01838750",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Estrada Sao Roque, Sacramento, morro apos o vale do rio Sao Francisco, Sao Roque de Minas",NA,NA,"US01838750_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","3449739","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. Mota","1437",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01838745",NA,"Asterales","Bong.",NA,NA,NA,"MG, Estrada que liga a Br 040 a Moeda","-43.9507","-20.289","US01838745_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2922376","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. M. King & L. E. Bishop","8482","1981","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US01838712",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Cipo, along road ca 5 km NE of Chapeu de Sol",NA,NA,"US01838712_01","1036","1219",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2569664","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","H. S. Irwin, R. Souza & R. Reis dos Santos","9900","1965","11","4","South America - Neotropics","Brazil",NA,NA,NA,"US01838718",NA,"Asterales","Bong.",NA,"Goiás",NA,"Serra dos Cristais, ca 6 km S of Cristalina",NA,NA,"US01838718_01","1175",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","3180447","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","F. R. Mendonca & T. S. Filgueiras","774","1986","11","6","South America - Neotropics","Brazil",NA,NA,NA,"US01838715",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"Reserva Ecologica do IBGE, DF., nascente do corrego Escondido",NA,NA,"US01838715_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","1404110","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","A. Regnell","I197","1862","1","2","South America - Neotropics","Brazil",NA,NA,NA,"US01838753",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Caldas",NA,NA,"US01838753_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","2908927","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. M. King & L. E. Bishop","8508","1981","1","16","South America - Neotropics","Brazil",NA,NA,NA,"US01838717",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Serra do Cipo, 20 km N of Chapeu de Sol at Alto do Palacio",NA,NA,"US01838717_01","1189",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","3249736","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","R. M. Harley, N. L. Menezes, V. Scatena, M. Sajo & et al.","25412","1988","10","27","South America - Neotropics","Brazil",NA,NA,NA,"US01838708",NA,"Asterales","Bong.",NA,"Minas Gerais",NA,"Mun. Santana do Riacho, Serra do Cipo, km 114 (atual 111), 35 km ao sul de Conceicao do Mato Dentro","-43.57","-19.28","US01838708_01","1250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","3398362","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","M. Fonseca & D. Alvarenga","2149","1999","10","18","South America - Neotropics","Brazil",NA,NA,NA,"US01838747",NA,"Asterales","Bong.",NA,"Distrito Federal",NA,"Reserva Ecologica do IBGE, area do Corrego Taquara",NA,NA,"US01838747_01","1015",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","1188383","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","E. W. D. Holway & M. M. Holway","1754","1922","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US01838709",NA,"Asterales","Bong.",NA,"São Paulo",NA,"South America, Campos do Jordao",NA,NA,"US01838709_01","1700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2251008","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","L. B. Smith & R. M. Klein","8550","1956","12","9","South America","Brazil",NA,NA,NA,"US01838748",NA,"Asterales","Bong.",NA,"Santa Catarina",NA,"Mun. Campo Alegre, slopes of Morro Iquererim",NA,NA,"US01838748_01","1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"236","2020-09-02 16:21:39-03","Cenargen","CEN","94710","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","João Aguiar Nogueira Batista","2235","2007","11","14",NA,"Brasil","Exsicatas",NA,"Área anteriormente queimada. Doação Herbário do Departamento de Botânica ICB - UFMG - Plantas do Brasil - BHCB 132392.","CEN00094710",NA,NA,"Bong.","J. B. Bringel","MG","DIAMANTINA","APE Manancial Pau de Fruta, área da COPASA, área a esquerda da pista cerca de 7 km Oeste de Diamantina em direção a Gouveia.","-43.669444","-18.257222","CEN00094710","1359","1359","2018",NA,NA,"06",NA,NA,"-43.669444","-18.257222",NA,NA,"1",NA
"237","2020-09-02 16:21:39-03","Cenargen","CEN","35339","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","João Marcelo de Rezende","195","1995","11","03",NA,"Brasil","Exsicatas",NA,NA,"CEN00035339",NA,NA,"Bong.","K. Calago","DF","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","CEN00035339",NA,NA,"2000","70570","auto","01",NA,NA,NA,NA,NA,NA,"3",NA
"238","2021-03-15 18:25:35-03","USP","SPF","220948","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Antar, GM","607","2014","12","18",NA,"Brasil",NA,NA,"Subuarbusto ca. 1 m alt. Brácteas esverdeadas, flores amareladas com presença de formigas.; Campo úmido.","SPF00220948",NA,NA,"Bong.","Antar, GM","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. 500 metros antes da bifurcação para Moro do Pilar. A esquerda da estrada no sentido Santana do Riacho - Conceição do Mato Dentro.","-43.523333","-19.243333",NA,"1352","1352","2015",NA,NA,"07",NA,NA,"-43.523333","-19.243333",NA,NA,NA,NA
"239","2021-03-04 11:15:06-03","UEFS","HUEFS","10269","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.","55958","1991","11","08",NA,"Brasil",NA,NA,NA,"HUEFS0010269","Angiospermae","Asterales","Bong.",NA,"Goiás","Alto Paraíso","Córrego Vereda",NA,NA,"HUEFS0010269",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"240","2019-10-07 09:11:58-03","UEFS","HUEFS","141441","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mendes, M.S.","BHCB113197","2007","02","02",NA,"Brasil",NA,NA,NA,"HUEFS0141441","Angiospermae","Asterales","Bong.",NA,"Minas Gerais","Itabirito","Região da Gerdal; próximo a BR 040, Mina Várzea do Lopes.","-43.9325","-20.301667","HUEFS0141441",NA,NA,NA,NA,NA,NA,NA,"Asteranae","43W55'57''","20S18'6''",NA,NA,NA,NA
"241","2019-10-07 09:11:58-03","UEFS","HUEFS","49205","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Cordeiro, J.","1705","1999","12","28",NA,"Brasil",NA,NA,"Campo de altitude.","HUEFS0049205","Angiospermae","Asterales","Bong.",NA,"Santa Catarina","Campo Alegre","Subida da Serra Quiriri.","-49.2655982971191","-26.1924991607666","HUEFS0049205","1500","1500",NA,"37493","auto",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"242","2018-05-14 16:46:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","J. Nakajima","705","1994","12","9","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"705",NA,NA
"243","2019-09-04 18:39:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype"
"244","2019-01-23 12:01:58-02","F","FMNH-SEEDPLANTS","V0093646F","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0093646F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0093646F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Isotype"
