"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"155","2020-04-22 16:17:19-03","UFPB","JPB","21800","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"Agra, MF; Cabral, SC; Medeiros, PC; Barros, W","4027","1997","07","12","Southern America","Brasil","Paraíba","Pico do Jabre, Ao norte da sede da Telpa em direção leste","900","1000",NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida; DESC: Erva, folhas membranáceas",NA,"Jacq.","-37.3513984680176","-7.26694011688232",NA,"Maturéia","10167","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-22 16:17:19-03","UFPB","JPB","64231","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"Gadelha Neto, PC","4191","2017","08","31","Southern America","Brasil","Paraíba","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","555","555",NA,"Erva com cerca de 60m, ereta, dicotomicamente ramificada. Folhas simples, opostas, lâmina deltoide, membranácea, margem crenada. Flores brancas reunidas em panículas compostas de umbelas simples. Substrato areno-argiloso.; HABITAT: Fl","JPB0064231","Jacq.","-35.715","-6.970833",NA,"Areia",NA,NA,NA,NA,NA,"-35.715","-6.970833",NA,NA,NA,NA,NA
"157","2020-04-22 16:17:19-03","UFPB","JPB","780","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"S/C","JPB780",NA,NA,NA,"Southern America","Brasil","Estado Não Informado!",NA,NA,NA,NA,"; HABITAT: Lugares umidos",NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-04-22 16:17:19-03","UFPB","JPB","21800","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Apiaceae","Spananthe","panniculata","Spananthe panniculata",NA,"Agra, MF; Cabral, SC; Medeiros, PC; Barros, W","4027","1997","07","12","Southern America","Brasil","Paraíba","Pico do Jabre, Ao norte da sede da Telpa em direção leste","900","1000",NA,"; HABITAT: Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida; DESC: Erva, folhas membranáceas",NA,"Jacq.","-37.3513984680176","-7.26694011688232",NA,"Maturéia","10167","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-23 12:17:41-03","UFOP","OUPR","35141","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Lucas, D.","Pedrosa, L.G.","2538","2020","02","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva estéril. Campo sujo",NA,"Jacq.","-43.4160995483398","-20.377799987793",NA,"Mariana","33524","auto","2020","02","05",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-05 16:42:56-03","UFOP","OUPR","30666","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Badini, J.","Badini, J.","s.n.","1978","01","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva. Flores brancas. Campo.",NA,"Jacq.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","44599","auto","1978","02","28",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-23 12:17:41-03","UFOP","OUPR","35218","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Pedrosa, L.G.","Pedrosa, L.G.","2636","2020","02","13",NA,"Brasil","Minas Gerais","APA Estadual Cachoeira das Andorinhas",NA,NA,NA,"Erva, 70cm. Flores alvas, esverdeadas. Terreno antropizado.",NA,"Jacq.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","44599","auto","2020","02","13",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-23 12:17:41-03","UFOP","OUPR","35141","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Lucas, D.","Pedrosa, L.G.","2538","2020","02","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva estéril. Campo sujo",NA,"Jacq.","-43.4160995483398","-20.377799987793",NA,"Mariana","33524","auto","2020","02","05",NA,NA,NA,NA,NA,NA,NA
"163","2019-11-05 16:42:56-03","UFOP","OUPR","30666","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Badini, J.","Badini, J.","s.n.","1978","01","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva. Flores brancas. Campo.",NA,"Jacq.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","44599","auto","1978","02","28",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-23 12:17:41-03","UFOP","OUPR","35218","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Pedrosa, L.G.","Pedrosa, L.G.","2636","2020","02","13",NA,"Brasil","Minas Gerais","APA Estadual Cachoeira das Andorinhas",NA,NA,NA,"Erva, 70cm. Flores alvas, esverdeadas. Terreno antropizado.",NA,"Jacq.","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","44599","auto","2020","02","13",NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 09:58:13-03","FURB","FURB","49801","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Funez, L.A.","Aona, L.Y.S.; Sousa, N.X.M. & Fonseca, W.O.","4082","2015","08","17",NA,"Brasil","Bahia","Ponte na estrada Riachão Pequeno / Capianga / Rio Tuins.","230","230",NA,NA,"FURB49801","Jacq.","-39.2122222","-12.7958333","FURB49801","Conceição do Almeida",NA,NA,"2016","06","13","-39.2122222","-12.7958333",NA,NA,NA,NA,NA
"166","2020-10-14 09:58:13-03","FURB","FURB","49801","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Funez, L.A.","Aona, L.Y.S.; Sousa, N.X.M. & Fonseca, W.O.","4082","2015","08","17",NA,"Brasil","Bahia","Ponte na estrada Riachão Pequeno / Capianga / Rio Tuins.","230","230",NA,NA,"FURB49801","Jacq.","-39.2122222","-12.7958333","FURB49801","Conceição do Almeida",NA,NA,"2016","06","13","-39.2122222","-12.7958333",NA,NA,NA,NA,NA
"167","2021-03-21 19:32:35-03","UFC","EAC","14282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Scardino; et al.","Grupo Pedra do Cavalo","425","1980","06",NA,"Southern America","Brasil","Bahia","Vale dos rios Paraguaçu e Jacuipe, Mata a nordeste da Bananeiras.","40","120",NA,"Erva, ca. 50cm; flores pequenas, alvas dispostas em umbelas.","EAC0014282","Jacq.","-39.083333","-12.533333","EAC0014282","Cachoeira",NA,NA,"1980","09",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA
"168","2021-03-21 19:32:35-03","UFC","EAC","58703","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Souza, E.B.; Santos, F.D.S.","Souza, E.B.; Nepomuceno, F.A.A.; Silva, P.; Fontenelle, R.S.O.","3663","2015","07","22","Southern America","Brasil","Ceará","serra da Meruoca, sítio Santa Cruz, trilha do delta.","600","800",NA,"Erva ereta de ramificação difusa, ca. 50 cm, caules herbáceos verde-claros, folhas membranáceas, flor com cálice verde e corola branca, frutos imaturos verde-claros.; Área de floresta estacional semidecidual (mata seca) sobre solos ar","EAC0058703","Jacq.","-40.406667","-3.6325","EAC0058703","Sobral",NA,NA,"2015","07",NA,"-40.406667","-3.6325",NA,NA,NA,NA,NA
"169","2021-03-21 19:32:35-03","UFC","EAC","27943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27943","1999","02","25","Southern America","Brasil","Ceará","Planalto da Ibiapaba, PARNA",NA,NA,NA,"Mata Úmida","EAC0027943","Jacq.","-40.9211006164551","-3.85443997383118","EAC0027943","Ubajara","27385","auto","1999","02","25",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-21 19:32:35-03","UFC","EAC","14282","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Scardino; et al.","Grupo Pedra do Cavalo","425","1980","06",NA,"Southern America","Brasil","Bahia","Vale dos rios Paraguaçu e Jacuipe, Mata a nordeste da Bananeiras.","40","120",NA,"Erva, ca. 50cm; flores pequenas, alvas dispostas em umbelas.","EAC0014282","Jacq.","-39.083333","-12.533333","EAC0014282","Cachoeira",NA,NA,"1980","09",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA
"171","2021-03-21 19:32:35-03","UFC","EAC","58703","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Souza, E.B.; Santos, F.D.S.","Souza, E.B.; Nepomuceno, F.A.A.; Silva, P.; Fontenelle, R.S.O.","3663","2015","07","22","Southern America","Brasil","Ceará","serra da Meruoca, sítio Santa Cruz, trilha do delta.","600","800",NA,"Erva ereta de ramificação difusa, ca. 50 cm, caules herbáceos verde-claros, folhas membranáceas, flor com cálice verde e corola branca, frutos imaturos verde-claros.; Área de floresta estacional semidecidual (mata seca) sobre solos ar","EAC0058703","Jacq.","-40.406667","-3.6325","EAC0058703","Sobral",NA,NA,"2015","07",NA,"-40.406667","-3.6325",NA,NA,NA,NA,NA
"172","2021-03-21 19:32:35-03","UFC","EAC","27943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Fernandes, A.; Nunes, E.","Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27943","1999","02","25","Southern America","Brasil","Ceará","Planalto da Ibiapaba, PARNA",NA,NA,NA,"Mata Úmida","EAC0027943","Jacq.","-40.9211006164551","-3.85443997383118","EAC0027943","Ubajara","27385","auto","1999","02","25",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:12:15-03","MBM","MBM","108447","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Nee, M.","Nee, M.","28748","1984","01","13","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM108447","Jacq.",NA,NA,"MBM108447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:12:15-03","MBM","MBM","107508","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Nee, M.","Nee, M.","23268","1981","11","18","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM107508","Jacq.",NA,NA,"MBM107508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:12:15-03","MBM","MBM","177263","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","4121","1982","10","30","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177263","Jacq.",NA,NA,"MBM177263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:12:15-03","MBM","MBM","115575","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Andersson, L.","Harling, G.; Andersson, L.; Andersson, L.","24760","1985","05","02","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,"MBM115575","Jacq.",NA,NA,"MBM115575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:12:15-03","MBM","MBM","177256","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Cewan, C.P.; et al.; et al.","5198","1985","03","10","Southern America","Belize",NA,NA,NA,NA,NA,NA,"MBM177256","Jacq.",NA,NA,"MBM177256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:12:15-03","MBM","MBM","177257","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Martinez, E.M.; et al.; et al.","23769","1988","09","15","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177257","Jacq.",NA,NA,"MBM177257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:12:15-03","MBM","MBM","177258","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Martinez, E.M.; et al.; et al.","23797","1988","09","16","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177258","Jacq.",NA,NA,"MBM177258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:12:15-03","MBM","MBM","177259","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6567","1983","08","31","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177259","Jacq.",NA,NA,"MBM177259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:12:15-03","MBM","MBM","177260","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6541","1983","08","30","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177260","Jacq.",NA,NA,"MBM177260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:12:15-03","MBM","MBM","177261","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6799","1983","10","06","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177261","Jacq.",NA,NA,"MBM177261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:12:15-03","MBM","MBM","95489","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Constance, L.","Solomon, J.C.","9816","1982","11","14","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,"MBM095489","Jacq.",NA,NA,"MBM095489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:12:15-03","MBM","MBM","177262","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Tenorio, P.; et al.; et al.","4817","1983","11","05","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177262","Jacq.",NA,NA,"MBM177262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:12:15-03","MBM","MBM","260167","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Rennó, L.R.","Magalhães, M.","208","1940","06","11","Southern America","Brazil","Minas Gerais","Rio das Velhas",NA,NA,NA,NA,"MBM260167","Jacq.",NA,NA,"MBM260167","Nova Ponta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:12:15-03","MBM","MBM","48040","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Rojas, C.M.B. de","1876","1975","09","02","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"MBM048040","Jacq.",NA,NA,"MBM048040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:12:15-03","MBM","MBM","66951","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L.I. Nevling Jr.","C. Hernandez A.","173","1976","04","26","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM066951","Jacq.",NA,NA,"MBM066951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:12:15-03","MBM","MBM","108447","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Nee, M.","Nee, M.","28748","1984","01","13","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM108447","Jacq.",NA,NA,"MBM108447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:12:15-03","MBM","MBM","107508","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Nee, M.","Nee, M.","23268","1981","11","18","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM107508","Jacq.",NA,NA,"MBM107508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:12:15-03","MBM","MBM","177263","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","4121","1982","10","30","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177263","Jacq.",NA,NA,"MBM177263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:12:15-03","MBM","MBM","115575","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Andersson, L.","Harling, G.; Andersson, L.; Andersson, L.","24760","1985","05","02","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,"MBM115575","Jacq.",NA,NA,"MBM115575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:12:15-03","MBM","MBM","177256","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Cewan, C.P.; et al.; et al.","5198","1985","03","10","Southern America","Belize",NA,NA,NA,NA,NA,NA,"MBM177256","Jacq.",NA,NA,"MBM177256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:12:15-03","MBM","MBM","177257","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Martinez, E.M.; et al.; et al.","23769","1988","09","15","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177257","Jacq.",NA,NA,"MBM177257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:12:15-03","MBM","MBM","177258","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Martinez, E.M.; et al.; et al.","23797","1988","09","16","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177258","Jacq.",NA,NA,"MBM177258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:12:15-03","MBM","MBM","177259","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6567","1983","08","31","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177259","Jacq.",NA,NA,"MBM177259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:12:15-03","MBM","MBM","177260","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6541","1983","08","30","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177260","Jacq.",NA,NA,"MBM177260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:12:15-03","MBM","MBM","177261","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Ton, A.M.; et al.; et al.","6799","1983","10","06","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177261","Jacq.",NA,NA,"MBM177261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:12:15-03","MBM","MBM","95489","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Constance, L.","Solomon, J.C.","9816","1982","11","14","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,"MBM095489","Jacq.",NA,NA,"MBM095489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:12:15-03","MBM","MBM","177262","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Torres, L.","Tenorio, P.; et al.; et al.","4817","1983","11","05","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM177262","Jacq.",NA,NA,"MBM177262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:12:15-03","MBM","MBM","260167","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Rennó, L.R.","Magalhães, M.","208","1940","06","11","Southern America","Brazil","Minas Gerais","Rio das Velhas",NA,NA,NA,NA,"MBM260167","Jacq.",NA,NA,"MBM260167","Nova Ponta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:12:15-03","MBM","MBM","48040","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Rojas, C.M.B. de","1876","1975","09","02","Southern America","Venezuela",NA,NA,NA,NA,NA,NA,"MBM048040","Jacq.",NA,NA,"MBM048040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:12:15-03","MBM","MBM","66951","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L.I. Nevling Jr.","C. Hernandez A.","173","1976","04","26","Northern America","Mexico",NA,NA,NA,NA,NA,NA,"MBM066951","Jacq.",NA,NA,"MBM066951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-09-04 04:28:49-03","MNHN","RECOLNAT_MNHN_P","P03255022","PreservedSpecimen",NA,NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Humbert, H.",NA,"1952","9","1",NA,"Venezuela",NA,"Maracay-Riacho Grande.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255022' target='other'> <mi>dwc_moreinfo</mi></a>","P03255022","Jacq.",NA,NA,"P03255022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26031",NA,NA,NA
"204","2015-09-04 04:28:49-03","MNHN","RECOLNAT_MNHN_P","P03255019","PreservedSpecimen",NA,NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Gay",NA,"1839","1","1",NA,"Peru",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255019' target='other'> <mi>dwc_moreinfo</mi></a>","P03255019","Jacq.",NA,NA,"P03255019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"969",NA,NA,NA
"205","2015-09-04 04:28:49-03","MNHN","RECOLNAT_MNHN_P","P03255015","PreservedSpecimen",NA,NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,NA,NA,NA,NA,NA,NA,"Equador",NA,"Manabi .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255015' target='other'> <mi>dwc_moreinfo</mi></a>","P03255015","Jacq.",NA,NA,"P03255015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-04 04:28:49-03","MNHN","RECOLNAT_MNHN_P","P03255017","PreservedSpecimen",NA,NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03255017' target='other'> <mi>dwc_moreinfo</mi></a>","P03255017","Jacq.",NA,NA,"P03255017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA,NA
