"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"150","2020-06-29 09:31:22-03","UFRRJ","RBR","26130","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"H.C. Rodrigues","1994","12","03","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 9. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026130",NA,"s.n.",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-06-29 09:31:22-03","UFRRJ","RBR","25730","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"P. Germano-Filho","1995","03","30","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025730",NA,"75",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:31:22-03","UFRRJ","RBR","25731","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"P. Germano-Filho","1995","08","23","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Vertente oeste da Serra. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00025731",NA,"128",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"153","2013-04-01 09:20:20-03","IPT","BCTW","6067","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","IPT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"154","2013-04-01 09:20:20-03","IPT","BCTW","2640","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"155","2013-04-01 09:20:20-03","IPT","BCTW","4187","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","IPT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"156","2013-04-01 09:20:20-03","IPT","BCTW","11622","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"157","2013-04-01 09:20:20-03","IPT","BCTW","4633","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","IPT",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Colatina",NA,"-40.6306","-19.5394",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"57036","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"158","2013-04-01 09:20:20-03","IPT","BCTW","6904","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"159","2013-04-01 09:20:20-03","IPT","BCTW","3901","S","Plantae",NA,"Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"160","2013-04-01 09:20:21-03","IPT","BCTW","11868","S","Plantae",NA,"Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"161","2013-04-01 09:20:21-03","IPT","BCTW","12840","S","Plantae",NA,"Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"162","2013-04-01 09:20:21-03","IPT","BCTW","16836","S","Plantae",NA,"Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Itajaí","Herbário Barbosa Rodrigues","-48.6619","-26.9078",NA,NA,NA,NA,"Acordo Florestal de Santa Catarina e Serviço Florestal do Ministerio da Agricultura",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27253","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"163","2013-04-01 09:20:21-03","IPT","BCTW","17415","S","Plantae",NA,"Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"164","2013-04-01 09:20:21-03","IPT","BCTW","542","S","Plantae",NA,"Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228","-20.9047",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"16749","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:05-03","MBM","MBM","251916","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Rodrigues, W.",NA,NA,NA,"Oliveira, P.P. de",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Reserva Biológica União, Rio das Ostras",NA,NA,NA,NA,NA,NA,NA,"MBM251916","MBM251916","948",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:36:05-03","MBM","MBM","425756","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Verdi, M.","2018","04","19","Baez, C.; Fernandez, E.; Gomes, R.; Maurenza, D.; Fernandez, E.; Gomes, R.; Maurenza, D.","2018","01","20","Brazil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual dos Três Picos, Reserva Ecológica de Guapiaçu. Guapiaçu. Bifurcação a direita da Trilha Verde","-42.735833","-22.414167","-42.735833","-22.414167",NA,NA,"Árvore matriz nº 64; CAP 108 cm. Folhas marcadamente discolores. Flores amarelas, estames amarelos. Altura: 20 m.; Floresta Ombrófila Densa Primária.","MBM425756",NA,"1366",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:36:05-03","MBM","MBM","429911","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Brotto, M.L.","2020","07","11","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2020","07","11","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.884444","-25.477778","-48.884444","-25.477778","240","240","Árvore com 20 m de altura; frutos verdes, sementes com arilo róseo-avermelhado.; Floresta Ombrófila Densa Submontana.","MBM429911",NA,"3886",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:05-03","MBM","MBM","4527","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.","1966","01","19","Brazil","Paraná","Antonina","Estrada Cacatu - Serra Negra","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM004527","MBM004527","13541",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:05-03","MBM","MBM","28332","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1973","08","02","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM028332","MBM028332","32262",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:05-03","MBM","MBM","172929","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; Tiepolo, G.; Tiepolo, G.","1994","12","13","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM172929","MBM172929","670",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:05-03","MBM","MBM","11254","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","08","08","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM011254","MBM011254","19581",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:05-03","MBM","MBM","388982","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Bonaldi, R.A.","2012",NA,NA,"Bonaldi, R.A.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore de 13m.; Floresta Ombrófila Densa Submontana.","MBM388982","MBM388982","541",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:05-03","MBM","MBM","227223","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Blumenau","Mata da Cia. Hering","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM227223",NA,"1104",NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:05-03","MBM","MBM","75005","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Smith, A.C.",NA,NA,NA,"Klein, R.M.","1950","01","19","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM075005","MBM075005","139",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:36:05-03","MBM","MBM","277224","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Smith, L.B.",NA,NA,NA,"Geviski, A.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM277224","MBM277224","106",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:05-03","MBM","MBM","75004","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Reitz, R.; et al.; et al.","1954","07","19","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM075004","MBM075004","2006",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:05-03","MBM","MBM","255999","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","2000","02","21","Brazil","Santa Catarina","Itapema","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"MBM255999","MBM255999","6999",NA,NA,"Southern America",NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:05-03","MBM","MBM","75006","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Reitz, R.; et al.; et al.","1956","01","20","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"MBM075006","MBM075006","2545",NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:05-03","MBM","MBM","41332","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Handro, O.",NA,NA,NA,"Handro, O.","1937","01","25","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041332","MBM041332","s.n.",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:05-03","MBM","MBM","242247","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; C.V. Mendonça f.; Barboza, E.; C.V. Mendonça f.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM242247","MBM242247","69304",NA,NA,"Southern America",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:05-03","MBM","MBM","251917","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Lombardi, J.A.",NA,NA,NA,"Oliveira, P.P. de",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Reserva Biológica União, Rio das Ostras",NA,NA,NA,NA,NA,NA,NA,"MBM251917","MBM251917","945C",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:05-03","MBM","MBM","199168","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Rodrigues, W.",NA,NA,NA,"Lopes, M.A.",NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"MBM199168","MBM199168","905",NA,NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:07-03","MBM","MBM","76338","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","04","23","Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM076338","MBM076338","44875",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:05-03","MBM","MBM","1326","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1965","01","18","Brazil","Paraná","Antonina","Caixa da Água","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM001326","MBM001326","13535",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:05-03","MBM","MBM","62799","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","12","14","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM062799","MBM062799","41777",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:36:05-03","MBM","MBM","46659","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1976","07","23","Brazil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM046659","MBM046659","38829",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:36:05-03","MBM","MBM","120301","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Acra; Cervi, A.C.; Acra","1987","04","24","Brazil","Paraná","Cerro Azul","Cabeceira Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM120301","MBM120301","51233",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:05-03","MBM","MBM","257758","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Silva, J.M.","2001","02","09","Brazil","Paraná","Doutor Ulysses","Ribeirão do Tigre, cabeceiras","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM257758","MBM257758","3131",NA,NA,"Southern America",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:05-03","MBM","MBM","4526","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1967","07","06","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM004526","MBM004526","16685",NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:05-03","MBM","MBM","75007","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Kummrow, R.",NA,NA,NA,"Hatschbach, G.","1956","12","23","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM075007","MBM075007","3478",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:07-03","MBM","MBM","97673","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.; Hatschbach, G.; Hatschbach, G.","1984","07","25","Brazil","Paraná","Morretes","Morro do Arrastão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM097673","MBM097673","804",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:05-03","MBM","MBM","227218","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Britez, R.M.",NA,NA,NA,"Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM227218",NA,"1269",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:05-03","MBM","MBM","105708","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.",NA,NA,NA,NA,"Lima, H.C.; Bromley, G.; et al.; et al.","1984","10","23","Brazil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"MBM105708","MBM105708","2287",NA,NA,"Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:05-03","MBM","MBM","115717","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Lima, H.C.",NA,NA,NA,"Lima, H.C.","1987","06","30","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Sossego","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,NA,"MBM115717","MBM115717","3050",NA,NA,"Southern America",NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:36:05-03","MBM","MBM","227222","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Smith, A.C.",NA,NA,NA,"Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM227222",NA,"13",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:36:05-03","MBM","MBM","227220","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Reitz, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227220",NA,"2006",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:36:05-03","MBM","MBM","135165","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1986","12","26","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM135165","MBM135165 MBM135165_1","1269",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:36:05-03","MBM","MBM","196349","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Waechter",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Entre o Morro do Belizário e Lagos do Morro do Formo","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM196349","MBM196349","2063",NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:36:05-03","MBM","MBM","227221","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227221",NA,"1038",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:36:05-03","MBM","MBM","227219","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Reitz, R.",NA,NA,NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Ressaca","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM227219",NA,"1843",NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:36:05-03","MBM","MBM","391831","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Larocca, P.","2014","08","20","Schwirkowski, P.; Bianconcini; Bianconcini","2014","01","19","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, Rua XV, próximo ao mirante","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Árvore de 15m de altura.; Floresta Ombrófila Densa Altomontana.","MBM391831","MBM391831","45B",NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:36:07-03","MBM","MBM","410204","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"Silva, I.M.; Silva Neto, S.J.; Silva, W. da; Silva Neto, S.J.; Silva, W. da","2001","12","13","Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Arredores da represa do Barrelão.","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"Árvore de aproximadamente 18 metros. Botões e flores esverdeados.","MBM410204","MBM410204","472",NA,NA,"Southern America",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
